,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MIAMI_ACTION,BROOKLYN_SCORE,MIAMI_SCORE
27,1,7:52.0,,K. Olynyk makes 2-pt layup from 3 ft,7,12
28,1,7:40.0,A. Crabbe misses 3-pt jump shot from 24 ft,,7,12
29,1,7:37.0,,Defensive rebound by G. Dragić,7,12
30,1,7:32.0,,G. Dragić makes 2-pt jump shot from 18 ft,7,14
31,1,7:31.0,Brooklyn full timeout,,7,14
32,1,7:15.0,Turnover by R. Hollis-Jefferson (lost ball; steal by H. Whiteside),,7,14
33,1,7:12.0,,Turnover by H. Whiteside (bad pass; steal by A. Crabbe),7,14
34,1,7:08.0,Def 3 sec tech foul by H. Whiteside,,7,14
35,1,7:08.0,A. Crabbe makes technical free throw,,8,14
36,1,6:52.0,S. Dinwiddie misses 2-pt dunk from 2 ft (block by K. Olynyk),,8,14
37,1,6:47.0,,Defensive rebound by H. Whiteside,8,14
38,1,6:41.0,,K. Olynyk misses 2-pt jump shot from 8 ft,8,14
39,1,6:38.0,,Offensive rebound by K. Olynyk,8,14
40,1,6:35.0,,Turnover by K. Olynyk (lost ball; steal by A. Crabbe),8,14
41,1,6:26.0,T. Zeller misses 2-pt hook shot from 7 ft,,8,14
42,1,6:26.0,,Defensive rebound by K. Olynyk,8,14
43,1,6:03.0,,G. Dragić makes 2-pt jump shot from 11 ft,8,16
44,1,5:47.0,Personal foul by G. Dragić (drawn by R. Hollis-Jefferson),,8,16
45,1,5:47.0,,W. Ellington enters the game for J. Richardson,8,16
46,1,5:47.0,J. Harris enters the game for T. Zeller,,8,16
47,1,5:47.0,J. Allen enters the game for A. Crabbe,,8,16
48,1,5:40.0,D. Carroll misses 3-pt jump shot from 28 ft,,8,16
49,1,5:37.0,,Defensive rebound by K. Olynyk,8,16
50,1,5:27.0,,G. Dragić makes 2-pt jump shot from 2 ft,8,18
51,1,5:14.0,D. Carroll makes 2-pt layup from 3 ft (assist by S. Dinwiddie),,10,18
52,1,4:59.0,,W. Ellington misses 3-pt jump shot from 28 ft,10,18
53,1,4:55.0,Defensive rebound by J. Harris,,10,18
54,1,4:48.0,J. Allen makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,12,18
55,1,4:33.0,,Personal foul by S. Dinwiddie (drawn by G. Dragić),12,18
56,1,4:33.0,,B. Adebayo enters the game for H. Whiteside,12,18
57,1,4:33.0,Q. Acy enters the game for S. Dinwiddie,,12,18
58,1,4:33.0,C. LeVert enters the game for R. Hollis-Jefferson,,12,18
59,1,4:23.0,,K. Olynyk misses 3-pt jump shot from 27 ft,12,18
60,1,4:20.0,Defensive rebound by C. LeVert,,12,18
61,1,4:16.0,Q. Acy makes 3-pt jump shot from 26 ft (assist by C. LeVert),,15,18
62,1,4:16.0,,Miami full timeout,15,18
63,1,4:16.0,N. Stauskas enters the game for D. Carroll,,15,18
64,1,4:04.0,,G. Dragić misses 2-pt jump shot from 15 ft,15,18
65,1,4:00.0,Defensive rebound by J. Allen,,15,18
66,1,3:42.0,J. Harris misses 2-pt jump shot from 14 ft,,15,18
67,1,3:37.0,,Defensive rebound by K. Olynyk,15,18
68,1,3:29.0,,K. Olynyk misses 3-pt jump shot from 27 ft,15,18
69,1,3:27.0,Defensive rebound by Q. Acy,,15,18
70,1,3:16.0,J. Allen misses 3-pt jump shot from 22 ft,,15,18
71,1,3:13.0,,Defensive rebound by K. Olynyk,15,18
72,1,3:04.0,,W. Ellington misses 3-pt jump shot from 25 ft,15,18
73,1,3:00.0,Defensive rebound by N. Stauskas,,15,18
74,1,2:48.0,J. Harris makes 3-pt jump shot from 25 ft,,18,18
75,1,2:37.0,,G. Dragić misses 2-pt layup from 3 ft,18,18
76,1,2:33.0,Defensive rebound by N. Stauskas,,18,18
77,1,2:18.0,C. LeVert makes 2-pt dunk from 2 ft,,20,18
78,1,2:03.0,,T. Johnson misses 3-pt jump shot from 27 ft,20,18
79,1,2:03.0,Defensive rebound by J. Allen,,20,18
80,1,1:56.0,Turnover by C. LeVert (bad pass; steal by K. Olynyk),,20,18
81,1,1:48.0,,G. Dragić misses 2-pt layup from 3 ft,20,18
82,1,1:45.0,Defensive rebound by N. Stauskas,,20,18
83,1,1:35.0,Shooting foul by T. Johnson (drawn by N. Stauskas),,20,18
84,1,1:35.0,N. Stauskas makes free throw 1 of 2,,21,18
85,1,1:35.0,,J. Richardson enters the game for G. Dragić,21,18
86,1,1:35.0,,D. Walton enters the game for T. Johnson,21,18
87,1,1:35.0,,J. Mickey enters the game for K. Olynyk,21,18
88,1,1:35.0,N. Stauskas misses free throw 2 of 2,,21,18
89,1,1:31.0,,Defensive rebound by B. Adebayo,21,18
90,1,1:20.0,,J. Richardson makes 2-pt jump shot from 18 ft,21,20
91,1,1:00.0,C. LeVert misses 3-pt jump shot from 22 ft,,21,20
92,1,0:57.0,,Defensive rebound by J. Mickey,21,20
93,1,0:34.0,,D. Walton misses 2-pt jump shot from 20 ft,21,20
94,1,0:30.0,Defensive rebound by Q. Acy,,21,20
95,1,0:24.0,J. Harris makes 3-pt jump shot from 24 ft (assist by N. Stauskas),,24,20
96,1,0:00.0,,J. Richardson misses 3-pt jump shot from 27 ft,24,20
97,1,0:00.0,Defensive rebound by J. Harris,,24,20
98,2,11:44.0,Shooting foul by J. Richardson (drawn by C. LeVert),,24,20
99,2,11:44.0,C. LeVert makes free throw 1 of 2,,25,20
100,2,11:44.0,C. LeVert makes free throw 2 of 2,,26,20
101,2,11:43.0,,Turnover by J. Mickey (bad pass),26,20
102,2,11:35.0,A. Crabbe misses 3-pt jump shot from 26 ft,,26,20
103,2,11:34.0,Offensive rebound by Team,,26,20
104,2,11:34.0,,Loose ball foul by B. Adebayo (drawn by J. Allen),26,20
105,2,11:24.0,J. Harris makes 3-pt jump shot from 26 ft (assist by C. LeVert),,29,20
106,2,11:03.0,,Shooting foul by J. Harris (drawn by W. Ellington),29,20
107,2,11:03.0,,W. Ellington makes free throw 1 of 3,29,21
108,2,11:03.0,,W. Ellington makes free throw 2 of 3,29,22
109,2,11:03.0,,W. Ellington makes free throw 3 of 3,29,23
110,2,10:59.0,Turnover by C. LeVert (bad pass; steal by D. Walton),,29,23
111,2,10:55.0,,J. Mickey misses 2-pt layup from 4 ft,29,23
112,2,10:53.0,Defensive rebound by D. Carroll,,29,23
113,2,10:51.0,Shooting foul by J. Richardson (drawn by J. Harris),,29,23
114,2,10:51.0,J. Harris makes free throw 1 of 3,,30,23
115,2,10:51.0,J. Harris misses free throw 2 of 3,,30,23
116,2,10:51.0,Offensive rebound by Team,,30,23
117,2,10:51.0,J. Harris makes free throw 3 of 3,,31,23
118,2,10:35.0,,W. Ellington misses 3-pt jump shot from 26 ft,31,23
119,2,10:31.0,Defensive rebound by D. Carroll,,31,23
120,2,10:24.0,C. LeVert misses 2-pt jump shot from 6 ft,,31,23
121,2,10:21.0,Offensive rebound by C. LeVert,,31,23
122,2,10:18.0,C. LeVert makes 2-pt layup from 4 ft,,33,23
123,2,10:11.0,,Turnover by J. Richardson (step out of bounds),33,23
124,2,9:53.0,J. Allen makes 2-pt dunk from 2 ft (assist by C. LeVert),,35,23
125,2,9:52.0,,Miami full timeout,35,23
126,2,9:52.0,,H. Whiteside enters the game for B. Adebayo,35,23
127,2,9:52.0,,K. Olynyk enters the game for J. Mickey,35,23
128,2,9:30.0,,D. Walton makes 3-pt jump shot from 22 ft (assist by K. Olynyk),35,26
129,2,9:20.0,D. Carroll misses 3-pt jump shot from 26 ft,,35,26
130,2,9:14.0,,Defensive rebound by H. Whiteside,35,26
131,2,9:06.0,,Shooting foul by A. Crabbe (drawn by J. Richardson),35,26
132,2,9:06.0,,J. Richardson makes free throw 1 of 2,35,27
133,2,9:06.0,,J. Richardson makes free throw 2 of 2,35,28
134,2,8:46.0,C. LeVert makes 2-pt jump shot from 2 ft,,37,28
135,2,8:30.0,,J. Richardson makes 2-pt jump shot from 21 ft (assist by K. Olynyk),37,30
136,2,8:10.0,D. Carroll misses 2-pt layup from 3 ft,,37,30
137,2,8:02.0,,Defensive rebound by K. Olynyk,37,30
138,2,7:57.0,,J. Richardson misses 2-pt jump shot from 17 ft,37,30
139,2,7:55.0,Defensive rebound by D. Carroll,,37,30
140,2,7:49.0,D. Carroll misses 2-pt jump shot from 7 ft (block by H. Whiteside),,37,30
141,2,7:46.0,,Defensive rebound by D. Walton,37,30
142,2,7:43.0,,K. Olynyk misses 3-pt jump shot from 26 ft,37,30
143,2,7:39.0,Defensive rebound by C. LeVert,,37,30
144,2,7:24.0,C. LeVert misses 2-pt layup from 3 ft,,37,30
145,2,7:20.0,Offensive rebound by J. Allen,,37,30
146,2,7:20.0,J. Allen misses 2-pt layup at rim,,37,30
147,2,7:19.0,Offensive rebound by J. Allen,,37,30
148,2,7:18.0,Turnover by J. Allen (lost ball; steal by D. Walton),,37,30
149,2,7:09.0,,Turnover by K. Olynyk (bad pass; steal by C. LeVert),37,30
150,2,7:05.0,Turnover by D. Carroll (out of bounds lost ball),,37,30
151,2,7:05.0,S. Dinwiddie enters the game for J. Harris,,37,30
152,2,7:05.0,R. Hollis-Jefferson enters the game for C. LeVert,,37,30
153,2,7:05.0,Q. Acy enters the game for J. Allen,,37,30
154,2,6:48.0,,H. Whiteside misses 2-pt jump shot from 5 ft (block by S. Dinwiddie),37,30
155,2,6:47.0,,Offensive rebound by H. Whiteside,37,30
156,2,6:47.0,,Shooting foul by Q. Acy (drawn by H. Whiteside),37,30
157,2,6:47.0,,H. Whiteside makes free throw 1 of 2,37,31
158,2,6:47.0,,T. Johnson enters the game for J. Richardson,37,31
159,2,6:47.0,,H. Whiteside makes free throw 2 of 2,37,32
160,2,6:37.0,A. Crabbe misses 3-pt jump shot from 25 ft,,37,32
161,2,6:34.0,,Defensive rebound by H. Whiteside,37,32
162,2,6:28.0,,Personal foul by A. Crabbe (drawn by K. Olynyk),37,32
163,2,6:23.0,,Turnover by K. Olynyk (bad pass; steal by S. Dinwiddie),37,32
164,2,6:23.0,Personal foul by K. Olynyk (drawn by S. Dinwiddie),,37,32
165,2,6:05.0,Shooting foul by K. Olynyk (drawn by R. Hollis-Jefferson),,37,32
166,2,6:05.0,R. Hollis-Jefferson makes free throw 1 of 2,,46,33
167,2,6:05.0,R. Hollis-Jefferson makes free throw 2 of 2,,47,33
168,2,5:54.0,,D. Walton misses 3-pt jump shot from 28 ft,47,33
169,2,5:50.0,Defensive rebound by Q. Acy,,47,33
170,2,5:37.0,Q. Acy makes 3-pt jump shot from 23 ft (assist by D. Carroll),,40,32
171,2,5:13.0,,T. Johnson misses 2-pt jump shot from 14 ft,40,32
172,2,5:10.0,,Offensive rebound by H. Whiteside,40,32
173,2,5:07.0,,H. Whiteside misses 2-pt jump shot from 6 ft,40,32
174,2,5:06.0,Defensive rebound by R. Hollis-Jefferson,,40,32
175,2,4:57.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,40,32
176,2,4:54.0,,Defensive rebound by T. Johnson,40,32
177,2,4:37.0,Offensive charge foul by H. Whiteside (drawn by Q. Acy),,40,32
178,2,4:37.0,,Turnover by H. Whiteside (offensive foul),40,32
179,2,4:37.0,,G. Dragić enters the game for D. Walton,40,32
180,2,4:37.0,C. LeVert enters the game for S. Dinwiddie,,40,32
181,2,4:28.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by C. LeVert),,43,32
182,2,4:09.0,,Personal foul by R. Hollis-Jefferson (drawn by H. Whiteside),43,32
183,2,4:09.0,,H. Whiteside makes free throw 1 of 2,43,33
184,2,4:09.0,,J. Richardson enters the game for W. Ellington,43,33
185,2,4:09.0,S. Dinwiddie enters the game for A. Crabbe,,43,33
186,2,4:09.0,,H. Whiteside misses free throw 2 of 2,43,33
187,2,4:05.0,Defensive rebound by R. Hollis-Jefferson,,43,33
188,2,3:55.0,D. Carroll makes 2-pt dunk from 3 ft (assist by C. LeVert),,45,33
189,2,3:43.0,,Personal foul by C. LeVert (drawn by G. Dragić),45,33
190,2,3:43.0,,G. Dragić makes free throw 1 of 2,47,34
191,2,3:43.0,,B. Adebayo enters the game for H. Whiteside,47,34
192,2,3:43.0,,G. Dragić makes free throw 2 of 2,47,35
193,2,3:32.0,S. Dinwiddie misses 2-pt layup from 3 ft,,47,35
194,2,3:29.0,,Defensive rebound by K. Olynyk,47,35
195,2,3:11.0,J. Harris enters the game for D. Carroll,,47,35
196,2,3:06.0,,B. Adebayo misses 2-pt jump shot from 19 ft,47,35
197,2,3:03.0,Defensive rebound by C. LeVert,,47,35
198,2,2:59.0,R. Hollis-Jefferson makes 2-pt jump shot from 13 ft (assist by C. LeVert),,49,35
199,2,2:35.0,,K. Olynyk misses 2-pt jump shot from 7 ft,49,35
200,2,2:33.0,,Offensive rebound by B. Adebayo,49,35
201,2,2:31.0,,Turnover by B. Adebayo (bad pass; steal by S. Dinwiddie),49,35
202,2,2:27.0,C. LeVert makes 2-pt layup from 5 ft (assist by S. Dinwiddie),,51,35
203,2,2:26.0,,Miami full timeout,51,35
204,2,2:12.0,,T. Johnson misses 2-pt jump shot from 19 ft,51,35
205,2,2:07.0,Defensive rebound by Q. Acy,,51,35
206,2,1:57.0,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by Q. Acy),,53,35
207,2,1:46.0,,J. Richardson makes 2-pt jump shot from 19 ft (assist by G. Dragić),53,37
208,2,1:28.0,R. Hollis-Jefferson makes 2-pt jump shot from 9 ft,,55,37
209,2,1:07.0,,T. Johnson misses 2-pt jump shot from 12 ft,55,37
210,2,1:03.0,Defensive rebound by C. LeVert,,55,37
211,2,1:00.0,R. Hollis-Jefferson makes 2-pt dunk from 3 ft (assist by S. Dinwiddie),,57,37
212,2,0:51.0,,Personal foul by C. LeVert (drawn by G. Dragić),57,37
213,2,0:51.0,,G. Dragić makes free throw 1 of 2,57,38
214,2,0:51.0,,D. Walton enters the game for J. Richardson,57,38
215,2,0:51.0,,W. Ellington enters the game for K. Olynyk,57,38
216,2,0:51.0,,G. Dragić makes free throw 2 of 2,57,39
217,2,0:41.0,S. Dinwiddie misses 2-pt layup from 2 ft (block by D. Walton),,57,39
218,2,0:38.0,,Offensive rebound by Team,57,39
219,2,0:32.0,,G. Dragić misses 2-pt jump shot from 16 ft,57,39
220,2,0:30.0,,Offensive rebound by T. Johnson,57,39
221,2,0:15.0,,W. Ellington misses 2-pt jump shot from 21 ft,57,39
222,2,0:15.0,Defensive rebound by Team,,57,39
223,2,0:01.0,R. Hollis-Jefferson makes 2-pt jump shot from 6 ft (assist by C. LeVert),,59,39
224,3,11:47.0,Personal foul by K. Olynyk (drawn by R. Hollis-Jefferson),,59,39
225,3,11:42.0,A. Crabbe makes 3-pt jump shot from 28 ft (assist by S. Dinwiddie),,62,39
226,3,11:19.0,,Shooting foul by D. Carroll (drawn by H. Whiteside),62,39
227,3,11:19.0,,H. Whiteside makes free throw 1 of 2,62,40
228,3,11:19.0,,H. Whiteside makes free throw 2 of 2,62,41
229,3,11:03.0,Shooting foul by H. Whiteside (drawn by T. Zeller),,62,41
230,3,11:03.0,T. Zeller makes free throw 1 of 2,,63,41
231,3,11:03.0,T. Zeller makes free throw 2 of 2,,64,41
232,3,10:51.0,,T. Johnson misses 2-pt jump shot from 8 ft (block by T. Zeller),64,41
233,3,10:46.0,Defensive rebound by T. Zeller,,64,41
234,3,10:35.0,D. Carroll misses 3-pt jump shot from 27 ft,,64,41
235,3,10:35.0,,Defensive rebound by T. Johnson,64,41
236,3,10:31.0,,G. Dragić misses 3-pt jump shot from 22 ft,64,41
237,3,10:31.0,Defensive rebound by R. Hollis-Jefferson,,64,41
238,3,10:25.0,S. Dinwiddie makes 2-pt jump shot from 20 ft,,66,41
239,3,10:01.0,,Turnover by G. Dragić (lost ball; steal by R. Hollis-Jefferson),66,41
240,3,9:59.0,Shooting foul by J. Richardson (drawn by D. Carroll),,66,41
241,3,9:59.0,D. Carroll makes free throw 1 of 2,,67,41
242,3,9:59.0,D. Carroll makes free throw 2 of 2,,68,41
243,3,9:45.0,,H. Whiteside makes 2-pt hook shot from 6 ft (assist by J. Richardson),68,43
244,3,9:28.0,Turnover by S. Dinwiddie (bad pass; steal by G. Dragić),,68,43
245,3,9:20.0,,H. Whiteside makes 2-pt layup from 3 ft (assist by G. Dragić),68,45
246,3,9:20.0,,Shooting foul by T. Zeller (drawn by H. Whiteside),68,45
247,3,9:20.0,,H. Whiteside misses free throw 1 of 1,68,45
248,3,9:16.0,Defensive rebound by R. Hollis-Jefferson,,68,45
249,3,9:09.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,68,45
250,3,9:04.0,,Defensive rebound by J. Richardson,68,45
251,3,9:01.0,,J. Richardson makes 2-pt layup from 3 ft,68,47
252,3,8:53.0,T. Zeller makes 2-pt layup from 3 ft (assist by S. Dinwiddie),,70,47
253,3,8:41.0,,T. Johnson misses 2-pt jump shot from 6 ft,70,47
254,3,8:37.0,Defensive rebound by A. Crabbe,,70,47
255,3,8:34.0,R. Hollis-Jefferson makes 2-pt dunk from 4 ft (assist by A. Crabbe),,72,47
256,3,8:15.0,,K. Olynyk misses 3-pt jump shot from 26 ft,72,47
257,3,8:11.0,Defensive rebound by S. Dinwiddie,,72,47
258,3,8:01.0,R. Hollis-Jefferson makes 2-pt jump shot from 16 ft,,74,47
259,3,8:01.0,,Miami full timeout,74,47
260,3,8:01.0,,W. Ellington enters the game for K. Olynyk,74,47
261,3,7:49.0,,H. Whiteside misses 2-pt jump shot from 8 ft,74,47
262,3,7:44.0,Defensive rebound by R. Hollis-Jefferson,,74,47
263,3,7:38.0,A. Crabbe misses 2-pt jump shot from 18 ft,,74,47
264,3,7:35.0,,Defensive rebound by H. Whiteside,74,47
265,3,7:26.0,,G. Dragić misses 2-pt jump shot from 4 ft,74,47
266,3,7:23.0,,Offensive rebound by G. Dragić,74,47
267,3,7:19.0,,T. Johnson misses 3-pt jump shot from 23 ft,74,47
268,3,7:16.0,,Offensive rebound by G. Dragić,74,47
269,3,7:13.0,,Personal foul by R. Hollis-Jefferson (drawn by J. Richardson),74,47
270,3,7:05.0,,Shooting foul by S. Dinwiddie (drawn by G. Dragić),74,47
271,3,7:05.0,,G. Dragić misses free throw 1 of 2,74,47
272,3,7:05.0,,Offensive rebound by Team,74,47
273,3,7:05.0,,G. Dragić makes free throw 2 of 2,74,48
274,3,6:45.0,S. Dinwiddie makes 2-pt jump shot from 20 ft,,76,48
275,3,6:29.0,,H. Whiteside misses 2-pt jump shot from 20 ft,76,48
276,3,6:26.0,Defensive rebound by R. Hollis-Jefferson,,76,48
277,3,6:18.0,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by D. Carroll),,79,48
278,3,5:59.0,,H. Whiteside misses 2-pt hook shot from 6 ft,79,48
279,3,5:55.0,Defensive rebound by R. Hollis-Jefferson,,79,48
280,3,5:48.0,Turnover by R. Hollis-Jefferson (bad pass; steal by J. Richardson),,79,48
281,3,5:42.0,,J. Richardson misses 2-pt jump shot from 10 ft,79,48
282,3,5:38.0,,Offensive rebound by J. Richardson,79,48
283,3,5:25.0,,T. Johnson misses 2-pt jump shot from 5 ft,79,48
284,3,5:22.0,,Offensive rebound by T. Johnson,79,48
285,3,5:22.0,,T. Johnson misses 2-pt jump shot from 2 ft,79,48
286,3,5:22.0,,Offensive rebound by T. Johnson,79,48
287,3,5:22.0,,T. Johnson makes 2-pt jump shot from 2 ft,79,50
288,3,5:22.0,Brooklyn full timeout,,79,50
289,3,5:22.0,,B. Adebayo enters the game for H. Whiteside,79,50
290,3,5:22.0,J. Harris enters the game for S. Dinwiddie,,79,50
291,3,5:22.0,C. LeVert enters the game for A. Crabbe,,79,50
292,3,5:22.0,J. Allen enters the game for T. Zeller,,79,50
293,3,5:08.0,Shooting foul by T. Johnson (drawn by C. LeVert),,79,50
294,3,5:08.0,C. LeVert makes free throw 1 of 2,,80,50
295,3,5:08.0,C. LeVert makes free throw 2 of 2,,81,50
296,3,4:47.0,,G. Dragić misses 3-pt jump shot from 26 ft,81,50
297,3,4:41.0,Defensive rebound by J. Harris,,81,50
298,3,4:40.0,J. Harris makes 2-pt layup from 3 ft,,83,50
299,3,4:22.0,,B. Adebayo makes 2-pt dunk from 3 ft (assist by T. Johnson),83,52
300,3,4:07.0,R. Hollis-Jefferson makes 2-pt jump shot from 12 ft,,85,52
301,3,3:51.0,,W. Ellington misses 3-pt jump shot from 24 ft,85,52
302,3,3:48.0,Defensive rebound by R. Hollis-Jefferson,,85,52
303,3,3:41.0,Personal foul by G. Dragić (drawn by D. Carroll),,85,52
304,3,3:41.0,D. Carroll misses free throw 1 of 2,,85,52
305,3,3:41.0,Offensive rebound by Team,,85,52
306,3,3:41.0,,D. Walton enters the game for J. Richardson,85,52
307,3,3:41.0,,J. Mickey enters the game for G. Dragić,85,52
308,3,3:41.0,Q. Acy enters the game for R. Hollis-Jefferson,,85,52
309,3,3:41.0,D. Carroll makes free throw 2 of 2,,86,52
310,3,3:28.0,,B. Adebayo misses 2-pt hook shot from 5 ft (block by J. Allen),86,52
311,3,3:20.0,Defensive rebound by D. Carroll,,86,52
312,3,3:18.0,D. Carroll misses 3-pt jump shot from 27 ft,,86,52
313,3,3:15.0,,Defensive rebound by J. Mickey,86,52
314,3,3:12.0,,W. Ellington misses 2-pt layup from 4 ft,86,52
315,3,3:06.0,Defensive rebound by J. Harris,,86,52
316,3,3:06.0,,Offensive charge foul by D. Carroll (drawn by T. Johnson),86,52
317,3,3:06.0,Turnover by D. Carroll (offensive foul),,86,52
318,3,3:06.0,N. Stauskas enters the game for D. Carroll,,86,52
319,3,2:43.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by D. Walton),86,55
320,3,2:28.0,C. LeVert misses 2-pt jump shot from 7 ft,,86,55
321,3,2:20.0,Offensive rebound by J. Allen,,86,55
322,3,2:20.0,J. Allen makes 2-pt layup at rim,,88,55
323,3,2:11.0,,T. Johnson misses 2-pt jump shot from 10 ft,88,55
324,3,2:08.0,Defensive rebound by J. Allen,,88,55
325,3,1:57.0,J. Allen makes 2-pt dunk from 4 ft (assist by C. LeVert),,90,55
326,3,1:37.0,,W. Ellington misses 3-pt jump shot from 25 ft,90,55
327,3,1:34.0,Defensive rebound by J. Allen,,90,55
328,3,1:27.0,J. Allen makes 2-pt dunk from 2 ft (assist by C. LeVert),,92,55
329,3,1:12.0,,Turnover by B. Adebayo (lost ball; steal by Q. Acy),92,55
330,3,1:11.0,,Technical foul by Team,92,55
331,3,1:11.0,J. Harris makes technical free throw,,93,55
332,3,1:01.0,Turnover by N. Stauskas (bad pass),,93,55
333,3,0:43.0,,J. Mickey makes 2-pt hook shot from 5 ft,93,57
334,3,0:36.0,C. LeVert misses 2-pt layup from 3 ft,,93,57
335,3,0:35.0,Offensive rebound by J. Allen,,93,57
336,3,0:35.0,J. Allen misses 2-pt dunk at rim,,93,57
337,3,0:34.0,,Defensive rebound by W. Ellington,93,57
338,3,0:29.0,,W. Ellington makes 2-pt layup from 3 ft,93,59
339,3,0:27.0,Personal foul by B. Adebayo (drawn by J. Allen),,93,59
340,3,0:27.0,J. Allen makes free throw 1 of 2,,94,59
341,3,0:27.0,J. Allen makes free throw 2 of 2,,95,59
342,3,0:08.0,,Shooting foul by J. Allen (drawn by B. Adebayo),95,59
343,3,0:08.0,,B. Adebayo makes free throw 1 of 2,95,60
344,3,0:08.0,,B. Adebayo misses free throw 2 of 2,95,60
345,3,0:04.0,Defensive rebound by Q. Acy,,95,60
346,3,0:01.0,Turnover by N. Stauskas (bad pass),,95,60
347,3,0:01.0,,D. Walton misses 3-pt jump shot from 52 ft,95,60
348,3,0:00.0,,Offensive rebound by Team,95,60
349,4,11:49.0,,Personal foul by A. Crabbe (drawn by T. Johnson),95,60
350,4,11:40.0,,T. Johnson makes 2-pt layup from 3 ft,95,62
351,4,11:22.0,J. Harris misses 2-pt layup from 4 ft,,95,62
352,4,11:19.0,Offensive rebound by J. Allen,,95,62
353,4,11:18.0,J. Allen misses 2-pt jump shot from 7 ft,,95,62
354,4,11:15.0,,Defensive rebound by J. Mickey,95,62
355,4,11:06.0,,T. Johnson makes 2-pt jump shot from 10 ft,95,64
356,4,10:49.0,J. Harris makes 3-pt jump shot from 25 ft (assist by C. LeVert),,98,64
357,4,10:31.0,,W. Ellington makes 2-pt hook shot from 3 ft,98,66
358,4,10:17.0,C. LeVert misses 2-pt jump shot from 8 ft,,98,66
359,4,10:13.0,,Defensive rebound by J. Mickey,98,66
360,4,10:02.0,,Shooting foul by Q. Acy (drawn by J. Mickey),98,66
361,4,10:02.0,Brooklyn full timeout,,98,66
362,4,10:02.0,,J. Mickey misses free throw 1 of 2,98,66
363,4,10:02.0,,Offensive rebound by Team,98,66
364,4,10:02.0,,J. Mickey makes free throw 2 of 2,98,67
365,4,9:46.0,A. Crabbe misses 3-pt jump shot from 26 ft,,98,67
366,4,9:42.0,,Defensive rebound by J. Mickey,98,67
367,4,9:25.0,,D. Walton misses 2-pt jump shot from 17 ft,98,67
368,4,9:22.0,Defensive rebound by J. Harris,,98,67
369,4,9:13.0,J. Allen misses 2-pt hook shot from 5 ft,,98,67
370,4,9:09.0,,Defensive rebound by W. Ellington,98,67
371,4,9:05.0,,Shooting foul by A. Crabbe (drawn by T. Johnson),98,67
372,4,9:05.0,,T. Johnson makes free throw 1 of 2,98,68
373,4,9:05.0,,T. Johnson makes free throw 2 of 2,98,69
374,4,8:46.0,J. Harris makes 2-pt layup from 3 ft (assist by C. LeVert),,100,69
