,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,ORLANDO_ACTION,MINNESOTA_SCORE,ORLANDO_SCORE
398,4,2:10.0,,D. Augustin makes free throw 1 of 3,92,99
399,4,2:10.0,,D. Augustin makes free throw 2 of 3,92,100
400,4,2:10.0,,D. Augustin makes free throw 3 of 3,92,101
401,4,2:05.0,J. Teague makes 3-pt jump shot from 25 ft,,95,101
402,4,1:43.0,,B. Biyombo makes 2-pt jump shot from 9 ft (assist by E. Fournier),95,103
403,4,1:31.0,T. Gibson misses 2-pt layup from 3 ft (block by B. Biyombo),,95,103
404,4,1:28.0,,Defensive rebound by E. Fournier,95,103
405,4,1:07.0,,D. Augustin misses 2-pt layup from 4 ft (block by K. Towns),95,103
406,4,1:07.0,,Offensive rebound by B. Biyombo,95,103
407,4,1:07.0,,Turnover by Team (shot clock),95,103
408,4,1:07.0,Minnesota full timeout,,95,103
409,4,1:05.0,K. Towns makes 3-pt jump shot from 22 ft (assist by A. Wiggins),,98,103
410,4,0:50.0,,B. Biyombo makes 2-pt layup from 3 ft (assist by E. Fournier),98,105
411,4,0:50.0,,Shooting foul by J. Butler (drawn by B. Biyombo),98,105
412,4,0:50.0,,B. Biyombo makes free throw 1 of 1,98,106
413,4,0:44.0,Personal foul by J. Simmons (drawn by J. Butler),,98,106
414,4,0:38.0,J. Butler makes 2-pt layup from 3 ft,,100,106
415,4,0:36.0,,Personal foul by J. Teague (drawn by D. Augustin),100,106
416,4,0:36.0,,D. Augustin makes free throw 1 of 2,100,107
417,4,0:36.0,,D. Augustin misses free throw 2 of 2,100,107
418,4,0:33.0,Defensive rebound by T. Gibson,,100,107
419,4,0:25.0,J. Butler misses 3-pt jump shot from 26 ft,,100,107
420,4,0:24.0,,Defensive rebound by B. Biyombo,100,107
421,4,0:24.0,,Personal take foul by T. Gibson (drawn by B. Biyombo),100,107
422,4,0:24.0,J. Crawford enters the game for T. Gibson,,100,107
423,4,0:24.0,,B. Biyombo makes free throw 1 of 2,100,108
424,4,0:24.0,,B. Biyombo misses free throw 2 of 2,100,108
425,4,0:24.0,Defensive rebound by K. Towns,,100,108
426,4,0:24.0,Minnesota full timeout,,100,108
427,4,0:20.0,J. Butler makes 2-pt layup from 3 ft (assist by J. Teague),,102,108
428,4,0:18.0,,Orlando full timeout,102,108
429,4,0:18.0,,Orlando full timeout,102,108
430,4,0:18.0,,M. Hezonja enters the game for B. Biyombo,102,108
431,4,0:10.0,,Turnover by D. Augustin (turnover),102,108
432,4,0:10.0,,B. Biyombo enters the game for M. Hezonja,102,108
433,4,0:03.0,J. Butler misses 3-pt jump shot from 24 ft,,102,108
434,4,0:00.0,,Defensive rebound by D. Augustin,102,108
