,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,GOLDEN STATE_ACTION,NEW ORLEANS_SCORE,GOLDEN STATE_SCORE
67,1,4:11.0,A. Davis makes 2-pt layup from 3 ft (assist by J. Holiday),,23,19
68,1,4:05.0,,K. Durant makes 3-pt jump shot from 26 ft,23,22
69,1,4:05.0,,Shooting foul by S. Hill (drawn by K. Durant),23,22
70,1,4:05.0,,K. Durant misses free throw 1 of 1,23,22
71,1,4:03.0,Defensive rebound by J. Holiday,,23,22
72,1,3:54.0,A. Davis misses 2-pt jump shot from 11 ft,,23,22
73,1,3:52.0,,Defensive rebound by K. Thompson,23,22
74,1,3:43.0,,K. Thompson misses 2-pt layup from 4 ft,23,22
75,1,3:41.0,,Offensive rebound by D. Green,23,22
76,1,3:41.0,,D. Green makes 2-pt jump shot from 3 ft,23,24
77,1,3:28.0,E. Moore misses 2-pt jump shot from 14 ft (block by D. Green),,23,24
78,1,3:28.0,,Defensive rebound by D. Green,23,24
79,1,3:27.0,,Personal foul by E. Moore (drawn by D. Green),23,24
80,1,3:27.0,New Orleans full timeout,,23,24
81,1,3:27.0,,Q. Cook enters the game for K. Thompson,23,24
82,1,3:27.0,D. Miller enters the game for E. Moore,,23,24
83,1,3:27.0,,D. Green makes free throw 1 of 2,23,25
84,1,3:27.0,,D. Green makes free throw 2 of 2,23,26
85,1,3:18.0,I. Clark misses 2-pt jump shot from 19 ft,,23,26
86,1,3:16.0,,Defensive rebound by K. Durant,23,26
87,1,3:02.0,,K. Durant makes 2-pt jump shot from 18 ft (assist by S. Livingston),23,28
88,1,2:52.0,Shooting foul by D. Green (drawn by J. Holiday),,23,28
89,1,2:52.0,J. Holiday makes free throw 1 of 2,,24,28
90,1,2:52.0,,D. West enters the game for D. Green,24,28
91,1,2:52.0,J. Holiday makes free throw 2 of 2,,25,28
92,1,2:39.0,,D. West makes 2-pt layup from 1 ft (assist by S. Livingston),25,30
93,1,2:27.0,I. Clark makes 2-pt layup from 3 ft (assist by D. Miller),,27,30
94,1,2:18.0,,K. Durant misses 3-pt jump shot from 28 ft,27,30
95,1,2:16.0,,Offensive rebound by K. Looney,27,30
96,1,2:04.0,,K. Looney makes 2-pt layup from 2 ft (assist by D. West),27,32
97,1,1:52.0,S. Hill makes 2-pt layup from 2 ft (assist by J. Holiday),,29,32
98,1,1:35.0,,Turnover by K. Durant (out of bounds lost ball),29,32
99,1,1:35.0,,A. Iguodala enters the game for K. Looney,29,32
100,1,1:35.0,N. Mirotić enters the game for A. Davis,,29,32
101,1,1:23.0,D. Miller misses 3-pt jump shot from 23 ft,,29,32
102,1,1:21.0,,Defensive rebound by Team,29,32
103,1,1:21.0,Loose ball foul by I. Clark (drawn by Q. Cook),,29,32
104,1,1:21.0,,Q. Cook misses free throw 1 of 2,29,32
105,1,1:21.0,,Offensive rebound by Team,29,32
106,1,1:21.0,,Q. Cook makes free throw 2 of 2,29,33
107,1,1:12.0,J. Holiday misses 3-pt jump shot from 25 ft,,29,33
108,1,1:11.0,,Defensive rebound by Team,29,33
109,1,0:56.0,,Offensive foul by D. West (drawn by S. Hill),29,33
110,1,0:56.0,,Turnover by D. West (offensive foul),29,33
111,1,0:48.0,J. Holiday makes 2-pt jump shot from 16 ft,,31,33
112,1,0:36.0,,K. Durant misses 2-pt jump shot from 15 ft,31,33
113,1,0:34.0,,Offensive rebound by D. West,31,33
114,1,0:32.0,,D. West makes 2-pt layup at rim,31,35
115,1,0:11.0,J. Holiday makes 3-pt jump shot from 22 ft (assist by D. Miller),,34,35
116,1,0:01.0,,A. Iguodala misses 3-pt jump shot from 25 ft,34,35
117,1,0:00.0,,Offensive rebound by Team,34,35
118,2,11:46.0,,D. Green makes 2-pt dunk from 1 ft (assist by D. West),34,37
119,2,11:30.0,D. Miller misses 2-pt jump shot from 15 ft (block by D. West),,34,37
120,2,11:28.0,,Defensive rebound by Q. Cook,34,37
121,2,11:19.0,,Shooting foul by I. Clark (drawn by S. Livingston),34,37
122,2,11:19.0,,S. Livingston makes free throw 1 of 2,34,38
123,2,11:19.0,,S. Livingston makes free throw 2 of 2,34,39
124,2,11:10.0,Personal foul by K. Thompson (drawn by N. Mirotić),,34,39
125,2,11:10.0,A. Davis enters the game for S. Hill,,34,39
126,2,11:05.0,N. Mirotić makes 2-pt layup from 1 ft (assist by R. Rondo),,36,39
127,2,10:56.0,,Turnover by D. Green (bad pass; steal by N. Mirotić),36,39
128,2,10:51.0,D. Miller makes 3-pt jump shot from 26 ft (assist by R. Rondo),,39,39
129,2,10:42.0,,Golden State full timeout,39,39
130,2,10:42.0,,K. Looney enters the game for D. West,39,39
131,2,10:28.0,,K. Thompson misses 3-pt jump shot from 25 ft (block by R. Rondo),39,39
132,2,10:26.0,Defensive rebound by A. Davis,,39,39
133,2,10:21.0,I. Clark misses 3-pt jump shot from 23 ft,,39,39
134,2,10:19.0,,Defensive rebound by D. Green,39,39
135,2,10:14.0,,Shooting foul by D. Miller (drawn by Q. Cook),39,39
136,2,10:14.0,,Q. Cook makes free throw 1 of 2,39,40
137,2,10:14.0,,Q. Cook makes free throw 2 of 2,39,41
138,2,10:02.0,R. Rondo misses 2-pt layup from 2 ft (block by K. Looney),,39,41
139,2,10:00.0,,Defensive rebound by D. Green,39,41
140,2,9:57.0,,Q. Cook makes 2-pt layup from 3 ft (assist by D. Green),39,43
141,2,9:48.0,Turnover by I. Clark (bad pass; steal by K. Looney),,39,43
142,2,9:42.0,,S. Livingston makes 2-pt dunk from 2 ft (assist by D. Green),39,45
143,2,9:32.0,New Orleans full timeout,,39,45
144,2,9:32.0,J. Holiday enters the game for I. Clark,,39,45
145,2,9:32.0,E. Moore enters the game for D. Miller,,39,45
146,2,9:19.0,Turnover by N. Mirotić (lost ball; steal by D. Green),,39,45
147,2,9:08.0,,K. Thompson makes 2-pt jump shot from 21 ft (assist by Q. Cook),39,47
148,2,8:45.0,R. Rondo makes 2-pt layup from 2 ft (assist by J. Holiday),,41,47
149,2,8:31.0,,Q. Cook misses 3-pt jump shot from 29 ft,41,47
150,2,8:29.0,Defensive rebound by N. Mirotić,,41,47
151,2,8:22.0,Offensive foul by E. Moore (drawn by Q. Cook),,41,47
152,2,8:22.0,Turnover by E. Moore (offensive foul),,41,47
153,2,8:22.0,,K. Durant enters the game for Q. Cook,41,47
154,2,8:22.0,I. Clark enters the game for E. Moore,,41,47
155,2,8:00.0,,S. Livingston makes 2-pt layup from 2 ft,41,49
156,2,8:00.0,Violation by A. Davis (def goaltending),,41,49
157,2,7:51.0,N. Mirotić makes 3-pt jump shot from 27 ft (assist by R. Rondo),,44,49
158,2,7:29.0,,S. Livingston makes 2-pt jump shot from 13 ft,44,51
159,2,7:22.0,J. Holiday makes 2-pt layup from 1 ft (assist by R. Rondo),,46,51
160,2,7:06.0,,Shooting foul by J. Holiday (drawn by D. Green),46,51
161,2,7:06.0,,D. Green makes free throw 1 of 2,46,52
162,2,7:06.0,,A. Iguodala enters the game for S. Livingston,46,52
163,2,7:06.0,,D. Green makes free throw 2 of 2,46,53
164,2,7:03.0,Turnover by R. Rondo (out of bounds lost ball),,46,53
165,2,6:46.0,,K. Durant makes 2-pt jump shot from 17 ft,46,55
166,2,6:34.0,I. Clark misses 3-pt jump shot from 22 ft,,46,55
167,2,6:32.0,Offensive rebound by N. Mirotić,,46,55
168,2,6:29.0,N. Mirotić misses 2-pt hook shot from 3 ft,,46,55
169,2,6:28.0,,Defensive rebound by K. Durant,46,55
170,2,6:18.0,,Personal foul by N. Mirotić (drawn by K. Durant),46,55
171,2,6:14.0,,K. Thompson misses 2-pt jump shot from 11 ft,46,55
172,2,6:12.0,Defensive rebound by A. Davis,,46,55
173,2,6:03.0,Personal foul by K. Durant (drawn by N. Mirotić),,46,55
174,2,5:59.0,Personal foul by K. Looney (drawn by A. Davis),,46,55
175,2,5:53.0,A. Davis misses 2-pt jump shot from 11 ft,,46,55
176,2,5:51.0,,Defensive rebound by D. Green,46,55
177,2,5:42.0,,D. Green makes 3-pt jump shot from 26 ft (assist by K. Thompson),46,58
178,2,5:36.0,New Orleans full timeout,,46,58
179,2,5:36.0,S. Hill enters the game for N. Mirotić,,46,58
180,2,5:27.0,J. Holiday misses 3-pt jump shot from 26 ft,,46,58
181,2,5:25.0,,Defensive rebound by K. Thompson,46,58
182,2,5:09.0,,Personal foul by A. Davis (drawn by K. Looney),46,58
183,2,5:09.0,,K. Looney misses free throw 1 of 2,46,58
184,2,5:09.0,,Offensive rebound by Team,46,58
185,2,5:09.0,,K. Looney misses free throw 2 of 2,46,58
186,2,5:08.0,Defensive rebound by R. Rondo,,46,58
187,2,5:01.0,S. Hill misses 2-pt jump shot from 8 ft (block by D. Green),,46,58
188,2,4:59.0,,Defensive rebound by K. Looney,46,58
189,2,4:54.0,,Shooting foul by J. Holiday (drawn by K. Durant),46,58
190,2,4:54.0,,K. Durant makes free throw 1 of 2,46,59
191,2,4:54.0,,K. Durant makes free throw 2 of 2,46,60
192,2,4:41.0,Turnover by A. Davis (lost ball; steal by D. Green),,46,60
193,2,4:40.0,,Personal foul by I. Clark (drawn by K. Thompson),46,60
194,2,4:40.0,,K. Thompson makes free throw 1 of 2,46,61
195,2,4:40.0,,K. Thompson makes free throw 2 of 2,46,62
196,2,4:34.0,,Violation by K. Looney (kicked ball),46,62
197,2,4:21.0,A. Davis misses 2-pt jump shot from 10 ft,,46,62
198,2,4:19.0,,Defensive rebound by A. Iguodala,46,62
199,2,4:02.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by K. Durant),46,65
200,2,3:52.0,R. Rondo makes 2-pt jump shot from 16 ft,,48,65
201,2,3:38.0,,A. Iguodala makes 2-pt dunk from 1 ft (assist by D. Green),48,67
202,2,3:25.0,R. Rondo misses 2-pt jump shot from 13 ft,,48,67
203,2,3:23.0,,Defensive rebound by D. Green,48,67
204,2,3:15.0,,K. Durant makes 2-pt dunk from 2 ft (assist by D. Green),48,69
205,2,3:10.0,New Orleans full timeout,,48,69
206,2,3:10.0,N. Mirotić enters the game for S. Hill,,48,69
207,2,2:54.0,J. Holiday misses 2-pt jump shot from 12 ft,,48,69
208,2,2:52.0,,Defensive rebound by K. Thompson,48,69
209,2,2:35.0,,K. Durant misses 2-pt jump shot from 15 ft,48,69
210,2,2:33.0,Defensive rebound by J. Holiday,,48,69
211,2,2:13.0,N. Mirotić misses 2-pt layup from 1 ft,,48,69
212,2,2:11.0,,Defensive rebound by A. Iguodala,48,69
213,2,2:03.0,,Personal foul by I. Clark (drawn by D. Green),48,69
214,2,2:03.0,,D. Green misses free throw 1 of 2,48,69
215,2,2:03.0,,Offensive rebound by Team,48,69
216,2,2:03.0,D. Miller enters the game for I. Clark,,48,69
217,2,2:03.0,,D. Green makes free throw 2 of 2,48,70
218,2,1:55.0,A. Davis misses 2-pt jump shot from 8 ft,,48,70
219,2,1:53.0,,Defensive rebound by K. Looney,48,70
220,2,1:45.0,,D. Green misses 3-pt jump shot from 27 ft,48,70
221,2,1:43.0,Defensive rebound by R. Rondo,,48,70
222,2,1:34.0,N. Mirotić misses 2-pt jump shot from 17 ft,,48,70
223,2,1:32.0,,Defensive rebound by A. Iguodala,48,70
224,2,1:25.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by K. Looney),48,73
225,2,1:09.0,J. Holiday misses 2-pt layup from 4 ft,,48,73
226,2,1:07.0,Offensive rebound by A. Davis,,48,73
227,2,1:04.0,A. Davis misses 2-pt layup from 3 ft (block by K. Durant),,48,73
228,2,1:02.0,,Defensive rebound by K. Durant,48,73
229,2,0:50.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),48,76
230,2,0:41.0,Shooting foul by K. Looney (drawn by N. Mirotić),,48,76
231,2,0:41.0,N. Mirotić makes free throw 1 of 2,,49,76
232,2,0:41.0,,N. Young enters the game for K. Looney,49,76
233,2,0:41.0,N. Mirotić makes free throw 2 of 2,,50,76
234,2,0:27.0,,K. Durant misses 2-pt jump shot from 18 ft,50,76
235,2,0:25.0,Defensive rebound by R. Rondo,,50,76
236,2,0:07.0,Shooting foul by D. Green (drawn by A. Davis),,50,76
237,2,0:07.0,A. Davis makes free throw 1 of 2,,51,76
238,2,0:07.0,,J. McGee enters the game for D. Green,51,76
239,2,0:07.0,I. Clark enters the game for J. Holiday,,51,76
240,2,0:07.0,A. Davis makes free throw 2 of 2,,52,76
241,2,0:03.0,,J. McGee misses 2-pt hook shot from 3 ft,52,76
242,2,0:01.0,Defensive rebound by D. Miller,,52,76
243,2,0:00.0,D. Miller makes 3-pt jump shot from 72 ft,,55,76
244,3,11:45.0,,Turnover by K. Durant (bad pass; steal by A. Davis),55,76
245,3,11:42.0,Personal foul by N. Young (drawn by E. Moore),,55,76
246,3,11:32.0,J. Holiday misses 2-pt hook shot from 6 ft,,55,76
247,3,11:30.0,,Defensive rebound by K. Durant,55,76
248,3,11:23.0,,D. Green misses 2-pt layup from 2 ft,55,76
249,3,11:21.0,Defensive rebound by J. Holiday,,55,76
250,3,11:09.0,A. Davis makes 2-pt dunk at rim (assist by N. Mirotić),,57,76
251,3,10:47.0,,K. Durant misses 2-pt jump shot from 20 ft,57,76
252,3,10:45.0,Defensive rebound by R. Rondo,,57,76
253,3,10:37.0,J. Holiday misses 2-pt layup from 2 ft (block by K. Thompson),,57,76
254,3,10:37.0,Offensive rebound by Team,,57,76
255,3,10:29.0,A. Davis misses 2-pt jump shot from 8 ft,,57,76
256,3,10:27.0,Offensive rebound by A. Davis,,57,76
257,3,10:22.0,A. Davis makes 2-pt layup at rim,,59,76
258,3,10:10.0,,K. Thompson misses 3-pt jump shot from 23 ft (block by A. Davis),59,76
259,3,10:09.0,,Offensive rebound by D. Green,59,76
260,3,10:09.0,,A. Iguodala makes 2-pt layup from 2 ft (assist by D. Green),59,78
261,3,10:09.0,,Shooting foul by E. Moore (drawn by A. Iguodala),59,78
262,3,10:09.0,,A. Iguodala misses free throw 1 of 1,59,78
263,3,10:07.0,Defensive rebound by R. Rondo,,59,78
264,3,10:02.0,R. Rondo misses 2-pt jump shot from 6 ft (block by K. Thompson),,59,78
265,3,10:00.0,,Defensive rebound by D. Green,59,78
266,3,9:59.0,,Personal foul by J. Holiday (drawn by D. Green),59,78
267,3,9:52.0,,K. Durant makes 2-pt jump shot from 8 ft (assist by A. Iguodala),59,80
268,3,9:37.0,J. Holiday makes 2-pt jump shot from 10 ft,,61,80
269,3,9:19.0,,Personal foul by N. Mirotić (drawn by K. Durant),61,80
270,3,9:12.0,,D. Green makes 2-pt layup from 2 ft,61,82
271,3,9:01.0,E. Moore misses 2-pt jump shot from 7 ft,,61,82
272,3,8:59.0,,Defensive rebound by A. Iguodala,61,82
273,3,8:56.0,,Shooting foul by A. Davis (drawn by A. Iguodala),61,82
274,3,8:56.0,New Orleans full timeout,,61,82
275,3,8:56.0,,A. Iguodala misses free throw 1 of 2,61,82
276,3,8:56.0,,Offensive rebound by Team,61,82
277,3,8:56.0,,A. Iguodala makes free throw 2 of 2,61,83
278,3,8:46.0,A. Davis makes 2-pt dunk from 1 ft (assist by R. Rondo),,63,83
279,3,8:24.0,,A. Iguodala makes 3-pt jump shot from 25 ft (assist by D. Green),63,86
280,3,8:11.0,N. Mirotić misses 3-pt jump shot from 26 ft,,63,86
281,3,8:09.0,,Defensive rebound by N. Young,63,86
282,3,7:57.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),63,89
283,3,7:36.0,E. Moore misses 2-pt hook shot from 12 ft,,63,89
284,3,7:34.0,Offensive rebound by N. Mirotić,,63,89
285,3,7:34.0,N. Mirotić makes 2-pt layup at rim,,65,89
286,3,7:17.0,,D. Green makes 2-pt layup from 1 ft (assist by A. Iguodala),65,91
287,3,7:09.0,Personal foul by K. Durant (drawn by J. Holiday),,65,91
288,3,7:04.0,A. Davis misses 3-pt jump shot from 27 ft,,65,91
289,3,7:02.0,,Defensive rebound by D. Green,65,91
290,3,6:41.0,,Turnover by K. Thompson (bad pass; steal by A. Davis),65,91
291,3,6:30.0,R. Rondo misses 3-pt jump shot from 26 ft,,65,91
292,3,6:28.0,,Defensive rebound by D. Green,65,91
293,3,6:08.0,,K. Thompson misses 3-pt jump shot from 25 ft,65,91
294,3,6:06.0,Defensive rebound by A. Davis,,65,91
295,3,6:01.0,Shooting foul by A. Iguodala (drawn by A. Davis),,65,91
296,3,6:01.0,A. Davis misses free throw 1 of 2,,65,91
297,3,6:01.0,Offensive rebound by Team,,65,91
298,3,6:01.0,A. Davis makes free throw 2 of 2,,66,91
299,3,5:40.0,,Turnover by K. Durant (out of bounds lost ball),66,91
300,3,5:31.0,A. Davis misses 2-pt jump shot from 13 ft,,66,91
301,3,5:29.0,,Defensive rebound by K. Thompson,66,91
302,3,5:23.0,,Turnover by D. Green (out of bounds lost ball),66,91
303,3,5:23.0,,K. Looney enters the game for N. Young,66,91
304,3,5:13.0,J. Holiday misses 2-pt jump shot from 19 ft,,66,91
305,3,5:11.0,,Defensive rebound by K. Durant,66,91
306,3,5:06.0,,K. Durant misses 3-pt jump shot from 27 ft,66,91
307,3,5:04.0,Defensive rebound by N. Mirotić,,66,91
308,3,4:50.0,E. Moore misses 2-pt jump shot from 17 ft,,66,91
309,3,4:48.0,,Defensive rebound by K. Durant,66,91
310,3,4:42.0,,Golden State full timeout,66,91
311,3,4:42.0,,S. Livingston enters the game for A. Iguodala,66,91
312,3,4:42.0,D. Miller enters the game for N. Mirotić,,66,91
313,3,4:30.0,,Turnover by K. Thompson (lost ball; steal by R. Rondo),66,91
314,3,4:25.0,J. Holiday misses 3-pt jump shot from 23 ft,,66,91
315,3,4:23.0,Offensive rebound by E. Moore,,66,91
316,3,4:23.0,E. Moore makes 2-pt layup at rim,,68,91
317,3,4:08.0,,K. Thompson misses 2-pt jump shot from 9 ft,68,91
318,3,4:06.0,Defensive rebound by A. Davis,,68,91
319,3,3:54.0,Personal foul by K. Looney (drawn by A. Davis),,68,91
320,3,3:49.0,A. Davis misses 2-pt jump shot from 12 ft,,68,91
321,3,3:47.0,,Defensive rebound by D. Green,68,91
322,3,3:31.0,,Turnover by D. Green (bad pass; steal by E. Moore),68,91
323,3,3:15.0,R. Rondo misses 2-pt jump shot from 14 ft,,68,91
324,3,3:13.0,,Defensive rebound by K. Durant,68,91
325,3,2:59.0,,S. Livingston misses 2-pt jump shot from 10 ft,68,91
326,3,2:57.0,Defensive rebound by A. Davis,,68,91
327,3,2:48.0,J. Holiday misses 2-pt jump shot from 5 ft,,68,91
328,3,2:46.0,,Defensive rebound by K. Durant,68,91
329,3,2:40.0,,Golden State full timeout,68,91
330,3,2:40.0,,D. West enters the game for K. Thompson,68,91
331,3,2:40.0,,Q. Cook enters the game for D. Green,68,91
332,3,2:40.0,C. Diallo enters the game for R. Rondo,,68,91
333,3,2:40.0,I. Clark enters the game for E. Moore,,68,91
334,3,2:31.0,,Personal foul by J. Holiday (drawn by S. Livingston),68,91
335,3,2:31.0,,S. Livingston makes free throw 1 of 2,68,92
336,3,2:31.0,E. Moore enters the game for J. Holiday,,68,92
337,3,2:31.0,,S. Livingston makes free throw 2 of 2,68,93
338,3,2:17.0,I. Clark misses 2-pt jump shot from 13 ft,,68,93
339,3,2:15.0,,Defensive rebound by K. Looney,68,93
340,3,2:01.0,,D. West makes 2-pt jump shot from 18 ft (assist by S. Livingston),68,95
341,3,1:45.0,A. Davis makes 2-pt jump shot from 18 ft (assist by D. Miller),,70,95
342,3,1:26.0,,Q. Cook makes 2-pt jump shot from 16 ft (assist by D. West),70,97
343,3,1:14.0,A. Davis misses 2-pt jump shot from 20 ft,,70,97
344,3,1:12.0,,Defensive rebound by Q. Cook,70,97
345,3,1:04.0,,D. West misses 2-pt jump shot from 17 ft,70,97
346,3,1:02.0,Defensive rebound by A. Davis,,70,97
347,3,0:48.0,C. Diallo misses 2-pt jump shot from 11 ft,,70,97
348,3,0:46.0,,Defensive rebound by K. Durant,70,97
349,3,0:35.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by K. Looney),70,100
350,3,0:25.0,E. Moore makes 2-pt layup from 2 ft,,72,100
351,3,0:04.0,,K. Durant makes 3-pt jump shot from 26 ft,72,103
352,3,0:00.0,E. Moore makes 2-pt jump shot from 18 ft,,74,103
353,4,11:50.0,Turnover by N. Mirotić (bad pass; steal by D. West),,74,103
354,4,11:34.0,,S. Livingston misses 2-pt jump shot from 14 ft,74,103
355,4,11:33.0,Defensive rebound by N. Mirotić,,74,103
356,4,11:23.0,Shooting foul by S. Livingston (drawn by R. Rondo),,74,103
357,4,11:23.0,R. Rondo misses free throw 1 of 2,,74,103
358,4,11:23.0,Offensive rebound by Team,,74,103
359,4,11:23.0,R. Rondo makes free throw 2 of 2,,75,103
360,4,11:08.0,,K. Thompson misses 3-pt jump shot from 24 ft,75,103
361,4,11:06.0,,Offensive rebound by Team,75,103
362,4,11:05.0,,Offensive foul by D. West (drawn by I. Clark),75,103
363,4,11:05.0,,Turnover by D. West (offensive foul),75,103
364,4,10:54.0,D. Miller makes 2-pt jump shot from 7 ft (assist by R. Rondo),,77,103
365,4,10:54.0,Shooting foul by K. Thompson (drawn by D. Miller),,77,103
366,4,10:54.0,D. Miller makes free throw 1 of 1,,78,103
367,4,10:39.0,,Turnover by K. Looney (lost ball; steal by D. Miller),78,103
368,4,10:31.0,I. Clark makes 2-pt jump shot from 9 ft (assist by D. Miller),,80,103
369,4,10:09.0,,D. West misses 2-pt jump shot from 20 ft,80,103
370,4,10:07.0,,Offensive rebound by K. Looney,80,103
371,4,9:52.0,,K. Thompson makes 2-pt jump shot from 19 ft (assist by Q. Cook),80,105
372,4,9:41.0,Turnover by D. Miller (bad pass; steal by D. West),,80,105
373,4,9:37.0,,Q. Cook makes 2-pt layup from 1 ft (assist by K. Looney),80,107
374,4,9:26.0,N. Mirotić misses 3-pt jump shot from 26 ft,,80,107
375,4,9:24.0,,Defensive rebound by K. Thompson,80,107
376,4,9:09.0,,K. Thompson makes 2-pt layup from 2 ft,80,109
377,4,8:56.0,C. Diallo makes 2-pt layup from 1 ft (assist by D. Miller),,82,109
378,4,8:39.0,,Q. Cook misses 3-pt jump shot from 26 ft,82,109
379,4,8:37.0,Defensive rebound by N. Mirotić,,82,109
380,4,8:30.0,I. Clark misses 2-pt layup from 3 ft,,82,109
381,4,8:28.0,Offensive rebound by C. Diallo,,82,109
382,4,8:23.0,D. Miller misses 3-pt jump shot from 26 ft,,82,109
383,4,8:21.0,,Defensive rebound by Q. Cook,82,109
384,4,8:15.0,,Personal foul by R. Rondo (drawn by K. Thompson),82,109
385,4,8:15.0,,J. Bell enters the game for K. Looney,82,109
386,4,8:15.0,J. Crawford enters the game for N. Mirotić,,82,109
