,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHOENIX_ACTION,MIAMI_SCORE,PHOENIX_SCORE
31,1,8:30.0,H. Whiteside makes free throw 2 of 2,,12,2
32,1,8:16.0,,M. James makes 2-pt jump shot from 4 ft,12,4
33,1,7:55.0,J. Winslow makes 3-pt jump shot from 25 ft (assist by D. Waiters),,15,4
34,1,7:43.0,,Offensive foul by A. Len (drawn by J. Richardson),15,4
35,1,7:43.0,,Turnover by A. Len (offensive foul),15,4
36,1,7:43.0,,D. Bender enters the game for M. Chriss,15,4
37,1,7:29.0,D. Waiters misses 2-pt layup from 2 ft,,15,4
38,1,7:28.0,,Defensive rebound by Team,15,4
39,1,7:18.0,,Offensive foul by A. Len (drawn by G. Dragić),15,4
40,1,7:18.0,,Turnover by A. Len (offensive foul),15,4
41,1,7:18.0,,J. Dudley enters the game for A. Len,15,4
42,1,7:09.0,G. Dragić makes 2-pt jump shot from 9 ft,,17,4
43,1,6:57.0,,D. Booker makes 2-pt jump shot from 6 ft,17,6
44,1,6:37.0,Turnover by H. Whiteside (bad pass),,17,6
45,1,6:30.0,,Shooting foul by J. Richardson (drawn by D. Booker),17,6
46,1,6:30.0,,D. Booker makes free throw 1 of 2,17,7
47,1,6:30.0,W. Ellington enters the game for J. Richardson,,17,7
48,1,6:30.0,,D. Booker makes free throw 2 of 2,17,8
49,1,6:24.0,G. Dragić misses 2-pt layup from 2 ft,,17,8
50,1,6:21.0,Offensive rebound by J. Winslow,,17,8
51,1,6:11.0,D. Waiters misses 2-pt layup from 4 ft,,17,8
52,1,6:09.0,,Defensive rebound by J. Dudley,17,8
53,1,6:03.0,,Shooting foul by H. Whiteside (drawn by T. Warren),17,8
54,1,6:03.0,,T. Warren makes free throw 1 of 2,17,9
55,1,6:03.0,J. Johnson enters the game for D. Waiters,,17,9
56,1,6:03.0,,T. Warren makes free throw 2 of 2,17,10
57,1,5:38.0,G. Dragić makes 3-pt jump shot from 22 ft (assist by J. Winslow),,20,10
58,1,5:31.0,,D. Booker misses 3-pt jump shot from 25 ft,20,10
59,1,5:28.0,Defensive rebound by J. Winslow,,20,10
60,1,5:11.0,Turnover by J. Winslow (bad pass; steal by J. Dudley),,20,10
61,1,5:10.0,,Turnover by J. Dudley (bad pass),20,10
62,1,5:10.0,,T. Ulis enters the game for M. James,20,10
63,1,5:07.0,G. Dragić makes 2-pt jump shot from 7 ft (assist by J. Winslow),,22,10
64,1,5:01.0,,Turnover by T. Ulis (discontinued dribble),22,10
65,1,4:45.0,Shooting foul by D. Bender (drawn by H. Whiteside),,22,10
66,1,4:45.0,H. Whiteside makes free throw 1 of 2,,23,10
67,1,4:45.0,H. Whiteside makes free throw 2 of 2,,24,10
68,1,4:26.0,,T. Warren misses 2-pt jump shot from 10 ft,24,10
69,1,4:22.0,Defensive rebound by J. Johnson,,24,10
70,1,4:02.0,H. Whiteside misses 2-pt jump shot from 19 ft,,24,10
71,1,4:00.0,,Defensive rebound by D. Booker,24,10
72,1,3:55.0,,D. Bender misses 3-pt jump shot from 22 ft,24,10
73,1,3:52.0,,Offensive rebound by J. Dudley,24,10
74,1,3:50.0,,J. Dudley makes 2-pt layup from 1 ft,24,12
75,1,3:37.0,Miami full timeout,,24,12
76,1,3:37.0,,J. Jackson enters the game for T. Warren,24,12
77,1,3:27.0,Turnover by H. Whiteside (turnover),,24,12
78,1,3:11.0,,Shooting foul by H. Whiteside (drawn by D. Bender),24,12
79,1,3:11.0,,D. Bender makes free throw 1 of 2,24,13
80,1,3:11.0,K. Olynyk enters the game for H. Whiteside,,24,13
81,1,3:11.0,,D. Bender misses free throw 2 of 2,24,13
82,1,3:09.0,Defensive rebound by K. Olynyk,,24,13
83,1,2:56.0,J. Johnson makes 2-pt dunk at rim,,26,13
84,1,2:44.0,,J. Dudley makes 3-pt jump shot from 24 ft (assist by T. Ulis),26,16
85,1,2:28.0,J. Johnson makes 3-pt jump shot from 22 ft (assist by K. Olynyk),,29,16
86,1,2:15.0,,D. Bender makes 2-pt layup from 3 ft (assist by J. Dudley),29,18
87,1,2:02.0,Shooting foul by T. Ulis (drawn by G. Dragić),,29,18
88,1,2:02.0,G. Dragić makes free throw 1 of 2,,30,18
89,1,2:02.0,D. Waiters enters the game for J. Winslow,,30,18
90,1,2:02.0,G. Dragić makes free throw 2 of 2,,31,18
91,1,1:57.0,,Shooting foul by G. Dragić (drawn by J. Jackson),31,18
92,1,1:57.0,,J. Jackson makes free throw 1 of 2,31,19
93,1,1:57.0,,J. Jackson misses free throw 2 of 2,31,19
94,1,1:55.0,Defensive rebound by J. Johnson,,31,19
95,1,1:44.0,Turnover by D. Waiters (traveling),,31,19
96,1,1:29.0,,J. Jackson misses 2-pt jump shot from 19 ft,31,19
97,1,1:26.0,Defensive rebound by D. Waiters,,31,19
98,1,1:19.0,Turnover by K. Olynyk (bad pass; steal by D. Booker),,31,19
99,1,1:16.0,,D. Booker makes 2-pt layup from 1 ft,31,21
100,1,1:03.0,Personal foul by D. Booker (drawn by D. Waiters),,31,21
101,1,1:03.0,D. Waiters makes free throw 1 of 2,,32,21
102,1,1:03.0,,T. Daniels enters the game for D. Booker,32,21
103,1,1:03.0,D. Waiters makes free throw 2 of 2,,33,21
104,1,0:54.0,,T. Ulis misses 2-pt jump shot from 12 ft,33,21
105,1,0:51.0,Defensive rebound by G. Dragić,,33,21
106,1,0:44.0,G. Dragić misses 3-pt jump shot from 23 ft,,33,21
107,1,0:42.0,,Defensive rebound by J. Dudley,33,21
108,1,0:36.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by T. Ulis),33,24
109,1,0:19.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by D. Waiters),,36,24
110,1,0:02.0,,J. Dudley makes 3-pt jump shot from 22 ft (assist by J. Jackson),36,27
111,2,11:44.0,,D. Bender misses 3-pt jump shot from 24 ft,36,27
112,2,11:41.0,Defensive rebound by W. Ellington,,36,27
113,2,11:21.0,D. Waiters misses 3-pt jump shot from 26 ft,,36,27
114,2,11:17.0,,Defensive rebound by D. Bender,36,27
115,2,11:11.0,,T. Ulis misses 2-pt layup at rim,36,27
116,2,11:08.0,Defensive rebound by K. Olynyk,,36,27
117,2,11:01.0,Turnover by J. Johnson (bad pass),,36,27
118,2,10:52.0,,T. Ulis makes 2-pt jump shot from 9 ft,36,29
119,2,10:39.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by J. Johnson),,39,29
120,2,10:26.0,,Turnover by J. Jackson (traveling),39,29
121,2,10:13.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by J. Johnson),,42,29
122,2,9:59.0,,Turnover by J. Jackson (bad pass; steal by J. Johnson),42,29
123,2,9:55.0,Personal foul by J. Jackson (drawn by D. Waiters),,42,29
124,2,9:54.0,Personal block foul by J. Jackson (drawn by D. Waiters),,42,29
125,2,9:51.0,Turnover by D. Waiters (bad pass; steal by T. Daniels),,42,29
126,2,9:46.0,,Shooting foul by D. Waiters (drawn by J. Dudley),42,29
127,2,9:46.0,,J. Dudley makes free throw 1 of 2,42,30
128,2,9:46.0,,T. Warren enters the game for J. Jackson,42,30
129,2,9:46.0,,J. Dudley makes free throw 2 of 2,42,31
130,2,9:32.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by J. Johnson),,45,31
131,2,9:19.0,,J. Dudley misses 2-pt jump shot from 21 ft,45,31
132,2,9:16.0,Defensive rebound by K. Olynyk,,45,31
133,2,9:08.0,D. Waiters makes 2-pt layup from 1 ft,,47,31
134,2,9:07.0,,Phoenix full timeout,47,31
135,2,9:07.0,,M. James enters the game for T. Ulis,47,31
136,2,9:07.0,,A. Len enters the game for D. Bender,47,31
137,2,8:55.0,,T. Warren misses 2-pt jump shot from 11 ft,47,31
138,2,8:52.0,Defensive rebound by J. Johnson,,47,31
139,2,8:46.0,D. Waiters misses 2-pt layup from 6 ft,,47,31
140,2,8:44.0,,Defensive rebound by A. Len,47,31
141,2,8:39.0,,T. Warren makes 2-pt layup from 3 ft (assist by M. James),47,33
142,2,8:15.0,J. Johnson misses 3-pt jump shot from 25 ft,,47,33
143,2,8:13.0,,Defensive rebound by M. James,47,33
144,2,7:58.0,,M. James makes 3-pt jump shot from 26 ft,47,36
145,2,7:39.0,W. Ellington misses 3-pt jump shot from 25 ft,,47,36
146,2,7:38.0,,Defensive rebound by J. Dudley,47,36
147,2,7:34.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by T. Warren),47,39
148,2,7:26.0,Miami full timeout,,47,39
149,2,7:26.0,G. Dragić enters the game for D. Waiters,,47,39
150,2,7:26.0,J. Winslow enters the game for J. Johnson,,47,39
151,2,7:17.0,Shooting foul by A. Len (drawn by K. Olynyk),,47,39
152,2,7:17.0,K. Olynyk misses free throw 1 of 2,,47,39
153,2,7:17.0,Offensive rebound by Team,,47,39
154,2,7:17.0,,M. Chriss enters the game for A. Len,47,39
155,2,7:17.0,K. Olynyk makes free throw 2 of 2,,48,39
156,2,7:03.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by J. Dudley),48,42
157,2,6:48.0,K. Olynyk makes 2-pt layup from 2 ft,,50,42
158,2,6:28.0,,M. James misses 2-pt jump shot from 20 ft,50,42
159,2,6:25.0,Defensive rebound by G. Dragić,,50,42
160,2,6:13.0,K. Olynyk misses 3-pt jump shot from 25 ft,,50,42
161,2,6:08.0,Offensive rebound by J. Richardson,,50,42
162,2,6:02.0,Personal foul by M. James (drawn by G. Dragić),,50,42
163,2,6:02.0,,D. Bender enters the game for J. Dudley,50,42
164,2,6:02.0,,D. Booker enters the game for T. Warren,50,42
165,2,6:02.0,H. Whiteside enters the game for K. Olynyk,,50,42
166,2,5:53.0,Turnover by G. Dragić (bad pass; steal by M. Chriss),,50,42
167,2,5:47.0,,D. Bender makes 2-pt dunk from 1 ft (assist by D. Booker),50,44
168,2,5:31.0,G. Dragić makes 2-pt layup from 2 ft,,52,44
169,2,5:16.0,,M. Chriss misses 2-pt layup from 4 ft,52,44
170,2,5:13.0,Defensive rebound by J. Winslow,,52,44
171,2,5:09.0,J. Winslow makes 2-pt layup from 2 ft,,54,44
172,2,4:56.0,,M. James misses 2-pt dunk from 3 ft (block by H. Whiteside),54,44
173,2,4:56.0,Defensive rebound by G. Dragić,,54,44
174,2,4:56.0,Personal foul by M. Chriss (drawn by G. Dragić),,54,44
175,2,4:56.0,G. Dragić makes free throw 1 of 2,,55,44
176,2,4:56.0,G. Dragić makes free throw 2 of 2,,56,44
177,2,4:51.0,,D. Booker makes 2-pt jump shot from 12 ft,56,46
178,2,4:39.0,J. Richardson makes 2-pt jump shot from 17 ft (assist by J. Winslow),,58,46
179,2,4:32.0,,D. Booker makes 2-pt layup from 6 ft (assist by M. James),58,48
180,2,4:14.0,J. Winslow misses 3-pt jump shot from 26 ft,,58,48
181,2,4:10.0,Offensive rebound by G. Dragić,,58,48
182,2,4:09.0,Shooting foul by T. Daniels (drawn by H. Whiteside),,58,48
183,2,4:09.0,H. Whiteside misses free throw 1 of 2,,58,48
184,2,4:09.0,Offensive rebound by Team,,58,48
185,2,4:09.0,H. Whiteside misses free throw 2 of 2,,58,48
186,2,4:07.0,,Defensive rebound by M. Chriss,58,48
187,2,4:02.0,,M. Chriss makes 3-pt jump shot from 26 ft (assist by D. Booker),58,51
188,2,3:44.0,G. Dragić makes 2-pt layup from 1 ft,,60,51
189,2,3:31.0,,M. Chriss misses 3-pt jump shot from 26 ft,60,51
190,2,3:28.0,Defensive rebound by Team,,60,51
191,2,3:14.0,H. Whiteside makes 2-pt hook shot from 3 ft (assist by G. Dragić),,62,51
192,2,3:03.0,,D. Booker misses 2-pt jump shot from 12 ft,62,51
193,2,3:00.0,Defensive rebound by H. Whiteside,,62,51
194,2,2:45.0,W. Ellington misses 3-pt jump shot from 24 ft,,62,51
195,2,2:42.0,,Defensive rebound by M. Chriss,62,51
196,2,2:23.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by D. Bender),62,54
197,2,2:04.0,J. Winslow misses 2-pt jump shot from 8 ft,,62,54
198,2,2:02.0,,Defensive rebound by M. Chriss,62,54
199,2,1:59.0,,D. Booker misses 3-pt jump shot from 26 ft,62,54
200,2,1:57.0,Defensive rebound by W. Ellington,,62,54
201,2,1:45.0,Personal foul by T. Daniels (drawn by W. Ellington),,62,54
202,2,1:45.0,W. Ellington makes free throw 1 of 2,,63,54
203,2,1:45.0,D. Waiters enters the game for J. Richardson,,63,54
204,2,1:45.0,J. Johnson enters the game for H. Whiteside,,63,54
205,2,1:45.0,W. Ellington misses free throw 2 of 2,,63,54
206,2,1:43.0,,Defensive rebound by M. Chriss,63,54
207,2,1:34.0,,T. Daniels misses 3-pt jump shot from 24 ft,63,54
208,2,1:31.0,Defensive rebound by J. Johnson,,63,54
209,2,1:10.0,J. Winslow makes 3-pt jump shot from 25 ft (assist by G. Dragić),,66,54
210,2,0:53.0,,M. James misses 3-pt jump shot from 26 ft,66,54
211,2,0:51.0,Defensive rebound by J. Winslow,,66,54
212,2,0:33.0,G. Dragić misses 2-pt jump shot from 8 ft,,66,54
213,2,0:30.0,Offensive rebound by J. Johnson,,66,54
214,2,0:11.0,D. Waiters makes 3-pt jump shot from 25 ft,,69,54
215,2,0:00.0,,D. Booker misses 2-pt jump shot from 9 ft,69,54
216,2,0:00.0,Defensive rebound by J. Winslow,,69,54
217,3,11:44.0,,T. Warren makes 2-pt jump shot from 10 ft (assist by M. James),69,56
218,3,11:19.0,J. Winslow misses 2-pt layup from 4 ft,,69,56
219,3,11:17.0,,Defensive rebound by M. Chriss,69,56
220,3,11:14.0,,M. Chriss makes 3-pt jump shot from 24 ft (assist by D. Booker),69,59
221,3,10:59.0,Turnover by J. Richardson (step out of bounds),,69,59
222,3,10:45.0,,T. Warren misses 2-pt jump shot from 10 ft,69,59
223,3,10:45.0,Defensive rebound by G. Dragić,,69,59
224,3,10:39.0,G. Dragić makes 2-pt layup from 2 ft,,71,59
225,3,10:30.0,,M. James makes 2-pt jump shot from 6 ft,71,61
226,3,10:15.0,Shooting foul by M. Chriss (drawn by J. Winslow),,71,61
227,3,10:15.0,J. Winslow makes free throw 1 of 2,,72,61
228,3,10:15.0,J. Winslow makes free throw 2 of 2,,73,61
229,3,9:56.0,,T. Warren misses 2-pt jump shot from 7 ft,73,61
230,3,9:53.0,Defensive rebound by H. Whiteside,,73,61
231,3,9:44.0,H. Whiteside makes 2-pt dunk from 4 ft (assist by G. Dragić),,75,61
232,3,9:31.0,,M. Chriss misses 2-pt jump shot from 5 ft (block by H. Whiteside),75,61
233,3,9:31.0,Defensive rebound by G. Dragić,,75,61
234,3,9:24.0,J. Richardson misses 3-pt jump shot from 23 ft,,75,61
235,3,9:21.0,Offensive rebound by G. Dragić,,75,61
236,3,9:08.0,D. Waiters misses 2-pt jump shot from 17 ft,,75,61
237,3,9:01.0,,Defensive rebound by M. James,75,61
238,3,9:01.0,,Shooting foul by D. Waiters (drawn by M. James),75,61
239,3,9:01.0,,M. James makes free throw 1 of 2,75,62
240,3,9:01.0,,M. James makes free throw 2 of 2,75,63
241,3,8:46.0,Shooting foul by M. James (drawn by G. Dragić),,75,63
242,3,8:46.0,G. Dragić makes free throw 1 of 2,,76,63
243,3,8:46.0,G. Dragić makes free throw 2 of 2,,77,63
244,3,8:34.0,,M. James makes 3-pt jump shot from 23 ft,77,66
245,3,8:22.0,G. Dragić makes 2-pt jump shot from 16 ft,,79,66
246,3,8:00.0,,M. Chriss makes 3-pt jump shot from 22 ft (assist by D. Booker),79,69
247,3,7:41.0,J. Winslow misses 3-pt jump shot from 24 ft,,79,69
248,3,7:39.0,,Defensive rebound by A. Len,79,69
249,3,7:31.0,,M. James misses 2-pt jump shot from 15 ft,79,69
250,3,7:28.0,Defensive rebound by H. Whiteside,,79,69
251,3,7:09.0,D. Waiters makes 2-pt layup at rim,,81,69
252,3,7:00.0,,Personal foul by J. Richardson (drawn by D. Booker),81,69
253,3,6:48.0,,M. Chriss misses 3-pt jump shot from 25 ft,81,69
254,3,6:44.0,,Offensive rebound by T. Warren,81,69
255,3,6:43.0,,T. Warren makes 2-pt layup from 2 ft,81,71
256,3,6:31.0,H. Whiteside misses 2-pt jump shot from 15 ft,,81,71
257,3,6:27.0,,Defensive rebound by M. James,81,71
258,3,6:20.0,,M. James misses 3-pt jump shot from 26 ft,81,71
259,3,6:19.0,Defensive rebound by Team,,81,71
260,3,6:19.0,,Loose ball foul by A. Len (drawn by H. Whiteside),81,71
261,3,6:19.0,,Phoenix full timeout,81,71
262,3,6:19.0,,D. Bender enters the game for A. Len,81,71
263,3,6:19.0,W. Ellington enters the game for D. Waiters,,81,71
264,3,6:19.0,J. Johnson enters the game for J. Richardson,,81,71
265,3,6:06.0,Personal foul by D. Booker (drawn by H. Whiteside),,81,71
266,3,6:02.0,Shooting foul by M. Chriss (drawn by H. Whiteside),,81,71
267,3,6:02.0,H. Whiteside misses free throw 1 of 2,,81,71
268,3,6:02.0,Offensive rebound by Team,,81,71
269,3,6:02.0,H. Whiteside misses free throw 2 of 2,,81,71
270,3,5:58.0,Offensive rebound by J. Winslow,,81,71
271,3,5:50.0,W. Ellington makes 3-pt jump shot from 29 ft (assist by H. Whiteside),,84,71
272,3,5:31.0,,D. Booker makes 2-pt layup from 3 ft,84,73
273,3,5:14.0,H. Whiteside misses 2-pt hook shot from 6 ft,,84,73
274,3,5:12.0,,Defensive rebound by Team,84,73
275,3,5:12.0,,J. Dudley enters the game for M. Chriss,84,73
276,3,4:54.0,,D. Booker misses 3-pt jump shot from 25 ft,84,73
277,3,4:51.0,Defensive rebound by H. Whiteside,,84,73
278,3,4:40.0,H. Whiteside makes 2-pt layup from 2 ft (assist by G. Dragić),,86,73
279,3,4:24.0,,D. Booker makes 2-pt jump shot from 3 ft,86,75
280,3,3:53.0,Turnover by Team (shot clock),,86,75
281,3,3:45.0,,D. Booker misses 2-pt layup from 4 ft,86,75
282,3,3:42.0,,Offensive rebound by T. Warren,86,75
283,3,3:41.0,,T. Warren misses 2-pt layup from 2 ft,86,75
284,3,3:39.0,,T. Warren makes 2-pt layup at rim,86,77
285,3,3:39.0,Miami full timeout,,86,77
286,3,3:39.0,K. Olynyk enters the game for H. Whiteside,,86,77
287,3,3:38.0,,Defensive rebound by T. Warren,86,77
288,3,3:26.0,Personal foul by M. James (drawn by G. Dragić),,86,77
289,3,3:26.0,G. Dragić makes free throw 1 of 2,,87,77
290,3,3:26.0,G. Dragić makes free throw 2 of 2,,88,77
291,3,3:12.0,,M. James makes 2-pt layup from 3 ft,88,79
292,3,2:54.0,G. Dragić misses 3-pt jump shot from 25 ft,,88,79
293,3,2:50.0,Offensive rebound by K. Olynyk,,88,79
294,3,2:46.0,G. Dragić misses 3-pt jump shot from 25 ft,,88,79
295,3,2:43.0,,Defensive rebound by D. Booker,88,79
296,3,2:39.0,,D. Booker makes 2-pt layup at rim,88,81
297,3,2:39.0,,Shooting foul by J. Johnson (drawn by D. Booker),88,81
298,3,2:39.0,,T. Ulis enters the game for M. James,88,81
299,3,2:39.0,,D. Booker misses free throw 1 of 1,88,81
300,3,2:37.0,Defensive rebound by K. Olynyk,,88,81
301,3,2:26.0,G. Dragić makes 2-pt layup from 4 ft (assist by J. Johnson),,90,81
302,3,2:18.0,D. Waiters enters the game for G. Dragić,,90,81
303,3,2:13.0,,T. Warren makes 2-pt jump shot from 9 ft (assist by J. Dudley),90,83
304,3,2:03.0,Offensive foul by D. Waiters (drawn by J. Dudley),,90,83
305,3,2:03.0,Turnover by D. Waiters (offensive foul),,90,83
306,3,1:52.0,,T. Warren misses 2-pt jump shot from 11 ft,90,83
307,3,1:50.0,Defensive rebound by W. Ellington,,90,83
308,3,1:33.0,D. Waiters makes 2-pt jump shot from 21 ft,,92,83
309,3,1:20.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by D. Booker),92,86
310,3,0:56.0,J. Johnson misses 3-pt jump shot from 22 ft,,92,86
311,3,0:54.0,Offensive rebound by K. Olynyk,,92,86
312,3,0:52.0,K. Olynyk makes 2-pt layup from 1 ft,,94,86
313,3,0:43.0,,Shooting foul by J. Winslow (drawn by T. Warren),94,86
314,3,0:43.0,,T. Warren misses free throw 1 of 2,94,86
315,3,0:43.0,,Offensive rebound by Team,94,86
316,3,0:43.0,J. Richardson enters the game for J. Winslow,,94,86
317,3,0:43.0,,T. Warren misses free throw 2 of 2,94,86
318,3,0:41.0,Defensive rebound by J. Johnson,,94,86
319,3,0:34.0,D. Waiters misses 2-pt layup from 5 ft (block by T. Warren),,94,86
320,3,0:30.0,,Defensive rebound by J. Dudley,94,86
321,3,0:28.0,,D. Booker misses 2-pt jump shot from 15 ft,94,86
322,3,0:25.0,Defensive rebound by J. Johnson,,94,86
323,3,0:10.0,Offensive foul by D. Waiters (drawn by J. Dudley),,94,86
324,3,0:10.0,Turnover by D. Waiters (offensive foul),,94,86
325,3,0:10.0,,J. Jackson enters the game for T. Warren,94,86
326,3,0:10.0,J. Winslow enters the game for D. Waiters,,94,86
327,3,0:00.0,,T. Ulis misses 3-pt jump shot from 25 ft,94,86
328,3,0:00.0,,Offensive rebound by Team,94,86
329,4,11:47.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by K. Olynyk),,97,86
330,4,11:23.0,,T. Ulis misses 2-pt jump shot from 9 ft,97,86
331,4,11:20.0,Defensive rebound by J. Richardson,,97,86
332,4,11:09.0,K. Olynyk makes 2-pt dunk from 2 ft,,99,86
333,4,10:58.0,,J. Dudley misses 3-pt jump shot from 25 ft,99,86
334,4,10:55.0,Defensive rebound by D. Waiters,,99,86
335,4,10:47.0,D. Waiters misses 3-pt jump shot from 25 ft,,99,86
336,4,10:44.0,,Defensive rebound by J. Jackson,99,86
337,4,10:37.0,,Turnover by J. Jackson (out of bounds lost ball),99,86
338,4,10:19.0,W. Ellington misses 3-pt jump shot from 26 ft,,99,86
339,4,10:17.0,,Defensive rebound by T. Daniels,99,86
340,4,10:03.0,,Turnover by T. Ulis (bad pass; steal by J. Johnson),99,86
341,4,9:55.0,J. Johnson makes 2-pt layup from 1 ft (assist by J. Richardson),,101,86
342,4,9:54.0,,Phoenix full timeout,101,86
343,4,9:29.0,,T. Daniels misses 3-pt jump shot from 22 ft,101,86
344,4,9:27.0,Defensive rebound by K. Olynyk,,101,86
345,4,9:14.0,,Offensive charge foul by D. Waiters (drawn by J. Dudley),101,86
346,4,9:14.0,Turnover by D. Waiters (offensive foul),,101,86
347,4,9:14.0,G. Dragić enters the game for D. Waiters,,101,86
348,4,9:07.0,,Personal foul by J. Richardson (drawn by T. Daniels),101,86
349,4,9:02.0,,T. Ulis makes 2-pt jump shot from 16 ft (assist by J. Dudley),101,88
350,4,8:38.0,W. Ellington misses 3-pt jump shot from 26 ft,,101,88
351,4,8:35.0,Offensive rebound by K. Olynyk,,101,88
352,4,8:25.0,W. Ellington misses 3-pt jump shot from 24 ft,,101,88
353,4,8:22.0,,Defensive rebound by D. Bender,101,88
354,4,8:18.0,,T. Ulis misses 2-pt jump shot from 9 ft,101,88
355,4,8:18.0,,Offensive rebound by Team,101,88
356,4,8:18.0,Loose ball foul by K. Olynyk (drawn by J. Dudley),,101,88
357,4,8:18.0,,D. Booker enters the game for D. Bender,101,88
358,4,8:05.0,,J. Jackson misses 2-pt jump shot from 17 ft,101,88
359,4,8:05.0,Defensive rebound by J. Richardson,,101,88
360,4,7:53.0,J. Johnson makes 2-pt layup from 1 ft,,103,88
361,4,7:53.0,Shooting foul by J. Dudley (drawn by J. Johnson),,103,88
362,4,7:53.0,J. Johnson makes free throw 1 of 1,,104,88
363,4,7:52.0,,A. Len enters the game for J. Dudley,104,88
364,4,7:52.0,,M. Chriss enters the game for J. Jackson,104,88
365,4,7:52.0,,T. Warren enters the game for T. Daniels,104,88
366,4,7:46.0,,Personal foul by J. Richardson (drawn by M. Chriss),104,88
367,4,7:46.0,J. Winslow enters the game for J. Richardson,,104,88
368,4,7:40.0,,D. Booker misses 3-pt jump shot from 23 ft,104,88
369,4,7:30.0,,Offensive rebound by A. Len,104,88
370,4,7:30.0,,A. Len makes 2-pt layup at rim,104,90
371,4,7:27.0,Personal foul by M. Chriss (drawn by G. Dragić),,104,90
372,4,7:20.0,J. Winslow makes 2-pt layup from 3 ft,,106,90
373,4,7:10.0,,Personal foul by J. Johnson (drawn by D. Booker),106,90
374,4,6:59.0,,T. Warren makes 2-pt layup from 2 ft (assist by T. Ulis),106,92
375,4,6:59.0,,Shooting foul by W. Ellington (drawn by T. Warren),106,92
376,4,6:59.0,,T. Warren misses free throw 1 of 1,106,92
377,4,6:56.0,Defensive rebound by K. Olynyk,,106,92
378,4,6:45.0,G. Dragić misses 2-pt jump shot from 12 ft,,106,92
379,4,6:42.0,,Defensive rebound by M. Chriss,106,92
380,4,6:38.0,,Personal foul by G. Dragić (drawn by D. Booker),106,92
381,4,6:38.0,,D. Booker makes free throw 1 of 2,106,93
382,4,6:38.0,H. Whiteside enters the game for K. Olynyk,,106,93
383,4,6:38.0,,D. Booker makes free throw 2 of 2,106,94
384,4,6:23.0,Personal foul by T. Ulis (drawn by G. Dragić),,106,94
385,4,6:10.0,G. Dragić misses 2-pt layup from 2 ft,,106,94
386,4,6:04.0,Offensive rebound by H. Whiteside,,106,94
387,4,6:04.0,H. Whiteside makes 2-pt layup at rim,,108,94
388,4,5:49.0,,Shooting foul by J. Johnson (drawn by D. Booker),108,94
