,QUARTER,TIME_REMAINING,INDIANA_ACTION,DETROIT_ACTION,INDIANA_SCORE,DETROIT_SCORE
138,2,7:25.0,,A. Bradley makes 2-pt layup from 2 ft (assist by A. Drummond),43,38
139,2,7:12.0,Turnover by T. Leaf (out of bounds lost ball),,43,38
140,2,7:00.0,,A. Bradley makes 3-pt jump shot from 26 ft (assist by A. Tolliver),43,41
141,2,6:47.0,L. Stephenson misses 3-pt jump shot from 27 ft,,43,41
142,2,6:43.0,,Defensive rebound by A. Drummond,43,41
143,2,6:38.0,,I. Smith makes 2-pt jump shot from 15 ft,43,43
144,2,6:18.0,T. Leaf misses 3-pt jump shot from 22 ft,,43,43
145,2,6:15.0,,Defensive rebound by I. Smith,43,43
146,2,6:12.0,,Turnover by I. Smith (bad pass; steal by M. Turner),43,43
147,2,6:02.0,C. Joseph misses 2-pt jump shot from 8 ft,,43,43
148,2,5:59.0,,Defensive rebound by A. Drummond,43,43
149,2,5:52.0,,A. Bradley misses 2-pt layup from 1 ft,43,43
150,2,5:50.0,Defensive rebound by T. Leaf,,43,43
151,2,5:47.0,Turnover by C. Joseph (bad pass),,43,43
152,2,5:47.0,V. Oladipo enters the game for L. Stephenson,,43,43
153,2,5:47.0,B. Bogdanović enters the game for C. Joseph,,43,43
154,2,5:34.0,,Shooting foul by M. Turner (drawn by A. Drummond),43,43
155,2,5:34.0,,A. Drummond misses free throw 1 of 2,43,43
156,2,5:34.0,,Offensive rebound by Team,43,43
157,2,5:34.0,,R. Jackson enters the game for I. Smith,43,43
158,2,5:34.0,,A. Drummond misses free throw 2 of 2,43,43
159,2,5:31.0,Defensive rebound by B. Bogdanović,,43,43
160,2,5:09.0,B. Bogdanović makes 2-pt layup from 6 ft (assist by D. Collison),,45,43
161,2,4:56.0,,Shooting foul by M. Turner (drawn by A. Bradley),45,43
162,2,4:56.0,,A. Bradley makes free throw 1 of 2,45,44
163,2,4:56.0,T. Young enters the game for T. Leaf,,45,44
164,2,4:56.0,A. Jefferson enters the game for M. Turner,,45,44
165,2,4:56.0,,T. Harris enters the game for A. Tolliver,45,44
166,2,4:56.0,,A. Bradley makes free throw 2 of 2,45,45
167,2,4:45.0,V. Oladipo misses 2-pt jump shot from 6 ft (block by A. Bradley),,45,45
168,2,4:45.0,Offensive rebound by Team,,45,45
169,2,4:44.0,Turnover by V. Oladipo (turnover),,45,45
170,2,4:31.0,,L. Galloway makes 2-pt jump shot from 8 ft,45,47
171,2,4:11.0,V. Oladipo misses 2-pt layup from 1 ft,,45,47
172,2,4:09.0,,Defensive rebound by A. Drummond,45,47
173,2,4:04.0,,A. Bradley misses 2-pt layup from 1 ft (block by V. Oladipo),45,47
174,2,4:04.0,Defensive rebound by B. Bogdanović,,45,47
175,2,4:04.0,Personal foul by T. Harris (drawn by B. Bogdanović),,45,47
176,2,4:04.0,C. Joseph enters the game for D. Collison,,45,47
177,2,3:54.0,V. Oladipo misses 2-pt jump shot from 15 ft,,45,47
178,2,3:51.0,,Defensive rebound by A. Bradley,45,47
179,2,3:42.0,,L. Galloway makes 2-pt jump shot from 8 ft (assist by T. Harris),45,49
180,2,3:42.0,,Shooting foul by T. Young (drawn by L. Galloway),45,49
181,2,3:42.0,,L. Galloway misses free throw 1 of 1,45,49
182,2,3:39.0,Defensive rebound by T. Young,,45,49
183,2,3:31.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,45,49
184,2,3:29.0,,Defensive rebound by A. Drummond,45,49
185,2,3:21.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),45,51
186,2,3:05.0,T. Young makes 2-pt layup from 1 ft (assist by C. Joseph),,47,51
187,2,2:45.0,,R. Jackson makes 2-pt jump shot from 4 ft (assist by A. Drummond),47,53
188,2,2:39.0,Turnover by B. Bogdanović (turnover),,47,53
189,2,2:39.0,,Detroit full timeout,47,53
190,2,2:39.0,,B. Marjanović enters the game for A. Drummond,47,53
191,2,2:39.0,,R. Bullock enters the game for A. Bradley,47,53
192,2,2:20.0,,Turnover by B. Marjanović (bad pass),47,53
193,2,2:02.0,T. Young makes 3-pt jump shot from 25 ft,,50,53
194,2,1:49.0,,Shooting foul by C. Joseph (drawn by R. Jackson),50,53
195,2,1:49.0,,R. Jackson makes free throw 1 of 2,50,54
196,2,1:49.0,,R. Jackson makes free throw 2 of 2,50,55
197,2,1:36.0,V. Oladipo misses 2-pt jump shot from 15 ft,,50,55
198,2,1:33.0,,Defensive rebound by B. Marjanović,50,55
199,2,1:27.0,,R. Jackson misses 2-pt layup from 4 ft,50,55
200,2,1:27.0,,Offensive rebound by B. Marjanović,50,55
201,2,1:27.0,,Shooting foul by T. Young (drawn by B. Marjanović),50,55
202,2,1:27.0,,B. Marjanović makes free throw 1 of 2,50,56
203,2,1:27.0,,B. Marjanović makes free throw 2 of 2,50,57
204,2,1:11.0,C. Joseph misses 2-pt jump shot from 11 ft,,50,57
205,2,1:08.0,,Defensive rebound by R. Jackson,50,57
206,2,0:46.0,,T. Harris misses 2-pt jump shot from 17 ft,50,57
207,2,0:44.0,,Offensive rebound by B. Marjanović,50,57
208,2,0:44.0,,B. Marjanović makes 2-pt layup from 1 ft,50,59
209,2,0:35.0,Personal foul by B. Marjanović (drawn by C. Joseph),,50,59
210,2,0:30.0,T. Young misses 3-pt jump shot from 25 ft,,50,59
211,2,0:28.0,,Defensive rebound by R. Jackson,50,59
212,2,0:05.0,,Turnover by R. Jackson (turnover; steal by T. Young),50,59
213,2,0:00.0,B. Bogdanović makes 2-pt layup from 1 ft,,52,59
214,3,11:46.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by T. Young),,54,59
215,3,11:24.0,,T. Harris misses 3-pt jump shot from 25 ft,54,59
216,3,11:20.0,Defensive rebound by B. Bogdanović,,54,59
217,3,11:07.0,M. Turner misses 2-pt jump shot from 18 ft,,54,59
218,3,11:03.0,Offensive rebound by T. Young,,54,59
219,3,11:00.0,T. Young misses 2-pt layup from 2 ft,,54,59
220,3,10:58.0,,Defensive rebound by T. Harris,54,59
221,3,10:53.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by R. Jackson),54,62
222,3,10:44.0,V. Oladipo misses 3-pt jump shot from 25 ft,,54,62
223,3,10:39.0,,Defensive rebound by A. Drummond,54,62
224,3,10:29.0,,Personal foul by V. Oladipo (drawn by A. Bradley),54,62
225,3,10:20.0,,T. Harris misses 2-pt jump shot from 15 ft,54,62
226,3,10:17.0,Defensive rebound by B. Bogdanović,,54,62
227,3,10:13.0,V. Oladipo makes 2-pt dunk at rim (assist by D. Collison),,56,62
228,3,9:53.0,,T. Harris misses 3-pt jump shot from 24 ft,56,62
229,3,9:52.0,Defensive rebound by Team,,56,62
230,3,9:52.0,,Loose ball foul by A. Drummond (drawn by M. Turner),56,62
231,3,9:40.0,Turnover by V. Oladipo (traveling),,56,62
232,3,9:31.0,,Personal foul by M. Turner (drawn by A. Bradley),56,62
233,3,9:31.0,A. Jefferson enters the game for M. Turner,,56,62
234,3,9:31.0,,Personal foul by D. Collison (drawn by R. Jackson),56,62
235,3,9:26.0,Personal foul by T. Harris (drawn by T. Young),,56,62
236,3,9:26.0,,Turnover by T. Harris (turnover),56,62
237,3,9:10.0,T. Young makes 2-pt hook shot from 7 ft,,58,62
238,3,8:52.0,,A. Bradley misses 2-pt layup from 3 ft,58,62
239,3,8:46.0,Defensive rebound by A. Jefferson,,58,62
240,3,8:44.0,A. Jefferson misses 2-pt jump shot from 18 ft,,58,62
241,3,8:40.0,,Defensive rebound by A. Drummond,58,62
242,3,8:33.0,,Personal foul by T. Young (drawn by A. Drummond),58,62
243,3,8:21.0,,T. Harris misses 2-pt jump shot from 8 ft,58,62
244,3,8:19.0,Defensive rebound by B. Bogdanović,,58,62
245,3,8:12.0,,Personal foul by V. Oladipo (drawn by A. Bradley),58,62
246,3,8:12.0,Turnover by V. Oladipo (turnover),,58,62
247,3,8:01.0,,A. Bradley misses 3-pt jump shot from 25 ft,58,62
248,3,7:57.0,Defensive rebound by B. Bogdanović,,58,62
249,3,7:55.0,Personal foul by R. Jackson (drawn by B. Bogdanović),,58,62
250,3,7:40.0,A. Jefferson makes 2-pt hook shot from 9 ft (assist by V. Oladipo),,60,62
251,3,7:20.0,,R. Bullock misses 3-pt jump shot from 23 ft,60,62
252,3,7:19.0,,Offensive rebound by A. Drummond,60,62
253,3,7:19.0,,Personal foul by A. Jefferson (drawn by A. Drummond),60,62
254,3,7:19.0,,A. Drummond misses free throw 1 of 2,60,62
255,3,7:19.0,,Offensive rebound by Team,60,62
256,3,7:19.0,,A. Drummond misses free throw 2 of 2,60,62
257,3,7:16.0,Defensive rebound by A. Jefferson,,60,62
258,3,7:04.0,D. Collison misses 3-pt jump shot from 26 ft,,60,62
259,3,7:02.0,,Defensive rebound by A. Drummond,60,62
260,3,6:55.0,,Turnover by A. Drummond (turnover),60,62
261,3,6:55.0,,Detroit full timeout,60,62
262,3,6:42.0,Def 3 sec tech foul by T. Harris,,60,62
263,3,6:42.0,B. Bogdanović makes technical free throw,,61,62
264,3,6:34.0,D. Collison misses 3-pt jump shot from 26 ft,,61,62
265,3,6:31.0,,Defensive rebound by T. Harris,61,62
266,3,6:26.0,,T. Harris makes 2-pt layup from 7 ft,61,64
267,3,6:26.0,,Shooting foul by A. Jefferson (drawn by T. Harris),61,64
268,3,6:26.0,,T. Harris makes free throw 1 of 1,61,65
269,3,5:59.0,D. Collison makes 2-pt jump shot from 19 ft (assist by A. Jefferson),,63,65
270,3,5:45.0,,Turnover by A. Drummond (bad pass; steal by V. Oladipo),63,65
271,3,5:44.0,V. Oladipo makes 2-pt dunk at rim,,65,65
272,3,5:27.0,,R. Jackson makes 2-pt layup from 7 ft,65,67
273,3,5:27.0,,Shooting foul by D. Collison (drawn by R. Jackson),65,67
274,3,5:27.0,,R. Jackson makes free throw 1 of 1,65,68
275,3,5:12.0,B. Bogdanović misses 2-pt jump shot from 15 ft,,65,68
276,3,5:10.0,,Defensive rebound by R. Bullock,65,68
277,3,5:01.0,,R. Jackson makes 2-pt jump shot from 11 ft,65,70
278,3,4:47.0,Turnover by V. Oladipo (bad pass; steal by R. Bullock),,65,70
279,3,4:42.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by R. Bullock),65,73
280,3,4:41.0,Indiana full timeout,,65,73
281,3,4:41.0,,L. Galloway enters the game for R. Bullock,65,73
282,3,4:41.0,L. Stephenson enters the game for B. Bogdanović,,65,73
283,3,4:33.0,Personal foul by T. Harris (drawn by T. Young),,65,73
284,3,4:24.0,V. Oladipo misses 3-pt jump shot from 25 ft,,65,73
285,3,4:22.0,,Defensive rebound by T. Harris,65,73
286,3,4:14.0,,A. Bradley misses 3-pt jump shot from 24 ft,65,73
287,3,4:11.0,Defensive rebound by A. Jefferson,,65,73
288,3,3:54.0,T. Young misses 2-pt jump shot from 14 ft,,65,73
289,3,3:51.0,,Defensive rebound by L. Galloway,65,73
290,3,3:44.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by R. Jackson),65,76
291,3,3:24.0,T. Young misses 2-pt jump shot from 18 ft,,65,76
292,3,3:20.0,,Defensive rebound by R. Jackson,65,76
293,3,3:13.0,,R. Jackson misses 2-pt layup from 5 ft,65,76
294,3,3:13.0,,Offensive rebound by A. Drummond,65,76
295,3,3:13.0,,A. Drummond makes 2-pt layup at rim,65,78
296,3,3:13.0,,Shooting foul by T. Young (drawn by A. Drummond),65,78
297,3,3:13.0,,I. Smith enters the game for R. Jackson,65,78
298,3,3:13.0,B. Bogdanović enters the game for V. Oladipo,,65,78
299,3,3:13.0,C. Joseph enters the game for T. Young,,65,78
300,3,3:13.0,,A. Drummond misses free throw 1 of 1,65,78
301,3,3:11.0,Defensive rebound by L. Stephenson,,65,78
302,3,3:03.0,A. Jefferson makes 2-pt dunk from 1 ft (assist by L. Stephenson),,67,78
303,3,2:46.0,,Turnover by A. Bradley (bad pass; steal by A. Jefferson),67,78
304,3,2:38.0,D. Collison misses 3-pt jump shot from 26 ft,,67,78
305,3,2:35.0,,Defensive rebound by A. Drummond,67,78
306,3,2:28.0,,A. Bradley makes 2-pt layup at rim (assist by I. Smith),67,80
307,3,2:13.0,Def 3 sec tech foul by I. Smith,,67,80
308,3,2:13.0,B. Bogdanović makes technical free throw,,68,80
309,3,2:13.0,,B. Marjanović enters the game for A. Drummond,68,80
310,3,1:59.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,68,80
311,3,1:56.0,,Defensive rebound by A. Bradley,68,80
312,3,1:41.0,,L. Galloway misses 2-pt jump shot from 18 ft,68,80
313,3,1:39.0,Defensive rebound by D. Collison,,68,80
314,3,1:36.0,D. Collison makes 2-pt layup from 2 ft,,70,80
315,3,1:36.0,Shooting foul by L. Galloway (drawn by D. Collison),,70,80
316,3,1:36.0,D. Collison makes free throw 1 of 1,,71,80
317,3,1:15.0,,Turnover by A. Bradley (bad pass),71,80
318,3,1:06.0,Personal foul by B. Marjanović (drawn by A. Jefferson),,71,80
319,3,1:06.0,A. Jefferson makes free throw 1 of 2,,72,80
320,3,1:06.0,A. Jefferson makes free throw 2 of 2,,73,80
321,3,0:58.0,,Personal foul by C. Joseph (drawn by A. Bradley),73,80
322,3,0:58.0,,A. Bradley makes free throw 1 of 2,73,81
323,3,0:58.0,,A. Bradley makes free throw 2 of 2,73,82
324,3,0:39.0,A. Jefferson makes 2-pt dunk from 1 ft (assist by L. Stephenson),,75,82
325,3,0:28.0,,A. Bradley misses 2-pt jump shot from 12 ft,75,82
326,3,0:24.0,Defensive rebound by C. Joseph,,75,82
327,3,0:03.0,D. Collison misses 2-pt jump shot from 18 ft,,75,82
328,3,0:00.0,,Defensive rebound by T. Harris,75,82
329,3,0:00.0,,T. Harris misses 3-pt jump shot from 40 ft,75,82
330,3,0:00.0,,Offensive rebound by Team,75,82
331,4,11:47.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by A. Tolliver),75,84
332,4,11:29.0,L. Stephenson misses 2-pt jump shot from 16 ft,,75,84
333,4,11:26.0,,Defensive rebound by A. Tolliver,75,84
334,4,11:18.0,,R. Bullock makes 3-pt jump shot from 22 ft (assist by I. Smith),75,87
335,4,11:05.0,V. Oladipo misses 2-pt jump shot from 17 ft,,75,87
336,4,11:03.0,,Defensive rebound by L. Galloway,75,87
337,4,11:00.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by I. Smith),75,90
338,4,10:57.0,Indiana full timeout,,75,90
339,4,10:39.0,M. Turner misses 2-pt jump shot from 21 ft,,75,90
340,4,10:36.0,,Defensive rebound by I. Smith,75,90
341,4,10:29.0,,I. Smith misses 2-pt jump shot from 16 ft (block by C. Joseph),75,90
342,4,10:27.0,Defensive rebound by C. Joseph,,75,90
343,4,10:25.0,V. Oladipo makes 2-pt layup from 2 ft (assist by C. Joseph),,77,90
344,4,10:06.0,,Shooting foul by B. Bogdanović (drawn by L. Galloway),77,90
345,4,10:06.0,,L. Galloway makes free throw 1 of 3,77,91
346,4,10:06.0,,L. Galloway makes free throw 2 of 3,77,92
347,4,10:06.0,,L. Galloway makes free throw 3 of 3,77,93
348,4,9:58.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,77,93
349,4,9:54.0,,Defensive rebound by A. Drummond,77,93
350,4,9:31.0,,I. Smith misses 3-pt jump shot from 26 ft,77,93
351,4,9:30.0,,Offensive rebound by Team,77,93
352,4,9:30.0,,Turnover by Team (shot clock),77,93
353,4,9:30.0,T. Young enters the game for B. Bogdanović,,77,93
354,4,9:20.0,Shooting foul by A. Drummond (drawn by C. Joseph),,77,93
355,4,9:20.0,C. Joseph makes free throw 1 of 2,,78,93
356,4,9:20.0,C. Joseph makes free throw 2 of 2,,79,93
357,4,9:08.0,,A. Tolliver misses 3-pt jump shot from 26 ft,79,93
358,4,9:03.0,Defensive rebound by M. Turner,,79,93
359,4,8:56.0,Turnover by L. Stephenson (bad pass),,79,93
360,4,8:43.0,,Turnover by A. Drummond (bad pass; steal by L. Stephenson),79,93
361,4,8:37.0,C. Joseph misses 3-pt jump shot from 23 ft,,79,93
362,4,8:34.0,,Defensive rebound by A. Drummond,79,93
363,4,8:17.0,,R. Bullock misses 2-pt jump shot from 18 ft,79,93
364,4,8:14.0,Defensive rebound by L. Stephenson,,79,93
365,4,8:04.0,V. Oladipo makes 3-pt jump shot from 28 ft (assist by C. Joseph),,82,93
366,4,7:46.0,,I. Smith makes 2-pt layup from 3 ft (assist by A. Drummond),82,95
367,4,7:39.0,C. Joseph makes 2-pt layup from 1 ft,,84,95
368,4,7:39.0,,Detroit full timeout,84,95
369,4,7:39.0,,A. Bradley enters the game for L. Galloway,84,95
370,4,7:26.0,,A. Bradley misses 3-pt jump shot from 26 ft,84,95
371,4,7:23.0,Defensive rebound by T. Young,,84,95
372,4,7:09.0,V. Oladipo misses 2-pt jump shot from 7 ft,,84,95
373,4,7:06.0,,Defensive rebound by A. Drummond,84,95
374,4,6:57.0,,A. Drummond makes 2-pt hook shot from 5 ft (assist by I. Smith),84,97
375,4,6:36.0,C. Joseph misses 3-pt jump shot from 24 ft,,84,97
376,4,6:34.0,,Defensive rebound by A. Bradley,84,97
377,4,6:27.0,,A. Tolliver misses 3-pt jump shot from 26 ft,84,97
378,4,6:23.0,Defensive rebound by C. Joseph,,84,97
379,4,6:13.0,V. Oladipo misses 2-pt layup from 7 ft (block by A. Drummond),,84,97
380,4,6:10.0,Offensive rebound by L. Stephenson,,84,97
381,4,6:07.0,L. Stephenson misses 2-pt jump shot from 6 ft,,84,97
