,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,OKLAHOMA CITY_ACTION,GOLDEN STATE_SCORE,OKLAHOMA CITY_SCORE
38,1,7:44.0,,Offensive rebound by R. Westbrook,6,4
39,1,7:35.0,,Turnover by R. Westbrook (lost ball; steal by D. Green),6,4
40,1,7:33.0,Shooting foul by C. Anthony (drawn by D. Green),,6,4
41,1,7:33.0,D. Green makes free throw 1 of 2,,7,4
42,1,7:33.0,,J. Grant enters the game for S. Adams,7,4
43,1,7:33.0,D. Green makes free throw 2 of 2,,8,4
44,1,7:23.0,,R. Westbrook makes 2-pt jump shot from 17 ft,8,6
45,1,7:10.0,Turnover by K. Durant (bad pass; steal by A. Roberson),,8,6
46,1,7:06.0,,P. George makes 2-pt dunk at rim (assist by A. Roberson),8,8
47,1,7:04.0,Golden State full timeout,,8,8
48,1,6:55.0,D. Green misses 2-pt jump shot from 6 ft,,8,8
49,1,6:53.0,,Defensive rebound by R. Westbrook,8,8
50,1,6:51.0,,Shooting foul by K. Thompson (drawn by A. Roberson),8,8
51,1,6:51.0,,A. Roberson misses free throw 1 of 2,8,8
52,1,6:51.0,,Offensive rebound by Team,8,8
53,1,6:51.0,K. Looney enters the game for Z. Pachulia,,8,8
54,1,6:51.0,,A. Roberson misses free throw 2 of 2,8,8
55,1,6:49.0,Defensive rebound by K. Durant,,8,8
56,1,6:42.0,K. Durant misses 2-pt dunk from 1 ft (block by J. Grant),,8,8
57,1,6:39.0,,Defensive rebound by R. Westbrook,8,8
58,1,6:37.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),8,11
59,1,6:31.0,K. Durant makes 3-pt jump shot from 25 ft (assist by S. Curry),,11,11
60,1,6:07.0,,R. Westbrook misses 2-pt jump shot from 14 ft,11,11
61,1,6:04.0,Defensive rebound by S. Curry,,11,11
62,1,6:00.0,Turnover by S. Curry (bad pass; steal by P. George),,11,11
63,1,5:54.0,,A. Roberson misses 2-pt layup at rim,11,11
64,1,5:49.0,,Offensive rebound by P. George,11,11
65,1,5:49.0,,P. George makes 2-pt layup at rim,11,13
66,1,5:40.0,Shooting foul by R. Westbrook (drawn by K. Looney),,11,13
67,1,5:40.0,K. Looney makes free throw 1 of 2,,12,13
68,1,5:40.0,,Á. Abrines enters the game for P. George,12,13
69,1,5:40.0,A. Iguodala enters the game for D. Green,,12,13
70,1,5:40.0,K. Looney misses free throw 2 of 2,,12,13
71,1,5:39.0,,Defensive rebound by R. Westbrook,12,13
72,1,5:26.0,,R. Westbrook misses 2-pt jump shot from 4 ft,12,13
73,1,5:22.0,,Offensive rebound by J. Grant,12,13
74,1,5:22.0,,J. Grant makes 2-pt layup at rim,12,15
75,1,5:16.0,K. Durant misses 2-pt layup from 2 ft (block by J. Grant),,12,15
76,1,5:14.0,,Defensive rebound by J. Grant,12,15
77,1,5:11.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Westbrook),12,18
78,1,4:49.0,S. Curry makes 2-pt layup at rim,,14,18
79,1,4:49.0,Shooting foul by Á. Abrines (drawn by S. Curry),,14,18
80,1,4:49.0,N. Young enters the game for K. Thompson,,14,18
81,1,4:49.0,,S. Adams enters the game for J. Grant,14,18
82,1,4:49.0,S. Curry makes free throw 1 of 1,,15,18
83,1,4:40.0,,Personal foul by K. Durant (drawn by C. Anthony),15,18
84,1,4:40.0,D. Green enters the game for K. Durant,,15,18
85,1,4:33.0,,C. Anthony makes 2-pt jump shot from 12 ft (assist by R. Westbrook),15,20
86,1,4:25.0,Turnover by S. Curry (lost ball; steal by C. Anthony),,15,20
87,1,4:20.0,,C. Anthony makes 2-pt jump shot from 22 ft,15,22
88,1,4:07.0,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Green),,18,22
89,1,3:48.0,,C. Anthony makes 2-pt layup from 2 ft,18,24
90,1,3:42.0,Turnover by K. Looney (bad pass),,18,24
91,1,3:26.0,,C. Anthony misses 2-pt jump shot from 11 ft (block by D. Green),18,24
92,1,3:25.0,,Offensive rebound by Team,18,24
93,1,3:25.0,Loose ball foul by K. Looney (drawn by S. Adams),,18,24
94,1,3:25.0,,P. George enters the game for A. Roberson,18,24
95,1,3:18.0,,R. Westbrook makes 2-pt layup at rim,18,26
96,1,3:03.0,S. Curry makes 2-pt jump shot from 13 ft,,20,26
97,1,2:53.0,,R. Westbrook makes 2-pt layup at rim,20,28
98,1,2:53.0,,Shooting foul by K. Looney (drawn by R. Westbrook),20,28
99,1,2:53.0,,Oklahoma City full timeout,20,28
100,1,2:53.0,,J. Grant enters the game for C. Anthony,20,28
101,1,2:53.0,J. McGee enters the game for K. Looney,,20,28
102,1,2:53.0,,R. Westbrook makes free throw 1 of 1,20,29
103,1,2:43.0,S. Curry misses 2-pt jump shot from 20 ft,,20,29
104,1,2:40.0,,Defensive rebound by R. Westbrook,20,29
105,1,2:35.0,,R. Westbrook makes 2-pt layup at rim,20,31
106,1,2:21.0,N. Young makes 2-pt layup from 1 ft (assist by S. Curry),,22,31
107,1,2:21.0,,Violation by J. Grant (def goaltending),22,31
108,1,2:11.0,,Turnover by J. Grant (traveling),22,31
109,1,1:58.0,J. McGee misses 2-pt hook shot from 1 ft,,22,31
110,1,1:54.0,,Defensive rebound by S. Adams,22,31
111,1,1:48.0,,S. Adams makes 2-pt hook shot from 3 ft (assist by R. Westbrook),22,33
112,1,1:32.0,Personal foul by Á. Abrines (drawn by J. McGee),,22,33
113,1,1:32.0,,R. Felton enters the game for R. Westbrook,22,33
114,1,1:27.0,Shooting foul by R. Felton (drawn by N. Young),,22,33
115,1,1:27.0,N. Young makes free throw 1 of 3,,23,33
116,1,1:27.0,N. Young misses free throw 2 of 3,,23,33
117,1,1:27.0,Offensive rebound by Team,,23,33
118,1,1:27.0,N. Young makes free throw 3 of 3,,24,33
119,1,1:13.0,,Á. Abrines misses 2-pt layup from 1 ft,24,33
120,1,1:12.0,Defensive rebound by N. Young,,24,33
121,1,1:09.0,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),,26,33
122,1,1:03.0,,Oklahoma City full timeout,26,33
123,1,1:03.0,,J. Huestis enters the game for Á. Abrines,26,33
124,1,0:58.0,,P. George misses 2-pt jump shot from 18 ft,26,33
125,1,0:55.0,Defensive rebound by S. Curry,,26,33
126,1,0:47.0,N. Young misses 3-pt jump shot from 22 ft,,26,33
127,1,0:44.0,,Defensive rebound by J. Huestis,26,33
128,1,0:25.0,,J. Huestis misses 3-pt jump shot from 23 ft (block by A. Iguodala),26,33
129,1,0:20.0,Defensive rebound by J. McGee,,26,33
130,1,0:01.0,D. Green misses 3-pt jump shot from 31 ft,,26,33
131,1,0:01.0,Offensive rebound by Team,,26,33
132,2,11:37.0,Personal foul by C. Anthony (drawn by K. Thompson),,26,33
133,2,11:35.0,K. Thompson misses 3-pt jump shot from 24 ft,,26,33
134,2,11:31.0,,Defensive rebound by S. Adams,26,33
135,2,11:28.0,,P. George makes 2-pt jump shot from 18 ft,26,35
136,2,11:13.0,K. Thompson misses 2-pt layup from 2 ft,,26,35
137,2,11:11.0,,Defensive rebound by R. Felton,26,35
138,2,10:55.0,,Shooting foul by S. Livingston (drawn by C. Anthony),26,35
139,2,10:55.0,,C. Anthony makes free throw 1 of 2,26,36
140,2,10:55.0,,C. Anthony makes free throw 2 of 2,26,37
141,2,10:37.0,K. Durant misses 2-pt layup from 1 ft (block by P. George),,26,37
142,2,10:36.0,,Defensive rebound by R. Felton,26,37
143,2,10:31.0,,R. Felton misses 2-pt jump shot from 13 ft,26,37
144,2,10:29.0,Defensive rebound by S. Livingston,,26,37
145,2,10:12.0,D. West makes 2-pt jump shot from 19 ft (assist by K. Thompson),,28,37
146,2,9:53.0,,S. Adams misses 2-pt layup at rim,28,37
147,2,9:51.0,,Offensive rebound by S. Adams,28,37
148,2,9:50.0,,C. Anthony misses 3-pt jump shot from 24 ft,28,37
149,2,9:50.0,Defensive rebound by K. Thompson,,28,37
150,2,9:41.0,D. West misses 2-pt jump shot from 17 ft,,28,37
151,2,9:37.0,,Defensive rebound by J. Huestis,28,37
152,2,9:23.0,,R. Felton makes 2-pt jump shot from 19 ft,28,39
153,2,9:09.0,K. Durant misses 2-pt jump shot from 16 ft,,28,39
154,2,9:07.0,,Defensive rebound by J. Huestis,28,39
155,2,8:58.0,,J. Huestis misses 3-pt jump shot from 25 ft,28,39
156,2,8:56.0,,Offensive rebound by S. Adams,28,39
157,2,8:55.0,,Shooting foul by K. Thompson (drawn by S. Adams),28,39
158,2,8:55.0,,S. Adams makes free throw 1 of 2,28,40
159,2,8:55.0,,S. Adams makes free throw 2 of 2,28,41
160,2,8:39.0,S. Livingston makes 2-pt hook shot from 4 ft (assist by K. Durant),,30,41
161,2,8:18.0,,C. Anthony makes 2-pt jump shot from 15 ft (assist by R. Felton),30,43
162,2,7:55.0,S. Livingston makes 2-pt layup at rim (assist by K. Thompson),,32,43
163,2,7:49.0,,Oklahoma City full timeout,32,43
164,2,7:49.0,,A. Roberson enters the game for R. Felton,32,43
165,2,7:49.0,,R. Westbrook enters the game for S. Adams,32,43
166,2,7:49.0,,P. Patterson enters the game for P. George,32,43
167,2,7:49.0,,J. Grant enters the game for C. Anthony,32,43
168,2,7:35.0,,Shooting foul by S. Livingston (drawn by J. Huestis),32,43
169,2,7:35.0,,J. Huestis misses free throw 1 of 2,32,43
170,2,7:35.0,,Offensive rebound by Team,32,43
171,2,7:35.0,,J. Huestis makes free throw 2 of 2,32,44
172,2,7:19.0,Shooting foul by J. Grant (drawn by D. West),,32,44
173,2,7:19.0,D. West misses free throw 1 of 2,,32,44
174,2,7:19.0,Offensive rebound by Team,,32,44
175,2,7:19.0,O. Casspi enters the game for A. Iguodala,,32,44
176,2,7:19.0,D. West makes free throw 2 of 2,,33,44
177,2,7:08.0,,R. Westbrook makes 2-pt dunk from 1 ft,33,46
178,2,6:49.0,Offensive foul by O. Casspi (drawn by J. Grant),,33,46
179,2,6:49.0,Turnover by O. Casspi (offensive foul),,33,46
180,2,6:49.0,S. Curry enters the game for D. West,,33,46
181,2,6:49.0,D. Green enters the game for K. Thompson,,33,46
182,2,6:41.0,,R. Westbrook misses 2-pt jump shot from 19 ft,33,46
183,2,6:39.0,Defensive rebound by K. Durant,,33,46
184,2,6:32.0,K. Durant makes 2-pt layup from 1 ft,,35,46
185,2,6:08.0,,R. Westbrook makes 2-pt layup at rim,35,48
186,2,5:55.0,,Offensive charge foul by D. Green (drawn by J. Huestis),35,48
187,2,5:55.0,Turnover by D. Green (offensive foul),,35,48
188,2,5:55.0,,S. Adams enters the game for J. Grant,35,48
189,2,5:55.0,,P. George enters the game for J. Huestis,35,48
190,2,5:55.0,,C. Anthony enters the game for P. Patterson,35,48
191,2,5:44.0,,R. Westbrook misses 2-pt jump shot from 13 ft,35,48
192,2,5:40.0,Defensive rebound by S. Livingston,,35,48
193,2,5:26.0,K. Durant makes 2-pt jump shot from 13 ft,,37,48
194,2,5:06.0,,C. Anthony misses 2-pt jump shot from 20 ft,37,48
195,2,5:04.0,Defensive rebound by O. Casspi,,37,48
196,2,4:59.0,S. Curry misses 3-pt jump shot from 27 ft,,37,48
197,2,4:55.0,,Defensive rebound by P. George,37,48
198,2,4:37.0,,R. Westbrook misses 3-pt jump shot from 23 ft,37,48
199,2,4:34.0,Defensive rebound by Team,,37,48
200,2,4:18.0,K. Durant makes 2-pt jump shot from 13 ft,,39,48
201,2,4:04.0,,P. George makes 3-pt jump shot from 25 ft (assist by A. Roberson),39,51
202,2,3:47.0,O. Casspi makes 2-pt layup from 1 ft (assist by S. Livingston),,41,51
203,2,3:37.0,,Offensive foul by A. Roberson (drawn by D. Green),41,51
204,2,3:37.0,,Turnover by A. Roberson (offensive foul),41,51
205,2,3:37.0,Golden State full timeout,,41,51
206,2,3:37.0,K. Thompson enters the game for O. Casspi,,41,51
207,2,3:37.0,A. Iguodala enters the game for S. Livingston,,41,51
208,2,3:27.0,Personal foul by P. George (drawn by K. Durant),,41,51
209,2,3:21.0,Turnover by S. Curry (lost ball; steal by P. George),,41,51
210,2,3:14.0,,C. Anthony makes 3-pt jump shot from 23 ft (assist by P. George),41,54
211,2,3:02.0,S. Curry misses 3-pt jump shot from 24 ft,,41,54
212,2,2:58.0,Offensive rebound by A. Iguodala,,41,54
213,2,2:57.0,K. Durant misses 3-pt jump shot from 28 ft,,41,54
214,2,2:55.0,,Defensive rebound by R. Westbrook,41,54
215,2,2:49.0,,C. Anthony misses 3-pt jump shot from 24 ft,41,54
216,2,2:43.0,,Offensive rebound by R. Westbrook,41,54
217,2,2:43.0,,Turnover by R. Westbrook (bad pass; steal by K. Durant),41,54
218,2,2:38.0,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Green),,44,54
219,2,2:18.0,,Turnover by P. George (bad pass; steal by D. Green),44,54
220,2,2:07.0,D. Green misses 3-pt jump shot from 26 ft,,44,54
221,2,2:05.0,,Defensive rebound by P. George,44,54
222,2,1:55.0,,Shooting foul by A. Iguodala (drawn by S. Adams),44,54
223,2,1:55.0,,S. Adams makes free throw 1 of 2,44,55
224,2,1:55.0,,S. Adams makes free throw 2 of 2,44,56
225,2,1:47.0,Turnover by D. Green (bad pass),,44,56
226,2,1:42.0,,Personal foul by D. Green (drawn by R. Westbrook),44,56
227,2,1:42.0,,R. Westbrook makes free throw 1 of 2,44,57
228,2,1:42.0,,R. Westbrook makes free throw 2 of 2,44,58
229,2,1:36.0,D. Green misses 2-pt layup from 9 ft,,44,58
230,2,1:33.0,,Defensive rebound by S. Adams,44,58
231,2,1:30.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),44,60
232,2,1:20.0,S. Curry makes 2-pt layup from 1 ft,,46,60
233,2,0:59.0,,P. George misses 3-pt jump shot from 25 ft,46,60
234,2,0:57.0,Defensive rebound by S. Curry,,46,60
235,2,0:55.0,K. Durant makes 2-pt dunk at rim (assist by S. Curry),,48,60
236,2,0:36.0,,R. Westbrook makes 3-pt jump shot from 25 ft,48,63
237,2,0:21.0,K. Thompson misses 3-pt jump shot from 25 ft,,48,63
238,2,0:18.0,,Defensive rebound by P. George,48,63
239,2,0:00.0,,P. George makes 2-pt jump shot from 14 ft,48,65
240,3,11:45.0,K. Thompson misses 2-pt jump shot from 12 ft,,48,65
241,3,11:43.0,,Defensive rebound by P. George,48,65
242,3,11:34.0,,R. Westbrook misses 2-pt jump shot from 14 ft (block by Z. Pachulia),48,65
243,3,11:32.0,,Offensive rebound by Team,48,65
244,3,11:32.0,,Turnover by R. Westbrook (turnover),48,65
245,3,11:26.0,Personal foul by R. Westbrook (drawn by Z. Pachulia),,48,65
246,3,11:20.0,K. Thompson misses 3-pt jump shot from 25 ft,,48,65
247,3,11:16.0,Offensive rebound by S. Curry,,48,65
248,3,11:14.0,S. Curry makes 2-pt layup from 1 ft,,50,65
249,3,10:48.0,,R. Westbrook misses 3-pt jump shot from 25 ft,50,65
250,3,10:45.0,Defensive rebound by S. Curry,,50,65
251,3,10:40.0,S. Curry misses 2-pt layup from 1 ft,,50,65
252,3,10:40.0,,Defensive rebound by C. Anthony,50,65
253,3,10:34.0,,P. George misses 3-pt jump shot from 24 ft,50,65
254,3,10:34.0,Defensive rebound by D. Green,,50,65
255,3,10:13.0,K. Thompson misses 3-pt jump shot from 24 ft,,50,65
256,3,10:11.0,,Defensive rebound by R. Westbrook,50,65
257,3,10:05.0,,Personal foul by K. Durant (drawn by R. Westbrook),50,65
258,3,10:00.0,,R. Westbrook misses 2-pt layup at rim,50,65
259,3,9:59.0,Defensive rebound by Z. Pachulia,,50,65
260,3,9:55.0,S. Curry misses 3-pt jump shot from 24 ft,,50,65
261,3,9:53.0,,Defensive rebound by P. George,50,65
262,3,9:53.0,,Oklahoma City full timeout,50,65
263,3,9:33.0,,C. Anthony misses 2-pt jump shot from 16 ft,50,65
264,3,9:29.0,,Offensive rebound by S. Adams,50,65
265,3,9:21.0,,R. Westbrook makes 2-pt jump shot from 19 ft,50,67
266,3,9:04.0,Shooting foul by C. Anthony (drawn by Z. Pachulia),,50,67
267,3,9:04.0,Z. Pachulia makes free throw 1 of 2,,51,67
268,3,9:04.0,Z. Pachulia makes free throw 2 of 2,,52,67
269,3,8:52.0,,Turnover by R. Westbrook (bad pass; steal by K. Durant),52,67
270,3,8:47.0,Turnover by K. Durant (bad pass; steal by R. Westbrook),,52,67
271,3,8:43.0,,R. Westbrook makes 2-pt dunk from 1 ft,52,69
272,3,8:25.0,Turnover by S. Curry (bad pass; steal by R. Westbrook),,52,69
273,3,8:25.0,,R. Westbrook makes 2-pt layup at rim,52,71
274,3,8:25.0,,Shooting foul by S. Curry (drawn by R. Westbrook),52,71
275,3,8:25.0,,R. Westbrook makes free throw 1 of 1,52,72
276,3,8:15.0,K. Durant makes 2-pt dunk at rim,,54,72
277,3,8:06.0,,Offensive foul by S. Adams (drawn by K. Durant),54,72
278,3,8:06.0,,Turnover by S. Adams (offensive foul),54,72
279,3,7:55.0,S. Curry misses 3-pt jump shot from 25 ft (block by P. George),,54,72
280,3,7:50.0,,Defensive rebound by C. Anthony,54,72
281,3,7:44.0,,Shooting foul by D. Green (drawn by C. Anthony),54,72
282,3,7:44.0,,C. Anthony misses free throw 1 of 2,54,72
283,3,7:44.0,,Offensive rebound by Team,54,72
284,3,7:44.0,,C. Anthony makes free throw 2 of 2,54,73
285,3,7:32.0,Personal foul by A. Roberson (drawn by Z. Pachulia),,54,73
286,3,7:26.0,K. Durant misses 3-pt jump shot from 24 ft,,54,73
287,3,7:22.0,,Defensive rebound by A. Roberson,54,73
288,3,7:21.0,,Turnover by A. Roberson (lost ball; steal by D. Green),54,73
289,3,7:18.0,S. Curry makes 2-pt layup at rim (assist by D. Green),,56,73
290,3,7:01.0,,P. George misses 3-pt jump shot from 25 ft,56,73
291,3,6:59.0,,Offensive rebound by S. Adams,56,73
292,3,6:57.0,,C. Anthony misses 3-pt jump shot from 25 ft,56,73
293,3,6:57.0,Defensive rebound by D. Green,,56,73
294,3,6:47.0,K. Durant misses 2-pt layup from 1 ft,,56,73
295,3,6:47.0,,Defensive rebound by C. Anthony,56,73
296,3,6:43.0,,P. George makes 3-pt jump shot from 25 ft (assist by C. Anthony),56,76
297,3,6:41.0,Golden State full timeout,,56,76
298,3,6:28.0,Personal foul by P. George (drawn by K. Durant),,56,76
299,3,6:23.0,Turnover by K. Durant (out of bounds lost ball),,56,76
300,3,6:02.0,,A. Roberson makes 2-pt layup at rim (assist by R. Westbrook),56,78
301,3,5:59.0,,Technical foul by Team,56,78
302,3,5:59.0,,R. Westbrook makes technical free throw,56,79
303,3,5:51.0,S. Curry makes 2-pt jump shot from 20 ft,,58,79
304,3,5:34.0,,Turnover by R. Westbrook (bad pass; steal by Z. Pachulia),58,79
305,3,5:24.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,61,79
306,3,5:06.0,,Personal foul by D. Green,61,79
307,3,5:06.0,Technical foul by D. Green,,61,79
308,3,5:06.0,,J. Huestis enters the game for P. George,61,79
309,3,5:06.0,,R. Westbrook makes technical free throw,61,80
310,3,5:06.0,J. McGee enters the game for D. Green,,61,80
311,3,5:06.0,A. Iguodala enters the game for Z. Pachulia,,61,80
312,3,4:54.0,,R. Westbrook misses 2-pt jump shot from 15 ft,61,80
313,3,4:51.0,Defensive rebound by K. Durant,,61,80
314,3,4:42.0,K. Thompson misses 2-pt jump shot from 13 ft,,61,80
315,3,4:40.0,,Defensive rebound by R. Westbrook,61,80
316,3,4:34.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),61,83
317,3,4:33.0,Golden State full timeout,,61,83
318,3,4:21.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),,64,83
319,3,4:03.0,,Shooting foul by J. McGee (drawn by S. Adams),64,83
320,3,4:03.0,,S. Adams makes free throw 1 of 2,64,84
321,3,4:03.0,,S. Adams makes free throw 2 of 2,64,85
322,3,3:54.0,Turnover by A. Iguodala (traveling),,64,85
323,3,3:41.0,,S. Adams makes 2-pt layup from 1 ft (assist by A. Roberson),64,87
324,3,3:29.0,Shooting foul by A. Roberson (drawn by K. Durant),,64,87
325,3,3:29.0,K. Durant makes free throw 1 of 2,,65,87
326,3,3:29.0,N. Young enters the game for K. Thompson,,65,87
327,3,3:29.0,K. Durant makes free throw 2 of 2,,66,87
328,3,3:05.0,,Turnover by Team (shot clock),66,87
329,3,2:51.0,Turnover by S. Curry (bad pass; steal by R. Westbrook),,66,87
330,3,2:46.0,,R. Westbrook makes 2-pt layup at rim,66,89
331,3,2:30.0,Shooting foul by A. Roberson (drawn by S. Curry),,66,89
332,3,2:30.0,S. Curry makes free throw 1 of 2,,67,89
333,3,2:30.0,,P. George enters the game for S. Adams,67,89
334,3,2:30.0,,J. Grant enters the game for A. Roberson,67,89
335,3,2:30.0,D. Green enters the game for K. Durant,,67,89
336,3,2:30.0,S. Curry makes free throw 2 of 2,,68,89
337,3,2:18.0,,R. Westbrook misses 2-pt dunk from 1 ft (block by J. McGee),68,89
338,3,2:18.0,,Offensive rebound by Team,68,89
339,3,2:18.0,O. Casspi enters the game for J. McGee,,68,89
340,3,2:07.0,,Personal foul by O. Casspi (drawn by J. Huestis),68,89
341,3,2:07.0,,J. Huestis misses free throw 1 of 2,68,89
342,3,2:07.0,,Offensive rebound by Team,68,89
343,3,2:07.0,,P. Patterson enters the game for C. Anthony,68,89
344,3,2:07.0,,J. Huestis makes free throw 2 of 2,68,90
345,3,1:50.0,S. Curry misses 2-pt jump shot from 13 ft,,68,90
346,3,1:47.0,,Defensive rebound by P. George,68,90
347,3,1:37.0,,P. George misses 2-pt layup from 1 ft,68,90
348,3,1:35.0,Defensive rebound by D. Green,,68,90
349,3,1:26.0,N. Young misses 3-pt jump shot from 26 ft,,68,90
350,3,1:24.0,,Defensive rebound by P. George,68,90
351,3,1:11.0,,R. Westbrook makes 2-pt jump shot from 15 ft,68,92
352,3,0:58.0,Turnover by S. Curry (bad pass; steal by P. Patterson),,68,92
353,3,0:54.0,,P. Patterson makes 2-pt layup at rim,68,94
354,3,0:36.0,N. Young misses 2-pt jump shot from 7 ft (block by J. Huestis),,68,94
355,3,0:33.0,,Defensive rebound by P. Patterson,68,94
356,3,0:28.0,,P. George misses 3-pt jump shot from 25 ft,68,94
357,3,0:23.0,Defensive rebound by O. Casspi,,68,94
358,3,0:05.0,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Iguodala),,71,94
359,3,0:01.0,,R. Westbrook misses 3-pt jump shot from 42 ft,71,94
360,3,0:01.0,,Offensive rebound by Team,71,94
361,4,11:40.0,,P. George misses 2-pt jump shot from 12 ft (block by D. Green),71,94
362,4,11:39.0,Defensive rebound by Team,,71,94
363,4,11:39.0,,Loose ball foul by P. George (drawn by K. Thompson),71,94
364,4,11:36.0,Personal foul by R. Felton (drawn by S. Livingston),,71,94
365,4,11:16.0,K. Durant misses 2-pt jump shot from 10 ft,,71,94
366,4,11:13.0,Offensive rebound by A. Iguodala,,71,94
367,4,11:13.0,A. Iguodala makes 2-pt dunk at rim,,73,94
368,4,10:51.0,,R. Felton makes 2-pt jump shot from 22 ft,73,96
369,4,10:37.0,D. Green makes 2-pt dunk at rim (assist by K. Durant),,75,96
370,4,10:20.0,,J. Grant misses 2-pt dunk from 1 ft (block by A. Iguodala),75,96
371,4,10:18.0,Defensive rebound by A. Iguodala,,75,96
372,4,10:13.0,Turnover by A. Iguodala (lost ball; steal by R. Felton),,75,96
373,4,9:53.0,,R. Felton makes 2-pt jump shot from 18 ft,75,98
374,4,9:40.0,Shooting foul by J. Grant (drawn by A. Iguodala),,75,98
375,4,9:40.0,A. Iguodala makes free throw 1 of 2,,76,98
376,4,9:40.0,,S. Adams enters the game for P. Patterson,76,98
377,4,9:40.0,A. Iguodala makes free throw 2 of 2,,77,98
378,4,9:25.0,,P. George misses 2-pt jump shot from 8 ft,77,98
379,4,9:21.0,,Offensive rebound by P. George,77,98
380,4,8:59.0,,R. Felton misses 3-pt jump shot from 27 ft,77,98
381,4,8:57.0,,Offensive rebound by S. Adams,77,98
382,4,8:57.0,,S. Adams makes 2-pt layup at rim,77,100
383,4,8:46.0,K. Durant makes 3-pt jump shot from 25 ft (assist by D. Green),,80,100
384,4,8:21.0,,J. Grant misses 2-pt layup from 2 ft (block by A. Iguodala),80,100
385,4,8:21.0,Defensive rebound by K. Thompson,,80,100
386,4,8:15.0,Turnover by A. Iguodala (lost ball; steal by P. George),,80,100
387,4,8:11.0,,P. George makes 3-pt jump shot from 25 ft,80,103
388,4,8:09.0,Golden State full timeout,,80,103
389,4,8:09.0,,C. Anthony enters the game for J. Grant,80,103
390,4,8:09.0,,R. Westbrook enters the game for J. Huestis,80,103
391,4,8:09.0,K. Looney enters the game for A. Iguodala,,80,103
392,4,8:09.0,N. Young enters the game for K. Thompson,,80,103
393,4,8:09.0,O. Casspi enters the game for D. Green,,80,103
