,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SACRAMENTO_ACTION,OKLAHOMA CITY_SCORE,SACRAMENTO_SCORE
34,1,7:36.0,C. Anthony makes 3-pt jump shot from 22 ft (assist by P. George),,17,8
35,1,7:21.0,,Z. Randolph misses 3-pt jump shot from 24 ft,17,8
36,1,7:17.0,Defensive rebound by C. Anthony,,17,8
37,1,7:05.0,Personal foul by B. Bogdanović (drawn by S. Adams),,17,8
38,1,6:56.0,R. Westbrook makes 2-pt layup from 1 ft,,19,8
39,1,6:40.0,,Turnover by B. Bogdanović (traveling),19,8
40,1,6:40.0,,Sacramento full timeout,19,8
41,1,6:24.0,J. Huestis makes 2-pt jump shot from 20 ft (assist by P. George),,21,8
42,1,6:09.0,,B. Bogdanović misses 2-pt jump shot from 18 ft,21,8
43,1,6:05.0,Defensive rebound by P. George,,21,8
44,1,6:01.0,S. Adams makes 2-pt layup from 2 ft (assist by P. George),,23,8
45,1,5:41.0,,V. Carter enters the game for Z. Randolph,23,8
46,1,5:41.0,,B. Hield enters the game for B. Bogdanović,23,8
47,1,5:41.0,Á. Abrines enters the game for J. Huestis,,23,8
48,1,5:39.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by J. Jackson),23,11
49,1,5:27.0,S. Adams misses 2-pt layup from 1 ft,,23,11
50,1,5:27.0,,Defensive rebound by B. Hield,23,11
51,1,5:15.0,,Personal foul by S. Adams (drawn by W. Cauley-Stein),23,11
52,1,5:03.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,23,11
53,1,5:01.0,Defensive rebound by S. Adams,,23,11
54,1,4:58.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,26,11
55,1,4:39.0,,W. Cauley-Stein misses 2-pt hook shot from 5 ft (block by S. Adams),26,11
56,1,4:39.0,,Offensive rebound by Team,26,11
57,1,4:33.0,,W. Cauley-Stein makes 2-pt layup from 8 ft (assist by G. Temple),26,13
58,1,4:24.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,29,13
59,1,4:11.0,,B. Hield misses 2-pt layup from 2 ft,29,13
60,1,4:09.0,Defensive rebound by R. Westbrook,,29,13
61,1,4:06.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,32,13
62,1,3:55.0,,Sacramento full timeout,32,13
63,1,3:55.0,,S. Labissière enters the game for W. Cauley-Stein,32,13
64,1,3:55.0,,Z. Randolph enters the game for J. Jackson,32,13
65,1,3:55.0,J. Grant enters the game for R. Westbrook,,32,13
66,1,3:55.0,R. Felton enters the game for S. Adams,,32,13
67,1,3:49.0,,Turnover by G. Temple (bad pass; steal by P. George),32,13
68,1,3:46.0,P. George makes 2-pt layup at rim,,34,13
69,1,3:46.0,Shooting foul by G. Temple (drawn by P. George),,34,13
70,1,3:46.0,P. George makes free throw 1 of 1,,35,13
71,1,3:28.0,,V. Carter misses 3-pt jump shot from 25 ft,35,13
72,1,3:24.0,Defensive rebound by P. George,,35,13
73,1,3:15.0,C. Anthony misses 2-pt jump shot from 18 ft,,35,13
74,1,3:11.0,,Defensive rebound by Z. Randolph,35,13
75,1,3:01.0,,Shooting foul by J. Grant (drawn by S. Labissière),35,13
76,1,3:01.0,,S. Labissière misses free throw 1 of 2,35,13
77,1,3:01.0,,Offensive rebound by Team,35,13
78,1,3:01.0,,F. Mason enters the game for G. Temple,35,13
79,1,3:01.0,,S. Labissière makes free throw 2 of 2,35,14
80,1,2:44.0,Á. Abrines misses 3-pt jump shot from 22 ft,,35,14
81,1,2:41.0,,Defensive rebound by Z. Randolph,35,14
82,1,2:37.0,,B. Hield makes 2-pt dunk from 1 ft,35,16
83,1,2:18.0,J. Grant makes 2-pt layup from 2 ft (assist by R. Felton),,37,16
84,1,2:08.0,,B. Hield makes 3-pt jump shot from 23 ft (assist by F. Mason),37,19
85,1,1:53.0,J. Grant makes 2-pt layup from 1 ft (assist by P. George),,39,19
86,1,1:44.0,,Personal foul by R. Felton (drawn by F. Mason),39,19
87,1,1:44.0,,F. Mason makes free throw 1 of 2,39,20
88,1,1:44.0,P. Patterson enters the game for C. Anthony,,39,20
89,1,1:44.0,,F. Mason makes free throw 2 of 2,39,21
90,1,1:29.0,Á. Abrines makes 3-pt jump shot from 23 ft (assist by R. Felton),,42,21
91,1,1:02.0,,Z. Randolph misses 2-pt hook shot from 6 ft,42,21
92,1,0:59.0,Defensive rebound by Á. Abrines,,42,21
93,1,0:49.0,Shooting foul by B. Hield (drawn by P. George),,42,21
94,1,0:49.0,P. George makes free throw 1 of 2,,43,21
95,1,0:49.0,P. George makes free throw 2 of 2,,44,21
96,1,0:37.0,,B. Hield misses 3-pt jump shot from 25 ft,44,21
97,1,0:33.0,Defensive rebound by P. Patterson,,44,21
98,1,0:28.0,P. George misses 3-pt jump shot from 25 ft,,44,21
99,1,0:24.0,,Defensive rebound by Z. Randolph,44,21
100,1,0:06.0,,S. Labissière misses 2-pt jump shot from 16 ft,44,21
101,1,0:02.0,Defensive rebound by R. Felton,,44,21
102,1,0:00.0,R. Felton misses 3-pt jump shot from 34 ft,,44,21
103,1,0:00.0,Offensive rebound by Team,,44,21
104,2,11:44.0,,Turnover by V. Carter (bad pass; steal by Á. Abrines),44,21
105,2,11:37.0,Turnover by Á. Abrines (lost ball; steal by F. Mason),,44,21
106,2,11:32.0,,Personal foul by T. Ferguson (drawn by Z. Randolph),44,21
107,2,11:25.0,,V. Carter makes 3-pt jump shot from 25 ft,44,24
108,2,11:12.0,R. Felton misses 3-pt jump shot from 25 ft,,44,24
109,2,11:09.0,,Defensive rebound by Z. Randolph,44,24
110,2,11:02.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by F. Mason),44,27
111,2,10:59.0,Oklahoma City full timeout,,44,27
112,2,10:59.0,S. Adams enters the game for Á. Abrines,,44,27
113,2,10:41.0,J. Grant misses 2-pt dunk from 3 ft (block by V. Carter),,44,27
114,2,10:38.0,,Defensive rebound by B. Hield,44,27
115,2,10:34.0,,F. Mason misses 2-pt layup from 2 ft,44,27
116,2,10:27.0,,Offensive rebound by B. Hield,44,27
117,2,10:27.0,,B. Hield makes 2-pt layup at rim,44,29
118,2,10:23.0,Personal foul by S. Labissière (drawn by S. Adams),,44,29
119,2,10:23.0,R. Westbrook enters the game for J. Grant,,44,29
120,2,10:16.0,T. Ferguson makes 3-pt jump shot from 23 ft (assist by R. Felton),,47,29
121,2,9:48.0,,Z. Randolph misses 2-pt jump shot from 20 ft,47,29
122,2,9:44.0,Defensive rebound by R. Westbrook,,47,29
123,2,9:41.0,Turnover by R. Westbrook (bad pass),,47,29
124,2,9:23.0,,S. Labissière makes 2-pt hook shot from 7 ft,47,31
125,2,9:04.0,R. Felton misses 2-pt jump shot from 19 ft,,47,31
126,2,9:01.0,,Defensive rebound by B. Hield,47,31
127,2,8:55.0,,V. Carter makes 2-pt dunk from 1 ft (assist by B. Hield),47,33
128,2,8:35.0,S. Adams misses 2-pt jump shot from 10 ft (block by S. Labissière),,47,33
129,2,8:31.0,Offensive rebound by S. Adams,,47,33
130,2,8:29.0,S. Adams makes 2-pt jump shot from 9 ft,,49,33
131,2,8:22.0,Violation by T. Ferguson (kicked ball),,49,33
132,2,8:22.0,,G. Temple enters the game for F. Mason,49,33
133,2,8:13.0,,B. Hield makes 2-pt layup from 2 ft,49,35
134,2,8:03.0,Personal foul by S. Labissière (drawn by P. Patterson),,49,35
135,2,7:57.0,R. Westbrook misses 2-pt jump shot from 18 ft,,49,35
136,2,7:54.0,,Defensive rebound by B. Hield,49,35
137,2,7:48.0,,Z. Randolph makes 3-pt jump shot from 26 ft (assist by B. Hield),49,38
138,2,7:34.0,P. Patterson misses 2-pt layup at rim (block by S. Labissière),,49,38
139,2,7:30.0,,Defensive rebound by Z. Randolph,49,38
140,2,7:28.0,,S. Labissière makes 2-pt layup from 1 ft (assist by G. Temple),49,40
141,2,7:13.0,R. Westbrook misses 3-pt jump shot from 25 ft,,49,40
142,2,7:10.0,,Defensive rebound by B. Hield,49,40
143,2,7:05.0,,B. Hield misses 2-pt jump shot from 6 ft,49,40
144,2,7:03.0,Defensive rebound by R. Westbrook,,49,40
145,2,6:57.0,R. Felton makes 2-pt jump shot from 18 ft (assist by T. Ferguson),,51,40
146,2,6:31.0,,Z. Randolph makes 3-pt jump shot from 25 ft (assist by B. Hield),51,43
147,2,6:14.0,R. Felton misses 3-pt jump shot from 22 ft,,51,43
148,2,6:10.0,Offensive rebound by R. Felton,,51,43
149,2,6:08.0,T. Ferguson makes 3-pt jump shot from 25 ft (assist by R. Felton),,54,43
150,2,5:44.0,,S. Labissière makes 2-pt hook shot from 6 ft (assist by Z. Randolph),54,45
151,2,5:36.0,Shooting foul by G. Temple (drawn by R. Westbrook),,54,45
152,2,5:36.0,R. Westbrook makes free throw 1 of 2,,55,45
153,2,5:36.0,,B. Bogdanović enters the game for S. Labissière,55,45
154,2,5:36.0,P. George enters the game for R. Felton,,55,45
155,2,5:36.0,C. Anthony enters the game for P. Patterson,,55,45
156,2,5:36.0,R. Westbrook makes free throw 2 of 2,,56,45
157,2,5:19.0,,Z. Randolph misses 3-pt jump shot from 25 ft,56,45
158,2,5:15.0,Defensive rebound by R. Westbrook,,56,45
159,2,5:13.0,S. Adams makes 2-pt dunk from 2 ft (assist by R. Westbrook),,58,45
160,2,4:45.0,,V. Carter makes 2-pt jump shot from 21 ft,58,47
161,2,4:34.0,Turnover by R. Westbrook (out of bounds lost ball),,58,47
162,2,4:34.0,,J. Jackson enters the game for B. Hield,58,47
163,2,4:31.0,,Sacramento full timeout,58,47
164,2,4:19.0,,J. Jackson makes 2-pt jump shot from 17 ft (assist by Z. Randolph),58,49
165,2,4:06.0,Offensive foul by C. Anthony (drawn by J. Jackson),,58,49
166,2,4:06.0,Turnover by C. Anthony (offensive foul),,58,49
167,2,3:55.0,,Shooting foul by T. Ferguson (drawn by B. Bogdanović),58,49
168,2,3:55.0,,B. Bogdanović makes free throw 1 of 2,58,50
169,2,3:55.0,J. Grant enters the game for T. Ferguson,,58,50
170,2,3:55.0,,B. Bogdanović makes free throw 2 of 2,58,51
171,2,3:39.0,Shooting foul by J. Jackson (drawn by R. Westbrook),,58,51
172,2,3:39.0,R. Westbrook makes free throw 1 of 2,,59,51
173,2,3:39.0,,W. Cauley-Stein enters the game for V. Carter,59,51
174,2,3:39.0,,S. Labissière enters the game for Z. Randolph,59,51
175,2,3:39.0,R. Westbrook makes free throw 2 of 2,,60,51
176,2,3:21.0,,B. Bogdanović misses 2-pt layup from 3 ft,60,51
177,2,3:19.0,,Offensive rebound by W. Cauley-Stein,60,51
178,2,3:17.0,,W. Cauley-Stein makes 2-pt layup from 3 ft,60,53
179,2,3:06.0,C. Anthony misses 2-pt jump shot from 21 ft,,60,53
180,2,3:06.0,Offensive rebound by J. Grant,,60,53
181,2,2:55.0,Turnover by R. Westbrook (bad pass; steal by W. Cauley-Stein),,60,53
182,2,2:50.0,,G. Temple makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),60,56
183,2,2:49.0,Oklahoma City full timeout,,60,56
184,2,2:35.0,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),,62,56
185,2,2:21.0,,Turnover by B. Bogdanović (bad pass),62,56
186,2,2:04.0,C. Anthony misses 3-pt jump shot from 25 ft,,62,56
187,2,2:01.0,,Defensive rebound by G. Temple,62,56
188,2,1:54.0,,Shooting foul by C. Anthony (drawn by S. Labissière),62,56
189,2,1:54.0,,S. Labissière makes free throw 1 of 2,62,57
190,2,1:54.0,,S. Labissière misses free throw 2 of 2,62,57
191,2,1:54.0,Defensive rebound by R. Westbrook,,62,57
192,2,1:47.0,P. George misses 3-pt jump shot from 25 ft,,62,57
193,2,1:41.0,,Defensive rebound by S. Labissière,62,57
194,2,1:31.0,,W. Cauley-Stein misses 2-pt layup from 6 ft (block by S. Adams),62,57
195,2,1:31.0,,Offensive rebound by Team,62,57
196,2,1:28.0,,S. Labissière misses 3-pt jump shot from 25 ft,62,57
197,2,1:25.0,Defensive rebound by R. Westbrook,,62,57
198,2,1:21.0,Personal foul by B. Bogdanović (drawn by P. George),,62,57
199,2,1:21.0,P. George makes free throw 1 of 2,,63,57
200,2,1:21.0,P. George makes free throw 2 of 2,,64,57
201,2,1:08.0,,Shooting foul by S. Adams (drawn by W. Cauley-Stein),64,57
202,2,1:08.0,,W. Cauley-Stein misses free throw 1 of 2,64,57
203,2,1:08.0,,Offensive rebound by Team,64,57
204,2,1:08.0,,W. Cauley-Stein makes free throw 2 of 2,64,58
205,2,0:43.0,C. Anthony misses 3-pt jump shot from 25 ft,,64,58
206,2,0:40.0,,Defensive rebound by W. Cauley-Stein,64,58
207,2,0:30.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by G. Temple),64,60
208,2,0:25.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,67,60
209,2,0:01.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,67,60
210,2,0:01.0,Defensive rebound by R. Westbrook,,67,60
211,3,11:44.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft,67,62
212,3,11:44.0,,Shooting foul by C. Anthony (drawn by W. Cauley-Stein),67,62
213,3,11:44.0,,W. Cauley-Stein misses free throw 1 of 1,67,62
214,3,11:42.0,Defensive rebound by C. Anthony,,67,62
215,3,11:27.0,S. Adams misses 2-pt layup from 2 ft,,67,62
216,3,11:23.0,,Defensive rebound by J. Jackson,67,62
217,3,11:14.0,,J. Jackson misses 3-pt jump shot from 23 ft,67,62
218,3,11:10.0,Defensive rebound by P. George,,67,62
219,3,11:04.0,C. Anthony misses 3-pt jump shot from 25 ft,,67,62
220,3,11:01.0,,Defensive rebound by W. Cauley-Stein,67,62
221,3,10:53.0,,Turnover by B. Bogdanović (bad pass; steal by S. Adams),67,62
222,3,10:42.0,J. Huestis misses 3-pt jump shot from 25 ft,,67,62
223,3,10:38.0,,Defensive rebound by Z. Randolph,67,62
224,3,10:17.0,,Z. Randolph makes 3-pt jump shot from 22 ft (assist by G. Temple),67,65
225,3,9:51.0,C. Anthony makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,70,65
226,3,9:33.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,70,65
227,3,9:28.0,,Offensive rebound by Z. Randolph,70,65
228,3,9:28.0,,Z. Randolph misses 2-pt layup at rim,70,65
229,3,9:28.0,Defensive rebound by S. Adams,,70,65
230,3,9:27.0,Turnover by R. Westbrook (out of bounds lost ball),,70,65
231,3,9:13.0,,Z. Randolph misses 2-pt jump shot from 20 ft,70,65
232,3,9:10.0,Defensive rebound by P. George,,70,65
233,3,9:06.0,Shooting foul by Z. Randolph (drawn by S. Adams),,70,65
234,3,9:06.0,S. Adams misses free throw 1 of 2,,70,65
235,3,9:06.0,Offensive rebound by Team,,70,65
236,3,9:06.0,S. Adams misses free throw 2 of 2,,70,65
237,3,9:03.0,,Defensive rebound by W. Cauley-Stein,70,65
238,3,8:45.0,,B. Bogdanović makes 2-pt layup from 1 ft,70,67
239,3,8:28.0,R. Westbrook makes 2-pt jump shot from 13 ft,,72,67
240,3,8:13.0,,W. Cauley-Stein misses 2-pt layup from 1 ft,72,67
241,3,8:11.0,,Offensive rebound by Z. Randolph,72,67
242,3,8:10.0,,Z. Randolph makes 2-pt layup from 3 ft,72,69
243,3,8:02.0,Shooting foul by W. Cauley-Stein (drawn by P. George),,72,69
244,3,8:02.0,P. George makes free throw 1 of 2,,73,69
245,3,8:02.0,P. George makes free throw 2 of 2,,74,69
246,3,7:39.0,,Z. Randolph misses 2-pt jump shot from 16 ft,74,69
247,3,7:35.0,Defensive rebound by J. Huestis,,74,69
248,3,7:30.0,J. Huestis misses 2-pt layup from 4 ft (block by W. Cauley-Stein),,74,69
249,3,7:30.0,Offensive rebound by Team,,74,69
250,3,7:26.0,P. George makes 2-pt layup from 1 ft,,76,69
251,3,7:12.0,,J. Jackson misses 2-pt jump shot from 11 ft,76,69
252,3,7:09.0,Defensive rebound by R. Westbrook,,76,69
253,3,7:06.0,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),,78,69
254,3,7:04.0,,Sacramento full timeout,78,69
255,3,6:56.0,,G. Temple makes 2-pt dunk at rim (assist by J. Jackson),78,71
256,3,6:39.0,C. Anthony misses 3-pt jump shot from 22 ft,,78,71
257,3,6:35.0,,Defensive rebound by W. Cauley-Stein,78,71
258,3,6:23.0,,J. Jackson misses 3-pt jump shot from 22 ft,78,71
259,3,6:19.0,Defensive rebound by P. George,,78,71
260,3,6:14.0,P. George makes 2-pt jump shot from 6 ft,,80,71
261,3,5:48.0,,G. Temple makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),80,74
262,3,5:29.0,P. George makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,83,74
263,3,5:15.0,,V. Carter enters the game for B. Bogdanović,83,74
264,3,5:15.0,,B. Hield enters the game for Z. Randolph,83,74
265,3,5:11.0,,G. Temple misses 2-pt jump shot from 17 ft,83,74
266,3,5:08.0,Defensive rebound by P. George,,83,74
267,3,5:01.0,P. George misses 2-pt jump shot from 8 ft,,83,74
268,3,4:56.0,Offensive rebound by S. Adams,,83,74
269,3,4:56.0,S. Adams makes 2-pt layup at rim,,85,74
270,3,4:48.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,85,74
271,3,4:46.0,,Offensive rebound by W. Cauley-Stein,85,74
272,3,4:45.0,,W. Cauley-Stein misses 2-pt layup from 3 ft,85,74
273,3,4:43.0,Defensive rebound by S. Adams,,85,74
274,3,4:29.0,R. Westbrook misses 2-pt jump shot from 20 ft,,85,74
275,3,4:29.0,Offensive rebound by S. Adams,,85,74
276,3,4:23.0,P. George misses 3-pt jump shot from 26 ft,,85,74
277,3,4:23.0,Offensive rebound by J. Huestis,,85,74
278,3,4:22.0,J. Huestis misses 2-pt layup at rim,,85,74
279,3,4:20.0,,Defensive rebound by B. Hield,85,74
280,3,4:08.0,,B. Hield makes 2-pt jump shot from 16 ft (assist by V. Carter),85,76
281,3,3:49.0,Personal foul by W. Cauley-Stein (drawn by S. Adams),,85,76
282,3,3:49.0,,S. Labissière enters the game for W. Cauley-Stein,85,76
283,3,3:49.0,J. Grant enters the game for S. Adams,,85,76
284,3,3:49.0,T. Ferguson enters the game for J. Huestis,,85,76
285,3,3:38.0,P. George misses 2-pt jump shot from 14 ft,,85,76
286,3,3:38.0,,Defensive rebound by G. Temple,85,76
287,3,3:28.0,,V. Carter makes 2-pt layup from 2 ft (assist by G. Temple),85,78
288,3,3:28.0,,Personal foul by T. Ferguson (drawn by V. Carter),85,78
289,3,3:28.0,Oklahoma City full timeout,,85,78
290,3,3:28.0,,V. Carter makes free throw 1 of 1,85,79
291,3,3:06.0,C. Anthony misses 3-pt jump shot from 23 ft,,85,79
292,3,3:01.0,Offensive rebound by Team,,85,79
293,3,3:01.0,R. Felton enters the game for P. George,,85,79
294,3,2:55.0,R. Westbrook misses 2-pt jump shot from 16 ft,,85,79
295,3,2:55.0,,Defensive rebound by V. Carter,85,79
296,3,2:40.0,,Personal foul by R. Felton (drawn by J. Jackson),85,79
297,3,2:40.0,,Z. Randolph enters the game for J. Jackson,85,79
298,3,2:31.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by V. Carter),85,81
299,3,2:13.0,T. Ferguson misses 2-pt jump shot from 17 ft,,85,81
300,3,2:13.0,,Defensive rebound by V. Carter,85,81
301,3,2:02.0,,S. Labissière misses 2-pt jump shot from 7 ft,85,81
302,3,2:02.0,Defensive rebound by C. Anthony,,85,81
303,3,1:53.0,C. Anthony misses 2-pt jump shot from 20 ft,,85,81
304,3,1:53.0,,Defensive rebound by V. Carter,85,81
305,3,1:36.0,,Z. Randolph makes 2-pt hook shot from 2 ft,85,83
306,3,1:21.0,R. Westbrook misses 2-pt jump shot from 9 ft,,85,83
307,3,1:21.0,,Defensive rebound by B. Hield,85,83
308,3,1:11.0,,V. Carter makes 3-pt jump shot from 26 ft (assist by B. Hield),85,86
309,3,0:55.0,Turnover by R. Westbrook (lost ball; steal by V. Carter),,85,86
310,3,0:51.0,,G. Temple makes 2-pt dunk at rim (assist by V. Carter),85,88
311,3,0:51.0,Oklahoma City full timeout,,85,88
312,3,0:36.0,C. Anthony misses 2-pt jump shot from 13 ft,,85,88
313,3,0:36.0,,Defensive rebound by Z. Randolph,85,88
314,3,0:17.0,,Z. Randolph makes 2-pt jump shot from 14 ft,85,90
315,3,0:02.0,R. Westbrook misses 3-pt jump shot from 26 ft,,85,90
316,3,0:02.0,,Defensive rebound by B. Hield,85,90
317,4,11:47.0,Personal foul by V. Carter (drawn by J. Grant),,85,90
318,4,11:34.0,R. Felton misses 2-pt jump shot from 11 ft,,85,90
319,4,11:33.0,Offensive rebound by S. Adams,,85,90
320,4,11:21.0,J. Grant misses 2-pt hook shot from 6 ft,,85,90
321,4,11:20.0,,Defensive rebound by V. Carter,85,90
322,4,10:58.0,,S. Labissière makes 2-pt hook shot from 2 ft (assist by V. Carter),85,92
323,4,10:41.0,J. Grant makes 2-pt layup from 1 ft,,87,92
324,4,10:27.0,,Sacramento full timeout,87,92
325,4,10:27.0,,F. Mason enters the game for G. Temple,87,92
326,4,10:27.0,P. George enters the game for T. Ferguson,,87,92
327,4,10:16.0,,V. Carter misses 3-pt jump shot from 25 ft,87,92
328,4,10:13.0,Defensive rebound by P. George,,87,92
329,4,10:02.0,R. Felton misses 3-pt jump shot from 26 ft,,87,92
330,4,9:59.0,Offensive rebound by J. Grant,,87,92
331,4,9:50.0,R. Felton makes 2-pt jump shot from 5 ft,,89,92
332,4,9:50.0,Shooting foul by F. Mason (drawn by R. Felton),,89,92
333,4,9:50.0,R. Felton makes free throw 1 of 1,,90,92
334,4,9:39.0,,Z. Randolph misses 3-pt jump shot from 26 ft,90,92
335,4,9:36.0,Defensive rebound by R. Felton,,90,92
336,4,9:28.0,R. Felton makes 2-pt jump shot from 9 ft,,92,92
337,4,9:06.0,,F. Mason makes 2-pt jump shot from 11 ft,92,94
338,4,8:54.0,R. Felton misses 2-pt layup from 5 ft,,92,94
339,4,8:52.0,,Defensive rebound by Team,92,94
340,4,8:40.0,,S. Labissière misses 2-pt dunk from 2 ft (block by J. Grant),92,94
341,4,8:39.0,Defensive rebound by R. Felton,,92,94
342,4,8:33.0,P. George makes 2-pt layup from 3 ft,,94,94
343,4,8:08.0,,Z. Randolph makes 2-pt jump shot from 4 ft,94,96
344,4,7:54.0,Personal foul by Z. Randolph (drawn by S. Adams),,94,96
345,4,7:54.0,R. Westbrook enters the game for R. Felton,,94,96
346,4,7:44.0,Shooting foul by S. Labissière (drawn by P. Patterson),,94,96
347,4,7:44.0,P. Patterson makes free throw 1 of 2,,96,96
348,4,7:44.0,P. Patterson makes free throw 2 of 2,,96,96
349,4,7:24.0,,V. Carter misses 3-pt jump shot from 23 ft,96,96
350,4,7:23.0,Defensive rebound by S. Adams,,96,96
351,4,7:12.0,Turnover by R. Westbrook (bad pass; steal by B. Hield),,96,96
352,4,7:09.0,,B. Hield makes 2-pt layup from 1 ft,96,98
353,4,6:54.0,P. George misses 3-pt jump shot from 27 ft,,96,98
354,4,6:53.0,,Defensive rebound by V. Carter,96,98
355,4,6:40.0,,S. Labissière misses 2-pt dunk from 3 ft (block by S. Adams),96,98
356,4,6:38.0,Defensive rebound by R. Westbrook,,96,98
357,4,6:35.0,Personal foul by F. Mason (drawn by R. Westbrook),,96,98
358,4,6:35.0,R. Westbrook misses free throw 1 of 2,,96,98
359,4,6:35.0,Offensive rebound by Team,,96,98
360,4,6:35.0,C. Anthony enters the game for P. Patterson,,96,98
361,4,6:35.0,R. Westbrook makes free throw 2 of 2,,97,98
362,4,6:17.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by V. Carter),97,101
363,4,5:56.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by P. George),,100,101
364,4,5:31.0,,Z. Randolph makes 2-pt layup from 1 ft,100,103
365,4,5:16.0,R. Westbrook misses 3-pt jump shot from 26 ft,,100,103
366,4,5:13.0,Offensive rebound by S. Adams,,100,103
367,4,5:08.0,C. Anthony makes 2-pt jump shot from 17 ft (assist by S. Adams),,102,103
368,4,4:58.0,,F. Mason misses 3-pt jump shot from 25 ft,102,103
369,4,4:56.0,Defensive rebound by J. Grant,,102,103
370,4,4:46.0,P. George misses 2-pt jump shot from 17 ft,,102,103
371,4,4:43.0,,Defensive rebound by V. Carter,102,103
372,4,4:34.0,,Shooting foul by S. Adams (drawn by F. Mason),102,103
373,4,4:34.0,,F. Mason makes free throw 1 of 2,102,104
374,4,4:34.0,,J. Jackson enters the game for B. Hield,102,104
375,4,4:34.0,,F. Mason makes free throw 2 of 2,102,105
376,4,4:19.0,R. Westbrook misses 3-pt jump shot from 25 ft,,102,105
377,4,4:17.0,,Defensive rebound by F. Mason,102,105
378,4,3:58.0,,Z. Randolph misses 2-pt jump shot from 19 ft,102,105
