,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,NEW ORLEANS_ACTION,SACRAMENTO_SCORE,NEW ORLEANS_SCORE
76,1,3:03.0,,Defensive rebound by D. Cunningham,18,23
77,1,2:49.0,,J. Nelson misses 3-pt jump shot from 25 ft,18,23
78,1,2:45.0,Defensive rebound by K. Koufos,,18,23
79,1,2:40.0,D. Fox misses 2-pt jump shot from 12 ft,,18,23
80,1,2:40.0,Offensive rebound by Team,,18,23
81,1,2:40.0,,E. Moore enters the game for J. Holiday,18,23
82,1,2:27.0,B. Hield makes 2-pt layup from 2 ft (assist by K. Koufos),,20,23
83,1,2:12.0,,J. Nelson misses 3-pt jump shot from 23 ft,20,23
84,1,2:08.0,,Offensive rebound by D. Cunningham,20,23
85,1,2:04.0,,D. Cunningham makes 2-pt layup from 1 ft (assist by E. Moore),20,25
86,1,1:47.0,Turnover by B. Hield (offensive goaltending),,20,25
87,1,1:47.0,F. Mason enters the game for D. Fox,,20,25
88,1,1:34.0,,Ö. Aşık misses 2-pt layup from 1 ft,20,25
89,1,1:32.0,,Offensive rebound by Team,20,25
90,1,1:30.0,,E. Moore misses 2-pt jump shot from 21 ft,20,25
91,1,1:21.0,Defensive rebound by F. Mason,,20,25
92,1,1:14.0,F. Mason makes 2-pt jump shot from 20 ft,,22,25
93,1,1:06.0,,Turnover by J. Nelson (bad pass),22,25
94,1,0:46.0,V. Carter misses 3-pt jump shot from 26 ft,,22,25
95,1,0:42.0,,Defensive rebound by D. Miller,22,25
96,1,0:36.0,,Turnover by J. Nelson (bad pass; steal by B. Bogdanović),22,25
97,1,0:33.0,B. Bogdanović makes 2-pt dunk at rim,,24,25
98,1,0:26.0,,E. Moore misses 2-pt jump shot from 7 ft,24,25
99,1,0:21.0,Defensive rebound by F. Mason,,24,25
100,1,0:20.0,Turnover by F. Mason (lost ball; steal by E. Moore),,24,25
101,1,0:01.0,,J. Nelson misses 2-pt jump shot from 16 ft,24,25
102,1,0:01.0,,Offensive rebound by Team,24,25
103,2,11:43.0,V. Carter makes 2-pt jump shot from 15 ft,,26,25
104,2,11:19.0,,D. Cousins misses 2-pt jump shot from 7 ft,26,25
105,2,11:14.0,Defensive rebound by V. Carter,,26,25
106,2,11:02.0,K. Koufos misses 2-pt hook shot from 8 ft,,26,25
107,2,10:58.0,,Defensive rebound by D. Cousins,26,25
108,2,10:42.0,,A. Davis misses 2-pt jump shot from 10 ft,26,25
109,2,10:38.0,Defensive rebound by B. Hield,,26,25
110,2,10:27.0,K. Koufos misses 2-pt hook shot from 8 ft,,26,25
111,2,10:25.0,,Defensive rebound by A. Davis,26,25
112,2,10:15.0,,D. Cousins misses 2-pt hook shot at rim,26,25
113,2,10:14.0,,Offensive rebound by A. Davis,26,25
114,2,10:14.0,,Shooting foul by B. Bogdanović (drawn by A. Davis),26,25
115,2,10:14.0,,A. Davis makes free throw 1 of 2,26,26
116,2,10:14.0,G. Papagiannis enters the game for K. Koufos,,26,26
117,2,10:14.0,,A. Davis makes free throw 2 of 2,26,27
118,2,9:54.0,B. Hield makes 3-pt jump shot from 23 ft (assist by V. Carter),,29,27
119,2,9:29.0,,D. Cousins makes 2-pt layup from 1 ft,29,29
120,2,9:16.0,G. Papagiannis makes 2-pt layup at rim (assist by F. Mason),,31,29
121,2,9:06.0,,Personal foul by G. Papagiannis (drawn by D. Cousins),31,29
122,2,8:55.0,,D. Cousins makes 2-pt layup at rim,31,31
123,2,8:41.0,Personal foul by J. Nelson (drawn by V. Carter),,31,31
124,2,8:32.0,B. Hield misses 2-pt jump shot from 14 ft,,31,31
125,2,8:24.0,Offensive rebound by G. Papagiannis,,31,31
126,2,8:22.0,G. Papagiannis makes 2-pt layup from 1 ft,,33,31
127,2,8:17.0,,D. Cousins misses 2-pt layup from 1 ft (block by B. Bogdanović),33,31
128,2,8:11.0,,Offensive rebound by D. Cousins,33,31
129,2,8:10.0,,D. Miller misses 3-pt jump shot from 25 ft,33,31
130,2,8:10.0,Defensive rebound by G. Papagiannis,,33,31
131,2,8:04.0,,Offensive charge foul by B. Bogdanović (drawn by D. Cousins),33,31
132,2,8:04.0,Turnover by B. Bogdanović (offensive foul),,33,31
133,2,7:49.0,,A. Davis misses 2-pt jump shot from 21 ft,33,31
134,2,7:46.0,Defensive rebound by B. Bogdanović,,33,31
135,2,7:34.0,G. Papagiannis makes 2-pt dunk at rim (assist by B. Bogdanović),,35,31
136,2,7:22.0,,Turnover by A. Davis (turnover),35,31
137,2,7:22.0,,J. Holiday enters the game for D. Miller,35,31
138,2,7:11.0,B. Bogdanović makes 2-pt jump shot from 16 ft,,37,31
139,2,6:55.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by E. Moore),37,34
140,2,6:44.0,F. Mason misses 2-pt jump shot from 15 ft,,37,34
141,2,6:40.0,,Defensive rebound by E. Moore,37,34
142,2,6:36.0,,D. Cousins misses 3-pt jump shot from 26 ft,37,34
143,2,6:34.0,Defensive rebound by Team,,37,34
144,2,6:34.0,,New Orleans full timeout,37,34
145,2,6:17.0,Turnover by F. Mason (bad pass; steal by E. Moore),,37,34
146,2,6:13.0,,Personal foul by V. Carter (drawn by A. Davis),37,34
147,2,6:02.0,,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),37,36
148,2,5:36.0,Turnover by Team (shot clock),,37,36
149,2,5:36.0,,I. Clark enters the game for A. Davis,37,36
150,2,5:36.0,,D. Cunningham enters the game for E. Moore,37,36
151,2,5:36.0,Z. Randolph enters the game for V. Carter,,37,36
152,2,5:23.0,,Turnover by D. Cousins (bad pass; steal by B. Bogdanović),37,36
153,2,5:17.0,B. Hield misses 3-pt jump shot from 23 ft,,37,36
154,2,5:16.0,Offensive rebound by Team,,37,36
155,2,5:16.0,D. Fox enters the game for B. Bogdanović,,37,36
156,2,5:16.0,G. Temple enters the game for F. Mason,,37,36
157,2,5:09.0,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),,40,36
158,2,5:01.0,,Shooting foul by G. Papagiannis (drawn by D. Cousins),40,36
159,2,5:01.0,,D. Cousins misses free throw 1 of 2,40,36
160,2,5:01.0,,Offensive rebound by Team,40,36
161,2,5:01.0,J. Sampson enters the game for G. Papagiannis,,40,36
162,2,5:01.0,,D. Cousins makes free throw 2 of 2,40,37
163,2,4:47.0,D. Fox misses 2-pt jump shot from 20 ft,,40,37
164,2,4:43.0,,Defensive rebound by D. Cousins,40,37
165,2,4:37.0,,D. Cousins makes 2-pt jump shot from 18 ft,40,39
166,2,4:28.0,Personal foul by D. Cousins (drawn by Z. Randolph),,40,39
167,2,4:28.0,G. Hill enters the game for B. Hield,,40,39
168,2,4:16.0,Z. Randolph makes 2-pt jump shot from 6 ft,,42,39
169,2,3:59.0,,I. Clark makes 3-pt jump shot from 27 ft (assist by J. Nelson),42,42
170,2,3:40.0,D. Fox misses 2-pt layup from 1 ft,,42,42
171,2,3:36.0,,Defensive rebound by D. Cousins,42,42
172,2,3:33.0,,J. Nelson misses 2-pt jump shot from 23 ft,42,42
173,2,3:31.0,Defensive rebound by Z. Randolph,,42,42
174,2,3:25.0,Turnover by Z. Randolph (bad pass; steal by D. Cousins),,42,42
175,2,3:21.0,,D. Cousins makes 2-pt dunk at rim (assist by J. Holiday),42,44
176,2,3:13.0,Sacramento full timeout,,42,44
177,2,3:13.0,,E. Moore enters the game for D. Cousins,42,44
178,2,3:13.0,,Ö. Aşık enters the game for J. Nelson,42,44
179,2,3:00.0,G. Temple misses 3-pt jump shot from 25 ft,,42,44
180,2,2:54.0,Offensive rebound by G. Hill,,42,44
181,2,2:42.0,Offensive foul by Z. Randolph (drawn by E. Moore),,42,44
182,2,2:42.0,Turnover by Z. Randolph (offensive foul),,42,44
183,2,2:20.0,,I. Clark makes 2-pt layup from 3 ft,42,46
184,2,2:20.0,,Shooting foul by D. Fox (drawn by I. Clark),42,46
185,2,2:20.0,,I. Clark makes free throw 1 of 1,42,47
186,2,2:05.0,Z. Randolph misses 2-pt jump shot from 16 ft,,42,47
187,2,2:01.0,,Defensive rebound by J. Holiday,42,47
188,2,1:56.0,,E. Moore misses 3-pt jump shot from 26 ft,42,47
189,2,1:53.0,Defensive rebound by J. Sampson,,42,47
190,2,1:34.0,Z. Randolph makes 2-pt hook shot from 5 ft,,44,47
191,2,1:24.0,,Turnover by I. Clark (bad pass),44,47
192,2,1:04.0,J. Sampson makes 3-pt jump shot from 24 ft (assist by G. Temple),,47,47
193,2,0:54.0,,D. Cousins enters the game for Ö. Aşık,47,47
194,2,0:38.0,,D. Cousins makes 3-pt jump shot from 27 ft (assist by I. Clark),47,50
195,2,0:26.0,G. Temple misses 3-pt jump shot from 23 ft,,47,50
196,2,0:22.0,,Defensive rebound by I. Clark,47,50
197,2,0:02.0,,J. Holiday makes 2-pt layup from 1 ft,47,52
198,2,0:02.0,,Shooting foul by J. Sampson (drawn by J. Holiday),47,52
199,2,0:02.0,,J. Holiday makes free throw 1 of 1,47,53
200,2,0:00.0,D. Fox misses 3-pt jump shot from 39 ft,,47,53
201,2,0:00.0,,Defensive rebound by Team,47,53
202,3,11:48.0,Shooting foul by I. Clark (drawn by D. Fox),,47,53
203,3,11:48.0,D. Fox misses free throw 1 of 2,,47,53
204,3,11:48.0,Offensive rebound by Team,,47,53
205,3,11:48.0,D. Fox makes free throw 2 of 2,,48,53
206,3,11:25.0,,J. Holiday misses 2-pt jump shot from 6 ft (block by G. Temple),48,53
207,3,11:22.0,Defensive rebound by Z. Randolph,,48,53
208,3,11:22.0,Turnover by D. Fox (bad pass),,48,53
209,3,11:10.0,,A. Davis misses 3-pt jump shot from 26 ft,48,53
210,3,11:06.0,Defensive rebound by Z. Randolph,,48,53
211,3,10:57.0,D. Fox misses 2-pt jump shot from 10 ft,,48,53
212,3,10:54.0,,Defensive rebound by D. Cousins,48,53
213,3,10:39.0,,Shooting foul by J. Sampson (drawn by A. Davis),48,53
214,3,10:39.0,,A. Davis makes free throw 1 of 2,48,54
215,3,10:39.0,,A. Davis makes free throw 2 of 2,48,55
216,3,10:25.0,Z. Randolph misses 3-pt jump shot from 26 ft,,48,55
217,3,10:20.0,,Defensive rebound by J. Holiday,48,55
218,3,10:18.0,,Shooting foul by Z. Randolph (drawn by D. Cousins),48,55
219,3,10:18.0,,D. Cousins makes free throw 1 of 2,48,56
220,3,10:18.0,,D. Cousins makes free throw 2 of 2,48,57
221,3,10:03.0,G. Hill makes 2-pt jump shot from 7 ft,,50,57
222,3,10:03.0,Loose ball foul by Z. Randolph (drawn by D. Cousins),,50,57
223,3,9:50.0,,D. Cousins makes 2-pt jump shot from 19 ft,50,59
224,3,9:24.0,G. Temple makes 2-pt jump shot from 17 ft,,52,59
225,3,9:17.0,,Personal foul by J. Sampson (drawn by A. Davis),52,59
226,3,9:17.0,G. Papagiannis enters the game for J. Sampson,,52,59
227,3,9:12.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by J. Holiday),52,62
228,3,9:11.0,Sacramento full timeout,,52,62
229,3,8:52.0,D. Fox makes 2-pt jump shot from 13 ft (assist by G. Hill),,54,62
230,3,8:35.0,,A. Davis misses 2-pt layup from 1 ft,54,62
231,3,8:33.0,Defensive rebound by Z. Randolph,,54,62
232,3,8:28.0,Z. Randolph makes 2-pt layup from 7 ft (assist by D. Fox),,56,62
233,3,8:12.0,,D. Cousins makes 2-pt layup from 1 ft,56,64
234,3,7:54.0,G. Hill makes 3-pt jump shot from 25 ft (assist by G. Papagiannis),,59,64
235,3,7:34.0,,J. Holiday makes 3-pt jump shot from 23 ft,59,67
236,3,7:21.0,D. Fox misses 2-pt layup from 1 ft (block by J. Holiday),,59,67
237,3,7:21.0,Offensive rebound by Team,,59,67
238,3,7:09.0,G. Hill misses 2-pt jump shot from 14 ft,,59,67
239,3,7:01.0,,Defensive rebound by D. Cousins,59,67
240,3,6:53.0,,E. Moore makes 2-pt layup at rim,59,69
241,3,6:36.0,D. Fox makes 2-pt dunk at rim,,61,69
242,3,6:25.0,,A. Davis makes 2-pt layup at rim,61,71
243,3,6:16.0,G. Temple misses 3-pt jump shot from 23 ft,,61,71
244,3,6:15.0,Offensive rebound by Team,,61,71
245,3,6:15.0,,Loose ball foul by D. Cousins (drawn by Z. Randolph),61,71
246,3,6:15.0,,D. Cunningham enters the game for A. Davis,61,71
247,3,6:05.0,G. Hill misses 3-pt jump shot from 27 ft,,61,71
248,3,6:01.0,,Defensive rebound by J. Holiday,61,71
249,3,5:56.0,,I. Clark misses 3-pt jump shot from 24 ft,61,71
250,3,5:51.0,Defensive rebound by G. Papagiannis,,61,71
251,3,5:49.0,G. Hill misses 2-pt layup from 1 ft,,61,71
252,3,5:45.0,Offensive rebound by G. Hill,,61,71
253,3,5:44.0,G. Hill makes 2-pt layup from 1 ft,,63,71
254,3,5:27.0,,J. Holiday makes 2-pt layup from 1 ft,63,73
255,3,5:08.0,Shooting foul by J. Holiday (drawn by Z. Randolph),,63,73
256,3,5:08.0,Z. Randolph makes free throw 1 of 2,,64,73
257,3,5:08.0,B. Bogdanović enters the game for G. Hill,,64,73
258,3,5:08.0,V. Carter enters the game for G. Papagiannis,,64,73
259,3,5:08.0,B. Hield enters the game for G. Temple,,64,73
260,3,5:08.0,,D. Miller enters the game for E. Moore,64,73
261,3,5:08.0,Z. Randolph makes free throw 2 of 2,,65,73
262,3,4:56.0,,J. Holiday misses 3-pt jump shot from 25 ft,65,73
263,3,4:52.0,Defensive rebound by Z. Randolph,,65,73
264,3,4:47.0,D. Fox misses 2-pt layup from 1 ft,,65,73
265,3,4:43.0,,Defensive rebound by J. Holiday,65,73
266,3,4:42.0,,Turnover by D. Cousins (traveling),65,73
267,3,4:24.0,Turnover by Z. Randolph (bad pass; steal by D. Cunningham),,65,73
268,3,4:10.0,,D. Cousins misses 2-pt jump shot from 4 ft,65,73
269,3,4:04.0,Defensive rebound by B. Hield,,65,73
270,3,3:59.0,Z. Randolph makes 3-pt jump shot from 25 ft (assist by B. Hield),,68,73
271,3,3:38.0,,D. Miller makes 2-pt jump shot from 15 ft (assist by J. Holiday),68,75
272,3,3:20.0,Z. Randolph makes 3-pt jump shot from 26 ft (assist by B. Hield),,71,75
273,3,3:10.0,,New Orleans full timeout,71,75
274,3,3:10.0,,J. Nelson enters the game for D. Cousins,71,75
275,3,3:10.0,,Ö. Aşık enters the game for J. Holiday,71,75
276,3,3:10.0,K. Koufos enters the game for Z. Randolph,,71,75
277,3,2:55.0,,I. Clark makes 2-pt jump shot from 22 ft,71,77
278,3,2:38.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,71,77
279,3,2:33.0,,Defensive rebound by Team,71,77
280,3,2:23.0,,D. Cunningham misses 2-pt jump shot from 17 ft,71,77
281,3,2:19.0,Defensive rebound by B. Hield,,71,77
282,3,2:11.0,B. Bogdanović makes 2-pt jump shot from 15 ft,,73,77
283,3,1:51.0,,D. Miller misses 3-pt jump shot from 26 ft,73,77
284,3,1:47.0,Defensive rebound by B. Hield,,73,77
285,3,1:38.0,D. Fox makes 2-pt jump shot from 13 ft,,75,77
286,3,1:23.0,,J. Nelson misses 3-pt jump shot from 26 ft,75,77
287,3,1:20.0,Defensive rebound by K. Koufos,,75,77
288,3,1:03.0,B. Bogdanović makes 2-pt layup at rim,,77,77
289,3,0:37.0,,I. Clark makes 2-pt jump shot from 4 ft,77,79
290,3,0:27.0,K. Koufos misses 2-pt hook shot from 10 ft,,77,79
291,3,0:24.0,,Defensive rebound by Ö. Aşık,77,79
292,3,0:06.0,,J. Nelson makes 3-pt jump shot from 25 ft,77,82
293,3,0:00.0,B. Hield misses 2-pt layup from 1 ft (block by D. Cunningham),,77,82
294,3,0:00.0,Offensive rebound by K. Koufos,,77,82
295,3,0:00.0,K. Koufos misses 2-pt layup from 1 ft,,77,82
296,3,0:00.0,,Defensive rebound by Team,77,82
297,4,11:45.0,,I. Clark makes 2-pt jump shot from 4 ft (assist by D. Cousins),77,84
298,4,11:25.0,B. Bogdanović misses 2-pt layup from 1 ft,,77,84
299,4,11:23.0,,Defensive rebound by D. Cousins,77,84
300,4,11:14.0,,Turnover by D. Cousins (bad pass; steal by V. Carter),77,84
301,4,11:10.0,B. Hield misses 2-pt jump shot from 22 ft,,77,84
302,4,11:06.0,,Defensive rebound by I. Clark,77,84
303,4,10:48.0,,D. Miller makes 2-pt jump shot from 22 ft,77,86
304,4,10:24.0,B. Bogdanović misses 2-pt jump shot from 10 ft,,77,86
305,4,10:21.0,,Defensive rebound by D. Cunningham,77,86
306,4,10:05.0,,Turnover by D. Cousins (lost ball; steal by F. Mason),77,86
307,4,10:05.0,Personal foul by D. Cousins (drawn by B. Hield),,77,86
308,4,10:05.0,,E. Moore enters the game for I. Clark,77,86
309,4,9:44.0,Turnover by B. Hield (lost ball; steal by E. Moore),,77,86
310,4,9:32.0,,E. Moore misses 2-pt layup from 1 ft (block by V. Carter),77,86
311,4,9:25.0,,Offensive rebound by E. Moore,77,86
312,4,9:25.0,,D. Cousins misses 2-pt layup from 1 ft (block by V. Carter),77,86
313,4,9:25.0,,Offensive rebound by Team,77,86
314,4,9:20.0,,D. Cousins misses 2-pt jump shot from 17 ft,77,86
315,4,9:16.0,Defensive rebound by K. Koufos,,77,86
316,4,9:15.0,V. Carter makes 2-pt dunk at rim (assist by F. Mason),,79,86
317,4,8:54.0,,D. Cunningham makes 3-pt jump shot from 23 ft (assist by J. Nelson),79,89
318,4,8:40.0,F. Mason makes 3-pt jump shot from 26 ft,,82,89
319,4,8:16.0,,D. Cousins misses 3-pt jump shot from 25 ft,82,89
320,4,8:15.0,Defensive rebound by K. Koufos,,82,89
321,4,8:01.0,F. Mason misses 2-pt jump shot from 16 ft,,82,89
322,4,7:58.0,,Defensive rebound by D. Cousins,82,89
323,4,7:52.0,,Shooting foul by F. Mason (drawn by D. Cunningham),82,89
324,4,7:52.0,,D. Cunningham misses free throw 1 of 2,82,89
325,4,7:52.0,,Offensive rebound by Team,82,89
326,4,7:52.0,,D. Cunningham makes free throw 2 of 2,82,90
327,4,7:39.0,B. Bogdanović misses 2-pt layup from 1 ft (block by D. Miller),,82,90
328,4,7:39.0,Offensive rebound by Team,,82,90
329,4,7:36.0,Turnover by B. Bogdanović (bad pass; steal by D. Cousins),,82,90
330,4,7:21.0,,Turnover by D. Cousins (lost ball; steal by B. Bogdanović),82,90
331,4,7:13.0,Shooting foul by J. Nelson (drawn by K. Koufos),,82,90
332,4,7:13.0,K. Koufos misses free throw 1 of 2,,82,90
333,4,7:13.0,Offensive rebound by Team,,82,90
334,4,7:13.0,,A. Davis enters the game for J. Nelson,82,90
335,4,7:13.0,,J. Holiday enters the game for D. Cousins,82,90
336,4,7:13.0,K. Koufos makes free throw 2 of 2,,83,90
337,4,6:50.0,,A. Davis misses 2-pt jump shot from 19 ft,83,90
338,4,6:47.0,Defensive rebound by F. Mason,,83,90
339,4,6:39.0,F. Mason misses 2-pt layup at rim,,83,90
340,4,6:34.0,Offensive rebound by V. Carter,,83,90
341,4,6:33.0,V. Carter makes 2-pt dunk at rim,,85,90
342,4,6:20.0,,J. Holiday makes 2-pt jump shot from 3 ft (assist by A. Davis),85,92
343,4,6:13.0,Turnover by F. Mason (palming),,85,92
344,4,6:13.0,,New Orleans full timeout,85,92
345,4,6:13.0,Z. Randolph enters the game for K. Koufos,,85,92
346,4,6:00.0,,Turnover by A. Davis (bad pass; steal by B. Hield),85,92
347,4,5:40.0,B. Hield makes 2-pt jump shot from 7 ft (assist by B. Bogdanović),,87,92
348,4,5:34.0,,J. Holiday misses 2-pt jump shot from 15 ft,87,92
349,4,5:33.0,,Offensive rebound by A. Davis,87,92
350,4,5:31.0,,A. Davis misses 2-pt layup from 1 ft,87,92
351,4,5:31.0,,Offensive rebound by A. Davis,87,92
352,4,5:27.0,,A. Davis makes 2-pt dunk at rim,87,94
353,4,5:09.0,Z. Randolph misses 3-pt jump shot from 24 ft,,87,94
354,4,5:05.0,,Defensive rebound by J. Holiday,87,94
355,4,4:59.0,,Shooting foul by B. Hield (drawn by A. Davis),87,94
356,4,4:59.0,,A. Davis makes free throw 1 of 2,87,95
357,4,4:59.0,,J. Nelson enters the game for D. Miller,87,95
358,4,4:59.0,,A. Davis makes free throw 2 of 2,87,96
359,4,4:45.0,Z. Randolph makes 2-pt layup from 1 ft (assist by V. Carter),,89,96
360,4,4:34.0,,Turnover by J. Holiday (lost ball; steal by B. Bogdanović),89,96
361,4,4:30.0,Turnover by B. Bogdanović (traveling),,89,96
362,4,4:30.0,,D. Cousins enters the game for D. Cunningham,89,96
363,4,4:13.0,,A. Davis makes 2-pt jump shot from 17 ft (assist by D. Cousins),89,98
364,4,4:00.0,V. Carter misses 3-pt jump shot from 26 ft,,89,98
365,4,3:58.0,Offensive rebound by Z. Randolph,,89,98
366,4,3:58.0,Personal foul by D. Cousins (drawn by Z. Randolph),,89,98
367,4,3:58.0,D. Fox enters the game for B. Bogdanović,,89,98
368,4,3:49.0,D. Fox makes 2-pt jump shot from 9 ft,,91,98
369,4,3:32.0,,A. Davis makes 2-pt jump shot from 11 ft,91,100
370,4,3:19.0,Shooting foul by J. Nelson (drawn by F. Mason),,91,100
371,4,3:19.0,F. Mason makes free throw 1 of 2,,92,100
372,4,3:19.0,F. Mason misses free throw 2 of 2,,92,100
373,4,3:16.0,,Defensive rebound by D. Cousins,92,100
374,4,3:05.0,,A. Davis misses 2-pt layup from 1 ft,92,100
375,4,3:04.0,Defensive rebound by B. Hield,,92,100
376,4,3:04.0,Sacramento full timeout,,92,100
377,4,3:04.0,,New Orleans full timeout,92,100
378,4,2:47.0,F. Mason misses 2-pt jump shot from 15 ft,,92,100
379,4,2:44.0,,Defensive rebound by D. Cousins,92,100
380,4,2:32.0,,D. Cousins misses 2-pt layup at rim,92,100
381,4,2:29.0,Defensive rebound by B. Hield,,92,100
382,4,2:20.0,B. Hield makes 3-pt jump shot from 25 ft (assist by Z. Randolph),,95,100
383,4,1:52.0,,E. Moore misses 2-pt jump shot from 16 ft,95,100
384,4,1:51.0,Defensive rebound by V. Carter,,95,100
385,4,1:33.0,B. Hield makes 2-pt layup at rim,,97,100
