,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,UTAH_ACTION,SAN ANTONIO_SCORE,UTAH_SCORE
71,1,2:46.0,Offensive rebound by J. Lauvergne,,16,22
72,1,2:46.0,J. Lauvergne misses 2-pt layup at rim,,16,22
73,1,2:45.0,,Defensive rebound by D. Favors,16,22
74,1,2:38.0,,E. Udoh enters the game for R. Hood,16,22
75,1,2:38.0,,T. Sefolosha enters the game for D. Favors,16,22
76,1,2:30.0,,A. Burks misses 2-pt jump shot from 19 ft,16,22
77,1,2:28.0,Defensive rebound by D. Murray,,16,22
78,1,2:14.0,J. Lauvergne misses 2-pt dunk from 1 ft,,16,22
79,1,2:12.0,,Defensive rebound by J. Johnson,16,22
80,1,2:02.0,,T. Sefolosha misses 2-pt jump shot from 21 ft,16,22
81,1,2:00.0,Defensive rebound by D. Murray,,16,22
82,1,1:51.0,Turnover by R. Gay (bad pass; steal by E. Udoh),,16,22
83,1,1:26.0,,J. Johnson misses 2-pt jump shot from 13 ft,16,22
84,1,1:25.0,Defensive rebound by Team,,16,22
85,1,1:25.0,,Loose ball foul by E. Udoh (drawn by D. Murray),16,22
86,1,1:25.0,L. Aldridge enters the game for J. Lauvergne,,16,22
87,1,1:14.0,P. Mills misses 2-pt jump shot from 20 ft,,16,22
88,1,1:12.0,,Defensive rebound by Team,16,22
89,1,0:56.0,,A. Burks misses 3-pt jump shot from 25 ft,16,22
90,1,0:53.0,Defensive rebound by R. Gay,,16,22
91,1,0:44.0,D. Murray misses 2-pt jump shot from 16 ft,,16,22
92,1,0:41.0,,Defensive rebound by J. Ingles,16,22
93,1,0:30.0,,E. Udoh makes 2-pt layup from 2 ft (assist by J. Johnson),16,24
94,1,0:07.0,R. Gay misses 2-pt layup from 5 ft,,16,24
95,1,0:04.0,Offensive rebound by R. Gay,,16,24
96,1,0:04.0,Shooting foul by T. Sefolosha (drawn by R. Gay),,16,24
97,1,0:04.0,R. Gay misses free throw 1 of 2,,16,24
98,1,0:04.0,Offensive rebound by Team,,16,24
99,1,0:04.0,R. Gay makes free throw 2 of 2,,17,24
100,2,11:45.0,L. Aldridge misses 2-pt jump shot from 13 ft,,17,24
101,2,11:40.0,,Defensive rebound by R. Rubio,17,24
102,2,11:30.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by R. Rubio),17,27
103,2,11:04.0,L. Aldridge misses 2-pt layup from 2 ft,,17,27
104,2,11:01.0,,Defensive rebound by T. Sefolosha,17,27
105,2,10:42.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),17,30
106,2,10:28.0,Turnover by T. Parker (bad pass; steal by T. Sefolosha),,17,30
107,2,10:23.0,,R. Rubio misses 2-pt jump shot from 18 ft,17,30
108,2,10:17.0,Defensive rebound by L. Aldridge,,17,30
109,2,10:04.0,B. Forbes makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,20,30
110,2,9:41.0,,Turnover by R. Rubio (traveling),20,30
111,2,9:41.0,,D. Favors enters the game for E. Udoh,20,30
112,2,9:41.0,K. Leonard enters the game for K. Anderson,,20,30
113,2,9:41.0,B. Paul enters the game for B. Forbes,,20,30
114,2,9:25.0,L. Aldridge misses 2-pt jump shot from 12 ft,,20,30
115,2,9:20.0,,Defensive rebound by R. Rubio,20,30
116,2,9:15.0,,A. Burks misses 2-pt jump shot from 17 ft,20,30
117,2,9:09.0,Defensive rebound by K. Leonard,,20,30
118,2,8:59.0,T. Parker makes 2-pt layup from 2 ft,,22,30
119,2,8:42.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by D. Favors),22,33
120,2,8:31.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by T. Parker),,25,33
121,2,8:16.0,,Shooting foul by L. Aldridge (drawn by A. Burks),25,33
122,2,8:16.0,,A. Burks makes free throw 1 of 2,25,34
123,2,8:16.0,J. Lauvergne enters the game for L. Aldridge,,25,34
124,2,8:16.0,,A. Burks makes free throw 2 of 2,25,35
125,2,7:58.0,D. Bertāns makes 2-pt jump shot from 10 ft (assist by T. Parker),,27,35
126,2,7:26.0,,Turnover by Team (shot clock),27,35
127,2,7:20.0,Personal foul by A. Burks (drawn by B. Paul),,27,35
128,2,7:20.0,,R. Hood enters the game for A. Burks,27,35
129,2,7:09.0,J. Lauvergne makes 2-pt dunk at rim (assist by K. Leonard),,29,35
130,2,7:05.0,,Utah full timeout,29,35
131,2,7:05.0,,J. Jerebko enters the game for J. Johnson,29,35
132,2,7:05.0,,E. Udoh enters the game for T. Sefolosha,29,35
133,2,7:05.0,,T. Sefolosha enters the game for D. Favors,29,35
134,2,6:46.0,,J. Jerebko misses 2-pt hook shot from 8 ft,29,35
135,2,6:43.0,Defensive rebound by D. Bertāns,,29,35
136,2,6:38.0,D. Bertāns misses 3-pt jump shot from 24 ft,,29,35
137,2,6:33.0,,Defensive rebound by R. Rubio,29,35
138,2,6:19.0,,T. Sefolosha makes 3-pt jump shot from 25 ft (assist by R. Rubio),29,38
139,2,5:58.0,K. Leonard misses 3-pt jump shot from 26 ft,,29,38
140,2,5:52.0,,Defensive rebound by E. Udoh,29,38
141,2,5:51.0,,Turnover by R. Rubio (bad pass),29,38
142,2,5:51.0,,J. Ingles enters the game for R. Rubio,29,38
143,2,5:43.0,Personal foul by E. Udoh (drawn by K. Leonard),,29,38
144,2,5:34.0,J. Lauvergne misses 2-pt dunk from 2 ft (block by J. Jerebko),,29,38
145,2,5:29.0,,Defensive rebound by J. Jerebko,29,38
146,2,5:27.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by J. Ingles),29,41
147,2,5:27.0,,Shooting foul by D. Bertāns (drawn by R. Hood),29,41
148,2,5:27.0,,R. Hood makes free throw 1 of 1,29,42
149,2,5:18.0,Turnover by J. Lauvergne (offensive goaltending),,29,42
150,2,5:11.0,,Personal block foul by B. Paul (drawn by J. Ingles),29,42
151,2,5:00.0,,J. Ingles misses 2-pt jump shot from 15 ft,29,42
152,2,4:49.0,Defensive rebound by K. Leonard,,29,42
153,2,4:43.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Parker),,32,42
154,2,4:22.0,,Turnover by J. Ingles (bad pass; steal by K. Leonard),32,42
155,2,4:18.0,Shooting foul by T. Sefolosha (drawn by K. Leonard),,32,42
156,2,4:18.0,K. Leonard misses free throw 1 of 2,,32,42
157,2,4:18.0,Offensive rebound by Team,,32,42
158,2,4:18.0,,D. Favors enters the game for T. Sefolosha,32,42
159,2,4:18.0,,R. Rubio enters the game for E. Udoh,32,42
160,2,4:18.0,P. Mills enters the game for B. Paul,,32,42
161,2,4:18.0,L. Aldridge enters the game for T. Parker,,32,42
162,2,4:18.0,B. Forbes enters the game for D. Bertāns,,32,42
163,2,4:18.0,D. Murray enters the game for J. Lauvergne,,32,42
164,2,4:18.0,K. Leonard makes free throw 2 of 2,,33,42
165,2,4:05.0,,R. Hood misses 3-pt jump shot from 26 ft,33,42
166,2,4:01.0,Defensive rebound by K. Leonard,,33,42
167,2,3:44.0,P. Mills misses 3-pt jump shot from 25 ft,,33,42
168,2,3:41.0,,Defensive rebound by R. Hood,33,42
169,2,3:30.0,,Offensive foul by J. Jerebko (drawn by B. Forbes),33,42
170,2,3:30.0,,Turnover by J. Jerebko (offensive foul),33,42
171,2,3:30.0,,A. Burks enters the game for J. Jerebko,33,42
172,2,3:30.0,K. Anderson enters the game for K. Leonard,,33,42
173,2,3:17.0,B. Forbes misses 2-pt jump shot from 10 ft,,33,42
174,2,3:09.0,Turnover by L. Aldridge (lost ball; steal by R. Hood),,33,42
175,2,3:09.0,Offensive rebound by L. Aldridge,,33,42
176,2,3:04.0,,R. Hood makes 2-pt jump shot from 10 ft,33,44
177,2,3:04.0,San Antonio full timeout,,33,44
178,2,2:50.0,L. Aldridge misses 2-pt hook shot from 4 ft,,33,44
179,2,2:46.0,,Defensive rebound by R. Rubio,33,44
180,2,2:39.0,,Turnover by R. Rubio (bad pass; steal by B. Forbes),33,44
181,2,2:34.0,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. Murray),,36,44
182,2,2:12.0,,R. Hood misses 2-pt jump shot from 16 ft,36,44
183,2,2:08.0,Defensive rebound by L. Aldridge,,36,44
184,2,1:56.0,L. Aldridge misses 2-pt jump shot from 10 ft,,36,44
185,2,1:52.0,,Defensive rebound by R. Rubio,36,44
186,2,1:44.0,,Shooting foul by B. Forbes (drawn by R. Rubio),36,44
187,2,1:44.0,,R. Rubio makes free throw 1 of 2,36,45
188,2,1:44.0,K. Leonard enters the game for D. Murray,,36,45
189,2,1:44.0,,R. Rubio makes free throw 2 of 2,36,46
190,2,1:24.0,P. Mills misses 3-pt jump shot from 24 ft,,36,46
191,2,1:23.0,,Defensive rebound by Team,36,46
192,2,1:23.0,Loose ball foul by L. Aldridge (drawn by A. Burks),,36,46
193,2,1:23.0,,A. Burks makes free throw 1 of 2,36,47
194,2,1:23.0,,A. Burks makes free throw 2 of 2,36,48
195,2,1:03.0,K. Leonard makes 2-pt jump shot from 10 ft,,38,48
196,2,0:43.0,,R. Hood misses 3-pt jump shot from 25 ft,38,48
197,2,0:38.0,Defensive rebound by B. Forbes,,38,48
198,2,0:36.0,P. Mills misses 3-pt jump shot from 25 ft,,38,48
199,2,0:32.0,,Defensive rebound by R. Hood,38,48
200,2,0:25.0,,R. Hood makes 2-pt jump shot from 10 ft,38,50
201,2,0:06.0,Personal foul by J. Ingles (drawn by K. Leonard),,38,50
202,2,0:02.0,K. Leonard misses 3-pt jump shot from 23 ft,,38,50
203,2,0:00.0,,Defensive rebound by A. Burks,38,50
204,3,11:40.0,L. Aldridge makes 2-pt layup from 1 ft,,40,50
205,3,11:24.0,,R. Hood misses 3-pt jump shot from 25 ft,40,50
206,3,11:21.0,Defensive rebound by B. Forbes,,40,50
207,3,11:11.0,Turnover by L. Aldridge (out of bounds lost ball),,40,50
208,3,10:54.0,,Personal foul by B. Forbes (drawn by J. Ingles),40,50
209,3,10:46.0,,D. Favors misses 2-pt layup from 1 ft,40,50
210,3,10:43.0,Defensive rebound by J. Lauvergne,,40,50
211,3,10:40.0,Shooting foul by D. Favors (drawn by L. Aldridge),,40,50
212,3,10:40.0,L. Aldridge makes free throw 1 of 2,,41,50
213,3,10:40.0,L. Aldridge makes free throw 2 of 2,,42,50
214,3,10:27.0,,Turnover by R. Rubio (bad pass; steal by L. Aldridge),42,50
215,3,10:19.0,Shooting foul by J. Ingles (drawn by B. Forbes),,42,50
216,3,10:19.0,B. Forbes makes free throw 1 of 3,,43,50
217,3,10:19.0,B. Forbes makes free throw 2 of 3,,44,50
218,3,10:19.0,B. Forbes makes free throw 3 of 3,,45,50
219,3,10:05.0,,Personal block foul by J. Lauvergne (drawn by R. Hood),45,50
220,3,9:59.0,,J. Jerebko misses 3-pt jump shot from 22 ft,45,50
221,3,9:55.0,,Offensive rebound by D. Favors,45,50
222,3,9:55.0,,Shooting foul by K. Leonard (drawn by D. Favors),45,50
223,3,9:55.0,,D. Favors makes free throw 1 of 2,45,51
224,3,9:55.0,,D. Favors misses free throw 2 of 2,45,51
225,3,9:53.0,Defensive rebound by K. Leonard,,45,51
226,3,9:43.0,K. Leonard makes 2-pt jump shot from 13 ft,,47,51
227,3,9:22.0,,J. Jerebko misses 2-pt layup from 2 ft,47,51
228,3,9:19.0,Defensive rebound by J. Lauvergne,,47,51
229,3,9:07.0,L. Aldridge makes 2-pt jump shot from 6 ft,,49,51
230,3,8:59.0,,Utah full timeout,49,51
231,3,8:59.0,P. Mills enters the game for B. Forbes,,49,51
232,3,8:52.0,,D. Favors makes 2-pt layup from 1 ft (assist by J. Ingles),49,53
233,3,8:52.0,,Shooting foul by L. Aldridge (drawn by D. Favors),49,53
234,3,8:52.0,,D. Favors makes free throw 1 of 1,49,54
235,3,8:34.0,K. Leonard misses 2-pt jump shot from 20 ft,,49,54
236,3,8:31.0,Offensive rebound by J. Lauvergne,,49,54
237,3,8:30.0,J. Lauvergne misses 2-pt hook shot from 4 ft (block by D. Favors),,49,54
238,3,8:24.0,,Defensive rebound by R. Rubio,49,54
239,3,8:23.0,,R. Hood misses 3-pt jump shot from 26 ft,49,54
240,3,8:18.0,Defensive rebound by L. Aldridge,,49,54
241,3,8:12.0,Turnover by J. Lauvergne (out of bounds lost ball),,49,54
242,3,8:12.0,R. Gay enters the game for J. Lauvergne,,49,54
243,3,7:57.0,,R. Hood makes 2-pt jump shot from 10 ft,49,56
244,3,7:42.0,T. Parker misses 2-pt jump shot from 20 ft,,49,56
245,3,7:39.0,,Defensive rebound by J. Ingles,49,56
246,3,7:23.0,,D. Favors misses 2-pt jump shot from 19 ft,49,56
247,3,7:17.0,Defensive rebound by P. Mills,,49,56
248,3,7:09.0,P. Mills misses 2-pt layup from 10 ft,,49,56
249,3,7:06.0,,Defensive rebound by D. Favors,49,56
250,3,6:48.0,,Turnover by R. Rubio (bad pass; steal by K. Leonard),49,56
251,3,6:44.0,P. Mills makes 2-pt layup from 2 ft (assist by K. Leonard),,51,56
252,3,6:28.0,,J. Jerebko makes 3-pt jump shot from 25 ft (assist by R. Rubio),51,59
253,3,6:26.0,San Antonio full timeout,,51,59
254,3,6:26.0,,J. Johnson enters the game for J. Jerebko,51,59
255,3,6:26.0,K. Anderson enters the game for K. Leonard,,51,59
256,3,6:26.0,D. Murray enters the game for T. Parker,,51,59
257,3,6:07.0,L. Aldridge makes 2-pt jump shot from 9 ft,,53,59
258,3,5:41.0,,R. Hood misses 2-pt jump shot from 12 ft,53,59
259,3,5:39.0,Defensive rebound by P. Mills,,53,59
260,3,5:38.0,Personal foul by R. Rubio (drawn by P. Mills),,53,59
261,3,5:38.0,,A. Burks enters the game for J. Ingles,53,59
262,3,5:28.0,Turnover by D. Murray (bad pass),,53,59
263,3,5:14.0,,J. Johnson misses 2-pt jump shot from 17 ft,53,59
264,3,5:09.0,Defensive rebound by D. Murray,,53,59
265,3,4:59.0,R. Gay makes 2-pt jump shot from 15 ft,,55,59
266,3,4:44.0,,Shooting foul by D. Murray (drawn by R. Hood),55,59
267,3,4:44.0,,R. Hood makes free throw 1 of 2,55,60
268,3,4:44.0,,T. Sefolosha enters the game for R. Rubio,55,60
269,3,4:44.0,,R. Hood misses free throw 2 of 2,55,60
270,3,4:41.0,Defensive rebound by K. Anderson,,55,60
271,3,4:22.0,K. Anderson makes 2-pt jump shot from 9 ft,,57,60
272,3,4:02.0,,Shooting foul by L. Aldridge (drawn by A. Burks),57,60
273,3,4:02.0,,A. Burks makes free throw 1 of 2,57,61
274,3,4:02.0,,R. Rubio enters the game for R. Hood,57,61
275,3,4:02.0,J. Lauvergne enters the game for L. Aldridge,,57,61
276,3,4:02.0,,A. Burks makes free throw 2 of 2,57,62
277,3,3:46.0,Personal foul by J. Johnson (drawn by R. Gay),,57,62
278,3,3:46.0,,E. Udoh enters the game for D. Favors,57,62
279,3,3:34.0,Turnover by J. Lauvergne (bad pass; steal by R. Rubio),,57,62
280,3,3:28.0,,Turnover by A. Burks (lost ball; steal by D. Murray),57,62
281,3,3:17.0,K. Anderson misses 2-pt layup from 6 ft,,57,62
282,3,3:17.0,,Defensive rebound by R. Rubio,57,62
283,3,3:17.0,,Personal foul by K. Anderson (drawn by R. Rubio),57,62
284,3,3:17.0,,R. Rubio makes free throw 1 of 2,57,63
285,3,3:17.0,,R. Rubio makes free throw 2 of 2,57,64
286,3,3:09.0,D. Murray misses 2-pt jump shot from 9 ft,,57,64
287,3,3:06.0,,Defensive rebound by J. Johnson,57,64
288,3,2:56.0,,J. Johnson makes 2-pt jump shot from 12 ft,57,66
289,3,2:28.0,K. Anderson makes 2-pt jump shot from 13 ft,,59,66
290,3,2:09.0,,J. Johnson misses 2-pt jump shot from 14 ft,59,66
291,3,2:03.0,Defensive rebound by J. Lauvergne,,59,66
292,3,1:56.0,P. Mills makes 3-pt jump shot from 24 ft,,62,66
293,3,1:39.0,,R. Rubio makes 2-pt jump shot from 15 ft,62,68
294,3,1:24.0,Turnover by K. Anderson (bad pass; steal by E. Udoh),,62,68
295,3,1:19.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by R. Rubio),62,70
296,3,0:58.0,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Anderson),,65,70
297,3,0:42.0,,Turnover by R. Rubio (lost ball; steal by R. Gay),65,70
298,3,0:26.0,P. Mills makes 3-pt jump shot from 27 ft (assist by D. Murray),,68,70
299,3,0:07.0,,Personal foul by R. Gay (drawn by R. Rubio),68,70
300,3,0:07.0,,R. Rubio makes free throw 1 of 2,68,71
301,3,0:07.0,,J. Ingles enters the game for A. Burks,68,71
302,3,0:07.0,B. Forbes enters the game for D. Murray,,68,71
303,3,0:07.0,,R. Rubio makes free throw 2 of 2,68,72
304,3,0:00.0,K. Anderson makes 2-pt layup from 1 ft,,70,72
305,4,11:37.0,,J. Johnson misses 2-pt jump shot from 8 ft (block by R. Gay),70,72
306,4,11:32.0,Defensive rebound by K. Anderson,,70,72
307,4,11:23.0,Turnover by B. Forbes (bad pass; steal by A. Burks),,70,72
308,4,11:15.0,,Personal foul by B. Forbes (drawn by R. Rubio),70,72
309,4,11:15.0,,T. Sefolosha enters the game for R. Rubio,70,72
310,4,11:06.0,,A. Burks misses 2-pt layup from 2 ft,70,72
311,4,11:02.0,Defensive rebound by J. Lauvergne,,70,72
312,4,10:56.0,R. Gay misses 3-pt jump shot from 24 ft,,70,72
313,4,10:53.0,,Defensive rebound by J. Johnson,70,72
314,4,10:42.0,,A. Burks makes 3-pt jump shot from 25 ft (assist by J. Ingles),70,75
315,4,10:20.0,R. Gay misses 2-pt jump shot from 20 ft,,70,75
316,4,10:17.0,,Defensive rebound by E. Udoh,70,75
317,4,10:05.0,,J. Ingles makes 3-pt jump shot from 25 ft,70,78
318,4,10:04.0,San Antonio full timeout,,70,78
319,4,10:04.0,,J. Jerebko enters the game for J. Johnson,70,78
320,4,10:04.0,,R. Hood enters the game for A. Burks,70,78
321,4,10:04.0,B. Paul enters the game for K. Anderson,,70,78
322,4,10:04.0,D. Bertāns enters the game for R. Gay,,70,78
323,4,9:43.0,D. Bertāns makes 3-pt jump shot from 23 ft (assist by B. Forbes),,73,78
324,4,9:29.0,,R. Hood makes 2-pt jump shot from 20 ft (assist by E. Udoh),73,80
325,4,9:11.0,Shooting foul by J. Jerebko (drawn by J. Lauvergne),,73,80
326,4,9:11.0,J. Lauvergne misses free throw 1 of 2,,73,80
327,4,9:11.0,Offensive rebound by Team,,73,80
328,4,9:11.0,L. Aldridge enters the game for D. Bertāns,,73,80
329,4,9:11.0,J. Lauvergne makes free throw 2 of 2,,74,80
330,4,8:48.0,,R. Hood misses 2-pt jump shot from 14 ft,74,80
331,4,8:44.0,Defensive rebound by L. Aldridge,,74,80
332,4,8:36.0,T. Parker makes 2-pt layup from 2 ft,,76,80
333,4,8:32.0,,Personal foul by B. Forbes (drawn by J. Ingles),76,80
334,4,8:32.0,D. Bertāns enters the game for J. Lauvergne,,76,80
335,4,8:22.0,,T. Sefolosha misses 2-pt jump shot from 19 ft,76,80
336,4,8:18.0,Defensive rebound by D. Bertāns,,76,80
337,4,8:15.0,T. Parker makes 2-pt layup from 1 ft,,78,80
338,4,8:15.0,Shooting foul by J. Jerebko (drawn by T. Parker),,78,80
339,4,8:15.0,,R. Rubio enters the game for T. Sefolosha,78,80
340,4,8:15.0,P. Mills enters the game for B. Forbes,,78,80
341,4,8:15.0,T. Parker makes free throw 1 of 1,,79,80
342,4,7:55.0,,J. Jerebko misses 3-pt jump shot from 25 ft,79,80
343,4,7:51.0,Defensive rebound by B. Paul,,79,80
344,4,7:44.0,T. Parker misses 2-pt layup from 2 ft (block by E. Udoh),,79,80
345,4,7:44.0,Offensive rebound by Team,,79,80
346,4,7:44.0,,D. Favors enters the game for E. Udoh,79,80
347,4,7:42.0,L. Aldridge misses 2-pt jump shot from 20 ft,,79,80
348,4,7:39.0,,Defensive rebound by J. Ingles,79,80
349,4,7:33.0,,D. Favors makes 2-pt jump shot from 11 ft (assist by J. Ingles),79,82
350,4,7:20.0,T. Parker makes 2-pt jump shot from 20 ft,,81,82
351,4,7:18.0,,Utah full timeout,81,82
352,4,7:00.0,,Shooting foul by L. Aldridge (drawn by D. Favors),81,82
353,4,7:00.0,,D. Favors makes free throw 1 of 2,81,83
354,4,7:00.0,J. Lauvergne enters the game for L. Aldridge,,81,83
355,4,7:00.0,,D. Favors makes free throw 2 of 2,81,84
356,4,6:41.0,B. Paul misses 2-pt layup from 1 ft,,81,84
357,4,6:39.0,,Defensive rebound by D. Favors,81,84
358,4,6:32.0,,R. Hood makes 2-pt layup from 2 ft,81,86
359,4,6:32.0,San Antonio full timeout,,81,86
360,4,6:32.0,B. Forbes enters the game for B. Paul,,81,86
361,4,6:15.0,J. Lauvergne misses 2-pt hook shot from 5 ft,,81,86
362,4,6:12.0,,Defensive rebound by J. Jerebko,81,86
363,4,5:57.0,,R. Hood makes 2-pt jump shot from 21 ft (assist by R. Rubio),81,88
364,4,5:45.0,J. Lauvergne misses 2-pt layup from 1 ft,,81,88
365,4,5:42.0,,Defensive rebound by R. Rubio,81,88
366,4,5:22.0,,R. Hood makes 3-pt jump shot from 24 ft,81,91
367,4,5:11.0,Shooting foul by D. Favors (drawn by J. Lauvergne),,81,91
368,4,5:11.0,J. Lauvergne makes free throw 1 of 2,,82,91
369,4,5:11.0,K. Anderson enters the game for T. Parker,,82,91
370,4,5:11.0,L. Aldridge enters the game for D. Bertāns,,82,91
371,4,5:11.0,J. Lauvergne makes free throw 2 of 2,,83,91
372,4,5:07.0,,Personal foul by P. Mills (drawn by R. Rubio),83,91
373,4,5:07.0,D. Bertāns enters the game for J. Lauvergne,,83,91
374,4,4:49.0,,R. Rubio misses 2-pt jump shot from 10 ft,83,91
375,4,4:47.0,,Offensive rebound by J. Jerebko,83,91
376,4,4:39.0,,Offensive foul by D. Favors (drawn by P. Mills),83,91
377,4,4:39.0,,Turnover by D. Favors (offensive foul),83,91
378,4,4:38.0,Personal foul by J. Ingles (drawn by P. Mills),,83,91
379,4,4:22.0,L. Aldridge misses 2-pt jump shot from 14 ft,,83,91
380,4,4:18.0,,Defensive rebound by R. Rubio,83,91
381,4,4:05.0,,R. Hood makes 2-pt jump shot from 14 ft,83,93
382,4,3:53.0,Turnover by L. Aldridge (lost ball; steal by J. Jerebko),,83,93
383,4,3:53.0,,Personal foul by D. Bertāns (drawn by J. Jerebko),83,93
384,4,3:53.0,,J. Jerebko makes free throw 1 of 2,83,94
385,4,3:53.0,,J. Jerebko makes free throw 2 of 2,83,95
