,QUARTER,TIME_REMAINING,MIAMI_ACTION,ATLANTA_ACTION,MIAMI_SCORE,ATLANTA_SCORE
0,1,11:41.0,,K. Bazemore misses 3-pt jump shot from 25 ft,0,0
1,1,11:37.0,Defensive rebound by T. Johnson,,0,0
2,1,11:34.0,T. Johnson misses 2-pt layup from 1 ft (block by T. Prince),,0,0
3,1,11:29.0,,Defensive rebound by E. İlyasova,0,0
4,1,11:28.0,,Shooting foul by D. Waiters (drawn by T. Prince),0,0
5,1,11:28.0,,T. Prince makes free throw 1 of 2,0,1
6,1,11:28.0,,T. Prince makes free throw 2 of 2,0,2
7,1,11:14.0,B. Adebayo makes 2-pt layup from 1 ft (assist by J. Richardson),,2,2
8,1,11:00.0,,T. Prince makes 3-pt jump shot from 24 ft (assist by D. Schröder),2,5
9,1,10:37.0,Shooting foul by T. Prince (drawn by J. Richardson),,2,5
10,1,10:37.0,J. Richardson makes free throw 1 of 2,,3,5
11,1,10:37.0,J. Richardson misses free throw 2 of 2,,3,5
12,1,10:34.0,,Defensive rebound by T. Prince,3,5
13,1,10:25.0,,D. Schröder makes 2-pt layup from 1 ft (assist by E. İlyasova),3,7
14,1,10:08.0,T. Johnson makes 2-pt jump shot from 15 ft (assist by J. Richardson),,5,7
15,1,9:54.0,,E. İlyasova misses 3-pt jump shot from 24 ft,5,7
16,1,9:51.0,Defensive rebound by D. Waiters,,5,7
17,1,9:48.0,Offensive foul by K. Olynyk (drawn by E. İlyasova),,5,7
18,1,9:48.0,Turnover by K. Olynyk (offensive foul),,5,7
19,1,9:36.0,,D. Schröder makes 2-pt layup from 1 ft (assist by T. Prince),5,9
20,1,9:21.0,T. Johnson misses 3-pt jump shot from 23 ft,,5,9
21,1,9:17.0,,Defensive rebound by K. Bazemore,5,9
22,1,9:12.0,,T. Prince makes 3-pt jump shot from 25 ft (assist by K. Bazemore),5,12
23,1,8:49.0,Turnover by J. Richardson (bad pass; steal by K. Bazemore),,5,12
24,1,8:38.0,,Turnover by M. Plumlee (lost ball; steal by K. Olynyk),5,12
25,1,8:26.0,B. Adebayo misses 2-pt layup from 1 ft (block by M. Plumlee),,5,12
26,1,8:19.0,,Defensive rebound by D. Schröder,5,12
27,1,8:18.0,,K. Bazemore makes 2-pt dunk from 1 ft (assist by D. Schröder),5,14
28,1,8:14.0,Miami full timeout,,5,14
29,1,8:00.0,D. Waiters makes 3-pt jump shot from 23 ft (assist by K. Olynyk),,8,14
30,1,7:32.0,,D. Schröder misses 2-pt jump shot from 11 ft,8,14
31,1,7:29.0,Defensive rebound by K. Olynyk,,8,14
32,1,7:20.0,K. Olynyk misses 3-pt jump shot from 24 ft,,8,14
33,1,7:17.0,,Defensive rebound by K. Bazemore,8,14
34,1,7:03.0,,K. Bazemore misses 2-pt jump shot from 19 ft,8,14
35,1,7:00.0,Defensive rebound by T. Johnson,,8,14
36,1,6:54.0,D. Waiters makes 2-pt jump shot from 18 ft (assist by T. Johnson),,10,14
37,1,6:39.0,,E. İlyasova makes 2-pt jump shot from 16 ft (assist by D. Schröder),10,16
38,1,6:18.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by D. Waiters),,13,16
39,1,6:00.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by M. Plumlee),13,19
40,1,5:38.0,K. Olynyk makes 2-pt layup at rim (assist by J. Richardson),,15,19
41,1,5:29.0,,Turnover by T. Prince (lost ball; steal by K. Olynyk),15,19
42,1,5:26.0,K. Olynyk misses 2-pt layup from 1 ft (block by T. Prince),,15,19
43,1,5:26.0,Offensive rebound by Team,,15,19
44,1,5:26.0,,J. Collins enters the game for M. Plumlee,15,19
45,1,5:26.0,W. Ellington enters the game for J. Richardson,,15,19
46,1,5:26.0,J. Mickey enters the game for K. Olynyk,,15,19
47,1,5:24.0,D. Waiters makes 3-pt jump shot from 24 ft (assist by W. Ellington),,18,19
48,1,5:16.0,,Atlanta full timeout,18,19
49,1,5:09.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by T. Prince),18,22
50,1,4:48.0,T. Johnson misses 3-pt jump shot from 23 ft,,18,22
51,1,4:48.0,Offensive rebound by Team,,18,22
52,1,4:48.0,,M. Belinelli enters the game for K. Bazemore,18,22
53,1,4:25.0,D. Waiters misses 2-pt jump shot from 22 ft,,18,22
54,1,4:23.0,Offensive rebound by Team,,18,22
55,1,4:23.0,,D. Bembry enters the game for E. İlyasova,18,22
56,1,4:15.0,J. Mickey misses 2-pt jump shot from 2 ft,,18,22
57,1,4:14.0,Offensive rebound by J. Mickey,,18,22
58,1,4:13.0,J. Mickey misses 2-pt layup at rim,,18,22
59,1,4:12.0,Offensive rebound by B. Adebayo,,18,22
60,1,4:11.0,B. Adebayo misses 2-pt layup from 2 ft,,18,22
61,1,4:10.0,Offensive rebound by B. Adebayo,,18,22
62,1,4:09.0,Turnover by B. Adebayo (lost ball; steal by M. Belinelli),,18,22
63,1,3:56.0,,D. Schröder makes 2-pt layup from 1 ft,18,24
64,1,3:39.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by D. Waiters),,21,24
65,1,3:20.0,,M. Belinelli makes 3-pt jump shot from 22 ft (assist by D. Bembry),21,27
66,1,3:05.0,T. Johnson makes 2-pt jump shot from 10 ft,,23,27
67,1,2:46.0,,M. Belinelli misses 2-pt jump shot from 22 ft,23,27
68,1,2:44.0,,Offensive rebound by M. Belinelli,23,27
69,1,2:43.0,,Turnover by M. Belinelli (bad pass),23,27
70,1,2:43.0,,M. Delaney enters the game for T. Prince,23,27
71,1,2:43.0,J. Richardson enters the game for T. Johnson,,23,27
72,1,2:43.0,,L. Babbitt enters the game for D. Schröder,23,27
73,1,2:19.0,B. Adebayo makes 2-pt layup from 1 ft,,25,27
74,1,2:19.0,Shooting foul by D. Bembry (drawn by B. Adebayo),,25,27
75,1,2:19.0,B. Adebayo makes free throw 1 of 1,,26,27
76,1,2:05.0,,Turnover by M. Belinelli (bad pass; steal by B. Adebayo),26,27
77,1,2:04.0,Personal foul by M. Belinelli (drawn by B. Adebayo),,26,27
78,1,2:04.0,K. Olynyk enters the game for B. Adebayo,,26,27
79,1,1:58.0,Shooting foul by J. Collins (drawn by J. Richardson),,26,27
80,1,1:58.0,J. Richardson makes free throw 1 of 2,,27,27
81,1,1:58.0,J. Richardson makes free throw 2 of 2,,28,27
82,1,1:47.0,,M. Belinelli misses 2-pt jump shot from 21 ft,28,27
83,1,1:43.0,Defensive rebound by J. Mickey,,28,27
84,1,1:35.0,Turnover by D. Waiters (bad pass; steal by M. Belinelli),,28,27
85,1,1:28.0,,M. Belinelli misses 3-pt jump shot from 25 ft,28,27
86,1,1:26.0,Defensive rebound by W. Ellington,,28,27
87,1,1:16.0,K. Olynyk misses 2-pt jump shot from 11 ft,,28,27
88,1,1:13.0,,Defensive rebound by J. Collins,28,27
89,1,1:13.0,,Turnover by J. Collins (step out of bounds),28,27
90,1,1:08.0,J. Richardson misses 2-pt jump shot from 17 ft,,28,27
91,1,1:05.0,,Defensive rebound by J. Collins,28,27
92,1,0:57.0,,Turnover by D. Bembry (step out of bounds),28,27
93,1,0:57.0,D. Walton enters the game for D. Waiters,,28,27
94,1,0:51.0,Offensive foul by J. Mickey (drawn by D. Bembry),,28,27
95,1,0:51.0,Turnover by J. Mickey (offensive foul),,28,27
96,1,0:37.0,,L. Babbitt misses 2-pt jump shot from 18 ft,28,27
97,1,0:34.0,Defensive rebound by J. Mickey,,28,27
98,1,0:28.0,J. Richardson makes 2-pt jump shot from 18 ft,,30,27
99,1,0:09.0,,Shooting foul by J. Mickey (drawn by M. Delaney),30,27
100,1,0:09.0,,M. Delaney makes free throw 1 of 2,30,28
101,1,0:09.0,,I. Taylor enters the game for M. Belinelli,30,28
102,1,0:09.0,B. Adebayo enters the game for J. Mickey,,30,28
103,1,0:09.0,,M. Delaney makes free throw 2 of 2,30,29
104,1,0:00.0,K. Olynyk misses 3-pt jump shot from 25 ft,,30,29
105,1,0:00.0,Offensive rebound by Team,,30,29
106,2,11:38.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by K. Olynyk),,33,29
107,2,11:19.0,,M. Delaney makes 2-pt layup from 2 ft (assist by D. Bembry),33,31
108,2,10:56.0,D. Walton makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,36,31
109,2,10:46.0,,Turnover by D. Bembry (bad pass; steal by J. Richardson),36,31
110,2,10:44.0,J. Richardson makes 2-pt dunk from 2 ft,,38,31
111,2,10:44.0,,Atlanta full timeout,38,31
112,2,10:44.0,,I. Taylor enters the game for D. Bembry,38,31
113,2,10:29.0,,Personal foul by W. Ellington (drawn by M. Plumlee),38,31
114,2,10:19.0,,I. Taylor misses 2-pt jump shot from 7 ft,38,31
115,2,10:15.0,Defensive rebound by J. Mickey,,38,31
116,2,10:00.0,Personal foul by M. Delaney (drawn by J. Richardson),,38,31
117,2,10:00.0,,K. Bazemore enters the game for L. Babbitt,38,31
118,2,9:54.0,J. Richardson makes 2-pt jump shot from 17 ft (assist by J. Mickey),,40,31
119,2,9:34.0,,M. Delaney makes 3-pt jump shot from 26 ft (assist by I. Taylor),40,34
120,2,9:19.0,Personal foul by M. Belinelli (drawn by W. Ellington),,40,34
121,2,9:19.0,,T. Prince enters the game for M. Belinelli,40,34
122,2,9:15.0,J. Richardson misses 3-pt jump shot from 24 ft,,40,34
123,2,9:12.0,,Defensive rebound by M. Delaney,40,34
124,2,8:59.0,,M. Delaney makes 2-pt jump shot from 20 ft,40,36
125,2,8:48.0,Shooting foul by K. Bazemore (drawn by K. Olynyk),,40,36
126,2,8:48.0,K. Olynyk makes free throw 1 of 2,,41,36
127,2,8:48.0,T. Johnson enters the game for D. Walton,,41,36
128,2,8:48.0,K. Olynyk misses free throw 2 of 2,,41,36
129,2,8:45.0,,Defensive rebound by T. Prince,41,36
130,2,8:31.0,,T. Prince misses 2-pt jump shot from 5 ft,41,36
131,2,8:27.0,,Offensive rebound by M. Plumlee,41,36
132,2,8:26.0,,M. Plumlee makes 2-pt layup from 2 ft,41,38
133,2,8:05.0,K. Olynyk misses 2-pt layup from 1 ft,,41,38
134,2,8:01.0,,Defensive rebound by K. Bazemore,41,38
135,2,7:49.0,,M. Delaney misses 2-pt jump shot from 8 ft (block by W. Ellington),41,38
136,2,7:47.0,Defensive rebound by J. Mickey,,41,38
137,2,7:33.0,J. Mickey makes 2-pt hook shot from 9 ft,,43,38
138,2,7:14.0,,M. Plumlee makes 2-pt dunk at rim (assist by M. Delaney),43,40
139,2,7:01.0,,D. Schröder enters the game for M. Delaney,43,40
140,2,7:01.0,,E. İlyasova enters the game for I. Taylor,43,40
141,2,7:01.0,B. Adebayo enters the game for J. Richardson,,43,40
142,2,7:01.0,D. Waiters enters the game for J. Mickey,,43,40
143,2,6:58.0,Turnover by K. Olynyk (turnover; steal by K. Bazemore),,43,40
144,2,6:50.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by K. Bazemore),43,42
145,2,6:49.0,Miami full timeout,,43,42
146,2,6:33.0,T. Johnson misses 3-pt jump shot from 25 ft,,43,42
147,2,6:31.0,,Defensive rebound by T. Prince,43,42
148,2,6:15.0,,Turnover by D. Schröder (bad pass; steal by T. Johnson),43,42
149,2,6:05.0,Personal foul by D. Schröder (drawn by K. Olynyk),,43,42
150,2,5:52.0,,Offensive charge foul by D. Waiters (drawn by E. İlyasova),43,42
151,2,5:52.0,Turnover by D. Waiters (offensive foul),,43,42
152,2,5:38.0,,Personal foul by T. Johnson (drawn by D. Schröder),43,42
153,2,5:25.0,,Shooting foul by W. Ellington (drawn by K. Bazemore),43,42
154,2,5:25.0,,K. Bazemore makes free throw 1 of 2,43,43
155,2,5:25.0,,J. Collins enters the game for M. Plumlee,43,43
156,2,5:25.0,J. Mickey enters the game for K. Olynyk,,43,43
157,2,5:25.0,,K. Bazemore misses free throw 2 of 2,43,43
158,2,5:25.0,Defensive rebound by J. Mickey,,43,43
