,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
76,1,4:52.0,,H. Whiteside makes 2-pt layup at rim,16,16
77,1,4:49.0,M. Muscala misses 3-pt jump shot from 26 ft,,16,16
78,1,4:45.0,,Defensive rebound by G. Dragić,16,16
79,1,4:36.0,,J. Johnson makes 2-pt jump shot from 7 ft (assist by G. Dragić),16,18
80,1,4:23.0,Personal foul by T. Johnson (drawn by I. Taylor),,16,18
81,1,4:16.0,I. Taylor misses 2-pt jump shot from 5 ft (block by H. Whiteside),,16,18
82,1,4:16.0,Offensive rebound by Team,,16,18
83,1,4:16.0,Personal foul by W. Ellington (drawn by M. Muscala),,16,18
84,1,4:16.0,M. Muscala makes free throw 1 of 2,,17,18
85,1,4:16.0,M. Muscala makes free throw 2 of 2,,18,18
86,1,4:00.0,,T. Johnson makes 2-pt layup from 3 ft,18,20
87,1,3:53.0,Atlanta full timeout,,18,20
88,1,3:53.0,,J. Winslow enters the game for G. Dragić,18,20
89,1,3:53.0,,D. Wade enters the game for J. Johnson,18,20
90,1,3:53.0,M. Plumlee enters the game for D. Lee,,18,20
91,1,3:53.0,D. Bembry enters the game for T. Prince,,18,20
92,1,3:46.0,M. Plumlee misses 2-pt layup from 3 ft (block by T. Johnson),,18,20
93,1,3:41.0,Offensive rebound by T. Dorsey,,18,20
94,1,3:39.0,M. Muscala misses 2-pt layup from 5 ft (block by H. Whiteside),,18,20
95,1,3:36.0,,Defensive rebound by W. Ellington,18,20
96,1,3:29.0,,H. Whiteside misses 2-pt jump shot from 15 ft,18,20
97,1,3:25.0,Defensive rebound by D. Bembry,,18,20
98,1,3:20.0,T. Dorsey misses 3-pt jump shot from 23 ft,,18,20
99,1,3:20.0,,Defensive rebound by Team,18,20
100,1,3:08.0,,W. Ellington makes 3-pt jump shot from 25 ft,18,23
101,1,2:54.0,I. Taylor makes 2-pt jump shot from 9 ft,,20,23
102,1,2:35.0,,J. Winslow misses 3-pt jump shot from 22 ft,20,23
103,1,2:32.0,,Offensive rebound by H. Whiteside,20,23
104,1,2:29.0,,H. Whiteside makes 2-pt dunk from 2 ft,20,25
105,1,2:11.0,M. Plumlee makes 2-pt hook shot from 5 ft (assist by T. Dorsey),,22,25
106,1,1:50.0,,Turnover by J. Winslow (bad pass; steal by D. Bembry),22,25
107,1,1:47.0,I. Taylor makes 2-pt dunk from 3 ft (assist by D. Bembry),,24,25
108,1,1:31.0,,D. Wade makes 2-pt jump shot from 18 ft,24,27
109,1,1:09.0,D. Bembry misses 2-pt jump shot from 5 ft,,24,27
110,1,1:05.0,,Defensive rebound by W. Ellington,24,27
111,1,0:57.0,,D. Wade misses 3-pt jump shot from 26 ft,24,27
112,1,0:54.0,Defensive rebound by D. Bembry,,24,27
113,1,0:48.0,Personal foul by T. Johnson (drawn by D. Bembry),,24,27
114,1,0:48.0,D. Bembry misses free throw 1 of 2,,24,27
115,1,0:48.0,Offensive rebound by Team,,24,27
116,1,0:48.0,,J. Richardson enters the game for T. Johnson,24,27
117,1,0:48.0,,K. Olynyk enters the game for H. Whiteside,24,27
118,1,0:48.0,D. Lee enters the game for I. Taylor,,24,27
119,1,0:48.0,D. Bembry makes free throw 2 of 2,,25,27
120,1,0:27.0,,J. Richardson makes 3-pt jump shot from 27 ft (assist by D. Wade),25,30
121,1,0:06.0,T. Dorsey misses 3-pt jump shot from 23 ft,,25,30
122,1,0:02.0,,Defensive rebound by D. Wade,25,30
123,1,0:00.0,,Turnover by J. Richardson (lost ball; steal by D. Lee),25,30
124,1,0:00.0,D. Lee misses 3-pt jump shot from 36 ft,,25,30
125,1,0:00.0,Offensive rebound by Team,,25,30
126,2,11:39.0,D. Lee misses 2-pt jump shot from 11 ft (block by D. Wade),,25,30
127,2,11:35.0,Offensive rebound by M. Plumlee,,25,30
128,2,11:35.0,Turnover by Team (shot clock),,25,30
129,2,11:16.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by D. Wade),25,33
130,2,11:02.0,M. Plumlee makes 2-pt dunk from 3 ft (assist by D. Lee),,27,33
131,2,10:48.0,,D. Wade makes 2-pt layup from 3 ft (assist by K. Olynyk),27,35
132,2,10:26.0,I. Taylor misses 2-pt layup from 4 ft,,27,35
133,2,10:24.0,,Defensive rebound by D. Wade,27,35
134,2,10:15.0,,K. Olynyk misses 2-pt jump shot from 18 ft,27,35
135,2,10:12.0,Defensive rebound by T. Prince,,27,35
136,2,10:08.0,T. Prince misses 3-pt jump shot from 27 ft,,27,35
137,2,10:05.0,,Defensive rebound by D. Wade,27,35
138,2,9:59.0,J. Collins enters the game for M. Plumlee,,27,35
139,2,9:59.0,M. Muscala enters the game for T. Prince,,27,35
140,2,9:53.0,,J. Winslow misses 3-pt jump shot from 22 ft,27,35
141,2,9:50.0,Defensive rebound by D. Lee,,27,35
142,2,9:47.0,D. Lee makes 2-pt layup from 3 ft,,29,35
143,2,9:47.0,Shooting foul by J. Winslow (drawn by D. Lee),,29,35
144,2,9:47.0,D. Lee makes free throw 1 of 1,,30,35
145,2,9:41.0,,J. Richardson misses 3-pt jump shot from 26 ft,30,35
146,2,9:37.0,Defensive rebound by M. Muscala,,30,35
147,2,9:31.0,D. Lee makes 3-pt jump shot from 25 ft (assist by I. Taylor),,33,35
148,2,9:14.0,,D. Wade misses 3-pt jump shot from 27 ft,33,35
149,2,9:11.0,Defensive rebound by J. Collins,,33,35
150,2,9:01.0,M. Muscala makes 3-pt jump shot from 23 ft (assist by I. Taylor),,36,35
151,2,8:39.0,,K. Olynyk misses 3-pt jump shot from 26 ft,36,35
152,2,8:35.0,Defensive rebound by J. Collins,,36,35
153,2,8:27.0,I. Taylor makes 2-pt layup from 2 ft,,38,35
154,2,8:25.0,,Miami full timeout,38,35
155,2,8:15.0,,W. Ellington misses 3-pt jump shot from 26 ft,38,35
156,2,8:12.0,Defensive rebound by D. Lee,,38,35
157,2,8:04.0,D. Lee makes 2-pt layup from 3 ft (assist by J. Collins),,40,35
158,2,7:45.0,,K. Olynyk makes 2-pt jump shot from 4 ft,40,37
159,2,7:27.0,J. Collins misses 3-pt jump shot from 23 ft,,40,37
160,2,7:26.0,,Defensive rebound by Team,40,37
161,2,7:26.0,D. Bembry enters the game for I. Taylor,,40,37
162,2,7:12.0,,Personal foul by T. Dorsey (drawn by K. Olynyk),40,37
163,2,6:56.0,,W. Ellington misses 3-pt jump shot from 26 ft,40,37
164,2,6:54.0,Defensive rebound by J. Collins,,40,37
165,2,6:42.0,T. Dorsey makes 2-pt jump shot from 17 ft,,42,37
166,2,6:31.0,,Shooting foul by D. Lee (drawn by D. Wade),42,37
167,2,6:31.0,,D. Wade makes free throw 1 of 2,42,38
168,2,6:31.0,,G. Dragić enters the game for J. Richardson,42,38
169,2,6:31.0,,D. Wade misses free throw 2 of 2,42,38
170,2,6:27.0,Defensive rebound by J. Collins,,42,38
171,2,6:14.0,D. Lee misses 3-pt jump shot from 25 ft,,42,38
172,2,6:12.0,,Defensive rebound by J. Winslow,42,38
173,2,6:06.0,,J. Winslow makes 2-pt jump shot from 7 ft (assist by D. Wade),42,40
174,2,5:50.0,M. Muscala misses 3-pt jump shot from 22 ft,,42,40
175,2,5:47.0,Offensive rebound by T. Dorsey,,42,40
176,2,5:45.0,T. Dorsey misses 2-pt jump shot from 5 ft,,42,40
177,2,5:42.0,,Defensive rebound by K. Olynyk,42,40
178,2,5:40.0,,W. Ellington misses 3-pt jump shot from 26 ft,42,40
179,2,5:36.0,Defensive rebound by D. Lee,,42,40
180,2,5:34.0,D. Lee makes 2-pt layup from 2 ft,,44,40
181,2,5:14.0,,G. Dragić makes 2-pt jump shot from 17 ft,44,42
182,2,5:13.0,Atlanta full timeout,,44,42
183,2,5:13.0,,T. Johnson enters the game for W. Ellington,44,42
184,2,5:13.0,,J. Johnson enters the game for D. Wade,44,42
185,2,5:13.0,M. Plumlee enters the game for T. Dorsey,,44,42
186,2,5:13.0,I. Taylor enters the game for M. Muscala,,44,42
187,2,4:53.0,Turnover by M. Plumlee (lost ball; steal by K. Olynyk),,44,42
188,2,4:44.0,,K. Olynyk makes 2-pt layup from 3 ft,44,44
189,2,4:28.0,D. Bembry misses 2-pt hook shot from 5 ft,,44,44
190,2,4:25.0,,Defensive rebound by G. Dragić,44,44
191,2,4:23.0,,Turnover by G. Dragić (bad pass; steal by D. Bembry),44,44
192,2,4:17.0,J. Collins makes 2-pt layup from 3 ft (assist by D. Bembry),,46,44
193,2,3:59.0,,T. Johnson makes 2-pt jump shot from 19 ft,46,46
194,2,3:43.0,I. Taylor misses 2-pt layup from 2 ft,,46,46
195,2,3:39.0,,Defensive rebound by G. Dragić,46,46
196,2,3:31.0,,T. Johnson misses 3-pt jump shot from 23 ft,46,46
197,2,3:27.0,Defensive rebound by M. Plumlee,,46,46
198,2,3:17.0,J. Collins makes 3-pt jump shot from 23 ft (assist by D. Bembry),,49,46
199,2,3:02.0,,K. Olynyk misses 3-pt jump shot from 26 ft,49,46
200,2,3:00.0,Defensive rebound by M. Plumlee,,49,46
201,2,2:57.0,Atlanta full timeout,,49,46
202,2,2:57.0,,H. Whiteside enters the game for K. Olynyk,49,46
203,2,2:57.0,,J. Richardson enters the game for J. Winslow,49,46
204,2,2:57.0,T. Dorsey enters the game for D. Lee,,49,46
205,2,2:57.0,M. Muscala enters the game for D. Bembry,,49,46
206,2,2:48.0,J. Collins makes 3-pt jump shot from 25 ft (assist by I. Taylor),,52,46
207,2,2:36.0,,Def 3 sec tech foul by M. Plumlee,52,46
208,2,2:36.0,,T. Johnson makes technical free throw,52,47
209,2,2:24.0,,H. Whiteside misses 2-pt jump shot from 11 ft,52,47
210,2,2:20.0,Defensive rebound by M. Plumlee,,52,47
211,2,2:06.0,T. Dorsey misses 2-pt jump shot from 7 ft (block by T. Johnson),,52,47
212,2,2:00.0,Offensive rebound by M. Muscala,,52,47
213,2,1:59.0,Turnover by M. Muscala (bad pass; steal by J. Johnson),,52,47
214,2,1:55.0,,G. Dragić makes 3-pt jump shot from 22 ft (assist by T. Johnson),52,50
215,2,1:49.0,Personal foul by G. Dragić (drawn by J. Collins),,52,50
216,2,1:49.0,,D. Wade enters the game for G. Dragić,52,50
217,2,1:37.0,M. Plumlee misses 2-pt hook shot from 4 ft,,52,50
218,2,1:33.0,,Defensive rebound by J. Johnson,52,50
219,2,1:27.0,,H. Whiteside makes 2-pt layup from 3 ft (assist by D. Wade),52,52
220,2,1:07.0,I. Taylor makes 2-pt jump shot from 8 ft,,54,52
221,2,0:57.0,,Turnover by J. Johnson (bad pass),54,52
222,2,0:57.0,D. Lee enters the game for I. Taylor,,54,52
223,2,0:46.0,D. Lee misses 3-pt jump shot from 26 ft,,54,52
224,2,0:43.0,Offensive rebound by M. Plumlee,,54,52
225,2,0:38.0,J. Collins misses 3-pt jump shot from 23 ft,,54,52
226,2,0:36.0,,Defensive rebound by H. Whiteside,54,52
227,2,0:22.0,,T. Johnson misses 2-pt jump shot from 23 ft,54,52
228,2,0:19.0,,Offensive rebound by T. Johnson,54,52
229,2,0:16.0,,Turnover by T. Johnson (bad pass; steal by M. Muscala),54,52
230,2,0:07.0,Personal foul by J. Richardson (drawn by T. Dorsey),,54,52
231,2,0:07.0,T. Dorsey makes free throw 1 of 2,,55,52
232,2,0:07.0,,K. Olynyk enters the game for H. Whiteside,55,52
233,2,0:07.0,I. Taylor enters the game for J. Collins,,55,52
234,2,0:07.0,D. Bembry enters the game for M. Muscala,,55,52
235,2,0:07.0,T. Dorsey makes free throw 2 of 2,,56,52
236,2,0:01.0,,K. Olynyk misses 3-pt jump shot from 27 ft,56,52
237,2,0:01.0,,Offensive rebound by T. Johnson,56,52
238,2,0:00.0,,T. Johnson misses 2-pt jump shot from 18 ft,56,52
239,2,0:00.0,,Offensive rebound by Team,56,52
240,3,11:37.0,J. Collins misses 3-pt jump shot from 23 ft,,56,52
241,3,11:27.0,,Defensive rebound by G. Dragić,56,52
242,3,11:20.0,,J. Johnson misses 3-pt jump shot from 26 ft,56,52
243,3,11:17.0,Defensive rebound by D. Lee,,56,52
244,3,11:11.0,T. Dorsey misses 2-pt layup from 4 ft,,56,52
245,3,11:07.0,Offensive rebound by I. Taylor,,56,52
246,3,10:48.0,D. Lee misses 3-pt jump shot from 27 ft,,56,52
247,3,10:44.0,,Defensive rebound by J. Richardson,56,52
248,3,10:34.0,,H. Whiteside makes 2-pt jump shot from 11 ft (assist by J. Johnson),56,54
249,3,10:19.0,I. Taylor misses 3-pt jump shot from 26 ft,,56,54
250,3,10:16.0,,Defensive rebound by H. Whiteside,56,54
251,3,10:12.0,,H. Whiteside makes 2-pt jump shot from 5 ft,56,56
252,3,10:12.0,,Shooting foul by M. Plumlee (drawn by H. Whiteside),56,56
253,3,10:12.0,,H. Whiteside makes free throw 1 of 1,56,57
254,3,10:02.0,Personal foul by G. Dragić (drawn by I. Taylor),,56,57
255,3,9:54.0,J. Collins makes 2-pt layup from 2 ft (assist by T. Dorsey),,58,57
256,3,9:54.0,Shooting foul by H. Whiteside (drawn by J. Collins),,58,57
257,3,9:54.0,J. Collins makes free throw 1 of 1,,59,57
258,3,9:40.0,,J. Johnson misses 2-pt jump shot from 7 ft,59,57
259,3,9:37.0,Defensive rebound by T. Dorsey,,59,57
260,3,9:28.0,Turnover by J. Collins (lost ball; steal by G. Dragić),,59,57
261,3,9:15.0,,G. Dragić makes 3-pt jump shot from 22 ft (assist by J. Johnson),59,60
262,3,8:54.0,J. Collins makes 2-pt layup from 3 ft (assist by I. Taylor),,61,60
263,3,8:41.0,,G. Dragić makes 2-pt jump shot from 15 ft,61,62
264,3,8:28.0,Turnover by I. Taylor (lost ball; steal by G. Dragić),,61,62
265,3,8:22.0,,J. Johnson makes 2-pt dunk from 3 ft (assist by G. Dragić),61,64
266,3,7:58.0,T. Dorsey misses 2-pt jump shot from 4 ft,,61,64
267,3,7:56.0,Offensive rebound by M. Plumlee,,61,64
268,3,7:56.0,Turnover by Team (shot clock),,61,64
269,3,7:45.0,,T. Johnson makes 2-pt jump shot from 17 ft,61,66
270,3,7:45.0,Atlanta full timeout,,61,66
271,3,7:45.0,M. Muscala enters the game for M. Plumlee,,61,66
272,3,7:21.0,D. Lee misses 2-pt layup from 9 ft,,61,66
273,3,7:18.0,,Defensive rebound by T. Johnson,61,66
274,3,7:13.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Johnson),61,69
275,3,7:04.0,Personal foul by H. Whiteside (drawn by J. Collins),,61,69
276,3,6:54.0,M. Muscala makes 3-pt jump shot from 27 ft (assist by T. Dorsey),,64,69
277,3,6:26.0,,J. Johnson misses 3-pt jump shot from 22 ft,64,69
278,3,6:23.0,Defensive rebound by J. Collins,,64,69
279,3,6:02.0,J. Collins misses 2-pt layup from 3 ft,,64,69
280,3,6:00.0,,Defensive rebound by J. Johnson,64,69
281,3,5:59.0,,Shooting foul by J. Collins (drawn by J. Johnson),64,69
282,3,5:59.0,,J. Johnson makes free throw 1 of 2,64,70
283,3,5:59.0,M. Plumlee enters the game for J. Collins,,64,70
284,3,5:59.0,,J. Johnson makes free throw 2 of 2,64,71
285,3,5:50.0,Personal foul by H. Whiteside (drawn by I. Taylor),,64,71
286,3,5:50.0,,W. Ellington enters the game for J. Richardson,64,71
287,3,5:50.0,,K. Olynyk enters the game for H. Whiteside,64,71
288,3,5:41.0,D. Lee misses 2-pt layup from 4 ft,,64,71
289,3,5:38.0,,Defensive rebound by K. Olynyk,64,71
290,3,5:24.0,,Personal foul by D. Lee (drawn by K. Olynyk),64,71
291,3,5:24.0,D. Bembry enters the game for I. Taylor,,64,71
292,3,5:16.0,,W. Ellington misses 3-pt jump shot from 25 ft,64,71
293,3,5:13.0,Defensive rebound by M. Plumlee,,64,71
294,3,5:06.0,T. Dorsey misses 2-pt jump shot from 20 ft,,64,71
295,3,5:02.0,,Defensive rebound by G. Dragić,64,71
296,3,4:49.0,,Turnover by K. Olynyk (traveling),64,71
297,3,4:36.0,M. Muscala misses 3-pt jump shot from 27 ft,,64,71
298,3,4:30.0,,Defensive rebound by G. Dragić,64,71
299,3,4:29.0,,Turnover by G. Dragić (bad pass; steal by T. Dorsey),64,71
300,3,4:24.0,D. Lee makes 2-pt layup from 3 ft (assist by T. Dorsey),,66,71
301,3,4:14.0,,G. Dragić misses 2-pt jump shot from 15 ft,66,71
302,3,4:09.0,Defensive rebound by M. Muscala,,66,71
303,3,4:03.0,D. Bembry misses 2-pt layup from 4 ft,,66,71
304,3,4:01.0,Offensive rebound by D. Lee,,66,71
305,3,4:01.0,D. Lee makes 2-pt layup at rim,,68,71
306,3,4:01.0,,Miami full timeout,68,71
307,3,4:01.0,J. Collins enters the game for T. Dorsey,,68,71
308,3,3:43.0,,T. Johnson misses 3-pt jump shot from 26 ft,68,71
309,3,3:39.0,Defensive rebound by J. Collins,,68,71
310,3,3:24.0,Turnover by D. Bembry (bad pass),,68,71
311,3,3:24.0,,J. Winslow enters the game for G. Dragić,68,71
312,3,3:24.0,,D. Wade enters the game for J. Johnson,68,71
313,3,3:24.0,I. Taylor enters the game for D. Lee,,68,71
314,3,3:10.0,,K. Olynyk makes 2-pt jump shot from 8 ft (assist by D. Wade),68,73
315,3,2:55.0,M. Muscala makes 2-pt jump shot from 19 ft (assist by I. Taylor),,70,73
316,3,2:39.0,,D. Wade makes 2-pt layup from 3 ft (assist by W. Ellington),70,75
317,3,2:22.0,I. Taylor makes 2-pt jump shot from 7 ft,,72,75
318,3,2:08.0,,Turnover by D. Wade (bad pass; steal by J. Collins),72,75
319,3,2:04.0,Shooting foul by D. Wade (drawn by M. Plumlee),,72,75
320,3,2:04.0,M. Plumlee misses free throw 1 of 2,,72,75
321,3,2:04.0,Offensive rebound by Team,,72,75
322,3,2:04.0,M. Plumlee misses free throw 2 of 2,,72,75
323,3,1:56.0,,Defensive rebound by J. Winslow,72,75
324,3,1:52.0,,Turnover by K. Olynyk (turnover),72,75
325,3,1:42.0,Offensive foul by M. Plumlee (drawn by J. Winslow),,72,75
326,3,1:42.0,Turnover by M. Plumlee (offensive foul),,72,75
327,3,1:42.0,,J. Richardson enters the game for T. Johnson,72,75
328,3,1:42.0,T. Dorsey enters the game for D. Bembry,,72,75
329,3,1:22.0,,J. Richardson misses 3-pt jump shot from 25 ft,72,75
330,3,1:18.0,Defensive rebound by M. Muscala,,72,75
331,3,1:10.0,M. Muscala misses 3-pt jump shot from 25 ft,,72,75
332,3,1:08.0,,Defensive rebound by J. Winslow,72,75
333,3,1:03.0,,W. Ellington makes 3-pt jump shot from 23 ft (assist by J. Richardson),72,78
334,3,0:37.0,T. Dorsey makes 3-pt jump shot from 26 ft (assist by I. Taylor),,75,78
335,3,0:30.0,,D. Wade misses 3-pt jump shot from 24 ft,75,78
336,3,0:26.0,Defensive rebound by M. Muscala,,75,78
337,3,0:05.0,J. Collins makes 3-pt jump shot from 23 ft (assist by I. Taylor),,78,78
338,3,0:02.0,,Personal block foul by I. Taylor (drawn by J. Richardson),78,78
339,3,0:02.0,D. Lee enters the game for J. Collins,,78,78
340,3,0:02.0,D. Bembry enters the game for I. Taylor,,78,78
341,3,0:00.0,,D. Wade misses 3-pt jump shot from 23 ft,78,78
342,3,0:00.0,,Offensive rebound by Team,78,78
343,4,11:42.0,,J. Winslow misses 2-pt jump shot from 10 ft,78,78
344,4,11:39.0,Defensive rebound by T. Dorsey,,78,78
345,4,11:30.0,I. Taylor misses 3-pt jump shot from 26 ft,,78,78
346,4,11:28.0,,Defensive rebound by J. Richardson,78,78
347,4,11:15.0,,D. Wade makes 2-pt jump shot from 6 ft,78,80
348,4,11:05.0,T. Dorsey makes 3-pt jump shot from 26 ft (assist by D. Lee),,81,80
349,4,10:48.0,,J. Richardson misses 2-pt layup from 4 ft,81,80
350,4,10:45.0,Defensive rebound by J. Collins,,81,80
351,4,10:38.0,Personal foul by J. Richardson (drawn by I. Taylor),,81,80
352,4,10:38.0,M. Muscala enters the game for M. Plumlee,,81,80
353,4,10:24.0,I. Taylor makes 2-pt jump shot from 7 ft,,83,80
354,4,10:07.0,,K. Olynyk misses 3-pt jump shot from 26 ft,83,80
355,4,10:03.0,Defensive rebound by M. Muscala,,83,80
356,4,9:52.0,T. Dorsey makes 3-pt jump shot from 22 ft,,86,80
357,4,9:35.0,,W. Ellington misses 3-pt jump shot from 25 ft,86,80
358,4,9:33.0,Defensive rebound by M. Muscala,,86,80
359,4,9:15.0,M. Muscala makes 3-pt jump shot from 27 ft (assist by I. Taylor),,89,80
360,4,9:15.0,,Miami full timeout,89,80
361,4,8:59.0,,D. Wade misses 2-pt layup from 5 ft,89,80
362,4,8:54.0,,Offensive rebound by K. Olynyk,89,80
363,4,8:54.0,,K. Olynyk makes 2-pt layup at rim,89,82
364,4,8:40.0,Turnover by T. Dorsey (bad pass; steal by W. Ellington),,89,82
365,4,8:35.0,,J. Richardson makes 2-pt layup from 3 ft (assist by D. Wade),89,84
366,4,8:21.0,Turnover by I. Taylor (bad pass; steal by J. Winslow),,89,84
367,4,8:15.0,,Turnover by J. Winslow (bad pass; steal by D. Lee),89,84
368,4,8:08.0,D. Lee misses 2-pt layup from 4 ft,,89,84
369,4,8:07.0,Offensive rebound by T. Dorsey,,89,84
370,4,8:06.0,T. Dorsey makes 2-pt layup from 8 ft,,91,84
371,4,7:43.0,,K. Olynyk misses 2-pt jump shot from 6 ft,91,84
372,4,7:40.0,Defensive rebound by J. Collins,,91,84
373,4,7:38.0,Atlanta full timeout,,91,84
374,4,7:38.0,,H. Whiteside enters the game for W. Ellington,91,84
375,4,7:38.0,,G. Dragić enters the game for K. Olynyk,91,84
376,4,7:38.0,,J. Johnson enters the game for J. Winslow,91,84
377,4,7:38.0,D. Bembry enters the game for J. Collins,,91,84
378,4,7:38.0,M. Plumlee enters the game for I. Taylor,,91,84
379,4,7:30.0,Turnover by D. Bembry (bad pass; steal by J. Johnson),,91,84
380,4,7:25.0,,D. Wade makes 2-pt dunk from 4 ft (assist by J. Johnson),91,86
381,4,7:03.0,T. Dorsey misses 2-pt jump shot from 7 ft,,91,86
382,4,7:00.0,,Defensive rebound by G. Dragić,91,86
