,QUARTER,TIME_REMAINING,INDIANA_ACTION,CLEVELAND_ACTION,INDIANA_SCORE,CLEVELAND_SCORE
77,1,2:34.0,,Personal foul by V. Oladipo (drawn by J. Crowder),29,21
78,1,2:34.0,C. Joseph enters the game for D. Collison,,29,21
79,1,2:34.0,L. Stephenson enters the game for B. Bogdanović,,29,21
80,1,2:24.0,,D. Wade misses 2-pt jump shot from 11 ft,29,21
81,1,2:22.0,Defensive rebound by D. Sabonis,,29,21
82,1,2:19.0,V. Oladipo misses 2-pt jump shot from 16 ft,,29,21
83,1,2:19.0,,Defensive rebound by K. Love,29,21
84,1,2:11.0,,J. Green makes 2-pt layup at rim (assist by L. James),29,23
85,1,1:46.0,V. Oladipo misses 2-pt jump shot from 11 ft,,29,23
86,1,1:42.0,,Defensive rebound by L. James,29,23
87,1,1:40.0,,Turnover by L. James (lost ball; steal by T. Young),29,23
88,1,1:37.0,Personal foul by J. Green (drawn by D. Sabonis),,29,23
89,1,1:37.0,,T. Thompson enters the game for K. Love,29,23
90,1,1:37.0,,K. Korver enters the game for L. James,29,23
91,1,1:37.0,T. Leaf enters the game for T. Young,,29,23
92,1,1:21.0,,Offensive charge foul by V. Oladipo (drawn by K. Korver),29,23
93,1,1:21.0,Turnover by V. Oladipo (offensive foul),,29,23
94,1,1:11.0,,D. Wade makes 2-pt jump shot from 13 ft,29,25
95,1,1:02.0,Shooting foul by T. Thompson (drawn by D. Sabonis),,29,25
96,1,1:02.0,D. Sabonis makes free throw 1 of 2,,30,25
97,1,1:02.0,D. Wilkins enters the game for V. Oladipo,,30,25
98,1,1:02.0,D. Sabonis misses free throw 2 of 2,,30,25
99,1,0:59.0,,Defensive rebound by T. Thompson,30,25
100,1,0:47.0,,J. Crowder misses 3-pt jump shot from 26 ft,30,25
101,1,0:43.0,Defensive rebound by D. Sabonis,,30,25
102,1,0:32.0,L. Stephenson misses 3-pt jump shot from 26 ft,,30,25
103,1,0:29.0,,Defensive rebound by D. Wade,30,25
104,1,0:10.0,,J. Green makes 3-pt jump shot from 24 ft (assist by K. Korver),30,28
105,1,0:03.0,C. Joseph misses 2-pt jump shot from 16 ft,,30,28
106,1,0:00.0,,Defensive rebound by T. Thompson,30,28
107,2,11:42.0,D. Wilkins makes 2-pt jump shot from 11 ft,,32,28
108,2,11:19.0,,J. Green makes 2-pt dunk from 2 ft (assist by K. Korver),32,30
109,2,10:56.0,Turnover by D. Sabonis (lost ball; steal by K. Korver),,32,30
110,2,10:49.0,,D. Wade misses 2-pt layup from 2 ft,32,30
111,2,10:46.0,Defensive rebound by D. Sabonis,,32,30
112,2,10:42.0,Turnover by C. Joseph (bad pass; steal by J. Green),,32,30
113,2,10:36.0,,J. Crowder makes 2-pt layup at rim (assist by D. Wade),32,32
114,2,10:13.0,L. Stephenson misses 3-pt jump shot from 23 ft,,32,32
115,2,10:10.0,,Defensive rebound by T. Thompson,32,32
116,2,10:05.0,,K. Korver misses 3-pt jump shot from 29 ft,32,32
117,2,10:02.0,Defensive rebound by D. Sabonis,,32,32
118,2,9:58.0,Turnover by L. Stephenson (bad pass; steal by J. Crowder),,32,32
119,2,9:46.0,,J. Crowder misses 3-pt jump shot from 26 ft,32,32
120,2,9:43.0,Defensive rebound by D. Sabonis,,32,32
121,2,9:36.0,D. Sabonis makes 2-pt layup at rim (assist by C. Joseph),,34,32
122,2,9:36.0,Shooting foul by J. Green (drawn by D. Sabonis),,34,32
123,2,9:36.0,D. Sabonis makes free throw 1 of 1,,35,32
124,2,9:25.0,,K. Korver misses 3-pt jump shot from 25 ft,35,32
125,2,9:22.0,Defensive rebound by L. Stephenson,,35,32
126,2,9:11.0,C. Joseph makes 2-pt jump shot from 13 ft,,37,32
127,2,9:08.0,,Cleveland full timeout,37,32
128,2,8:54.0,,D. Wade makes 2-pt jump shot from 13 ft,37,34
129,2,8:41.0,D. Sabonis makes 2-pt layup from 1 ft (assist by C. Joseph),,39,34
130,2,8:41.0,Shooting foul by D. Wade (drawn by D. Sabonis),,39,34
131,2,8:41.0,D. Sabonis makes free throw 1 of 1,,40,34
132,2,8:30.0,,Shooting foul by D. Sabonis (drawn by D. Wade),40,34
133,2,8:30.0,,D. Wade misses free throw 1 of 2,40,34
134,2,8:30.0,,Offensive rebound by Team,40,34
135,2,8:30.0,,D. Wade makes free throw 2 of 2,40,35
136,2,8:16.0,D. Wilkins misses 3-pt jump shot from 23 ft,,40,35
137,2,8:13.0,,Defensive rebound by J. Green,40,35
138,2,8:07.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by J. Green),40,38
139,2,7:50.0,T. Leaf makes 3-pt jump shot from 26 ft (assist by D. Sabonis),,43,38
140,2,7:34.0,,J. Green misses 3-pt jump shot from 22 ft,43,38
141,2,7:32.0,Defensive rebound by L. Stephenson,,43,38
142,2,7:25.0,C. Joseph misses 2-pt layup at rim,,43,38
143,2,7:21.0,Offensive rebound by D. Wilkins,,43,38
144,2,7:19.0,C. Joseph makes 3-pt jump shot from 22 ft (assist by D. Wilkins),,46,38
145,2,6:59.0,,K. Korver makes 2-pt jump shot from 19 ft (assist by D. Wade),46,40
146,2,6:44.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by L. Stephenson),,49,40
147,2,6:32.0,,Offensive foul by K. Korver (drawn by C. Joseph),49,40
148,2,6:32.0,,Turnover by K. Korver (offensive foul),49,40
149,2,6:32.0,,K. Love enters the game for T. Thompson,49,40
150,2,6:32.0,,L. James enters the game for J. Crowder,49,40
151,2,6:21.0,D. Sabonis misses 2-pt jump shot from 14 ft,,49,40
152,2,6:17.0,Offensive rebound by C. Joseph,,49,40
153,2,6:10.0,D. Sabonis misses 2-pt layup at rim,,49,40
154,2,6:10.0,,Defensive rebound by J. Green,49,40
155,2,6:06.0,Technical foul by L. Stephenson,,49,40
156,2,6:06.0,,L. James makes flagrant free throw 1 of 2,49,41
157,2,6:06.0,,L. James makes flagrant free throw 2 of 2,49,42
158,2,6:06.0,,J. Smith enters the game for D. Wade,49,42
159,2,6:06.0,,D. Rose enters the game for K. Korver,49,42
160,2,6:06.0,T. Young enters the game for D. Sabonis,,49,42
161,2,6:06.0,B. Bogdanović enters the game for D. Wilkins,,49,42
162,2,6:02.0,V. Oladipo enters the game for L. Stephenson,,49,42
163,2,6:02.0,D. Collison enters the game for C. Joseph,,49,42
164,2,6:00.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),49,45
165,2,5:44.0,V. Oladipo misses 2-pt jump shot from 15 ft,,49,45
166,2,5:42.0,,Defensive rebound by K. Love,49,45
167,2,5:40.0,,Shooting foul by T. Leaf (drawn by J. Green),49,45
168,2,5:40.0,,J. Green makes free throw 1 of 2,49,46
169,2,5:40.0,,J. Green makes free throw 2 of 2,49,47
170,2,5:28.0,T. Young misses 2-pt layup at rim,,49,47
171,2,5:25.0,,Defensive rebound by K. Love,49,47
172,2,5:21.0,,Turnover by L. James (out of bounds lost ball),49,47
173,2,5:04.0,T. Young misses 2-pt jump shot from 15 ft,,49,47
174,2,5:02.0,,Defensive rebound by D. Rose,49,47
175,2,4:52.0,,J. Green makes 2-pt dunk at rim (assist by L. James),49,49
176,2,4:38.0,V. Oladipo misses 2-pt jump shot from 14 ft,,49,49
177,2,4:38.0,Offensive rebound by T. Young,,49,49
178,2,4:31.0,T. Young misses 2-pt layup at rim,,49,49
179,2,4:30.0,,Defensive rebound by J. Smith,49,49
180,2,4:29.0,D. Sabonis enters the game for T. Leaf,,49,49
181,2,4:29.0,,D. Rose makes 2-pt layup from 1 ft (assist by L. James),49,51
182,2,4:29.0,Indiana full timeout,,49,51
183,2,4:10.0,D. Collison makes 2-pt layup at rim (assist by B. Bogdanović),,51,51
184,2,4:10.0,Shooting foul by D. Rose (drawn by D. Collison),,51,51
185,2,4:10.0,D. Collison makes free throw 1 of 1,,52,51
186,2,3:51.0,,K. Love misses 2-pt jump shot from 16 ft,52,51
187,2,3:49.0,Defensive rebound by D. Collison,,52,51
188,2,3:41.0,T. Young makes 2-pt jump shot from 15 ft,,54,51
189,2,3:21.0,,K. Love makes 3-pt jump shot from 23 ft (assist by J. Smith),54,54
190,2,3:05.0,D. Sabonis misses 2-pt hook shot from 9 ft,,54,54
191,2,3:03.0,,Defensive rebound by K. Love,54,54
192,2,2:59.0,,D. Rose makes 2-pt jump shot from 21 ft (assist by L. James),54,56
193,2,2:56.0,Turnover by D. Sabonis (bad pass; steal by J. Green),,54,56
194,2,2:56.0,,Offensive foul by J. Green (drawn by D. Sabonis),54,56
195,2,2:56.0,,Turnover by J. Green (bad pass),54,56
196,2,2:56.0,,T. Thompson enters the game for J. Green,54,56
197,2,2:45.0,V. Oladipo misses 2-pt layup from 3 ft (block by T. Thompson),,54,56
198,2,2:44.0,,Defensive rebound by D. Rose,54,56
199,2,2:42.0,,Turnover by D. Rose (lost ball; steal by D. Collison),54,56
200,2,2:36.0,T. Young makes 2-pt dunk from 2 ft,,56,56
201,2,2:26.0,,Personal foul by D. Collison (drawn by T. Thompson),56,56
202,2,2:26.0,A. Jefferson enters the game for D. Sabonis,,56,56
203,2,2:20.0,,J. Smith makes 3-pt jump shot from 27 ft (assist by D. Rose),56,59
204,2,1:54.0,B. Bogdanović makes 2-pt layup at rim (assist by D. Collison),,58,59
205,2,1:44.0,,D. Rose makes 2-pt layup from 17 ft,58,61
206,2,1:41.0,Personal take foul by J. Smith (drawn by V. Oladipo),,58,61
207,2,1:41.0,,J. Crowder enters the game for T. Thompson,58,61
208,2,1:41.0,C. Joseph enters the game for D. Collison,,58,61
209,2,1:41.0,L. Stephenson enters the game for V. Oladipo,,58,61
210,2,1:39.0,Shooting foul by J. Crowder (drawn by B. Bogdanović),,58,61
211,2,1:39.0,D. Wilkins enters the game for A. Jefferson,,58,61
212,2,1:39.0,B. Bogdanović makes free throw 2 of 2,,59,61
213,2,1:39.0,B. Bogdanović makes free throw 1 of 2,,60,61
214,2,1:28.0,,Turnover by L. James (bad pass; steal by T. Young),60,61
215,2,1:10.0,D. Wilkins misses 2-pt layup from 1 ft,,60,61
216,2,1:10.0,,Defensive rebound by K. Love,60,61
217,2,0:57.0,,L. James misses 3-pt jump shot from 26 ft,60,61
218,2,0:57.0,Defensive rebound by L. Stephenson,,60,61
219,2,0:33.0,C. Joseph misses 2-pt jump shot from 14 ft,,60,61
220,2,0:33.0,Offensive rebound by Team,,60,61
221,2,0:07.0,Turnover by T. Young (turnover; steal by L. James),,60,61
222,2,0:05.0,,D. Rose misses 2-pt jump shot from 14 ft,60,61
223,2,0:05.0,Defensive rebound by C. Joseph,,60,61
224,2,0:04.0,T. Young makes 2-pt layup at rim (assist by C. Joseph),,62,61
225,2,0:00.0,,Turnover by L. James (lost ball; steal by T. Young),62,61
226,3,11:45.0,D. Sabonis misses 2-pt jump shot from 13 ft,,62,61
227,3,11:43.0,,Defensive rebound by L. James,62,61
228,3,11:37.0,,J. Crowder misses 3-pt jump shot from 25 ft,62,61
229,3,11:37.0,Defensive rebound by B. Bogdanović,,62,61
230,3,11:18.0,D. Collison misses 2-pt jump shot from 8 ft,,62,61
231,3,11:16.0,,Defensive rebound by D. Rose,62,61
232,3,11:08.0,,K. Love misses 3-pt jump shot from 22 ft,62,61
233,3,11:05.0,Defensive rebound by T. Young,,62,61
234,3,10:57.0,V. Oladipo misses 2-pt jump shot from 16 ft,,62,61
235,3,10:57.0,,Defensive rebound by K. Love,62,61
236,3,10:48.0,,D. Rose misses 2-pt jump shot from 7 ft,62,61
237,3,10:45.0,Defensive rebound by T. Young,,62,61
238,3,10:42.0,V. Oladipo makes 2-pt jump shot from 13 ft (assist by D. Collison),,64,61
239,3,10:15.0,,J. Smith misses 3-pt jump shot from 27 ft,64,61
240,3,10:12.0,Defensive rebound by B. Bogdanović,,64,61
241,3,10:05.0,B. Bogdanović misses 2-pt layup from 1 ft,,64,61
242,3,10:03.0,,Defensive rebound by K. Love,64,61
243,3,9:53.0,,D. Rose makes 2-pt jump shot from 13 ft (assist by L. James),64,63
244,3,9:45.0,V. Oladipo misses 2-pt layup from 1 ft,,64,63
245,3,9:45.0,,Defensive rebound by J. Crowder,64,63
246,3,9:37.0,,J. Crowder makes 2-pt layup from 1 ft (assist by L. James),64,65
247,3,9:37.0,Indiana full timeout,,64,65
248,3,9:18.0,B. Bogdanović misses 2-pt hook shot from 4 ft,,64,65
249,3,9:14.0,,Defensive rebound by L. James,64,65
250,3,9:12.0,,D. Rose makes 2-pt layup at rim (assist by L. James),64,67
251,3,9:00.0,D. Collison makes 2-pt jump shot from 8 ft,,66,67
252,3,8:46.0,,Personal foul by T. Young (drawn by K. Love),66,67
253,3,8:38.0,,K. Love makes 2-pt layup at rim (assist by L. James),66,69
254,3,8:17.0,D. Collison makes 2-pt jump shot from 19 ft,,68,69
255,3,8:02.0,,J. Smith misses 3-pt jump shot from 25 ft,68,69
256,3,8:02.0,Defensive rebound by D. Sabonis,,68,69
257,3,7:52.0,V. Oladipo makes 3-pt jump shot from 26 ft (assist by D. Sabonis),,71,69
258,3,7:29.0,,L. James misses 2-pt jump shot from 20 ft,71,69
259,3,7:24.0,Defensive rebound by D. Sabonis,,71,69
260,3,7:19.0,D. Collison makes 3-pt jump shot from 26 ft,,74,69
261,3,7:18.0,,Cleveland full timeout,74,69
262,3,7:04.0,,D. Rose misses 2-pt jump shot from 16 ft,74,69
263,3,7:02.0,Defensive rebound by D. Sabonis,,74,69
264,3,6:47.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by D. Sabonis),,77,69
265,3,6:30.0,,L. James makes 3-pt jump shot from 27 ft (assist by K. Love),77,72
266,3,6:17.0,V. Oladipo misses 2-pt jump shot from 12 ft (block by K. Love),,77,72
267,3,6:13.0,Offensive rebound by V. Oladipo,,77,72
268,3,6:10.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by V. Oladipo),,80,72
269,3,5:44.0,,J. Crowder misses 2-pt jump shot from 12 ft,80,72
270,3,5:42.0,,Offensive rebound by K. Love,80,72
271,3,5:32.0,,Shooting foul by D. Sabonis (drawn by D. Rose),80,72
272,3,5:32.0,,D. Rose misses free throw 1 of 2,80,72
273,3,5:32.0,,Offensive rebound by Team,80,72
274,3,5:32.0,,J. Green enters the game for K. Love,80,72
275,3,5:32.0,,D. Rose makes free throw 2 of 2,80,73
276,3,5:18.0,V. Oladipo misses 3-pt jump shot from 26 ft,,80,73
277,3,5:14.0,,Defensive rebound by J. Smith,80,73
278,3,5:07.0,,L. James makes 2-pt jump shot from 14 ft,80,75
279,3,4:55.0,Personal foul by J. Green (drawn by B. Bogdanović),,80,75
280,3,4:40.0,V. Oladipo misses 2-pt jump shot from 20 ft,,80,75
281,3,4:40.0,Offensive rebound by D. Sabonis,,80,75
282,3,4:39.0,Turnover by Team (shot clock),,80,75
283,3,4:25.0,,L. James makes 2-pt jump shot from 18 ft,80,77
284,3,4:03.0,T. Young makes 2-pt jump shot from 18 ft (assist by B. Bogdanović),,82,77
285,3,3:49.0,,Turnover by J. Green (bad pass),82,77
286,3,3:49.0,T. Leaf enters the game for T. Young,,82,77
287,3,3:34.0,D. Sabonis misses 2-pt jump shot from 18 ft,,82,77
288,3,3:34.0,,Defensive rebound by J. Green,82,77
289,3,3:23.0,,L. James makes 2-pt jump shot from 16 ft,82,79
290,3,3:08.0,V. Oladipo makes 2-pt jump shot from 7 ft (assist by D. Collison),,84,79
291,3,2:55.0,,D. Rose makes 2-pt layup at rim (assist by L. James),84,81
292,3,2:38.0,D. Sabonis misses 2-pt hook shot from 12 ft,,84,81
293,3,2:34.0,Offensive rebound by D. Collison,,84,81
294,3,2:32.0,T. Leaf misses 2-pt jump shot from 16 ft,,84,81
295,3,2:32.0,Offensive rebound by T. Leaf,,84,81
296,3,2:28.0,T. Leaf makes 2-pt layup at rim,,86,81
297,3,2:08.0,,Turnover by L. James (lost ball; steal by B. Bogdanović),86,81
298,3,2:08.0,,Loose ball foul by L. James (drawn by B. Bogdanović),86,81
299,3,2:08.0,L. Stephenson enters the game for B. Bogdanović,,86,81
300,3,2:08.0,,D. Wade enters the game for J. Smith,86,81
301,3,2:08.0,,K. Korver enters the game for D. Rose,86,81
302,3,1:45.0,D. Sabonis makes 2-pt layup from 1 ft (assist by D. Collison),,88,81
303,3,1:33.0,,D. Wade misses 2-pt jump shot from 18 ft,88,81
304,3,1:26.0,Defensive rebound by T. Leaf,,88,81
305,3,1:21.0,Personal foul by J. Crowder (drawn by T. Leaf),,88,81
306,3,1:21.0,,K. Love enters the game for J. Crowder,88,81
307,3,1:20.0,D. Collison makes free throw 2 of 2,,89,81
308,3,1:20.0,D. Collison misses free throw 1 of 2,,89,81
309,3,1:20.0,Offensive rebound by Team,,89,81
310,3,1:20.0,Personal foul by D. Wade (drawn by D. Collison),,89,81
311,3,1:10.0,,Shooting foul by T. Leaf (drawn by J. Green),89,81
312,3,1:10.0,,J. Green misses free throw 1 of 2,89,81
313,3,1:10.0,,Offensive rebound by Team,89,81
314,3,1:10.0,,J. Smith enters the game for L. James,89,81
315,3,1:10.0,C. Joseph enters the game for D. Collison,,89,81
316,3,1:10.0,T. Young enters the game for D. Sabonis,,89,81
317,3,1:10.0,,J. Green misses free throw 2 of 2,89,81
318,3,1:06.0,Defensive rebound by L. Stephenson,,89,81
319,3,1:00.0,Offensive foul by V. Oladipo (drawn by J. Smith),,89,81
320,3,1:00.0,Turnover by V. Oladipo (offensive foul),,89,81
321,3,0:50.0,,J. Green makes 2-pt layup from 4 ft (assist by K. Love),89,83
322,3,0:35.0,V. Oladipo makes 2-pt jump shot from 17 ft (assist by C. Joseph),,91,83
323,3,0:25.0,,J. Green misses 2-pt jump shot from 12 ft,91,83
324,3,0:25.0,,Offensive rebound by Team,91,83
325,3,0:25.0,Loose ball foul by T. Young (drawn by K. Love),,91,83
326,3,0:25.0,B. Bogdanović enters the game for V. Oladipo,,91,83
327,3,0:25.0,,K. Love makes free throw 2 of 2,91,84
328,3,0:25.0,,K. Love makes free throw 1 of 2,91,85
329,3,0:08.0,Personal foul by D. Wade (drawn by C. Joseph),,91,85
330,3,0:08.0,C. Joseph misses free throw 1 of 2,,91,85
331,3,0:08.0,Offensive rebound by Team,,91,85
332,3,0:08.0,D. Wilkins enters the game for T. Leaf,,91,85
333,3,0:08.0,C. Joseph makes free throw 2 of 2,,92,85
334,3,0:00.0,,K. Korver misses 3-pt jump shot from 25 ft,92,85
335,3,0:00.0,Defensive rebound by D. Wilkins,,92,85
336,4,11:39.0,,J. Green makes 2-pt layup from 1 ft (assist by D. Wade),92,87
337,4,11:23.0,Personal foul by K. Korver (drawn by C. Joseph),,92,87
338,4,11:11.0,Personal foul by K. Korver (drawn by C. Joseph),,92,87
339,4,11:01.0,L. Stephenson misses 2-pt jump shot from 18 ft,,92,87
340,4,10:59.0,,Defensive rebound by K. Korver,92,87
341,4,10:51.0,,Turnover by D. Wade (bad pass),92,87
342,4,10:37.0,T. Young makes 2-pt layup from 8 ft (assist by L. Stephenson),,94,87
343,4,10:26.0,,Personal foul by C. Joseph (drawn by K. Korver),94,87
344,4,10:26.0,,L. James enters the game for J. Smith,94,87
345,4,10:19.0,,K. Korver misses 2-pt jump shot from 16 ft,94,87
346,4,10:18.0,Defensive rebound by L. Stephenson,,94,87
347,4,10:18.0,Personal foul by J. Green (drawn by L. Stephenson),,94,87
348,4,10:18.0,,J. Crowder enters the game for J. Green,94,87
349,4,10:03.0,T. Young makes 3-pt jump shot from 25 ft (assist by L. Stephenson),,97,87
350,4,9:41.0,,K. Love misses 2-pt jump shot from 10 ft,97,87
351,4,9:38.0,Defensive rebound by T. Young,,97,87
352,4,9:21.0,Personal foul by D. Wade (drawn by B. Bogdanović),,97,87
353,4,9:06.0,T. Young misses 2-pt jump shot from 15 ft,,97,87
354,4,9:06.0,Offensive rebound by D. Wilkins,,97,87
355,4,9:06.0,Turnover by Team (shot clock),,97,87
356,4,8:55.0,,L. James makes 2-pt layup from 2 ft,97,89
357,4,8:30.0,L. Stephenson misses 3-pt jump shot from 26 ft,,97,89
358,4,8:27.0,,Defensive rebound by K. Love,97,89
359,4,8:24.0,,Personal foul by L. Stephenson (drawn by K. Korver),97,89
360,4,8:24.0,D. Sabonis enters the game for D. Wilkins,,97,89
361,4,8:09.0,,D. Wade misses 3-pt jump shot from 25 ft,97,89
362,4,8:09.0,Defensive rebound by Team,,97,89
363,4,7:54.0,Turnover by C. Joseph (step out of bounds),,97,89
364,4,7:42.0,,L. James makes 2-pt dunk at rim,97,91
365,4,7:21.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,97,91
366,4,7:17.0,,Defensive rebound by K. Love,97,91
367,4,7:08.0,,L. James makes 2-pt layup at rim,97,93
368,4,7:08.0,,Shooting foul by C. Joseph (drawn by L. James),97,93
369,4,7:08.0,,J. Smith enters the game for D. Wade,97,93
370,4,7:08.0,V. Oladipo enters the game for L. Stephenson,,97,93
371,4,7:08.0,,L. James makes free throw 1 of 1,97,94
372,4,7:08.0,Indiana full timeout,,97,94
373,4,6:54.0,V. Oladipo makes 3-pt jump shot from 27 ft (assist by D. Sabonis),,100,94
374,4,6:28.0,,K. Korver misses 3-pt jump shot from 28 ft,100,94
375,4,6:24.0,Defensive rebound by C. Joseph,,100,94
376,4,6:21.0,T. Young makes 2-pt layup from 1 ft (assist by C. Joseph),,102,94
377,4,6:10.0,,J. Crowder misses 3-pt jump shot from 25 ft,102,94
378,4,6:10.0,Defensive rebound by C. Joseph,,102,94
379,4,5:56.0,D. Sabonis makes 2-pt jump shot from 14 ft (assist by V. Oladipo),,104,94
380,4,5:46.0,,L. James makes 2-pt layup at rim,104,96
381,4,5:31.0,D. Sabonis makes 2-pt layup from 1 ft (assist by V. Oladipo),,106,96
382,4,5:24.0,,L. James makes 2-pt jump shot from 3 ft,106,98
383,4,5:24.0,,Shooting foul by B. Bogdanović (drawn by L. James),106,98
384,4,5:24.0,,D. Rose enters the game for K. Korver,106,98
385,4,5:24.0,D. Collison enters the game for B. Bogdanović,,106,98
386,4,5:24.0,,L. James makes free throw 1 of 1,106,99
