,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
114,2,10:03.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by G. Hill),33,26
115,2,9:51.0,W. Johnson makes 3-pt jump shot from 23 ft (assist by M. Teodosić),,36,26
116,2,9:37.0,,B. Hield makes 2-pt jump shot from 21 ft,36,28
117,2,9:28.0,M. Teodosić makes 2-pt jump shot from 17 ft,,38,28
118,2,9:15.0,,K. Koufos makes 2-pt hook shot from 10 ft (assist by S. Labissière),38,30
119,2,9:06.0,M. Harrell makes 2-pt layup from 1 ft (assist by M. Teodosić),,40,30
120,2,9:06.0,Shooting foul by B. Hield (drawn by M. Harrell),,40,30
121,2,9:06.0,M. Harrell makes free throw 1 of 1,,41,30
122,2,8:59.0,,Shooting foul by W. Johnson (drawn by G. Hill),41,30
123,2,8:59.0,,G. Hill makes free throw 1 of 2,41,31
124,2,8:59.0,,G. Hill makes free throw 2 of 2,41,32
125,2,8:45.0,T. Wallace makes 3-pt jump shot from 23 ft (assist by M. Teodosić),,44,32
126,2,8:31.0,,Turnover by S. Labissière (lost ball; steal by T. Wallace),44,32
127,2,8:27.0,M. Harrell makes 2-pt dunk from 1 ft (assist by T. Wallace),,46,32
128,2,8:12.0,,K. Koufos makes 2-pt hook shot from 4 ft (assist by B. Hield),46,34
129,2,7:55.0,M. Harrell makes 2-pt dunk at rim (assist by M. Teodosić),,48,34
130,2,7:33.0,,Turnover by B. Bogdanović (lost ball; steal by M. Harrell),48,34
131,2,7:32.0,Personal foul by B. Bogdanović (drawn by M. Harrell),,48,34
132,2,7:32.0,,W. Cauley-Stein enters the game for K. Koufos,48,34
133,2,7:32.0,B. Griffin enters the game for S. Dekker,,48,34
134,2,7:32.0,L. Williams enters the game for T. Wallace,,48,34
135,2,7:22.0,M. Teodosić misses 3-pt jump shot from 25 ft,,48,34
136,2,7:18.0,,Defensive rebound by W. Cauley-Stein,48,34
137,2,7:10.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),48,37
138,2,6:58.0,Shooting foul by B. Hield (drawn by L. Williams),,48,37
139,2,6:58.0,,Sacramento full timeout,48,37
140,2,6:58.0,T. Wallace enters the game for W. Johnson,,48,37
141,2,6:58.0,L. Williams makes free throw 1 of 2,,49,37
142,2,6:58.0,L. Williams makes free throw 2 of 2,,50,37
143,2,6:46.0,,Personal foul by T. Wallace (drawn by B. Hield),50,37
144,2,6:39.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by G. Hill),50,40
145,2,6:20.0,Shooting foul by G. Hill (drawn by M. Harrell),,50,40
146,2,6:20.0,M. Harrell makes free throw 1 of 2,,51,40
147,2,6:20.0,M. Harrell misses free throw 2 of 2,,51,40
148,2,6:17.0,,Defensive rebound by W. Cauley-Stein,51,40
149,2,6:05.0,,W. Cauley-Stein misses 2-pt hook shot from 8 ft,51,40
150,2,6:01.0,Defensive rebound by B. Griffin,,51,40
151,2,5:49.0,T. Wallace misses 2-pt layup from 2 ft (block by W. Cauley-Stein),,51,40
152,2,5:46.0,,Defensive rebound by B. Hield,51,40
153,2,5:43.0,,Shooting foul by L. Williams (drawn by S. Labissière),51,40
154,2,5:43.0,,S. Labissière makes free throw 1 of 2,51,41
155,2,5:43.0,D. Jordan enters the game for M. Harrell,,51,41
156,2,5:43.0,,S. Labissière misses free throw 2 of 2,51,41
157,2,5:41.0,Defensive rebound by D. Jordan,,51,41
158,2,5:25.0,T. Wallace misses 3-pt jump shot from 25 ft,,51,41
159,2,5:21.0,Offensive rebound by Team,,51,41
160,2,5:15.0,D. Jordan makes 2-pt dunk from 2 ft (assist by L. Williams),,53,41
161,2,5:07.0,,Personal foul by B. Griffin (drawn by W. Cauley-Stein),53,41
162,2,5:07.0,,D. Fox enters the game for G. Hill,53,41
163,2,5:07.0,M. Harrell enters the game for D. Jordan,,53,41
164,2,4:56.0,,W. Cauley-Stein makes 2-pt hook shot from 3 ft,53,43
165,2,4:46.0,M. Harrell makes 2-pt layup from 2 ft (assist by T. Wallace),,55,43
166,2,4:34.0,,Shooting foul by M. Harrell (drawn by S. Labissière),55,43
167,2,4:34.0,,S. Labissière makes free throw 1 of 2,55,44
168,2,4:34.0,,S. Labissière makes free throw 2 of 2,55,45
169,2,4:24.0,L. Williams makes 2-pt jump shot from 18 ft (assist by B. Griffin),,57,45
170,2,4:12.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by D. Fox),57,48
171,2,3:58.0,M. Harrell makes 2-pt dunk from 2 ft (assist by M. Teodosić),,59,48
172,2,3:58.0,Shooting foul by S. Labissière (drawn by M. Harrell),,59,48
173,2,3:58.0,M. Harrell misses free throw 1 of 1,,59,48
174,2,3:54.0,Offensive rebound by M. Harrell,,59,48
175,2,3:47.0,L. Williams misses 2-pt jump shot from 22 ft,,59,48
176,2,3:44.0,,Defensive rebound by W. Cauley-Stein,59,48
177,2,3:39.0,,B. Hield misses 3-pt jump shot from 23 ft,59,48
178,2,3:37.0,,Offensive rebound by S. Labissière,59,48
179,2,3:36.0,,S. Labissière makes 2-pt dunk from 1 ft,59,50
180,2,3:30.0,L. Williams misses 2-pt layup from 1 ft,,59,50
181,2,3:28.0,,Defensive rebound by S. Labissière,59,50
182,2,3:28.0,,Personal foul by M. Teodosić (drawn by D. Fox),59,50
183,2,3:28.0,,D. Fox makes free throw 1 of 2,59,51
184,2,3:28.0,,D. Fox makes free throw 2 of 2,59,52
185,2,3:27.0,Turnover by M. Harrell (bad pass),,59,52
186,2,3:10.0,,S. Labissière misses 2-pt jump shot from 17 ft,59,52
187,2,3:06.0,,Offensive rebound by S. Labissière,59,52
188,2,3:06.0,,S. Labissière misses 2-pt layup at rim,59,52
189,2,3:06.0,Defensive rebound by Team,,59,52
190,2,3:06.0,,Loose ball foul by S. Labissière (drawn by M. Harrell),59,52
191,2,3:06.0,M. Harrell misses free throw 1 of 2,,59,52
192,2,3:06.0,Offensive rebound by Team,,59,52
193,2,3:06.0,,Z. Randolph enters the game for S. Labissière,59,52
194,2,3:06.0,M. Harrell misses free throw 2 of 2,,59,52
195,2,3:00.0,Offensive rebound by B. Griffin,,59,52
196,2,2:58.0,L. Williams makes 2-pt layup from 6 ft,,61,52
197,2,2:53.0,,Sacramento full timeout,61,52
198,2,2:40.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by B. Bogdanović),61,54
199,2,2:24.0,LA Clippers full timeout,,61,54
200,2,2:24.0,W. Reed enters the game for M. Harrell,,61,54
201,2,2:21.0,Turnover by M. Teodosić (bad pass; steal by D. Fox),,61,54
202,2,2:17.0,,B. Hield makes 2-pt layup from 1 ft (assist by D. Fox),61,56
203,2,2:02.0,B. Griffin misses 3-pt jump shot from 25 ft,,61,56
204,2,1:59.0,,Defensive rebound by Z. Randolph,61,56
205,2,1:44.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Hield),61,58
206,2,1:33.0,Personal foul by B. Bogdanović (drawn by L. Williams),,61,58
207,2,1:33.0,L. Williams makes free throw 1 of 2,,62,58
208,2,1:33.0,J. Evans enters the game for M. Teodosić,,62,58
209,2,1:33.0,L. Williams makes free throw 2 of 2,,63,58
210,2,1:20.0,,D. Fox misses 3-pt jump shot from 23 ft,63,58
211,2,1:16.0,Defensive rebound by W. Reed,,63,58
212,2,0:59.0,L. Williams makes 3-pt jump shot from 25 ft (assist by B. Griffin),,66,58
213,2,0:44.0,,D. Fox makes 2-pt dunk from 1 ft (assist by B. Hield),66,60
214,2,0:30.0,Shooting foul by B. Hield (drawn by W. Reed),,66,60
215,2,0:30.0,W. Reed makes free throw 1 of 2,,67,60
216,2,0:30.0,W. Reed makes free throw 2 of 2,,68,60
217,2,0:09.0,,D. Fox misses 2-pt jump shot from 5 ft (block by J. Evans),68,60
218,2,0:06.0,Defensive rebound by J. Evans,,68,60
219,2,0:03.0,L. Williams makes 3-pt jump shot from 25 ft,,71,60
220,2,0:03.0,Shooting foul by B. Bogdanović (drawn by L. Williams),,71,60
221,2,0:03.0,W. Johnson enters the game for T. Wallace,,71,60
222,2,0:03.0,L. Williams makes free throw 1 of 1,,72,60
223,2,0:00.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,72,60
224,2,0:00.0,,Offensive rebound by Team,72,60
225,3,11:41.0,,D. Fox misses 2-pt layup from 2 ft (block by W. Reed),72,60
226,3,11:38.0,Defensive rebound by W. Reed,,72,60
227,3,11:26.0,W. Reed makes 2-pt hook shot from 9 ft (assist by B. Griffin),,74,60
228,3,11:07.0,,Z. Randolph makes 2-pt layup from 3 ft (assist by G. Temple),74,62
229,3,10:43.0,T. Wallace misses 2-pt jump shot from 9 ft (block by G. Hill),,74,62
230,3,10:43.0,Offensive rebound by Team,,74,62
231,3,10:43.0,,Sacramento full timeout,74,62
232,3,10:43.0,W. Reed misses 2-pt jump shot from 8 ft,,74,62
233,3,10:42.0,Offensive rebound by Team,,74,62
234,3,10:42.0,Turnover by Team (shot clock),,74,62
235,3,10:26.0,,G. Temple misses 3-pt jump shot from 25 ft,74,62
236,3,10:21.0,Defensive rebound by M. Teodosić,,74,62
237,3,10:12.0,M. Teodosić makes 3-pt jump shot from 25 ft (assist by B. Griffin),,77,62
238,3,9:53.0,,Z. Randolph misses 2-pt hook shot from 6 ft,77,62
239,3,9:50.0,Defensive rebound by B. Griffin,,77,62
240,3,9:50.0,Shooting foul by G. Temple (drawn by T. Wallace),,77,62
241,3,9:50.0,T. Wallace misses free throw 1 of 2,,77,62
242,3,9:50.0,Offensive rebound by Team,,77,62
243,3,9:50.0,T. Wallace makes free throw 2 of 2,,78,62
244,3,9:39.0,,G. Hill makes 3-pt jump shot from 22 ft (assist by G. Temple),78,65
245,3,9:26.0,Turnover by B. Griffin (lost ball; steal by Z. Randolph),,78,65
246,3,9:23.0,,Shooting foul by M. Teodosić (drawn by G. Hill),78,65
247,3,9:23.0,,G. Hill makes free throw 1 of 2,78,66
248,3,9:23.0,,G. Hill makes free throw 2 of 2,78,67
249,3,9:12.0,L. Williams misses 3-pt jump shot from 25 ft,,78,67
250,3,9:08.0,,Defensive rebound by G. Hill,78,67
251,3,9:03.0,,Z. Randolph misses 2-pt hook shot from 5 ft,78,67
252,3,8:57.0,Defensive rebound by Team,,78,67
253,3,8:51.0,Turnover by M. Teodosić (out of bounds lost ball),,78,67
254,3,8:46.0,,G. Hill makes 2-pt jump shot from 8 ft (assist by D. Fox),78,69
255,3,8:22.0,B. Griffin misses 2-pt jump shot from 19 ft,,78,69
256,3,8:20.0,,Defensive rebound by W. Cauley-Stein,78,69
257,3,8:15.0,,G. Hill makes 2-pt layup from 1 ft,78,71
258,3,8:15.0,LA Clippers full timeout,,78,71
259,3,7:59.0,L. Williams makes 2-pt jump shot from 4 ft,,80,71
260,3,7:44.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),80,73
261,3,7:32.0,Turnover by T. Wallace (lost ball; steal by D. Fox),,80,73
262,3,7:25.0,,G. Hill makes 2-pt jump shot from 9 ft (assist by G. Temple),80,75
263,3,7:09.0,T. Wallace misses 3-pt jump shot from 25 ft,,80,75
264,3,7:05.0,Offensive rebound by W. Reed,,80,75
265,3,7:01.0,L. Williams misses 3-pt jump shot from 22 ft,,80,75
266,3,6:58.0,,Defensive rebound by W. Cauley-Stein,80,75
267,3,6:52.0,,W. Cauley-Stein misses 2-pt jump shot from 19 ft,80,75
268,3,6:48.0,Defensive rebound by T. Wallace,,80,75
269,3,6:42.0,M. Teodosić makes 3-pt jump shot from 25 ft (assist by L. Williams),,83,75
270,3,6:25.0,,Z. Randolph makes 2-pt hook shot from 4 ft,83,77
271,3,6:13.0,M. Teodosić misses 2-pt jump shot from 19 ft,,83,77
272,3,6:11.0,,Defensive rebound by Team,83,77
273,3,6:11.0,J. Evans enters the game for T. Wallace,,83,77
274,3,6:11.0,W. Johnson enters the game for M. Teodosić,,83,77
275,3,5:57.0,,Turnover by G. Hill (lost ball; steal by W. Reed),83,77
276,3,5:49.0,L. Williams misses 2-pt layup from 2 ft,,83,77
277,3,5:45.0,Offensive rebound by B. Griffin,,83,77
278,3,5:45.0,Shooting foul by Z. Randolph (drawn by B. Griffin),,83,77
279,3,5:45.0,B. Griffin makes free throw 1 of 2,,84,77
280,3,5:45.0,B. Griffin makes free throw 2 of 2,,85,77
281,3,5:28.0,,Z. Randolph makes 2-pt jump shot from 16 ft,85,79
282,3,5:18.0,Turnover by L. Williams (lost ball; steal by G. Temple),,85,79
283,3,5:14.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by G. Temple),85,81
284,3,4:52.0,B. Griffin misses 3-pt jump shot from 25 ft,,85,81
285,3,4:49.0,,Defensive rebound by Z. Randolph,85,81
286,3,4:45.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),85,83
287,3,4:22.0,Personal foul by Z. Randolph (drawn by B. Griffin),,85,83
288,3,4:22.0,M. Harrell enters the game for W. Reed,,85,83
289,3,4:22.0,,B. Hield enters the game for G. Hill,85,83
290,3,4:10.0,W. Johnson misses 2-pt jump shot from 18 ft,,85,83
291,3,4:06.0,Offensive rebound by B. Griffin,,85,83
292,3,4:04.0,Turnover by L. Williams (bad pass),,85,83
293,3,3:55.0,,D. Fox misses 2-pt layup from 2 ft (block by J. Evans),85,83
294,3,3:51.0,Defensive rebound by M. Harrell,,85,83
295,3,3:46.0,Shooting foul by W. Cauley-Stein (drawn by B. Griffin),,85,83
296,3,3:46.0,B. Griffin makes free throw 1 of 2,,86,83
297,3,3:46.0,B. Griffin makes free throw 2 of 2,,87,83
298,3,3:40.0,,Turnover by D. Fox (out of bounds lost ball),87,83
299,3,3:40.0,S. Dekker enters the game for B. Griffin,,87,83
300,3,3:31.0,L. Williams makes 2-pt jump shot from 11 ft,,89,83
301,3,3:18.0,,B. Hield misses 2-pt jump shot from 14 ft,89,83
302,3,3:15.0,Defensive rebound by S. Dekker,,89,83
303,3,3:09.0,L. Williams makes 3-pt jump shot from 24 ft,,92,83
304,3,2:57.0,,Personal foul by L. Williams (drawn by G. Temple),92,83
305,3,2:57.0,,B. Bogdanović enters the game for W. Cauley-Stein,92,83
306,3,2:57.0,,K. Koufos enters the game for G. Temple,92,83
307,3,2:45.0,,Turnover by B. Hield (lost ball; steal by W. Johnson),92,83
308,3,2:42.0,Turnover by W. Johnson (bad pass; steal by D. Fox),,92,83
309,3,2:38.0,,K. Koufos makes 2-pt jump shot from 9 ft (assist by D. Fox),92,85
310,3,2:20.0,M. Harrell makes 2-pt layup from 2 ft (assist by J. Evans),,94,85
311,3,2:06.0,,Z. Randolph misses 3-pt jump shot from 25 ft,94,85
312,3,2:02.0,,Offensive rebound by B. Bogdanović,94,85
313,3,2:00.0,,B. Hield misses 2-pt jump shot from 16 ft,94,85
314,3,1:57.0,Defensive rebound by S. Dekker,,94,85
315,3,1:53.0,L. Williams misses 3-pt jump shot from 25 ft,,94,85
316,3,1:50.0,,Defensive rebound by B. Bogdanović,94,85
317,3,1:45.0,,Shooting foul by M. Harrell (drawn by Z. Randolph),94,85
318,3,1:45.0,,Z. Randolph makes free throw 1 of 2,94,86
319,3,1:45.0,,Z. Randolph makes free throw 2 of 2,94,87
320,3,1:32.0,Shooting foul by D. Fox (drawn by M. Harrell),,94,87
321,3,1:32.0,M. Harrell makes free throw 1 of 2,,95,87
322,3,1:32.0,M. Harrell misses free throw 2 of 2,,95,87
323,3,1:31.0,,Defensive rebound by K. Koufos,95,87
324,3,1:09.0,,Turnover by D. Fox (bad pass; steal by L. Williams),95,87
325,3,1:04.0,M. Harrell makes 2-pt dunk at rim (assist by L. Williams),,97,87
326,3,0:45.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,97,87
327,3,0:42.0,Defensive rebound by M. Harrell,,97,87
328,3,0:34.0,L. Williams misses 3-pt jump shot from 25 ft,,97,87
329,3,0:30.0,,Defensive rebound by Z. Randolph,97,87
330,3,0:24.0,,Z. Randolph misses 2-pt jump shot from 8 ft,97,87
331,3,0:21.0,,Offensive rebound by K. Koufos,97,87
332,3,0:21.0,,K. Koufos makes 2-pt layup at rim,97,89
333,3,0:00.0,W. Johnson makes 3-pt jump shot from 25 ft (assist by L. Williams),,100,89
334,4,11:45.0,Turnover by T. Wallace (lost ball; steal by G. Hill),,100,89
335,4,11:42.0,,G. Hill misses 3-pt jump shot from 24 ft,100,89
336,4,11:38.0,Defensive rebound by T. Wallace,,100,89
337,4,11:34.0,W. Johnson makes 3-pt jump shot from 25 ft (assist by J. Evans),,103,89
338,4,11:15.0,,B. Bogdanović makes 3-pt jump shot from 25 ft,103,92
339,4,10:54.0,M. Harrell makes 2-pt layup from 3 ft,,105,92
340,4,10:33.0,,B. Hield misses 3-pt jump shot from 25 ft,105,92
341,4,10:29.0,Defensive rebound by S. Dekker,,105,92
342,4,10:25.0,Turnover by M. Harrell (turnover),,105,92
343,4,10:14.0,,S. Labissière misses 2-pt jump shot from 11 ft,105,92
344,4,10:08.0,,Offensive rebound by K. Koufos,105,92
345,4,10:08.0,,K. Koufos misses 2-pt layup at rim,105,92
346,4,10:08.0,,Offensive rebound by K. Koufos,105,92
347,4,10:06.0,,B. Hield misses 3-pt jump shot from 26 ft,105,92
348,4,10:06.0,Defensive rebound by M. Harrell,,105,92
349,4,10:03.0,Shooting foul by B. Bogdanović (drawn by S. Dekker),,105,92
350,4,10:03.0,S. Dekker makes free throw 1 of 2,,106,92
351,4,10:03.0,S. Dekker misses free throw 2 of 2,,106,92
352,4,10:00.0,,Defensive rebound by K. Koufos,106,92
353,4,9:56.0,,Personal foul by W. Johnson (drawn by B. Bogdanović),106,92
354,4,9:44.0,,B. Bogdanović makes 2-pt jump shot from 20 ft,106,94
355,4,9:27.0,J. Evans misses 2-pt jump shot from 23 ft,,106,94
356,4,9:24.0,,Defensive rebound by B. Bogdanović,106,94
357,4,9:19.0,,Personal foul by T. Wallace (drawn by K. Koufos),106,94
358,4,9:11.0,,Shooting foul by M. Harrell (drawn by B. Bogdanović),106,94
359,4,9:11.0,,B. Bogdanović makes free throw 1 of 2,106,95
360,4,9:11.0,,B. Bogdanović makes free throw 2 of 2,106,96
361,4,8:52.0,S. Dekker misses 2-pt hook shot from 3 ft,,106,96
362,4,8:50.0,,Defensive rebound by K. Koufos,106,96
363,4,8:33.0,,K. Koufos makes 2-pt jump shot from 9 ft (assist by B. Hield),106,98
364,4,8:16.0,W. Johnson misses 3-pt jump shot from 24 ft,,106,98
365,4,8:13.0,,Defensive rebound by K. Koufos,106,98
366,4,8:06.0,,Turnover by G. Hill (bad pass),106,98
367,4,8:06.0,B. Griffin enters the game for S. Dekker,,106,98
368,4,8:06.0,L. Williams enters the game for T. Wallace,,106,98
369,4,7:48.0,B. Griffin misses 2-pt jump shot from 19 ft,,106,98
370,4,7:45.0,,Defensive rebound by B. Hield,106,98
371,4,7:38.0,,G. Hill misses 2-pt jump shot from 16 ft (block by L. Williams),106,98
372,4,7:37.0,,Offensive rebound by G. Hill,106,98
373,4,7:37.0,,Shooting foul by L. Williams (drawn by G. Hill),106,98
374,4,7:37.0,,G. Hill misses free throw 1 of 2,106,98
375,4,7:37.0,,Offensive rebound by Team,106,98
376,4,7:37.0,,G. Hill makes free throw 2 of 2,106,99
377,4,7:23.0,Turnover by B. Griffin (bad pass; steal by G. Hill),,106,99
378,4,7:19.0,,B. Hield misses 3-pt jump shot from 24 ft,106,99
