,QUARTER,TIME_REMAINING,INDIANA_ACTION,LA CLIPPERS_ACTION,INDIANA_SCORE,LA CLIPPERS_SCORE
27,1,8:01.0,,Defensive rebound by D. Jordan,7,9
28,1,7:55.0,,Shooting foul by B. Bogdanović (drawn by A. Rivers),7,9
29,1,7:55.0,,A. Rivers misses free throw 1 of 2,7,9
30,1,7:55.0,,Offensive rebound by Team,7,9
31,1,7:55.0,,A. Rivers makes free throw 2 of 2,7,10
32,1,7:42.0,T. Young misses 2-pt jump shot from 6 ft,,7,10
33,1,7:36.0,Offensive rebound by T. Young,,7,10
34,1,7:36.0,T. Young makes 2-pt layup at rim,,9,10
35,1,7:29.0,,Turnover by A. Rivers (bad pass; steal by V. Oladipo),9,10
36,1,7:22.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,9,10
37,1,7:19.0,,Defensive rebound by D. Gallinari,9,10
38,1,7:13.0,,D. Gallinari misses 3-pt jump shot from 25 ft,9,10
39,1,7:10.0,Defensive rebound by B. Bogdanović,,9,10
40,1,6:54.0,T. Young misses 2-pt layup from 3 ft (block by D. Gallinari),,9,10
41,1,6:51.0,,Defensive rebound by D. Jordan,9,10
42,1,6:38.0,,T. Harris makes 2-pt jump shot from 8 ft (assist by A. Rivers),9,12
43,1,6:22.0,Turnover by B. Bogdanović (bad pass; steal by A. Rivers),,9,12
44,1,6:16.0,,A. Rivers makes 2-pt layup at rim (assist by T. Harris),9,14
45,1,6:09.0,Indiana full timeout,,9,14
46,1,6:01.0,M. Turner makes 2-pt jump shot from 18 ft (assist by D. Collison),,11,14
47,1,5:40.0,,Turnover by A. Rivers (lost ball; steal by D. Collison),11,14
48,1,5:28.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,11,14
49,1,5:25.0,,Defensive rebound by D. Jordan,11,14
50,1,5:22.0,,L. Williams enters the game for D. Gallinari,11,14
51,1,5:08.0,,L. Williams misses 2-pt jump shot from 15 ft,11,14
52,1,5:06.0,Defensive rebound by M. Turner,,11,14
53,1,4:54.0,M. Turner misses 2-pt jump shot from 13 ft,,11,14
54,1,4:51.0,,Defensive rebound by D. Jordan,11,14
55,1,4:44.0,,T. Harris misses 2-pt jump shot from 9 ft,11,14
56,1,4:41.0,Defensive rebound by M. Turner,,11,14
57,1,4:31.0,T. Young misses 2-pt hook shot from 5 ft (block by A. Rivers),,11,14
58,1,4:28.0,,Defensive rebound by L. Williams,11,14
59,1,4:24.0,,T. Harris makes 2-pt dunk at rim (assist by L. Williams),11,16
60,1,4:07.0,C. Joseph enters the game for B. Bogdanović,,11,16
61,1,4:04.0,M. Turner makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,14,16
62,1,3:56.0,,Turnover by T. Wallace (bad pass),14,16
63,1,3:42.0,V. Oladipo misses 2-pt jump shot from 22 ft,,14,16
64,1,3:38.0,,Defensive rebound by D. Jordan,14,16
65,1,3:30.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by A. Rivers),14,18
66,1,3:14.0,V. Oladipo makes 2-pt layup from 1 ft,,16,18
67,1,3:01.0,,T. Harris makes 2-pt jump shot from 16 ft (assist by T. Wallace),16,20
68,1,2:46.0,Personal foul by A. Rivers (drawn by M. Turner),,16,20
69,1,2:46.0,,LA Clippers full timeout,16,20
70,1,2:46.0,,M. Harrell enters the game for D. Jordan,16,20
71,1,2:46.0,,S. Thornwell enters the game for T. Wallace,16,20
72,1,2:46.0,D. Sabonis enters the game for D. Collison,,16,20
73,1,2:46.0,L. Stephenson enters the game for T. Young,,16,20
74,1,2:37.0,C. Joseph misses 2-pt jump shot from 9 ft,,16,20
75,1,2:33.0,,Defensive rebound by S. Thornwell,16,20
76,1,2:22.0,,A. Rivers misses 2-pt layup from 4 ft (block by L. Stephenson),16,20
77,1,2:19.0,,Offensive rebound by A. Rivers,16,20
78,1,2:17.0,,A. Rivers makes 2-pt hook shot from 5 ft,16,22
79,1,2:03.0,D. Sabonis misses 2-pt hook shot from 5 ft,,16,22
80,1,2:00.0,Offensive rebound by M. Turner,,16,22
81,1,2:00.0,M. Turner misses 2-pt layup at rim,,16,22
82,1,1:59.0,,Defensive rebound by T. Harris,16,22
83,1,1:53.0,,A. Rivers misses 3-pt jump shot from 25 ft,16,22
84,1,1:50.0,Defensive rebound by C. Joseph,,16,22
85,1,1:40.0,M. Turner makes 2-pt layup from 2 ft (assist by V. Oladipo),,18,22
86,1,1:28.0,,A. Rivers makes 2-pt layup from 1 ft,18,24
87,1,1:16.0,D. Sabonis makes 2-pt layup at rim (assist by C. Joseph),,20,24
88,1,1:09.0,,L. Williams makes 2-pt jump shot from 8 ft,20,26
89,1,1:09.0,,Shooting foul by D. Sabonis (drawn by L. Williams),20,26
90,1,1:09.0,T. Booker enters the game for V. Oladipo,,20,26
91,1,1:09.0,G. Robinson enters the game for M. Turner,,20,26
92,1,1:09.0,,L. Williams makes free throw 1 of 1,20,27
93,1,1:09.0,,D. Gallinari enters the game for T. Harris,20,27
94,1,0:45.0,C. Joseph misses 2-pt jump shot from 13 ft,,20,27
95,1,0:45.0,Offensive rebound by Team,,20,27
96,1,0:45.0,Turnover by Team (shot clock),,20,27
97,1,0:31.0,,A. Rivers misses 3-pt jump shot from 25 ft,20,27
98,1,0:31.0,,Offensive rebound by S. Thornwell,20,27
99,1,0:25.0,,A. Rivers misses 3-pt jump shot from 23 ft,20,27
100,1,0:25.0,Defensive rebound by G. Robinson,,20,27
101,1,0:09.0,Personal take foul by L. Williams (drawn by C. Joseph),,20,27
102,1,0:09.0,,T. Wallace enters the game for L. Williams,20,27
103,1,0:09.0,,C. Williams enters the game for A. Rivers,20,27
104,1,0:03.0,C. Joseph makes 2-pt jump shot from 14 ft,,22,27
105,1,0:00.0,,M. Harrell makes 3-pt jump shot from 28 ft,22,30
106,2,11:43.0,G. Robinson misses 3-pt jump shot from 24 ft,,22,30
107,2,11:39.0,,Defensive rebound by D. Gallinari,22,30
108,2,11:34.0,,S. Thornwell makes 2-pt layup from 2 ft (assist by L. Williams),22,32
109,2,11:22.0,L. Stephenson misses 2-pt jump shot from 6 ft (block by D. Gallinari),,22,32
110,2,11:19.0,Offensive rebound by T. Booker,,22,32
111,2,11:10.0,L. Stephenson misses 3-pt jump shot from 25 ft,,22,32
112,2,11:08.0,,Defensive rebound by T. Wallace,22,32
113,2,11:01.0,,T. Wallace makes 2-pt jump shot from 9 ft,22,34
114,2,10:52.0,Personal foul by D. Gallinari (drawn by C. Joseph),,22,34
115,2,10:52.0,B. Bogdanović enters the game for G. Robinson,,22,34
116,2,10:37.0,L. Stephenson misses 3-pt jump shot from 24 ft,,22,34
117,2,10:34.0,,Defensive rebound by D. Gallinari,22,34
118,2,10:30.0,,M. Harrell makes 2-pt layup from 2 ft (assist by D. Gallinari),22,36
119,2,10:14.0,C. Joseph makes 2-pt layup at rim (assist by T. Booker),,24,36
120,2,9:56.0,,D. Gallinari misses 3-pt jump shot from 24 ft,24,36
121,2,9:54.0,Defensive rebound by L. Stephenson,,24,36
122,2,9:47.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,24,36
123,2,9:43.0,Offensive rebound by D. Sabonis,,24,36
124,2,9:32.0,Turnover by T. Booker (out of bounds lost ball),,24,36
125,2,9:23.0,,L. Williams makes 2-pt layup from 2 ft,24,38
126,2,9:11.0,Indiana full timeout,,24,38
127,2,9:11.0,T. Young enters the game for T. Booker,,24,38
128,2,8:58.0,Personal foul by S. Thornwell (drawn by B. Bogdanović),,24,38
129,2,8:52.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by D. Sabonis),,27,38
130,2,8:24.0,,D. Gallinari makes 2-pt layup from 1 ft,27,40
131,2,8:03.0,T. Young misses 2-pt hook shot from 3 ft,,27,40
132,2,7:59.0,,Defensive rebound by D. Gallinari,27,40
133,2,7:54.0,,M. Harrell makes 2-pt layup from 3 ft (assist by S. Thornwell),27,42
134,2,7:32.0,T. Young misses 2-pt layup from 4 ft,,27,42
135,2,7:32.0,Offensive rebound by Team,,27,42
136,2,7:32.0,V. Oladipo enters the game for L. Stephenson,,27,42
137,2,7:12.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by V. Oladipo),,29,42
138,2,6:58.0,,Shooting foul by D. Sabonis (drawn by D. Gallinari),29,42
139,2,6:58.0,,D. Gallinari makes free throw 1 of 2,29,43
140,2,6:58.0,,T. Harris enters the game for S. Thornwell,29,43
141,2,6:58.0,,D. Gallinari makes free throw 2 of 2,29,44
142,2,6:47.0,V. Oladipo makes 2-pt jump shot from 11 ft,,31,44
143,2,6:38.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by M. Harrell),31,47
144,2,6:28.0,Turnover by V. Oladipo (lost ball; steal by L. Williams),,31,47
145,2,6:22.0,,L. Williams misses 2-pt jump shot from 17 ft,31,47
146,2,6:20.0,Defensive rebound by T. Young,,31,47
147,2,6:04.0,V. Oladipo makes 2-pt jump shot from 9 ft,,33,47
148,2,5:49.0,,M. Harrell misses 2-pt layup from 1 ft,33,47
149,2,5:47.0,,Offensive rebound by M. Harrell,33,47
150,2,5:46.0,,M. Harrell misses 2-pt hook shot from 8 ft,33,47
151,2,5:46.0,Defensive rebound by V. Oladipo,,33,47
152,2,5:38.0,B. Bogdanović makes 2-pt dunk from 1 ft (assist by V. Oladipo),,35,47
153,2,5:37.0,,LA Clippers full timeout,35,47
154,2,5:37.0,,D. Jordan enters the game for M. Harrell,35,47
155,2,5:37.0,,A. Rivers enters the game for T. Wallace,35,47
156,2,5:37.0,D. Collison enters the game for C. Joseph,,35,47
157,2,5:37.0,M. Turner enters the game for D. Sabonis,,35,47
158,2,5:20.0,,T. Harris makes 2-pt layup from 2 ft,35,49
159,2,5:06.0,V. Oladipo makes 2-pt jump shot from 18 ft,,37,49
160,2,4:42.0,,D. Gallinari misses 3-pt jump shot from 25 ft,37,49
161,2,4:39.0,Defensive rebound by Team,,37,49
162,2,4:20.0,Shooting foul by L. Williams (drawn by M. Turner),,37,49
163,2,4:20.0,M. Turner makes free throw 1 of 2,,38,49
164,2,4:20.0,M. Turner makes free throw 2 of 2,,39,49
165,2,3:56.0,,L. Williams misses 3-pt jump shot from 25 ft,39,49
166,2,3:52.0,Defensive rebound by B. Bogdanović,,39,49
167,2,3:38.0,D. Collison misses 3-pt jump shot from 25 ft,,39,49
168,2,3:35.0,Offensive rebound by V. Oladipo,,39,49
169,2,3:31.0,Turnover by B. Bogdanović (lost ball; steal by T. Harris),,39,49
170,2,3:15.0,,Turnover by D. Jordan (lost ball; steal by V. Oladipo),39,49
171,2,3:09.0,M. Turner makes 2-pt layup at rim (assist by V. Oladipo),,41,49
172,2,2:47.0,,D. Gallinari misses 2-pt jump shot from 10 ft,41,49
173,2,2:43.0,Defensive rebound by T. Young,,41,49
174,2,2:28.0,Turnover by M. Turner (step out of bounds),,41,49
175,2,2:28.0,,T. Wallace enters the game for L. Williams,41,49
176,2,2:28.0,L. Stephenson enters the game for B. Bogdanović,,41,49
177,2,2:09.0,,D. Gallinari misses 2-pt dunk at rim,41,49
178,2,2:07.0,Defensive rebound by D. Collison,,41,49
179,2,2:03.0,L. Stephenson misses 3-pt jump shot from 23 ft,,41,49
180,2,1:54.0,Offensive rebound by M. Turner,,41,49
181,2,1:54.0,M. Turner makes 2-pt dunk at rim,,43,49
182,2,1:35.0,,M. Harrell enters the game for D. Gallinari,43,49
183,2,1:34.0,,T. Wallace misses 3-pt jump shot from 24 ft,43,49
184,2,1:34.0,Defensive rebound by Team,,43,49
185,2,1:16.0,V. Oladipo makes 2-pt layup from 1 ft,,45,49
186,2,0:57.0,,T. Wallace misses 2-pt jump shot from 6 ft,45,49
187,2,0:55.0,,Offensive rebound by D. Jordan,45,49
188,2,0:55.0,,D. Jordan misses 2-pt layup at rim,45,49
189,2,0:55.0,Defensive rebound by M. Turner,,45,49
190,2,0:55.0,Personal foul by T. Wallace (drawn by M. Turner),,45,49
191,2,0:33.0,V. Oladipo makes 2-pt jump shot from 17 ft,,47,49
192,2,0:17.0,,A. Rivers misses 2-pt hook shot from 9 ft,47,49
193,2,0:16.0,,Offensive rebound by M. Harrell,47,49
194,2,0:16.0,,M. Harrell makes 2-pt dunk at rim,47,51
195,2,0:01.0,V. Oladipo makes 3-pt jump shot from 25 ft,,50,51
196,3,11:35.0,V. Oladipo misses 3-pt jump shot from 25 ft,,50,51
197,3,11:32.0,,Defensive rebound by T. Harris,50,51
198,3,11:11.0,,T. Harris misses 3-pt jump shot from 23 ft,50,51
199,3,11:11.0,Defensive rebound by Team,,50,51
200,3,10:59.0,M. Turner misses 2-pt jump shot from 17 ft,,50,51
201,3,10:59.0,,Defensive rebound by D. Jordan,50,51
202,3,10:47.0,,Personal foul by T. Young (drawn by D. Gallinari),50,51
203,3,10:37.0,,T. Wallace makes 2-pt layup from 1 ft (assist by A. Rivers),50,53
204,3,10:15.0,Personal take foul by D. Jordan (drawn by V. Oladipo),,50,53
205,3,10:02.0,Turnover by V. Oladipo (lost ball; steal by T. Wallace),,50,53
206,3,9:58.0,,T. Wallace misses 2-pt layup from 1 ft (block by V. Oladipo),50,53
207,3,9:58.0,,Offensive rebound by Team,50,53
208,3,9:58.0,,D. Gallinari makes technical free throw,50,54
209,3,9:48.0,,A. Rivers misses 3-pt jump shot from 26 ft,50,54
210,3,9:43.0,Defensive rebound by B. Bogdanović,,50,54
211,3,9:38.0,M. Turner makes 3-pt jump shot from 24 ft (assist by D. Collison),,53,54
212,3,9:13.0,,T. Harris misses 2-pt jump shot from 19 ft,53,54
213,3,9:09.0,Defensive rebound by B. Bogdanović,,53,54
214,3,8:50.0,M. Turner misses 3-pt jump shot from 25 ft,,53,54
215,3,8:46.0,,Defensive rebound by T. Harris,53,54
216,3,8:30.0,,A. Rivers makes 3-pt jump shot from 25 ft (assist by T. Harris),53,57
217,3,8:15.0,B. Bogdanović makes 2-pt jump shot from 9 ft,,55,57
218,3,7:53.0,,D. Jordan misses 2-pt hook shot from 5 ft (block by M. Turner),55,57
219,3,7:50.0,Defensive rebound by T. Young,,55,57
220,3,7:48.0,T. Young makes 2-pt dunk from 1 ft (assist by V. Oladipo),,57,57
221,3,7:26.0,,Turnover by D. Gallinari (lost ball; steal by V. Oladipo),57,57
222,3,7:20.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,57,57
223,3,7:18.0,,Defensive rebound by D. Gallinari,57,57
224,3,7:15.0,,Shooting block foul by B. Bogdanović (drawn by D. Gallinari),57,57
225,3,7:15.0,,D. Gallinari makes free throw 1 of 2,57,58
226,3,7:15.0,,D. Gallinari makes free throw 2 of 2,57,59
227,3,6:56.0,,LA Clippers full timeout,57,59
228,3,6:54.0,M. Turner makes 2-pt layup from 3 ft (assist by V. Oladipo),,59,59
229,3,6:54.0,Shooting foul by A. Rivers (drawn by M. Turner),,59,59
230,3,6:54.0,M. Turner makes free throw 1 of 1,,60,59
231,3,6:27.0,,T. Harris misses 2-pt jump shot from 20 ft,60,59
232,3,6:25.0,,Offensive rebound by T. Wallace,60,59
233,3,6:20.0,,T. Harris misses 3-pt jump shot from 25 ft,60,59
234,3,6:15.0,Defensive rebound by V. Oladipo,,60,59
235,3,6:04.0,Shooting foul by T. Harris (drawn by M. Turner),,60,59
236,3,6:04.0,M. Turner misses free throw 1 of 2,,60,59
237,3,6:04.0,Offensive rebound by Team,,60,59
238,3,6:04.0,,L. Williams enters the game for D. Gallinari,60,59
239,3,6:04.0,M. Turner makes free throw 2 of 2,,61,59
240,3,5:56.0,,T. Harris misses 2-pt jump shot from 10 ft,61,59
241,3,5:55.0,,Offensive rebound by D. Jordan,61,59
242,3,5:54.0,,D. Jordan makes 2-pt layup at rim,61,61
243,3,5:49.0,Shooting block foul by T. Wallace (drawn by V. Oladipo),,61,61
244,3,5:49.0,V. Oladipo makes free throw 1 of 2,,62,61
245,3,5:49.0,V. Oladipo makes free throw 2 of 2,,63,61
246,3,5:35.0,,Turnover by L. Williams (lost ball; steal by V. Oladipo),63,61
247,3,5:17.0,B. Bogdanović misses 2-pt hook shot from 7 ft,,63,61
248,3,5:12.0,Offensive rebound by T. Young,,63,61
249,3,5:12.0,T. Young misses 2-pt layup at rim,,63,61
250,3,5:12.0,Offensive rebound by M. Turner,,63,61
251,3,5:10.0,M. Turner makes 2-pt dunk at rim,,65,61
252,3,4:56.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by T. Harris),65,64
253,3,4:31.0,D. Collison misses 2-pt jump shot from 21 ft,,65,64
254,3,4:28.0,,Defensive rebound by T. Wallace,65,64
255,3,4:24.0,,M. Harrell enters the game for D. Jordan,65,64
256,3,4:24.0,C. Joseph enters the game for B. Bogdanović,,65,64
257,3,4:09.0,,A. Rivers makes 3-pt jump shot from 27 ft (assist by T. Harris),65,67
258,3,3:48.0,V. Oladipo makes 2-pt layup at rim,,67,67
259,3,3:37.0,,Personal foul by V. Oladipo (drawn by A. Rivers),67,67
260,3,3:37.0,D. Sabonis enters the game for T. Young,,67,67
261,3,3:28.0,,T. Wallace makes 3-pt jump shot from 23 ft (assist by T. Harris),67,70
262,3,3:13.0,D. Sabonis misses 2-pt layup from 1 ft (block by T. Harris),,67,70
263,3,3:10.0,Offensive rebound by D. Sabonis,,67,70
264,3,3:09.0,D. Sabonis misses 2-pt layup from 1 ft,,67,70
265,3,3:07.0,,Defensive rebound by T. Wallace,67,70
266,3,3:04.0,,T. Harris makes 2-pt dunk from 1 ft (assist by T. Wallace),67,72
267,3,3:04.0,Indiana full timeout,,67,72
268,3,2:39.0,V. Oladipo misses 2-pt jump shot from 16 ft,,67,72
269,3,2:37.0,,Defensive rebound by M. Harrell,67,72
270,3,2:23.0,,A. Rivers makes 2-pt layup at rim (assist by T. Harris),67,74
271,3,2:08.0,,S. Thornwell enters the game for T. Wallace,67,74
272,3,2:08.0,L. Stephenson enters the game for D. Collison,,67,74
273,3,2:08.0,T. Young enters the game for M. Turner,,67,74
274,3,2:00.0,Shooting foul by S. Thornwell (drawn by V. Oladipo),,67,74
275,3,2:00.0,V. Oladipo makes free throw 1 of 2,,68,74
276,3,2:00.0,V. Oladipo makes free throw 2 of 2,,69,74
277,3,1:39.0,,Turnover by T. Harris (bad pass; steal by D. Sabonis),69,74
278,3,1:35.0,V. Oladipo makes 2-pt layup at rim (assist by L. Stephenson),,71,74
279,3,1:25.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by S. Thornwell),71,76
280,3,1:05.0,T. Young makes 2-pt layup from 1 ft (assist by V. Oladipo),,73,76
281,3,0:52.0,,Turnover by A. Rivers (traveling),73,76
282,3,0:34.0,V. Oladipo misses 3-pt jump shot from 25 ft,,73,76
283,3,0:32.0,,Defensive rebound by Team,73,76
284,3,0:10.0,,M. Harrell makes 2-pt layup from 1 ft,73,78
285,3,0:00.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,76,78
286,4,11:45.0,,M. Harrell misses 2-pt dunk from 1 ft (block by C. Joseph),76,78
287,4,11:42.0,Defensive rebound by D. Sabonis,,76,78
288,4,11:38.0,C. Joseph misses 2-pt layup from 3 ft (block by D. Gallinari),,76,78
289,4,11:35.0,Offensive rebound by L. Stephenson,,76,78
290,4,11:23.0,C. Joseph misses 3-pt jump shot from 26 ft,,76,78
291,4,11:20.0,,Defensive rebound by L. Williams,76,78
292,4,11:11.0,,S. Thornwell misses 3-pt jump shot from 22 ft,76,78
293,4,11:07.0,Defensive rebound by L. Stephenson,,76,78
294,4,11:02.0,Shooting foul by S. Thornwell (drawn by L. Stephenson),,76,78
295,4,11:02.0,L. Stephenson misses free throw 1 of 2,,76,78
296,4,11:02.0,Offensive rebound by Team,,76,78
297,4,11:02.0,L. Stephenson makes free throw 2 of 2,,77,78
298,4,10:50.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),77,80
299,4,10:32.0,L. Stephenson makes 2-pt layup from 1 ft,,79,80
300,4,10:15.0,,Turnover by T. Wallace (bad pass),79,80
301,4,10:04.0,Shooting foul by T. Wallace (drawn by B. Bogdanović),,79,80
302,4,10:04.0,B. Bogdanović misses free throw 1 of 2,,79,80
303,4,10:04.0,Offensive rebound by Team,,79,80
304,4,10:04.0,B. Bogdanović makes free throw 2 of 2,,80,80
305,4,9:51.0,,L. Williams makes 2-pt jump shot from 7 ft,80,82
306,4,9:35.0,Turnover by D. Sabonis (lost ball; steal by L. Williams),,80,82
307,4,9:27.0,,M. Harrell makes 2-pt hook shot from 5 ft,80,84
308,4,9:14.0,Offensive foul by L. Stephenson (drawn by S. Thornwell),,80,84
309,4,9:14.0,Turnover by L. Stephenson (offensive foul),,80,84
310,4,9:04.0,,M. Harrell makes 2-pt layup from 1 ft,80,86
311,4,9:04.0,Indiana full timeout,,80,86
312,4,8:42.0,C. Joseph misses 2-pt jump shot from 8 ft,,80,86
313,4,8:39.0,Offensive rebound by D. Sabonis,,80,86
314,4,8:38.0,D. Sabonis misses 2-pt layup from 1 ft,,80,86
315,4,8:38.0,Offensive rebound by T. Young,,80,86
316,4,8:35.0,Personal foul by S. Thornwell (drawn by T. Young),,80,86
317,4,8:21.0,L. Stephenson makes 2-pt layup from 1 ft,,82,86
318,4,8:02.0,,Turnover by L. Williams (bad pass; steal by T. Young),82,86
319,4,7:57.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by C. Joseph),,85,86
320,4,7:35.0,,Personal block foul by T. Young (drawn by D. Gallinari),85,86
321,4,7:35.0,,T. Harris enters the game for T. Wallace,85,86
322,4,7:35.0,V. Oladipo enters the game for T. Young,,85,86
323,4,7:24.0,,D. Gallinari misses 2-pt jump shot from 22 ft,85,86
324,4,7:21.0,Defensive rebound by C. Joseph,,85,86
325,4,7:09.0,L. Stephenson misses 3-pt jump shot from 24 ft,,85,86
326,4,7:08.0,,Defensive rebound by Team,85,86
327,4,7:08.0,,A. Rivers enters the game for S. Thornwell,85,86
328,4,6:53.0,,L. Williams makes 2-pt jump shot from 21 ft,85,88
329,4,6:28.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by C. Joseph),,88,88
330,4,6:14.0,,A. Rivers misses 2-pt layup from 1 ft,88,88
331,4,6:12.0,Defensive rebound by L. Stephenson,,88,88
332,4,5:52.0,Turnover by C. Joseph (lost ball; steal by A. Rivers),,88,88
333,4,5:45.0,,L. Williams makes 2-pt layup at rim (assist by M. Harrell),88,90
334,4,5:44.0,Indiana full timeout,,88,90
335,4,5:44.0,,D. Jordan enters the game for M. Harrell,88,90
336,4,5:44.0,M. Turner enters the game for C. Joseph,,88,90
337,4,5:44.0,D. Collison enters the game for D. Sabonis,,88,90
338,4,5:44.0,T. Young enters the game for B. Bogdanović,,88,90
339,4,5:25.0,D. Collison makes 3-pt jump shot from 22 ft,,91,90
340,4,5:05.0,,L. Williams misses 2-pt jump shot from 21 ft,91,90
341,4,5:03.0,Defensive rebound by L. Stephenson,,91,90
342,4,4:47.0,Shooting foul by L. Williams (drawn by D. Collison),,91,90
343,4,4:47.0,D. Collison makes free throw 1 of 2,,92,90
344,4,4:47.0,,T. Wallace enters the game for D. Gallinari,92,90
345,4,4:47.0,D. Collison makes free throw 2 of 2,,93,90
346,4,4:38.0,,Turnover by D. Jordan (bad pass),93,90
347,4,4:25.0,D. Collison misses 2-pt layup from 3 ft,,93,90
348,4,4:20.0,Offensive rebound by M. Turner,,93,90
349,4,4:20.0,M. Turner misses 2-pt layup at rim,,93,90
350,4,4:20.0,,Defensive rebound by D. Jordan,93,90
351,4,4:13.0,,L. Williams makes 2-pt jump shot from 6 ft,93,92
352,4,3:54.0,L. Stephenson makes 2-pt jump shot from 5 ft (assist by V. Oladipo),,95,92
353,4,3:47.0,,Shooting foul by V. Oladipo (drawn by L. Williams),95,92
354,4,3:47.0,,L. Williams makes free throw 1 of 2,95,93
355,4,3:47.0,,L. Williams makes free throw 2 of 2,95,94
356,4,3:30.0,L. Stephenson misses 3-pt jump shot from 22 ft,,95,94
357,4,3:24.0,Offensive rebound by T. Young,,95,94
358,4,3:24.0,T. Young misses 2-pt layup at rim,,95,94
359,4,3:24.0,Offensive rebound by T. Young,,95,94
360,4,3:24.0,,Technical foul by D. Jordan,95,94
361,4,3:24.0,L. Stephenson makes flagrant free throw 1 of 2,,96,94
362,4,3:24.0,L. Stephenson misses flagrant free throw 2 of 2,,96,94
363,4,3:24.0,Offensive rebound by Team,,96,94
364,4,3:24.0,,S. Thornwell enters the game for L. Williams,96,94
365,4,3:24.0,B. Bogdanović enters the game for L. Stephenson,,96,94
366,4,3:07.0,V. Oladipo makes 3-pt jump shot from 24 ft,,99,94
367,4,3:05.0,,LA Clippers full timeout,99,94
368,4,3:05.0,,L. Williams enters the game for S. Thornwell,99,94
369,4,2:47.0,,T. Harris makes 2-pt layup from 4 ft,99,96
370,4,2:30.0,D. Collison makes 2-pt jump shot from 20 ft (assist by V. Oladipo),,101,96
371,4,2:17.0,,Shooting foul by V. Oladipo (drawn by L. Williams),101,96
372,4,2:17.0,,L. Williams makes free throw 1 of 2,101,97
373,4,2:17.0,,L. Williams makes free throw 2 of 2,101,98
374,4,1:52.0,M. Turner makes 2-pt jump shot from 20 ft (assist by D. Collison),,103,98
375,4,1:46.0,,Personal foul by V. Oladipo (drawn by D. Jordan),103,98
376,4,1:43.0,,L. Williams makes 3-pt jump shot from 30 ft (assist by A. Rivers),103,101
377,4,1:20.0,D. Collison makes 2-pt jump shot from 21 ft,,105,101
378,4,1:19.0,,LA Clippers full timeout,105,101
379,4,1:14.0,,L. Williams misses 3-pt jump shot from 27 ft,105,101
380,4,1:11.0,,Offensive rebound by A. Rivers,105,101
