,QUARTER,TIME_REMAINING,MIAMI_ACTION,INDIANA_ACTION,MIAMI_SCORE,INDIANA_SCORE
200,3,11:48.0,,Turnover by M. Turner (offensive foul),53,52
201,3,11:34.0,Turnover by G. Dragić (lost ball; steal by D. Collison),,53,52
202,3,11:32.0,,Shooting foul by G. Dragić (drawn by B. Bogdanović),53,52
203,3,11:32.0,,B. Bogdanović makes free throw 1 of 2,53,53
204,3,11:32.0,,B. Bogdanović makes free throw 2 of 2,53,54
205,3,11:21.0,B. Adebayo misses 2-pt jump shot from 7 ft,,53,54
206,3,11:19.0,,Defensive rebound by V. Oladipo,53,54
207,3,11:12.0,,M. Turner misses 3-pt jump shot from 26 ft,53,54
208,3,11:10.0,Defensive rebound by B. Adebayo,,53,54
209,3,10:56.0,B. Adebayo misses 2-pt jump shot from 4 ft (block by M. Turner),,53,54
210,3,10:54.0,Offensive rebound by T. Johnson,,53,54
211,3,10:51.0,T. Johnson makes 2-pt jump shot from 9 ft,,55,54
212,3,10:36.0,,Shooting block foul by B. Adebayo (drawn by M. Turner),55,54
213,3,10:36.0,,M. Turner makes free throw 1 of 2,55,55
214,3,10:36.0,,M. Turner makes free throw 2 of 2,55,56
215,3,10:28.0,Turnover by J. Johnson (lost ball; steal by T. Young),,55,56
216,3,10:25.0,,Turnover by V. Oladipo (out of bounds lost ball),55,56
217,3,10:15.0,T. Johnson misses 3-pt jump shot from 26 ft,,55,56
218,3,10:11.0,,Defensive rebound by T. Young,55,56
219,3,10:00.0,,M. Turner misses 2-pt jump shot from 19 ft,55,56
220,3,9:57.0,Defensive rebound by J. Johnson,,55,56
221,3,9:52.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Johnson),,57,56
222,3,9:32.0,,T. Young makes 2-pt layup from 3 ft (assist by D. Collison),57,58
223,3,9:19.0,J. Johnson misses 3-pt jump shot from 26 ft,,57,58
224,3,9:16.0,,Defensive rebound by M. Turner,57,58
225,3,9:06.0,,V. Oladipo misses 2-pt layup from 1 ft (block by B. Adebayo),57,58
226,3,9:06.0,,Offensive rebound by Team,57,58
227,3,9:02.0,,B. Bogdanović misses 2-pt jump shot from 12 ft,57,58
228,3,8:57.0,,Offensive rebound by M. Turner,57,58
229,3,8:43.0,,T. Young makes 2-pt layup from 1 ft (assist by M. Turner),57,60
230,3,8:30.0,G. Dragić makes 2-pt jump shot from 7 ft,,59,60
231,3,8:17.0,,T. Young makes 2-pt hook shot from 7 ft,59,62
232,3,8:04.0,Turnover by J. Johnson (bad pass; steal by T. Young),,59,62
233,3,7:54.0,,V. Oladipo makes 2-pt layup from 1 ft,59,64
234,3,7:38.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by T. Johnson),,62,64
235,3,7:10.0,,D. Collison makes 2-pt jump shot from 19 ft (assist by V. Oladipo),62,66
236,3,6:43.0,J. Richardson misses 2-pt layup from 1 ft,,62,66
237,3,6:41.0,,Defensive rebound by M. Turner,62,66
238,3,6:38.0,,Shooting foul by J. Johnson (drawn by V. Oladipo),62,66
239,3,6:38.0,,Indiana full timeout,62,66
240,3,6:38.0,W. Ellington enters the game for J. Richardson,,62,66
241,3,6:38.0,,V. Oladipo misses free throw 1 of 2,62,66
242,3,6:38.0,,Offensive rebound by Team,62,66
243,3,6:38.0,,C. Joseph enters the game for B. Bogdanović,62,66
244,3,6:38.0,,V. Oladipo makes free throw 2 of 2,62,67
245,3,6:26.0,J. Johnson makes 2-pt dunk from 2 ft (assist by T. Johnson),,64,67
246,3,6:00.0,,T. Young makes 2-pt jump shot from 10 ft (assist by V. Oladipo),64,69
247,3,5:44.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by T. Johnson),,67,69
248,3,5:30.0,,M. Turner misses 2-pt jump shot from 9 ft,67,69
249,3,5:28.0,,Offensive rebound by T. Young,67,69
250,3,5:27.0,,T. Young misses 2-pt hook shot from 4 ft,67,69
251,3,5:27.0,Defensive rebound by G. Dragić,,67,69
252,3,5:15.0,W. Ellington misses 3-pt jump shot from 29 ft,,67,69
253,3,5:13.0,,Defensive rebound by M. Turner,67,69
254,3,4:58.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by C. Joseph),67,71
255,3,4:58.0,Violation by B. Adebayo (def goaltending),,67,71
256,3,4:44.0,J. Johnson misses 2-pt jump shot from 16 ft,,67,71
257,3,4:39.0,,Defensive rebound by M. Turner,67,71
258,3,4:28.0,,C. Joseph makes 2-pt jump shot from 16 ft (assist by V. Oladipo),67,73
259,3,4:19.0,Personal foul by D. Collison (drawn by G. Dragić),,67,73
260,3,4:19.0,K. Olynyk enters the game for B. Adebayo,,67,73
261,3,4:19.0,,T. Booker enters the game for M. Turner,67,73
262,3,4:15.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by K. Olynyk),,70,73
263,3,3:47.0,,T. Young misses 2-pt layup from 3 ft,70,73
264,3,3:47.0,,Offensive rebound by Team,70,73
265,3,3:32.0,,Turnover by V. Oladipo (lost ball; steal by G. Dragić),70,73
266,3,3:26.0,W. Ellington makes 2-pt layup at rim (assist by J. Johnson),,72,73
267,3,3:10.0,,T. Young makes 2-pt layup from 5 ft (assist by D. Collison),72,75
268,3,2:55.0,K. Olynyk misses 3-pt jump shot from 29 ft,,72,75
269,3,2:53.0,,Defensive rebound by T. Young,72,75
270,3,2:47.0,,V. Oladipo misses 2-pt jump shot from 15 ft,72,75
271,3,2:46.0,,Offensive rebound by Team,72,75
272,3,2:46.0,Loose ball foul by W. Ellington (drawn by T. Booker),,72,75
273,3,2:46.0,Miami full timeout,,72,75
274,3,2:46.0,,L. Stephenson enters the game for D. Collison,72,75
275,3,2:46.0,,G. Robinson enters the game for V. Oladipo,72,75
276,3,2:46.0,D. Wade enters the game for T. Johnson,,72,75
277,3,2:46.0,J. Winslow enters the game for J. Johnson,,72,75
278,3,2:39.0,,Shooting foul by G. Dragić (drawn by T. Young),72,75
279,3,2:39.0,,T. Young misses free throw 1 of 2,72,75
280,3,2:39.0,,Offensive rebound by Team,72,75
281,3,2:39.0,J. Richardson enters the game for G. Dragić,,72,75
282,3,2:39.0,,T. Young makes free throw 2 of 2,72,76
283,3,2:25.0,J. Richardson misses 3-pt jump shot from 27 ft,,72,76
284,3,2:23.0,,Defensive rebound by G. Robinson,72,76
285,3,2:09.0,,Shooting foul by K. Olynyk (drawn by C. Joseph),72,76
286,3,2:09.0,,C. Joseph makes free throw 1 of 2,72,77
287,3,2:09.0,,C. Joseph misses free throw 2 of 2,72,77
288,3,2:09.0,Defensive rebound by K. Olynyk,,72,77
289,3,1:58.0,D. Wade misses 2-pt jump shot from 18 ft,,72,77
290,3,1:56.0,,Defensive rebound by G. Robinson,72,77
291,3,1:39.0,,Turnover by T. Young (bad pass; steal by W. Ellington),72,77
292,3,1:32.0,J. Winslow misses 2-pt jump shot from 20 ft,,72,77
293,3,1:28.0,,Defensive rebound by C. Joseph,72,77
294,3,1:21.0,,L. Stephenson misses 3-pt jump shot from 32 ft,72,77
295,3,1:18.0,Defensive rebound by K. Olynyk,,72,77
296,3,1:11.0,Personal foul by T. Young (drawn by K. Olynyk),,72,77
297,3,1:11.0,,B. Bogdanović enters the game for T. Young,72,77
298,3,1:05.0,J. Winslow makes 2-pt layup from 1 ft (assist by K. Olynyk),,74,77
299,3,0:46.0,,C. Joseph makes 2-pt jump shot from 18 ft,74,79
300,3,0:37.0,K. Olynyk misses 2-pt jump shot from 5 ft (block by L. Stephenson),,74,79
301,3,0:35.0,Offensive rebound by K. Olynyk,,74,79
302,3,0:32.0,D. Wade misses 2-pt jump shot from 13 ft,,74,79
303,3,0:29.0,,Defensive rebound by B. Bogdanović,74,79
304,3,0:22.0,,G. Robinson makes 3-pt jump shot from 22 ft (assist by C. Joseph),74,82
305,3,0:03.0,D. Wade misses 3-pt jump shot from 26 ft,,74,82
306,3,0:00.0,,Defensive rebound by C. Joseph,74,82
307,4,11:47.0,W. Ellington misses 3-pt jump shot from 26 ft,,74,82
308,4,11:44.0,,Defensive rebound by T. Booker,74,82
309,4,11:31.0,,Turnover by L. Stephenson (bad pass; steal by K. Olynyk),74,82
310,4,11:24.0,D. Wade makes 2-pt dunk from 1 ft (assist by K. Olynyk),,76,82
311,4,11:09.0,,B. Bogdanović makes 2-pt layup at rim,76,84
312,4,10:55.0,W. Ellington misses 2-pt layup at rim,,76,84
313,4,10:53.0,,Defensive rebound by G. Robinson,76,84
314,4,10:49.0,,L. Stephenson misses 2-pt layup from 1 ft,76,84
315,4,10:47.0,Defensive rebound by K. Olynyk,,76,84
316,4,10:43.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by J. Richardson),,79,84
317,4,10:23.0,,Turnover by B. Bogdanović (lost ball; steal by W. Ellington),79,84
318,4,10:20.0,J. Richardson makes 2-pt layup at rim (assist by W. Ellington),,81,84
319,4,10:20.0,,Indiana full timeout,81,84
320,4,10:00.0,,T. Booker makes 2-pt layup from 3 ft (assist by C. Joseph),81,86
321,4,9:37.0,W. Ellington misses 3-pt jump shot from 26 ft,,81,86
322,4,9:34.0,,Defensive rebound by T. Booker,81,86
323,4,9:23.0,,C. Joseph misses 3-pt jump shot from 23 ft,81,86
324,4,9:18.0,Defensive rebound by D. Wade,,81,86
325,4,9:09.0,K. Olynyk makes 2-pt layup at rim (assist by D. Wade),,83,86
326,4,8:55.0,,Turnover by C. Joseph (out of bounds lost ball),83,86
327,4,8:46.0,K. Olynyk makes 2-pt layup at rim (assist by D. Wade),,85,86
328,4,8:45.0,,Indiana full timeout,85,86
329,4,8:45.0,,D. Collison enters the game for L. Stephenson,85,86
330,4,8:45.0,,M. Turner enters the game for C. Joseph,85,86
331,4,8:45.0,,V. Oladipo enters the game for T. Booker,85,86
332,4,8:35.0,,B. Bogdanović misses 2-pt jump shot from 17 ft,85,86
333,4,8:31.0,Defensive rebound by W. Ellington,,85,86
334,4,8:18.0,J. Richardson misses 2-pt jump shot from 17 ft,,85,86
335,4,8:15.0,,Defensive rebound by G. Robinson,85,86
336,4,7:56.0,,V. Oladipo misses 3-pt jump shot from 27 ft,85,86
337,4,7:54.0,Defensive rebound by K. Olynyk,,85,86
338,4,7:48.0,D. Wade misses 2-pt jump shot from 17 ft,,85,86
339,4,7:44.0,,Defensive rebound by D. Collison,85,86
340,4,7:23.0,,V. Oladipo misses 3-pt jump shot from 24 ft,85,86
341,4,7:19.0,,Offensive rebound by B. Bogdanović,85,86
342,4,7:15.0,,B. Bogdanović makes 2-pt jump shot from 5 ft,85,88
343,4,6:57.0,W. Ellington misses 3-pt jump shot from 23 ft,,85,88
344,4,6:55.0,,Defensive rebound by M. Turner,85,88
345,4,6:39.0,,Turnover by D. Collison (bad pass; steal by W. Ellington),85,88
346,4,6:36.0,,Offensive charge foul by W. Ellington (drawn by V. Oladipo),85,88
347,4,6:36.0,Turnover by W. Ellington (offensive foul),,85,88
348,4,6:36.0,,T. Young enters the game for G. Robinson,85,88
349,4,6:36.0,T. Johnson enters the game for W. Ellington,,85,88
350,4,6:36.0,G. Dragić enters the game for D. Wade,,85,88
351,4,6:21.0,,V. Oladipo makes 2-pt jump shot from 7 ft,85,90
352,4,6:04.0,K. Olynyk makes 3-pt jump shot from 27 ft (assist by G. Dragić),,88,90
353,4,5:39.0,,V. Oladipo misses 3-pt jump shot from 26 ft,88,90
354,4,5:34.0,Defensive rebound by J. Winslow,,88,90
355,4,5:22.0,Personal foul by D. Collison (drawn by K. Olynyk),,88,90
356,4,5:22.0,Miami full timeout,,88,90
357,4,5:22.0,,C. Joseph enters the game for B. Bogdanović,88,90
358,4,5:22.0,J. Johnson enters the game for J. Winslow,,88,90
359,4,5:14.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by K. Olynyk),,91,90
360,4,4:55.0,,V. Oladipo makes 3-pt jump shot from 22 ft (assist by M. Turner),91,93
361,4,4:35.0,K. Olynyk misses 3-pt jump shot from 28 ft,,91,93
362,4,4:34.0,,Defensive rebound by T. Young,91,93
363,4,4:20.0,,M. Turner misses 2-pt jump shot from 20 ft,91,93
364,4,4:13.0,Defensive rebound by T. Johnson,,91,93
365,4,4:03.0,G. Dragić misses 2-pt jump shot from 17 ft,,91,93
366,4,4:00.0,Offensive rebound by J. Richardson,,91,93
367,4,3:56.0,K. Olynyk misses 2-pt layup from 5 ft (block by T. Young),,91,93
368,4,3:54.0,,Defensive rebound by T. Young,91,93
369,4,3:44.0,,Turnover by V. Oladipo (traveling),91,93
370,4,3:44.0,Miami full timeout,,91,93
371,4,3:44.0,,B. Bogdanović enters the game for D. Collison,91,93
372,4,3:32.0,Turnover by K. Olynyk (bad pass; steal by T. Young),,91,93
373,4,3:18.0,,Turnover by M. Turner (lost ball; steal by K. Olynyk),91,93
374,4,3:15.0,K. Olynyk misses 2-pt layup from 2 ft (block by T. Young),,91,93
375,4,3:13.0,,Defensive rebound by C. Joseph,91,93
376,4,2:51.0,,Turnover by V. Oladipo (bad pass; steal by G. Dragić),91,93
377,4,2:47.0,J. Richardson makes 2-pt layup at rim (assist by G. Dragić),,93,93
