,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
383,4,4:30.0,,L. James misses 2-pt layup from 2 ft,105,114
384,4,4:27.0,,Offensive rebound by J. Smith,105,114
385,4,4:26.0,,Cleveland full timeout,105,114
386,4,4:09.0,,L. James misses 2-pt jump shot from 7 ft,105,114
387,4,4:03.0,,Offensive rebound by K. Love,105,114
388,4,4:03.0,,K. Love misses 2-pt layup at rim,105,114
389,4,4:01.0,Defensive rebound by T. Snell,,105,114
390,4,4:00.0,M. Brogdon makes 2-pt layup from 1 ft (assist by K. Middleton),,107,114
391,4,3:46.0,,Shooting foul by M. Brogdon (drawn by K. Love),107,114
392,4,3:46.0,,K. Love makes free throw 1 of 2,107,115
393,4,3:46.0,,K. Love makes free throw 2 of 2,107,116
394,4,3:32.0,M. Brogdon makes 3-pt jump shot from 23 ft (assist by K. Middleton),,110,116
395,4,3:07.0,,L. James misses 2-pt jump shot from 3 ft,110,116
396,4,3:05.0,Defensive rebound by T. Snell,,110,116
397,4,2:49.0,M. Brogdon misses 3-pt jump shot from 26 ft,,110,116
398,4,2:45.0,,Defensive rebound by L. James,110,116
399,4,2:37.0,,L. James makes 2-pt layup at rim,110,118
400,4,2:19.0,K. Middleton makes 2-pt jump shot from 19 ft,,112,118
401,4,1:53.0,,J. Smith misses 2-pt jump shot from 12 ft,112,118
402,4,1:51.0,Defensive rebound by M. Brogdon,,112,118
403,4,1:37.0,J. Henson makes 2-pt hook shot from 4 ft (assist by K. Middleton),,114,118
404,4,1:22.0,,Personal foul by K. Middleton (drawn by L. James),114,118
405,4,1:22.0,,L. James makes free throw 1 of 2,114,119
406,4,1:22.0,,L. James makes free throw 2 of 2,114,120
407,4,1:22.0,Milwaukee full timeout,,114,120
408,4,1:22.0,M. Teletović enters the game for J. Henson,,114,120
409,4,1:12.0,Turnover by G. Antetokounmpo (lost ball; steal by K. Love),,114,120
410,4,0:51.0,,L. James makes 2-pt jump shot from 13 ft,114,122
411,4,0:44.0,K. Middleton makes 3-pt jump shot from 25 ft,,117,122
412,4,0:19.0,,J. Smith misses 2-pt jump shot from 11 ft,117,122
413,4,0:18.0,,Offensive rebound by K. Love,117,122
414,4,0:18.0,,K. Love misses 2-pt layup at rim,117,122
415,4,0:18.0,,Offensive rebound by Team,117,122
416,4,0:18.0,,K. Korver enters the game for I. Shumpert,117,122
417,4,0:18.0,J. Henson enters the game for M. Teletović,,117,122
418,4,0:18.0,,Personal foul by G. Antetokounmpo (drawn by J. Smith),117,122
419,4,0:18.0,M. Teletović enters the game for G. Antetokounmpo,,117,122
420,4,0:18.0,,J. Smith makes free throw 1 of 2,117,123
421,4,0:18.0,,J. Crowder enters the game for K. Love,117,123
422,4,0:18.0,,I. Shumpert enters the game for K. Korver,117,123
423,4,0:18.0,,J. Smith misses free throw 2 of 2,117,123
424,4,0:18.0,Defensive rebound by Team,,117,123
425,4,0:11.0,K. Middleton misses 3-pt jump shot from 25 ft,,117,123
426,4,0:08.0,Offensive rebound by M. Brogdon,,117,123
427,4,0:07.0,M. Brogdon makes 2-pt layup from 1 ft,,119,123
428,4,0:06.0,,Personal foul by K. Middleton (drawn by L. James),119,123
429,4,0:06.0,,L. James makes free throw 1 of 2,119,124
430,4,0:06.0,,L. James misses free throw 2 of 2,119,124
431,4,0:03.0,,Offensive rebound by L. James,119,124
