,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
70,1,3:06.0,,N. Powell enters the game for J. Valančiūnas,15,24
71,1,3:06.0,,Toronto full timeout,15,24
72,1,2:57.0,,D. DeRozan makes 2-pt layup from 3 ft,15,26
73,1,2:43.0,J. Okafor makes 2-pt jump shot from 4 ft,,17,26
74,1,2:31.0,,D. DeRozan misses 2-pt jump shot from 9 ft,17,26
75,1,2:30.0,Defensive rebound by N. Stauskas,,17,26
76,1,2:16.0,Turnover by C. LeVert (bad pass; steal by K. Lowry),,17,26
77,1,2:10.0,,S. Ibaka makes 2-pt jump shot from 12 ft (assist by K. Lowry),17,28
78,1,1:45.0,N. Stauskas makes 3-pt jump shot from 27 ft (assist by Q. Acy),,20,28
79,1,1:29.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by K. Lowry),20,30
80,1,1:29.0,,Shooting foul by J. Okafor (drawn by J. Poeltl),20,30
81,1,1:29.0,,F. VanVleet enters the game for K. Lowry,20,30
82,1,1:29.0,,P. Siakam enters the game for S. Ibaka,20,30
83,1,1:29.0,,J. Poeltl misses free throw 1 of 1,20,30
84,1,1:29.0,S. Dinwiddie enters the game for I. Whitehead,,20,30
85,1,1:22.0,Offensive rebound by S. Dinwiddie,,20,30
86,1,1:09.0,J. Okafor misses 2-pt layup from 2 ft,,20,30
87,1,1:06.0,,Defensive rebound by P. Siakam,20,30
88,1,0:59.0,,D. DeRozan misses 2-pt jump shot from 11 ft,20,30
89,1,0:59.0,Defensive rebound by N. Stauskas,,20,30
90,1,0:56.0,Personal foul by D. DeRozan (drawn by N. Stauskas),,20,30
91,1,0:40.0,S. Dinwiddie misses 2-pt jump shot from 7 ft,,20,30
92,1,0:38.0,,Defensive rebound by N. Powell,20,30
93,1,0:21.0,,P. Siakam misses 3-pt jump shot from 24 ft,20,30
94,1,0:18.0,Defensive rebound by N. Stauskas,,20,30
95,1,0:02.0,C. LeVert misses 3-pt jump shot from 26 ft,,20,30
96,1,0:02.0,,Defensive rebound by D. DeRozan,20,30
97,2,11:48.0,N. Stauskas makes 3-pt jump shot from 25 ft,,23,30
98,2,11:19.0,,D. Wright misses 2-pt jump shot from 10 ft,23,30
99,2,11:19.0,,Offensive rebound by Team,23,30
100,2,11:19.0,,Turnover by Team (shot clock),23,30
101,2,10:56.0,N. Stauskas makes 3-pt jump shot from 27 ft (assist by T. Mozgov),,26,30
102,2,10:50.0,,Turnover by N. Powell (out of bounds lost ball),26,30
103,2,10:35.0,N. Stauskas makes 3-pt jump shot from 26 ft,,29,30
104,2,10:34.0,,Toronto full timeout,29,30
105,2,10:09.0,,Turnover by Team (shot clock),29,30
106,2,9:59.0,Q. Acy makes 2-pt dunk at rim (assist by T. Mozgov),,31,30
107,2,9:43.0,,N. Powell misses 2-pt dunk from 1 ft,31,30
108,2,9:41.0,Defensive rebound by N. Stauskas,,31,30
109,2,9:26.0,N. Stauskas makes 2-pt layup at rim,,33,30
110,2,9:26.0,Shooting foul by P. Siakam (drawn by N. Stauskas),,33,30
111,2,9:26.0,N. Stauskas makes free throw 1 of 1,,34,30
112,2,9:08.0,,F. VanVleet makes 2-pt layup at rim,34,32
113,2,8:43.0,Turnover by I. Whitehead (bad pass; steal by D. Wright),,34,32
114,2,8:31.0,,P. Siakam misses 3-pt jump shot from 24 ft,34,32
115,2,8:28.0,Defensive rebound by C. LeVert,,34,32
116,2,8:15.0,T. Mozgov makes 2-pt layup from 1 ft (assist by I. Whitehead),,36,32
117,2,7:52.0,,N. Powell makes 3-pt jump shot from 25 ft (assist by D. Wright),36,35
118,2,7:26.0,C. LeVert misses 2-pt jump shot from 15 ft,,36,35
119,2,7:23.0,,Defensive rebound by P. Siakam,36,35
120,2,7:08.0,,D. Wright misses 3-pt jump shot from 25 ft,36,35
121,2,7:06.0,Defensive rebound by N. Stauskas,,36,35
122,2,6:52.0,N. Stauskas misses 3-pt jump shot from 28 ft,,36,35
123,2,6:49.0,,Defensive rebound by N. Powell,36,35
124,2,6:44.0,,D. Wright misses 2-pt jump shot from 3 ft,36,35
125,2,6:43.0,,Offensive rebound by J. Poeltl,36,35
126,2,6:43.0,,J. Poeltl makes 2-pt layup from 1 ft,36,37
127,2,6:43.0,Brooklyn full timeout,,36,37
128,2,6:43.0,,K. Lowry enters the game for P. Siakam,36,37
129,2,6:43.0,,S. Ibaka enters the game for D. Wright,36,37
130,2,6:43.0,R. Hollis-Jefferson enters the game for N. Stauskas,,36,37
131,2,6:43.0,J. Harris enters the game for Q. Acy,,36,37
132,2,6:43.0,S. Dinwiddie enters the game for C. LeVert,,36,37
133,2,6:27.0,S. Dinwiddie makes 2-pt jump shot from 10 ft,,38,37
134,2,6:09.0,,N. Powell makes 2-pt layup from 1 ft (assist by F. VanVleet),38,39
135,2,5:43.0,S. Dinwiddie misses 2-pt layup from 5 ft (block by J. Poeltl),,38,39
136,2,5:43.0,Offensive rebound by Team,,38,39
137,2,5:43.0,J. Okafor enters the game for T. Mozgov,,38,39
138,2,5:40.0,S. Dinwiddie makes 2-pt layup at rim (assist by I. Whitehead),,40,39
139,2,5:24.0,,S. Ibaka misses 2-pt jump shot from 11 ft,40,39
140,2,5:22.0,Defensive rebound by R. Hollis-Jefferson,,40,39
141,2,5:03.0,Personal foul by F. VanVleet (drawn by J. Okafor),,40,39
142,2,5:03.0,,O. Anunoby enters the game for F. VanVleet,40,39
143,2,5:03.0,,D. DeRozan enters the game for N. Powell,40,39
144,2,5:03.0,,J. Valančiūnas enters the game for J. Poeltl,40,39
145,2,4:53.0,S. Dinwiddie misses 2-pt jump shot from 15 ft,,40,39
146,2,4:50.0,,Defensive rebound by O. Anunoby,40,39
147,2,4:41.0,,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by K. Lowry),40,41
148,2,4:30.0,I. Whitehead misses 2-pt layup from 2 ft,,40,41
149,2,4:30.0,,Defensive rebound by J. Valančiūnas,40,41
150,2,4:15.0,,J. Valančiūnas makes 2-pt jump shot from 15 ft,40,43
151,2,3:52.0,I. Whitehead makes 2-pt layup from 4 ft,,42,43
152,2,3:33.0,,D. DeRozan makes 2-pt jump shot from 18 ft,42,45
153,2,3:19.0,S. Dinwiddie misses 2-pt jump shot from 13 ft,,42,45
154,2,3:16.0,,Defensive rebound by D. DeRozan,42,45
155,2,3:09.0,,D. DeRozan makes 2-pt jump shot from 10 ft,42,47
156,2,2:42.0,Turnover by Team (shot clock),,42,47
157,2,2:42.0,C. LeVert enters the game for I. Whitehead,,42,47
158,2,2:31.0,,D. DeRozan makes 2-pt jump shot from 15 ft,42,49
159,2,2:09.0,J. Okafor misses 2-pt jump shot from 10 ft,,42,49
160,2,2:07.0,,Defensive rebound by J. Valančiūnas,42,49
161,2,2:03.0,,K. Lowry makes 3-pt jump shot from 28 ft,42,52
162,2,1:43.0,Personal foul by O. Anunoby (drawn by S. Dinwiddie),,42,52
163,2,1:30.0,J. Okafor misses 3-pt jump shot from 24 ft,,42,52
164,2,1:27.0,,Defensive rebound by K. Lowry,42,52
165,2,1:18.0,,J. Valančiūnas makes 2-pt hook shot from 6 ft,42,54
166,2,0:51.0,J. Okafor makes 2-pt jump shot from 14 ft,,44,54
167,2,0:42.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by K. Lowry),44,56
168,2,0:30.0,Turnover by J. Okafor (traveling),,44,56
169,2,0:27.0,,K. Lowry misses 3-pt jump shot from 30 ft,44,56
170,2,0:24.0,,Offensive rebound by K. Lowry,44,56
171,2,0:20.0,,Personal foul by C. LeVert (drawn by D. DeRozan),44,56
172,2,0:03.0,,D. DeRozan makes 2-pt jump shot from 18 ft,44,58
173,2,0:00.0,J. Harris misses 3-pt jump shot from 36 ft,,44,58
174,2,0:00.0,Offensive rebound by Team,,44,58
175,3,11:36.0,T. Zeller misses 2-pt hook shot from 9 ft,,44,58
176,3,11:33.0,,Defensive rebound by J. Valančiūnas,44,58
177,3,11:25.0,,K. Lowry makes 2-pt jump shot from 5 ft,44,60
178,3,11:07.0,J. Harris misses 3-pt jump shot from 25 ft,,44,60
179,3,11:07.0,,Defensive rebound by S. Ibaka,44,60
180,3,10:50.0,,Personal foul by T. Zeller (drawn by J. Valančiūnas),44,60
181,3,10:49.0,,Personal foul by S. Dinwiddie (drawn by K. Lowry),44,60
182,3,10:42.0,,J. Valančiūnas misses 2-pt hook shot from 2 ft,44,60
183,3,10:42.0,,Offensive rebound by S. Ibaka,44,60
184,3,10:24.0,,S. Ibaka makes 2-pt jump shot from 7 ft,44,62
185,3,10:11.0,R. Hollis-Jefferson misses 2-pt jump shot from 13 ft,,44,62
186,3,10:07.0,,Defensive rebound by K. Lowry,44,62
187,3,9:56.0,,K. Lowry misses 2-pt jump shot from 21 ft,44,62
188,3,9:53.0,Defensive rebound by J. Harris,,44,62
189,3,9:42.0,Shooting foul by S. Ibaka (drawn by S. Dinwiddie),,44,62
190,3,9:42.0,S. Dinwiddie misses free throw 1 of 2,,44,62
191,3,9:42.0,Offensive rebound by Team,,44,62
192,3,9:42.0,S. Dinwiddie makes free throw 2 of 2,,45,62
193,3,9:30.0,,O. Anunoby misses 3-pt jump shot from 25 ft,45,62
194,3,9:27.0,,Offensive rebound by O. Anunoby,45,62
195,3,9:22.0,,K. Lowry makes 2-pt hook shot from 3 ft (assist by O. Anunoby),45,64
196,3,9:10.0,S. Dinwiddie makes 2-pt jump shot from 12 ft,,47,64
197,3,8:57.0,,Personal foul by J. Harris (drawn by O. Anunoby),47,64
198,3,8:57.0,Q. Acy enters the game for R. Hollis-Jefferson,,47,64
199,3,8:46.0,,S. Ibaka makes 2-pt jump shot from 15 ft,47,66
200,3,8:35.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,47,66
201,3,8:33.0,,Defensive rebound by K. Lowry,47,66
202,3,8:30.0,,K. Lowry misses 3-pt jump shot from 26 ft,47,66
203,3,8:27.0,Defensive rebound by Q. Acy,,47,66
204,3,8:19.0,C. LeVert makes 2-pt dunk at rim (assist by S. Dinwiddie),,49,66
205,3,7:59.0,,O. Anunoby misses 3-pt jump shot from 25 ft,49,66
206,3,7:56.0,,Offensive rebound by K. Lowry,49,66
207,3,7:55.0,,S. Ibaka misses 3-pt jump shot from 26 ft,49,66
208,3,7:55.0,Defensive rebound by C. LeVert,,49,66
209,3,7:48.0,J. Harris misses 2-pt layup from 1 ft,,49,66
210,3,7:47.0,Offensive rebound by Q. Acy,,49,66
211,3,7:47.0,Shooting foul by S. Ibaka (drawn by Q. Acy),,49,66
212,3,7:47.0,Q. Acy makes free throw 1 of 2,,50,66
213,3,7:47.0,T. Mozgov enters the game for T. Zeller,,50,66
214,3,7:47.0,Q. Acy makes free throw 2 of 2,,51,66
215,3,7:32.0,,O. Anunoby makes 3-pt jump shot from 22 ft (assist by S. Ibaka),51,69
216,3,7:22.0,Turnover by T. Mozgov (lost ball; steal by K. Lowry),,51,69
217,3,7:16.0,,D. DeRozan misses 3-pt jump shot from 23 ft,51,69
218,3,7:13.0,Defensive rebound by Q. Acy,,51,69
219,3,7:07.0,Turnover by S. Dinwiddie (bad pass),,51,69
220,3,7:07.0,N. Stauskas enters the game for C. LeVert,,51,69
221,3,6:45.0,,J. Valančiūnas makes 2-pt jump shot from 6 ft (assist by O. Anunoby),51,71
222,3,6:22.0,T. Mozgov misses 2-pt layup from 2 ft (block by J. Valančiūnas),,51,71
223,3,6:22.0,Offensive rebound by Team,,51,71
224,3,6:22.0,Turnover by Team (shot clock),,51,71
225,3,6:22.0,,Toronto full timeout,51,71
226,3,6:22.0,I. Whitehead enters the game for S. Dinwiddie,,51,71
227,3,6:01.0,,Shooting foul by Q. Acy (drawn by D. DeRozan),51,71
228,3,6:01.0,,D. DeRozan misses free throw 2 of 2,51,71
229,3,6:01.0,Defensive rebound by Q. Acy,,51,71
230,3,6:01.0,,D. DeRozan misses free throw 1 of 2,51,71
231,3,6:01.0,,Offensive rebound by Team,51,71
232,3,5:49.0,Turnover by Q. Acy (lost ball; steal by O. Anunoby),,51,71
233,3,5:34.0,,S. Ibaka misses 2-pt jump shot from 1 ft,51,71
234,3,5:32.0,,Offensive rebound by O. Anunoby,51,71
235,3,5:31.0,,Turnover by O. Anunoby (lost ball; steal by I. Whitehead),51,71
236,3,5:30.0,Shooting foul by S. Ibaka (drawn by I. Whitehead),,51,71
237,3,5:30.0,I. Whitehead makes free throw 1 of 2,,52,71
238,3,5:30.0,J. Okafor enters the game for Q. Acy,,52,71
239,3,5:30.0,I. Whitehead misses free throw 2 of 2,,52,71
240,3,5:28.0,,Defensive rebound by S. Ibaka,52,71
241,3,5:12.0,,J. Valančiūnas makes 2-pt jump shot from 4 ft (assist by K. Lowry),52,73
242,3,4:53.0,I. Whitehead misses 2-pt layup from 3 ft,,52,73
243,3,4:51.0,,Defensive rebound by S. Ibaka,52,73
244,3,4:49.0,,Turnover by S. Ibaka (lost ball; steal by J. Okafor),52,73
245,3,4:44.0,I. Whitehead misses 3-pt jump shot from 25 ft,,52,73
246,3,4:42.0,,Defensive rebound by K. Lowry,52,73
247,3,4:36.0,,J. Valančiūnas misses 3-pt jump shot from 25 ft,52,73
248,3,4:36.0,,Offensive rebound by D. DeRozan,52,73
249,3,4:21.0,,D. DeRozan makes 2-pt layup from 1 ft,52,75
250,3,4:15.0,Brooklyn full timeout,,52,75
251,3,4:15.0,,J. Poeltl enters the game for O. Anunoby,52,75
252,3,4:15.0,,N. Powell enters the game for J. Valančiūnas,52,75
253,3,4:15.0,C. LeVert enters the game for J. Harris,,52,75
254,3,4:05.0,T. Mozgov misses 2-pt layup from 3 ft,,52,75
255,3,4:00.0,Offensive rebound by T. Mozgov,,52,75
256,3,4:00.0,T. Mozgov misses 2-pt layup at rim,,52,75
257,3,4:00.0,,Defensive rebound by S. Ibaka,52,75
258,3,3:56.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by K. Lowry),52,78
259,3,3:43.0,Personal foul by J. Poeltl (drawn by T. Mozgov),,52,78
260,3,3:36.0,T. Mozgov makes 2-pt layup from 1 ft (assist by C. LeVert),,54,78
261,3,3:36.0,Shooting foul by J. Poeltl (drawn by T. Mozgov),,54,78
262,3,3:36.0,T. Mozgov makes free throw 1 of 1,,55,78
263,3,3:27.0,,Shooting foul by J. Okafor (drawn by D. DeRozan),55,78
264,3,3:27.0,,D. DeRozan makes free throw 1 of 2,55,79
265,3,3:27.0,,D. DeRozan makes free throw 2 of 2,55,80
266,3,3:07.0,C. LeVert misses 3-pt jump shot from 24 ft,,55,80
267,3,3:04.0,,Defensive rebound by N. Powell,55,80
268,3,2:52.0,,S. Ibaka misses 2-pt jump shot from 19 ft,55,80
269,3,2:51.0,Defensive rebound by Team,,55,80
270,3,2:30.0,J. Okafor makes 2-pt layup from 2 ft (assist by I. Whitehead),,57,80
271,3,2:19.0,,S. Ibaka misses 2-pt jump shot from 10 ft,57,80
272,3,2:19.0,,Offensive rebound by J. Poeltl,57,80
273,3,2:15.0,,J. Poeltl makes 2-pt layup at rim,57,82
274,3,2:05.0,I. Whitehead makes 2-pt jump shot from 1 ft,,59,82
275,3,1:53.0,,S. Ibaka misses 2-pt layup from 16 ft,59,82
276,3,1:53.0,Defensive rebound by N. Stauskas,,59,82
277,3,1:43.0,Turnover by N. Stauskas (bad pass; steal by D. DeRozan),,59,82
278,3,1:38.0,,D. DeRozan makes 2-pt layup from 1 ft,59,84
279,3,1:21.0,I. Whitehead makes 3-pt jump shot from 27 ft,,62,84
280,3,1:09.0,,D. DeRozan makes 2-pt jump shot from 19 ft (assist by K. Lowry),62,86
281,3,0:58.0,Turnover by T. Mozgov (traveling),,62,86
282,3,0:58.0,,P. Siakam enters the game for S. Ibaka,62,86
283,3,0:49.0,,D. DeRozan makes 3-pt jump shot from 26 ft (assist by K. Lowry),62,89
284,3,0:38.0,I. Whitehead misses 2-pt layup from 1 ft,,62,89
285,3,0:38.0,,Defensive rebound by Team,62,89
286,3,0:31.0,,K. Lowry misses 3-pt jump shot from 27 ft,62,89
287,3,0:28.0,Defensive rebound by T. Mozgov,,62,89
288,3,0:18.0,Personal foul by N. Powell (drawn by T. Mozgov),,62,89
289,3,0:18.0,T. Mozgov makes free throw 1 of 2,,63,89
290,3,0:18.0,T. Mozgov makes free throw 2 of 2,,64,89
291,3,0:02.0,,D. DeRozan misses 2-pt layup from 3 ft (block by T. Mozgov),64,89
292,3,0:02.0,,Offensive rebound by Team,64,89
293,3,0:01.0,,J. Poeltl makes 2-pt dunk at rim (assist by K. Lowry),64,91
294,4,11:51.0,,N. Powell makes 2-pt jump shot from 9 ft (assist by J. Poeltl),64,93
295,4,11:29.0,Turnover by T. Zeller (out of bounds lost ball),,64,93
296,4,11:12.0,,Shooting foul by Q. Acy (drawn by J. Poeltl),64,93
297,4,11:12.0,,J. Poeltl misses free throw 1 of 2,64,93
298,4,11:12.0,,Offensive rebound by Team,64,93
299,4,11:12.0,,J. Poeltl makes free throw 2 of 2,64,94
300,4,10:58.0,R. Hollis-Jefferson makes 2-pt jump shot from 16 ft,,66,94
301,4,10:46.0,,P. Siakam misses 3-pt jump shot from 25 ft,66,94
302,4,10:43.0,Defensive rebound by Q. Acy,,66,94
303,4,10:36.0,T. Zeller misses 2-pt layup from 1 ft,,66,94
304,4,10:36.0,,Defensive rebound by J. Poeltl,66,94
305,4,10:27.0,,N. Powell misses 2-pt jump shot from 5 ft,66,94
306,4,10:27.0,,Offensive rebound by N. Powell,66,94
307,4,10:22.0,,N. Powell misses 2-pt layup from 1 ft,66,94
308,4,10:22.0,,Offensive rebound by K. Lowry,66,94
309,4,10:19.0,,F. VanVleet misses 3-pt jump shot from 25 ft,66,94
310,4,10:19.0,Defensive rebound by T. Zeller,,66,94
311,4,10:15.0,Personal foul by K. Lowry (drawn by R. Hollis-Jefferson),,66,94
312,4,10:15.0,,D. Wright enters the game for K. Lowry,66,94
313,4,10:00.0,Turnover by I. Whitehead (bad pass; steal by P. Siakam),,66,94
314,4,9:58.0,,P. Siakam makes 2-pt dunk at rim (assist by D. Wright),66,96
315,4,9:43.0,R. Hollis-Jefferson misses 2-pt jump shot from 16 ft,,66,96
316,4,9:41.0,Offensive rebound by T. Zeller,,66,96
317,4,9:38.0,T. Zeller makes 2-pt hook shot from 3 ft,,68,96
318,4,9:27.0,,P. Siakam misses 2-pt layup from 2 ft,68,96
319,4,9:25.0,Defensive rebound by N. Stauskas,,68,96
320,4,9:21.0,Shooting foul by J. Poeltl (drawn by N. Stauskas),,68,96
321,4,9:21.0,N. Stauskas makes free throw 1 of 2,,69,96
322,4,9:21.0,N. Stauskas makes free throw 2 of 2,,70,96
323,4,8:58.0,,P. Siakam misses 3-pt jump shot from 26 ft,70,96
324,4,8:55.0,Defensive rebound by R. Hollis-Jefferson,,70,96
325,4,8:52.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft,,72,96
326,4,8:52.0,Shooting foul by F. VanVleet (drawn by R. Hollis-Jefferson),,72,96
327,4,8:52.0,R. Hollis-Jefferson makes free throw 1 of 1,,73,96
328,4,8:41.0,,F. VanVleet makes 2-pt hook shot from 3 ft,73,98
329,4,8:40.0,Brooklyn full timeout,,73,98
330,4,8:40.0,T. Mozgov enters the game for T. Zeller,,73,98
331,4,8:29.0,,Offensive charge foul by Q. Acy (drawn by N. Powell),73,98
332,4,8:29.0,Turnover by Q. Acy (offensive foul),,73,98
333,4,8:22.0,,D. Wright misses 2-pt hook shot from 8 ft,73,98
334,4,8:19.0,Defensive rebound by Q. Acy,,73,98
335,4,8:10.0,Turnover by N. Stauskas (traveling),,73,98
336,4,8:03.0,,F. VanVleet misses 2-pt jump shot from 13 ft,73,98
337,4,8:00.0,Defensive rebound by T. Mozgov,,73,98
338,4,7:42.0,Turnover by I. Whitehead (bad pass),,73,98
339,4,7:21.0,,F. VanVleet makes 2-pt hook shot from 5 ft,73,100
340,4,7:21.0,,Shooting foul by I. Whitehead (drawn by F. VanVleet),73,100
341,4,7:21.0,J. Harris enters the game for R. Hollis-Jefferson,,73,100
342,4,7:21.0,,F. VanVleet makes free throw 1 of 1,73,101
343,4,7:13.0,N. Stauskas misses 3-pt jump shot from 26 ft,,73,101
344,4,7:10.0,Offensive rebound by T. Mozgov,,73,101
345,4,7:08.0,Turnover by J. Harris (bad pass),,73,101
346,4,7:08.0,,A. McKinnie enters the game for F. VanVleet,73,101
347,4,6:57.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by N. Powell),73,103
348,4,6:45.0,Turnover by Q. Acy (bad pass; steal by J. Poeltl),,73,103
349,4,6:42.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by N. Powell),73,105
350,4,6:27.0,I. Whitehead misses 2-pt layup from 1 ft (block by J. Poeltl),,73,105
351,4,6:24.0,,Defensive rebound by N. Powell,73,105
352,4,6:20.0,,D. Wright makes 2-pt layup from 2 ft (assist by N. Powell),73,107
353,4,6:20.0,Brooklyn full timeout,,73,107
354,4,6:20.0,J. Okafor enters the game for T. Mozgov,,73,107
355,4,6:02.0,Shooting foul by J. Poeltl (drawn by Q. Acy),,73,107
356,4,6:02.0,Q. Acy makes free throw 1 of 2,,74,107
357,4,6:02.0,Q. Acy misses free throw 2 of 2,,74,107
358,4,5:59.0,Offensive rebound by J. Okafor,,74,107
359,4,5:53.0,J. Okafor misses 3-pt jump shot from 22 ft,,74,107
360,4,5:52.0,Offensive rebound by Team,,74,107
361,4,5:52.0,,Loose ball foul by P. Siakam (drawn by Q. Acy),74,107
362,4,5:52.0,Q. Acy makes free throw 1 of 2,,75,107
363,4,5:52.0,Q. Acy makes free throw 2 of 2,,76,107
364,4,5:32.0,,A. McKinnie misses 3-pt jump shot from 25 ft,76,107
365,4,5:26.0,,Offensive rebound by P. Siakam,76,107
366,4,5:25.0,,D. Wright misses 3-pt jump shot from 24 ft,76,107
367,4,5:22.0,Defensive rebound by J. Okafor,,76,107
368,4,5:11.0,J. Okafor makes 2-pt layup from 1 ft (assist by N. Stauskas),,78,107
369,4,4:59.0,,N. Powell makes 2-pt layup from 1 ft,78,109
370,4,4:46.0,N. Stauskas makes 3-pt jump shot from 25 ft,,81,109
