,QUARTER,TIME_REMAINING,UTAH_ACTION,CLEVELAND_ACTION,UTAH_SCORE,CLEVELAND_SCORE
76,1,2:28.0,Defensive rebound by T. Sefolosha,,22,17
77,1,2:21.0,J. Jerebko misses 3-pt jump shot from 28 ft (block by D. Wade),,22,17
78,1,2:18.0,,Defensive rebound by D. Wade,22,17
79,1,2:05.0,,J. Green misses 2-pt layup at rim,22,17
80,1,2:03.0,Defensive rebound by R. Hood,,22,17
81,1,1:55.0,R. Hood misses 3-pt jump shot from 30 ft,,22,17
82,1,1:52.0,,Defensive rebound by L. James,22,17
83,1,1:42.0,,T. Thompson makes 2-pt layup from 1 ft (assist by J. Green),22,19
84,1,1:23.0,R. Hood misses 2-pt jump shot from 17 ft,,22,19
85,1,1:20.0,,Defensive rebound by L. James,22,19
86,1,1:17.0,,Shooting block foul by J. Jerebko (drawn by L. James),22,19
87,1,1:17.0,,L. James makes free throw 1 of 2,22,20
88,1,1:17.0,,L. James makes free throw 2 of 2,22,21
89,1,1:00.0,Turnover by R. Rubio (lost ball; steal by T. Thompson),,22,21
90,1,0:58.0,,L. James makes 2-pt dunk from 1 ft (assist by J. Green),22,23
91,1,0:44.0,R. Rubio misses 2-pt layup from 1 ft,,22,23
92,1,0:43.0,Offensive rebound by J. Jerebko,,22,23
93,1,0:43.0,Shooting foul by T. Thompson (drawn by J. Jerebko),,22,23
94,1,0:43.0,J. Jerebko makes free throw 1 of 2,,23,23
95,1,0:43.0,,C. Osman enters the game for L. James,23,23
96,1,0:43.0,J. Jerebko makes free throw 2 of 2,,24,23
97,1,0:27.0,,Turnover by D. Wade (bad pass; steal by T. Sefolosha),24,23
98,1,0:19.0,R. Rubio misses 2-pt jump shot from 18 ft,,24,23
99,1,0:17.0,,Defensive rebound by T. Thompson,24,23
100,1,0:04.0,,D. Wade misses 3-pt jump shot from 25 ft,24,23
101,1,0:00.0,Defensive rebound by J. Ingles,,24,23
102,2,11:44.0,,J. Green makes 3-pt jump shot from 24 ft (assist by D. Wade),24,26
103,2,11:21.0,A. Burks misses 2-pt layup from 2 ft,,24,26
104,2,11:19.0,,Defensive rebound by K. Korver,24,26
105,2,11:08.0,,K. Korver misses 2-pt jump shot from 14 ft,24,26
106,2,11:06.0,Defensive rebound by E. Udoh,,24,26
107,2,10:56.0,D. Mitchell misses 3-pt jump shot from 25 ft,,24,26
108,2,10:53.0,,Defensive rebound by D. Wade,24,26
109,2,10:47.0,,D. Wade makes 2-pt layup at rim,24,28
110,2,10:30.0,Turnover by D. Mitchell (lost ball; steal by T. Thompson),,24,28
111,2,10:25.0,,D. Wade misses 2-pt layup from 1 ft,24,28
112,2,10:23.0,Defensive rebound by J. Ingles,,24,28
113,2,10:20.0,Personal foul by C. Osman (drawn by T. Sefolosha),,24,28
114,2,10:20.0,,C. Frye enters the game for T. Thompson,24,28
115,2,10:13.0,J. Ingles misses 3-pt jump shot from 29 ft,,24,28
116,2,10:09.0,,Defensive rebound by C. Frye,24,28
117,2,9:49.0,,D. Wade misses 2-pt jump shot from 13 ft,24,28
118,2,9:47.0,Defensive rebound by A. Burks,,24,28
119,2,9:31.0,,Violation by J. Green (kicked ball),24,28
120,2,9:15.0,A. Burks misses 2-pt jump shot from 12 ft,,24,28
121,2,9:10.0,Offensive rebound by A. Burks,,24,28
122,2,9:10.0,A. Burks makes 2-pt layup at rim,,26,28
123,2,9:02.0,R. O'Neale enters the game for J. Ingles,,26,28
124,2,8:58.0,,K. Korver makes 2-pt jump shot from 16 ft (assist by D. Wade),26,30
125,2,8:32.0,R. O'Neale makes 3-pt jump shot from 26 ft (assist by D. Mitchell),,29,30
126,2,8:22.0,,Shooting foul by T. Sefolosha (drawn by J. Green),29,30
127,2,8:22.0,,J. Green makes free throw 1 of 2,29,31
128,2,8:22.0,,J. Green makes free throw 2 of 2,29,32
129,2,8:02.0,A. Burks misses 2-pt jump shot from 14 ft,,29,32
130,2,7:59.0,,Defensive rebound by D. Wade,29,32
131,2,7:55.0,,D. Wade misses 2-pt layup at rim,29,32
132,2,7:51.0,Defensive rebound by E. Udoh,,29,32
133,2,7:45.0,T. Sefolosha makes 3-pt jump shot from 25 ft (assist by E. Udoh),,32,32
134,2,7:23.0,J. Jerebko enters the game for E. Udoh,,32,32
135,2,7:20.0,,K. Korver misses 2-pt jump shot from 19 ft,32,32
136,2,7:17.0,Defensive rebound by R. O'Neale,,32,32
137,2,7:11.0,Shooting foul by K. Korver (drawn by A. Burks),,32,32
138,2,7:11.0,A. Burks misses free throw 1 of 2,,32,32
139,2,7:11.0,Offensive rebound by Team,,32,32
140,2,7:11.0,A. Burks makes free throw 2 of 2,,33,32
141,2,6:50.0,,C. Frye makes 2-pt jump shot from 22 ft (assist by D. Wade),33,34
142,2,6:38.0,D. Mitchell misses 3-pt jump shot from 27 ft,,33,34
143,2,6:36.0,,Defensive rebound by Team,33,34
144,2,6:36.0,,Cleveland full timeout,33,34
145,2,6:36.0,R. Rubio enters the game for T. Sefolosha,,33,34
146,2,6:36.0,R. Hood enters the game for R. O'Neale,,33,34
147,2,6:36.0,J. Johnson enters the game for D. Mitchell,,33,34
148,2,6:17.0,,C. Frye misses 3-pt jump shot from 25 ft,33,34
149,2,6:14.0,,Offensive rebound by C. Osman,33,34
150,2,6:11.0,,J. Green makes 3-pt jump shot from 26 ft (assist by D. Wade),33,37
151,2,5:50.0,A. Burks misses 3-pt jump shot from 24 ft,,33,37
152,2,5:48.0,Offensive rebound by A. Burks,,33,37
153,2,5:32.0,Turnover by R. Rubio (lost ball; steal by C. Frye),,33,37
154,2,5:27.0,,C. Osman makes 2-pt layup at rim,33,39
155,2,5:10.0,J. Johnson misses 2-pt jump shot from 16 ft,,33,39
156,2,5:08.0,,Defensive rebound by C. Frye,33,39
157,2,4:59.0,,Turnover by D. Wade (bad pass; steal by A. Burks),33,39
158,2,4:59.0,Personal foul by C. Osman (drawn by A. Burks),,33,39
159,2,4:59.0,,J. Calderón enters the game for C. Frye,33,39
160,2,4:59.0,,L. James enters the game for D. Wade,33,39
161,2,4:59.0,,K. Love enters the game for C. Osman,33,39
162,2,4:59.0,,J. Smith enters the game for K. Korver,33,39
163,2,4:59.0,,J. Crowder enters the game for J. Green,33,39
164,2,4:59.0,E. Udoh enters the game for J. Jerebko,,33,39
165,2,4:59.0,J. Ingles enters the game for A. Burks,,33,39
166,2,4:43.0,R. Rubio makes 3-pt jump shot from 27 ft (assist by J. Johnson),,36,39
167,2,4:19.0,,L. James makes 2-pt jump shot from 19 ft,36,41
168,2,3:57.0,E. Udoh makes 2-pt hook shot from 5 ft (assist by R. Hood),,38,41
169,2,3:35.0,,J. Smith misses 2-pt jump shot from 8 ft,38,41
170,2,3:32.0,Defensive rebound by E. Udoh,,38,41
171,2,3:27.0,R. Rubio misses 2-pt jump shot from 20 ft,,38,41
172,2,3:25.0,,Defensive rebound by K. Love,38,41
173,2,3:14.0,,J. Crowder makes 2-pt jump shot from 20 ft (assist by J. Calderón),38,43
174,2,2:51.0,R. Rubio misses 2-pt jump shot from 15 ft,,38,43
175,2,2:48.0,,Defensive rebound by J. Crowder,38,43
176,2,2:41.0,,J. Crowder makes 2-pt layup from 1 ft (assist by K. Love),38,45
177,2,2:41.0,Utah full timeout,,38,45
178,2,2:41.0,D. Mitchell enters the game for R. Rubio,,38,45
179,2,2:23.0,Turnover by D. Mitchell (bad pass; steal by J. Smith),,38,45
180,2,2:12.0,,J. Calderón misses 3-pt jump shot from 25 ft,38,45
181,2,2:09.0,Defensive rebound by E. Udoh,,38,45
182,2,2:02.0,R. Hood makes 3-pt jump shot from 27 ft (assist by J. Ingles),,41,45
183,2,1:34.0,,J. Calderón makes 2-pt layup from 1 ft (assist by K. Love),41,47
184,2,1:13.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by E. Udoh),,44,47
185,2,0:54.0,,K. Love misses 2-pt layup from 3 ft (block by E. Udoh),44,47
186,2,0:53.0,,Offensive rebound by K. Love,44,47
187,2,0:52.0,,Shooting foul by E. Udoh (drawn by K. Love),44,47
188,2,0:52.0,,K. Love misses free throw 1 of 2,44,47
189,2,0:52.0,,Offensive rebound by Team,44,47
190,2,0:52.0,,K. Love makes free throw 2 of 2,44,48
191,2,0:39.0,E. Udoh misses 2-pt layup at rim,,44,48
192,2,0:39.0,Offensive rebound by E. Udoh,,44,48
193,2,0:39.0,E. Udoh makes 2-pt layup at rim,,46,48
194,2,0:25.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by L. James),46,51
195,2,0:04.0,D. Mitchell makes 2-pt layup from 2 ft,,48,51
196,2,0:00.0,,J. Calderón misses 2-pt layup from 2 ft (block by E. Udoh),48,51
197,2,0:00.0,,Offensive rebound by Team,48,51
198,3,11:46.0,,K. Love misses 2-pt layup from 1 ft (block by E. Udoh),48,51
199,3,11:44.0,Defensive rebound by R. Rubio,,48,51
200,3,11:32.0,J. Johnson makes 2-pt jump shot from 9 ft (assist by R. Rubio),,50,51
201,3,11:16.0,,J. Calderón makes 2-pt jump shot from 16 ft,50,53
202,3,10:57.0,J. Johnson misses 3-pt jump shot from 24 ft,,50,53
203,3,10:55.0,,Defensive rebound by K. Love,50,53
204,3,10:40.0,,K. Love makes 2-pt hook shot from 9 ft (assist by L. James),50,55
205,3,10:27.0,Personal foul by L. James (drawn by E. Udoh),,50,55
206,3,10:16.0,Turnover by J. Ingles (bad pass; steal by J. Crowder),,50,55
207,3,10:11.0,,J. Smith makes 3-pt jump shot from 23 ft (assist by K. Love),50,58
208,3,9:47.0,Personal foul by L. James (drawn by E. Udoh),,50,58
209,3,9:34.0,D. Mitchell makes 2-pt jump shot from 20 ft (assist by J. Johnson),,52,58
210,3,9:06.0,,K. Love makes 2-pt layup from 1 ft (assist by L. James),52,60
211,3,8:50.0,Personal foul by J. Calderón (drawn by R. Rubio),,52,60
212,3,8:35.0,J. Johnson misses 2-pt jump shot from 19 ft,,52,60
213,3,8:31.0,,Defensive rebound by J. Calderón,52,60
214,3,8:11.0,,Turnover by L. James (lost ball; steal by R. Rubio),52,60
215,3,8:06.0,J. Ingles misses 3-pt jump shot from 23 ft,,52,60
216,3,8:03.0,,Defensive rebound by J. Smith,52,60
217,3,8:01.0,,Personal foul by R. Rubio (drawn by J. Smith),52,60
218,3,7:49.0,,J. Smith misses 2-pt layup from 9 ft (block by E. Udoh),52,60
219,3,7:49.0,,Offensive rebound by Team,52,60
220,3,7:44.0,,Turnover by J. Smith (bad pass; steal by E. Udoh),52,60
221,3,7:41.0,D. Mitchell makes 2-pt layup from 2 ft (assist by J. Ingles),,54,60
222,3,7:41.0,,Cleveland full timeout,54,60
223,3,7:15.0,,L. James misses 2-pt jump shot from 6 ft,54,60
224,3,7:09.0,,Offensive rebound by K. Love,54,60
225,3,7:09.0,,K. Love makes 2-pt layup at rim,54,62
226,3,6:54.0,E. Udoh makes 2-pt dunk from 1 ft (assist by R. Rubio),,56,62
227,3,6:28.0,,J. Calderón misses 3-pt jump shot from 26 ft,56,62
228,3,6:25.0,Defensive rebound by J. Ingles,,56,62
229,3,6:11.0,J. Ingles makes 3-pt jump shot from 25 ft,,59,62
230,3,5:50.0,,Turnover by L. James (lost ball; steal by E. Udoh),59,62
231,3,5:47.0,Shooting foul by J. Calderón (drawn by E. Udoh),,59,62
232,3,5:47.0,E. Udoh makes free throw 1 of 2,,60,62
233,3,5:47.0,T. Sefolosha enters the game for J. Johnson,,60,62
234,3,5:47.0,R. Hood enters the game for D. Mitchell,,60,62
235,3,5:47.0,E. Udoh misses free throw 2 of 2,,60,62
236,3,5:44.0,,Defensive rebound by L. James,60,62
237,3,5:33.0,,Shooting foul by E. Udoh (drawn by L. James),60,62
238,3,5:33.0,,L. James makes free throw 1 of 2,60,63
239,3,5:33.0,,L. James makes free throw 2 of 2,60,64
240,3,5:11.0,R. Rubio misses 3-pt jump shot from 25 ft,,60,64
241,3,5:08.0,,Defensive rebound by Team,60,64
242,3,4:52.0,,K. Love misses 3-pt jump shot from 22 ft,60,64
243,3,4:49.0,Defensive rebound by J. Ingles,,60,64
244,3,4:40.0,R. Hood makes 3-pt jump shot from 25 ft (assist by J. Ingles),,63,64
245,3,4:17.0,,L. James makes 2-pt layup from 1 ft (assist by K. Love),63,66
246,3,4:00.0,T. Sefolosha makes 2-pt jump shot from 15 ft (assist by E. Udoh),,65,66
247,3,3:40.0,,J. Smith misses 2-pt jump shot from 17 ft,65,66
248,3,3:38.0,Defensive rebound by T. Sefolosha,,65,66
249,3,3:20.0,J. Ingles misses 3-pt jump shot from 25 ft,,65,66
250,3,3:14.0,,Defensive rebound by L. James,65,66
251,3,3:14.0,,K. Love makes 2-pt layup at rim (assist by J. Calderón),65,68
252,3,3:14.0,Utah full timeout,,65,68
253,3,3:14.0,,J. Green enters the game for K. Love,65,68
254,3,3:14.0,,C. Osman enters the game for J. Smith,65,68
255,3,3:14.0,,D. Wade enters the game for J. Calderón,65,68
256,3,3:14.0,,K. Korver enters the game for J. Crowder,65,68
257,3,3:14.0,A. Burks enters the game for J. Ingles,,65,68
258,3,3:14.0,J. Jerebko enters the game for R. Rubio,,65,68
259,3,3:14.0,D. Mitchell enters the game for E. Udoh,,65,68
260,3,3:01.0,Shooting foul by C. Osman (drawn by T. Sefolosha),,65,68
261,3,3:01.0,T. Sefolosha makes free throw 1 of 2,,66,68
262,3,3:01.0,T. Sefolosha misses free throw 2 of 2,,66,68
263,3,2:58.0,,Defensive rebound by D. Wade,66,68
264,3,2:40.0,,L. James misses 3-pt jump shot from 25 ft,66,68
265,3,2:37.0,,Offensive rebound by D. Wade,66,68
266,3,2:36.0,,D. Wade makes 2-pt layup at rim,66,70
267,3,2:15.0,T. Sefolosha makes 3-pt jump shot from 22 ft (assist by R. Hood),,69,70
268,3,1:50.0,,J. Green makes 3-pt jump shot from 26 ft (assist by L. James),69,73
269,3,1:33.0,D. Mitchell misses 2-pt jump shot from 16 ft,,69,73
270,3,1:29.0,,Defensive rebound by C. Osman,69,73
271,3,1:16.0,,K. Korver makes 2-pt layup from 1 ft (assist by L. James),69,75
272,3,0:55.0,A. Burks misses 2-pt jump shot from 20 ft,,69,75
273,3,0:53.0,,Defensive rebound by L. James,69,75
274,3,0:44.0,,C. Osman makes 3-pt jump shot from 22 ft (assist by L. James),69,78
275,3,0:34.0,D. Mitchell makes 3-pt jump shot from 29 ft,,72,78
276,3,0:26.0,,Turnover by D. Wade (lost ball; steal by J. Jerebko),72,78
277,3,0:23.0,Shooting foul by J. Green (drawn by T. Sefolosha),,72,78
278,3,0:23.0,T. Sefolosha misses free throw 1 of 2,,72,78
279,3,0:23.0,Offensive rebound by Team,,72,78
280,3,0:23.0,T. Sefolosha makes free throw 2 of 2,,73,78
281,3,0:09.0,,Personal foul by D. Mitchell (drawn by D. Wade),73,78
282,3,0:01.0,,L. James makes 2-pt layup from 1 ft,73,80
283,4,11:38.0,R. Hood misses 2-pt jump shot from 21 ft,,73,80
284,4,11:35.0,,Defensive rebound by J. Smith,73,80
285,4,11:27.0,,D. Wade misses 2-pt jump shot from 6 ft,73,80
286,4,11:25.0,Defensive rebound by T. Sefolosha,,73,80
287,4,11:19.0,R. O'Neale misses 3-pt jump shot from 23 ft,,73,80
288,4,11:19.0,Offensive rebound by T. Sefolosha,,73,80
289,4,11:18.0,T. Sefolosha misses 2-pt layup at rim,,73,80
290,4,11:18.0,Offensive rebound by T. Sefolosha,,73,80
291,4,11:18.0,T. Sefolosha misses 2-pt layup at rim,,73,80
292,4,11:17.0,,Defensive rebound by J. Green,73,80
293,4,10:56.0,,D. Wade misses 2-pt jump shot from 12 ft,73,80
294,4,10:55.0,Defensive rebound by R. O'Neale,,73,80
295,4,10:47.0,R. Hood misses 2-pt jump shot from 9 ft,,73,80
296,4,10:42.0,Offensive rebound by J. Jerebko,,73,80
297,4,10:42.0,J. Jerebko misses 2-pt layup at rim,,73,80
298,4,10:41.0,,Defensive rebound by K. Korver,73,80
299,4,10:30.0,,K. Korver makes 3-pt jump shot from 27 ft (assist by J. Green),73,83
300,4,10:16.0,Personal foul by K. Korver (drawn by T. Sefolosha),,73,83
301,4,10:06.0,J. Jerebko misses 2-pt layup at rim,,73,83
302,4,10:06.0,Offensive rebound by J. Jerebko,,73,83
303,4,10:03.0,J. Jerebko misses 2-pt layup at rim,,73,83
304,4,10:03.0,Offensive rebound by J. Jerebko,,73,83
305,4,10:02.0,J. Jerebko makes 2-pt layup at rim,,75,83
306,4,9:46.0,Offensive charge foul by J. Green (drawn by J. Jerebko),,75,83
307,4,9:46.0,,Turnover by J. Green (offensive foul),75,83
308,4,9:27.0,R. O'Neale makes 3-pt jump shot from 22 ft (assist by R. Hood),,78,83
309,4,9:11.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by J. Green),78,86
310,4,8:53.0,D. Mitchell makes 2-pt dunk at rim,,80,86
311,4,8:32.0,,D. Wade makes 2-pt jump shot from 6 ft,80,88
312,4,8:32.0,,Shooting foul by R. Hood (drawn by D. Wade),80,88
313,4,8:32.0,,L. James enters the game for J. Green,80,88
314,4,8:32.0,J. Ingles enters the game for R. Hood,,80,88
315,4,8:32.0,,D. Wade makes free throw 1 of 1,80,89
316,4,8:17.0,R. O'Neale makes 3-pt jump shot from 22 ft (assist by J. Ingles),,83,89
317,4,7:55.0,,C. Osman misses 2-pt layup from 3 ft (block by J. Jerebko),83,89
318,4,7:55.0,,Offensive rebound by C. Osman,83,89
319,4,7:52.0,,D. Wade misses 2-pt layup from 2 ft,83,89
320,4,7:52.0,Defensive rebound by J. Jerebko,,83,89
321,4,7:52.0,Turnover by J. Jerebko (out of bounds lost ball),,83,89
322,4,7:52.0,R. Rubio enters the game for J. Jerebko,,83,89
323,4,7:52.0,J. Johnson enters the game for T. Sefolosha,,83,89
324,4,7:52.0,E. Udoh enters the game for D. Mitchell,,83,89
325,4,7:46.0,,Offensive foul by C. Osman (drawn by J. Johnson),83,89
326,4,7:46.0,,Turnover by C. Osman (offensive foul),83,89
327,4,7:32.0,J. Ingles misses 3-pt jump shot from 27 ft,,83,89
328,4,7:30.0,,Defensive rebound by D. Wade,83,89
329,4,7:25.0,,K. Korver misses 3-pt jump shot from 25 ft,83,89
330,4,7:25.0,,Offensive rebound by C. Osman,83,89
331,4,7:20.0,,C. Osman makes 2-pt layup from 1 ft,83,91
332,4,7:02.0,Turnover by R. O'Neale (bad pass),,83,91
333,4,6:43.0,,L. James misses 3-pt jump shot from 25 ft,83,91
334,4,6:39.0,Defensive rebound by R. Rubio,,83,91
335,4,6:34.0,R. O'Neale makes 3-pt jump shot from 23 ft (assist by J. Ingles),,86,91
336,4,6:14.0,,C. Osman makes 3-pt jump shot from 22 ft (assist by D. Wade),86,94
337,4,5:54.0,Turnover by R. O'Neale (bad pass),,86,94
338,4,5:54.0,,Cleveland full timeout,86,94
339,4,5:54.0,,K. Love enters the game for D. Wade,86,94
340,4,5:54.0,D. Mitchell enters the game for R. O'Neale,,86,94
341,4,5:46.0,,Shooting foul by J. Johnson (drawn by L. James),86,94
342,4,5:46.0,,L. James makes free throw 1 of 2,86,95
343,4,5:46.0,,L. James makes free throw 2 of 2,86,96
344,4,5:24.0,J. Johnson makes 2-pt jump shot from 10 ft,,88,96
345,4,5:10.0,,K. Korver misses 2-pt jump shot from 20 ft (block by E. Udoh),88,96
346,4,5:10.0,Defensive rebound by D. Mitchell,,88,96
347,4,5:04.0,D. Mitchell makes 2-pt layup at rim,,90,96
348,4,4:40.0,,Shooting foul by D. Mitchell (drawn by L. James),90,96
349,4,4:40.0,,L. James makes free throw 1 of 2,90,97
350,4,4:40.0,R. Hood enters the game for R. Rubio,,90,97
351,4,4:40.0,,L. James makes free throw 2 of 2,90,98
352,4,4:29.0,D. Mitchell makes 2-pt layup from 1 ft,,92,98
353,4,4:14.0,,K. Love makes 2-pt layup from 1 ft (assist by K. Korver),92,100
354,4,3:53.0,J. Johnson makes 2-pt hook shot from 10 ft (assist by J. Ingles),,94,100
355,4,3:35.0,,K. Korver makes 2-pt jump shot from 22 ft (assist by L. James),94,102
356,4,3:24.0,D. Mitchell makes 3-pt jump shot from 25 ft,,97,102
357,4,3:11.0,,Personal foul by J. Ingles (drawn by K. Love),97,102
358,4,3:02.0,,L. James makes 2-pt layup from 1 ft (assist by K. Korver),97,104
359,4,2:51.0,Utah full timeout,,97,104
360,4,2:48.0,Shooting foul by J. Smith (drawn by D. Mitchell),,97,104
361,4,2:48.0,D. Mitchell misses free throw 1 of 2,,97,104
362,4,2:48.0,Offensive rebound by Team,,97,104
363,4,2:48.0,D. Mitchell makes free throw 2 of 2,,98,104
364,4,2:25.0,,L. James makes 2-pt layup at rim,98,106
365,4,2:04.0,J. Johnson misses 3-pt jump shot from 23 ft,,98,106
366,4,2:01.0,,Defensive rebound by L. James,98,106
367,4,1:44.0,,Turnover by K. Korver (bad pass; steal by E. Udoh),98,106
368,4,1:28.0,J. Johnson misses 2-pt layup from 1 ft,,98,106
369,4,1:26.0,Offensive rebound by D. Mitchell,,98,106
370,4,1:26.0,D. Mitchell makes 2-pt layup at rim,,100,106
371,4,1:10.0,,L. James misses 2-pt jump shot from 17 ft,100,106
372,4,1:06.0,Defensive rebound by E. Udoh,,100,106
373,4,0:59.0,Turnover by D. Mitchell (lost ball; steal by C. Osman),,100,106
374,4,0:37.0,,Shooting foul by D. Mitchell (drawn by L. James),100,106
375,4,0:37.0,,L. James makes free throw 1 of 2,100,107
376,4,0:37.0,,J. Green enters the game for K. Love,100,107
377,4,0:37.0,,L. James makes free throw 2 of 2,100,108
378,4,0:37.0,Utah full timeout,,100,108
379,4,0:30.0,R. Hood misses 3-pt jump shot from 24 ft,,100,108
380,4,0:28.0,,Defensive rebound by L. James,100,108
381,4,0:22.0,,Personal foul by E. Udoh (drawn by J. Smith),100,108
382,4,0:22.0,,J. Smith makes free throw 1 of 2,100,109
383,4,0:22.0,,J. Smith misses free throw 2 of 2,100,109
384,4,0:19.0,,Offensive rebound by J. Smith,100,109
