,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MEMPHIS_ACTION,HOUSTON_SCORE,MEMPHIS_SCORE
162,2,5:12.0,J. Harden misses 2-pt jump shot from 12 ft,,40,45
163,2,5:09.0,,Defensive rebound by M. Gasol,40,45
164,2,4:48.0,,M. Chalmers misses 3-pt jump shot from 25 ft,40,45
165,2,4:44.0,Defensive rebound by J. Harden,,40,45
166,2,4:29.0,,Offensive charge foul by R. Anderson (drawn by M. Chalmers),40,45
167,2,4:29.0,Turnover by R. Anderson (offensive foul),,40,45
168,2,4:11.0,,M. Conley makes 2-pt layup from 2 ft,40,47
169,2,3:53.0,Personal foul by J. Martin (drawn by J. Harden),,40,47
170,2,3:53.0,J. Harden makes free throw 1 of 2,,41,47
171,2,3:53.0,,T. Evans enters the game for M. Chalmers,41,47
172,2,3:53.0,J. Harden makes free throw 2 of 2,,42,47
173,2,3:39.0,,Turnover by M. Gasol (palming),42,47
174,2,3:26.0,T. Ariza misses 2-pt layup from 1 ft,,42,47
175,2,3:22.0,,Defensive rebound by M. Gasol,42,47
176,2,3:16.0,,M. Conley makes 2-pt layup at rim (assist by M. Gasol),42,49
177,2,3:05.0,Offensive foul by N. Hilário (drawn by M. Conley),,42,49
178,2,3:05.0,Turnover by N. Hilário (offensive foul),,42,49
179,2,3:05.0,P. Tucker enters the game for N. Hilário,,42,49
180,2,2:52.0,,Personal foul by T. Ariza (drawn by M. Gasol),42,49
181,2,2:52.0,,Memphis full timeout,42,49
182,2,2:42.0,,J. Ennis makes 2-pt dunk from 1 ft (assist by M. Gasol),42,51
183,2,2:14.0,L. Mbah a Moute misses 2-pt layup from 1 ft (block by M. Conley),,42,51
184,2,2:14.0,Offensive rebound by Team,,42,51
185,2,2:12.0,P. Tucker makes 2-pt dunk at rim (assist by L. Mbah a Moute),,44,51
186,2,1:52.0,,M. Conley misses 3-pt jump shot from 24 ft,44,51
187,2,1:49.0,Defensive rebound by T. Ariza,,44,51
188,2,1:43.0,R. Anderson makes 3-pt jump shot from 22 ft (assist by J. Harden),,47,51
189,2,1:19.0,,T. Evans misses 2-pt layup at rim,47,51
190,2,1:16.0,Defensive rebound by L. Mbah a Moute,,47,51
191,2,1:10.0,Offensive foul by L. Mbah a Moute (drawn by J. Ennis),,47,51
192,2,1:10.0,Turnover by L. Mbah a Moute (offensive foul),,47,51
193,2,1:10.0,,C. Parsons enters the game for J. Martin,47,51
194,2,0:57.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by M. Conley),47,54
195,2,0:36.0,P. Tucker misses 3-pt jump shot from 24 ft,,47,54
196,2,0:35.0,,Defensive rebound by Team,47,54
197,2,0:24.0,,Turnover by M. Gasol (lost ball; steal by J. Harden),47,54
198,2,0:19.0,J. Harden makes 2-pt layup from 1 ft,,49,54
199,2,0:03.0,,Personal take foul by T. Ariza (drawn by T. Evans),49,54
200,2,0:00.0,,M. Conley misses 2-pt jump shot from 15 ft,49,54
201,2,0:00.0,,Offensive rebound by Team,49,54
202,3,11:35.0,Turnover by Team (shot clock),,49,54
203,3,11:20.0,,Turnover by J. Martin (bad pass),49,54
204,3,10:56.0,C. Capela misses 3-pt jump shot from 25 ft (block by M. Gasol),,49,54
205,3,10:53.0,,Defensive rebound by M. Conley,49,54
206,3,10:46.0,,M. Conley misses 2-pt jump shot from 5 ft,49,54
207,3,10:42.0,Defensive rebound by C. Capela,,49,54
208,3,10:37.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),,52,54
209,3,10:37.0,Shooting foul by M. Conley (drawn by T. Ariza),,52,54
210,3,10:37.0,T. Ariza makes free throw 1 of 1,,53,54
211,3,10:25.0,,Personal foul by L. Mbah a Moute (drawn by M. Conley),53,54
212,3,10:12.0,,J. Ennis misses 3-pt jump shot from 25 ft,53,54
213,3,10:10.0,Defensive rebound by Team,,53,54
214,3,10:10.0,,Loose ball foul by J. Martin (drawn by L. Mbah a Moute),53,54
215,3,9:51.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,53,54
216,3,9:49.0,,Defensive rebound by M. Gasol,53,54
217,3,9:45.0,,A. Harrison misses 2-pt layup from 1 ft,53,54
218,3,9:41.0,,Offensive rebound by J. Ennis,53,54
219,3,9:41.0,,J. Ennis misses 2-pt layup at rim,53,54
220,3,9:39.0,,Offensive rebound by J. Ennis,53,54
221,3,9:39.0,,J. Ennis misses 2-pt layup at rim,53,54
222,3,9:38.0,Defensive rebound by R. Anderson,,53,54
223,3,9:32.0,C. Capela misses 2-pt layup at rim (block by M. Gasol),,53,54
224,3,9:32.0,Offensive rebound by C. Capela,,53,54
225,3,9:26.0,C. Capela makes 2-pt layup at rim,,55,54
226,3,9:11.0,,A. Harrison misses 2-pt layup from 1 ft (block by C. Capela),55,54
227,3,9:08.0,Defensive rebound by R. Anderson,,55,54
228,3,9:02.0,R. Anderson makes 3-pt jump shot from 27 ft (assist by T. Ariza),,58,54
229,3,8:37.0,,M. Conley misses 2-pt jump shot from 1 ft,58,54
230,3,8:33.0,Defensive rebound by L. Mbah a Moute,,58,54
231,3,8:29.0,Turnover by J. Harden (bad pass; steal by J. Martin),,58,54
232,3,8:25.0,,A. Harrison makes 2-pt layup at rim (assist by J. Martin),58,56
233,3,8:10.0,Personal foul by A. Harrison (drawn by J. Harden),,58,56
234,3,8:10.0,,D. Brooks enters the game for A. Harrison,58,56
235,3,7:59.0,J. Harden misses 3-pt jump shot from 25 ft,,58,56
236,3,7:57.0,,Defensive rebound by J. Martin,58,56
237,3,7:46.0,,M. Gasol misses 2-pt jump shot from 13 ft,58,56
238,3,7:44.0,Defensive rebound by J. Harden,,58,56
239,3,7:38.0,,Offensive charge foul by T. Ariza (drawn by J. Martin),58,56
240,3,7:38.0,Turnover by T. Ariza (offensive foul),,58,56
241,3,7:23.0,,J. Martin makes 2-pt jump shot from 19 ft (assist by D. Brooks),58,58
242,3,7:10.0,Turnover by J. Harden (bad pass; steal by J. Martin),,58,58
243,3,6:59.0,,Shooting foul by R. Anderson (drawn by J. Martin),58,58
244,3,6:59.0,,J. Martin makes free throw 2 of 2,58,59
245,3,6:59.0,,J. Martin misses free throw 1 of 2,58,59
246,3,6:59.0,,Offensive rebound by Team,58,59
247,3,6:59.0,,Memphis full timeout,58,59
248,3,6:59.0,P. Tucker enters the game for L. Mbah a Moute,,58,59
249,3,6:39.0,R. Anderson misses 2-pt jump shot at rim,,58,59
250,3,6:39.0,,Defensive rebound by M. Gasol,58,59
251,3,6:39.0,,Offensive foul by J. Martin (drawn by T. Ariza),58,59
252,3,6:39.0,,Turnover by J. Martin (offensive foul),58,59
253,3,6:39.0,,C. Parsons enters the game for J. Martin,58,59
254,3,6:39.0,B. Brown enters the game for R. Anderson,,58,59
255,3,6:29.0,J. Harden misses 2-pt jump shot at rim,,58,59
256,3,6:26.0,,Defensive rebound by D. Brooks,58,59
257,3,6:22.0,,C. Parsons makes 3-pt jump shot from 26 ft (assist by D. Brooks),58,62
258,3,6:05.0,J. Harden makes 2-pt layup at rim,,60,62
259,3,5:54.0,,Turnover by M. Gasol (lost ball; steal by J. Harden),60,62
260,3,5:36.0,J. Harden makes 3-pt jump shot from 25 ft (assist by T. Ariza),,63,62
261,3,5:20.0,,M. Gasol misses 3-pt jump shot from 27 ft,63,62
262,3,5:18.0,Defensive rebound by P. Tucker,,63,62
263,3,5:06.0,Turnover by C. Capela (lost ball; steal by C. Parsons),,63,62
264,3,5:01.0,,C. Parsons makes 3-pt jump shot from 25 ft (assist by J. Ennis),63,65
265,3,4:32.0,Turnover by J. Harden (bad pass; steal by M. Gasol),,63,65
266,3,4:28.0,,J. Ennis misses 2-pt layup from 1 ft,63,65
267,3,4:28.0,,Offensive rebound by J. Ennis,63,65
268,3,4:28.0,,Personal foul by J. Harden (drawn by J. Ennis),63,65
269,3,4:28.0,,M. Chalmers enters the game for M. Conley,63,65
270,3,4:28.0,N. Hilário enters the game for C. Capela,,63,65
271,3,4:18.0,,C. Parsons makes 3-pt jump shot from 29 ft (assist by M. Chalmers),63,68
272,3,4:01.0,Personal foul by J. Ennis (drawn by T. Ariza),,63,68
273,3,4:01.0,,T. Evans enters the game for J. Ennis,63,68
274,3,3:51.0,N. Hilário misses 2-pt layup from 1 ft,,63,68
275,3,3:51.0,J. Harden misses 2-pt layup at rim,,63,68
276,3,3:51.0,,Defensive rebound by M. Gasol,63,68
277,3,3:48.0,Defensive rebound by J. Harden,,63,68
278,3,3:47.0,,D. Brooks makes 2-pt layup at rim,63,70
279,3,3:47.0,,Shooting foul by T. Ariza (drawn by D. Brooks),63,70
280,3,3:47.0,Houston full timeout,,63,70
281,3,3:47.0,R. Anderson enters the game for T. Ariza,,63,70
282,3,3:47.0,L. Mbah a Moute enters the game for J. Harden,,63,70
283,3,3:47.0,,D. Brooks makes free throw 1 of 1,63,71
284,3,3:35.0,Turnover by B. Brown (bad pass; steal by D. Brooks),,63,71
285,3,3:20.0,,C. Parsons makes 2-pt dunk at rim,63,73
286,3,2:54.0,Turnover by Team (shot clock),,63,73
287,3,2:35.0,,Turnover by M. Chalmers (bad pass; steal by B. Brown),63,73
288,3,2:24.0,B. Brown makes 3-pt jump shot from 22 ft (assist by N. Hilário),,66,73
289,3,2:01.0,,Personal foul by P. Tucker (drawn by M. Gasol),66,73
290,3,2:01.0,,M. Gasol misses free throw 1 of 2,66,73
291,3,2:01.0,,Offensive rebound by Team,66,73
292,3,2:01.0,,M. Gasol makes free throw 2 of 2,66,74
293,3,1:40.0,B. Brown misses 2-pt jump shot from 13 ft,,66,74
294,3,1:38.0,,Defensive rebound by T. Evans,66,74
295,3,1:26.0,,D. Brooks misses 3-pt jump shot from 26 ft,66,74
296,3,1:23.0,Defensive rebound by R. Anderson,,66,74
297,3,1:09.0,R. Anderson makes 3-pt jump shot from 26 ft,,69,74
298,3,0:52.0,,Personal foul by N. Hilário (drawn by M. Gasol),69,74
299,3,0:52.0,,M. Gasol makes free throw 1 of 2,69,75
300,3,0:52.0,,M. Gasol makes free throw 2 of 2,69,76
301,3,0:43.0,B. Brown misses 2-pt jump shot from 12 ft,,69,76
302,3,0:40.0,,Defensive rebound by D. Brooks,69,76
303,3,0:37.0,,M. Chalmers makes 2-pt layup at rim (assist by D. Brooks),69,78
304,3,0:27.0,B. Brown makes 3-pt jump shot from 23 ft (assist by L. Mbah a Moute),,72,78
305,3,0:06.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by M. Chalmers),72,81
306,3,0:00.0,B. Brown misses 3-pt jump shot from 30 ft,,72,81
307,3,0:00.0,Offensive rebound by Team,,72,81
308,4,11:47.0,,B. Wright misses 2-pt dunk at rim,72,81
309,4,11:43.0,Defensive rebound by T. Ariza,,72,81
310,4,11:29.0,B. Brown misses 3-pt jump shot from 25 ft,,72,81
311,4,11:26.0,,Defensive rebound by B. Wright,72,81
312,4,11:18.0,,B. Wright makes 2-pt layup from 1 ft (assist by C. Parsons),72,83
313,4,11:08.0,Turnover by R. Anderson (lost ball; steal by M. Chalmers),,72,83
314,4,11:04.0,,C. Parsons misses 3-pt jump shot from 23 ft,72,83
315,4,10:59.0,Defensive rebound by N. Hilário,,72,83
316,4,10:49.0,Shooting foul by M. Chalmers (drawn by T. Ariza),,72,83
317,4,10:49.0,T. Ariza makes free throw 1 of 3,,73,83
318,4,10:49.0,T. Ariza makes free throw 2 of 3,,74,83
319,4,10:49.0,T. Ariza makes free throw 3 of 3,,75,83
320,4,10:27.0,,T. Evans makes 3-pt jump shot from 25 ft,75,86
321,4,10:06.0,Shooting foul by T. Evans (drawn by R. Anderson),,75,86
322,4,10:06.0,R. Anderson makes free throw 1 of 2,,76,86
323,4,10:06.0,R. Anderson misses free throw 2 of 2,,76,86
324,4,10:03.0,,Defensive rebound by B. Wright,76,86
325,4,9:46.0,,T. Evans misses 3-pt jump shot from 26 ft,76,86
326,4,9:42.0,Defensive rebound by R. Anderson,,76,86
327,4,9:30.0,N. Hilário misses 2-pt jump shot from 12 ft,,76,86
328,4,9:27.0,,Defensive rebound by T. Evans,76,86
329,4,9:16.0,,M. Chalmers makes 2-pt jump shot from 16 ft,76,88
330,4,9:02.0,B. Brown misses 2-pt layup from 1 ft,,76,88
331,4,8:59.0,,Defensive rebound by D. Brooks,76,88
332,4,8:55.0,,T. Evans makes 2-pt dunk at rim (assist by M. Chalmers),76,90
333,4,8:55.0,Houston full timeout,,76,90
334,4,8:55.0,C. Capela enters the game for B. Brown,,76,90
335,4,8:55.0,J. Harden enters the game for N. Hilário,,76,90
336,4,8:39.0,T. Ariza misses 3-pt jump shot from 23 ft,,76,90
337,4,8:37.0,,Defensive rebound by D. Brooks,76,90
338,4,8:21.0,,B. Wright makes 2-pt dunk at rim (assist by T. Evans),76,92
339,4,7:58.0,J. Harden misses 3-pt jump shot from 27 ft,,76,92
340,4,7:55.0,,Defensive rebound by T. Evans,76,92
341,4,7:38.0,,D. Brooks misses 2-pt jump shot from 5 ft (block by R. Anderson),76,92
342,4,7:33.0,Defensive rebound by R. Anderson,,76,92
343,4,7:32.0,Personal foul by M. Chalmers (drawn by J. Harden),,76,92
344,4,7:32.0,,Technical foul by T. Evans,76,92
345,4,7:32.0,J. Harden makes technical free throw,,77,92
346,4,7:32.0,,J. Ennis enters the game for C. Parsons,77,92
347,4,7:32.0,L. Mbah a Moute enters the game for P. Tucker,,77,92
348,4,7:21.0,J. Harden misses 2-pt jump shot from 11 ft,,77,92
349,4,7:18.0,,Defensive rebound by T. Evans,77,92
350,4,7:18.0,,Personal take foul by J. Harden (drawn by T. Evans),77,92
351,4,7:08.0,,T. Evans misses 3-pt jump shot from 27 ft,77,92
352,4,7:06.0,Defensive rebound by C. Capela,,77,92
353,4,6:56.0,J. Harden misses 2-pt jump shot from 14 ft,,77,92
354,4,6:53.0,,Defensive rebound by T. Evans,77,92
355,4,6:36.0,,M. Chalmers makes 2-pt layup at rim,77,94
356,4,6:24.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,77,94
357,4,6:20.0,,Defensive rebound by M. Chalmers,77,94
358,4,6:10.0,,T. Evans makes 2-pt layup from 1 ft,77,96
359,4,6:07.0,Houston full timeout,,77,96
360,4,6:07.0,,M. Conley enters the game for M. Chalmers,77,96
361,4,5:55.0,J. Harden misses 3-pt jump shot from 27 ft,,77,96
362,4,5:53.0,,Defensive rebound by J. Ennis,77,96
363,4,5:31.0,,J. Ennis misses 2-pt jump shot from 12 ft,77,96
364,4,5:27.0,Defensive rebound by C. Capela,,77,96
365,4,5:20.0,,M. Gasol enters the game for T. Evans,77,96
366,4,5:20.0,,J. Martin enters the game for B. Wright,77,96
367,4,5:13.0,J. Harden misses 3-pt jump shot from 25 ft,,77,96
368,4,5:07.0,,Defensive rebound by M. Gasol,77,96
369,4,5:01.0,,Personal foul by J. Harden (drawn by M. Conley),77,96
370,4,4:56.0,,Personal foul by L. Mbah a Moute (drawn by D. Brooks),77,96
371,4,4:50.0,,D. Brooks misses 2-pt layup from 6 ft,77,96
372,4,4:47.0,Defensive rebound by C. Capela,,77,96
373,4,4:39.0,C. Capela makes 2-pt dunk at rim (assist by T. Ariza),,79,96
374,4,4:08.0,,M. Conley makes 2-pt jump shot from 5 ft,79,98
375,4,3:45.0,T. Ariza misses 2-pt layup at rim,,79,98
376,4,3:42.0,,Defensive rebound by M. Gasol,79,98
377,4,3:37.0,,J. Ennis misses 3-pt jump shot from 23 ft,79,98
378,4,3:33.0,Defensive rebound by C. Capela,,79,98
379,4,3:19.0,Personal foul by J. Martin (drawn by J. Harden),,79,98
380,4,3:19.0,,Memphis full timeout,79,98
381,4,3:19.0,T. Black enters the game for T. Ariza,,79,98
382,4,3:19.0,B. Brown enters the game for L. Mbah a Moute,,79,98
383,4,3:19.0,Z. Qi enters the game for J. Harden,,79,98
384,4,3:19.0,T. Williams enters the game for C. Capela,,79,98
385,4,3:19.0,D. Jackson enters the game for R. Anderson,,79,98
386,4,3:09.0,D. Jackson misses 3-pt jump shot from 24 ft (block by M. Gasol),,79,98
387,4,3:06.0,Shooting foul by J. Martin (drawn by T. Black),,79,98
