,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MIAMI_ACTION,HOUSTON_SCORE,MIAMI_SCORE
74,1,3:23.0,,Offensive rebound by H. Whiteside,22,18
75,1,3:23.0,,H. Whiteside misses 2-pt layup from 1 ft,22,18
76,1,3:23.0,,Offensive rebound by H. Whiteside,22,18
77,1,3:23.0,,Shooting foul by M. Brown (drawn by H. Whiteside),22,18
78,1,3:23.0,,H. Whiteside misses free throw 1 of 2,22,18
79,1,3:23.0,,Offensive rebound by Team,22,18
80,1,3:23.0,,H. Whiteside makes free throw 2 of 2,22,19
81,1,3:09.0,N. Hilário misses 2-pt layup at rim,,22,19
82,1,3:07.0,,Defensive rebound by H. Whiteside,22,19
83,1,2:53.0,,D. Jones misses 3-pt jump shot from 24 ft,22,19
84,1,2:49.0,Defensive rebound by N. Hilário,,22,19
85,1,2:41.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by J. Harden),,25,19
86,1,2:22.0,,G. Dragić makes 2-pt jump shot from 13 ft,25,21
87,1,2:08.0,Shooting foul by D. Jones (drawn by J. Harden),,25,21
88,1,2:08.0,Houston full timeout,,25,21
89,1,2:08.0,,J. Richardson enters the game for D. Jones,25,21
90,1,2:08.0,,J. Winslow enters the game for G. Dragić,25,21
91,1,2:08.0,,B. Adebayo enters the game for H. Whiteside,25,21
92,1,2:08.0,J. Harden makes free throw 1 of 3,,26,21
93,1,2:08.0,J. Harden makes free throw 2 of 3,,27,21
94,1,2:08.0,J. Harden misses free throw 3 of 3,,27,21
95,1,2:06.0,,Defensive rebound by B. Adebayo,27,21
96,1,1:53.0,,J. Johnson misses 2-pt jump shot from 12 ft,27,21
97,1,1:50.0,Defensive rebound by J. Harden,,27,21
98,1,1:49.0,Turnover by J. Harden (traveling),,27,21
99,1,1:49.0,C. Paul enters the game for J. Harden,,27,21
100,1,1:38.0,,Personal foul by M. Brown (drawn by T. Johnson),27,21
101,1,1:31.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Richardson),27,24
102,1,1:16.0,G. Green makes 3-pt jump shot from 25 ft (assist by C. Paul),,30,24
103,1,1:04.0,,T. Johnson misses 3-pt jump shot from 25 ft,30,24
104,1,1:02.0,Defensive rebound by Team,,30,24
105,1,0:56.0,N. Hilário makes 2-pt dunk at rim (assist by C. Paul),,32,24
106,1,0:43.0,,J. Richardson misses 2-pt jump shot from 18 ft,32,24
107,1,0:40.0,Defensive rebound by P. Tucker,,32,24
108,1,0:32.0,N. Hilário makes 2-pt layup at rim (assist by C. Paul),,34,24
109,1,0:32.0,Shooting block foul by B. Adebayo (drawn by N. Hilário),,34,24
110,1,0:32.0,N. Hilário makes free throw 1 of 1,,35,24
111,1,0:15.0,,J. Richardson misses 3-pt jump shot from 24 ft,35,24
112,1,0:11.0,Defensive rebound by N. Hilário,,35,24
113,1,0:01.0,C. Paul misses 3-pt jump shot from 25 ft,,35,24
114,1,0:00.0,,Defensive rebound by T. Johnson,35,24
115,2,11:42.0,G. Green misses 3-pt jump shot from 24 ft,,35,24
116,2,11:41.0,,Defensive rebound by Team,35,24
117,2,11:41.0,Loose ball foul by C. Capela (drawn by B. Adebayo),,35,24
118,2,11:28.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by T. Johnson),35,27
119,2,11:16.0,C. Capela misses 2-pt layup from 3 ft (block by B. Adebayo),,35,27
120,2,11:14.0,,Defensive rebound by Team,35,27
121,2,11:02.0,,Turnover by T. Johnson (bad pass; steal by L. Mbah a Moute),35,27
122,2,10:59.0,Shooting foul by T. Johnson (drawn by G. Green),,35,27
123,2,10:59.0,G. Green makes free throw 1 of 2,,36,27
124,2,10:59.0,G. Green makes free throw 2 of 2,,37,27
125,2,10:43.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),37,30
126,2,10:25.0,C. Paul misses 2-pt jump shot from 12 ft,,37,30
127,2,10:21.0,,Defensive rebound by T. Johnson,37,30
128,2,10:14.0,,J. Richardson misses 2-pt jump shot from 2 ft,37,30
129,2,10:10.0,Defensive rebound by C. Paul,,37,30
130,2,10:06.0,C. Capela makes 2-pt dunk at rim (assist by C. Paul),,39,30
131,2,9:43.0,,Turnover by J. Winslow (bad pass; steal by L. Mbah a Moute),39,30
132,2,9:35.0,G. Green makes 3-pt jump shot from 25 ft,,42,30
133,2,9:11.0,,J. Winslow misses 2-pt jump shot from 7 ft,42,30
134,2,9:08.0,Defensive rebound by C. Paul,,42,30
135,2,9:01.0,C. Paul makes 2-pt jump shot from 14 ft,,44,30
136,2,9:01.0,,Miami full timeout,44,30
137,2,8:44.0,,T. Johnson makes 3-pt jump shot from 23 ft (assist by B. Adebayo),44,33
138,2,8:27.0,G. Green misses 3-pt jump shot from 26 ft,,44,33
139,2,8:24.0,,Defensive rebound by B. Adebayo,44,33
140,2,8:18.0,,J. Winslow misses 2-pt hook shot from 5 ft,44,33
141,2,8:14.0,,Offensive rebound by B. Adebayo,44,33
142,2,8:01.0,,J. Winslow misses 2-pt jump shot from 8 ft,44,33
143,2,8:01.0,,Offensive rebound by B. Adebayo,44,33
144,2,8:01.0,,B. Adebayo makes 2-pt layup from 1 ft,44,35
145,2,8:01.0,,Shooting foul by M. Brown (drawn by B. Adebayo),44,35
146,2,8:01.0,P. Tucker enters the game for G. Green,,44,35
147,2,8:01.0,J. Harden enters the game for M. Brown,,44,35
148,2,8:01.0,,B. Adebayo makes free throw 1 of 1,44,36
149,2,7:49.0,Turnover by C. Capela (lost ball; steal by T. Johnson),,44,36
150,2,7:47.0,,Turnover by T. Johnson (bad pass),44,36
151,2,7:41.0,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),,46,36
152,2,7:27.0,,Turnover by J. Johnson (bad pass; steal by J. Harden),46,36
153,2,7:11.0,J. Harden makes 2-pt layup at rim,,48,36
154,2,6:52.0,,J. Richardson misses 2-pt jump shot from 10 ft,48,36
155,2,6:49.0,Defensive rebound by C. Capela,,48,36
156,2,6:40.0,C. Paul makes 2-pt layup at rim,,50,36
157,2,6:40.0,,Miami full timeout,50,36
158,2,6:40.0,,H. Whiteside enters the game for J. Richardson,50,36
159,2,6:40.0,,G. Dragić enters the game for B. Adebayo,50,36
160,2,6:26.0,,T. Johnson misses 3-pt jump shot from 22 ft,50,36
161,2,6:21.0,Defensive rebound by P. Tucker,,50,36
162,2,6:14.0,J. Harden makes 3-pt jump shot from 24 ft,,53,36
163,2,5:46.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by H. Whiteside),53,39
164,2,5:18.0,J. Harden makes 2-pt hook shot from 2 ft,,55,39
165,2,5:03.0,,J. Winslow misses 3-pt jump shot from 26 ft,55,39
166,2,4:59.0,,Offensive rebound by J. Johnson,55,39
167,2,4:59.0,,J. Johnson makes 2-pt layup at rim,55,41
168,2,4:40.0,J. Harden misses 3-pt jump shot from 25 ft,,55,41
169,2,4:39.0,,Defensive rebound by H. Whiteside,55,41
170,2,4:30.0,,Turnover by J. Winslow (lost ball; steal by J. Harden),55,41
171,2,4:22.0,Turnover by J. Harden (lost ball; steal by G. Dragić),,55,41
172,2,4:19.0,,J. Johnson makes 2-pt layup from 4 ft (assist by G. Dragić),55,43
173,2,4:19.0,Houston full timeout,,55,43
174,2,4:19.0,,J. Richardson enters the game for J. Winslow,55,43
175,2,4:19.0,G. Green enters the game for C. Paul,,55,43
176,2,4:19.0,N. Hilário enters the game for C. Capela,,55,43
177,2,4:02.0,J. Harden misses 3-pt jump shot from 25 ft,,55,43
178,2,3:56.0,,Defensive rebound by H. Whiteside,55,43
179,2,3:41.0,,H. Whiteside misses 2-pt hook shot from 4 ft,55,43
180,2,3:37.0,Defensive rebound by G. Green,,55,43
181,2,3:33.0,Turnover by J. Harden (bad pass),,55,43
182,2,3:15.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Richardson),55,45
183,2,3:01.0,N. Hilário makes 2-pt layup from 1 ft,,57,45
184,2,2:42.0,,H. Whiteside makes 2-pt hook shot from 5 ft (assist by J. Richardson),57,47
185,2,2:28.0,Shooting foul by T. Johnson (drawn by G. Green),,57,47
186,2,2:28.0,G. Green makes free throw 1 of 3,,58,47
187,2,2:28.0,G. Green misses free throw 2 of 3,,58,47
188,2,2:28.0,Offensive rebound by Team,,58,47
189,2,2:28.0,C. Paul enters the game for L. Mbah a Moute,,58,47
190,2,2:28.0,G. Green makes free throw 3 of 3,,59,47
191,2,2:12.0,,Personal foul by G. Green (drawn by H. Whiteside),59,47
192,2,2:03.0,,G. Dragić makes 2-pt layup from 9 ft (assist by J. Richardson),59,49
193,2,2:03.0,,Shooting foul by J. Harden (drawn by G. Dragić),59,49
194,2,2:03.0,,G. Dragić makes free throw 1 of 1,59,50
195,2,1:40.0,J. Harden misses 2-pt jump shot from 11 ft,,59,50
196,2,1:35.0,,Defensive rebound by H. Whiteside,59,50
197,2,1:27.0,,G. Dragić makes 2-pt layup from 1 ft,59,52
198,2,1:27.0,,Shooting foul by N. Hilário (drawn by G. Dragić),59,52
199,2,1:27.0,,D. Jones enters the game for T. Johnson,59,52
200,2,1:27.0,,G. Dragić makes free throw 1 of 1,59,53
201,2,1:04.0,C. Paul misses 3-pt jump shot from 27 ft,,59,53
202,2,1:01.0,,Defensive rebound by H. Whiteside,59,53
203,2,0:54.0,,G. Dragić makes 2-pt jump shot from 16 ft,59,55
204,2,0:33.0,C. Paul makes 2-pt jump shot from 6 ft,,61,55
205,2,0:12.0,,Shooting foul by P. Tucker (drawn by G. Dragić),61,55
206,2,0:12.0,,G. Dragić misses free throw 1 of 3,61,55
207,2,0:12.0,,Offensive rebound by Team,61,55
208,2,0:12.0,,G. Dragić makes free throw 2 of 3,61,56
209,2,0:12.0,,G. Dragić makes free throw 3 of 3,61,57
210,2,0:00.0,C. Paul misses 2-pt jump shot from 10 ft,,61,57
211,2,0:00.0,Offensive rebound by Team,,61,57
212,3,11:46.0,L. Mbah a Moute misses 3-pt jump shot from 24 ft,,61,57
213,3,11:40.0,,Defensive rebound by H. Whiteside,61,57
214,3,11:20.0,,D. Jones misses 3-pt jump shot from 22 ft,61,57
215,3,11:18.0,Defensive rebound by C. Capela,,61,57
216,3,11:07.0,Shooting foul by G. Dragić (drawn by L. Mbah a Moute),,61,57
217,3,11:07.0,L. Mbah a Moute makes free throw 1 of 2,,62,57
218,3,11:07.0,L. Mbah a Moute makes free throw 2 of 2,,63,57
219,3,10:55.0,,Turnover by G. Dragić (bad pass),63,57
220,3,10:36.0,C. Paul makes 2-pt jump shot from 16 ft,,65,57
221,3,10:12.0,,H. Whiteside makes 2-pt jump shot from 18 ft (assist by J. Richardson),65,59
222,3,9:52.0,C. Capela makes 2-pt layup from 1 ft (assist by C. Paul),,67,59
223,3,9:41.0,,J. Richardson makes 2-pt layup from 3 ft,67,61
224,3,9:41.0,,Shooting foul by L. Mbah a Moute (drawn by J. Richardson),67,61
225,3,9:41.0,,J. Richardson makes free throw 1 of 1,67,62
226,3,9:15.0,J. Harden misses 2-pt jump shot from 13 ft,,67,62
227,3,9:12.0,,Defensive rebound by H. Whiteside,67,62
228,3,9:02.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by J. Winslow),67,65
229,3,8:42.0,L. Mbah a Moute misses 3-pt jump shot from 22 ft,,67,65
230,3,8:40.0,Offensive rebound by C. Capela,,67,65
231,3,8:38.0,C. Capela misses 2-pt hook shot from 7 ft,,67,65
232,3,8:34.0,,Defensive rebound by D. Jones,67,65
233,3,8:30.0,,Personal foul by C. Paul (drawn by H. Whiteside),67,65
234,3,8:20.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by G. Dragić),67,68
235,3,8:01.0,J. Harden makes 2-pt jump shot from 15 ft,,69,68
236,3,7:37.0,,J. Winslow makes 3-pt jump shot from 24 ft (assist by G. Dragić),69,71
237,3,7:24.0,Turnover by C. Paul (bad pass),,69,71
238,3,7:10.0,,G. Dragić makes 2-pt jump shot from 4 ft,69,73
239,3,7:10.0,Houston full timeout,,69,73
240,3,7:10.0,G. Green enters the game for C. Paul,,69,73
241,3,6:51.0,Personal foul by G. Dragić (drawn by L. Mbah a Moute),,69,73
242,3,6:47.0,Shooting foul by J. Richardson (drawn by J. Harden),,69,73
243,3,6:47.0,J. Harden misses free throw 1 of 2,,69,73
244,3,6:47.0,Offensive rebound by Team,,69,73
245,3,6:47.0,J. Harden makes free throw 2 of 2,,70,73
246,3,6:32.0,,H. Whiteside misses 2-pt jump shot from 11 ft,70,73
247,3,6:30.0,Defensive rebound by J. Harden,,70,73
248,3,6:25.0,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),,72,73
249,3,6:12.0,,Personal block foul by C. Capela (drawn by G. Dragić),72,73
250,3,6:12.0,,T. Johnson enters the game for J. Richardson,72,73
251,3,6:12.0,,J. Johnson enters the game for J. Winslow,72,73
252,3,6:05.0,,T. Johnson misses 2-pt jump shot from 18 ft,72,73
253,3,6:02.0,Defensive rebound by J. Harden,,72,73
254,3,5:55.0,J. Harden makes 2-pt jump shot from 15 ft,,74,73
255,3,5:39.0,,G. Dragić misses 2-pt jump shot from 19 ft,74,73
256,3,5:36.0,Defensive rebound by C. Capela,,74,73
257,3,5:30.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,76,73
258,3,5:29.0,,Miami full timeout,76,73
259,3,5:06.0,,J. Johnson misses 3-pt jump shot from 22 ft,76,73
260,3,5:05.0,,Offensive rebound by Team,76,73
261,3,5:05.0,M. Brown enters the game for L. Mbah a Moute,,76,73
262,3,4:58.0,,T. Johnson misses 3-pt jump shot from 23 ft,76,73
263,3,4:54.0,,Offensive rebound by H. Whiteside,76,73
264,3,4:49.0,,H. Whiteside misses 2-pt hook shot from 7 ft (block by C. Capela),76,73
265,3,4:45.0,,Offensive rebound by G. Dragić,76,73
266,3,4:40.0,,G. Dragić misses 2-pt layup at rim,76,73
267,3,4:38.0,Defensive rebound by P. Tucker,,76,73
268,3,4:32.0,J. Harden misses 3-pt jump shot from 26 ft,,76,73
269,3,4:27.0,Offensive rebound by M. Brown,,76,73
270,3,4:22.0,Personal foul by J. Johnson (drawn by J. Harden),,76,73
271,3,4:22.0,,J. Richardson enters the game for D. Jones,76,73
272,3,4:08.0,J. Harden misses 2-pt jump shot from 10 ft,,76,73
273,3,4:06.0,,Defensive rebound by H. Whiteside,76,73
274,3,3:53.0,,H. Whiteside misses 2-pt jump shot from 5 ft (block by C. Capela),76,73
275,3,3:49.0,,Offensive rebound by H. Whiteside,76,73
276,3,3:48.0,,H. Whiteside makes 2-pt layup at rim,76,75
277,3,3:28.0,J. Harden misses 3-pt jump shot from 25 ft,,76,75
278,3,3:27.0,Offensive rebound by Team,,76,75
279,3,3:27.0,Turnover by Team (shot clock),,76,75
280,3,3:27.0,N. Hilário enters the game for C. Capela,,76,75
281,3,3:06.0,,H. Whiteside misses 2-pt jump shot from 8 ft,76,75
282,3,3:06.0,Defensive rebound by N. Hilário,,76,75
283,3,3:00.0,J. Harden misses 3-pt jump shot from 25 ft,,76,75
284,3,3:00.0,,Defensive rebound by H. Whiteside,76,75
285,3,2:49.0,C. Paul enters the game for J. Harden,,76,75
286,3,2:42.0,,J. Johnson misses 3-pt jump shot from 24 ft,76,75
287,3,2:38.0,Defensive rebound by G. Green,,76,75
288,3,2:18.0,C. Paul makes 3-pt jump shot from 23 ft,,79,75
289,3,2:03.0,,H. Whiteside misses 2-pt jump shot from 20 ft,79,75
290,3,2:00.0,Defensive rebound by M. Brown,,79,75
291,3,1:36.0,C. Paul misses 2-pt jump shot from 10 ft,,79,75
292,3,1:34.0,,Defensive rebound by T. Johnson,79,75
293,3,1:34.0,,Personal foul by P. Tucker (drawn by J. Richardson),79,75
294,3,1:34.0,,B. Adebayo enters the game for H. Whiteside,79,75
295,3,1:27.0,,Personal foul by M. Brown (drawn by G. Dragić),79,75
296,3,1:27.0,,G. Dragić makes free throw 1 of 2,79,76
297,3,1:27.0,,G. Dragić makes free throw 2 of 2,79,77
298,3,1:14.0,Personal foul by T. Johnson (drawn by C. Paul),,79,77
299,3,1:14.0,C. Paul misses free throw 1 of 2,,79,77
300,3,1:14.0,Offensive rebound by Team,,79,77
301,3,1:14.0,C. Paul makes free throw 2 of 2,,80,77
302,3,0:50.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. Johnson),80,80
303,3,0:37.0,C. Paul makes 3-pt jump shot from 24 ft,,83,80
304,3,0:23.0,,Offensive foul by B. Adebayo (drawn by M. Brown),83,80
305,3,0:23.0,,Turnover by B. Adebayo (offensive foul),83,80
306,3,0:01.0,N. Hilário misses 2-pt hook shot from 2 ft (block by J. Richardson),,83,80
307,3,0:01.0,,Defensive rebound by Team,83,80
308,4,11:43.0,,T. Johnson misses 3-pt jump shot from 25 ft,83,80
309,4,11:40.0,Defensive rebound by C. Paul,,83,80
310,4,11:23.0,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by N. Hilário),,85,80
311,4,10:55.0,,J. Johnson misses 2-pt jump shot from 5 ft,85,80
312,4,10:52.0,Defensive rebound by N. Hilário,,85,80
313,4,10:43.0,G. Green misses 3-pt jump shot from 22 ft,,85,80
314,4,10:34.0,,Defensive rebound by G. Dragić,85,80
315,4,10:29.0,,J. Johnson misses 3-pt jump shot from 23 ft,85,80
316,4,10:26.0,,Offensive rebound by T. Johnson,85,80
317,4,10:24.0,,G. Dragić misses 3-pt jump shot from 25 ft,85,80
318,4,10:14.0,,Offensive rebound by J. Johnson,85,80
319,4,10:14.0,,J. Johnson makes 2-pt layup at rim,85,82
320,4,9:55.0,C. Paul misses 3-pt jump shot from 23 ft,,85,82
321,4,9:53.0,,Defensive rebound by J. Richardson,85,82
322,4,9:45.0,,B. Adebayo makes 2-pt layup at rim (assist by G. Dragić),85,84
323,4,9:29.0,G. Green misses 3-pt jump shot from 25 ft,,85,84
324,4,9:26.0,,Defensive rebound by B. Adebayo,85,84
325,4,9:17.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. Johnson),85,87
326,4,8:59.0,Personal foul by G. Dragić (drawn by C. Paul),,85,87
327,4,8:59.0,,J. Winslow enters the game for J. Richardson,85,87
328,4,8:59.0,J. Harden enters the game for G. Green,,85,87
329,4,8:59.0,P. Tucker enters the game for M. Brown,,85,87
330,4,8:46.0,J. Harden makes 2-pt dunk at rim,,87,87
331,4,8:29.0,,Turnover by J. Winslow (step out of bounds),87,87
332,4,8:14.0,,J. Richardson enters the game for G. Dragić,87,87
333,4,8:14.0,N. Hilário misses 2-pt layup from 1 ft (block by B. Adebayo),,87,87
334,4,8:14.0,Offensive rebound by Team,,87,87
335,4,8:08.0,Personal foul by J. Winslow (drawn by J. Harden),,87,87
336,4,8:01.0,J. Harden makes 3-pt jump shot from 24 ft (assist by N. Hilário),,90,87
337,4,7:38.0,,J. Richardson misses 3-pt jump shot from 28 ft,90,87
338,4,7:34.0,Defensive rebound by P. Tucker,,90,87
339,4,7:26.0,J. Harden misses 2-pt layup from 2 ft,,90,87
340,4,7:24.0,,Defensive rebound by J. Richardson,90,87
341,4,7:20.0,,T. Johnson misses 3-pt jump shot from 25 ft,90,87
342,4,7:15.0,Defensive rebound by N. Hilário,,90,87
343,4,7:02.0,C. Paul makes 2-pt jump shot from 15 ft,,92,87
344,4,7:02.0,,Miami full timeout,92,87
345,4,7:02.0,C. Capela enters the game for N. Hilário,,92,87
346,4,6:47.0,,J. Richardson misses 2-pt jump shot from 18 ft (block by L. Mbah a Moute),92,87
347,4,6:45.0,Defensive rebound by C. Paul,,92,87
348,4,6:40.0,L. Mbah a Moute misses 2-pt layup at rim,,92,87
349,4,6:40.0,Offensive rebound by C. Capela,,92,87
350,4,6:39.0,C. Capela makes 2-pt layup at rim,,94,87
351,4,6:17.0,,J. Winslow misses 3-pt jump shot from 24 ft,94,87
352,4,6:14.0,,Offensive rebound by T. Johnson,94,87
353,4,6:00.0,,Turnover by J. Richardson (out of bounds lost ball),94,87
354,4,6:00.0,,H. Whiteside enters the game for B. Adebayo,94,87
355,4,6:00.0,,G. Dragić enters the game for J. Winslow,94,87
356,4,5:34.0,C. Paul misses 3-pt jump shot from 25 ft,,94,87
357,4,5:32.0,,Defensive rebound by H. Whiteside,94,87
358,4,5:13.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by G. Dragić),94,90
359,4,4:55.0,C. Paul makes 3-pt jump shot from 24 ft (assist by J. Harden),,97,90
360,4,4:29.0,,J. Johnson misses 2-pt layup from 1 ft,97,90
361,4,4:26.0,,Offensive rebound by J. Richardson,97,90
362,4,4:25.0,,J. Richardson makes 2-pt jump shot from 6 ft,97,92
363,4,4:07.0,Shooting foul by T. Johnson (drawn by J. Harden),,97,92
364,4,4:07.0,Houston full timeout,,97,92
365,4,4:07.0,,J. Winslow enters the game for T. Johnson,97,92
366,4,4:07.0,J. Harden makes free throw 1 of 2,,98,92
367,4,4:07.0,J. Harden makes free throw 2 of 2,,99,92
368,4,3:46.0,,G. Dragić makes 2-pt layup at rim (assist by J. Johnson),99,94
369,4,3:25.0,Shooting foul by H. Whiteside (drawn by L. Mbah a Moute),,99,94
370,4,3:25.0,L. Mbah a Moute makes free throw 1 of 2,,100,94
371,4,3:25.0,,T. Johnson enters the game for J. Winslow,100,94
372,4,3:25.0,L. Mbah a Moute makes free throw 2 of 2,,101,94
373,4,3:09.0,,J. Johnson misses 2-pt jump shot from 11 ft,101,94
374,4,3:05.0,Defensive rebound by C. Capela,,101,94
375,4,2:50.0,J. Harden makes 3-pt jump shot from 25 ft,,104,94
376,4,2:27.0,,J. Richardson misses 2-pt jump shot from 17 ft,104,94
377,4,2:23.0,Defensive rebound by C. Capela,,104,94
378,4,2:03.0,J. Harden makes 3-pt jump shot from 28 ft,,107,94
379,4,2:02.0,,Miami full timeout,107,94
380,4,1:49.0,,G. Dragić makes 2-pt layup from 1 ft,107,96
381,4,1:26.0,Turnover by J. Harden (bad pass),,107,96
382,4,1:15.0,,G. Dragić makes 2-pt jump shot from 17 ft,107,98
383,4,0:52.0,C. Paul misses 2-pt layup from 1 ft,,107,98
384,4,0:49.0,,Defensive rebound by H. Whiteside,107,98
385,4,0:46.0,,Turnover by T. Johnson (bad pass; steal by J. Harden),107,98
386,4,0:45.0,C. Paul makes 2-pt layup at rim (assist by J. Harden),,109,98
