,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHILADELPHIA_ACTION,ATLANTA_SCORE,PHILADELPHIA_SCORE
68,1,3:53.0,I. Taylor enters the game for K. Bazemore,,14,27
69,1,3:43.0,,J. Embiid misses 2-pt jump shot from 13 ft,14,27
70,1,3:39.0,Defensive rebound by T. Prince,,14,27
71,1,3:35.0,D. Schröder misses 2-pt jump shot from 21 ft,,14,27
72,1,3:31.0,,Defensive rebound by J. Embiid,14,27
73,1,3:25.0,,T. McConnell makes 2-pt jump shot from 9 ft,14,29
74,1,3:08.0,M. Belinelli makes 2-pt jump shot from 22 ft (assist by T. Prince),,16,29
75,1,3:00.0,,J. Redick makes 2-pt jump shot from 18 ft (assist by T. McConnell),16,31
76,1,2:50.0,D. Schröder misses 2-pt jump shot from 11 ft,,16,31
77,1,2:47.0,Offensive rebound by J. Collins,,16,31
78,1,2:47.0,J. Collins makes 2-pt layup from 2 ft,,18,31
79,1,2:25.0,,J. Embiid misses 2-pt layup from 2 ft,18,31
80,1,2:20.0,Defensive rebound by D. Schröder,,18,31
81,1,2:17.0,T. Prince misses 2-pt layup from 2 ft,,18,31
82,1,2:13.0,Offensive rebound by T. Prince,,18,31
83,1,2:13.0,T. Prince makes 2-pt layup at rim,,20,31
84,1,2:08.0,,Philadelphia full timeout,20,31
85,1,2:08.0,,T. Luwawu-Cabarrot enters the game for J. Bayless,20,31
86,1,2:08.0,L. Babbitt enters the game for T. Prince,,20,31
87,1,2:08.0,M. Delaney enters the game for D. Schröder,,20,31
88,1,2:01.0,,Turnover by D. Šarić (bad pass),20,31
89,1,1:51.0,I. Taylor makes 2-pt jump shot from 3 ft,,22,31
90,1,1:39.0,,Personal foul by M. Delaney (drawn by J. Embiid),22,31
91,1,1:39.0,,B. Simmons enters the game for T. McConnell,22,31
92,1,1:26.0,,Shooting foul by J. Collins (drawn by J. Embiid),22,31
93,1,1:26.0,,J. Embiid misses free throw 1 of 2,22,31
94,1,1:26.0,,Offensive rebound by Team,22,31
95,1,1:26.0,D. Dedmon enters the game for J. Collins,,22,31
96,1,1:26.0,,J. Embiid misses free throw 2 of 2,22,31
97,1,1:24.0,Defensive rebound by L. Babbitt,,22,31
98,1,1:04.0,I. Taylor misses 3-pt jump shot from 25 ft,,22,31
99,1,1:01.0,,Defensive rebound by J. Embiid,22,31
100,1,0:52.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by J. Embiid),22,34
101,1,0:40.0,M. Belinelli misses 3-pt jump shot from 25 ft,,22,34
102,1,0:37.0,,Defensive rebound by B. Simmons,22,34
103,1,0:33.0,,J. Redick misses 3-pt jump shot from 25 ft,22,34
104,1,0:30.0,Defensive rebound by I. Taylor,,22,34
105,1,0:24.0,Turnover by M. Delaney (bad pass; steal by B. Simmons),,22,34
106,1,0:20.0,,Turnover by T. Luwawu-Cabarrot (lost ball; steal by M. Delaney),22,34
107,1,0:18.0,M. Delaney makes 3-pt jump shot from 23 ft,,25,34
108,1,0:01.0,,D. Šarić misses 2-pt jump shot from 16 ft,25,34
109,1,0:01.0,,Offensive rebound by Team,25,34
110,2,11:41.0,,J. Bayless misses 3-pt jump shot from 25 ft,25,34
111,2,11:37.0,,Offensive rebound by J. Bayless,25,34
112,2,11:33.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,25,34
113,2,11:33.0,,Offensive rebound by D. Šarić,25,34
114,2,11:29.0,,D. Šarić misses 2-pt layup from 2 ft (block by D. Dedmon),25,34
115,2,11:29.0,Defensive rebound by L. Babbitt,,25,34
116,2,11:18.0,L. Babbitt makes 3-pt jump shot from 25 ft (assist by M. Belinelli),,28,34
117,2,10:55.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by J. Bayless),28,37
118,2,10:35.0,Personal foul by J. Bayless (drawn by M. Delaney),,28,37
119,2,10:35.0,,T. McConnell enters the game for D. Šarić,28,37
120,2,10:29.0,Offensive foul by D. Dedmon (drawn by T. Luwawu-Cabarrot),,28,37
121,2,10:29.0,Turnover by D. Dedmon (offensive foul),,28,37
122,2,10:18.0,Offensive charge foul by T. Luwawu-Cabarrot (drawn by M. Delaney),,28,37
123,2,10:18.0,,Turnover by T. Luwawu-Cabarrot (offensive foul),28,37
124,2,10:08.0,M. Belinelli misses 3-pt jump shot from 25 ft,,28,37
125,2,10:06.0,D. Dedmon makes 2-pt layup from 2 ft,,30,37
126,2,10:06.0,Shooting foul by J. Embiid (drawn by D. Dedmon),,30,37
127,2,10:06.0,D. Dedmon makes free throw 1 of 1,,31,37
128,2,10:05.0,Offensive rebound by D. Dedmon,,31,37
129,2,9:57.0,,B. Simmons misses 2-pt hook shot from 7 ft,31,37
130,2,9:55.0,Defensive rebound by M. Delaney,,31,37
131,2,9:40.0,I. Taylor misses 2-pt layup from 1 ft,,31,37
132,2,9:39.0,,Defensive rebound by T. McConnell,31,37
133,2,9:22.0,,Turnover by J. Embiid (lost ball; steal by M. Delaney),31,37
134,2,9:20.0,Offensive foul by I. Taylor (drawn by T. McConnell),,31,37
135,2,9:20.0,Turnover by I. Taylor (offensive foul),,31,37
136,2,9:20.0,T. Prince enters the game for M. Belinelli,,31,37
137,2,9:20.0,,A. Johnson enters the game for T. Luwawu-Cabarrot,31,37
138,2,9:20.0,,R. Covington enters the game for J. Embiid,31,37
139,2,9:12.0,,B. Simmons misses 2-pt layup from 2 ft,31,37
140,2,9:11.0,,Offensive rebound by B. Simmons,31,37
141,2,9:11.0,,Turnover by B. Simmons (traveling),31,37
142,2,8:56.0,I. Taylor makes 2-pt layup from 2 ft (assist by T. Prince),,33,37
143,2,8:42.0,,Shooting foul by D. Dedmon (drawn by R. Covington),33,37
144,2,8:42.0,,R. Covington makes free throw 1 of 2,33,38
145,2,8:42.0,,R. Covington makes free throw 2 of 2,33,39
146,2,8:24.0,L. Babbitt misses 2-pt jump shot from 6 ft,,33,39
147,2,8:20.0,Offensive rebound by D. Dedmon,,33,39
148,2,8:19.0,D. Dedmon makes 2-pt layup from 1 ft,,35,39
149,2,8:09.0,,R. Covington misses 2-pt jump shot from 8 ft,35,39
150,2,8:09.0,Defensive rebound by D. Dedmon,,35,39
151,2,8:02.0,I. Taylor makes 2-pt layup from 2 ft,,37,39
152,2,7:53.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by B. Simmons),37,42
153,2,7:39.0,Personal foul by A. Johnson (drawn by T. Prince),,37,42
154,2,7:39.0,,J. Redick enters the game for B. Simmons,37,42
155,2,7:21.0,T. Prince misses 2-pt jump shot from 9 ft,,37,42
156,2,7:18.0,,Defensive rebound by T. McConnell,37,42
157,2,7:13.0,,T. McConnell makes 2-pt jump shot from 12 ft,37,44
158,2,7:08.0,D. Schröder enters the game for I. Taylor,,37,44
159,2,7:08.0,M. Delaney makes 2-pt layup from 1 ft (assist by D. Schröder),,39,44
160,2,7:08.0,Shooting foul by J. Redick (drawn by M. Delaney),,39,44
161,2,7:08.0,M. Delaney makes free throw 1 of 1,,40,44
162,2,6:56.0,,A. Johnson makes 2-pt layup from 2 ft (assist by J. Redick),40,46
163,2,6:44.0,D. Dedmon makes 2-pt jump shot from 8 ft (assist by M. Delaney),,42,46
164,2,6:31.0,,J. Bayless misses 3-pt jump shot from 22 ft,42,46
165,2,6:28.0,Defensive rebound by L. Babbitt,,42,46
166,2,6:16.0,M. Delaney makes 2-pt jump shot from 12 ft,,44,46
167,2,5:54.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by T. McConnell),44,48
168,2,5:47.0,Atlanta full timeout,,44,48
169,2,5:39.0,D. Dedmon misses 2-pt jump shot from 5 ft,,44,48
170,2,5:36.0,,Defensive rebound by A. Johnson,44,48
171,2,5:21.0,,J. Bayless makes 2-pt jump shot from 17 ft (assist by A. Johnson),44,50
172,2,4:56.0,Shooting foul by A. Johnson (drawn by D. Dedmon),,44,50
173,2,4:56.0,D. Dedmon misses free throw 1 of 2,,44,50
174,2,4:56.0,Offensive rebound by Team,,44,50
175,2,4:56.0,,J. Embiid enters the game for A. Johnson,44,50
176,2,4:56.0,M. Belinelli enters the game for M. Delaney,,44,50
177,2,4:56.0,K. Bazemore enters the game for L. Babbitt,,44,50
178,2,4:56.0,D. Dedmon makes free throw 2 of 2,,45,50
179,2,4:45.0,,Turnover by J. Embiid (out of bounds lost ball),45,50
180,2,4:45.0,J. Collins enters the game for D. Dedmon,,45,50
181,2,4:35.0,D. Schröder misses 2-pt layup from 2 ft (block by J. Embiid),,45,50
182,2,4:30.0,Offensive rebound by J. Collins,,45,50
183,2,4:30.0,J. Collins misses 2-pt layup from 2 ft,,45,50
184,2,4:28.0,,Defensive rebound by J. Embiid,45,50
185,2,4:25.0,,Personal foul by J. Collins (drawn by J. Embiid),45,50
186,2,4:22.0,,J. Bayless makes 2-pt layup from 2 ft (assist by J. Redick),45,52
187,2,4:07.0,Turnover by D. Schröder (bad pass; steal by R. Covington),,45,52
188,2,4:02.0,,Turnover by R. Covington (bad pass; steal by K. Bazemore),45,52
189,2,4:00.0,Shooting foul by J. Embiid (drawn by K. Bazemore),,45,52
190,2,4:00.0,K. Bazemore misses free throw 1 of 2,,45,52
191,2,4:00.0,Offensive rebound by Team,,45,52
192,2,4:00.0,K. Bazemore makes free throw 2 of 2,,46,52
193,2,3:51.0,,J. Bayless misses 3-pt jump shot from 23 ft,46,52
194,2,3:47.0,Defensive rebound by D. Schröder,,46,52
195,2,3:43.0,M. Belinelli misses 3-pt jump shot from 24 ft,,46,52
196,2,3:38.0,Offensive rebound by J. Collins,,46,52
197,2,3:37.0,J. Collins misses 2-pt layup from 1 ft,,46,52
198,2,3:37.0,,Defensive rebound by J. Embiid,46,52
199,2,3:23.0,,R. Covington misses 3-pt jump shot from 25 ft,46,52
200,2,3:19.0,,Offensive rebound by J. Embiid,46,52
201,2,3:10.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by J. Embiid),46,55
202,2,2:43.0,M. Belinelli misses 2-pt jump shot from 20 ft,,46,55
203,2,2:43.0,,Defensive rebound by R. Covington,46,55
204,2,2:30.0,,J. Embiid misses 3-pt jump shot from 26 ft,46,55
205,2,2:30.0,Defensive rebound by T. Prince,,46,55
206,2,2:26.0,D. Schröder makes 2-pt layup from 1 ft,,48,55
207,2,2:26.0,,Philadelphia full timeout,48,55
208,2,2:26.0,,T. Luwawu-Cabarrot enters the game for J. Bayless,48,55
209,2,2:26.0,,B. Simmons enters the game for T. McConnell,48,55
210,2,2:16.0,,J. Embiid makes 2-pt layup from 2 ft (assist by T. Luwawu-Cabarrot),48,57
211,2,2:02.0,D. Schröder makes 2-pt layup from 1 ft,,50,57
212,2,1:54.0,,Personal take foul by K. Bazemore (drawn by B. Simmons),50,57
213,2,1:43.0,,Turnover by B. Simmons (bad pass; steal by K. Bazemore),50,57
214,2,1:40.0,T. Prince makes 2-pt dunk from 2 ft (assist by K. Bazemore),,52,57
215,2,1:23.0,,R. Covington misses 3-pt jump shot from 25 ft,52,57
216,2,1:20.0,Defensive rebound by K. Bazemore,,52,57
217,2,1:16.0,Shooting foul by J. Redick (drawn by J. Collins),,52,57
218,2,1:16.0,J. Collins misses free throw 1 of 2,,52,57
219,2,1:16.0,Offensive rebound by Team,,52,57
220,2,1:16.0,,A. Johnson enters the game for J. Redick,52,57
221,2,1:16.0,,J. Bayless enters the game for J. Embiid,52,57
222,2,1:16.0,J. Collins makes free throw 2 of 2,,53,57
223,2,1:08.0,,B. Simmons misses 2-pt layup from 2 ft,53,57
224,2,1:06.0,,Offensive rebound by A. Johnson,53,57
225,2,1:06.0,M. Muscala enters the game for J. Collins,,53,57
226,2,1:05.0,,Loose ball foul by A. Johnson (drawn by K. Bazemore),53,57
227,2,1:05.0,,Turnover by A. Johnson (turnover),53,57
228,2,1:05.0,K. Bazemore makes free throw 1 of 2,,54,57
229,2,1:05.0,K. Bazemore makes free throw 2 of 2,,55,57
230,2,0:54.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,55,57
231,2,0:52.0,Defensive rebound by K. Bazemore,,55,57
232,2,0:45.0,D. Schröder makes 2-pt layup from 4 ft,,57,57
233,2,0:35.0,,Turnover by T. Luwawu-Cabarrot (bad pass; steal by K. Bazemore),57,57
234,2,0:30.0,Turnover by K. Bazemore (bad pass; steal by J. Bayless),,57,57
235,2,0:23.0,,A. Johnson makes 2-pt jump shot from 6 ft (assist by T. Luwawu-Cabarrot),57,59
236,2,0:05.0,T. Prince misses 3-pt jump shot from 24 ft,,57,59
237,2,0:02.0,Offensive rebound by M. Belinelli,,57,59
238,2,0:02.0,M. Belinelli misses 3-pt jump shot from 25 ft,,57,59
239,2,0:02.0,,Defensive rebound by B. Simmons,57,59
240,2,0:00.0,,B. Simmons misses 3-pt jump shot from 86 ft,57,59
241,2,0:00.0,,Offensive rebound by Team,57,59
242,3,11:46.0,,Turnover by J. Redick (bad pass; steal by K. Bazemore),57,59
243,3,11:34.0,D. Dedmon makes 2-pt dunk at rim (assist by K. Bazemore),,59,59
244,3,11:13.0,,D. Šarić misses 3-pt jump shot from 23 ft,59,59
245,3,11:12.0,,Offensive rebound by Team,59,59
246,3,11:12.0,Loose ball foul by K. Bazemore (drawn by J. Embiid),,59,59
247,3,11:00.0,,J. Embiid makes 2-pt hook shot from 11 ft,59,61
248,3,10:44.0,T. Prince misses 2-pt jump shot from 13 ft,,59,61
249,3,10:44.0,,Defensive rebound by J. Embiid,59,61
250,3,10:36.0,,R. Covington misses 3-pt jump shot from 26 ft,59,61
251,3,10:34.0,Defensive rebound by D. Dedmon,,59,61
252,3,10:25.0,D. Schröder makes 2-pt jump shot from 16 ft,,61,61
253,3,10:13.0,,Personal foul by D. Dedmon (drawn by J. Embiid),61,61
254,3,10:10.0,,R. Covington misses 2-pt layup from 3 ft,61,61
255,3,10:07.0,Defensive rebound by T. Prince,,61,61
256,3,10:01.0,D. Dedmon misses 2-pt jump shot from 17 ft,,61,61
257,3,9:57.0,,Defensive rebound by D. Šarić,61,61
258,3,9:55.0,,Personal foul by D. Dedmon (drawn by J. Embiid),61,61
259,3,9:55.0,L. Babbitt enters the game for D. Dedmon,,61,61
260,3,9:49.0,,B. Simmons makes 2-pt hook shot from 6 ft,61,63
261,3,9:39.0,D. Schröder makes 2-pt jump shot from 5 ft,,63,63
262,3,9:39.0,Shooting foul by B. Simmons (drawn by D. Schröder),,63,63
263,3,9:39.0,D. Schröder makes free throw 1 of 1,,64,63
264,3,9:24.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Embiid),64,66
265,3,9:12.0,T. Prince makes 2-pt layup from 1 ft,,66,66
266,3,9:04.0,,J. Redick misses 3-pt jump shot from 25 ft,66,66
267,3,9:00.0,Defensive rebound by T. Prince,,66,66
268,3,8:53.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by T. Prince),,69,66
269,3,8:37.0,,J. Redick misses 3-pt jump shot from 23 ft,69,66
270,3,8:34.0,Defensive rebound by K. Bazemore,,69,66
271,3,8:30.0,Shooting foul by J. Embiid (drawn by T. Prince),,69,66
272,3,8:30.0,T. Prince misses free throw 1 of 2,,69,66
273,3,8:30.0,Offensive rebound by Team,,69,66
274,3,8:30.0,T. Prince makes free throw 2 of 2,,70,66
275,3,8:15.0,,Turnover by D. Šarić (lost ball; steal by L. Babbitt),70,66
276,3,8:04.0,Turnover by T. Prince (lost ball; steal by R. Covington),,70,66
277,3,8:04.0,,Personal foul by D. Schröder (drawn by D. Šarić),70,66
278,3,8:04.0,,T. McConnell enters the game for D. Šarić,70,66
279,3,8:04.0,,A. Johnson enters the game for J. Embiid,70,66
280,3,7:45.0,,Turnover by T. McConnell (bad pass; steal by M. Muscala),70,66
281,3,7:42.0,L. Babbitt makes 2-pt dunk from 3 ft (assist by K. Bazemore),,72,66
282,3,7:42.0,,Philadelphia full timeout,72,66
283,3,7:42.0,,J. Bayless enters the game for J. Redick,72,66
284,3,7:32.0,,T. McConnell misses 2-pt jump shot from 7 ft,72,66
285,3,7:30.0,Defensive rebound by T. Prince,,72,66
286,3,7:25.0,Shooting foul by J. Bayless (drawn by T. Prince),,72,66
287,3,7:25.0,T. Prince misses free throw 1 of 2,,72,66
288,3,7:25.0,Offensive rebound by Team,,72,66
289,3,7:25.0,T. Prince makes free throw 2 of 2,,73,66
290,3,7:16.0,,B. Simmons makes 2-pt jump shot from 7 ft (assist by T. McConnell),73,68
291,3,7:04.0,T. Prince misses 2-pt jump shot from 9 ft,,73,68
292,3,7:00.0,,Defensive rebound by B. Simmons,73,68
293,3,6:55.0,,Personal foul by L. Babbitt (drawn by J. Bayless),73,68
294,3,6:55.0,,J. Bayless makes free throw 1 of 2,73,69
295,3,6:55.0,M. Belinelli enters the game for T. Prince,,73,69
296,3,6:55.0,,J. Bayless makes free throw 2 of 2,73,70
297,3,6:44.0,Personal foul by A. Johnson (drawn by D. Schröder),,73,70
298,3,6:36.0,L. Babbitt makes 2-pt jump shot from 15 ft (assist by M. Belinelli),,75,70
299,3,6:26.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),75,73
300,3,6:09.0,D. Schröder misses 2-pt layup from 3 ft,,75,73
301,3,6:07.0,,Defensive rebound by R. Covington,75,73
302,3,6:03.0,,Shooting foul by K. Bazemore (drawn by A. Johnson),75,73
303,3,6:03.0,,A. Johnson misses free throw 1 of 2,75,73
304,3,6:03.0,,Offensive rebound by Team,75,73
305,3,6:03.0,Atlanta full timeout,,75,73
306,3,6:03.0,,A. Johnson misses free throw 2 of 2,75,73
307,3,6:00.0,,Offensive rebound by B. Simmons,75,73
308,3,5:59.0,,Personal foul by K. Bazemore (drawn by B. Simmons),75,73
309,3,5:59.0,,B. Simmons misses free throw 1 of 2,75,73
310,3,5:59.0,,Offensive rebound by Team,75,73
311,3,5:59.0,,B. Simmons makes free throw 2 of 2,75,74
312,3,5:46.0,Turnover by D. Schröder (lost ball; steal by T. McConnell),,75,74
313,3,5:34.0,Offensive charge foul by R. Covington (drawn by K. Bazemore),,75,74
314,3,5:34.0,,Turnover by R. Covington (offensive foul),75,74
315,3,5:34.0,I. Taylor enters the game for K. Bazemore,,75,74
316,3,5:17.0,L. Babbitt makes 2-pt layup from 3 ft (assist by M. Belinelli),,77,74
317,3,5:05.0,,A. Johnson makes 2-pt jump shot from 8 ft (assist by B. Simmons),77,76
318,3,4:55.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by I. Taylor),,80,76
319,3,4:44.0,,B. Simmons makes 2-pt layup from 4 ft (assist by T. McConnell),80,78
320,3,4:41.0,Personal foul by R. Covington (drawn by M. Belinelli),,80,78
321,3,4:41.0,M. Belinelli misses free throw 1 of 2,,80,78
322,3,4:41.0,Offensive rebound by Team,,80,78
323,3,4:41.0,,J. Redick enters the game for J. Bayless,80,78
324,3,4:41.0,,T. Luwawu-Cabarrot enters the game for R. Covington,80,78
325,3,4:41.0,M. Belinelli makes free throw 2 of 2,,81,78
326,3,4:32.0,,B. Simmons misses 2-pt hook shot from 6 ft,81,78
327,3,4:29.0,,Offensive rebound by B. Simmons,81,78
328,3,4:28.0,,B. Simmons makes 2-pt layup from 4 ft,81,80
329,3,4:22.0,Shooting foul by T. McConnell (drawn by D. Schröder),,81,80
330,3,4:22.0,D. Schröder makes free throw 1 of 2,,82,80
331,3,4:22.0,D. Schröder makes free throw 2 of 2,,83,80
332,3,4:21.0,,Away from play foul by I. Taylor (drawn by B. Simmons),83,80
333,3,4:21.0,T. Prince enters the game for D. Schröder,,83,80
334,3,4:21.0,,B. Simmons makes free throw 1 of 2,83,81
335,3,4:21.0,,B. Simmons misses free throw 2 of 2,83,81
336,3,4:08.0,Defensive rebound by T. Prince,,83,81
337,3,4:07.0,T. Prince misses 2-pt jump shot from 16 ft,,83,81
338,3,4:03.0,,Defensive rebound by T. McConnell,83,81
339,3,4:01.0,,J. Redick misses 2-pt jump shot from 16 ft,83,81
340,3,4:01.0,,Offensive rebound by T. Luwawu-Cabarrot,83,81
341,3,3:45.0,,J. Redick misses 3-pt jump shot from 26 ft,83,81
342,3,3:45.0,,Offensive rebound by A. Johnson,83,81
343,3,3:45.0,,Shooting foul by M. Muscala (drawn by A. Johnson),83,81
344,3,3:45.0,,A. Johnson makes free throw 1 of 2,83,82
345,3,3:45.0,J. Collins enters the game for M. Muscala,,83,82
346,3,3:45.0,,D. Šarić enters the game for B. Simmons,83,82
347,3,3:45.0,,A. Johnson makes free throw 2 of 2,83,83
348,3,3:29.0,I. Taylor makes 2-pt layup from 5 ft,,85,83
349,3,3:21.0,,T. McConnell misses 2-pt jump shot from 14 ft,85,83
350,3,3:18.0,,Offensive rebound by A. Johnson,85,83
351,3,3:16.0,,T. McConnell makes 2-pt layup from 6 ft (assist by A. Johnson),85,85
352,3,3:00.0,T. Prince misses 3-pt jump shot from 26 ft,,85,85
353,3,3:00.0,,Defensive rebound by A. Johnson,85,85
354,3,2:51.0,,A. Johnson makes 2-pt dunk at rim (assist by J. Redick),85,87
355,3,2:50.0,Atlanta full timeout,,85,87
356,3,2:50.0,,J. Embiid enters the game for A. Johnson,85,87
357,3,2:40.0,Offensive foul by J. Collins (drawn by T. McConnell),,85,87
358,3,2:40.0,Turnover by J. Collins (offensive foul),,85,87
359,3,2:35.0,,Personal foul by I. Taylor (drawn by J. Redick),85,87
360,3,2:35.0,Turnover by I. Taylor (turnover),,85,87
361,3,2:35.0,,J. Redick misses free throw 1 of 2,85,87
362,3,2:35.0,,Offensive rebound by Team,85,87
363,3,2:35.0,,J. Redick makes free throw 2 of 2,85,88
364,3,2:27.0,T. Prince misses 2-pt layup from 5 ft,,85,88
365,3,2:22.0,Offensive rebound by J. Collins,,85,88
366,3,2:22.0,J. Collins misses 2-pt layup at rim,,85,88
367,3,2:21.0,,Defensive rebound by T. McConnell,85,88
368,3,2:20.0,,Turnover by T. McConnell (bad pass; steal by I. Taylor),85,88
369,3,2:14.0,L. Babbitt makes 3-pt jump shot from 26 ft (assist by M. Belinelli),,88,88
370,3,1:57.0,,Personal foul by J. Collins (drawn by J. Embiid),88,88
371,3,1:57.0,,J. Embiid makes free throw 1 of 2,88,89
372,3,1:57.0,,J. Embiid misses free throw 2 of 2,88,89
373,3,1:55.0,Defensive rebound by L. Babbitt,,88,89
374,3,1:50.0,Turnover by I. Taylor (palming),,88,89
375,3,1:37.0,,J. Redick misses 2-pt jump shot from 18 ft,88,89
376,3,1:34.0,,Offensive rebound by D. Šarić,88,89
377,3,1:32.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,88,89
