,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW YORK_ACTION,CHICAGO_SCORE,NEW YORK_SCORE
226,2,0:49.0,,T. Hardaway misses 3-pt jump shot from 25 ft,37,45
227,2,0:48.0,Defensive rebound by Team,,37,45
228,2,0:35.0,C. Payne misses 3-pt jump shot from 25 ft,,37,45
229,2,0:33.0,,Defensive rebound by E. Freedom,37,45
230,2,0:14.0,,Personal foul by C. Payne (drawn by E. Mudiay),37,45
231,2,0:04.0,,E. Mudiay makes 2-pt layup from 2 ft,37,47
232,2,0:01.0,C. Payne misses 3-pt jump shot from 28 ft,,37,47
233,2,0:01.0,Offensive rebound by Team,,37,47
234,3,11:46.0,C. Felício makes 2-pt layup from 1 ft (assist by C. Payne),,39,47
235,3,11:46.0,Shooting foul by E. Freedom (drawn by C. Felício),,39,47
236,3,11:46.0,C. Felício makes free throw 1 of 1,,40,47
237,3,11:30.0,,E. Freedom makes 2-pt layup from 1 ft (assist by T. Hardaway),40,49
238,3,11:11.0,P. Zipser misses 3-pt jump shot from 28 ft,,40,49
239,3,11:09.0,,Defensive rebound by E. Freedom,40,49
240,3,11:01.0,,T. Hardaway misses 3-pt jump shot from 26 ft,40,49
241,3,10:59.0,Defensive rebound by P. Zipser,,40,49
242,3,10:44.0,C. Felício makes 2-pt hook shot from 10 ft,,42,49
243,3,10:30.0,,E. Mudiay makes 2-pt jump shot from 19 ft,42,51
244,3,10:09.0,C. Felício makes 2-pt jump shot from 9 ft,,44,51
245,3,9:52.0,,E. Freedom makes 2-pt jump shot from 18 ft (assist by E. Mudiay),44,53
246,3,9:43.0,Personal foul by E. Freedom (drawn by C. Felício),,44,53
247,3,9:38.0,C. Felício makes 2-pt layup from 3 ft (assist by D. Valentine),,46,53
248,3,9:22.0,,E. Freedom misses 2-pt hook shot from 8 ft,46,53
249,3,9:20.0,Defensive rebound by C. Felício,,46,53
250,3,9:00.0,P. Zipser misses 2-pt jump shot from 10 ft,,46,53
251,3,8:58.0,,Defensive rebound by M. Beasley,46,53
252,3,8:53.0,,T. Hardaway makes 2-pt layup from 1 ft,46,55
253,3,8:53.0,,Shooting foul by P. Zipser (drawn by T. Hardaway),46,55
254,3,8:53.0,,T. Hardaway makes free throw 1 of 1,46,56
255,3,8:37.0,C. Felício makes 2-pt layup from 4 ft (assist by D. Valentine),,48,56
256,3,8:30.0,,E. Mudiay misses 2-pt jump shot from 12 ft,48,56
257,3,8:28.0,Defensive rebound by C. Payne,,48,56
258,3,8:24.0,Personal foul by E. Mudiay (drawn by P. Zipser),,48,56
259,3,8:18.0,D. Valentine makes 2-pt layup from 1 ft,,50,56
260,3,8:12.0,,New York full timeout,50,56
261,3,7:54.0,,M. Beasley misses 2-pt layup from 1 ft,50,56
262,3,7:52.0,,Offensive rebound by E. Freedom,50,56
263,3,7:51.0,,Turnover by E. Freedom (bad pass; steal by J. Holiday),50,56
264,3,7:45.0,D. Valentine makes 2-pt layup at rim (assist by C. Payne),,52,56
265,3,7:30.0,,M. Beasley makes 3-pt jump shot from 23 ft (assist by C. Lee),52,59
266,3,7:16.0,C. Payne misses 2-pt jump shot from 14 ft,,52,59
267,3,7:14.0,,Defensive rebound by E. Mudiay,52,59
268,3,7:10.0,,C. Lee makes 2-pt layup from 1 ft (assist by E. Mudiay),52,61
269,3,6:59.0,,K. O'Quinn enters the game for E. Freedom,52,61
270,3,6:50.0,Turnover by J. Holiday (bad pass; steal by T. Hardaway),,52,61
271,3,6:46.0,,Turnover by E. Mudiay (bad pass; steal by J. Holiday),52,61
272,3,6:41.0,D. Valentine makes 2-pt layup from 1 ft (assist by J. Holiday),,54,61
273,3,6:25.0,,T. Hardaway makes 2-pt layup from 1 ft,54,63
274,3,6:25.0,,Shooting foul by C. Felício (drawn by T. Hardaway),54,63
275,3,6:25.0,B. Portis enters the game for P. Zipser,,54,63
276,3,6:25.0,,T. Hardaway makes free throw 1 of 1,54,64
277,3,6:11.0,C. Payne misses 2-pt jump shot from 4 ft,,54,64
278,3,6:09.0,,Defensive rebound by T. Hardaway,54,64
279,3,6:09.0,,Personal foul by C. Payne (drawn by T. Hardaway),54,64
280,3,6:01.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by M. Beasley),54,67
281,3,5:58.0,Chicago full timeout,,54,67
282,3,5:42.0,D. Valentine misses 2-pt layup from 2 ft (block by K. O'Quinn),,54,67
283,3,5:40.0,,Defensive rebound by M. Beasley,54,67
284,3,5:26.0,,C. Lee misses 3-pt jump shot from 23 ft,54,67
285,3,5:24.0,Defensive rebound by C. Payne,,54,67
286,3,5:08.0,Turnover by C. Felício (lost ball; steal by K. O'Quinn),,54,67
287,3,4:52.0,,Shooting foul by C. Felício (drawn by T. Hardaway),54,67
288,3,4:52.0,,I. Hicks enters the game for M. Beasley,54,67
289,3,4:52.0,D. Nwaba enters the game for D. Valentine,,54,67
290,3,4:52.0,,T. Hardaway makes free throw 1 of 2,54,68
291,3,4:52.0,,T. Hardaway makes free throw 2 of 2,54,69
292,3,4:42.0,J. Holiday misses 3-pt jump shot from 25 ft,,54,69
293,3,4:35.0,Offensive rebound by C. Payne,,54,69
294,3,4:29.0,D. Nwaba makes 2-pt layup from 2 ft,,56,69
295,3,4:29.0,,Violation by K. O'Quinn (def goaltending),56,69
296,3,4:29.0,,New York full timeout,56,69
297,3,4:29.0,,F. Ntilikina enters the game for E. Mudiay,56,69
298,3,4:29.0,J. Grant enters the game for C. Payne,,56,69
299,3,4:14.0,,Turnover by F. Ntilikina (lost ball; steal by B. Portis),56,69
300,3,4:11.0,J. Grant misses 2-pt layup from 1 ft,,56,69
301,3,4:10.0,,Defensive rebound by I. Hicks,56,69
302,3,4:08.0,,Turnover by I. Hicks (bad pass),56,69
303,3,3:49.0,Turnover by Team (shot clock),,56,69
304,3,3:39.0,,C. Lee makes 2-pt layup from 1 ft (assist by K. O'Quinn),56,71
305,3,3:32.0,Shooting foul by C. Lee (drawn by D. Nwaba),,56,71
306,3,3:32.0,A. Blakeney enters the game for C. Felício,,56,71
307,3,3:32.0,N. Vonleh enters the game for J. Holiday,,56,71
308,3,3:32.0,D. Nwaba misses free throw 1 of 2,,56,71
309,3,3:32.0,Offensive rebound by Team,,56,71
310,3,3:32.0,D. Nwaba makes free throw 2 of 2,,57,71
311,3,3:16.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by K. O'Quinn),57,74
312,3,2:50.0,Shooting foul by I. Hicks (drawn by B. Portis),,57,74
313,3,2:50.0,,T. Williams enters the game for C. Lee,57,74
314,3,2:50.0,B. Portis misses free throw 1 of 2,,57,74
315,3,2:50.0,Offensive rebound by Team,,57,74
316,3,2:50.0,B. Portis misses free throw 2 of 2,,57,74
317,3,2:48.0,,Defensive rebound by K. O'Quinn,57,74
318,3,2:35.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),57,77
319,3,2:25.0,Personal foul by T. Williams (drawn by J. Grant),,57,77
320,3,2:25.0,J. Grant makes free throw 1 of 2,,58,77
321,3,2:25.0,J. Grant makes free throw 2 of 2,,59,77
322,3,2:08.0,,Shooting foul by N. Vonleh (drawn by T. Williams),59,77
323,3,2:08.0,,T. Williams makes free throw 1 of 2,59,78
324,3,2:08.0,,T. Williams misses free throw 2 of 2,59,78
325,3,2:04.0,Defensive rebound by D. Nwaba,,59,78
326,3,1:53.0,Shooting foul by F. Ntilikina (drawn by B. Portis),,59,78
327,3,1:53.0,B. Portis makes free throw 1 of 2,,60,78
328,3,1:53.0,B. Portis makes free throw 2 of 2,,61,78
329,3,1:40.0,,I. Hicks misses 2-pt layup from 1 ft,61,78
330,3,1:38.0,Defensive rebound by B. Portis,,61,78
331,3,1:35.0,A. Blakeney makes 2-pt dunk from 2 ft (assist by B. Portis),,63,78
332,3,1:21.0,,I. Hicks makes 3-pt jump shot from 24 ft (assist by F. Ntilikina),63,81
333,3,1:13.0,D. Nwaba makes 2-pt jump shot from 9 ft (assist by J. Grant),,65,81
334,3,1:13.0,Shooting foul by I. Hicks (drawn by D. Nwaba),,65,81
335,3,1:13.0,D. Nwaba misses free throw 1 of 1,,65,81
336,3,1:13.0,,Defensive rebound by K. O'Quinn,65,81
337,3,0:59.0,,T. Williams misses 3-pt jump shot from 24 ft,65,81
338,3,0:57.0,,Offensive rebound by K. O'Quinn,65,81
339,3,0:53.0,,T. Williams makes 2-pt layup at rim (assist by K. O'Quinn),65,83
340,3,0:45.0,Turnover by D. Nwaba (out of bounds lost ball),,65,83
341,3,0:44.0,,Personal foul by A. Blakeney (drawn by T. Williams),65,83
342,3,0:44.0,,T. Williams misses free throw 1 of 2,65,83
343,3,0:44.0,,Offensive rebound by Team,65,83
344,3,0:44.0,,T. Williams misses free throw 2 of 2,65,83
345,3,0:42.0,,Offensive rebound by T. Williams,65,83
346,3,0:30.0,,T. Williams misses 2-pt layup from 2 ft,65,83
347,3,0:27.0,,Offensive rebound by F. Ntilikina,65,83
348,3,0:24.0,,F. Ntilikina misses 2-pt jump shot from 22 ft,65,83
349,3,0:21.0,Defensive rebound by A. Blakeney,,65,83
350,3,0:05.0,Personal foul by I. Hicks (drawn by A. Blakeney),,65,83
351,3,0:05.0,A. Blakeney makes free throw 1 of 2,,66,83
352,3,0:05.0,A. Blakeney makes free throw 2 of 2,,67,83
353,3,0:00.0,,T. Hardaway misses 3-pt jump shot from 25 ft,67,83
354,3,0:00.0,,Offensive rebound by Team,67,83
355,4,11:51.0,,Turnover by T. Williams (traveling),67,83
356,4,11:32.0,A. Blakeney misses 3-pt jump shot from 26 ft,,67,83
357,4,11:30.0,Offensive rebound by B. Portis,,67,83
358,4,11:26.0,B. Portis misses 2-pt layup from 1 ft,,67,83
359,4,11:24.0,,Defensive rebound by I. Hicks,67,83
360,4,11:06.0,,Turnover by T. Williams (bad pass; steal by J. Grant),67,83
361,4,11:01.0,A. Blakeney makes 2-pt dunk at rim (assist by B. Portis),,69,83
362,4,10:46.0,,Personal foul by N. Vonleh (drawn by K. O'Quinn),69,83
363,4,10:34.0,,T. Burke makes 2-pt jump shot from 13 ft (assist by F. Ntilikina),69,85
364,4,10:24.0,J. Grant makes 2-pt layup from 1 ft,,71,85
365,4,10:10.0,,F. Ntilikina makes 3-pt jump shot from 25 ft,71,88
366,4,9:59.0,Shooting foul by F. Ntilikina (drawn by D. Nwaba),,71,88
367,4,9:59.0,D. Nwaba makes free throw 1 of 2,,72,88
368,4,9:59.0,D. Nwaba makes free throw 2 of 2,,73,88
369,4,9:38.0,,Turnover by T. Williams (bad pass; steal by D. Nwaba),73,88
370,4,9:36.0,Personal foul by T. Williams (drawn by A. Blakeney),,73,88
371,4,9:36.0,D. Valentine enters the game for D. Nwaba,,73,88
372,4,9:29.0,Shooting foul by T. Williams (drawn by A. Blakeney),,73,88
373,4,9:29.0,A. Blakeney makes free throw 1 of 2,,74,88
374,4,9:29.0,A. Blakeney makes free throw 2 of 2,,75,88
375,4,9:12.0,,T. Williams misses 3-pt jump shot from 26 ft,75,88
376,4,9:10.0,Defensive rebound by A. Blakeney,,75,88
377,4,9:01.0,N. Vonleh misses 3-pt jump shot from 25 ft,,75,88
378,4,8:59.0,,Defensive rebound by F. Ntilikina,75,88
379,4,8:48.0,,I. Hicks makes 2-pt layup at rim (assist by T. Burke),75,90
380,4,8:35.0,N. Vonleh misses 2-pt jump shot from 17 ft,,75,90
381,4,8:33.0,,Defensive rebound by T. Burke,75,90
382,4,8:28.0,,T. Burke misses 2-pt jump shot from 16 ft,75,90
383,4,8:26.0,Defensive rebound by N. Vonleh,,75,90
