,QUARTER,TIME_REMAINING,PHOENIX_ACTION,ATLANTA_ACTION,PHOENIX_SCORE,ATLANTA_SCORE
36,1,6:50.0,E. Payton misses 2-pt jump shot from 6 ft,,11,13
37,1,6:47.0,,Defensive rebound by D. Schröder,11,13
38,1,6:40.0,,T. Dorsey misses 2-pt jump shot from 16 ft (block by E. Payton),11,13
39,1,6:36.0,Defensive rebound by T. Chandler,,11,13
40,1,6:33.0,T. Warren misses 2-pt layup from 3 ft (block by D. Dedmon),,11,13
41,1,6:30.0,,Defensive rebound by D. Schröder,11,13
42,1,6:27.0,,D. Dedmon makes 2-pt dunk at rim (assist by T. Prince),11,15
43,1,6:27.0,Phoenix full timeout,,11,15
44,1,6:14.0,D. Booker misses 2-pt jump shot from 20 ft,,11,15
45,1,6:09.0,,Defensive rebound by D. Schröder,11,15
46,1,5:53.0,,D. Dedmon misses 2-pt jump shot from 17 ft,11,15
47,1,5:51.0,Defensive rebound by D. Bender,,11,15
48,1,5:34.0,D. Bender misses 2-pt jump shot from 6 ft,,11,15
49,1,5:32.0,Offensive rebound by T. Chandler,,11,15
50,1,5:26.0,T. Warren misses 2-pt jump shot from 18 ft,,11,15
51,1,5:24.0,,Defensive rebound by T. Prince,11,15
52,1,5:22.0,,D. Dedmon makes 3-pt jump shot from 23 ft (assist by D. Schröder),11,18
53,1,5:06.0,D. Booker makes 2-pt jump shot from 18 ft,,13,18
54,1,4:40.0,,Turnover by D. Schröder (bad pass; steal by T. Chandler),13,18
55,1,4:32.0,T. Warren makes 2-pt jump shot from 15 ft (assist by E. Payton),,15,18
56,1,4:32.0,,Atlanta full timeout,15,18
57,1,4:32.0,,M. Plumlee enters the game for T. Prince,15,18
58,1,4:32.0,,M. Muscala enters the game for J. Collins,15,18
59,1,4:32.0,,M. Delaney enters the game for D. Dedmon,15,18
60,1,4:32.0,,J. Morris enters the game for T. Dorsey,15,18
61,1,4:32.0,J. Jackson enters the game for D. Booker,,15,18
62,1,4:32.0,M. Chriss enters the game for T. Chandler,,15,18
63,1,4:20.0,,Offensive foul by M. Plumlee (drawn by D. Bender),15,18
64,1,4:20.0,,Turnover by M. Plumlee (offensive foul),15,18
65,1,4:06.0,T. Warren misses 2-pt jump shot from 13 ft,,15,18
66,1,4:03.0,,Defensive rebound by M. Plumlee,15,18
67,1,3:55.0,,D. Schröder misses 2-pt layup from 1 ft (block by M. Chriss),15,18
68,1,3:52.0,,Offensive rebound by D. Schröder,15,18
69,1,3:44.0,,D. Schröder misses 2-pt layup from 1 ft (block by M. Chriss),15,18
70,1,3:41.0,Defensive rebound by E. Payton,,15,18
71,1,3:38.0,J. Jackson makes 2-pt layup at rim (assist by E. Payton),,17,18
72,1,3:24.0,,Turnover by J. Morris (bad pass),17,18
73,1,3:24.0,,I. Taylor enters the game for D. Schröder,17,18
74,1,3:08.0,M. Chriss misses 2-pt layup from 2 ft,,17,18
75,1,3:05.0,,Defensive rebound by M. Plumlee,17,18
76,1,2:53.0,,M. Delaney makes 3-pt jump shot from 24 ft (assist by I. Taylor),17,21
77,1,2:35.0,D. Bender misses 3-pt jump shot from 24 ft,,17,21
78,1,2:32.0,,Defensive rebound by M. Delaney,17,21
79,1,2:20.0,,M. Delaney misses 3-pt jump shot from 25 ft,17,21
80,1,2:16.0,Defensive rebound by E. Payton,,17,21
81,1,2:11.0,Personal foul by M. Delaney (drawn by T. Warren),,17,21
82,1,2:11.0,D. Booker enters the game for E. Payton,,17,21
83,1,2:11.0,T. Daniels enters the game for T. Warren,,17,21
84,1,2:05.0,M. Chriss makes 3-pt jump shot from 26 ft (assist by D. Booker),,20,21
85,1,1:50.0,,M. Muscala makes 3-pt jump shot from 22 ft (assist by M. Delaney),20,24
86,1,1:38.0,Shooting foul by M. Plumlee (drawn by M. Chriss),,20,24
87,1,1:38.0,M. Chriss misses free throw 1 of 2,,20,24
88,1,1:38.0,Offensive rebound by Team,,20,24
89,1,1:38.0,M. Chriss makes free throw 2 of 2,,21,24
90,1,1:15.0,,I. Taylor misses 2-pt jump shot from 21 ft,21,24
91,1,1:10.0,Defensive rebound by T. Daniels,,21,24
92,1,1:05.0,J. Jackson makes 2-pt hook shot from 2 ft,,23,24
93,1,0:51.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Delaney),23,26
94,1,0:51.0,,Shooting foul by D. Bender (drawn by M. Plumlee),23,26
95,1,0:51.0,A. Len enters the game for D. Bender,,23,26
96,1,0:51.0,,M. Plumlee makes free throw 1 of 1,23,27
97,1,0:36.0,Turnover by D. Booker (bad pass; steal by M. Muscala),,23,27
98,1,0:23.0,,I. Taylor makes 2-pt layup from 3 ft,23,29
99,1,0:05.0,M. Chriss misses 2-pt layup from 9 ft (block by M. Muscala),,23,29
100,1,0:00.0,,Defensive rebound by I. Taylor,23,29
101,1,0:00.0,,J. Morris misses 2-pt layup at rim,23,29
102,1,0:00.0,,Offensive rebound by Team,23,29
103,2,11:44.0,Shooting foul by M. Plumlee (drawn by A. Len),,23,29
104,2,11:44.0,A. Len makes free throw 1 of 2,,24,29
105,2,11:44.0,,J. Collins enters the game for M. Plumlee,24,29
106,2,11:44.0,A. Len makes free throw 2 of 2,,25,29
107,2,11:34.0,,J. Collins misses 2-pt dunk at rim,25,29
108,2,11:32.0,Defensive rebound by Team,,25,29
109,2,11:32.0,,T. Dorsey enters the game for M. Delaney,25,29
110,2,11:16.0,D. Booker misses 2-pt jump shot from 8 ft,,25,29
111,2,11:12.0,,Defensive rebound by T. Dorsey,25,29
112,2,11:06.0,,Personal foul by J. Jackson (drawn by J. Collins),25,29
113,2,11:06.0,,T. Prince enters the game for M. Muscala,25,29
114,2,10:57.0,,T. Prince misses 2-pt jump shot from 2 ft,25,29
115,2,10:56.0,,Offensive rebound by J. Collins,25,29
116,2,10:56.0,,Shooting foul by A. Len (drawn by J. Collins),25,29
117,2,10:56.0,,J. Collins makes free throw 1 of 2,25,30
118,2,10:56.0,,J. Collins makes free throw 2 of 2,25,31
119,2,10:43.0,A. Len misses 2-pt layup from 2 ft,,25,31
120,2,10:39.0,,Defensive rebound by J. Morris,25,31
121,2,10:39.0,,Turnover by J. Collins (traveling),25,31
122,2,10:30.0,D. Booker misses 3-pt jump shot from 25 ft,,25,31
123,2,10:28.0,,Defensive rebound by T. Prince,25,31
124,2,10:26.0,Violation by T. Daniels (kicked ball),,25,31
125,2,10:26.0,T. Warren enters the game for A. Len,,25,31
126,2,10:18.0,,I. Taylor misses 2-pt layup from 1 ft,25,31
127,2,10:18.0,,Offensive rebound by Team,25,31
128,2,10:18.0,Loose ball foul by T. Daniels (drawn by J. Collins),,25,31
129,2,10:10.0,,T. Dorsey misses 3-pt jump shot from 25 ft,25,31
130,2,10:07.0,Defensive rebound by M. Chriss,,25,31
131,2,9:59.0,J. Jackson makes 2-pt jump shot from 15 ft,,27,31
132,2,9:47.0,,J. Morris makes 2-pt jump shot from 11 ft (assist by T. Dorsey),27,33
133,2,9:36.0,T. Warren makes 2-pt layup from 4 ft (assist by T. Daniels),,29,33
134,2,9:27.0,Violation by D. Booker (kicked ball),,29,33
135,2,9:13.0,,T. Prince misses 2-pt jump shot from 16 ft,29,33
136,2,9:09.0,Defensive rebound by M. Chriss,,29,33
137,2,8:57.0,,Offensive charge foul by D. Booker (drawn by J. Morris),29,33
138,2,8:57.0,Turnover by D. Booker (offensive foul),,29,33
139,2,8:57.0,,D. Dedmon enters the game for J. Morris,29,33
140,2,8:57.0,E. Payton enters the game for D. Booker,,29,33
141,2,8:38.0,,Turnover by T. Prince (bad pass; steal by T. Daniels),29,33
142,2,8:27.0,M. Chriss makes 2-pt dunk from 1 ft (assist by E. Payton),,31,33
143,2,8:09.0,,I. Taylor makes 2-pt layup at rim,31,35
144,2,8:04.0,Turnover by M. Chriss (bad pass; steal by T. Dorsey),,31,35
145,2,8:01.0,,T. Dorsey misses 2-pt layup from 1 ft (block by M. Chriss),31,35
146,2,7:58.0,,Offensive rebound by J. Collins,31,35
147,2,7:58.0,,J. Collins misses 2-pt layup at rim,31,35
148,2,7:57.0,,Offensive rebound by J. Collins,31,35
149,2,7:57.0,,J. Collins makes 2-pt layup at rim,31,37
150,2,7:42.0,T. Warren misses 2-pt layup from 1 ft (block by T. Prince),,31,37
151,2,7:41.0,Offensive rebound by T. Warren,,31,37
152,2,7:41.0,T. Warren makes 2-pt layup from 1 ft,,33,37
153,2,7:30.0,,T. Dorsey makes 3-pt jump shot from 25 ft (assist by I. Taylor),33,40
154,2,7:13.0,M. Chriss makes 3-pt jump shot from 26 ft (assist by E. Payton),,36,40
155,2,7:12.0,,Atlanta full timeout,36,40
156,2,7:12.0,,D. Schröder enters the game for I. Taylor,36,40
157,2,7:12.0,D. Bender enters the game for M. Chriss,,36,40
158,2,7:12.0,S. Harrison enters the game for T. Daniels,,36,40
159,2,7:12.0,T. Chandler enters the game for E. Payton,,36,40
160,2,7:02.0,,Turnover by D. Schröder (bad pass),36,40
161,2,7:02.0,,Loose ball foul by J. Collins (drawn by S. Harrison),36,40
162,2,6:53.0,T. Warren makes 2-pt jump shot from 16 ft (assist by D. Bender),,38,40
163,2,6:27.0,,D. Schröder misses 3-pt jump shot from 25 ft,38,40
164,2,6:23.0,Defensive rebound by J. Jackson,,38,40
165,2,6:08.0,J. Jackson makes 2-pt jump shot from 13 ft (assist by D. Bender),,40,40
166,2,5:56.0,,T. Prince misses 2-pt layup from 10 ft (block by T. Chandler),40,40
167,2,5:52.0,Defensive rebound by S. Harrison,,40,40
168,2,5:50.0,T. Warren makes 2-pt layup from 2 ft (assist by S. Harrison),,42,40
169,2,5:22.0,,D. Dedmon misses 3-pt jump shot from 23 ft,42,40
170,2,5:19.0,Defensive rebound by S. Harrison,,42,40
171,2,5:10.0,T. Warren makes 2-pt layup from 5 ft (assist by T. Chandler),,44,40
172,2,4:58.0,,Turnover by D. Schröder (bad pass),44,40
173,2,4:58.0,,J. Morris enters the game for T. Dorsey,44,40
174,2,4:58.0,,M. Delaney enters the game for T. Prince,44,40
175,2,4:44.0,J. Jackson misses 2-pt jump shot from 17 ft,,44,40
176,2,4:41.0,,Defensive rebound by J. Morris,44,40
177,2,4:29.0,,M. Delaney makes 3-pt jump shot from 24 ft (assist by D. Schröder),44,43
178,2,4:21.0,,Offensive charge foul by T. Warren (drawn by D. Schröder),44,43
179,2,4:21.0,Turnover by T. Warren (offensive foul),,44,43
180,2,4:21.0,,M. Plumlee enters the game for J. Collins,44,43
181,2,4:02.0,,D. Schröder makes 2-pt jump shot from 18 ft,44,45
182,2,3:47.0,T. Warren makes 3-pt jump shot from 25 ft (assist by D. Bender),,47,45
183,2,3:34.0,,D. Dedmon misses 3-pt jump shot from 25 ft,47,45
184,2,3:31.0,Defensive rebound by D. Bender,,47,45
185,2,3:20.0,S. Harrison misses 3-pt jump shot from 24 ft,,47,45
186,2,3:15.0,,Defensive rebound by J. Morris,47,45
187,2,3:08.0,,D. Schröder makes 3-pt jump shot from 24 ft,47,48
188,2,3:07.0,Phoenix full timeout,,47,48
189,2,3:07.0,,M. Muscala enters the game for D. Dedmon,47,48
190,2,2:54.0,Loose ball foul by J. Jackson (drawn by M. Delaney),,47,48
191,2,2:54.0,Turnover by J. Jackson (turnover),,47,48
192,2,2:30.0,,J. Morris makes 3-pt jump shot from 24 ft (assist by M. Delaney),47,51
193,2,2:13.0,Turnover by J. Jackson (lost ball; steal by M. Delaney),,47,51
194,2,2:09.0,,M. Delaney makes 3-pt jump shot from 24 ft (assist by J. Morris),47,54
195,2,1:54.0,T. Warren makes 2-pt jump shot from 16 ft (assist by D. Bender),,49,54
196,2,1:41.0,,D. Schröder misses 2-pt jump shot from 15 ft,49,54
197,2,1:37.0,Defensive rebound by J. Jackson,,49,54
198,2,1:31.0,J. Jackson misses 2-pt hook shot from 8 ft,,49,54
199,2,1:28.0,,Defensive rebound by M. Muscala,49,54
200,2,1:20.0,,M. Delaney misses 2-pt jump shot from 14 ft,49,54
201,2,1:14.0,,Offensive rebound by M. Plumlee,49,54
202,2,1:14.0,,M. Plumlee makes 2-pt layup at rim,49,56
203,2,1:12.0,Personal take foul by M. Muscala (drawn by T. Chandler),,49,56
204,2,1:12.0,,T. Dorsey enters the game for D. Schröder,49,56
205,2,1:12.0,E. Payton enters the game for T. Chandler,,49,56
206,2,1:12.0,M. Chriss enters the game for S. Harrison,,49,56
207,2,1:12.0,D. Booker enters the game for J. Jackson,,49,56
208,2,0:57.0,T. Warren makes 2-pt jump shot from 18 ft (assist by E. Payton),,51,56
209,2,0:42.0,,Turnover by M. Muscala (lost ball; steal by M. Chriss),51,56
210,2,0:28.0,D. Bender makes 3-pt jump shot from 23 ft (assist by M. Chriss),,54,56
211,2,0:09.0,,M. Delaney misses 2-pt layup from 1 ft,54,56
212,2,0:05.0,Defensive rebound by M. Chriss,,54,56
213,2,0:01.0,E. Payton makes 2-pt jump shot from 3 ft,,56,56
214,2,0:00.0,,J. Morris misses 3-pt jump shot from 51 ft,56,56
215,2,0:00.0,,Offensive rebound by Team,56,56
216,3,11:46.0,T. Warren makes 2-pt layup from 1 ft (assist by E. Payton),,58,56
217,3,11:31.0,,T. Dorsey misses 2-pt jump shot from 18 ft,58,56
218,3,11:28.0,Defensive rebound by E. Payton,,58,56
219,3,11:24.0,Turnover by E. Payton (bad pass; steal by D. Dedmon),,58,56
220,3,11:20.0,,D. Schröder makes 2-pt layup from 1 ft (assist by D. Dedmon),58,58
221,3,11:04.0,E. Payton makes 2-pt layup from 1 ft (assist by T. Chandler),,60,58
222,3,10:39.0,,D. Dedmon misses 3-pt jump shot from 24 ft,60,58
223,3,10:35.0,,Offensive rebound by J. Collins,60,58
224,3,10:29.0,,D. Dedmon misses 2-pt layup from 4 ft,60,58
225,3,10:25.0,,Offensive rebound by T. Prince,60,58
226,3,10:24.0,,T. Prince misses 2-pt jump shot from 16 ft,60,58
227,3,10:21.0,Defensive rebound by D. Booker,,60,58
228,3,10:18.0,D. Booker makes 3-pt jump shot from 25 ft,,63,58
229,3,9:58.0,,J. Collins misses 3-pt jump shot from 23 ft,63,58
230,3,9:56.0,Defensive rebound by E. Payton,,63,58
231,3,9:44.0,T. Warren makes 2-pt dunk from 1 ft (assist by E. Payton),,65,58
232,3,9:44.0,,Atlanta full timeout,65,58
233,3,9:44.0,,M. Plumlee enters the game for J. Collins,65,58
234,3,9:44.0,,M. Muscala enters the game for D. Dedmon,65,58
235,3,9:31.0,,T. Dorsey makes 2-pt jump shot from 21 ft,65,60
236,3,9:09.0,T. Warren misses 2-pt jump shot from 6 ft,,65,60
237,3,9:09.0,Offensive rebound by Team,,65,60
238,3,9:09.0,Away from play foul by T. Prince (drawn by D. Bender),,65,60
239,3,8:58.0,E. Payton misses 2-pt jump shot from 19 ft,,65,60
240,3,8:56.0,,Defensive rebound by M. Plumlee,65,60
241,3,8:51.0,,D. Schröder makes 2-pt jump shot from 18 ft,65,62
242,3,8:37.0,D. Bender misses 3-pt jump shot from 22 ft,,65,62
243,3,8:37.0,,Defensive rebound by T. Prince,65,62
244,3,8:29.0,,M. Muscala misses 3-pt jump shot from 24 ft,65,62
245,3,8:29.0,Defensive rebound by Team,,65,62
246,3,8:19.0,D. Booker misses 2-pt jump shot from 13 ft,,65,62
247,3,8:15.0,,Defensive rebound by D. Schröder,65,62
248,3,8:09.0,,D. Schröder makes 2-pt jump shot from 17 ft,65,64
249,3,8:09.0,,Shooting foul by T. Warren (drawn by D. Schröder),65,64
250,3,8:09.0,,D. Schröder makes free throw 1 of 1,65,65
251,3,7:55.0,T. Chandler makes 2-pt layup from 1 ft (assist by E. Payton),,67,65
252,3,7:33.0,,T. Dorsey makes 3-pt jump shot from 25 ft,67,68
253,3,7:16.0,E. Payton makes 2-pt layup from 1 ft,,69,68
254,3,7:03.0,,D. Schröder makes 2-pt jump shot from 16 ft,69,70
255,3,6:48.0,T. Chandler makes 2-pt layup at rim,,71,70
256,3,6:48.0,Shooting foul by M. Muscala (drawn by T. Chandler),,71,70
257,3,6:48.0,T. Chandler misses free throw 1 of 1,,71,70
258,3,6:46.0,,Defensive rebound by M. Muscala,71,70
259,3,6:38.0,,M. Plumlee misses 2-pt hook shot from 9 ft,71,70
260,3,6:35.0,Defensive rebound by E. Payton,,71,70
261,3,6:34.0,Personal foul by D. Schröder (drawn by T. Warren),,71,70
262,3,6:29.0,D. Bender makes 3-pt jump shot from 25 ft (assist by E. Payton),,74,70
263,3,6:16.0,,Personal foul by T. Warren (drawn by T. Prince),74,70
264,3,6:08.0,,M. Muscala makes 2-pt layup from 1 ft (assist by T. Prince),74,72
265,3,5:53.0,T. Warren misses 2-pt jump shot from 18 ft,,74,72
266,3,5:49.0,,Defensive rebound by D. Schröder,74,72
267,3,5:40.0,,M. Plumlee makes 2-pt dunk at rim (assist by D. Schröder),74,74
268,3,5:25.0,E. Payton misses 2-pt layup from 2 ft,,74,74
269,3,5:22.0,,Defensive rebound by M. Plumlee,74,74
270,3,5:15.0,,T. Dorsey misses 3-pt jump shot from 22 ft,74,74
271,3,5:11.0,,Offensive rebound by M. Plumlee,74,74
272,3,5:07.0,,T. Prince makes 3-pt jump shot from 25 ft (assist by D. Schröder),74,77
273,3,5:06.0,Phoenix full timeout,,74,77
274,3,5:06.0,,M. Delaney enters the game for T. Dorsey,74,77
275,3,5:06.0,J. Jackson enters the game for D. Booker,,74,77
276,3,5:06.0,M. Chriss enters the game for E. Payton,,74,77
277,3,5:06.0,S. Harrison enters the game for T. Chandler,,74,77
278,3,4:49.0,M. Chriss makes 3-pt jump shot from 25 ft (assist by D. Bender),,77,77
279,3,4:25.0,,M. Delaney misses 2-pt jump shot from 11 ft,77,77
280,3,4:21.0,Defensive rebound by D. Bender,,77,77
281,3,4:18.0,T. Warren makes 2-pt layup at rim (assist by J. Jackson),,79,77
282,3,3:55.0,,M. Muscala misses 2-pt jump shot from 13 ft,79,77
283,3,3:51.0,Defensive rebound by J. Jackson,,79,77
284,3,3:42.0,J. Jackson misses 2-pt layup from 11 ft (block by M. Delaney),,79,77
285,3,3:39.0,,Defensive rebound by M. Muscala,79,77
286,3,3:37.0,,D. Schröder misses 3-pt jump shot from 25 ft,79,77
287,3,3:33.0,Defensive rebound by M. Chriss,,79,77
288,3,3:23.0,M. Chriss makes 3-pt jump shot from 23 ft (assist by D. Bender),,82,77
289,3,3:09.0,,M. Plumlee makes 2-pt dunk at rim (assist by D. Schröder),82,79
290,3,2:56.0,Turnover by S. Harrison (bad pass; steal by M. Delaney),,82,79
291,3,2:53.0,,M. Delaney makes 2-pt layup from 1 ft,82,81
292,3,2:45.0,Personal take foul by D. Schröder (drawn by S. Harrison),,82,81
293,3,2:45.0,,J. Morris enters the game for M. Plumlee,82,81
294,3,2:45.0,,I. Taylor enters the game for M. Muscala,82,81
295,3,2:45.0,,J. Collins enters the game for D. Schröder,82,81
296,3,2:40.0,Shooting foul by J. Collins (drawn by T. Warren),,82,81
297,3,2:40.0,T. Warren makes free throw 1 of 2,,83,81
298,3,2:40.0,T. Warren makes free throw 2 of 2,,84,81
299,3,2:32.0,,Personal foul by S. Harrison (drawn by M. Delaney),84,81
300,3,2:19.0,,T. Prince misses 3-pt jump shot from 24 ft,84,81
301,3,2:15.0,Defensive rebound by S. Harrison,,84,81
302,3,1:57.0,Shooting foul by M. Delaney (drawn by M. Chriss),,84,81
303,3,1:57.0,M. Chriss misses free throw 1 of 2,,84,81
304,3,1:57.0,Offensive rebound by Team,,84,81
305,3,1:57.0,,D. Dedmon enters the game for T. Prince,84,81
306,3,1:57.0,T. Daniels enters the game for T. Warren,,84,81
307,3,1:57.0,M. Chriss makes free throw 2 of 2,,85,81
308,3,1:46.0,,I. Taylor makes 2-pt layup from 1 ft,85,83
309,3,1:34.0,M. Chriss misses 3-pt jump shot from 25 ft,,85,83
310,3,1:30.0,,Defensive rebound by D. Dedmon,85,83
311,3,1:18.0,,M. Delaney misses 3-pt jump shot from 24 ft,85,83
312,3,1:15.0,Defensive rebound by J. Jackson,,85,83
313,3,1:12.0,,Offensive charge foul by J. Jackson (drawn by I. Taylor),85,83
314,3,1:12.0,Turnover by J. Jackson (offensive foul),,85,83
315,3,0:58.0,,J. Collins misses 2-pt layup from 4 ft,85,83
316,3,0:55.0,,Offensive rebound by Team,85,83
317,3,0:52.0,,Shooting foul by T. Daniels (drawn by I. Taylor),85,83
318,3,0:52.0,,I. Taylor makes free throw 1 of 2,85,84
319,3,0:52.0,D. Booker enters the game for J. Jackson,,85,84
320,3,0:52.0,,I. Taylor makes free throw 2 of 2,85,85
321,3,0:36.0,D. Bender misses 3-pt jump shot from 25 ft,,85,85
322,3,0:27.0,,Defensive rebound by J. Collins,85,85
323,3,0:25.0,,J. Collins misses 2-pt dunk from 1 ft (block by M. Chriss),85,85
324,3,0:21.0,Defensive rebound by M. Chriss,,85,85
325,3,0:19.0,D. Booker misses 3-pt jump shot from 23 ft,,85,85
326,3,0:19.0,,Defensive rebound by D. Dedmon,85,85
327,3,0:01.0,,Personal foul by S. Harrison (drawn by M. Delaney),85,85
328,3,0:01.0,,M. Delaney misses free throw 1 of 2,85,85
329,3,0:01.0,,Offensive rebound by Team,85,85
330,3,0:01.0,,M. Delaney makes free throw 2 of 2,85,86
331,3,0:00.0,D. Booker makes 2-pt layup from 1 ft (assist by S. Harrison),,87,86
332,4,11:39.0,,Turnover by I. Taylor (bad pass),87,86
333,4,11:31.0,Shooting foul by J. Collins (drawn by M. Chriss),,87,86
334,4,11:31.0,M. Chriss makes free throw 1 of 2,,88,86
335,4,11:31.0,M. Chriss misses free throw 2 of 2,,88,86
336,4,11:26.0,,Defensive rebound by D. Dedmon,88,86
337,4,11:07.0,,Turnover by D. Dedmon (offensive goaltending),88,86
338,4,10:59.0,T. Warren misses 3-pt jump shot from 22 ft,,88,86
339,4,10:59.0,Offensive rebound by E. Payton,,88,86
340,4,10:53.0,E. Payton misses 2-pt jump shot from 8 ft,,88,86
341,4,10:53.0,,Defensive rebound by T. Dorsey,88,86
342,4,10:43.0,,T. Dorsey makes 2-pt jump shot from 17 ft,88,88
343,4,10:18.0,T. Warren misses 3-pt jump shot from 24 ft,,88,88
344,4,10:14.0,,Defensive rebound by J. Collins,88,88
345,4,10:05.0,,D. Dedmon makes 2-pt jump shot from 21 ft (assist by J. Morris),88,90
346,4,9:47.0,E. Payton misses 2-pt jump shot from 12 ft,,88,90
347,4,9:44.0,Offensive rebound by E. Payton,,88,90
348,4,9:39.0,T. Daniels makes 3-pt jump shot from 24 ft,,91,90
349,4,9:27.0,,Offensive foul by J. Collins (drawn by D. Booker),91,90
350,4,9:27.0,,Turnover by J. Collins (offensive foul),91,90
351,4,9:27.0,,M. Plumlee enters the game for J. Collins,91,90
352,4,9:27.0,T. Chandler enters the game for M. Chriss,,91,90
353,4,9:19.0,Offensive foul by T. Daniels (drawn by I. Taylor),,91,90
354,4,9:19.0,Turnover by T. Daniels (offensive foul),,91,90
355,4,9:03.0,,M. Plumlee misses 2-pt jump shot from 16 ft,91,90
356,4,9:00.0,Defensive rebound by E. Payton,,91,90
357,4,8:50.0,T. Warren misses 2-pt jump shot from 5 ft,,91,90
358,4,8:47.0,Offensive rebound by T. Warren,,91,90
359,4,8:47.0,T. Warren makes 2-pt layup from 1 ft,,93,90
360,4,8:27.0,,T. Dorsey misses 2-pt jump shot from 20 ft,93,90
361,4,8:25.0,Defensive rebound by T. Chandler,,93,90
362,4,8:20.0,E. Payton misses 2-pt layup from 2 ft (block by D. Dedmon),,93,90
363,4,8:19.0,Offensive rebound by Team,,93,90
364,4,8:12.0,T. Daniels makes 2-pt jump shot from 15 ft (assist by E. Payton),,95,90
365,4,7:59.0,,I. Taylor misses 2-pt jump shot from 11 ft,95,90
366,4,7:55.0,Defensive rebound by T. Daniels,,95,90
367,4,7:47.0,D. Booker makes 2-pt jump shot from 6 ft (assist by T. Daniels),,97,90
368,4,7:45.0,,Atlanta full timeout,97,90
369,4,7:45.0,,M. Muscala enters the game for T. Dorsey,97,90
370,4,7:45.0,,T. Prince enters the game for D. Dedmon,97,90
371,4,7:27.0,,J. Morris makes 2-pt jump shot from 5 ft,97,92
372,4,7:08.0,T. Daniels misses 3-pt jump shot from 24 ft,,97,92
373,4,7:05.0,,Defensive rebound by J. Morris,97,92
374,4,7:01.0,,J. Morris misses 2-pt layup from 1 ft,97,92
375,4,6:55.0,Defensive rebound by T. Chandler,,97,92
376,4,6:50.0,D. Booker makes 2-pt jump shot from 15 ft,,99,92
377,4,6:35.0,,T. Prince makes 3-pt jump shot from 24 ft (assist by M. Plumlee),99,95
378,4,6:23.0,D. Booker makes 3-pt jump shot from 24 ft,,102,95
379,4,6:04.0,,Shooting foul by T. Chandler (drawn by M. Plumlee),102,95
380,4,6:04.0,,M. Plumlee makes free throw 1 of 2,102,96
381,4,6:04.0,,T. Dorsey enters the game for I. Taylor,102,96
382,4,6:04.0,,M. Plumlee misses free throw 2 of 2,102,96
