,QUARTER,TIME_REMAINING,INDIANA_ACTION,CLEVELAND_ACTION,INDIANA_SCORE,CLEVELAND_SCORE
0,1,11:43.0,Violation by T. Young (kicked ball),,0,0
1,1,11:37.0,,K. Love misses 3-pt jump shot from 25 ft,0,0
2,1,11:33.0,Defensive rebound by V. Oladipo,,0,0
3,1,11:14.0,V. Oladipo misses 3-pt jump shot from 25 ft,,0,0
4,1,11:09.0,,Defensive rebound by T. Thompson,0,0
5,1,10:53.0,,J. Smith misses 2-pt jump shot from 6 ft,0,0
6,1,10:51.0,Defensive rebound by V. Oladipo,,0,0
7,1,10:46.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,0,0
8,1,10:43.0,,Defensive rebound by K. Korver,0,0
9,1,10:35.0,,L. James makes 2-pt layup at rim,0,2
10,1,10:17.0,Shooting foul by K. Love (drawn by D. Collison),,0,2
11,1,10:17.0,D. Collison makes free throw 1 of 2,,1,2
12,1,10:17.0,D. Collison makes free throw 2 of 2,,2,2
13,1,10:02.0,,K. Love misses 2-pt hook shot from 10 ft,2,2
14,1,10:00.0,Defensive rebound by T. Young,,2,2
15,1,9:49.0,D. Collison misses 3-pt jump shot from 26 ft,,2,2
16,1,9:44.0,,Defensive rebound by T. Thompson,2,2
17,1,9:27.0,,Personal foul by V. Oladipo (drawn by J. Smith),2,2
18,1,9:17.0,,J. Smith misses 3-pt jump shot from 23 ft,2,2
19,1,9:14.0,,Offensive rebound by K. Love,2,2
20,1,9:10.0,,K. Love misses 3-pt jump shot from 23 ft,2,2
21,1,9:06.0,,Offensive rebound by J. Smith,2,2
22,1,9:04.0,,K. Korver misses 3-pt jump shot from 22 ft,2,2
23,1,9:01.0,Defensive rebound by M. Turner,,2,2
24,1,9:01.0,Turnover by D. Collison (out of bounds lost ball),,2,2
25,1,8:45.0,,L. James makes 2-pt layup at rim,2,4
26,1,8:29.0,V. Oladipo misses 3-pt jump shot from 24 ft,,2,4
27,1,8:25.0,,Defensive rebound by T. Thompson,2,4
28,1,8:13.0,,T. Thompson makes 2-pt hook shot from 7 ft (assist by L. James),2,6
29,1,7:59.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,2,6
30,1,7:55.0,,Defensive rebound by K. Love,2,6
31,1,7:51.0,Violation by M. Turner (kicked ball),,2,6
32,1,7:43.0,,K. Love makes 3-pt jump shot from 23 ft (assist by K. Korver),2,9
33,1,7:43.0,Indiana full timeout,,2,9
34,1,7:33.0,V. Oladipo misses 2-pt jump shot from 17 ft,,2,9
35,1,7:30.0,,Defensive rebound by T. Thompson,2,9
36,1,7:18.0,,K. Korver misses 3-pt jump shot from 23 ft,2,9
37,1,7:15.0,Defensive rebound by T. Young,,2,9
38,1,7:12.0,Personal foul by K. Korver (drawn by D. Collison),,2,9
39,1,7:05.0,D. Collison makes 3-pt jump shot from 23 ft (assist by V. Oladipo),,5,9
40,1,6:43.0,,K. Korver misses 2-pt jump shot from 16 ft,5,9
41,1,6:41.0,Defensive rebound by M. Turner,,5,9
42,1,6:32.0,T. Young makes 2-pt layup from 1 ft (assist by V. Oladipo),,7,9
43,1,6:15.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by K. Love),7,12
44,1,5:57.0,V. Oladipo misses 2-pt layup from 2 ft,,7,12
45,1,5:55.0,,Defensive rebound by T. Thompson,7,12
46,1,5:53.0,,Personal foul by B. Bogdanović (drawn by L. James),7,12
47,1,5:38.0,,K. Love misses 2-pt hook shot from 6 ft,7,12
48,1,5:37.0,,Offensive rebound by T. Thompson,7,12
49,1,5:37.0,,Shooting foul by M. Turner (drawn by T. Thompson),7,12
