,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
78,1,4:03.0,J. Collins makes 2-pt layup at rim,,15,14
79,1,3:42.0,,D. Russell makes 2-pt jump shot from 20 ft,15,16
80,1,3:20.0,,Violation by D. Russell (kicked ball),15,16
81,1,3:20.0,,S. Dinwiddie enters the game for D. Russell,15,16
82,1,3:20.0,,J. Harris enters the game for D. Carroll,15,16
83,1,3:20.0,,R. Hollis-Jefferson enters the game for Q. Acy,15,16
84,1,3:20.0,M. Delaney enters the game for D. Schröder,,15,16
85,1,3:14.0,Personal foul by J. Harris (drawn by T. Prince),,15,16
86,1,3:03.0,M. Belinelli misses 3-pt jump shot from 24 ft,,15,16
87,1,2:59.0,,Defensive rebound by J. Harris,15,16
88,1,2:46.0,,T. Booker misses 2-pt jump shot from 4 ft,15,16
89,1,2:42.0,Defensive rebound by J. Collins,,15,16
90,1,2:27.0,Shooting foul by A. Crabbe (drawn by M. Belinelli),,15,16
91,1,2:27.0,M. Belinelli makes free throw 1 of 2,,16,16
92,1,2:27.0,K. Bazemore enters the game for T. Prince,,16,16
93,1,2:27.0,M. Belinelli makes free throw 2 of 2,,17,16
94,1,2:21.0,,Offensive foul by T. Booker (drawn by M. Belinelli),17,16
95,1,2:21.0,,Turnover by T. Booker (offensive foul),17,16
96,1,2:11.0,M. Belinelli misses 3-pt jump shot from 25 ft (block by A. Crabbe),,17,16
97,1,2:08.0,,Defensive rebound by S. Dinwiddie,17,16
98,1,2:06.0,,A. Crabbe misses 3-pt jump shot from 22 ft,17,16
99,1,2:03.0,Defensive rebound by K. Bazemore,,17,16
100,1,1:47.0,K. Bazemore makes 2-pt jump shot from 20 ft (assist by M. Muscala),,19,16
101,1,1:40.0,,J. Harris misses 2-pt jump shot from 21 ft,19,16
102,1,1:40.0,Defensive rebound by J. Collins,,19,16
103,1,1:28.0,K. Bazemore misses 2-pt jump shot from 4 ft,,19,16
104,1,1:27.0,Offensive rebound by Team,,19,16
105,1,1:20.0,M. Belinelli makes 2-pt jump shot from 18 ft (assist by M. Delaney),,21,16
106,1,1:08.0,,Turnover by A. Crabbe (bad pass),21,16
107,1,0:59.0,M. Delaney misses 2-pt jump shot from 10 ft,,21,16
108,1,0:56.0,Offensive rebound by J. Collins,,21,16
109,1,0:49.0,M. Muscala makes 2-pt jump shot from 14 ft,,23,16
110,1,0:40.0,,A. Crabbe makes 3-pt jump shot from 22 ft (assist by T. Booker),23,19
111,1,0:20.0,Personal foul by R. Hollis-Jefferson (drawn by M. Muscala),,23,19
112,1,0:20.0,M. Muscala makes free throw 1 of 2,,24,19
113,1,0:20.0,I. Taylor enters the game for M. Belinelli,,24,19
114,1,0:20.0,M. Muscala makes free throw 2 of 2,,25,19
115,1,0:03.0,,Turnover by T. Booker (traveling),25,19
116,1,0:03.0,,C. LeVert enters the game for J. Harris,25,19
117,1,0:03.0,M. Belinelli enters the game for I. Taylor,,25,19
118,1,0:01.0,M. Belinelli misses 3-pt jump shot from 25 ft,,25,19
119,1,0:01.0,,Defensive rebound by R. Hollis-Jefferson,25,19
120,2,11:39.0,,C. LeVert makes 2-pt layup from 1 ft,25,21
121,2,11:39.0,,Shooting foul by D. Dedmon (drawn by C. LeVert),25,21
122,2,11:39.0,,C. LeVert misses free throw 1 of 1,25,21
123,2,11:36.0,Defensive rebound by L. Babbitt,,25,21
124,2,11:19.0,D. Dedmon misses 3-pt jump shot from 22 ft,,25,21
125,2,11:17.0,,Defensive rebound by C. LeVert,25,21
126,2,11:13.0,,Turnover by J. Harris (bad pass),25,21
127,2,11:00.0,Shooting foul by J. Harris (drawn by M. Belinelli),,25,21
128,2,11:00.0,M. Belinelli makes free throw 1 of 2,,26,21
129,2,11:00.0,D. Schröder enters the game for K. Bazemore,,26,21
130,2,11:00.0,M. Belinelli makes free throw 2 of 2,,27,21
131,2,10:48.0,,T. Mozgov makes 2-pt jump shot from 20 ft (assist by T. Booker),27,23
132,2,10:37.0,Offensive foul by L. Babbitt (drawn by C. LeVert),,27,23
133,2,10:37.0,Turnover by L. Babbitt (offensive foul),,27,23
134,2,10:37.0,K. Bazemore enters the game for M. Belinelli,,27,23
135,2,10:27.0,,C. LeVert makes 2-pt layup from 1 ft (assist by S. Dinwiddie),27,25
136,2,10:11.0,D. Dedmon makes 3-pt jump shot from 22 ft (assist by D. Schröder),,30,25
137,2,9:45.0,,C. LeVert misses 3-pt jump shot from 24 ft,30,25
138,2,9:41.0,,Offensive rebound by T. Mozgov,30,25
139,2,9:36.0,,S. Dinwiddie misses 3-pt jump shot from 29 ft,30,25
140,2,9:33.0,Defensive rebound by L. Babbitt,,30,25
141,2,9:28.0,M. Delaney misses 2-pt layup from 5 ft (block by J. Harris),,30,25
142,2,9:24.0,,Defensive rebound by C. LeVert,30,25
143,2,9:16.0,,T. Booker makes 2-pt jump shot from 5 ft (assist by S. Dinwiddie),30,27
144,2,9:03.0,D. Dedmon makes 2-pt jump shot from 13 ft (assist by D. Schröder),,32,27
145,2,8:44.0,,J. Harris makes 3-pt jump shot from 22 ft (assist by T. Booker),32,30
146,2,8:34.0,Turnover by D. Schröder (bad pass; steal by S. Dinwiddie),,32,30
147,2,8:22.0,,T. Mozgov makes 2-pt layup at rim (assist by J. Harris),32,32
148,2,8:21.0,Atlanta full timeout,,32,32
149,2,8:21.0,T. Prince enters the game for M. Delaney,,32,32
150,2,8:21.0,J. Magette enters the game for K. Bazemore,,32,32
151,2,8:10.0,D. Schröder misses 2-pt jump shot from 9 ft,,32,32
152,2,8:07.0,Offensive rebound by D. Dedmon,,32,32
153,2,8:04.0,L. Babbitt misses 3-pt jump shot from 25 ft,,32,32
154,2,8:02.0,,Defensive rebound by C. LeVert,32,32
155,2,7:58.0,,T. Mozgov makes 2-pt dunk from 1 ft (assist by C. LeVert),32,34
156,2,7:47.0,Def 3 sec tech foul by T. Mozgov,,32,34
157,2,7:47.0,D. Schröder makes technical free throw,,33,34
158,2,7:43.0,D. Schröder makes 2-pt jump shot from 15 ft,,35,34
159,2,7:27.0,,Turnover by C. LeVert (bad pass; steal by D. Dedmon),35,34
160,2,7:22.0,D. Schröder misses 2-pt layup from 3 ft,,35,34
161,2,7:19.0,,Defensive rebound by J. Harris,35,34
162,2,7:13.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),35,37
163,2,6:45.0,T. Prince makes 2-pt jump shot from 15 ft,,37,37
164,2,6:28.0,,T. Booker makes 2-pt hook shot from 8 ft,37,39
165,2,6:15.0,D. Schröder misses 3-pt jump shot from 24 ft,,37,39
166,2,6:13.0,,Defensive rebound by T. Booker,37,39
167,2,6:03.0,,Shooting foul by L. Babbitt (drawn by T. Booker),37,39
168,2,6:03.0,,T. Booker misses free throw 1 of 2,37,39
169,2,6:03.0,,Offensive rebound by Team,37,39
170,2,6:03.0,,D. Russell enters the game for S. Dinwiddie,37,39
171,2,6:03.0,,A. Crabbe enters the game for J. Harris,37,39
172,2,6:03.0,,J. Allen enters the game for T. Mozgov,37,39
173,2,6:03.0,E. İlyasova enters the game for L. Babbitt,,37,39
174,2,6:03.0,M. Belinelli enters the game for D. Dedmon,,37,39
175,2,6:03.0,J. Collins enters the game for J. Magette,,37,39
176,2,6:03.0,,T. Booker makes free throw 2 of 2,37,40
177,2,5:46.0,T. Prince misses 2-pt layup from 1 ft,,37,40
178,2,5:44.0,,Defensive rebound by C. LeVert,37,40
179,2,5:33.0,,T. Booker makes 2-pt hook shot from 5 ft,37,42
180,2,5:33.0,,Shooting foul by J. Collins (drawn by T. Booker),37,42
181,2,5:33.0,,T. Booker misses free throw 1 of 1,37,42
182,2,5:31.0,,Offensive rebound by A. Crabbe,37,42
183,2,5:26.0,,T. Booker misses 2-pt layup from 2 ft,37,42
184,2,5:23.0,Defensive rebound by D. Schröder,,37,42
185,2,5:17.0,T. Prince misses 2-pt layup at rim (block by J. Allen),,37,42
186,2,5:14.0,Offensive rebound by D. Schröder,,37,42
187,2,5:10.0,T. Prince makes 2-pt layup from 2 ft (assist by D. Schröder),,39,42
188,2,4:57.0,,D. Russell makes 2-pt jump shot from 12 ft,39,44
189,2,4:44.0,T. Prince makes 3-pt jump shot from 26 ft (assist by D. Schröder),,42,44
190,2,4:22.0,,C. LeVert misses 2-pt jump shot from 18 ft,42,44
191,2,4:19.0,Defensive rebound by E. İlyasova,,42,44
192,2,4:14.0,Personal foul by C. LeVert (drawn by D. Schröder),,42,44
193,2,4:14.0,,R. Hollis-Jefferson enters the game for C. LeVert,42,44
194,2,4:14.0,,D. Carroll enters the game for T. Booker,42,44
195,2,4:05.0,E. İlyasova misses 2-pt layup from 2 ft (block by J. Allen),,42,44
196,2,4:02.0,Offensive rebound by E. İlyasova,,42,44
197,2,4:01.0,E. İlyasova misses 2-pt layup from 1 ft,,42,44
198,2,4:01.0,,Defensive rebound by J. Allen,42,44
199,2,3:59.0,,R. Hollis-Jefferson makes 2-pt layup at rim (assist by D. Russell),42,46
200,2,3:59.0,,Shooting foul by T. Prince (drawn by R. Hollis-Jefferson),42,46
201,2,3:59.0,K. Bazemore enters the game for E. İlyasova,,42,46
202,2,3:59.0,M. Muscala enters the game for D. Schröder,,42,46
203,2,3:59.0,,R. Hollis-Jefferson makes free throw 1 of 1,42,47
204,2,3:47.0,K. Bazemore makes 2-pt layup from 4 ft (assist by M. Belinelli),,44,47
205,2,3:37.0,,J. Allen misses 2-pt dunk from 3 ft (block by J. Collins),44,47
206,2,3:37.0,,Offensive rebound by Team,44,47
207,2,3:32.0,,Turnover by D. Carroll (traveling),44,47
208,2,3:21.0,M. Muscala makes 2-pt layup from 1 ft (assist by M. Belinelli),,46,47
209,2,3:21.0,Shooting foul by R. Hollis-Jefferson (drawn by M. Muscala),,46,47
210,2,3:21.0,M. Muscala misses free throw 1 of 1,,46,47
211,2,3:18.0,,Defensive rebound by R. Hollis-Jefferson,46,47
212,2,3:12.0,Violation by T. Prince (kicked ball),,46,47
213,2,3:12.0,,Brooklyn full timeout,46,47
214,2,3:02.0,,Turnover by D. Russell (bad pass; steal by T. Prince),46,47
215,2,3:00.0,Turnover by T. Prince (bad pass),,46,47
216,2,2:47.0,,D. Russell misses 2-pt jump shot from 16 ft,46,47
217,2,2:44.0,,Offensive rebound by J. Allen,46,47
218,2,2:44.0,,Shooting foul by J. Collins (drawn by J. Allen),46,47
219,2,2:44.0,,J. Allen misses free throw 1 of 2,46,47
220,2,2:44.0,,Offensive rebound by Team,46,47
221,2,2:44.0,,J. Allen makes free throw 2 of 2,46,48
222,2,2:31.0,M. Belinelli misses 2-pt layup from 5 ft,,46,48
223,2,2:28.0,,Defensive rebound by A. Crabbe,46,48
224,2,2:25.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by D. Russell),46,51
225,2,2:09.0,J. Collins misses 2-pt dunk from 1 ft,,46,51
226,2,2:07.0,Offensive rebound by T. Prince,,46,51
227,2,1:59.0,T. Prince misses 2-pt jump shot from 11 ft (block by D. Carroll),,46,51
228,2,1:57.0,,Defensive rebound by D. Russell,46,51
229,2,1:52.0,,Personal foul by T. Prince (drawn by D. Carroll),46,51
230,2,1:52.0,,D. Carroll makes free throw 1 of 2,46,52
231,2,1:52.0,D. Schröder enters the game for T. Prince,,46,52
232,2,1:52.0,,D. Carroll misses free throw 2 of 2,46,52
233,2,1:48.0,Defensive rebound by J. Collins,,46,52
234,2,1:37.0,D. Schröder misses 3-pt jump shot from 22 ft,,46,52
235,2,1:37.0,Offensive rebound by Team,,46,52
236,2,1:37.0,,Loose ball foul by R. Hollis-Jefferson (drawn by J. Collins),46,52
237,2,1:24.0,D. Schröder misses 2-pt layup from 1 ft (block by J. Allen),,46,52
238,2,1:21.0,,Defensive rebound by R. Hollis-Jefferson,46,52
239,2,1:17.0,,A. Crabbe misses 3-pt jump shot from 24 ft,46,52
240,2,1:12.0,Defensive rebound by M. Muscala,,46,52
241,2,1:00.0,Shooting foul by J. Allen (drawn by J. Collins),,46,52
242,2,1:00.0,J. Collins makes free throw 1 of 2,,47,52
243,2,1:00.0,,Q. Acy enters the game for R. Hollis-Jefferson,47,52
244,2,1:00.0,J. Collins makes free throw 2 of 2,,48,52
245,2,0:49.0,,D. Carroll makes 2-pt layup at rim (assist by D. Russell),48,54
246,2,0:30.0,D. Schröder misses 2-pt jump shot from 18 ft,,48,54
247,2,0:28.0,Offensive rebound by J. Collins,,48,54
248,2,0:28.0,J. Collins misses 2-pt layup from 3 ft (block by J. Allen),,48,54
249,2,0:28.0,Offensive rebound by Team,,48,54
250,2,0:25.0,K. Bazemore makes 2-pt layup from 7 ft,,50,54
251,2,0:03.0,,A. Crabbe misses 3-pt jump shot from 22 ft,50,54
252,2,0:01.0,,Offensive rebound by J. Allen,50,54
253,2,0:01.0,,J. Allen makes 3-pt hook shot from 68 ft,50,56
254,2,0:00.0,Shooting foul by D. Carroll (drawn by K. Bazemore),,50,56
255,2,0:00.0,K. Bazemore makes free throw 1 of 2,,51,56
256,2,0:00.0,K. Bazemore makes free throw 2 of 2,,52,56
257,2,0:00.0,I. Taylor enters the game for D. Schröder,,52,56
258,2,0:00.0,K. Bazemore makes free throw 3 of 3,,53,56
259,2,0:00.0,,J. Allen misses 3-pt jump shot from 68 ft,53,56
260,2,0:00.0,,Offensive rebound by Team,53,56
261,3,11:39.0,,D. Russell makes 2-pt jump shot from 16 ft (assist by C. LeVert),53,58
262,3,11:19.0,K. Bazemore misses 2-pt jump shot from 21 ft,,53,58
263,3,11:14.0,,Defensive rebound by T. Mozgov,53,58
264,3,11:04.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by C. LeVert),53,60
265,3,10:47.0,D. Dedmon makes 2-pt jump shot from 13 ft (assist by D. Schröder),,55,60
266,3,10:37.0,,Personal foul by D. Dedmon (drawn by T. Mozgov),55,60
267,3,10:34.0,,C. LeVert makes 2-pt jump shot from 9 ft (assist by T. Mozgov),55,62
268,3,10:34.0,,Shooting foul by D. Dedmon (drawn by C. LeVert),55,62
269,3,10:34.0,,C. LeVert makes free throw 1 of 1,55,63
270,3,10:22.0,D. Schröder misses 2-pt layup at rim,,55,63
271,3,10:17.0,Offensive rebound by D. Schröder,,55,63
272,3,10:17.0,D. Schröder misses 2-pt layup at rim,,55,63
273,3,10:16.0,,Defensive rebound by R. Hollis-Jefferson,55,63
274,3,10:14.0,,D. Carroll misses 3-pt jump shot from 24 ft,55,63
275,3,10:14.0,Defensive rebound by K. Bazemore,,55,63
276,3,10:08.0,Shooting foul by R. Hollis-Jefferson (drawn by K. Bazemore),,55,63
277,3,10:08.0,K. Bazemore makes free throw 1 of 2,,56,63
278,3,10:08.0,,Q. Acy enters the game for R. Hollis-Jefferson,56,63
279,3,10:08.0,K. Bazemore makes free throw 2 of 2,,57,63
280,3,9:51.0,,Q. Acy makes 3-pt jump shot from 25 ft (assist by D. Carroll),57,66
281,3,9:37.0,T. Prince misses 2-pt layup from 1 ft,,57,66
282,3,9:34.0,,Defensive rebound by D. Carroll,57,66
283,3,9:30.0,Offensive charge foul by Q. Acy (drawn by D. Schröder),,57,66
284,3,9:30.0,,Turnover by Q. Acy (offensive foul),57,66
285,3,9:20.0,D. Schröder misses 2-pt jump shot from 16 ft,,57,66
286,3,9:18.0,,Defensive rebound by T. Mozgov,57,66
287,3,9:12.0,,Turnover by D. Russell (bad pass),57,66
288,3,9:03.0,Personal foul by D. Russell (drawn by D. Schröder),,57,66
289,3,8:56.0,Shooting foul by D. Russell (drawn by D. Schröder),,57,66
290,3,8:56.0,D. Schröder makes free throw 1 of 2,,58,66
291,3,8:56.0,D. Schröder makes free throw 2 of 2,,59,66
292,3,8:45.0,,D. Russell misses 2-pt layup at rim,59,66
293,3,8:42.0,Defensive rebound by K. Bazemore,,59,66
294,3,8:37.0,Turnover by T. Prince (lost ball; steal by C. LeVert),,59,66
295,3,8:32.0,,Shooting foul by D. Dedmon (drawn by C. LeVert),59,66
296,3,8:32.0,,C. LeVert makes free throw 1 of 2,59,67
297,3,8:32.0,M. Muscala enters the game for D. Dedmon,,59,67
298,3,8:32.0,,C. LeVert makes free throw 2 of 2,59,68
299,3,8:18.0,K. Bazemore misses 2-pt layup from 3 ft,,59,68
300,3,8:15.0,Offensive rebound by M. Muscala,,59,68
301,3,8:15.0,M. Muscala makes 2-pt layup at rim,,61,68
302,3,8:03.0,,Turnover by Q. Acy (lost ball; steal by E. İlyasova),61,68
303,3,7:54.0,D. Schröder misses 2-pt layup from 3 ft,,61,68
304,3,7:51.0,,Defensive rebound by D. Russell,61,68
305,3,7:49.0,,C. LeVert makes 2-pt dunk at rim (assist by D. Russell),61,70
306,3,7:32.0,E. İlyasova misses 3-pt jump shot from 25 ft,,61,70
307,3,7:31.0,Offensive rebound by Team,,61,70
308,3,7:31.0,M. Belinelli enters the game for T. Prince,,61,70
309,3,7:22.0,Turnover by K. Bazemore (lost ball; steal by D. Carroll),,61,70
310,3,7:18.0,T. Prince enters the game for K. Bazemore,,61,70
311,3,7:11.0,,T. Mozgov misses 2-pt hook shot from 6 ft,61,70
312,3,7:08.0,Defensive rebound by E. İlyasova,,61,70
313,3,7:01.0,,Violation by D. Carroll (kicked ball),61,70
314,3,6:53.0,T. Prince misses 2-pt jump shot from 14 ft,,61,70
315,3,6:50.0,,Defensive rebound by Q. Acy,61,70
316,3,6:40.0,,D. Russell misses 2-pt jump shot from 14 ft,61,70
317,3,6:36.0,Defensive rebound by M. Belinelli,,61,70
318,3,6:24.0,E. İlyasova makes 2-pt jump shot from 9 ft (assist by D. Schröder),,63,70
319,3,6:16.0,,Brooklyn full timeout,63,70
320,3,6:16.0,,A. Crabbe enters the game for T. Mozgov,63,70
321,3,6:16.0,,T. Booker enters the game for C. LeVert,63,70
322,3,6:09.0,Offensive charge foul by Q. Acy (drawn by E. İlyasova),,63,70
323,3,6:09.0,,Turnover by Q. Acy (offensive foul),63,70
324,3,6:04.0,Shooting foul by D. Russell (drawn by D. Schröder),,63,70
325,3,6:04.0,D. Schröder makes free throw 1 of 2,,64,70
326,3,6:04.0,D. Schröder makes free throw 2 of 2,,65,70
327,3,5:48.0,,A. Crabbe misses 2-pt jump shot from 21 ft,65,70
328,3,5:45.0,Defensive rebound by E. İlyasova,,65,70
329,3,5:39.0,Turnover by T. Prince (bad pass; steal by A. Crabbe),,65,70
330,3,5:34.0,,T. Booker makes 2-pt layup from 2 ft (assist by D. Russell),65,72
331,3,5:11.0,D. Schröder misses 2-pt jump shot from 14 ft,,65,72
332,3,5:09.0,Offensive rebound by Team,,65,72
333,3,5:09.0,M. Delaney enters the game for T. Prince,,65,72
334,3,5:03.0,Turnover by M. Muscala (bad pass; steal by Q. Acy),,65,72
335,3,4:54.0,,Shooting foul by E. İlyasova (drawn by D. Russell),65,72
336,3,4:54.0,,D. Russell makes free throw 1 of 2,65,73
337,3,4:54.0,J. Collins enters the game for E. İlyasova,,65,73
338,3,4:54.0,,D. Russell makes free throw 2 of 2,65,74
339,3,4:44.0,D. Schröder misses 3-pt jump shot from 25 ft,,65,74
340,3,4:44.0,Offensive rebound by Team,,65,74
341,3,4:44.0,,S. Dinwiddie enters the game for D. Russell,65,74
342,3,4:44.0,,J. Allen enters the game for Q. Acy,65,74
343,3,4:39.0,Shooting foul by J. Allen (drawn by J. Collins),,65,74
344,3,4:39.0,J. Collins makes free throw 1 of 2,,66,74
345,3,4:39.0,J. Collins makes free throw 2 of 2,,67,74
346,3,4:24.0,,T. Booker misses 2-pt jump shot from 17 ft,67,74
347,3,4:19.0,Defensive rebound by J. Collins,,67,74
348,3,4:18.0,Turnover by J. Collins (lost ball; steal by D. Carroll),,67,74
349,3,4:15.0,,D. Carroll makes 3-pt jump shot from 22 ft (assist by S. Dinwiddie),67,77
350,3,4:05.0,Turnover by D. Schröder (lost ball; steal by T. Booker),,67,77
351,3,4:02.0,,Turnover by D. Carroll (step out of bounds),67,77
352,3,4:02.0,Atlanta full timeout,,67,77
353,3,4:02.0,K. Bazemore enters the game for D. Schröder,,67,77
354,3,3:52.0,M. Belinelli misses 2-pt jump shot from 17 ft,,67,77
355,3,3:47.0,,Defensive rebound by A. Crabbe,67,77
356,3,3:36.0,,Personal foul by K. Bazemore (drawn by D. Carroll),67,77
357,3,3:36.0,,D. Carroll makes free throw 1 of 2,67,78
358,3,3:36.0,,D. Carroll makes free throw 2 of 2,67,79
359,3,3:20.0,M. Belinelli misses 2-pt jump shot from 15 ft,,67,79
360,3,3:15.0,Offensive rebound by J. Collins,,67,79
361,3,3:14.0,J. Collins misses 2-pt layup from 2 ft,,67,79
362,3,3:14.0,,Defensive rebound by Team,67,79
363,3,3:14.0,,J. Harris enters the game for D. Carroll,67,79
364,3,3:00.0,Violation by J. Collins (def goaltending),,67,79
365,3,3:00.0,,S. Dinwiddie makes 2-pt jump shot from 8 ft,67,81
366,3,2:47.0,K. Bazemore misses 3-pt jump shot from 25 ft,,67,81
367,3,2:44.0,,Defensive rebound by A. Crabbe,67,81
368,3,2:40.0,,Personal foul by K. Bazemore (drawn by A. Crabbe),67,81
369,3,2:40.0,,A. Crabbe makes free throw 1 of 2,67,82
370,3,2:40.0,,A. Crabbe makes free throw 2 of 2,67,83
371,3,2:34.0,Personal foul by A. Crabbe (drawn by M. Delaney),,67,83
372,3,2:34.0,M. Delaney makes free throw 1 of 2,,68,83
373,3,2:34.0,M. Delaney misses free throw 2 of 2,,68,83
374,3,2:31.0,,Defensive rebound by T. Booker,68,83
375,3,2:17.0,,A. Crabbe misses 2-pt jump shot from 22 ft,68,83
376,3,2:16.0,Defensive rebound by Team,,68,83
377,3,1:59.0,J. Collins makes 2-pt hook shot from 10 ft,,70,83
378,3,1:37.0,,T. Booker misses 2-pt jump shot from 4 ft,70,83
379,3,1:33.0,Defensive rebound by J. Collins,,70,83
380,3,1:25.0,K. Bazemore misses 3-pt jump shot from 25 ft,,70,83
381,3,1:21.0,Offensive rebound by M. Muscala,,70,83
