,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
124,2,10:06.0,,R. Covington misses 3-pt jump shot from 27 ft,22,33
125,2,10:01.0,,Offensive rebound by R. Holmes,22,33
126,2,10:01.0,,R. Holmes misses 2-pt layup at rim,22,33
127,2,10:01.0,Defensive rebound by D. Russell,,22,33
128,2,9:54.0,D. Carroll makes 3-pt jump shot from 26 ft (assist by D. Russell),,25,33
129,2,9:53.0,,Philadelphia full timeout,25,33
130,2,9:53.0,,A. Johnson enters the game for R. Holmes,25,33
131,2,9:45.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by A. Johnson),25,35
132,2,9:25.0,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by N. Stauskas),,28,35
133,2,9:11.0,,J. Redick misses 2-pt jump shot from 19 ft,28,35
134,2,9:08.0,Defensive rebound by D. Russell,,28,35
135,2,9:05.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by D. Russell),,31,35
136,2,8:51.0,,J. Redick makes 2-pt layup from 3 ft,31,37
137,2,8:33.0,,Violation by R. Covington (kicked ball),31,37
138,2,8:23.0,D. Russell misses 2-pt layup from 1 ft,,31,37
139,2,8:21.0,,Defensive rebound by R. Covington,31,37
140,2,8:19.0,,Personal foul by D. Carroll (drawn by M. Fultz),31,37
141,2,8:11.0,,J. Anderson misses 3-pt jump shot from 25 ft,31,37
142,2,8:06.0,Defensive rebound by D. Russell,,31,37
143,2,7:54.0,N. Stauskas misses 2-pt jump shot from 8 ft (block by R. Covington),,31,37
144,2,7:51.0,Offensive rebound by J. Allen,,31,37
145,2,7:49.0,D. Russell misses 3-pt jump shot from 27 ft,,31,37
146,2,7:47.0,,Defensive rebound by R. Covington,31,37
147,2,7:41.0,,A. Johnson misses 2-pt hook shot from 5 ft,31,37
148,2,7:39.0,Defensive rebound by D. Carroll,,31,37
149,2,7:33.0,Turnover by D. Carroll (lost ball; steal by R. Covington),,31,37
150,2,7:33.0,,T. McConnell enters the game for J. Anderson,31,37
151,2,7:33.0,C. LeVert enters the game for N. Stauskas,,31,37
152,2,7:23.0,,T. McConnell misses 2-pt jump shot from 17 ft,31,37
153,2,7:21.0,Defensive rebound by S. Dinwiddie,,31,37
154,2,7:18.0,Turnover by S. Dinwiddie (bad pass),,31,37
155,2,7:18.0,,B. Simmons enters the game for M. Fultz,31,37
156,2,7:18.0,R. Hollis-Jefferson enters the game for D. Carroll,,31,37
157,2,7:04.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by A. Johnson),31,40
158,2,6:42.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by D. Russell),,33,40
159,2,6:42.0,Shooting foul by T. McConnell (drawn by R. Hollis-Jefferson),,33,40
160,2,6:42.0,,M. Belinelli enters the game for J. Redick,33,40
161,2,6:42.0,R. Hollis-Jefferson makes free throw 1 of 1,,34,40
162,2,6:31.0,,M. Belinelli misses 2-pt layup from 9 ft (block by J. Allen),34,40
163,2,6:28.0,Defensive rebound by D. Russell,,34,40
164,2,6:26.0,C. LeVert makes 2-pt layup from 1 ft (assist by D. Russell),,36,40
165,2,6:08.0,,T. McConnell misses 2-pt jump shot from 5 ft,36,40
166,2,6:07.0,,Offensive rebound by A. Johnson,36,40
167,2,6:07.0,,Shooting foul by D. Russell (drawn by A. Johnson),36,40
168,2,6:07.0,,A. Johnson makes free throw 1 of 2,36,41
169,2,6:07.0,J. Harris enters the game for S. Dinwiddie,,36,41
170,2,6:07.0,,A. Johnson makes free throw 2 of 2,36,42
171,2,5:59.0,Personal foul by M. Belinelli (drawn by D. Russell),,36,42
172,2,5:59.0,,E. İlyasova enters the game for R. Covington,36,42
173,2,5:48.0,J. Harris makes 2-pt layup from 2 ft (assist by C. LeVert),,38,42
174,2,5:33.0,,E. İlyasova misses 2-pt jump shot from 9 ft,38,42
175,2,5:30.0,Defensive rebound by C. LeVert,,38,42
176,2,5:24.0,J. Allen makes 2-pt layup from 1 ft (assist by C. LeVert),,40,42
177,2,5:07.0,,A. Johnson makes 2-pt jump shot from 11 ft,40,44
178,2,4:51.0,Turnover by J. Allen (bad pass; steal by T. McConnell),,40,44
179,2,4:46.0,,T. McConnell makes 2-pt layup from 2 ft,40,46
180,2,4:24.0,D. Russell makes 3-pt jump shot from 27 ft,,43,46
181,2,4:05.0,,B. Simmons makes 2-pt hook shot from 6 ft,43,48
182,2,3:45.0,J. Harris makes 3-pt jump shot from 25 ft (assist by C. LeVert),,46,48
183,2,3:24.0,,Turnover by B. Simmons (bad pass; steal by D. Russell),46,48
184,2,3:22.0,Personal foul by B. Simmons (drawn by C. LeVert),,46,48
185,2,3:22.0,,R. Holmes enters the game for A. Johnson,46,48
186,2,3:22.0,,R. Covington enters the game for T. McConnell,46,48
187,2,3:22.0,,J. Redick enters the game for M. Belinelli,46,48
188,2,3:22.0,D. Cunningham enters the game for J. Allen,,46,48
189,2,3:14.0,D. Russell misses 2-pt jump shot from 19 ft,,46,48
190,2,3:10.0,,Defensive rebound by E. İlyasova,46,48
191,2,3:00.0,,R. Holmes makes 2-pt dunk at rim (assist by B. Simmons),46,50
192,2,2:46.0,J. Harris misses 2-pt layup from 2 ft (block by R. Covington),,46,50
193,2,2:41.0,,Defensive rebound by J. Redick,46,50
194,2,2:40.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),46,53
195,2,2:37.0,Brooklyn full timeout,,46,53
196,2,2:37.0,S. Dinwiddie enters the game for D. Russell,,46,53
197,2,2:19.0,C. LeVert misses 2-pt layup from 2 ft (block by R. Holmes),,46,53
198,2,2:18.0,Offensive rebound by Team,,46,53
199,2,2:09.0,D. Cunningham misses 3-pt jump shot from 26 ft,,46,53
200,2,2:05.0,,Defensive rebound by R. Covington,46,53
201,2,1:56.0,,Personal foul by J. Harris (drawn by J. Redick),46,53
202,2,1:56.0,,J. Redick makes free throw 1 of 2,46,54
203,2,1:56.0,,M. Belinelli enters the game for R. Covington,46,54
204,2,1:56.0,,J. Redick makes free throw 2 of 2,46,55
205,2,1:39.0,Turnover by D. Cunningham (bad pass),,46,55
206,2,1:35.0,,Turnover by B. Simmons (bad pass),46,55
207,2,1:23.0,R. Hollis-Jefferson misses 2-pt jump shot from 5 ft,,46,55
208,2,1:20.0,,Defensive rebound by B. Simmons,46,55
209,2,1:14.0,,J. Redick misses 3-pt jump shot from 25 ft,46,55
210,2,1:09.0,,Offensive rebound by E. İlyasova,46,55
211,2,1:09.0,,E. İlyasova misses 2-pt layup at rim,46,55
212,2,1:08.0,Defensive rebound by R. Hollis-Jefferson,,46,55
213,2,1:04.0,S. Dinwiddie misses 2-pt layup from 2 ft,,46,55
214,2,1:01.0,,Defensive rebound by B. Simmons,46,55
215,2,0:58.0,,B. Simmons makes 2-pt layup from 1 ft,46,57
216,2,0:47.0,C. LeVert misses 3-pt jump shot from 26 ft,,46,57
217,2,0:43.0,,Defensive rebound by J. Redick,46,57
218,2,0:37.0,,J. Redick makes 2-pt jump shot from 18 ft,46,59
219,2,0:31.0,,Offensive charge foul by S. Dinwiddie (drawn by E. İlyasova),46,59
220,2,0:31.0,Turnover by S. Dinwiddie (offensive foul),,46,59
221,2,0:31.0,D. Carroll enters the game for C. LeVert,,46,59
222,2,0:15.0,,J. Redick makes 2-pt jump shot from 19 ft (assist by R. Holmes),46,61
223,2,0:02.0,S. Dinwiddie makes 2-pt layup from 4 ft,,48,61
224,2,0:02.0,Shooting foul by M. Belinelli (drawn by S. Dinwiddie),,48,61
225,2,0:02.0,S. Dinwiddie misses free throw 1 of 1,,48,61
226,2,0:01.0,Offensive rebound by Team,,48,61
227,2,0:01.0,,Loose ball foul by R. Holmes (drawn by D. Carroll),48,61
228,2,0:01.0,D. Carroll misses free throw 1 of 2,,48,61
229,2,0:01.0,Offensive rebound by Team,,48,61
230,2,0:01.0,D. Carroll makes free throw 2 of 2,,49,61
231,2,0:01.0,,Turnover by B. Simmons (bad pass),49,61
232,3,11:39.0,Shooting foul by A. Johnson (drawn by J. Allen),,49,61
233,3,11:39.0,J. Allen makes free throw 1 of 2,,50,61
234,3,11:39.0,J. Allen misses free throw 2 of 2,,50,61
235,3,11:36.0,,Defensive rebound by E. İlyasova,50,61
236,3,11:26.0,,B. Simmons misses 2-pt jump shot from 7 ft,50,61
237,3,11:23.0,Defensive rebound by R. Hollis-Jefferson,,50,61
238,3,11:20.0,Turnover by R. Hollis-Jefferson (out of bounds lost ball),,50,61
239,3,11:05.0,,J. Redick misses 2-pt jump shot from 21 ft,50,61
240,3,11:02.0,Defensive rebound by D. Russell,,50,61
241,3,10:41.0,D. Russell misses 2-pt jump shot from 20 ft,,50,61
242,3,10:38.0,,Defensive rebound by R. Covington,50,61
243,3,10:30.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),50,64
244,3,10:28.0,,Loose ball foul by E. İlyasova (drawn by J. Harris),50,64
245,3,10:17.0,Turnover by J. Allen (bad pass; steal by R. Covington),,50,64
246,3,10:12.0,,J. Redick makes 2-pt layup from 1 ft (assist by R. Covington),50,66
247,3,10:11.0,Brooklyn full timeout,,50,66
248,3,9:56.0,J. Harris misses 3-pt jump shot from 25 ft,,50,66
249,3,9:53.0,,Defensive rebound by B. Simmons,50,66
250,3,9:40.0,,B. Simmons makes 2-pt layup from 3 ft,50,68
251,3,9:15.0,Turnover by D. Russell (traveling),,50,68
252,3,9:04.0,,J. Redick makes 2-pt jump shot from 14 ft (assist by A. Johnson),50,70
253,3,8:41.0,Turnover by D. Carroll (lost ball; steal by J. Redick),,50,70
254,3,8:36.0,,J. Redick makes 2-pt layup from 2 ft (assist by R. Covington),50,72
255,3,8:32.0,Brooklyn full timeout,,50,72
256,3,8:32.0,C. LeVert enters the game for D. Carroll,,50,72
257,3,8:23.0,R. Hollis-Jefferson makes 2-pt jump shot from 9 ft,,52,72
258,3,8:01.0,,R. Covington misses 3-pt jump shot from 25 ft,52,72
259,3,7:57.0,,Offensive rebound by B. Simmons,52,72
260,3,7:52.0,,Shooting foul by R. Hollis-Jefferson (drawn by B. Simmons),52,72
261,3,7:52.0,,B. Simmons makes free throw 1 of 2,52,73
262,3,7:52.0,,M. Fultz enters the game for J. Redick,52,73
263,3,7:52.0,,M. Belinelli enters the game for E. İlyasova,52,73
264,3,7:52.0,S. Dinwiddie enters the game for D. Russell,,52,73
265,3,7:52.0,,B. Simmons misses free throw 2 of 2,52,73
266,3,7:50.0,,Offensive rebound by A. Johnson,52,73
267,3,7:45.0,,R. Covington misses 3-pt jump shot from 22 ft,52,73
268,3,7:43.0,Defensive rebound by S. Dinwiddie,,52,73
269,3,7:30.0,Shooting foul by A. Johnson (drawn by J. Allen),,52,73
270,3,7:30.0,J. Allen makes free throw 1 of 2,,53,73
271,3,7:30.0,,R. Holmes enters the game for A. Johnson,53,73
272,3,7:30.0,Q. Acy enters the game for R. Hollis-Jefferson,,53,73
273,3,7:30.0,J. Allen misses free throw 2 of 2,,53,73
274,3,7:28.0,,Defensive rebound by B. Simmons,53,73
275,3,7:13.0,,M. Belinelli makes 3-pt jump shot from 27 ft (assist by R. Holmes),53,76
276,3,6:51.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,53,76
277,3,6:48.0,,Defensive rebound by R. Holmes,53,76
278,3,6:47.0,N. Stauskas enters the game for J. Harris,,53,76
279,3,6:47.0,D. Cunningham enters the game for J. Allen,,53,76
280,3,6:38.0,,M. Fultz makes 2-pt jump shot from 11 ft (assist by R. Holmes),53,78
281,3,6:18.0,N. Stauskas makes 3-pt jump shot from 25 ft (assist by D. Cunningham),,56,78
282,3,6:06.0,,M. Fultz makes 2-pt jump shot from 5 ft,56,80
283,3,6:00.0,Turnover by Q. Acy (bad pass),,56,80
284,3,5:52.0,,M. Fultz misses 2-pt jump shot from 10 ft,56,80
285,3,5:48.0,Defensive rebound by D. Cunningham,,56,80
286,3,5:47.0,Turnover by N. Stauskas (bad pass),,56,80
287,3,5:47.0,,Philadelphia full timeout,56,80
288,3,5:36.0,,R. Holmes makes 2-pt layup from 3 ft (assist by M. Fultz),56,82
289,3,5:13.0,N. Stauskas makes 3-pt jump shot from 26 ft,,59,82
290,3,5:00.0,,M. Belinelli makes 2-pt jump shot from 3 ft (assist by B. Simmons),59,84
291,3,4:48.0,N. Stauskas makes 3-pt jump shot from 27 ft (assist by C. LeVert),,62,84
292,3,4:25.0,,Shooting foul by Q. Acy (drawn by R. Holmes),62,84
293,3,4:25.0,,R. Holmes misses free throw 1 of 2,62,84
294,3,4:25.0,,Offensive rebound by Team,62,84
295,3,4:25.0,,E. İlyasova enters the game for B. Simmons,62,84
296,3,4:25.0,,J. Redick enters the game for R. Covington,62,84
297,3,4:25.0,J. Okafor enters the game for D. Cunningham,,62,84
298,3,4:25.0,,R. Holmes makes free throw 2 of 2,62,85
299,3,4:12.0,N. Stauskas makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,64,85
300,3,4:07.0,,M. Fultz misses 2-pt layup from 5 ft,64,85
301,3,4:04.0,Defensive rebound by C. LeVert,,64,85
302,3,3:58.0,N. Stauskas misses 3-pt jump shot from 26 ft,,64,85
303,3,3:54.0,,Defensive rebound by E. İlyasova,64,85
304,3,3:41.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by M. Belinelli),64,87
305,3,3:18.0,Shooting foul by R. Holmes (drawn by S. Dinwiddie),,64,87
306,3,3:18.0,S. Dinwiddie makes free throw 1 of 2,,65,87
307,3,3:18.0,S. Dinwiddie misses free throw 2 of 2,,65,87
308,3,3:16.0,,Defensive rebound by M. Fultz,65,87
309,3,3:06.0,,J. Redick misses 2-pt jump shot from 6 ft (block by J. Okafor),65,87
310,3,3:02.0,,Offensive rebound by R. Holmes,65,87
311,3,3:01.0,,R. Holmes makes 2-pt jump shot from 6 ft,65,89
312,3,2:59.0,C. LeVert makes 2-pt dunk at rim (assist by S. Dinwiddie),,67,89
313,3,2:59.0,Shooting foul by E. İlyasova (drawn by C. LeVert),,67,89
314,3,2:59.0,C. LeVert misses free throw 1 of 1,,67,89
315,3,2:54.0,,Defensive rebound by E. İlyasova,67,89
316,3,2:42.0,,M. Belinelli misses 3-pt jump shot from 25 ft,67,89
317,3,2:38.0,Defensive rebound by Q. Acy,,67,89
318,3,2:34.0,Shooting foul by M. Fultz (drawn by C. LeVert),,67,89
319,3,2:34.0,C. LeVert misses free throw 1 of 2,,67,89
320,3,2:34.0,Offensive rebound by Team,,67,89
321,3,2:34.0,C. LeVert misses free throw 2 of 2,,67,89
322,3,2:30.0,,Defensive rebound by M. Belinelli,67,89
323,3,2:12.0,,E. İlyasova makes 2-pt layup at rim,67,91
324,3,1:56.0,S. Dinwiddie misses 2-pt layup from 3 ft (block by R. Holmes),,67,91
325,3,1:55.0,Offensive rebound by J. Okafor,,67,91
326,3,1:55.0,J. Okafor misses 2-pt layup at rim,,67,91
327,3,1:54.0,,Defensive rebound by M. Fultz,67,91
328,3,1:49.0,,M. Fultz makes 2-pt layup from 2 ft,67,93
329,3,1:49.0,,Shooting foul by C. LeVert (drawn by M. Fultz),67,93
330,3,1:49.0,,M. Fultz misses free throw 1 of 1,67,93
331,3,1:42.0,Defensive rebound by N. Stauskas,,67,93
332,3,1:38.0,J. Okafor makes 2-pt jump shot from 6 ft (assist by N. Stauskas),,69,93
333,3,1:22.0,,Offensive foul by E. İlyasova (drawn by C. LeVert),69,93
334,3,1:22.0,,Turnover by E. İlyasova (offensive foul),69,93
335,3,1:05.0,N. Stauskas makes 2-pt jump shot from 7 ft,,71,93
336,3,0:52.0,,J. Redick misses 2-pt jump shot from 14 ft,71,93
337,3,0:50.0,Defensive rebound by J. Okafor,,71,93
338,3,0:41.0,Turnover by S. Dinwiddie (bad pass; steal by E. İlyasova),,71,93
339,3,0:35.0,,J. Redick misses 3-pt jump shot from 25 ft,71,93
340,3,0:32.0,Defensive rebound by C. LeVert,,71,93
341,3,0:20.0,Q. Acy misses 3-pt jump shot from 23 ft,,71,93
342,3,0:17.0,,Defensive rebound by E. İlyasova,71,93
343,3,0:03.0,,J. Redick misses 2-pt jump shot from 16 ft,71,93
344,3,0:00.0,Defensive rebound by N. Stauskas,,71,93
345,3,0:00.0,N. Stauskas misses 3-pt jump shot from 42 ft,,71,93
346,3,0:00.0,Offensive rebound by Team,,71,93
347,4,11:42.0,,Turnover by M. Belinelli (bad pass; steal by M. Doyle),71,93
348,4,11:36.0,M. Doyle makes 2-pt layup from 2 ft,,73,93
349,4,11:24.0,,M. Belinelli makes 2-pt jump shot from 19 ft (assist by A. Johnson),73,95
350,4,10:56.0,S. Dinwiddie misses 3-pt jump shot from 23 ft,,73,95
351,4,10:52.0,,Defensive rebound by E. İlyasova,73,95
352,4,10:36.0,,T. McConnell misses 2-pt jump shot from 16 ft,73,95
353,4,10:34.0,Defensive rebound by M. Doyle,,73,95
354,4,10:23.0,J. Okafor makes 2-pt hook shot from 4 ft,,75,95
355,4,10:08.0,,M. Belinelli makes 2-pt jump shot from 14 ft (assist by A. Johnson),75,97
356,4,9:39.0,J. Okafor makes 2-pt dunk from 1 ft,,77,97
357,4,9:28.0,,T. McConnell makes 2-pt jump shot from 8 ft,77,99
358,4,9:14.0,D. Cunningham misses 3-pt jump shot from 23 ft,,77,99
359,4,9:09.0,,Defensive rebound by A. Johnson,77,99
360,4,9:03.0,,T. McConnell makes 2-pt jump shot from 5 ft,77,101
361,4,9:02.0,Brooklyn full timeout,,77,101
362,4,9:02.0,,J. Anderson enters the game for E. İlyasova,77,101
363,4,9:02.0,J. Harris enters the game for N. Stauskas,,77,101
364,4,9:02.0,C. LeVert enters the game for S. Dinwiddie,,77,101
365,4,8:48.0,M. Doyle misses 3-pt jump shot from 26 ft,,77,101
366,4,8:44.0,,Defensive rebound by A. Johnson,77,101
367,4,8:30.0,,A. Johnson misses 2-pt layup from 5 ft,77,101
368,4,8:28.0,Defensive rebound by M. Doyle,,77,101
369,4,8:19.0,J. Okafor makes 2-pt hook shot from 3 ft (assist by M. Doyle),,79,101
370,4,8:09.0,,M. Belinelli makes 2-pt jump shot from 14 ft (assist by A. Johnson),79,103
371,4,7:52.0,Personal foul by J. Anderson (drawn by C. LeVert),,79,103
372,4,7:40.0,C. LeVert misses 3-pt jump shot from 25 ft,,79,103
373,4,7:37.0,,Defensive rebound by J. Anderson,79,103
374,4,7:29.0,,Turnover by M. Belinelli (lost ball; steal by D. Cunningham),79,103
