,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CLEVELAND_ACTION,NEW YORK_SCORE,CLEVELAND_SCORE
389,4,7:06.0,Defensive rebound by C. Lee,,96,88
390,4,6:55.0,K. Porziņģis misses 2-pt jump shot from 15 ft,,96,88
391,4,6:55.0,Offensive rebound by E. Freedom,,96,88
392,4,6:55.0,Shooting foul by K. Korver (drawn by E. Freedom),,96,88
393,4,6:55.0,E. Freedom makes free throw 1 of 2,,97,88
394,4,6:55.0,,D. Rose enters the game for D. Wade,97,88
395,4,6:55.0,E. Freedom makes free throw 2 of 2,,98,88
396,4,6:40.0,,Turnover by D. Rose (out of bounds lost ball),98,88
397,4,6:21.0,K. Porziņģis misses 2-pt jump shot from 12 ft,,98,88
398,4,6:19.0,,Defensive rebound by K. Love,98,88
399,4,6:13.0,,J. Crowder misses 3-pt jump shot from 22 ft,98,88
400,4,6:13.0,Defensive rebound by E. Freedom,,98,88
401,4,6:06.0,C. Lee makes 3-pt jump shot from 23 ft (assist by T. Hardaway),,101,88
402,4,6:05.0,,Cleveland full timeout,101,88
403,4,6:05.0,,J. Smith enters the game for J. Crowder,101,88
404,4,5:58.0,,K. Korver misses 3-pt jump shot from 24 ft,101,88
405,4,5:55.0,Defensive rebound by C. Lee,,101,88
406,4,5:42.0,E. Freedom makes 2-pt layup from 2 ft (assist by J. Jack),,103,88
407,4,5:27.0,,Turnover by K. Love (bad pass; steal by C. Lee),103,88
408,4,5:16.0,J. Jack misses 2-pt jump shot from 15 ft,,103,88
409,4,5:12.0,,Defensive rebound by L. James,103,88
410,4,5:06.0,,D. Rose misses 3-pt jump shot from 23 ft,103,88
411,4,5:02.0,Defensive rebound by K. Porziņģis,,103,88
412,4,4:43.0,K. Porziņģis misses 2-pt jump shot from 14 ft,,103,88
413,4,4:38.0,,Defensive rebound by L. James,103,88
414,4,4:32.0,,D. Rose misses 2-pt jump shot from 20 ft,103,88
415,4,4:32.0,,Offensive rebound by Team,103,88
416,4,4:32.0,Loose ball foul by K. Porziņģis (drawn by K. Love),,103,88
417,4,4:32.0,,K. Love makes free throw 1 of 2,103,89
418,4,4:32.0,,K. Love makes free throw 2 of 2,103,90
419,4,4:24.0,Personal foul by J. Smith (drawn by T. Hardaway),,103,90
420,4,4:13.0,K. Porziņģis misses 2-pt jump shot from 9 ft,,103,90
421,4,4:11.0,,Defensive rebound by K. Love,103,90
422,4,4:03.0,,K. Korver makes 3-pt jump shot from 34 ft (assist by J. Smith),103,93
423,4,3:41.0,K. Porziņģis makes 3-pt jump shot from 23 ft (assist by T. Hardaway),,106,93
424,4,3:24.0,,J. Smith misses 3-pt jump shot from 25 ft,106,93
425,4,3:21.0,,Offensive rebound by K. Love,106,93
426,4,3:21.0,,Cleveland full timeout,106,93
427,4,3:12.0,,D. Rose misses 2-pt layup from 2 ft (block by K. Porziņģis),106,93
428,4,3:12.0,,Offensive rebound by Team,106,93
429,4,3:10.0,,Turnover by D. Rose (bad pass; steal by K. Porziņģis),106,93
430,4,2:47.0,K. Porziņģis makes 2-pt layup from 2 ft (assist by J. Jack),,108,93
431,4,2:38.0,,J. Smith misses 2-pt jump shot from 18 ft,108,93
432,4,2:35.0,Defensive rebound by J. Jack,,108,93
433,4,2:21.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by J. Jack),,111,93
434,4,1:53.0,,J. Smith misses 3-pt jump shot from 26 ft,111,93
435,4,1:49.0,Defensive rebound by C. Lee,,111,93
436,4,1:44.0,Personal take foul by L. James (drawn by J. Jack),,111,93
437,4,1:44.0,,J. Calderón enters the game for K. Love,111,93
438,4,1:44.0,,C. Osman enters the game for L. James,111,93
439,4,1:44.0,,C. Frye enters the game for J. Smith,111,93
440,4,1:44.0,L. Thomas enters the game for E. Freedom,,111,93
441,4,1:44.0,F. Ntilikina enters the game for T. Hardaway,,111,93
442,4,1:44.0,K. O'Quinn enters the game for C. Lee,,111,93
443,4,1:44.0,D. McDermott enters the game for K. Porziņģis,,111,93
444,4,1:35.0,Offensive foul by K. O'Quinn (drawn by J. Calderón),,111,93
445,4,1:35.0,Turnover by K. O'Quinn (offensive foul),,111,93
446,4,1:20.0,,C. Osman misses 2-pt jump shot from 17 ft,111,93
447,4,1:16.0,Defensive rebound by K. O'Quinn,,111,93
448,4,1:03.0,L. Thomas makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),,114,93
449,4,0:42.0,,D. Rose makes 2-pt layup from 1 ft (assist by J. Calderón),114,95
450,4,0:27.0,K. O'Quinn misses 2-pt jump shot from 15 ft,,114,95
451,4,0:23.0,,Defensive rebound by K. Korver,114,95
452,4,0:13.0,,C. Frye misses 3-pt jump shot from 26 ft (block by K. O'Quinn),114,95
453,4,0:09.0,Defensive rebound by J. Jack,,114,95
454,4,0:03.0,Turnover by K. O'Quinn (traveling),,114,95
