,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,NEW ORLEANS_ACTION,MINNESOTA_SCORE,NEW ORLEANS_SCORE
76,1,2:58.0,Defensive rebound by G. Dieng,,18,21
77,1,2:44.0,Shooting foul by E. Moore (drawn by G. Dieng),,18,21
78,1,2:44.0,,New Orleans full timeout,18,21
79,1,2:44.0,,D. Miller enters the game for E. Moore,18,21
80,1,2:44.0,G. Dieng makes free throw 1 of 2,,19,21
81,1,2:44.0,G. Dieng makes free throw 2 of 2,,20,21
82,1,2:24.0,,D. Cunningham makes 2-pt layup from 3 ft (assist by D. Cousins),20,23
83,1,2:08.0,T. Gibson makes 2-pt layup from 2 ft (assist by A. Wiggins),,22,23
84,1,1:47.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by D. Cousins),22,26
85,1,1:32.0,A. Wiggins makes 2-pt jump shot from 20 ft,,24,26
86,1,1:19.0,,Turnover by J. Nelson (bad pass),24,26
87,1,1:08.0,Personal foul by D. Cousins (drawn by A. Wiggins),,24,26
88,1,1:06.0,Shooting foul by D. Miller (drawn by A. Wiggins),,24,26
89,1,1:06.0,A. Wiggins makes free throw 1 of 2,,25,26
90,1,1:06.0,,A. Davis enters the game for D. Cousins,25,26
91,1,1:06.0,A. Wiggins makes free throw 2 of 2,,26,26
92,1,0:57.0,,Turnover by J. Holiday (lost ball; steal by T. Jones),26,26
93,1,0:57.0,Turnover by T. Gibson (traveling),,26,26
94,1,0:57.0,,T. Allen enters the game for J. Holiday,26,26
95,1,0:46.0,,D. Cunningham makes 3-pt jump shot from 22 ft (assist by T. Allen),26,29
96,1,0:36.0,J. Crawford makes 2-pt jump shot from 17 ft (assist by G. Dieng),,28,29
97,1,0:19.0,,T. Allen misses 2-pt layup from 4 ft,28,29
98,1,0:17.0,Defensive rebound by T. Gibson,,28,29
99,1,0:01.0,J. Crawford misses 3-pt jump shot from 28 ft,,28,29
100,1,0:01.0,,Defensive rebound by A. Davis,28,29
101,2,11:38.0,J. Butler misses 2-pt jump shot from 14 ft,,28,29
102,2,11:35.0,Offensive rebound by K. Towns,,28,29
103,2,11:32.0,G. Dieng makes 2-pt jump shot from 21 ft (assist by K. Towns),,30,29
104,2,11:16.0,,D. Miller misses 2-pt layup from 4 ft,30,29
105,2,11:13.0,Defensive rebound by K. Towns,,30,29
106,2,10:54.0,J. Crawford makes 2-pt layup from 2 ft,,32,29
107,2,10:54.0,,Violation by D. Cunningham (def goaltending),32,29
108,2,10:38.0,,Personal foul by A. Brooks (drawn by A. Davis),32,29
109,2,10:29.0,,T. Allen makes 3-pt jump shot from 22 ft (assist by J. Nelson),32,32
110,2,10:12.0,K. Towns makes 3-pt jump shot from 26 ft (assist by A. Brooks),,35,32
111,2,9:58.0,,A. Davis misses 2-pt jump shot from 5 ft,35,32
112,2,9:58.0,,Offensive rebound by Team,35,32
113,2,9:56.0,,D. Miller misses 2-pt jump shot from 14 ft,35,32
114,2,9:53.0,Defensive rebound by K. Towns,,35,32
115,2,9:50.0,A. Brooks misses 3-pt jump shot from 24 ft,,35,32
116,2,9:50.0,,Defensive rebound by T. Allen,35,32
117,2,9:36.0,,Turnover by T. Allen (lost ball; steal by J. Butler),35,32
118,2,9:27.0,J. Crawford misses 3-pt jump shot from 27 ft,,35,32
119,2,9:21.0,,Defensive rebound by D. Cunningham,35,32
120,2,9:18.0,,J. Nelson makes 2-pt layup from 1 ft,35,34
121,2,8:51.0,G. Dieng makes 2-pt jump shot from 14 ft (assist by J. Crawford),,37,34
122,2,8:44.0,,New Orleans full timeout,37,34
123,2,8:26.0,,T. Allen misses 3-pt jump shot from 25 ft,37,34
124,2,8:23.0,Defensive rebound by G. Dieng,,37,34
125,2,8:21.0,Turnover by G. Dieng (bad pass; steal by J. Nelson),,37,34
126,2,8:08.0,,A. Davis misses 2-pt jump shot from 17 ft,37,34
127,2,8:04.0,Defensive rebound by K. Towns,,37,34
128,2,7:52.0,Personal foul by J. Nelson (drawn by J. Butler),,37,34
129,2,7:52.0,,D. Cousins enters the game for D. Cunningham,37,34
130,2,7:39.0,A. Brooks makes 2-pt layup from 1 ft,,39,34
131,2,7:31.0,Offensive charge foul by A. Davis (drawn by G. Dieng),,39,34
132,2,7:31.0,,Turnover by A. Davis (offensive foul),39,34
133,2,7:31.0,,J. Holiday enters the game for J. Nelson,39,34
134,2,7:31.0,,R. Rondo enters the game for D. Miller,39,34
135,2,7:21.0,Turnover by A. Brooks (bad pass; steal by R. Rondo),,39,34
136,2,7:20.0,,A. Davis makes 2-pt layup at rim,39,36
137,2,7:20.0,,Shooting foul by A. Brooks (drawn by A. Davis),39,36
138,2,7:20.0,T. Jones enters the game for J. Butler,,39,36
139,2,7:20.0,A. Wiggins enters the game for A. Brooks,,39,36
140,2,7:20.0,,A. Davis makes free throw 1 of 1,39,37
141,2,7:02.0,T. Jones makes 2-pt jump shot from 10 ft (assist by G. Dieng),,41,37
142,2,6:54.0,,Turnover by R. Rondo (lost ball; steal by G. Dieng),41,37
143,2,6:53.0,Personal foul by J. Holiday (drawn by T. Jones),,41,37
144,2,6:41.0,J. Crawford misses 2-pt jump shot from 20 ft,,41,37
145,2,6:38.0,,Defensive rebound by A. Davis,41,37
146,2,6:31.0,,J. Holiday misses 2-pt layup from 1 ft,41,37
147,2,6:29.0,,Offensive rebound by T. Allen,41,37
148,2,6:27.0,,A. Davis makes 2-pt dunk at rim (assist by T. Allen),41,39
149,2,6:07.0,A. Wiggins makes 2-pt dunk at rim (assist by K. Towns),,43,39
150,2,5:56.0,,A. Davis makes 2-pt layup from 5 ft (assist by R. Rondo),43,41
151,2,5:34.0,J. Crawford makes 2-pt jump shot from 9 ft,,45,41
152,2,5:17.0,,A. Davis makes 2-pt jump shot from 11 ft (assist by D. Cousins),45,43
153,2,5:05.0,Turnover by A. Wiggins (bad pass; steal by J. Holiday),,45,43
154,2,4:59.0,,A. Davis misses 2-pt layup from 2 ft,45,43
155,2,4:58.0,Defensive rebound by Team,,45,43
156,2,4:58.0,,E. Moore enters the game for T. Allen,45,43
157,2,4:58.0,J. Butler enters the game for J. Crawford,,45,43
158,2,4:48.0,K. Towns misses 3-pt jump shot from 25 ft,,45,43
159,2,4:41.0,Offensive rebound by G. Dieng,,45,43
160,2,4:41.0,,Offensive charge foul by K. Towns (drawn by A. Davis),45,43
161,2,4:41.0,Turnover by K. Towns (offensive foul),,45,43
162,2,4:41.0,T. Gibson enters the game for G. Dieng,,45,43
163,2,4:26.0,,A. Davis misses 2-pt layup from 1 ft,45,43
164,2,4:26.0,Defensive rebound by T. Gibson,,45,43
165,2,4:26.0,,Technical foul by A. Davis,45,43
166,2,4:26.0,J. Butler makes technical free throw,,46,43
167,2,4:11.0,Shooting foul by A. Davis,,46,43
168,2,4:11.0,,Technical foul by A. Davis,46,43
169,2,4:11.0,J. Butler makes technical free throw,,47,43
170,2,4:11.0,K. Towns makes free throw 1 of 2,,48,43
171,2,4:11.0,K. Towns makes free throw 2 of 2,,49,43
172,2,4:11.0,,D. Cunningham enters the game for A. Davis,49,43
173,2,3:56.0,,R. Rondo misses 2-pt layup from 1 ft,49,43
174,2,3:56.0,Defensive rebound by T. Gibson,,49,43
175,2,3:56.0,,Loose ball foul by D. Cunningham (drawn by T. Gibson),49,43
176,2,3:46.0,J. Butler makes 2-pt dunk from 1 ft (assist by T. Jones),,51,43
177,2,3:30.0,,J. Holiday misses 2-pt jump shot from 14 ft,51,43
178,2,3:30.0,Defensive rebound by K. Towns,,51,43
179,2,3:12.0,T. Gibson makes 2-pt layup from 2 ft (assist by J. Butler),,53,43
180,2,3:01.0,,D. Cousins misses 3-pt jump shot from 26 ft,53,43
181,2,2:58.0,Defensive rebound by J. Butler,,53,43
182,2,2:51.0,,Offensive charge foul by K. Towns (drawn by D. Cousins),53,43
183,2,2:51.0,Turnover by K. Towns (offensive foul),,53,43
184,2,2:51.0,Minnesota full timeout,,53,43
185,2,2:51.0,G. Dieng enters the game for K. Towns,,53,43
186,2,2:35.0,,Turnover by J. Holiday (bad pass; steal by T. Jones),53,43
187,2,2:31.0,J. Butler makes 2-pt dunk at rim (assist by A. Wiggins),,55,43
188,2,2:26.0,,Turnover by J. Holiday (bad pass; steal by G. Dieng),55,43
189,2,2:21.0,T. Gibson makes 2-pt dunk at rim (assist by G. Dieng),,57,43
190,2,2:12.0,,Shooting foul by G. Dieng (drawn by J. Holiday),57,43
191,2,2:12.0,,J. Holiday makes free throw 1 of 2,57,44
192,2,2:12.0,,J. Holiday makes free throw 2 of 2,57,45
193,2,1:53.0,G. Dieng misses 3-pt jump shot from 23 ft,,57,45
194,2,1:50.0,,Defensive rebound by Team,57,45
195,2,1:38.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by D. Cousins),57,48
196,2,1:24.0,Personal foul by R. Rondo (drawn by T. Jones),,57,48
197,2,1:24.0,T. Jones makes free throw 1 of 2,,58,48
198,2,1:24.0,T. Jones misses free throw 2 of 2,,58,48
199,2,1:21.0,,Defensive rebound by D. Cunningham,58,48
200,2,1:02.0,,D. Cunningham misses 2-pt jump shot from 11 ft,58,48
201,2,1:02.0,Defensive rebound by T. Gibson,,58,48
202,2,1:01.0,Personal foul by R. Rondo (drawn by T. Gibson),,58,48
203,2,1:01.0,T. Gibson makes free throw 1 of 2,,59,48
204,2,1:01.0,,J. Nelson enters the game for R. Rondo,59,48
205,2,1:01.0,T. Gibson makes free throw 2 of 2,,60,48
206,2,0:48.0,,Def 3 sec tech foul by T. Gibson,60,48
207,2,0:48.0,,E. Moore makes technical free throw,60,49
208,2,0:34.0,,J. Nelson misses 3-pt jump shot from 24 ft,60,49
209,2,0:34.0,,Offensive rebound by Team,60,49
210,2,0:34.0,,Turnover by Team (shot clock),60,49
211,2,0:13.0,G. Dieng makes 2-pt jump shot from 17 ft,,62,49
212,2,0:06.0,,Personal take foul by A. Wiggins (drawn by J. Holiday),62,49
213,2,0:00.0,,Turnover by D. Cousins (lost ball; steal by G. Dieng),62,49
214,3,11:54.0,Personal foul by D. Cousins (drawn by K. Towns),,62,49
215,3,11:44.0,A. Wiggins misses 2-pt jump shot from 20 ft,,62,49
216,3,11:41.0,,Defensive rebound by D. Cunningham,62,49
217,3,11:23.0,,D. Cousins misses 3-pt jump shot from 24 ft,62,49
218,3,11:18.0,Defensive rebound by T. Jones,,62,49
219,3,11:09.0,,Offensive charge foul by K. Towns (drawn by D. Cousins),62,49
220,3,11:09.0,Turnover by K. Towns (offensive foul),,62,49
221,3,11:09.0,G. Dieng enters the game for K. Towns,,62,49
222,3,10:59.0,,J. Holiday misses 2-pt jump shot from 10 ft,62,49
223,3,10:57.0,Defensive rebound by A. Wiggins,,62,49
224,3,10:51.0,T. Gibson misses 2-pt jump shot from 19 ft,,62,49
225,3,10:49.0,,Defensive rebound by D. Cunningham,62,49
226,3,10:33.0,,J. Holiday makes 2-pt layup from 1 ft,62,51
227,3,10:10.0,A. Wiggins misses 2-pt jump shot from 20 ft,,62,51
228,3,10:08.0,,Defensive rebound by D. Cousins,62,51
229,3,9:56.0,,D. Cousins makes 2-pt layup from 3 ft,62,53
230,3,9:34.0,T. Jones makes 2-pt jump shot from 20 ft,,64,53
231,3,9:08.0,,J. Holiday misses 3-pt jump shot from 23 ft,64,53
232,3,9:04.0,Defensive rebound by A. Wiggins,,64,53
233,3,9:01.0,J. Butler makes 3-pt jump shot from 23 ft (assist by T. Jones),,67,53
234,3,8:49.0,,D. Cousins makes 2-pt layup from 1 ft,67,55
235,3,8:49.0,,Shooting foul by T. Jones (drawn by D. Cousins),67,55
236,3,8:49.0,,D. Cousins makes free throw 1 of 1,67,56
237,3,8:32.0,G. Dieng misses 2-pt jump shot from 20 ft,,67,56
238,3,8:29.0,,Defensive rebound by E. Moore,67,56
239,3,8:28.0,Technical foul by G. Dieng,,67,56
240,3,8:28.0,,D. Cousins misses free throw 1 of 2,67,56
241,3,8:28.0,,Offensive rebound by Team,67,56
242,3,8:28.0,,D. Cousins makes free throw 2 of 2,67,57
243,3,8:24.0,,E. Moore misses 2-pt layup from 4 ft (block by A. Wiggins),67,57
244,3,8:17.0,Defensive rebound by G. Dieng,,67,57
245,3,8:11.0,J. Butler makes 2-pt layup from 1 ft (assist by G. Dieng),,69,57
246,3,8:04.0,,D. Cousins makes 3-pt jump shot from 24 ft (assist by R. Rondo),69,60
247,3,7:35.0,A. Wiggins misses 3-pt jump shot from 25 ft,,69,60
248,3,7:34.0,Offensive rebound by T. Gibson,,69,60
249,3,7:30.0,T. Jones misses 2-pt jump shot from 10 ft,,69,60
250,3,7:27.0,,Defensive rebound by D. Cousins,69,60
251,3,7:19.0,,D. Cousins misses 3-pt jump shot from 25 ft,69,60
252,3,7:19.0,Defensive rebound by T. Gibson,,69,60
253,3,7:12.0,Turnover by T. Jones (bad pass),,69,60
254,3,7:05.0,,D. Cunningham misses 3-pt jump shot from 22 ft,69,60
255,3,6:59.0,,Offensive rebound by E. Moore,69,60
256,3,6:57.0,,J. Holiday misses 3-pt jump shot from 25 ft,69,60
257,3,6:53.0,Defensive rebound by A. Wiggins,,69,60
258,3,6:46.0,T. Gibson makes 2-pt layup from 2 ft,,71,60
259,3,6:40.0,,J. Holiday makes 2-pt layup at rim (assist by R. Rondo),71,62
260,3,6:14.0,A. Wiggins makes 2-pt jump shot from 20 ft,,73,62
261,3,6:04.0,,Personal foul by G. Dieng (drawn by D. Cousins),73,62
262,3,6:04.0,,New Orleans full timeout,73,62
263,3,6:04.0,,J. Nelson enters the game for R. Rondo,73,62
264,3,6:04.0,,D. Miller enters the game for D. Cunningham,73,62
265,3,5:54.0,,Turnover by D. Cousins (bad pass),73,62
266,3,5:40.0,G. Dieng makes 2-pt jump shot from 18 ft (assist by A. Wiggins),,75,62
267,3,5:25.0,,E. Moore misses 2-pt jump shot from 14 ft,75,62
268,3,5:21.0,Defensive rebound by T. Jones,,75,62
269,3,5:12.0,A. Wiggins makes 3-pt jump shot from 25 ft (assist by T. Jones),,78,62
270,3,4:59.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by E. Moore),78,65
271,3,4:38.0,A. Wiggins makes 3-pt jump shot from 25 ft (assist by T. Jones),,81,65
272,3,4:14.0,,Turnover by D. Cousins (turnover),81,65
273,3,4:00.0,G. Dieng makes 2-pt jump shot from 20 ft (assist by A. Wiggins),,83,65
274,3,3:57.0,,New Orleans full timeout,83,65
275,3,3:57.0,,T. Allen enters the game for E. Moore,83,65
276,3,3:57.0,J. Crawford enters the game for J. Butler,,83,65
277,3,3:42.0,,Turnover by D. Cousins (bad pass; steal by G. Dieng),83,65
278,3,3:37.0,J. Crawford makes 2-pt jump shot from 20 ft (assist by T. Jones),,85,65
279,3,3:20.0,,D. Miller makes 3-pt jump shot from 24 ft (assist by D. Cousins),85,68
280,3,2:54.0,A. Wiggins makes 2-pt jump shot from 12 ft (assist by G. Dieng),,87,68
281,3,2:36.0,,J. Holiday makes 2-pt jump shot from 8 ft,87,70
282,3,2:20.0,A. Wiggins makes 3-pt jump shot from 25 ft,,90,70
283,3,2:07.0,,D. Miller makes 3-pt jump shot from 26 ft (assist by J. Holiday),90,73
284,3,1:51.0,T. Jones makes 3-pt jump shot from 23 ft (assist by A. Wiggins),,93,73
285,3,1:37.0,,J. Holiday misses 3-pt jump shot from 23 ft,93,73
286,3,1:33.0,Defensive rebound by T. Gibson,,93,73
287,3,1:13.0,Turnover by J. Crawford (bad pass),,93,73
288,3,1:13.0,,C. Diallo enters the game for D. Cousins,93,73
289,3,1:03.0,,D. Miller makes 3-pt jump shot from 26 ft (assist by C. Diallo),93,76
290,3,0:43.0,Turnover by G. Dieng (bad pass),,93,76
291,3,0:39.0,,D. Miller misses 3-pt jump shot from 25 ft,93,76
292,3,0:34.0,Defensive rebound by T. Jones,,93,76
293,3,0:26.0,J. Crawford misses 2-pt layup from 7 ft,,93,76
294,3,0:26.0,Offensive rebound by J. Crawford,,93,76
295,3,0:26.0,,Loose ball foul by C. Diallo (drawn by J. Crawford),93,76
296,3,0:09.0,Turnover by A. Wiggins (lost ball; steal by J. Holiday),,93,76
297,3,0:05.0,Offensive charge foul by T. Allen (drawn by G. Dieng),,93,76
298,3,0:05.0,,Turnover by T. Allen (offensive foul),93,76
299,3,0:05.0,K. Towns enters the game for G. Dieng,,93,76
300,3,0:02.0,A. Wiggins misses 3-pt jump shot from 27 ft,,93,76
301,3,0:02.0,,Defensive rebound by C. Diallo,93,76
302,4,11:41.0,,T. Allen misses 2-pt jump shot from 17 ft,93,76
303,4,11:37.0,,Offensive rebound by D. Cousins,93,76
304,4,11:35.0,,T. Allen makes 2-pt layup from 1 ft (assist by D. Cousins),93,78
305,4,11:13.0,J. Crawford misses 3-pt jump shot from 27 ft,,93,78
306,4,11:08.0,,Defensive rebound by J. Nelson,93,78
307,4,11:00.0,,J. Nelson makes 2-pt layup at rim,93,80
308,4,10:36.0,J. Butler makes 2-pt jump shot from 5 ft,,95,80
309,4,10:21.0,,D. Miller misses 3-pt jump shot from 25 ft,95,80
310,4,10:21.0,Defensive rebound by G. Dieng,,95,80
311,4,10:04.0,Offensive foul by K. Towns (drawn by T. Allen),,95,80
312,4,10:04.0,Turnover by K. Towns (offensive foul),,95,80
313,4,10:04.0,,J. Holiday enters the game for E. Moore,95,80
314,4,10:04.0,A. Brooks enters the game for T. Jones,,95,80
315,4,10:04.0,T. Gibson enters the game for K. Towns,,95,80
316,4,9:45.0,,J. Nelson makes 3-pt jump shot from 23 ft (assist by J. Holiday),95,83
317,4,9:22.0,A. Brooks misses 3-pt jump shot from 27 ft,,95,83
318,4,9:16.0,Offensive rebound by G. Dieng,,95,83
319,4,9:07.0,A. Brooks makes 3-pt jump shot from 22 ft (assist by J. Crawford),,98,83
320,4,8:55.0,,T. Allen misses 2-pt layup from 2 ft,98,83
321,4,8:55.0,,Offensive rebound by T. Allen,98,83
322,4,8:54.0,,Shooting foul by G. Dieng (drawn by T. Allen),98,83
323,4,8:54.0,,T. Allen makes free throw 1 of 2,98,84
324,4,8:54.0,,T. Allen makes free throw 2 of 2,98,85
325,4,8:34.0,J. Crawford misses 2-pt layup from 2 ft,,98,85
326,4,8:32.0,,Defensive rebound by D. Cousins,98,85
327,4,8:21.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by J. Nelson),98,88
328,4,8:19.0,Minnesota full timeout,,98,88
329,4,8:19.0,,R. Rondo enters the game for T. Allen,98,88
330,4,8:19.0,T. Jones enters the game for A. Brooks,,98,88
331,4,7:59.0,T. Jones makes 3-pt jump shot from 27 ft (assist by J. Butler),,101,88
332,4,7:43.0,,D. Cousins misses 3-pt jump shot from 26 ft,101,88
333,4,7:40.0,Defensive rebound by T. Gibson,,101,88
334,4,7:19.0,T. Jones makes 2-pt jump shot from 6 ft (assist by J. Butler),,103,88
335,4,7:19.0,Shooting foul by D. Miller (drawn by T. Jones),,103,88
336,4,7:19.0,T. Jones makes free throw 1 of 1,,104,88
337,4,7:12.0,,Turnover by R. Rondo (bad pass; steal by T. Jones),104,88
338,4,6:56.0,G. Dieng misses 3-pt jump shot from 23 ft,,104,88
339,4,6:51.0,,Defensive rebound by D. Cousins,104,88
340,4,6:34.0,,D. Miller misses 2-pt jump shot from 21 ft,104,88
341,4,6:30.0,Defensive rebound by J. Butler,,104,88
342,4,6:24.0,Turnover by J. Butler (lost ball; steal by J. Nelson),,104,88
343,4,6:16.0,,J. Holiday misses 3-pt jump shot from 26 ft,104,88
344,4,6:13.0,Defensive rebound by J. Butler,,104,88
345,4,6:01.0,J. Butler misses 2-pt layup from 2 ft (block by J. Holiday),,104,88
346,4,6:01.0,Offensive rebound by Team,,104,88
347,4,6:01.0,,New Orleans full timeout,104,88
348,4,6:01.0,A. Wiggins enters the game for J. Butler,,104,88
349,4,5:56.0,A. Wiggins makes 2-pt jump shot from 11 ft,,106,88
350,4,5:26.0,,D. Miller misses 3-pt jump shot from 28 ft,106,88
351,4,5:23.0,,Offensive rebound by J. Holiday,106,88
352,4,5:19.0,,J. Holiday makes 2-pt layup from 2 ft (assist by R. Rondo),106,90
353,4,4:57.0,A. Wiggins makes 2-pt layup from 1 ft,,108,90
354,4,4:46.0,,D. Cousins makes 2-pt layup from 1 ft (assist by J. Holiday),108,92
355,4,4:24.0,G. Dieng makes 2-pt jump shot from 18 ft (assist by T. Gibson),,110,92
356,4,4:07.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by R. Rondo),110,95
357,4,3:41.0,A. Wiggins misses 2-pt jump shot from 14 ft,,110,95
358,4,3:35.0,,Defensive rebound by D. Cousins,110,95
359,4,3:31.0,,R. Rondo misses 3-pt jump shot from 23 ft,110,95
360,4,3:29.0,Defensive rebound by T. Gibson,,110,95
361,4,3:04.0,G. Dieng misses 3-pt jump shot from 23 ft,,110,95
362,4,3:04.0,Turnover by Team (shot clock),,110,95
363,4,3:04.0,J. Butler enters the game for J. Crawford,,110,95
364,4,3:03.0,Offensive rebound by Team,,110,95
365,4,2:50.0,,J. Holiday misses 2-pt layup from 2 ft,110,95
366,4,2:50.0,Defensive rebound by A. Wiggins,,110,95
367,4,2:29.0,Shooting foul by J. Holiday (drawn by A. Wiggins),,110,95
368,4,2:29.0,A. Wiggins makes free throw 1 of 3,,111,95
369,4,2:29.0,A. Wiggins makes free throw 2 of 3,,112,95
370,4,2:29.0,,C. Diallo enters the game for D. Cousins,112,95
371,4,2:29.0,,I. Clark enters the game for R. Rondo,112,95
372,4,2:29.0,,E. Moore enters the game for J. Holiday,112,95
373,4,2:29.0,J. Crawford enters the game for J. Butler,,112,95
374,4,2:29.0,A. Wiggins makes free throw 3 of 3,,113,95
375,4,2:14.0,,I. Clark makes 2-pt jump shot from 12 ft (assist by D. Miller),113,97
376,4,1:53.0,G. Dieng makes 2-pt jump shot from 20 ft (assist by T. Jones),,115,97
377,4,1:46.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Nelson),115,100
378,4,1:25.0,G. Dieng misses 2-pt jump shot from 13 ft,,115,100
379,4,1:20.0,Offensive rebound by T. Gibson,,115,100
380,4,1:16.0,Turnover by T. Gibson (lost ball; steal by D. Miller),,115,100
