,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
141,2,7:08.0,E. Mudiay misses 3-pt jump shot from 26 ft,,37,43
142,2,7:04.0,,Defensive rebound by D. Šarić,37,43
143,2,6:56.0,,T. McConnell misses 2-pt jump shot from 7 ft,37,43
144,2,6:53.0,Defensive rebound by E. Freedom,,37,43
145,2,6:51.0,Turnover by E. Freedom (bad pass; steal by J. Redick),,37,43
146,2,6:49.0,,J. Redick makes 3-pt jump shot from 25 ft,37,46
147,2,6:45.0,,Philadelphia full timeout,37,46
148,2,6:45.0,,B. Simmons enters the game for J. Redick,37,46
149,2,6:45.0,M. Beasley enters the game for E. Mudiay,,37,46
150,2,6:45.0,F. Ntilikina enters the game for I. Hicks,,37,46
151,2,6:32.0,Personal foul by D. Šarić (drawn by M. Beasley),,37,46
152,2,6:32.0,,J. Anderson enters the game for T. McConnell,37,46
153,2,6:17.0,C. Lee misses 2-pt jump shot from 14 ft,,37,46
154,2,6:17.0,Offensive rebound by Team,,37,46
155,2,6:17.0,,Loose ball foul by A. Johnson (drawn by E. Freedom),37,46
156,2,6:11.0,T. Hardaway misses 2-pt layup from 2 ft,,37,46
157,2,6:09.0,Offensive rebound by T. Hardaway,,37,46
158,2,6:08.0,T. Hardaway makes 2-pt layup from 3 ft,,39,46
159,2,5:49.0,,Turnover by A. Johnson (bad pass; steal by C. Lee),39,46
160,2,5:47.0,Shooting foul by J. Anderson (drawn by C. Lee),,39,46
161,2,5:47.0,,T. McConnell enters the game for J. Anderson,39,46
162,2,5:47.0,C. Lee makes free throw 1 of 2,,40,46
163,2,5:47.0,C. Lee makes free throw 2 of 2,,41,46
164,2,5:34.0,,B. Simmons misses 2-pt jump shot from 5 ft,41,46
165,2,5:32.0,Defensive rebound by E. Freedom,,41,46
166,2,5:19.0,T. Hardaway makes 2-pt layup from 2 ft (assist by M. Beasley),,43,46
167,2,4:51.0,,D. Šarić misses 3-pt jump shot from 26 ft,43,46
168,2,4:51.0,Defensive rebound by Team,,43,46
169,2,4:35.0,T. Hardaway makes 2-pt jump shot from 18 ft,,45,46
170,2,4:25.0,,Offensive foul by R. Covington (drawn by T. Hardaway),45,46
171,2,4:25.0,,Turnover by R. Covington (offensive foul),45,46
172,2,4:19.0,Turnover by F. Ntilikina (bad pass; steal by T. McConnell),,45,46
173,2,4:17.0,,Shooting foul by F. Ntilikina (drawn by B. Simmons),45,46
174,2,4:17.0,,B. Simmons misses free throw 1 of 2,45,46
175,2,4:17.0,,Offensive rebound by Team,45,46
176,2,4:17.0,,J. Embiid enters the game for A. Johnson,45,46
177,2,4:17.0,,B. Simmons makes free throw 2 of 2,45,47
178,2,3:59.0,T. Hardaway misses 3-pt jump shot from 27 ft,,45,47
179,2,3:57.0,,Defensive rebound by Team,45,47
180,2,3:57.0,,J. Redick enters the game for R. Covington,45,47
181,2,3:40.0,,J. Embiid makes 2-pt hook shot from 7 ft,45,49
182,2,3:17.0,T. Hardaway misses 2-pt layup from 6 ft (block by B. Simmons),,45,49
183,2,3:17.0,Offensive rebound by Team,,45,49
184,2,3:17.0,New York full timeout,,45,49
185,2,3:14.0,M. Beasley misses 2-pt jump shot from 8 ft,,45,49
186,2,3:09.0,,Defensive rebound by B. Simmons,45,49
187,2,2:53.0,,Personal foul by T. Hardaway (drawn by J. Embiid),45,49
188,2,2:45.0,,B. Simmons misses 2-pt layup from 1 ft,45,49
189,2,2:43.0,Defensive rebound by C. Lee,,45,49
190,2,2:41.0,Shooting foul by D. Šarić (drawn by M. Beasley),,45,49
191,2,2:41.0,M. Beasley makes free throw 1 of 2,,46,49
192,2,2:41.0,M. Beasley makes free throw 2 of 2,,47,49
193,2,2:18.0,,J. Embiid makes 2-pt layup from 2 ft,47,51
194,2,2:06.0,Shooting foul by J. Embiid (drawn by C. Lee),,47,51
195,2,2:06.0,C. Lee makes free throw 1 of 2,,48,51
196,2,2:06.0,,A. Johnson enters the game for J. Embiid,48,51
197,2,2:06.0,C. Lee makes free throw 2 of 2,,49,51
198,2,1:46.0,,Personal foul by M. Beasley (drawn by D. Šarić),49,51
199,2,1:46.0,,D. Šarić makes free throw 1 of 2,49,52
200,2,1:46.0,,D. Šarić makes free throw 2 of 2,49,53
201,2,1:32.0,M. Beasley makes 2-pt jump shot from 9 ft,,51,53
202,2,1:16.0,,T. McConnell makes 2-pt jump shot from 14 ft (assist by A. Johnson),51,55
203,2,0:51.0,Turnover by M. Beasley (bad pass; steal by B. Simmons),,51,55
204,2,0:46.0,Offensive charge foul by D. Šarić (drawn by T. Hardaway),,51,55
205,2,0:46.0,,Turnover by D. Šarić (offensive foul),51,55
206,2,0:46.0,,T. Booker enters the game for D. Šarić,51,55
207,2,0:31.0,T. Hardaway misses 3-pt jump shot from 23 ft,,51,55
208,2,0:31.0,Offensive rebound by Team,,51,55
209,2,0:31.0,,Loose ball foul by T. Booker (drawn by E. Freedom),51,55
210,2,0:31.0,E. Freedom makes free throw 1 of 2,,52,55
211,2,0:31.0,E. Freedom makes free throw 2 of 2,,53,55
212,2,0:07.0,,B. Simmons makes 2-pt layup from 2 ft (assist by T. McConnell),53,57
213,2,0:03.0,C. Lee misses 3-pt jump shot from 29 ft,,53,57
214,2,0:01.0,Offensive rebound by E. Freedom,,53,57
215,2,0:01.0,Shooting foul by J. Redick (drawn by E. Freedom),,53,57
216,2,0:01.0,E. Freedom makes free throw 1 of 2,,54,57
217,2,0:01.0,,R. Covington enters the game for T. McConnell,54,57
218,2,0:01.0,,J. Embiid enters the game for A. Johnson,54,57
219,2,0:01.0,K. O'Quinn enters the game for F. Ntilikina,,54,57
220,2,0:01.0,E. Freedom makes free throw 2 of 2,,55,57
221,2,0:01.0,,Turnover by R. Covington (bad pass; steal by E. Freedom),55,57
222,2,0:01.0,E. Freedom misses 2-pt jump shot from 21 ft,,55,57
223,2,0:01.0,Offensive rebound by Team,,55,57
224,3,11:39.0,E. Freedom misses 2-pt hook shot from 5 ft,,55,57
225,3,11:37.0,,Defensive rebound by J. Embiid,55,57
226,3,11:19.0,,J. Embiid misses 2-pt jump shot from 10 ft,55,57
227,3,11:16.0,Defensive rebound by E. Freedom,,55,57
228,3,11:07.0,E. Freedom misses 2-pt jump shot from 14 ft,,55,57
229,3,11:05.0,,Defensive rebound by D. Šarić,55,57
230,3,10:44.0,,J. Redick makes 2-pt jump shot from 18 ft,55,59
231,3,10:29.0,T. Hardaway misses 2-pt jump shot from 10 ft,,55,59
232,3,10:25.0,Offensive rebound by E. Freedom,,55,59
233,3,10:25.0,E. Freedom makes 2-pt layup at rim,,57,59
234,3,10:13.0,,J. Embiid makes 2-pt hook shot from 7 ft (assist by J. Redick),57,61
235,3,9:52.0,M. Beasley misses 2-pt layup at rim,,57,61
236,3,9:52.0,Offensive rebound by Team,,57,61
237,3,9:52.0,,Loose ball foul by B. Simmons (drawn by E. Freedom),57,61
238,3,9:42.0,J. Jack misses 2-pt jump shot from 15 ft,,57,61
239,3,9:37.0,,Defensive rebound by D. Šarić,57,61
240,3,9:28.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by B. Simmons),57,64
241,3,9:11.0,T. Hardaway misses 3-pt jump shot from 26 ft,,57,64
242,3,9:09.0,,Defensive rebound by B. Simmons,57,64
243,3,8:46.0,,R. Covington misses 2-pt jump shot from 21 ft,57,64
244,3,8:42.0,Defensive rebound by L. Thomas,,57,64
245,3,8:37.0,E. Freedom misses 2-pt layup from 4 ft (block by R. Covington),,57,64
246,3,8:37.0,,Defensive rebound by Team,57,64
247,3,8:25.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by B. Simmons),57,67
248,3,7:55.0,J. Jack makes 3-pt jump shot from 28 ft (assist by L. Thomas),,60,67
249,3,7:34.0,,D. Šarić makes 2-pt jump shot from 15 ft,60,69
250,3,7:19.0,J. Jack makes 2-pt jump shot from 21 ft,,62,69
251,3,7:14.0,,Turnover by B. Simmons (out of bounds lost ball),62,69
252,3,7:14.0,,A. Johnson enters the game for J. Redick,62,69
253,3,7:14.0,,T. McConnell enters the game for J. Embiid,62,69
254,3,7:09.0,Shooting foul by T. McConnell (drawn by J. Jack),,62,69
255,3,7:09.0,J. Jack makes free throw 1 of 2,,63,69
256,3,7:09.0,J. Jack makes free throw 2 of 2,,64,69
257,3,6:51.0,,B. Simmons makes 2-pt jump shot from 17 ft,64,71
258,3,6:36.0,Turnover by J. Jack (lost ball; steal by R. Covington),,64,71
259,3,6:31.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by R. Covington),64,73
260,3,6:31.0,New York full timeout,,64,73
261,3,6:17.0,M. Beasley makes 2-pt jump shot from 18 ft (assist by E. Freedom),,66,73
262,3,5:58.0,,Personal foul by T. Hardaway (drawn by R. Covington),66,73
263,3,5:45.0,,R. Covington misses 2-pt jump shot from 20 ft,66,73
264,3,5:43.0,Defensive rebound by Team,,66,73
265,3,5:31.0,E. Freedom misses 2-pt jump shot from 3 ft (block by B. Simmons),,66,73
266,3,5:31.0,Offensive rebound by E. Freedom,,66,73
267,3,5:31.0,E. Freedom makes 2-pt layup from 3 ft,,68,73
268,3,5:31.0,Shooting foul by A. Johnson (drawn by E. Freedom),,68,73
269,3,5:31.0,E. Freedom makes free throw 1 of 1,,69,73
270,3,5:11.0,,D. Šarić misses 2-pt layup from 4 ft (block by M. Beasley),69,73
271,3,5:08.0,Defensive rebound by E. Freedom,,69,73
272,3,5:00.0,M. Beasley makes 2-pt layup from 3 ft (assist by T. Hardaway),,71,73
273,3,5:00.0,,Philadelphia full timeout,71,73
274,3,5:00.0,C. Lee enters the game for T. Hardaway,,71,73
275,3,4:44.0,,Turnover by A. Johnson (turnover),71,73
276,3,4:33.0,M. Beasley misses 2-pt layup from 1 ft (block by A. Johnson),,71,73
277,3,4:33.0,Offensive rebound by Team,,71,73
278,3,4:30.0,,Violation by D. Šarić (kicked ball),71,73
279,3,4:25.0,Offensive foul by M. Beasley (drawn by T. McConnell),,71,73
280,3,4:25.0,Turnover by M. Beasley (offensive foul),,71,73
281,3,4:25.0,E. Mudiay enters the game for J. Jack,,71,73
282,3,4:09.0,,A. Johnson misses 2-pt layup from 2 ft,71,73
283,3,4:07.0,Defensive rebound by E. Freedom,,71,73
284,3,3:57.0,E. Freedom makes 2-pt jump shot from 16 ft (assist by C. Lee),,73,73
285,3,3:38.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by B. Simmons),73,76
286,3,3:18.0,Turnover by M. Beasley (lost ball; steal by T. McConnell),,73,76
287,3,3:16.0,,R. Covington makes 2-pt dunk at rim (assist by T. McConnell),73,78
288,3,3:16.0,,Shooting foul by E. Mudiay (drawn by R. Covington),73,78
289,3,3:16.0,,J. Redick enters the game for A. Johnson,73,78
290,3,3:16.0,,J. Embiid enters the game for B. Simmons,73,78
291,3,3:16.0,T. Hardaway enters the game for L. Thomas,,73,78
292,3,3:16.0,,T. Booker enters the game for D. Šarić,73,78
293,3,3:16.0,,R. Covington makes free throw 1 of 1,73,79
294,3,2:54.0,T. Hardaway misses 3-pt jump shot from 27 ft,,73,79
295,3,2:52.0,,Defensive rebound by T. McConnell,73,79
296,3,2:46.0,,J. Redick misses 2-pt jump shot from 7 ft,73,79
297,3,2:43.0,Defensive rebound by E. Freedom,,73,79
298,3,2:35.0,C. Lee makes 2-pt layup from 1 ft (assist by T. Hardaway),,75,79
299,3,2:14.0,,J. Embiid makes 2-pt jump shot from 15 ft,75,81
300,3,2:02.0,Turnover by M. Beasley (bad pass; steal by T. McConnell),,75,81
301,3,1:58.0,,R. Covington makes 2-pt dunk from 2 ft (assist by T. McConnell),75,83
302,3,1:56.0,,Technical foul by J. Embiid,75,83
303,3,1:56.0,C. Lee makes technical free throw,,76,83
304,3,1:56.0,,T. Luwawu-Cabarrot enters the game for R. Covington,76,83
305,3,1:56.0,K. O'Quinn enters the game for E. Freedom,,76,83
306,3,1:43.0,Offensive foul by K. O'Quinn (drawn by T. McConnell),,76,83
307,3,1:43.0,Turnover by K. O'Quinn (offensive foul),,76,83
308,3,1:40.0,,Shooting foul by M. Beasley (drawn by J. Redick),76,83
309,3,1:40.0,,J. Redick misses free throw 1 of 2,76,83
310,3,1:40.0,,Offensive rebound by Team,76,83
311,3,1:40.0,,J. Redick makes free throw 2 of 2,76,84
312,3,1:25.0,Shooting foul by T. McConnell (drawn by E. Mudiay),,76,84
313,3,1:25.0,E. Mudiay misses free throw 1 of 2,,76,84
314,3,1:25.0,Offensive rebound by Team,,76,84
315,3,1:25.0,E. Freedom enters the game for M. Beasley,,76,84
316,3,1:25.0,E. Mudiay makes free throw 2 of 2,,77,84
317,3,1:16.0,,J. Redick misses 3-pt jump shot from 26 ft,77,84
318,3,1:12.0,Defensive rebound by E. Freedom,,77,84
319,3,1:06.0,E. Mudiay misses 3-pt jump shot from 26 ft,,77,84
320,3,1:02.0,,Defensive rebound by J. Embiid,77,84
321,3,0:57.0,,Turnover by T. McConnell (bad pass),77,84
322,3,0:48.0,T. Hardaway misses 3-pt jump shot from 26 ft,,77,84
323,3,0:45.0,,Defensive rebound by J. Redick,77,84
324,3,0:32.0,,T. McConnell makes 2-pt jump shot from 13 ft (assist by T. Booker),77,86
325,3,0:20.0,Shooting foul by T. McConnell (drawn by E. Mudiay),,77,86
326,3,0:20.0,E. Mudiay misses free throw 1 of 2,,77,86
327,3,0:20.0,Offensive rebound by Team,,77,86
328,3,0:20.0,E. Mudiay misses free throw 2 of 2,,77,86
329,3,0:18.0,,Defensive rebound by J. Embiid,77,86
330,3,0:04.0,,J. Redick misses 2-pt jump shot from 20 ft,77,86
331,3,0:00.0,Defensive rebound by E. Freedom,,77,86
332,3,0:00.0,Personal foul by J. Redick (drawn by C. Lee),,77,86
333,3,0:00.0,C. Lee makes free throw 1 of 2,,78,86
334,3,0:00.0,C. Lee makes free throw 2 of 2,,79,86
335,4,11:47.0,,J. Redick misses 3-pt jump shot from 26 ft,79,86
336,4,11:44.0,Defensive rebound by Team,,79,86
337,4,11:26.0,K. O'Quinn misses 2-pt hook shot from 3 ft,,79,86
338,4,11:25.0,,Defensive rebound by J. Embiid,79,86
339,4,11:17.0,,J. Embiid misses 2-pt jump shot from 13 ft,79,86
340,4,11:15.0,Defensive rebound by E. Mudiay,,79,86
341,4,10:59.0,T. Hardaway misses 3-pt jump shot from 27 ft,,79,86
342,4,10:56.0,,Defensive rebound by T. McConnell,79,86
343,4,10:47.0,,T. Booker makes 2-pt jump shot from 5 ft (assist by J. Redick),79,88
344,4,10:47.0,,Shooting foul by K. O'Quinn (drawn by T. Booker),79,88
345,4,10:47.0,,T. Booker makes free throw 1 of 1,79,89
346,4,10:35.0,M. Beasley misses 2-pt jump shot from 20 ft,,79,89
347,4,10:32.0,,Defensive rebound by T. McConnell,79,89
348,4,10:12.0,,J. Embiid misses 2-pt layup from 4 ft,79,89
349,4,10:11.0,,Offensive rebound by J. Embiid,79,89
350,4,10:11.0,,R. Covington enters the game for J. Redick,79,89
351,4,10:08.0,,J. Embiid misses 2-pt jump shot from 21 ft,79,89
352,4,10:05.0,,Offensive rebound by T. McConnell,79,89
353,4,9:53.0,,T. McConnell makes 2-pt layup from 1 ft,79,91
354,4,9:53.0,New York full timeout,,79,91
355,4,9:53.0,E. Freedom enters the game for E. Mudiay,,79,91
356,4,9:53.0,F. Ntilikina enters the game for T. Hardaway,,79,91
357,4,9:53.0,J. Jack enters the game for K. O'Quinn,,79,91
358,4,9:29.0,J. Jack misses 3-pt jump shot from 26 ft,,79,91
359,4,9:26.0,,Defensive rebound by T. Luwawu-Cabarrot,79,91
360,4,9:22.0,,Turnover by T. Luwawu-Cabarrot (bad pass),79,91
361,4,9:10.0,Turnover by J. Jack (bad pass; steal by T. McConnell),,79,91
362,4,9:07.0,,R. Covington makes 2-pt layup at rim (assist by T. McConnell),79,93
363,4,9:07.0,,Shooting foul by F. Ntilikina (drawn by R. Covington),79,93
364,4,9:07.0,,B. Simmons enters the game for T. Luwawu-Cabarrot,79,93
365,4,9:07.0,,A. Johnson enters the game for J. Embiid,79,93
366,4,9:07.0,,R. Covington misses free throw 1 of 1,79,93
367,4,9:05.0,Defensive rebound by M. Beasley,,79,93
368,4,8:45.0,C. Lee misses 2-pt jump shot from 19 ft,,79,93
369,4,8:42.0,,Defensive rebound by T. McConnell,79,93
370,4,8:34.0,,Shooting foul by F. Ntilikina (drawn by A. Johnson),79,93
371,4,8:34.0,,A. Johnson makes free throw 1 of 2,79,94
372,4,8:34.0,,D. Šarić enters the game for T. Booker,79,94
373,4,8:34.0,,A. Johnson misses free throw 2 of 2,79,94
374,4,8:32.0,Defensive rebound by M. Beasley,,79,94
375,4,8:13.0,M. Beasley makes 3-pt jump shot from 27 ft (assist by E. Freedom),,82,94
376,4,8:11.0,,Philadelphia full timeout,82,94
377,4,7:50.0,,T. McConnell misses 2-pt jump shot from 7 ft,82,94
378,4,7:47.0,,Offensive rebound by A. Johnson,82,94
379,4,7:36.0,,R. Covington misses 3-pt jump shot from 26 ft,82,94
380,4,7:33.0,Defensive rebound by C. Lee,,82,94
381,4,7:14.0,Turnover by C. Lee (traveling),,82,94
