,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BROOKLYN_ACTION,WASHINGTON_SCORE,BROOKLYN_SCORE
114,2,10:14.0,,Offensive rebound by Team,25,30
115,2,10:13.0,,Turnover by Team (shot clock),25,30
116,2,10:00.0,Personal foul by D. Carroll (drawn by I. Mahinmi),,25,30
117,2,9:52.0,I. Mahinmi makes 2-pt dunk from 1 ft (assist by J. Meeks),,27,30
118,2,9:37.0,,J. Harris misses 3-pt jump shot from 27 ft,27,30
119,2,9:33.0,Defensive rebound by J. Meeks,,27,30
120,2,9:32.0,Personal foul by J. Harris (drawn by M. Scott),,27,30
121,2,9:25.0,J. Meeks misses 3-pt jump shot from 25 ft,,27,30
122,2,9:23.0,,Defensive rebound by D. Carroll,27,30
123,2,9:14.0,,C. LeVert misses 2-pt layup from 3 ft,27,30
124,2,9:11.0,Defensive rebound by J. Meeks,,27,30
125,2,9:06.0,Personal foul by J. Allen (drawn by J. Meeks),,27,30
126,2,9:06.0,,Q. Acy enters the game for J. Allen,27,30
127,2,9:00.0,K. Oubre misses 2-pt jump shot from 17 ft,,27,30
128,2,8:59.0,Offensive rebound by Team,,27,30
129,2,8:59.0,Personal foul by A. Crabbe (drawn by I. Mahinmi),,27,30
130,2,8:54.0,T. Satoranský misses 3-pt jump shot from 25 ft,,27,30
131,2,8:48.0,,Defensive rebound by D. Carroll,27,30
132,2,8:48.0,,Personal foul by T. Satoranský (drawn by D. Carroll),27,30
133,2,8:36.0,,A. Crabbe misses 3-pt jump shot from 27 ft,27,30
134,2,8:31.0,Defensive rebound by M. Scott,,27,30
135,2,8:22.0,K. Oubre misses 2-pt jump shot from 10 ft,,27,30
136,2,8:19.0,,Defensive rebound by Q. Acy,27,30
137,2,8:02.0,,J. Harris misses 3-pt jump shot from 22 ft,27,30
138,2,7:55.0,,Offensive rebound by C. LeVert,27,30
139,2,7:55.0,,C. LeVert makes 2-pt layup at rim,27,32
140,2,7:38.0,,Offensive charge foul by K. Oubre (drawn by Q. Acy),27,32
141,2,7:38.0,Turnover by K. Oubre (offensive foul),,27,32
142,2,7:38.0,,S. Dinwiddie enters the game for C. LeVert,27,32
143,2,7:38.0,,R. Hollis-Jefferson enters the game for J. Harris,27,32
144,2,7:22.0,,R. Hollis-Jefferson makes 2-pt layup from 7 ft,27,34
145,2,7:22.0,,Shooting foul by K. Oubre (drawn by R. Hollis-Jefferson),27,34
146,2,7:22.0,,R. Hollis-Jefferson makes free throw 1 of 1,27,35
147,2,7:09.0,T. Satoranský makes 3-pt jump shot from 26 ft (assist by M. Scott),,30,35
148,2,6:43.0,,Q. Acy misses 3-pt jump shot from 26 ft,30,35
149,2,6:43.0,,Offensive rebound by Team,30,35
150,2,6:43.0,,Brooklyn full timeout,30,35
151,2,6:43.0,M. Morris enters the game for I. Mahinmi,,30,35
152,2,6:43.0,B. Beal enters the game for T. Satoranský,,30,35
153,2,6:38.0,,Turnover by Q. Acy (bad pass; steal by M. Scott),30,35
154,2,6:34.0,K. Oubre makes 2-pt dunk from 1 ft (assist by M. Scott),,32,35
155,2,6:20.0,,Shooting foul by K. Oubre (drawn by R. Hollis-Jefferson),32,35
156,2,6:20.0,,R. Hollis-Jefferson makes free throw 1 of 2,32,36
157,2,6:20.0,O. Porter enters the game for K. Oubre,,32,36
158,2,6:20.0,,R. Hollis-Jefferson makes free throw 2 of 2,32,37
159,2,6:01.0,M. Scott makes 2-pt hook shot from 9 ft (assist by B. Beal),,34,37
160,2,5:43.0,,Turnover by S. Dinwiddie (bad pass; steal by J. Meeks),34,37
161,2,5:32.0,M. Scott misses 2-pt jump shot from 16 ft,,34,37
162,2,5:24.0,,Defensive rebound by A. Crabbe,34,37
163,2,5:23.0,,Shooting foul by M. Scott (drawn by D. Carroll),34,37
164,2,5:23.0,,D. Carroll makes free throw 1 of 2,34,38
165,2,5:23.0,,T. Zeller enters the game for Q. Acy,34,38
166,2,5:23.0,,D. Carroll makes free throw 2 of 2,34,39
167,2,5:11.0,M. Scott misses 3-pt jump shot from 23 ft,,34,39
168,2,5:09.0,,Defensive rebound by D. Carroll,34,39
169,2,5:01.0,,D. Carroll makes 2-pt layup from 3 ft (assist by R. Hollis-Jefferson),34,41
170,2,4:44.0,M. Morris misses 2-pt jump shot from 13 ft,,34,41
171,2,4:41.0,,Defensive rebound by A. Crabbe,34,41
172,2,4:34.0,,Turnover by S. Dinwiddie (lost ball; steal by B. Beal),34,41
173,2,4:30.0,J. Meeks makes 2-pt layup from 4 ft (assist by B. Beal),,36,41
174,2,4:04.0,,T. Zeller makes 2-pt jump shot from 21 ft (assist by R. Hollis-Jefferson),36,43
175,2,3:43.0,M. Scott misses 2-pt layup from 4 ft (block by R. Hollis-Jefferson),,36,43
176,2,3:35.0,Offensive rebound by O. Porter,,36,43
177,2,3:33.0,O. Porter misses 2-pt layup at rim,,36,43
178,2,3:33.0,,Defensive rebound by R. Hollis-Jefferson,36,43
179,2,3:33.0,,D. Carroll misses 3-pt jump shot from 22 ft,36,43
180,2,3:33.0,,Offensive rebound by T. Zeller,36,43
181,2,3:33.0,,T. Zeller makes 2-pt dunk at rim,36,45
182,2,3:33.0,Washington full timeout,,36,45
183,2,3:33.0,,J. Harris enters the game for D. Carroll,36,45
184,2,3:33.0,,C. LeVert enters the game for A. Crabbe,36,45
185,2,3:33.0,M. Gortat enters the game for J. Meeks,,36,45
186,2,3:33.0,T. Satoranský enters the game for M. Scott,,36,45
187,2,3:22.0,O. Porter makes 2-pt jump shot from 21 ft,,38,45
188,2,2:58.0,,J. Harris makes 2-pt dunk from 2 ft (assist by R. Hollis-Jefferson),38,47
189,2,2:42.0,B. Beal misses 2-pt jump shot from 18 ft,,38,47
190,2,2:39.0,,Defensive rebound by R. Hollis-Jefferson,38,47
191,2,2:36.0,,R. Hollis-Jefferson makes 2-pt layup from 6 ft,38,49
192,2,2:36.0,,Shooting foul by T. Satoranský (drawn by R. Hollis-Jefferson),38,49
193,2,2:36.0,,R. Hollis-Jefferson misses free throw 1 of 1,38,49
194,2,2:36.0,Defensive rebound by O. Porter,,38,49
195,2,2:21.0,Shooting foul by R. Hollis-Jefferson (drawn by M. Gortat),,38,49
196,2,2:21.0,M. Gortat misses free throw 1 of 2,,38,49
197,2,2:21.0,Offensive rebound by Team,,38,49
198,2,2:21.0,M. Gortat makes free throw 2 of 2,,39,49
199,2,2:06.0,,R. Hollis-Jefferson misses 2-pt jump shot from 10 ft,39,49
200,2,2:04.0,Defensive rebound by M. Gortat,,39,49
201,2,2:01.0,Personal foul by S. Dinwiddie (drawn by M. Morris),,39,49
202,2,2:01.0,M. Morris makes free throw 1 of 2,,40,49
203,2,2:01.0,M. Morris makes free throw 2 of 2,,41,49
204,2,1:45.0,,R. Hollis-Jefferson makes 2-pt jump shot from 8 ft,41,51
205,2,1:33.0,M. Gortat makes 2-pt jump shot from 9 ft (assist by B. Beal),,43,51
206,2,0:56.0,,Turnover by Team (shot clock),43,51
207,2,0:47.0,T. Satoranský misses 2-pt layup from 4 ft,,43,51
208,2,0:46.0,,Defensive rebound by Team,43,51
209,2,0:32.0,,Personal foul by T. Satoranský (drawn by T. Zeller),43,51
210,2,0:32.0,,T. Zeller makes free throw 1 of 2,43,52
211,2,0:32.0,,T. Zeller makes free throw 2 of 2,43,53
212,2,0:21.0,B. Beal misses 3-pt jump shot from 26 ft,,43,53
213,2,0:18.0,,Defensive rebound by T. Zeller,43,53
214,2,0:02.0,,S. Dinwiddie misses 2-pt layup from 5 ft,43,53
215,2,0:00.0,,Offensive rebound by T. Zeller,43,53
216,2,0:00.0,,T. Zeller misses 2-pt layup at rim,43,53
217,2,0:00.0,,Offensive rebound by Team,43,53
218,2,0:00.0,,Brooklyn full timeout,43,53
219,2,0:00.0,,R. Hollis-Jefferson misses 2-pt jump shot from 10 ft,43,53
220,2,0:00.0,,Offensive rebound by Team,43,53
221,3,11:45.0,,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,43,53
222,3,11:43.0,Defensive rebound by B. Beal,,43,53
223,3,11:33.0,B. Beal misses 2-pt jump shot from 8 ft,,43,53
224,3,11:28.0,,Defensive rebound by D. Carroll,43,53
225,3,11:14.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft,43,56
226,3,10:59.0,O. Porter makes 2-pt jump shot from 19 ft (assist by J. Wall),,45,56
227,3,10:36.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft,45,59
228,3,10:17.0,M. Gortat makes 2-pt layup from 4 ft (assist by J. Wall),,47,59
229,3,9:57.0,,S. Dinwiddie makes 2-pt layup from 4 ft (assist by D. Carroll),47,61
230,3,9:45.0,O. Porter misses 3-pt jump shot from 25 ft,,47,61
231,3,9:43.0,Offensive rebound by M. Morris,,47,61
232,3,9:41.0,J. Wall misses 3-pt jump shot from 27 ft,,47,61
233,3,9:36.0,,Defensive rebound by R. Hollis-Jefferson,47,61
234,3,9:24.0,,S. Dinwiddie makes 3-pt jump shot from 28 ft (assist by R. Hollis-Jefferson),47,64
235,3,9:22.0,Washington full timeout,,47,64
236,3,9:08.0,J. Wall misses 2-pt layup from 5 ft,,47,64
237,3,9:06.0,,Defensive rebound by T. Zeller,47,64
238,3,8:57.0,,A. Crabbe misses 2-pt jump shot from 16 ft,47,64
239,3,8:55.0,,Offensive rebound by A. Crabbe,47,64
240,3,8:53.0,,D. Carroll misses 3-pt jump shot from 25 ft,47,64
241,3,8:53.0,,Offensive rebound by T. Zeller,47,64
242,3,8:47.0,,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft,47,64
243,3,8:44.0,,Offensive rebound by D. Carroll,47,64
244,3,8:42.0,,D. Carroll misses 3-pt jump shot from 22 ft,47,64
245,3,8:42.0,,Offensive rebound by Team,47,64
246,3,8:33.0,,D. Carroll makes 2-pt layup from 3 ft (assist by S. Dinwiddie),47,66
247,3,8:33.0,,Shooting foul by M. Morris (drawn by D. Carroll),47,66
248,3,8:33.0,,D. Carroll makes free throw 1 of 1,47,67
249,3,8:20.0,B. Beal makes 2-pt jump shot from 12 ft (assist by J. Wall),,49,67
250,3,8:16.0,,Turnover by S. Dinwiddie (bad pass),49,67
251,3,8:08.0,B. Beal misses 2-pt jump shot from 9 ft,,49,67
252,3,8:06.0,,Defensive rebound by T. Zeller,49,67
253,3,7:48.0,,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,49,67
254,3,7:44.0,Defensive rebound by J. Wall,,49,67
255,3,7:41.0,J. Wall misses 2-pt layup from 7 ft,,49,67
256,3,7:41.0,Offensive rebound by Team,,49,67
257,3,7:30.0,B. Beal misses 2-pt jump shot from 16 ft,,49,67
258,3,7:29.0,Offensive rebound by Team,,49,67
259,3,7:29.0,,Loose ball foul by T. Zeller (drawn by M. Gortat),49,67
260,3,7:17.0,Turnover by M. Gortat (turnover),,49,67
261,3,6:58.0,,T. Zeller makes 2-pt layup from 9 ft (assist by D. Carroll),49,69
262,3,6:36.0,M. Morris makes 2-pt hook shot from 10 ft (assist by O. Porter),,51,69
263,3,6:19.0,,A. Crabbe misses 3-pt jump shot from 25 ft,51,69
264,3,6:15.0,,Offensive rebound by T. Zeller,51,69
265,3,6:14.0,,Turnover by T. Zeller (bad pass; steal by O. Porter),51,69
266,3,6:12.0,Shooting foul by R. Hollis-Jefferson (drawn by O. Porter),,51,69
267,3,6:12.0,O. Porter makes free throw 1 of 2,,52,69
268,3,6:12.0,,J. Allen enters the game for T. Zeller,52,69
269,3,6:12.0,T. Satoranský enters the game for M. Gortat,,52,69
270,3,6:12.0,O. Porter makes free throw 2 of 2,,53,69
271,3,6:12.0,,J. Harris enters the game for A. Crabbe,53,69
272,3,6:00.0,,S. Dinwiddie makes 3-pt jump shot from 27 ft,53,72
273,3,5:33.0,O. Porter misses 3-pt jump shot from 27 ft,,53,72
274,3,5:30.0,,Defensive rebound by D. Carroll,53,72
275,3,5:28.0,,R. Hollis-Jefferson makes 2-pt dunk from 2 ft (assist by D. Carroll),53,74
276,3,5:26.0,Washington full timeout,,53,74
277,3,5:26.0,,C. LeVert enters the game for D. Carroll,53,74
278,3,5:26.0,K. Oubre enters the game for T. Satoranský,,53,74
279,3,5:14.0,M. Morris misses 2-pt jump shot from 13 ft,,53,74
280,3,5:11.0,,Defensive rebound by R. Hollis-Jefferson,53,74
281,3,5:02.0,,Def 3 sec tech foul by M. Morris,53,74
282,3,5:02.0,,S. Dinwiddie makes technical free throw,53,75
283,3,4:52.0,,S. Dinwiddie misses 3-pt jump shot from 34 ft,53,75
284,3,4:49.0,Defensive rebound by M. Morris,,53,75
285,3,4:45.0,J. Wall makes 2-pt layup from 5 ft,,55,75
286,3,4:45.0,Shooting foul by C. LeVert (drawn by J. Wall),,55,75
287,3,4:45.0,,Violation by J. Allen (lane),55,75
288,3,4:45.0,J. Wall makes free throw 1 of 1,,56,75
289,3,4:31.0,,R. Hollis-Jefferson makes 2-pt layup from 7 ft (assist by C. LeVert),56,77
290,3,4:31.0,,Shooting foul by O. Porter (drawn by R. Hollis-Jefferson),56,77
291,3,4:31.0,,R. Hollis-Jefferson makes free throw 1 of 1,56,78
292,3,4:20.0,B. Beal misses 3-pt jump shot from 28 ft,,56,78
293,3,4:17.0,,Defensive rebound by R. Hollis-Jefferson,56,78
294,3,3:59.0,,J. Allen misses 2-pt jump shot from 12 ft,56,78
295,3,3:53.0,Defensive rebound by O. Porter,,56,78
296,3,3:51.0,J. Wall misses 2-pt jump shot from 18 ft,,56,78
297,3,3:48.0,,Defensive rebound by C. LeVert,56,78
298,3,3:38.0,,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft,56,78
299,3,3:35.0,,Offensive rebound by J. Allen,56,78
300,3,3:35.0,,Shooting foul by K. Oubre (drawn by R. Hollis-Jefferson),56,78
301,3,3:35.0,,R. Hollis-Jefferson misses free throw 1 of 2,56,78
302,3,3:35.0,,Offensive rebound by Team,56,78
303,3,3:35.0,,A. Crabbe enters the game for S. Dinwiddie,56,78
304,3,3:35.0,,R. Hollis-Jefferson makes free throw 2 of 2,56,79
305,3,3:25.0,Personal foul by A. Crabbe (drawn by M. Morris),,56,79
306,3,3:25.0,,Q. Acy enters the game for R. Hollis-Jefferson,56,79
307,3,3:25.0,M. Scott enters the game for O. Porter,,56,79
308,3,3:15.0,B. Beal misses 2-pt layup from 6 ft,,56,79
309,3,3:13.0,,Defensive rebound by A. Crabbe,56,79
310,3,3:11.0,,C. LeVert makes 2-pt layup from 7 ft (assist by A. Crabbe),56,81
311,3,3:11.0,,Shooting foul by M. Scott (drawn by C. LeVert),56,81
312,3,3:11.0,T. Satoranský enters the game for J. Wall,,56,81
313,3,3:11.0,,C. LeVert makes free throw 1 of 1,56,82
314,3,3:00.0,K. Oubre makes 2-pt jump shot from 12 ft,,58,82
315,3,2:35.0,,J. Allen makes 2-pt dunk from 5 ft (assist by J. Harris),58,84
316,3,2:21.0,B. Beal misses 2-pt jump shot from 17 ft,,58,84
317,3,2:19.0,,Defensive rebound by A. Crabbe,58,84
318,3,2:09.0,,Shooting foul by M. Morris (drawn by J. Allen),58,84
319,3,2:09.0,,J. Allen makes free throw 1 of 2,58,85
320,3,2:09.0,,J. Allen makes free throw 2 of 2,58,86
321,3,1:54.0,B. Beal misses 2-pt jump shot from 16 ft,,58,86
322,3,1:51.0,,Defensive rebound by C. LeVert,58,86
323,3,1:44.0,,Turnover by C. LeVert (bad pass),58,86
324,3,1:31.0,T. Satoranský misses 3-pt jump shot from 26 ft,,58,86
325,3,1:27.0,,Defensive rebound by J. Allen,58,86
326,3,1:17.0,,J. Allen makes 2-pt jump shot from 11 ft (assist by J. Harris),58,88
327,3,1:15.0,Washington full timeout,,58,88
328,3,1:15.0,J. Meeks enters the game for B. Beal,,58,88
329,3,1:15.0,J. Smith enters the game for M. Morris,,58,88
330,3,1:10.0,M. Scott makes 3-pt jump shot from 27 ft (assist by J. Smith),,61,88
331,3,0:44.0,,J. Harris misses 3-pt jump shot from 25 ft,61,88
332,3,0:42.0,,Offensive rebound by C. LeVert,61,88
333,3,0:39.0,,J. Harris misses 3-pt jump shot from 25 ft,61,88
334,3,0:31.0,Defensive rebound by T. Satoranský,,61,88
335,3,0:30.0,K. Oubre misses 3-pt jump shot from 24 ft,,61,88
336,3,0:29.0,Offensive rebound by M. Scott,,61,88
337,3,0:25.0,Turnover by K. Oubre (lost ball; steal by J. Allen),,61,88
338,3,0:03.0,,Q. Acy misses 3-pt jump shot from 24 ft,61,88
339,3,0:01.0,Defensive rebound by K. Oubre,,61,88
340,4,11:40.0,J. Smith misses 2-pt jump shot from 18 ft,,61,88
341,4,11:36.0,,Defensive rebound by Q. Acy,61,88
342,4,11:29.0,,J. Harris misses 3-pt jump shot from 27 ft,61,88
343,4,11:27.0,Defensive rebound by K. Oubre,,61,88
344,4,11:09.0,J. Smith misses 2-pt jump shot from 15 ft,,61,88
345,4,11:06.0,,Defensive rebound by J. Harris,61,88
346,4,10:54.0,,Q. Acy misses 3-pt jump shot from 25 ft,61,88
347,4,10:50.0,Defensive rebound by J. Smith,,61,88
348,4,10:47.0,Shooting foul by Q. Acy (drawn by T. Satoranský),,61,88
349,4,10:47.0,T. Satoranský misses free throw 1 of 2,,61,88
350,4,10:47.0,Offensive rebound by Team,,61,88
351,4,10:47.0,,N. Stauskas enters the game for A. Crabbe,61,88
352,4,10:47.0,T. Satoranský misses free throw 2 of 2,,61,88
353,4,10:38.0,Offensive rebound by J. Smith,,61,88
354,4,10:35.0,T. Satoranský misses 2-pt jump shot from 9 ft (block by J. Allen),,61,88
355,4,10:34.0,,Defensive rebound by J. Allen,61,88
356,4,10:34.0,,Turnover by C. LeVert (step out of bounds),61,88
357,4,10:23.0,J. Meeks misses 2-pt jump shot from 19 ft,,61,88
358,4,10:21.0,,Defensive rebound by Q. Acy,61,88
359,4,10:05.0,,N. Stauskas makes 3-pt jump shot from 26 ft (assist by J. Harris),61,91
360,4,9:45.0,K. Oubre misses 2-pt jump shot from 19 ft,,61,91
361,4,9:41.0,,Defensive rebound by C. LeVert,61,91
362,4,9:31.0,,Turnover by N. Stauskas (bad pass),61,91
363,4,9:18.0,Shooting foul by N. Stauskas (drawn by K. Oubre),,61,91
364,4,9:18.0,K. Oubre makes free throw 1 of 2,,62,91
365,4,9:18.0,K. Oubre makes free throw 2 of 2,,63,91
366,4,9:09.0,,C. LeVert makes 2-pt layup from 4 ft,63,93
367,4,8:53.0,J. Smith misses 2-pt jump shot from 17 ft,,63,93
368,4,8:49.0,,Defensive rebound by Q. Acy,63,93
369,4,8:38.0,,J. Harris makes 2-pt layup from 4 ft (assist by N. Stauskas),63,95
370,4,8:29.0,M. Scott makes 3-pt jump shot from 26 ft (assist by J. Meeks),,66,95
371,4,8:28.0,,Brooklyn full timeout,66,95
372,4,8:28.0,,T. Mozgov enters the game for J. Allen,66,95
373,4,8:28.0,T. Frazier enters the game for T. Satoranský,,66,95
374,4,8:10.0,,C. LeVert makes 3-pt jump shot from 26 ft (assist by J. Harris),66,98
375,4,7:55.0,J. Smith makes 2-pt jump shot from 20 ft (assist by J. Meeks),,68,98
376,4,7:29.0,,N. Stauskas makes 3-pt jump shot from 26 ft (assist by C. LeVert),68,101
