,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SACRAMENTO_ACTION,LA LAKERS_SCORE,SACRAMENTO_SCORE
84,1,1:46.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Bogdanović),16,25
85,1,1:28.0,K. Kuzma misses 2-pt jump shot from 22 ft,,16,25
86,1,1:25.0,,Defensive rebound by K. Koufos,16,25
87,1,1:15.0,,F. Mason makes 3-pt jump shot from 24 ft,16,28
88,1,1:04.0,J. Randle misses 2-pt jump shot from 12 ft,,16,28
89,1,1:04.0,Offensive rebound by J. Clarkson,,16,28
90,1,1:04.0,J. Clarkson misses 2-pt jump shot from 13 ft,,16,28
91,1,1:04.0,Offensive rebound by Team,,16,28
92,1,1:04.0,,Loose ball foul by K. Koufos (drawn by J. Randle),16,28
93,1,1:04.0,C. Brewer enters the game for K. Kuzma,,16,28
94,1,0:58.0,B. Ingram misses 2-pt layup from 1 ft (block by K. Koufos),,16,28
95,1,0:53.0,Offensive rebound by B. Ingram,,16,28
96,1,0:53.0,B. Ingram misses 2-pt jump shot from 3 ft,,16,28
97,1,0:53.0,,Defensive rebound by Team,16,28
98,1,0:36.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),16,31
99,1,0:17.0,C. Brewer makes 3-pt jump shot from 22 ft (assist by J. Clarkson),,19,31
100,1,0:00.0,,F. Mason misses 2-pt jump shot from 11 ft,19,31
101,1,0:00.0,,Offensive rebound by Team,19,31
102,2,11:42.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by L. Ball),,22,31
103,2,11:20.0,,W. Cauley-Stein misses 2-pt dunk from 1 ft (block by A. Bogut),22,31
104,2,11:17.0,,Offensive rebound by K. Koufos,22,31
105,2,11:17.0,,K. Koufos makes 2-pt layup from 3 ft,22,33
106,2,10:59.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Randle),,25,33
107,2,10:42.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,25,33
108,2,10:39.0,,Offensive rebound by K. Koufos,25,33
109,2,10:34.0,,K. Koufos makes 2-pt dunk from 2 ft (assist by F. Mason),25,35
110,2,10:21.0,Turnover by L. Ball (bad pass; steal by B. Hield),,25,35
111,2,10:17.0,,B. Hield makes 2-pt dunk at rim,25,37
112,2,10:06.0,,Offensive charge foul by A. Bogut (drawn by B. Hield),25,37
113,2,10:06.0,Turnover by A. Bogut (offensive foul),,25,37
114,2,9:48.0,,W. Cauley-Stein misses 3-pt jump shot from 23 ft,25,37
115,2,9:45.0,Defensive rebound by L. Ball,,25,37
116,2,9:39.0,J. Randle misses 2-pt jump shot from 6 ft,,25,37
117,2,9:35.0,,Defensive rebound by W. Cauley-Stein,25,37
118,2,9:28.0,,B. Hield misses 3-pt jump shot from 24 ft,25,37
119,2,9:28.0,Defensive rebound by J. Randle,,25,37
120,2,9:20.0,C. Brewer misses 2-pt layup from 6 ft,,25,37
121,2,9:20.0,,Defensive rebound by F. Mason,25,37
122,2,9:13.0,,Offensive foul by B. Bogdanović (drawn by C. Brewer),25,37
123,2,9:13.0,,Turnover by B. Bogdanović (offensive foul),25,37
124,2,8:52.0,C. Brewer makes 3-pt jump shot from 25 ft (assist by L. Ball),,28,37
125,2,8:41.0,,F. Mason misses 2-pt jump shot from 20 ft,28,37
126,2,8:40.0,,Offensive rebound by F. Mason,28,37
127,2,8:40.0,,Sacramento full timeout,28,37
128,2,8:40.0,B. Lopez enters the game for J. Randle,,28,37
129,2,8:29.0,,B. Bogdanović misses 2-pt jump shot from 16 ft,28,37
130,2,8:26.0,Defensive rebound by L. Ball,,28,37
131,2,8:17.0,L. Ball makes 2-pt dunk from 2 ft (assist by C. Brewer),,30,37
132,2,8:03.0,,B. Hield misses 2-pt jump shot from 12 ft,30,37
133,2,7:59.0,Defensive rebound by A. Bogut,,30,37
134,2,7:48.0,J. Clarkson misses 2-pt layup from 1 ft,,30,37
135,2,7:44.0,,Defensive rebound by K. Koufos,30,37
136,2,7:30.0,,B. Hield misses 3-pt jump shot from 25 ft,30,37
137,2,7:25.0,,Offensive rebound by K. Koufos,30,37
138,2,7:23.0,,Turnover by K. Koufos (bad pass; steal by C. Brewer),30,37
139,2,7:19.0,J. Clarkson misses 3-pt jump shot from 27 ft,,30,37
140,2,7:16.0,,Defensive rebound by B. Bogdanović,30,37
141,2,7:05.0,,Shooting foul by B. Lopez (drawn by W. Cauley-Stein),30,37
142,2,7:05.0,,W. Cauley-Stein makes free throw 1 of 2,30,38
143,2,7:05.0,,D. Fox enters the game for F. Mason,30,38
144,2,7:05.0,,G. Temple enters the game for B. Hield,30,38
145,2,7:05.0,,W. Cauley-Stein misses free throw 2 of 2,30,38
146,2,7:03.0,Defensive rebound by A. Bogut,,30,38
147,2,6:54.0,J. Clarkson misses 3-pt jump shot from 25 ft,,30,38
148,2,6:50.0,,Defensive rebound by W. Cauley-Stein,30,38
149,2,6:37.0,,B. Bogdanović makes 2-pt jump shot from 19 ft,30,40
150,2,6:20.0,L. Ball misses 2-pt layup from 4 ft,,30,40
151,2,6:18.0,,Defensive rebound by W. Cauley-Stein,30,40
152,2,6:14.0,,Z. Randolph enters the game for K. Koufos,30,40
153,2,6:14.0,K. Caldwell-Pope enters the game for C. Brewer,,30,40
154,2,6:14.0,K. Kuzma enters the game for A. Bogut,,30,40
155,2,6:04.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by Z. Randolph),30,43
156,2,5:49.0,B. Lopez makes 2-pt jump shot from 3 ft (assist by L. Ball),,32,43
157,2,5:35.0,,Z. Randolph makes 3-pt jump shot from 25 ft (assist by D. Fox),32,46
158,2,5:28.0,J. Clarkson makes 2-pt dunk from 1 ft (assist by K. Caldwell-Pope),,34,46
159,2,5:14.0,,Turnover by D. Fox (bad pass; steal by K. Kuzma),34,46
160,2,5:11.0,Turnover by K. Kuzma (lost ball; steal by D. Fox),,34,46
161,2,5:10.0,,W. Cauley-Stein makes 2-pt layup at rim (assist by D. Fox),34,48
162,2,5:10.0,,Shooting foul by B. Lopez (drawn by W. Cauley-Stein),34,48
163,2,5:10.0,J. Randle enters the game for J. Clarkson,,34,48
164,2,5:10.0,B. Ingram enters the game for B. Lopez,,34,48
165,2,5:10.0,,W. Cauley-Stein misses free throw 1 of 1,34,48
166,2,5:07.0,Defensive rebound by J. Randle,,34,48
167,2,4:59.0,L. Ball makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),,37,48
168,2,4:46.0,,D. Fox misses 2-pt jump shot from 17 ft,37,48
169,2,4:42.0,Defensive rebound by B. Ingram,,37,48
170,2,4:28.0,K. Kuzma misses 3-pt jump shot from 24 ft,,37,48
171,2,4:25.0,,Defensive rebound by Z. Randolph,37,48
172,2,4:17.0,,Personal foul by K. Kuzma (drawn by W. Cauley-Stein),37,48
173,2,4:17.0,,G. Hill enters the game for W. Cauley-Stein,37,48
174,2,4:17.0,,S. Labissière enters the game for B. Bogdanović,37,48
175,2,4:09.0,,Z. Randolph misses 2-pt layup from 2 ft,37,48
176,2,4:06.0,,Offensive rebound by S. Labissière,37,48
177,2,3:57.0,,D. Fox misses 2-pt jump shot from 7 ft (block by B. Ingram),37,48
178,2,3:57.0,,Offensive rebound by Team,37,48
179,2,3:51.0,,G. Temple misses 2-pt jump shot from 22 ft,37,48
180,2,3:48.0,Defensive rebound by K. Kuzma,,37,48
181,2,3:40.0,L. Ball misses 3-pt jump shot from 25 ft,,37,48
182,2,3:36.0,,Defensive rebound by D. Fox,37,48
183,2,3:31.0,,D. Fox makes 2-pt layup from 2 ft,37,50
184,2,3:21.0,Shooting foul by D. Fox (drawn by L. Ball),,37,50
185,2,3:21.0,L. Ball misses free throw 1 of 2,,37,50
186,2,3:21.0,Offensive rebound by Team,,37,50
187,2,3:21.0,L. Ball misses free throw 2 of 2,,37,50
188,2,3:17.0,,Defensive rebound by G. Temple,37,50
189,2,3:00.0,,G. Temple makes 2-pt layup from 1 ft (assist by Z. Randolph),37,52
190,2,2:37.0,K. Kuzma misses 2-pt jump shot from 21 ft,,37,52
191,2,2:34.0,,Defensive rebound by D. Fox,37,52
192,2,2:33.0,,Turnover by D. Fox (bad pass),37,52
193,2,2:33.0,LA Lakers full timeout,,37,52
194,2,2:21.0,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,,37,52
195,2,2:15.0,Offensive rebound by J. Randle,,37,52
196,2,2:07.0,J. Randle makes 2-pt jump shot from 8 ft,,39,52
197,2,1:44.0,,Personal foul by K. Kuzma (drawn by S. Labissière),39,52
198,2,1:30.0,,G. Temple misses 3-pt jump shot from 24 ft,39,52
199,2,1:26.0,Defensive rebound by J. Randle,,39,52
200,2,1:23.0,Turnover by J. Randle (bad pass),,39,52
201,2,1:23.0,C. Brewer enters the game for K. Kuzma,,39,52
202,2,1:05.0,,G. Temple makes 2-pt jump shot from 16 ft,39,54
203,2,0:50.0,J. Randle makes 2-pt dunk from 2 ft (assist by L. Ball),,41,54
204,2,0:39.0,Offensive charge foul by S. Labissière (drawn by C. Brewer),,41,54
205,2,0:39.0,,Turnover by S. Labissière (offensive foul),41,54
206,2,0:39.0,,V. Carter enters the game for S. Labissière,41,54
207,2,0:23.0,Personal foul by D. Fox (drawn by L. Ball),,41,54
208,2,0:20.0,Personal foul by G. Temple (drawn by B. Ingram),,41,54
209,2,0:20.0,B. Ingram misses free throw 1 of 2,,41,54
210,2,0:20.0,Offensive rebound by Team,,41,54
211,2,0:20.0,B. Ingram misses free throw 2 of 2,,41,54
212,2,0:18.0,,Defensive rebound by V. Carter,41,54
213,2,0:01.0,,Z. Randolph misses 3-pt jump shot from 25 ft,41,54
214,2,0:01.0,,Offensive rebound by Team,41,54
215,3,11:46.0,B. Lopez makes 2-pt jump shot from 12 ft (assist by L. Ball),,43,54
216,3,11:30.0,,Personal foul by B. Lopez (drawn by Z. Randolph),43,54
217,3,11:18.0,,S. Labissière misses 2-pt layup from 4 ft (block by B. Lopez),43,54
218,3,11:14.0,Defensive rebound by L. Ball,,43,54
219,3,11:08.0,B. Lopez misses 2-pt jump shot from 10 ft,,43,54
220,3,11:04.0,,Defensive rebound by S. Labissière,43,54
221,3,10:51.0,,D. Fox makes 3-pt jump shot from 24 ft (assist by Z. Randolph),43,57
222,3,10:41.0,Turnover by L. Ball (bad pass),,43,57
223,3,10:22.0,,Turnover by D. Fox (bad pass),43,57
224,3,10:10.0,K. Kuzma misses 3-pt jump shot from 24 ft,,43,57
225,3,10:06.0,,Defensive rebound by G. Hill,43,57
226,3,9:52.0,,Z. Randolph makes 2-pt jump shot from 19 ft,43,59
227,3,9:34.0,K. Kuzma makes 2-pt jump shot from 8 ft (assist by L. Ball),,45,59
228,3,9:27.0,,Shooting foul by L. Ball (drawn by D. Fox),45,59
229,3,9:27.0,,D. Fox misses free throw 2 of 2,45,59
230,3,9:27.0,Defensive rebound by J. Randle,,45,59
231,3,9:27.0,,D. Fox makes free throw 1 of 2,45,60
232,3,9:27.0,J. Randle enters the game for B. Lopez,,45,60
233,3,9:16.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by L. Ball),,47,60
234,3,9:04.0,,Turnover by Z. Randolph (lost ball; steal by J. Randle),47,60
235,3,8:57.0,Personal foul by Z. Randolph (drawn by B. Ingram),,47,60
236,3,8:44.0,B. Ingram misses 2-pt jump shot from 7 ft,,47,60
237,3,8:40.0,,Defensive rebound by G. Temple,47,60
238,3,8:29.0,,S. Labissière misses 2-pt layup from 4 ft (block by J. Randle),47,60
239,3,8:24.0,,Offensive rebound by S. Labissière,47,60
240,3,8:24.0,,S. Labissière makes 2-pt layup from 2 ft,47,62
241,3,8:03.0,B. Ingram makes 2-pt layup from 2 ft,,49,62
242,3,7:53.0,,Turnover by D. Fox (bad pass; steal by L. Ball),49,62
243,3,7:49.0,K. Kuzma misses 2-pt layup from 1 ft,,49,62
244,3,7:44.0,,Defensive rebound by G. Hill,49,62
245,3,7:25.0,,G. Temple misses 2-pt jump shot from 22 ft,49,62
246,3,7:25.0,Defensive rebound by B. Ingram,,49,62
247,3,7:18.0,B. Ingram makes 2-pt jump shot from 5 ft,,51,62
248,3,7:18.0,,Sacramento full timeout,51,62
249,3,6:59.0,,Z. Randolph misses 2-pt layup from 3 ft,51,62
250,3,6:57.0,Defensive rebound by J. Randle,,51,62
251,3,6:51.0,J. Randle makes 2-pt layup from 1 ft,,53,62
252,3,6:38.0,,Turnover by D. Fox (bad pass; steal by J. Randle),53,62
253,3,6:35.0,J. Randle misses 2-pt layup from 2 ft,,53,62
254,3,6:30.0,,Defensive rebound by Z. Randolph,53,62
255,3,6:10.0,,D. Fox makes 2-pt jump shot from 18 ft,53,64
256,3,5:53.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,53,64
257,3,5:49.0,,Defensive rebound by Z. Randolph,53,64
258,3,5:38.0,,D. Fox misses 2-pt jump shot from 9 ft,53,64
259,3,5:36.0,Defensive rebound by B. Ingram,,53,64
260,3,5:34.0,Shooting foul by G. Hill (drawn by B. Ingram),,53,64
261,3,5:34.0,B. Ingram makes free throw 1 of 2,,54,64
262,3,5:34.0,,W. Cauley-Stein enters the game for D. Fox,54,64
263,3,5:34.0,,F. Mason enters the game for S. Labissière,54,64
264,3,5:34.0,B. Ingram makes free throw 2 of 2,,55,64
265,3,5:22.0,,Personal foul by B. Ingram (drawn by G. Hill),55,64
266,3,5:15.0,,Z. Randolph makes 2-pt layup from 3 ft (assist by G. Hill),55,66
267,3,4:53.0,J. Randle makes 2-pt layup from 2 ft (assist by B. Ingram),,57,66
268,3,4:53.0,Shooting foul by Z. Randolph (drawn by J. Randle),,57,66
269,3,4:53.0,J. Randle misses free throw 1 of 1,,57,66
270,3,4:50.0,,Defensive rebound by Z. Randolph,57,66
271,3,4:44.0,,F. Mason makes 2-pt jump shot from 21 ft,57,68
272,3,4:24.0,K. Kuzma misses 2-pt jump shot from 14 ft,,57,68
273,3,4:21.0,,Defensive rebound by G. Hill,57,68
274,3,4:14.0,,Personal foul by K. Kuzma (drawn by Z. Randolph),57,68
275,3,4:14.0,J. Hart enters the game for K. Kuzma,,57,68
276,3,4:06.0,,Turnover by W. Cauley-Stein (turnover),57,68
277,3,3:55.0,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by L. Ball),,59,68
278,3,3:31.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by Z. Randolph),59,70
279,3,3:08.0,Turnover by J. Randle (bad pass; steal by W. Cauley-Stein),,59,70
280,3,2:58.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by Z. Randolph),59,72
281,3,2:42.0,Personal foul by G. Temple (drawn by J. Randle),,59,72
282,3,2:42.0,LA Lakers full timeout,,59,72
283,3,2:42.0,,B. Bogdanović enters the game for G. Hill,59,72
284,3,2:42.0,,V. Carter enters the game for Z. Randolph,59,72
285,3,2:42.0,J. Clarkson enters the game for L. Ball,,59,72
286,3,2:36.0,B. Ingram makes 2-pt dunk from 1 ft (assist by K. Caldwell-Pope),,61,72
287,3,2:20.0,,Offensive foul by V. Carter (drawn by J. Clarkson),61,72
288,3,2:20.0,,Turnover by V. Carter (offensive foul),61,72
289,3,2:06.0,Turnover by K. Caldwell-Pope (out of bounds lost ball),,61,72
290,3,1:55.0,,W. Cauley-Stein misses 2-pt jump shot from 7 ft,61,72
291,3,1:52.0,Defensive rebound by J. Hart,,61,72
292,3,1:47.0,J. Clarkson makes 2-pt jump shot from 6 ft (assist by J. Hart),,63,72
293,3,1:23.0,,Turnover by W. Cauley-Stein (lost ball; steal by J. Clarkson),63,72
294,3,1:12.0,Turnover by K. Caldwell-Pope (bad pass; steal by W. Cauley-Stein),,63,72
295,3,1:01.0,,W. Cauley-Stein misses 2-pt jump shot from 7 ft,63,72
296,3,0:58.0,Defensive rebound by J. Hart,,63,72
297,3,0:50.0,Shooting foul by V. Carter (drawn by B. Ingram),,63,72
298,3,0:50.0,B. Ingram makes free throw 1 of 2,,64,72
299,3,0:50.0,,B. Hield enters the game for G. Temple,64,72
300,3,0:50.0,B. Ingram makes free throw 2 of 2,,65,72
301,3,0:39.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by B. Bogdanović),65,74
302,3,0:33.0,Turnover by J. Clarkson (traveling),,65,74
303,3,0:16.0,,Turnover by B. Bogdanović (bad pass; steal by K. Caldwell-Pope),65,74
304,3,0:14.0,K. Caldwell-Pope makes 2-pt dunk from 1 ft,,67,74
305,3,0:01.0,,Personal foul by B. Ingram (drawn by W. Cauley-Stein),67,74
306,3,0:01.0,,W. Cauley-Stein makes free throw 1 of 2,67,75
307,3,0:01.0,,W. Cauley-Stein makes free throw 2 of 2,67,76
308,4,11:47.0,,V. Carter makes 2-pt jump shot from 18 ft,67,78
309,4,11:20.0,J. Clarkson misses 3-pt jump shot from 26 ft,,67,78
310,4,11:16.0,,Defensive rebound by F. Mason,67,78
311,4,11:10.0,,B. Hield makes 2-pt jump shot from 9 ft (assist by B. Bogdanović),67,80
312,4,11:10.0,,Shooting foul by B. Lopez (drawn by B. Hield),67,80
313,4,11:10.0,,B. Hield makes free throw 1 of 1,67,81
314,4,10:49.0,Turnover by J. Clarkson (traveling),,67,81
315,4,10:34.0,,Shooting foul by B. Lopez (drawn by V. Carter),67,81
316,4,10:34.0,,V. Carter misses free throw 1 of 2,67,81
317,4,10:34.0,,Offensive rebound by Team,67,81
318,4,10:34.0,,V. Carter misses free throw 2 of 2,67,81
319,4,10:31.0,,Offensive rebound by F. Mason,67,81
320,4,10:16.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by B. Bogdanović),67,83
321,4,10:16.0,LA Lakers full timeout,,67,83
322,4,10:06.0,Personal foul by B. Bogdanović (drawn by B. Ingram),,67,83
323,4,9:52.0,J. Hart makes 3-pt jump shot from 24 ft (assist by B. Ingram),,70,83
324,4,9:35.0,,F. Mason makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),70,86
325,4,9:21.0,J. Clarkson misses 3-pt jump shot from 22 ft,,70,86
326,4,9:19.0,,Defensive rebound by Team,70,86
327,4,9:08.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by B. Bogdanović),70,88
328,4,8:53.0,K. Kuzma makes 3-pt jump shot from 24 ft (assist by B. Ingram),,73,88
329,4,8:32.0,,B. Hield makes 3-pt jump shot from 25 ft,73,91
330,4,8:32.0,LA Lakers full timeout,,73,91
331,4,8:32.0,L. Ball enters the game for B. Ingram,,73,91
332,4,8:32.0,J. Randle enters the game for B. Lopez,,73,91
333,4,8:16.0,J. Clarkson makes 2-pt layup from 2 ft (assist by J. Randle),,75,91
334,4,8:16.0,Shooting foul by F. Mason (drawn by J. Clarkson),,75,91
335,4,8:16.0,J. Clarkson makes free throw 1 of 1,,76,91
336,4,7:54.0,,Shooting foul by J. Clarkson (drawn by W. Cauley-Stein),76,91
337,4,7:54.0,,W. Cauley-Stein makes free throw 1 of 2,76,92
338,4,7:54.0,,W. Cauley-Stein makes free throw 2 of 2,76,93
339,4,7:36.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by L. Ball),,79,93
340,4,7:19.0,,Turnover by F. Mason (bad pass; steal by J. Hart),79,93
341,4,7:16.0,Turnover by K. Kuzma (bad pass),,79,93
342,4,7:16.0,K. Caldwell-Pope enters the game for J. Hart,,79,93
343,4,6:57.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft,79,95
344,4,6:57.0,,Shooting foul by J. Randle (drawn by W. Cauley-Stein),79,95
345,4,6:57.0,,W. Cauley-Stein makes free throw 1 of 1,79,96
346,4,6:48.0,J. Clarkson misses 2-pt layup from 10 ft (block by V. Carter),,79,96
347,4,6:46.0,,Defensive rebound by F. Mason,79,96
348,4,6:39.0,,B. Bogdanović makes 2-pt jump shot from 22 ft (assist by F. Mason),79,98
349,4,6:39.0,LA Lakers full timeout,,79,98
350,4,6:26.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by L. Ball),,82,98
351,4,6:08.0,,V. Carter misses 3-pt jump shot from 26 ft,82,98
352,4,6:06.0,Defensive rebound by J. Randle,,82,98
353,4,6:01.0,K. Kuzma misses 2-pt layup from 3 ft,,82,98
354,4,6:01.0,Offensive rebound by J. Randle,,82,98
355,4,6:01.0,Shooting foul by B. Hield (drawn by J. Randle),,82,98
356,4,6:01.0,J. Randle makes free throw 1 of 2,,83,98
357,4,6:01.0,,Z. Randolph enters the game for V. Carter,83,98
358,4,6:01.0,,G. Temple enters the game for B. Hield,83,98
359,4,6:01.0,J. Randle makes free throw 2 of 2,,84,98
360,4,5:42.0,,Turnover by Z. Randolph (bad pass),84,98
361,4,5:33.0,K. Caldwell-Pope misses 2-pt jump shot from 22 ft,,84,98
362,4,5:29.0,,Defensive rebound by W. Cauley-Stein,84,98
363,4,5:21.0,,Z. Randolph makes 2-pt hook shot from 7 ft (assist by F. Mason),84,100
364,4,5:09.0,Turnover by L. Ball (out of bounds lost ball),,84,100
365,4,4:49.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Bogdanović),84,102
366,4,4:39.0,J. Clarkson makes 2-pt jump shot from 7 ft,,86,102
367,4,4:39.0,Shooting foul by B. Bogdanović (drawn by J. Clarkson),,86,102
368,4,4:39.0,J. Clarkson misses free throw 1 of 1,,86,102
369,4,4:36.0,,Defensive rebound by W. Cauley-Stein,86,102
370,4,4:17.0,,Z. Randolph misses 3-pt jump shot from 26 ft,86,102
