,QUARTER,TIME_REMAINING,PORTLAND_ACTION,UTAH_ACTION,PORTLAND_SCORE,UTAH_SCORE
71,1,2:22.0,,J. Jerebko makes free throw 2 of 2,23,23
72,1,1:59.0,P. Connaughton misses 2-pt layup from 7 ft,,23,23
73,1,1:56.0,,Defensive rebound by D. Favors,23,23
74,1,1:41.0,,J. Jerebko misses 3-pt jump shot from 25 ft,23,23
75,1,1:38.0,Defensive rebound by E. Davis,,23,23
76,1,1:35.0,Shooting foul by D. Favors (drawn by E. Turner),,23,23
77,1,1:35.0,E. Turner makes free throw 1 of 2,,24,23
78,1,1:35.0,E. Turner makes free throw 2 of 2,,25,23
79,1,1:29.0,,Personal foul by E. Turner (drawn by J. Ingles),25,23
80,1,1:29.0,,J. Ingles makes free throw 1 of 2,25,24
81,1,1:29.0,,J. Ingles makes free throw 2 of 2,25,25
82,1,1:18.0,Personal foul by D. Favors (drawn by D. Lillard),,25,25
83,1,1:18.0,D. Lillard makes free throw 1 of 2,,26,25
84,1,1:18.0,,E. Udoh enters the game for D. Favors,26,25
85,1,1:18.0,D. Lillard makes free throw 2 of 2,,27,25
86,1,1:05.0,,J. Crowder makes 2-pt jump shot from 12 ft (assist by E. Udoh),27,27
87,1,0:49.0,D. Lillard makes 3-pt jump shot from 27 ft (assist by E. Turner),,30,27
88,1,0:28.0,,J. Ingles makes 3-pt jump shot from 25 ft,30,30
89,1,0:10.0,Def 3 sec tech foul by E. Udoh,,30,30
90,1,0:10.0,D. Lillard makes technical free throw,,31,30
91,1,0:10.0,C. McCollum enters the game for Z. Collins,,31,30
92,1,0:10.0,,D. Mitchell enters the game for J. Jerebko,31,30
93,1,0:04.0,D. Lillard misses 2-pt jump shot from 21 ft,,31,30
94,1,0:00.0,,Defensive rebound by E. Udoh,31,30
95,2,11:43.0,,J. Jerebko misses 3-pt jump shot from 26 ft,31,30
96,2,11:39.0,Defensive rebound by E. Davis,,31,30
97,2,11:29.0,C. McCollum misses 2-pt jump shot from 7 ft,,31,30
98,2,11:24.0,,Defensive rebound by A. Burks,31,30
99,2,11:22.0,,Personal foul by E. Turner (drawn by A. Burks),31,30
100,2,11:16.0,,Turnover by J. Crowder (turnover),31,30
101,2,10:58.0,Z. Collins makes 2-pt jump shot from 7 ft,,33,30
102,2,10:42.0,,J. Crowder makes 2-pt jump shot from 19 ft,33,32
103,2,10:20.0,Turnover by C. McCollum (bad pass; steal by E. Udoh),,33,32
104,2,10:15.0,,A. Burks misses 3-pt jump shot from 25 ft,33,32
105,2,10:11.0,Defensive rebound by Z. Collins,,33,32
106,2,9:55.0,E. Davis makes 2-pt dunk from 2 ft (assist by S. Napier),,35,32
107,2,9:40.0,,Turnover by R. Rubio (bad pass; steal by E. Davis),35,32
108,2,9:25.0,E. Turner misses 3-pt jump shot from 22 ft,,35,32
109,2,9:22.0,,Defensive rebound by J. Jerebko,35,32
110,2,9:15.0,,R. Rubio misses 2-pt jump shot from 16 ft,35,32
111,2,9:13.0,Defensive rebound by E. Davis,,35,32
112,2,9:04.0,S. Napier misses 2-pt jump shot from 14 ft,,35,32
113,2,9:02.0,,Defensive rebound by J. Crowder,35,32
114,2,8:58.0,,Turnover by E. Udoh (traveling),35,32
115,2,8:48.0,S. Napier makes 2-pt layup from 2 ft (assist by Z. Collins),,37,32
116,2,8:47.0,,Utah full timeout,37,32
117,2,8:47.0,,R. Gobert enters the game for E. Udoh,37,32
118,2,8:47.0,,D. Mitchell enters the game for J. Crowder,37,32
119,2,8:30.0,,Turnover by R. Gobert (lost ball; steal by S. Napier),37,32
120,2,8:20.0,E. Turner misses 2-pt layup from 3 ft,,37,32
121,2,8:14.0,Offensive rebound by E. Davis,,37,32
122,2,8:14.0,E. Davis misses 2-pt layup at rim,,37,32
123,2,8:13.0,,Defensive rebound by R. Rubio,37,32
124,2,8:09.0,,D. Mitchell makes 3-pt jump shot from 26 ft,37,35
125,2,7:50.0,C. McCollum makes 2-pt jump shot from 7 ft,,39,35
126,2,7:34.0,,Shooting foul by E. Davis (drawn by R. Gobert),39,35
127,2,7:34.0,,R. Gobert misses free throw 1 of 2,39,35
128,2,7:34.0,,Offensive rebound by Team,39,35
129,2,7:34.0,,R. O'Neale enters the game for J. Jerebko,39,35
130,2,7:34.0,,D. Favors enters the game for A. Burks,39,35
131,2,7:34.0,M. Harkless enters the game for E. Turner,,39,35
132,2,7:34.0,,R. Gobert makes free throw 2 of 2,39,36
133,2,7:22.0,C. McCollum makes 3-pt jump shot from 25 ft,,42,36
134,2,7:15.0,,R. O'Neale misses 3-pt jump shot from 24 ft,42,36
135,2,7:12.0,Defensive rebound by Z. Collins,,42,36
136,2,7:05.0,C. McCollum misses 3-pt jump shot from 25 ft,,42,36
137,2,7:01.0,,Defensive rebound by R. O'Neale,42,36
138,2,6:52.0,,R. Rubio misses 2-pt jump shot from 19 ft,42,36
139,2,6:51.0,Defensive rebound by C. McCollum,,42,36
140,2,6:47.0,S. Napier misses 2-pt jump shot from 8 ft (block by R. Gobert),,42,36
141,2,6:39.0,,Defensive rebound by R. Rubio,42,36
142,2,6:38.0,,R. Rubio makes 2-pt jump shot from 18 ft (assist by R. O'Neale),42,38
143,2,6:22.0,M. Harkless misses 3-pt jump shot from 25 ft,,42,38
144,2,6:18.0,Offensive rebound by Z. Collins,,42,38
145,2,6:16.0,Turnover by Z. Collins (lost ball; steal by R. O'Neale),,42,38
146,2,6:16.0,,J. Ingles enters the game for R. Rubio,42,38
147,2,6:03.0,,Personal foul by C. McCollum (drawn by D. Mitchell),42,38
148,2,6:03.0,J. Nurkić enters the game for E. Davis,,42,38
149,2,6:03.0,A. Aminu enters the game for Z. Collins,,42,38
150,2,5:50.0,,D. Mitchell misses 3-pt jump shot from 25 ft,42,38
151,2,5:43.0,Defensive rebound by A. Aminu,,42,38
152,2,5:37.0,Turnover by A. Aminu (traveling),,42,38
153,2,5:19.0,,J. Ingles misses 2-pt jump shot from 23 ft,42,38
154,2,5:17.0,,Offensive rebound by D. Mitchell,42,38
155,2,5:13.0,,Turnover by R. O'Neale (lost ball; steal by S. Napier),42,38
156,2,5:05.0,S. Napier makes 3-pt jump shot from 26 ft,,45,38
157,2,4:51.0,,Personal foul by J. Nurkić (drawn by R. Gobert),45,38
158,2,4:51.0,,J. Crowder enters the game for D. Favors,45,38
159,2,4:51.0,D. Lillard enters the game for C. McCollum,,45,38
160,2,4:45.0,,J. Crowder misses 3-pt jump shot from 25 ft,45,38
161,2,4:41.0,Defensive rebound by S. Napier,,45,38
162,2,4:34.0,S. Napier misses 2-pt jump shot from 11 ft (block by R. Gobert),,45,38
163,2,4:34.0,Offensive rebound by Team,,45,38
164,2,4:34.0,,Loose ball foul by R. Gobert (drawn by J. Nurkić),45,38
165,2,4:27.0,D. Lillard misses 3-pt jump shot from 25 ft,,45,38
166,2,4:22.0,Offensive rebound by M. Harkless,,45,38
167,2,4:22.0,M. Harkless makes 2-pt dunk at rim,,47,38
168,2,4:07.0,,J. Ingles misses 3-pt jump shot from 25 ft,47,38
169,2,4:04.0,Defensive rebound by J. Nurkić,,47,38
170,2,4:01.0,Personal foul by J. Ingles (drawn by D. Lillard),,47,38
171,2,3:49.0,J. Nurkić makes 2-pt hook shot from 5 ft,,49,38
172,2,3:27.0,,R. Gobert makes 2-pt dunk from 6 ft (assist by J. Ingles),49,40
173,2,3:13.0,J. Nurkić makes 2-pt jump shot from 20 ft (assist by D. Lillard),,51,40
174,2,2:52.0,,R. Gobert misses 2-pt layup from 5 ft (block by J. Nurkić),51,40
175,2,2:50.0,Defensive rebound by M. Harkless,,51,40
176,2,2:45.0,Offensive foul by J. Nurkić (drawn by D. Mitchell),,51,40
177,2,2:45.0,Turnover by J. Nurkić (offensive foul),,51,40
178,2,2:45.0,Portland full timeout,,51,40
179,2,2:45.0,E. Davis enters the game for J. Nurkić,,51,40
180,2,2:34.0,,Shooting foul by M. Harkless (drawn by R. Gobert),51,40
181,2,2:34.0,,R. Gobert makes free throw 1 of 2,51,41
182,2,2:34.0,,R. Gobert makes free throw 2 of 2,51,42
183,2,2:20.0,Turnover by S. Napier (bad pass; steal by R. Gobert),,51,42
184,2,2:03.0,,Turnover by J. Crowder (step out of bounds),51,42
185,2,1:50.0,D. Lillard misses 2-pt jump shot from 14 ft,,51,42
186,2,1:48.0,,Defensive rebound by J. Ingles,51,42
187,2,1:37.0,,D. Mitchell makes 3-pt jump shot from 25 ft,51,45
188,2,1:10.0,S. Napier misses 3-pt jump shot from 26 ft,,51,45
189,2,1:08.0,,Defensive rebound by R. Gobert,51,45
190,2,0:47.0,,R. Gobert makes 2-pt dunk from 1 ft,51,47
191,2,0:33.0,S. Napier misses 3-pt jump shot from 26 ft,,51,47
192,2,0:30.0,Offensive rebound by Team,,51,47
193,2,0:30.0,C. McCollum enters the game for S. Napier,,51,47
194,2,0:29.0,D. Lillard makes 2-pt jump shot from 21 ft (assist by M. Harkless),,53,47
195,2,0:04.0,,Turnover by Team (shot clock),53,47
196,2,0:04.0,S. Napier enters the game for E. Davis,,53,47
197,2,0:00.0,C. McCollum misses 3-pt jump shot from 25 ft,,53,47
198,2,0:00.0,Offensive rebound by Team,,53,47
199,3,11:47.0,,Turnover by R. Gobert (offensive goaltending),53,47
200,3,11:32.0,D. Lillard misses 3-pt jump shot from 25 ft,,53,47
201,3,11:30.0,,Defensive rebound by D. Favors,53,47
202,3,11:26.0,,D. Mitchell makes 2-pt layup from 4 ft,53,49
203,3,11:01.0,C. McCollum makes 3-pt jump shot from 25 ft,,56,49
204,3,10:44.0,,J. Ingles misses 3-pt jump shot from 27 ft,56,49
205,3,10:42.0,Defensive rebound by D. Lillard,,56,49
206,3,10:31.0,J. Nurkić misses 2-pt jump shot from 21 ft,,56,49
207,3,10:28.0,,Defensive rebound by J. Ingles,56,49
208,3,10:10.0,,Personal foul by A. Aminu (drawn by R. Rubio),56,49
209,3,10:02.0,,R. Gobert misses 2-pt dunk from 2 ft (block by M. Harkless),56,49
210,3,9:59.0,,Offensive rebound by D. Favors,56,49
211,3,9:59.0,,Utah full timeout,56,49
212,3,9:59.0,,Turnover by R. Rubio (bad pass),56,49
213,3,9:50.0,Shooting foul by R. Rubio (drawn by J. Nurkić),,56,49
214,3,9:50.0,J. Nurkić misses free throw 1 of 2,,56,49
215,3,9:50.0,Offensive rebound by Team,,56,49
216,3,9:50.0,J. Nurkić makes free throw 2 of 2,,57,49
217,3,9:41.0,,D. Mitchell misses 3-pt jump shot from 28 ft,57,49
218,3,9:37.0,Defensive rebound by J. Nurkić,,57,49
219,3,9:30.0,D. Lillard misses 2-pt jump shot from 13 ft,,57,49
220,3,9:29.0,Offensive rebound by Team,,57,49
221,3,9:29.0,,Loose ball foul by R. Gobert (drawn by J. Nurkić),57,49
222,3,9:19.0,C. McCollum makes 2-pt jump shot from 5 ft,,59,49
223,3,9:06.0,,J. Ingles makes 2-pt layup from 3 ft (assist by R. Rubio),59,51
224,3,8:58.0,C. McCollum makes 3-pt jump shot from 25 ft,,62,51
225,3,8:39.0,,Turnover by J. Ingles (bad pass; steal by M. Harkless),62,51
226,3,8:35.0,A. Aminu makes 2-pt dunk from 3 ft (assist by D. Lillard),,64,51
227,3,8:13.0,,R. Rubio misses 2-pt jump shot from 12 ft,64,51
228,3,8:12.0,Defensive rebound by C. McCollum,,64,51
229,3,8:04.0,J. Nurkić makes 2-pt layup from 2 ft (assist by C. McCollum),,66,51
230,3,8:04.0,,Utah full timeout,66,51
231,3,8:04.0,,R. O'Neale enters the game for R. Rubio,66,51
232,3,8:04.0,E. Turner enters the game for M. Harkless,,66,51
233,3,7:46.0,,R. O'Neale misses 2-pt jump shot from 10 ft,66,51
234,3,7:44.0,,Offensive rebound by R. O'Neale,66,51
235,3,7:44.0,,R. O'Neale misses 2-pt layup from 8 ft,66,51
236,3,7:44.0,,Offensive rebound by R. O'Neale,66,51
237,3,7:36.0,,R. O'Neale makes 2-pt layup from 2 ft,66,53
238,3,7:16.0,J. Nurkić misses 2-pt layup from 3 ft,,66,53
239,3,7:14.0,,Defensive rebound by D. Favors,66,53
240,3,7:08.0,,D. Mitchell makes 2-pt jump shot from 17 ft,66,55
241,3,6:52.0,C. McCollum misses 2-pt layup from 2 ft,,66,55
242,3,6:50.0,,Defensive rebound by D. Favors,66,55
243,3,6:44.0,,D. Mitchell misses 2-pt layup from 4 ft,66,55
244,3,6:43.0,Defensive rebound by D. Lillard,,66,55
245,3,6:40.0,Personal foul by R. O'Neale (drawn by D. Lillard),,66,55
246,3,6:40.0,,J. Crowder enters the game for D. Favors,66,55
247,3,6:29.0,A. Aminu makes 3-pt jump shot from 25 ft (assist by E. Turner),,69,55
248,3,6:09.0,,J. Crowder misses 2-pt jump shot from 23 ft,69,55
249,3,6:05.0,Defensive rebound by J. Nurkić,,69,55
250,3,5:53.0,J. Nurkić makes 2-pt hook shot from 3 ft,,71,55
251,3,5:31.0,,R. O'Neale misses 3-pt jump shot from 23 ft,71,55
252,3,5:28.0,Defensive rebound by A. Aminu,,71,55
253,3,5:09.0,J. Nurkić misses 2-pt jump shot from 9 ft,,71,55
254,3,5:07.0,,Defensive rebound by R. Gobert,71,55
255,3,4:58.0,,R. Gobert misses 2-pt dunk from 1 ft,71,55
256,3,4:55.0,Defensive rebound by A. Aminu,,71,55
257,3,4:55.0,,Technical foul by R. Gobert,71,55
258,3,4:55.0,D. Lillard makes technical free throw,,72,55
259,3,4:40.0,C. McCollum misses 2-pt jump shot from 13 ft,,72,55
260,3,4:37.0,,Defensive rebound by R. O'Neale,72,55
261,3,4:33.0,,R. O'Neale misses 2-pt layup from 5 ft (block by J. Nurkić),72,55
262,3,4:33.0,,Offensive rebound by Team,72,55
263,3,4:27.0,,D. Mitchell misses 2-pt jump shot from 18 ft,72,55
264,3,4:23.0,Defensive rebound by E. Turner,,72,55
265,3,4:15.0,E. Turner misses 2-pt jump shot from 13 ft,,72,55
266,3,4:13.0,,Defensive rebound by J. Crowder,72,55
267,3,4:13.0,,Turnover by J. Crowder (bad pass),72,55
268,3,4:13.0,,J. Jerebko enters the game for J. Ingles,72,55
269,3,4:13.0,E. Davis enters the game for J. Nurkić,,72,55
270,3,4:07.0,D. Lillard misses 3-pt jump shot from 25 ft,,72,55
271,3,4:02.0,,Defensive rebound by D. Mitchell,72,55
272,3,3:53.0,,Personal foul by E. Turner (drawn by R. Gobert),72,55
273,3,3:46.0,,J. Jerebko makes 2-pt layup from 1 ft (assist by R. Gobert),72,57
274,3,3:28.0,C. McCollum misses 2-pt jump shot from 17 ft,,72,57
275,3,3:26.0,Offensive rebound by Team,,72,57
276,3,3:26.0,Z. Collins enters the game for C. McCollum,,72,57
277,3,3:26.0,S. Napier enters the game for A. Aminu,,72,57
278,3,3:22.0,E. Davis misses 2-pt layup from 8 ft,,72,57
279,3,3:20.0,,Defensive rebound by R. Gobert,72,57
280,3,3:13.0,,Shooting foul by E. Davis (drawn by J. Crowder),72,57
281,3,3:13.0,,J. Crowder makes free throw 1 of 2,72,58
282,3,3:13.0,,J. Crowder misses free throw 2 of 2,72,58
283,3,3:13.0,,Offensive rebound by Team,72,58
284,3,3:13.0,Violation by S. Napier (lane),,72,58
285,3,2:54.0,D. Lillard makes 2-pt layup from 2 ft,,74,58
286,3,2:31.0,,J. Crowder makes 2-pt layup from 2 ft,74,60
287,3,2:10.0,S. Napier misses 3-pt jump shot from 26 ft,,74,60
288,3,2:06.0,,Defensive rebound by R. Gobert,74,60
289,3,1:59.0,,J. Crowder misses 2-pt jump shot from 15 ft,74,60
290,3,1:57.0,,Offensive rebound by R. O'Neale,74,60
291,3,1:57.0,,R. Gobert makes 2-pt layup from 1 ft (assist by R. O'Neale),74,62
292,3,1:57.0,Portland full timeout,,74,62
293,3,1:57.0,,R. Rubio enters the game for R. Gobert,74,62
294,3,1:57.0,,D. Favors enters the game for D. Mitchell,74,62
295,3,1:57.0,M. Harkless enters the game for E. Turner,,74,62
296,3,1:43.0,Shooting foul by J. Jerebko (drawn by D. Lillard),,74,62
297,3,1:43.0,D. Lillard makes free throw 1 of 2,,75,62
298,3,1:43.0,D. Lillard makes free throw 2 of 2,,76,62
299,3,1:26.0,,J. Crowder misses 2-pt layup from 3 ft,76,62
300,3,1:24.0,Defensive rebound by M. Harkless,,76,62
301,3,1:07.0,M. Harkless misses 3-pt jump shot from 22 ft,,76,62
302,3,1:03.0,Offensive rebound by E. Davis,,76,62
303,3,0:57.0,Shooting foul by R. O'Neale (drawn by D. Lillard),,76,62
304,3,0:57.0,D. Lillard makes free throw 1 of 2,,77,62
305,3,0:57.0,D. Lillard makes free throw 2 of 2,,78,62
306,3,0:51.0,,Personal foul by M. Harkless (drawn by R. Rubio),78,62
307,3,0:40.0,,J. Jerebko makes 2-pt layup from 2 ft (assist by R. Rubio),78,64
308,3,0:35.0,Turnover by D. Lillard (lost ball; steal by D. Favors),,78,64
309,3,0:30.0,,J. Crowder misses 2-pt layup from 1 ft,78,64
310,3,0:27.0,,Offensive rebound by D. Favors,78,64
311,3,0:23.0,,Turnover by J. Crowder (lost ball; steal by M. Harkless),78,64
312,3,0:00.0,D. Lillard makes 2-pt jump shot from 16 ft,,80,64
313,4,11:47.0,Z. Collins misses 3-pt jump shot from 26 ft,,80,64
314,4,11:44.0,,Defensive rebound by D. Favors,80,64
315,4,11:35.0,,D. Favors misses 2-pt jump shot from 17 ft,80,64
316,4,11:33.0,Defensive rebound by Z. Collins,,80,64
317,4,11:20.0,E. Davis makes 2-pt dunk from 3 ft (assist by M. Harkless),,82,64
318,4,11:07.0,,R. Rubio makes 2-pt layup from 3 ft,82,66
319,4,10:47.0,C. McCollum makes 2-pt jump shot from 9 ft,,84,66
320,4,10:37.0,,Personal foul by S. Napier (drawn by R. Rubio),84,66
321,4,10:37.0,E. Turner enters the game for M. Harkless,,84,66
322,4,10:28.0,,D. Favors misses 2-pt layup from 4 ft,84,66
323,4,10:26.0,Defensive rebound by E. Davis,,84,66
324,4,10:20.0,C. McCollum misses 2-pt jump shot from 16 ft,,84,66
325,4,10:20.0,,Defensive rebound by R. Rubio,84,66
326,4,10:04.0,,A. Burks makes 2-pt jump shot from 15 ft,84,68
327,4,9:44.0,S. Napier misses 2-pt jump shot from 12 ft,,84,68
328,4,9:41.0,,Defensive rebound by A. Burks,84,68
329,4,9:25.0,,A. Burks makes 2-pt jump shot from 4 ft,84,70
330,4,9:00.0,S. Napier misses 2-pt jump shot from 18 ft,,84,70
331,4,8:57.0,,Defensive rebound by J. Jerebko,84,70
332,4,8:46.0,,D. Favors makes 2-pt layup from 2 ft,84,72
333,4,8:46.0,Portland full timeout,,84,72
334,4,8:46.0,,D. Mitchell enters the game for R. Rubio,84,72
335,4,8:46.0,A. Aminu enters the game for S. Napier,,84,72
336,4,8:46.0,D. Lillard enters the game for Z. Collins,,84,72
337,4,8:27.0,E. Turner misses 2-pt jump shot from 3 ft,,84,72
338,4,8:24.0,,Defensive rebound by J. Jerebko,84,72
339,4,8:07.0,,Personal foul by C. McCollum (drawn by J. Ingles),84,72
340,4,8:03.0,,D. Mitchell misses 3-pt jump shot from 28 ft,84,72
341,4,8:01.0,Defensive rebound by E. Davis,,84,72
342,4,7:49.0,D. Lillard misses 2-pt layup from 2 ft,,84,72
343,4,7:47.0,,Defensive rebound by D. Favors,84,72
344,4,7:38.0,,A. Burks misses 3-pt jump shot from 26 ft,84,72
345,4,7:36.0,Defensive rebound by D. Lillard,,84,72
346,4,7:16.0,C. McCollum misses 2-pt layup from 6 ft,,84,72
347,4,7:12.0,Offensive rebound by E. Davis,,84,72
348,4,7:11.0,E. Davis makes 2-pt layup from 2 ft,,86,72
349,4,6:58.0,,D. Mitchell misses 2-pt jump shot from 6 ft,86,72
350,4,6:57.0,,Offensive rebound by Team,86,72
351,4,6:57.0,,R. Gobert enters the game for A. Burks,86,72
352,4,6:57.0,,J. Crowder enters the game for D. Favors,86,72
353,4,6:57.0,M. Harkless enters the game for E. Turner,,86,72
354,4,6:57.0,J. Nurkić enters the game for E. Davis,,86,72
355,4,6:51.0,,J. Ingles misses 3-pt jump shot from 25 ft,86,72
356,4,6:50.0,,Offensive rebound by R. Gobert,86,72
357,4,6:50.0,,Personal foul by A. Aminu (drawn by R. Gobert),86,72
358,4,6:47.0,,D. Mitchell makes 2-pt layup from 5 ft,86,74
359,4,6:47.0,,Shooting foul by J. Nurkić (drawn by D. Mitchell),86,74
360,4,6:47.0,,D. Mitchell makes free throw 1 of 1,86,75
361,4,6:28.0,Personal foul by J. Crowder (drawn by D. Lillard),,86,75
362,4,6:20.0,J. Nurkić misses 2-pt jump shot from 6 ft,,86,75
363,4,6:17.0,,Defensive rebound by J. Jerebko,86,75
364,4,6:11.0,,D. Mitchell misses 3-pt jump shot from 25 ft,86,75
365,4,6:08.0,Defensive rebound by J. Nurkić,,86,75
366,4,6:08.0,Personal foul by J. Jerebko (drawn by J. Nurkić),,86,75
367,4,5:57.0,D. Lillard misses 2-pt jump shot from 13 ft,,86,75
368,4,5:54.0,,Defensive rebound by J. Jerebko,86,75
369,4,5:42.0,,Turnover by J. Jerebko (traveling),86,75
370,4,5:28.0,D. Lillard makes 2-pt jump shot from 17 ft (assist by J. Nurkić),,88,75
371,4,5:14.0,,J. Jerebko makes 2-pt dunk from 1 ft (assist by R. Gobert),88,77
372,4,4:59.0,D. Lillard makes 2-pt jump shot from 11 ft,,90,77
373,4,4:41.0,,J. Jerebko misses 2-pt jump shot from 21 ft,90,77
374,4,4:39.0,Defensive rebound by J. Nurkić,,90,77
375,4,4:23.0,D. Lillard misses 2-pt jump shot from 10 ft (block by J. Ingles),,90,77
376,4,4:21.0,,Defensive rebound by Team,90,77
377,4,4:21.0,,R. O'Neale enters the game for J. Jerebko,90,77
378,4,4:11.0,Violation by J. Nurkić (kicked ball),,90,77
379,4,4:11.0,E. Turner enters the game for M. Harkless,,90,77
380,4,4:11.0,,Utah full timeout,90,77
381,4,4:05.0,,J. Crowder misses 3-pt jump shot from 23 ft,90,77
382,4,4:00.0,,Offensive rebound by R. Gobert,90,77
383,4,3:54.0,,D. Mitchell misses 2-pt jump shot from 21 ft,90,77
384,4,3:51.0,Defensive rebound by A. Aminu,,90,77
385,4,3:37.0,J. Nurkić misses 2-pt jump shot from 6 ft (block by J. Crowder),,90,77
386,4,3:34.0,,Defensive rebound by D. Mitchell,90,77
