,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHARLOTTE_ACTION,NEW YORK_SCORE,CHARLOTTE_SCORE
27,1,8:00.0,Turnover by C. Lee (bad pass; steal by N. Batum),,9,7
28,1,7:50.0,,N. Batum misses 2-pt jump shot from 18 ft,9,7
29,1,7:46.0,Defensive rebound by M. Beasley,,9,7
30,1,7:37.0,E. Freedom misses 2-pt layup from 2 ft,,9,7
31,1,7:35.0,,Defensive rebound by D. Howard,9,7
32,1,7:30.0,,M. Kidd-Gilchrist misses 2-pt layup from 3 ft (block by M. Beasley),9,7
33,1,7:26.0,,Offensive rebound by N. Batum,9,7
34,1,7:25.0,,Turnover by K. Walker (bad pass),9,7
35,1,7:11.0,J. Jack misses 2-pt jump shot from 17 ft,,9,7
36,1,7:07.0,Offensive rebound by L. Thomas,,9,7
37,1,7:05.0,J. Jack misses 3-pt jump shot from 25 ft,,9,7
38,1,7:02.0,,Defensive rebound by M. Kidd-Gilchrist,9,7
39,1,6:49.0,,M. Williams misses 2-pt jump shot from 7 ft,9,7
40,1,6:46.0,Defensive rebound by M. Beasley,,9,7
41,1,6:39.0,J. Jack makes 2-pt jump shot from 10 ft,,11,7
42,1,6:19.0,,N. Batum makes 2-pt jump shot from 10 ft,11,9
43,1,6:06.0,Turnover by C. Lee (bad pass; steal by K. Walker),,11,9
44,1,6:01.0,,K. Walker makes 2-pt layup from 1 ft,11,11
45,1,5:44.0,M. Beasley makes 2-pt layup from 5 ft (assist by J. Jack),,13,11
46,1,5:38.0,,Charlotte full timeout,13,11
47,1,5:38.0,,J. Lamb enters the game for N. Batum,13,11
48,1,5:18.0,,J. Lamb misses 2-pt jump shot from 14 ft,13,11
49,1,5:14.0,Defensive rebound by L. Thomas,,13,11
50,1,5:01.0,E. Freedom makes 2-pt layup from 1 ft (assist by J. Jack),,15,11
51,1,4:45.0,,Shooting foul by E. Freedom (drawn by D. Howard),15,11
52,1,4:45.0,,D. Howard makes free throw 1 of 2,15,12
53,1,4:45.0,,F. Kaminsky enters the game for M. Williams,15,12
54,1,4:45.0,D. McDermott enters the game for L. Thomas,,15,12
55,1,4:45.0,,D. Howard makes free throw 2 of 2,15,13
56,1,4:25.0,M. Beasley makes 2-pt jump shot from 11 ft,,17,13
57,1,4:10.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by K. Walker),17,15
58,1,3:58.0,J. Jack makes 2-pt jump shot from 16 ft,,19,15
59,1,3:39.0,,D. Howard misses 2-pt hook shot from 5 ft,19,15
60,1,3:36.0,Defensive rebound by J. Jack,,19,15
61,1,3:33.0,C. Lee misses 2-pt jump shot from 18 ft,,19,15
62,1,3:30.0,,Defensive rebound by J. Lamb,19,15
63,1,3:23.0,,F. Kaminsky makes 3-pt jump shot from 27 ft (assist by J. Lamb),19,18
64,1,3:04.0,C. Lee misses 2-pt jump shot from 18 ft,,19,18
65,1,3:02.0,,Defensive rebound by D. Howard,19,18
66,1,2:53.0,,D. Howard makes 2-pt dunk from 1 ft (assist by K. Walker),19,20
67,1,2:43.0,New York full timeout,,19,20
68,1,2:43.0,F. Ntilikina enters the game for E. Freedom,,19,20
69,1,2:43.0,K. O'Quinn enters the game for J. Jack,,19,20
70,1,2:33.0,M. Beasley misses 2-pt jump shot from 19 ft,,19,20
71,1,2:30.0,,Defensive rebound by J. Lamb,19,20
72,1,2:23.0,,D. Howard makes 2-pt layup at rim (assist by J. Lamb),19,22
73,1,2:04.0,K. O'Quinn makes 2-pt jump shot from 7 ft (assist by F. Ntilikina),,21,22
74,1,1:49.0,,K. Walker misses 2-pt layup from 7 ft,21,22
75,1,1:49.0,,Offensive rebound by D. Howard,21,22
76,1,1:49.0,,D. Howard misses 2-pt layup at rim,21,22
77,1,1:49.0,,Offensive rebound by D. Howard,21,22
78,1,1:49.0,,Shooting foul by K. O'Quinn (drawn by D. Howard),21,22
79,1,1:49.0,,D. Howard makes free throw 1 of 2,21,23
80,1,1:49.0,,N. Batum enters the game for M. Kidd-Gilchrist,21,23
81,1,1:49.0,,M. Carter-Williams enters the game for K. Walker,21,23
82,1,1:49.0,,D. Howard makes free throw 2 of 2,21,24
83,1,1:36.0,D. McDermott misses 2-pt jump shot from 19 ft,,21,24
84,1,1:33.0,,Defensive rebound by F. Kaminsky,21,24
85,1,1:25.0,,Turnover by N. Batum (bad pass),21,24
86,1,1:25.0,,J. O'Bryant enters the game for D. Howard,21,24
87,1,1:25.0,R. Baker enters the game for C. Lee,,21,24
88,1,1:13.0,M. Beasley misses 2-pt jump shot from 8 ft,,21,24
89,1,1:10.0,,Defensive rebound by M. Carter-Williams,21,24
90,1,1:03.0,,J. O'Bryant misses 2-pt jump shot from 16 ft,21,24
91,1,0:59.0,Defensive rebound by D. McDermott,,21,24
92,1,0:52.0,Turnover by F. Ntilikina (bad pass; steal by J. O'Bryant),,21,24
93,1,0:52.0,,Personal foul by F. Ntilikina (drawn by M. Carter-Williams),21,24
94,1,0:52.0,,M. Carter-Williams misses free throw 1 of 2,21,24
95,1,0:52.0,,Offensive rebound by Team,21,24
96,1,0:52.0,,M. Carter-Williams makes free throw 2 of 2,21,25
97,1,0:34.0,D. McDermott misses 3-pt jump shot from 22 ft,,21,25
98,1,0:32.0,,Defensive rebound by J. Lamb,21,25
99,1,0:26.0,,M. Carter-Williams makes 2-pt dunk from 2 ft (assist by J. O'Bryant),21,27
100,1,0:03.0,Shooting foul by J. Lamb (drawn by R. Baker),,21,27
101,1,0:03.0,R. Baker makes free throw 1 of 2,,22,27
102,1,0:03.0,R. Baker makes free throw 2 of 2,,23,27
103,1,0:02.0,,Personal foul by M. Beasley (drawn by M. Carter-Williams),23,27
104,1,0:02.0,,M. Carter-Williams makes free throw 1 of 2,23,28
105,1,0:02.0,,M. Carter-Williams makes free throw 2 of 2,23,29
106,1,0:00.0,M. Beasley misses 3-pt jump shot from 47 ft,,23,29
107,1,0:00.0,Offensive rebound by Team,,23,29
108,2,11:43.0,L. Thomas misses 3-pt jump shot from 22 ft,,23,29
109,2,11:40.0,,Defensive rebound by J. O'Bryant,23,29
110,2,11:24.0,,J. O'Bryant makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),23,32
111,2,11:07.0,D. McDermott misses 2-pt layup from 1 ft,,23,32
112,2,11:05.0,,Defensive rebound by F. Kaminsky,23,32
113,2,10:54.0,,J. O'Bryant makes 2-pt jump shot from 15 ft (assist by F. Kaminsky),23,34
114,2,10:37.0,F. Ntilikina misses 2-pt layup from 1 ft,,23,34
115,2,10:34.0,Offensive rebound by L. Thomas,,23,34
116,2,10:34.0,L. Thomas misses 2-pt layup at rim,,23,34
117,2,10:34.0,,Defensive rebound by Team,23,34
118,2,10:25.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),23,37
119,2,10:06.0,R. Baker misses 2-pt layup from 2 ft,,23,37
120,2,10:04.0,,Defensive rebound by J. Lamb,23,37
121,2,9:55.0,,M. Carter-Williams misses 2-pt layup from 1 ft,23,37
122,2,9:52.0,Defensive rebound by D. McDermott,,23,37
123,2,9:50.0,Personal foul by J. O'Bryant (drawn by F. Ntilikina),,23,37
124,2,9:40.0,K. O'Quinn makes 2-pt layup from 1 ft (assist by R. Baker),,25,37
125,2,9:30.0,,J. Lamb misses 2-pt jump shot from 13 ft,25,37
126,2,9:25.0,Defensive rebound by K. O'Quinn,,25,37
127,2,9:22.0,Shooting foul by J. Lamb (drawn by D. McDermott),,25,37
128,2,9:22.0,D. McDermott misses free throw 1 of 2,,25,37
129,2,9:22.0,Offensive rebound by Team,,25,37
130,2,9:22.0,D. McDermott makes free throw 2 of 2,,26,37
131,2,9:08.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by N. Batum),26,39
132,2,8:52.0,D. McDermott misses 2-pt jump shot from 20 ft,,26,39
133,2,8:50.0,,Defensive rebound by F. Kaminsky,26,39
134,2,8:43.0,,Turnover by N. Batum (bad pass),26,39
135,2,8:36.0,Turnover by K. O'Quinn (bad pass; steal by N. Batum),,26,39
136,2,8:32.0,,N. Batum makes 2-pt dunk from 1 ft,26,41
137,2,8:19.0,F. Ntilikina makes 2-pt dunk from 1 ft (assist by R. Baker),,28,41
138,2,8:06.0,,Offensive foul by J. O'Bryant (drawn by L. Thomas),28,41
139,2,8:06.0,,Turnover by J. O'Bryant (offensive foul),28,41
140,2,8:06.0,E. Freedom enters the game for K. O'Quinn,,28,41
141,2,8:06.0,C. Lee enters the game for D. McDermott,,28,41
142,2,7:52.0,E. Freedom makes 2-pt hook shot from 9 ft,,30,41
143,2,7:37.0,,J. Lamb makes 2-pt layup from 1 ft (assist by N. Batum),30,43
144,2,7:14.0,L. Thomas misses 2-pt layup from 2 ft (block by N. Batum),,30,43
145,2,7:10.0,Offensive rebound by L. Thomas,,30,43
146,2,7:08.0,E. Freedom misses 2-pt jump shot from 17 ft,,30,43
147,2,7:05.0,,Defensive rebound by N. Batum,30,43
148,2,7:03.0,,F. Kaminsky makes 2-pt dunk from 1 ft (assist by J. O'Bryant),30,45
149,2,6:54.0,New York full timeout,,30,45
150,2,6:54.0,,D. Howard enters the game for N. Batum,30,45
151,2,6:54.0,,M. Kidd-Gilchrist enters the game for J. O'Bryant,30,45
152,2,6:54.0,,K. Walker enters the game for M. Carter-Williams,30,45
153,2,6:54.0,J. Jack enters the game for F. Ntilikina,,30,45
154,2,6:39.0,C. Lee misses 3-pt jump shot from 23 ft,,30,45
155,2,6:37.0,Offensive rebound by E. Freedom,,30,45
156,2,6:34.0,R. Baker misses 3-pt jump shot from 25 ft,,30,45
157,2,6:31.0,,Defensive rebound by Team,30,45
158,2,6:21.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 8 ft (block by R. Baker),30,45
159,2,6:19.0,Defensive rebound by R. Baker,,30,45
160,2,6:13.0,C. Lee misses 3-pt jump shot from 22 ft,,30,45
161,2,6:10.0,Offensive rebound by L. Thomas,,30,45
162,2,6:07.0,L. Thomas misses 3-pt jump shot from 25 ft,,30,45
163,2,6:07.0,,Defensive rebound by J. Lamb,30,45
164,2,5:54.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,30,45
165,2,5:51.0,,Offensive rebound by M. Kidd-Gilchrist,30,45
166,2,5:46.0,,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by M. Kidd-Gilchrist),30,48
167,2,5:32.0,E. Freedom makes 2-pt jump shot from 15 ft (assist by C. Lee),,32,48
168,2,5:16.0,,Personal foul by J. Jack (drawn by D. Howard),32,48
169,2,5:16.0,M. Beasley enters the game for L. Thomas,,32,48
170,2,5:08.0,,F. Kaminsky makes 3-pt jump shot from 27 ft,32,51
171,2,4:52.0,Turnover by J. Jack (lost ball; steal by K. Walker),,32,51
172,2,4:48.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by D. Howard),32,53
173,2,4:22.0,Turnover by C. Lee (bad pass),,32,53
174,2,4:22.0,,M. Williams enters the game for F. Kaminsky,32,53
175,2,4:12.0,,K. Walker makes 2-pt layup from 2 ft,32,55
176,2,4:12.0,,Shooting foul by M. Beasley (drawn by K. Walker),32,55
177,2,4:12.0,,N. Batum enters the game for J. Lamb,32,55
178,2,4:12.0,,K. Walker makes free throw 1 of 1,32,56
179,2,3:57.0,Shooting foul by M. Williams (drawn by M. Beasley),,32,56
180,2,3:57.0,M. Beasley misses free throw 1 of 2,,32,56
181,2,3:57.0,Offensive rebound by Team,,32,56
182,2,3:57.0,M. Beasley makes free throw 2 of 2,,33,56
183,2,3:45.0,,K. Walker misses 2-pt jump shot from 11 ft,33,56
184,2,3:44.0,,Offensive rebound by Team,33,56
185,2,3:30.0,D. McDermott enters the game for R. Baker,,33,56
186,2,3:21.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft,33,58
187,2,3:11.0,Shooting foul by K. Walker (drawn by J. Jack),,33,58
188,2,3:11.0,J. Jack makes free throw 1 of 2,,34,58
189,2,3:11.0,J. Jack makes free throw 2 of 2,,35,58
190,2,3:00.0,,M. Williams misses 3-pt jump shot from 27 ft,35,58
191,2,2:58.0,Defensive rebound by Team,,35,58
192,2,2:58.0,,Charlotte full timeout,35,58
193,2,2:46.0,M. Beasley makes 2-pt layup from 3 ft (assist by J. Jack),,37,58
194,2,2:32.0,,Personal foul by E. Freedom (drawn by D. Howard),37,58
195,2,2:26.0,,K. Walker misses 2-pt jump shot from 17 ft,37,58
196,2,2:19.0,Defensive rebound by M. Beasley,,37,58
197,2,2:10.0,M. Beasley misses 2-pt jump shot from 10 ft,,37,58
198,2,2:08.0,,Defensive rebound by M. Williams,37,58
199,2,1:59.0,,Turnover by M. Williams (bad pass; steal by E. Freedom),37,58
200,2,1:52.0,J. Jack misses 2-pt jump shot from 10 ft,,37,58
201,2,1:46.0,,Defensive rebound by M. Kidd-Gilchrist,37,58
202,2,1:35.0,,D. Howard misses 2-pt hook shot from 7 ft,37,58
203,2,1:33.0,,Offensive rebound by N. Batum,37,58
204,2,1:19.0,,K. Walker makes 2-pt layup from 2 ft,37,60
205,2,1:06.0,J. Jack makes 2-pt layup from 1 ft,,39,60
206,2,0:50.0,,Personal foul by J. Jack (drawn by D. Howard),39,60
207,2,0:46.0,,Turnover by M. Williams (bad pass; steal by E. Freedom),39,60
208,2,0:39.0,J. Jack misses 3-pt jump shot from 24 ft,,39,60
209,2,0:36.0,Offensive rebound by M. Beasley,,39,60
210,2,0:36.0,M. Beasley misses 2-pt layup at rim (block by N. Batum),,39,60
211,2,0:36.0,,Defensive rebound by N. Batum,39,60
212,2,0:31.0,,K. Walker misses 3-pt jump shot from 25 ft,39,60
213,2,0:27.0,Defensive rebound by C. Lee,,39,60
214,2,0:10.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by J. Jack),,42,60
215,3,11:44.0,M. Beasley makes 2-pt jump shot from 6 ft,,44,60
216,3,11:22.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by N. Batum),44,62
217,3,11:02.0,E. Freedom misses 2-pt jump shot from 6 ft,,44,62
218,3,10:58.0,,Defensive rebound by M. Kidd-Gilchrist,44,62
219,3,10:58.0,,Charlotte full timeout,44,62
220,3,10:49.0,,N. Batum misses 2-pt jump shot from 16 ft,44,62
221,3,10:49.0,,Offensive rebound by Team,44,62
222,3,10:49.0,Loose ball foul by L. Thomas (drawn by D. Howard),,44,62
223,3,10:36.0,,K. Walker misses 3-pt jump shot from 23 ft,44,62
224,3,10:32.0,Defensive rebound by M. Beasley,,44,62
225,3,10:23.0,C. Lee misses 3-pt jump shot from 25 ft,,44,62
226,3,10:19.0,,Defensive rebound by D. Howard,44,62
227,3,10:09.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 20 ft,44,62
228,3,10:04.0,Defensive rebound by C. Lee,,44,62
229,3,9:51.0,L. Thomas misses 2-pt layup from 2 ft (block by M. Williams),,44,62
230,3,9:49.0,Offensive rebound by M. Beasley,,44,62
231,3,9:47.0,Turnover by M. Beasley (lost ball; steal by M. Williams),,44,62
232,3,9:41.0,,K. Walker misses 2-pt layup from 1 ft,44,62
233,3,9:35.0,,Offensive rebound by M. Kidd-Gilchrist,44,62
234,3,9:35.0,,M. Kidd-Gilchrist makes 2-pt layup at rim,44,64
235,3,9:14.0,E. Freedom makes 2-pt jump shot from 15 ft (assist by J. Jack),,46,64
236,3,8:47.0,,M. Williams makes 2-pt jump shot from 11 ft (assist by M. Kidd-Gilchrist),46,66
237,3,8:35.0,J. Jack misses 2-pt jump shot from 13 ft,,46,66
238,3,8:33.0,,Defensive rebound by M. Kidd-Gilchrist,46,66
239,3,8:31.0,,M. Kidd-Gilchrist makes 2-pt layup at rim,46,68
240,3,8:31.0,,Shooting foul by M. Beasley (drawn by M. Kidd-Gilchrist),46,68
241,3,8:31.0,,M. Kidd-Gilchrist makes free throw 1 of 1,46,69
242,3,8:12.0,M. Beasley makes 2-pt hook shot from 4 ft,,48,69
243,3,7:58.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by K. Walker),48,72
244,3,7:46.0,C. Lee misses 3-pt jump shot from 25 ft,,48,72
245,3,7:43.0,,Defensive rebound by D. Howard,48,72
246,3,7:32.0,,Turnover by K. Walker (bad pass; steal by L. Thomas),48,72
247,3,7:27.0,L. Thomas makes 2-pt layup from 1 ft,,50,72
248,3,7:09.0,,M. Williams makes 2-pt jump shot from 9 ft (assist by K. Walker),50,74
249,3,7:09.0,Violation by M. Beasley (def goaltending),,50,74
250,3,6:51.0,M. Beasley misses 2-pt jump shot from 16 ft,,50,74
251,3,6:47.0,,Defensive rebound by M. Williams,50,74
252,3,6:30.0,,N. Batum misses 2-pt jump shot from 22 ft,50,74
253,3,6:28.0,Defensive rebound by Team,,50,74
254,3,6:28.0,,J. Lamb enters the game for N. Batum,50,74
255,3,6:28.0,K. O'Quinn enters the game for E. Freedom,,50,74
256,3,6:28.0,D. Dotson enters the game for L. Thomas,,50,74
257,3,6:28.0,D. McDermott enters the game for C. Lee,,50,74
258,3,6:20.0,D. McDermott misses 3-pt jump shot from 27 ft,,50,74
259,3,6:14.0,,Defensive rebound by D. Howard,50,74
260,3,6:10.0,,Shooting foul by K. O'Quinn (drawn by D. Howard),50,74
261,3,6:10.0,,D. Howard makes free throw 1 of 2,50,75
262,3,6:10.0,,D. Howard misses free throw 2 of 2,50,75
263,3,6:04.0,Defensive rebound by K. O'Quinn,,50,75
264,3,6:00.0,Turnover by J. Jack (out of bounds lost ball),,50,75
265,3,5:50.0,,K. Walker misses 2-pt jump shot from 14 ft,50,75
266,3,5:46.0,Defensive rebound by D. Dotson,,50,75
267,3,5:39.0,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by D. McDermott),,52,75
268,3,5:25.0,,J. Lamb misses 2-pt jump shot from 17 ft,52,75
269,3,5:20.0,,Offensive rebound by D. Howard,52,75
270,3,5:14.0,,M. Williams makes 2-pt jump shot from 9 ft (assist by D. Howard),52,77
271,3,5:02.0,J. Jack makes 2-pt jump shot from 19 ft (assist by K. O'Quinn),,54,77
272,3,4:46.0,,Offensive foul by D. Howard (drawn by M. Beasley),54,77
273,3,4:46.0,,Turnover by D. Howard (offensive foul),54,77
274,3,4:46.0,,F. Kaminsky enters the game for M. Williams,54,77
275,3,4:33.0,Offensive foul by K. O'Quinn (drawn by K. Walker),,54,77
276,3,4:33.0,Turnover by K. O'Quinn (offensive foul),,54,77
277,3,4:25.0,,Personal foul by K. O'Quinn (drawn by J. Lamb),54,77
278,3,4:18.0,,J. Lamb misses 2-pt layup from 1 ft,54,77
279,3,4:15.0,,Offensive rebound by D. Howard,54,77
280,3,4:15.0,,D. Howard misses 2-pt layup at rim,54,77
281,3,4:15.0,,Offensive rebound by D. Howard,54,77
282,3,4:05.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by K. Walker),54,80
283,3,3:48.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by J. Jack),,57,80
284,3,3:32.0,,D. Howard misses 2-pt hook shot from 6 ft (block by K. O'Quinn),57,80
285,3,3:32.0,Defensive rebound by Team,,57,80
286,3,3:32.0,,Loose ball foul by M. Kidd-Gilchrist (drawn by D. Dotson),57,80
287,3,3:32.0,F. Ntilikina enters the game for J. Jack,,57,80
288,3,3:18.0,M. Beasley makes 2-pt layup from 2 ft (assist by F. Ntilikina),,59,80
289,3,3:18.0,,Violation by D. Howard (def goaltending),59,80
290,3,2:55.0,,D. Howard makes 2-pt dunk from 1 ft,59,82
291,3,2:47.0,D. Dotson misses 2-pt jump shot from 14 ft,,59,82
292,3,2:44.0,Offensive rebound by D. Dotson,,59,82
293,3,2:31.0,K. O'Quinn misses 2-pt layup from 4 ft (block by M. Kidd-Gilchrist),,59,82
294,3,2:31.0,Offensive rebound by Team,,59,82
295,3,2:31.0,New York full timeout,,59,82
296,3,2:31.0,,N. Batum enters the game for D. Howard,59,82
297,3,2:31.0,,M. Carter-Williams enters the game for M. Kidd-Gilchrist,59,82
298,3,2:31.0,,J. O'Bryant enters the game for K. Walker,59,82
299,3,2:24.0,M. Beasley misses 2-pt jump shot from 16 ft,,59,82
300,3,2:21.0,Offensive rebound by M. Beasley,,59,82
301,3,2:21.0,Turnover by M. Beasley (bad pass),,59,82
302,3,2:05.0,,Turnover by M. Carter-Williams (bad pass; steal by K. O'Quinn),59,82
303,3,1:56.0,M. Beasley misses 2-pt layup from 3 ft,,59,82
304,3,1:56.0,,Defensive rebound by Team,59,82
305,3,1:56.0,Loose ball foul by D. McDermott (drawn by J. Lamb),,59,82
306,3,1:56.0,,J. Lamb makes free throw 1 of 2,59,83
307,3,1:56.0,L. Thomas enters the game for M. Beasley,,59,83
308,3,1:56.0,,J. Lamb makes free throw 2 of 2,59,84
309,3,1:40.0,L. Thomas makes 2-pt layup from 2 ft,,61,84
310,3,1:40.0,Shooting foul by F. Kaminsky (drawn by L. Thomas),,61,84
311,3,1:40.0,L. Thomas makes free throw 1 of 1,,62,84
312,3,1:24.0,,J. O'Bryant makes 2-pt jump shot from 14 ft,62,86
313,3,1:08.0,L. Thomas misses 2-pt layup from 5 ft (block by F. Kaminsky),,62,86
314,3,1:05.0,,Defensive rebound by J. Lamb,62,86
315,3,0:50.0,,M. Carter-Williams makes 2-pt dunk from 1 ft (assist by N. Batum),62,88
316,3,0:36.0,D. McDermott misses 2-pt layup from 2 ft (block by F. Kaminsky),,62,88
317,3,0:32.0,,Defensive rebound by J. O'Bryant,62,88
318,3,0:30.0,,J. Lamb misses 3-pt jump shot from 26 ft,62,88
319,3,0:30.0,Defensive rebound by K. O'Quinn,,62,88
320,3,0:24.0,F. Ntilikina makes 2-pt layup from 1 ft,,64,88
321,3,0:00.0,,J. Lamb misses 3-pt jump shot from 22 ft,64,88
322,3,0:00.0,,Offensive rebound by Team,64,88
323,4,11:41.0,,Turnover by N. Batum (bad pass; steal by F. Ntilikina),64,88
324,4,11:38.0,F. Ntilikina makes 2-pt layup at rim,,66,88
325,4,11:24.0,,J. O'Bryant makes 2-pt dunk at rim (assist by M. Carter-Williams),66,90
326,4,11:07.0,D. Dotson makes 2-pt jump shot from 18 ft (assist by K. O'Quinn),,68,90
327,4,10:54.0,,Turnover by M. Carter-Williams (bad pass; steal by D. McDermott),68,90
328,4,10:40.0,L. Thomas misses 3-pt jump shot from 25 ft,,68,90
329,4,10:31.0,,Defensive rebound by F. Kaminsky,68,90
330,4,10:24.0,,F. Kaminsky makes 2-pt jump shot from 10 ft,68,92
331,4,10:08.0,F. Ntilikina misses 2-pt jump shot from 21 ft,,68,92
332,4,10:05.0,,Defensive rebound by J. Lamb,68,92
333,4,10:00.0,,J. Lamb makes 3-pt jump shot from 24 ft (assist by J. O'Bryant),68,95
334,4,9:45.0,K. O'Quinn makes 2-pt jump shot from 13 ft (assist by D. Dotson),,70,95
335,4,9:31.0,,J. O'Bryant misses 2-pt jump shot from 15 ft,70,95
336,4,9:27.0,Defensive rebound by D. McDermott,,70,95
337,4,9:24.0,K. O'Quinn makes 2-pt layup from 1 ft (assist by F. Ntilikina),,72,95
338,4,9:24.0,,Charlotte full timeout,72,95
339,4,9:24.0,,M. Kidd-Gilchrist enters the game for J. O'Bryant,72,95
340,4,9:24.0,R. Baker enters the game for K. O'Quinn,,72,95
341,4,9:24.0,M. Beasley enters the game for L. Thomas,,72,95
342,4,8:57.0,,F. Kaminsky misses 2-pt jump shot from 10 ft,72,95
343,4,8:55.0,,Offensive rebound by M. Kidd-Gilchrist,72,95
344,4,8:54.0,,M. Kidd-Gilchrist misses 2-pt layup at rim,72,95
345,4,8:54.0,Defensive rebound by R. Baker,,72,95
346,4,8:54.0,Personal foul by M. Carter-Williams (drawn by R. Baker),,72,95
347,4,8:44.0,D. Dotson makes 2-pt jump shot from 14 ft (assist by M. Beasley),,74,95
348,4,8:24.0,,Turnover by M. Kidd-Gilchrist (lost ball; steal by D. Dotson),74,95
349,4,8:18.0,Turnover by D. Dotson (lost ball; steal by M. Kidd-Gilchrist),,74,95
350,4,8:01.0,,M. Carter-Williams misses 2-pt layup from 2 ft,74,95
351,4,8:01.0,,Offensive rebound by M. Kidd-Gilchrist,74,95
352,4,8:01.0,,Shooting foul by D. Dotson (drawn by M. Kidd-Gilchrist),74,95
353,4,8:01.0,,M. Kidd-Gilchrist makes free throw 1 of 2,74,96
354,4,8:01.0,,M. Kidd-Gilchrist makes free throw 2 of 2,74,97
355,4,7:57.0,Turnover by M. Beasley (traveling),,74,97
356,4,7:39.0,,F. Kaminsky makes 2-pt dunk from 1 ft (assist by J. Lamb),74,99
357,4,7:27.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by D. Dotson),,77,99
358,4,7:10.0,,F. Kaminsky makes 2-pt layup from 5 ft (assist by M. Carter-Williams),77,101
359,4,6:58.0,M. Beasley misses 2-pt layup from 1 ft,,77,101
360,4,6:55.0,,Defensive rebound by M. Kidd-Gilchrist,77,101
361,4,6:51.0,,F. Kaminsky misses 3-pt jump shot from 24 ft,77,101
362,4,6:48.0,Defensive rebound by F. Ntilikina,,77,101
363,4,6:46.0,Turnover by F. Ntilikina (bad pass; steal by J. Lamb),,77,101
364,4,6:44.0,,Personal foul by D. McDermott (drawn by J. Lamb),77,101
365,4,6:44.0,R. Sessions enters the game for D. McDermott,,77,101
366,4,6:44.0,J. Noah enters the game for D. Dotson,,77,101
367,4,6:38.0,,Turnover by M. Carter-Williams (lost ball; steal by J. Noah),77,101
368,4,6:24.0,Shooting foul by F. Kaminsky (drawn by M. Beasley),,77,101
369,4,6:24.0,M. Beasley makes free throw 1 of 2,,78,101
370,4,6:24.0,,K. Walker enters the game for N. Batum,78,101
