,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ATLANTA_ACTION,CHARLOTTE_SCORE,ATLANTA_SCORE
64,1,3:43.0,D. Howard misses 2-pt hook shot from 11 ft,,25,15
65,1,3:40.0,,Defensive rebound by D. Dedmon,25,15
66,1,3:32.0,,J. Collins makes 2-pt dunk from 1 ft (assist by D. Schröder),25,17
67,1,3:08.0,D. Howard makes 2-pt hook shot from 11 ft,,27,17
68,1,2:54.0,,D. Schröder makes 2-pt layup from 3 ft,27,19
69,1,2:40.0,K. Walker makes 3-pt jump shot from 25 ft,,30,19
70,1,2:29.0,,M. Belinelli makes 2-pt jump shot from 13 ft (assist by D. Schröder),30,21
71,1,2:14.0,Turnover by N. Batum (bad pass; steal by D. Dedmon),,30,21
72,1,2:10.0,,J. Collins makes 2-pt dunk from 1 ft (assist by D. Dedmon),30,23
73,1,1:48.0,T. Graham makes 2-pt jump shot from 12 ft (assist by K. Walker),,32,23
74,1,1:27.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by D. Dedmon),32,26
75,1,1:15.0,Personal foul by T. Prince (drawn by N. Batum),,32,26
76,1,1:15.0,Charlotte full timeout,,32,26
77,1,1:15.0,,M. Delaney enters the game for D. Schröder,32,26
78,1,1:15.0,J. O'Bryant enters the game for D. Howard,,32,26
79,1,1:15.0,M. Carter-Williams enters the game for K. Walker,,32,26
80,1,1:06.0,N. Batum misses 3-pt jump shot from 24 ft,,32,26
81,1,0:59.0,Defensive rebound by Team,,32,26
82,1,0:51.0,Turnover by N. Batum (bad pass),,32,26
83,1,0:41.0,,Personal foul by J. Lamb (drawn by M. Belinelli),32,26
84,1,0:32.0,,M. Belinelli makes 2-pt jump shot from 20 ft (assist by J. Collins),32,28
85,1,0:16.0,J. Lamb makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,35,28
86,1,0:02.0,,Turnover by M. Delaney (bad pass; steal by N. Batum),35,28
87,1,0:00.0,N. Batum misses 3-pt jump shot from 40 ft,,35,28
88,1,0:00.0,Offensive rebound by Team,,35,28
89,2,11:45.0,,Shooting foul by J. O'Bryant (drawn by M. Belinelli),35,28
90,2,11:45.0,,M. Belinelli makes free throw 1 of 2,35,29
91,2,11:45.0,,M. Belinelli makes free throw 2 of 2,35,30
92,2,11:26.0,,T. Dorsey enters the game for M. Belinelli,35,30
93,2,11:21.0,J. O'Bryant makes 2-pt jump shot from 11 ft,,37,30
94,2,11:00.0,,T. Dorsey makes 3-pt jump shot from 25 ft (assist by M. Delaney),37,33
95,2,10:48.0,Personal foul by T. Prince (drawn by J. Lamb),,37,33
96,2,10:43.0,J. Lamb misses 2-pt jump shot from 11 ft,,37,33
97,2,10:39.0,,Defensive rebound by T. Prince,37,33
98,2,10:33.0,,M. Delaney misses 2-pt jump shot from 20 ft,37,33
99,2,10:30.0,Defensive rebound by M. Kidd-Gilchrist,,37,33
100,2,10:13.0,F. Kaminsky misses 2-pt layup from 4 ft (block by J. Collins),,37,33
101,2,10:09.0,Offensive rebound by J. Lamb,,37,33
102,2,10:07.0,Turnover by Team (shot clock),,37,33
103,2,9:45.0,,T. Dorsey misses 2-pt jump shot from 15 ft,37,33
104,2,9:42.0,Defensive rebound by M. Carter-Williams,,37,33
105,2,9:40.0,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),,40,33
106,2,9:25.0,,T. Dorsey misses 3-pt jump shot from 24 ft,40,33
107,2,9:22.0,Defensive rebound by F. Kaminsky,,40,33
108,2,9:14.0,M. Carter-Williams makes 2-pt jump shot from 19 ft,,42,33
109,2,8:51.0,,M. Delaney misses 3-pt jump shot from 25 ft,42,33
110,2,8:47.0,Defensive rebound by M. Kidd-Gilchrist,,42,33
111,2,8:42.0,J. O'Bryant misses 2-pt jump shot from 20 ft,,42,33
112,2,8:38.0,,Defensive rebound by M. Muscala,42,33
113,2,8:33.0,,Personal foul by J. Lamb (drawn by T. Dorsey),42,33
114,2,8:33.0,,E. İlyasova enters the game for T. Prince,42,33
115,2,8:33.0,,K. Bazemore enters the game for J. Collins,42,33
116,2,8:27.0,,M. Muscala makes 3-pt jump shot from 25 ft (assist by M. Delaney),42,36
117,2,8:10.0,J. O'Bryant misses 2-pt hook shot from 11 ft,,42,36
118,2,8:06.0,,Defensive rebound by M. Muscala,42,36
119,2,7:59.0,,K. Bazemore makes 3-pt jump shot from 27 ft (assist by M. Muscala),42,39
120,2,7:51.0,Charlotte full timeout,,42,39
121,2,7:51.0,K. Walker enters the game for M. Kidd-Gilchrist,,42,39
122,2,7:43.0,J. Lamb misses 2-pt jump shot from 20 ft,,42,39
123,2,7:41.0,,Defensive rebound by M. Muscala,42,39
124,2,7:24.0,,M. Delaney misses 2-pt jump shot from 16 ft,42,39
125,2,7:21.0,Defensive rebound by M. Carter-Williams,,42,39
126,2,7:16.0,F. Kaminsky makes 2-pt dunk at rim (assist by M. Carter-Williams),,44,39
127,2,6:59.0,,E. İlyasova misses 3-pt jump shot from 23 ft,44,39
128,2,6:56.0,Defensive rebound by M. Carter-Williams,,44,39
129,2,6:49.0,J. O'Bryant makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,47,39
130,2,6:28.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by K. Bazemore),47,41
131,2,6:13.0,J. Lamb misses 2-pt jump shot from 17 ft,,47,41
132,2,6:10.0,,Defensive rebound by E. İlyasova,47,41
133,2,5:57.0,,T. Dorsey misses 3-pt jump shot from 25 ft,47,41
134,2,5:54.0,,Offensive rebound by Team,47,41
135,2,5:54.0,,D. Schröder enters the game for M. Delaney,47,41
136,2,5:54.0,,J. Collins enters the game for M. Muscala,47,41
137,2,5:54.0,N. Batum enters the game for J. Lamb,,47,41
138,2,5:54.0,D. Howard enters the game for J. O'Bryant,,47,41
139,2,5:54.0,T. Graham enters the game for F. Kaminsky,,47,41
140,2,5:48.0,,Turnover by K. Bazemore (bad pass; steal by D. Howard),47,41
141,2,5:39.0,T. Graham makes 2-pt layup from 2 ft (assist by K. Walker),,49,41
142,2,5:27.0,,Turnover by T. Dorsey (bad pass),49,41
143,2,5:27.0,,M. Belinelli enters the game for T. Dorsey,49,41
144,2,5:13.0,Turnover by D. Howard (traveling),,49,41
145,2,5:02.0,,D. Schröder makes 2-pt jump shot from 18 ft,49,43
146,2,4:46.0,T. Graham makes 3-pt jump shot from 25 ft (assist by K. Walker),,52,43
147,2,4:36.0,,D. Schröder misses 2-pt jump shot from 12 ft,52,43
148,2,4:32.0,Defensive rebound by D. Howard,,52,43
149,2,4:18.0,M. Carter-Williams misses 3-pt jump shot from 24 ft,,52,43
150,2,4:14.0,Offensive rebound by T. Graham,,52,43
151,2,4:13.0,T. Graham misses 2-pt layup at rim,,52,43
152,2,4:13.0,Offensive rebound by T. Graham,,52,43
153,2,4:01.0,D. Howard misses 2-pt jump shot from 10 ft,,52,43
154,2,4:00.0,Offensive rebound by N. Batum,,52,43
155,2,3:59.0,N. Batum makes 2-pt layup at rim,,54,43
156,2,3:51.0,,Atlanta full timeout,54,43
157,2,3:51.0,,D. Dedmon enters the game for E. İlyasova,54,43
158,2,3:51.0,M. Kidd-Gilchrist enters the game for M. Carter-Williams,,54,43
159,2,3:51.0,F. Kaminsky enters the game for T. Graham,,54,43
160,2,3:46.0,Violation by N. Batum (kicked ball),,54,43
161,2,3:33.0,,K. Bazemore makes 2-pt layup from 9 ft,54,45
162,2,3:15.0,D. Howard makes 2-pt hook shot from 8 ft (assist by N. Batum),,56,45
163,2,3:01.0,,Turnover by K. Bazemore (lost ball; steal by M. Kidd-Gilchrist),56,45
164,2,2:44.0,D. Howard misses 2-pt hook shot from 9 ft,,56,45
165,2,2:43.0,Offensive rebound by N. Batum,,56,45
166,2,2:43.0,N. Batum makes 2-pt dunk at rim,,58,45
167,2,2:43.0,K. Walker makes technical free throw,,59,45
168,2,2:43.0,,Technical foul by K. Bazemore,59,45
169,2,2:43.0,K. Walker makes technical free throw,,60,45
170,2,2:43.0,,T. Prince enters the game for K. Bazemore,60,45
171,2,2:35.0,,Personal foul by M. Kidd-Gilchrist (drawn by M. Belinelli),60,45
172,2,2:29.0,,Personal foul by M. Kidd-Gilchrist (drawn by M. Belinelli),60,45
173,2,2:29.0,T. Graham enters the game for M. Kidd-Gilchrist,,60,45
174,2,2:20.0,,J. Collins makes 2-pt dunk at rim (assist by D. Schröder),60,47
175,2,1:56.0,K. Walker misses 2-pt jump shot from 15 ft,,60,47
176,2,1:53.0,Offensive rebound by D. Howard,,60,47
177,2,1:53.0,Shooting foul by J. Collins (drawn by K. Walker),,60,47
178,2,1:53.0,K. Walker misses free throw 1 of 3,,60,47
179,2,1:53.0,Offensive rebound by Team,,60,47
180,2,1:53.0,K. Walker makes free throw 2 of 3,,61,47
181,2,1:53.0,K. Walker makes free throw 3 of 3,,62,47
182,2,1:46.0,,D. Schröder misses 3-pt jump shot from 25 ft,62,47
183,2,1:42.0,Defensive rebound by D. Howard,,62,47
184,2,1:22.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,62,47
185,2,1:18.0,,Defensive rebound by M. Belinelli,62,47
186,2,1:16.0,,M. Belinelli makes 3-pt jump shot from 25 ft,62,50
187,2,0:48.0,D. Howard misses 2-pt jump shot from 15 ft,,62,50
188,2,0:46.0,,Defensive rebound by D. Dedmon,62,50
189,2,0:39.0,,Personal foul by T. Graham (drawn by M. Belinelli),62,50
190,2,0:39.0,,M. Belinelli makes free throw 1 of 2,62,51
191,2,0:39.0,,M. Belinelli makes free throw 2 of 2,62,52
192,2,0:26.0,D. Howard makes 2-pt dunk from 1 ft (assist by K. Walker),,64,52
193,2,0:07.0,,D. Dedmon misses 2-pt jump shot from 10 ft,64,52
194,2,0:04.0,Defensive rebound by N. Batum,,64,52
195,2,0:00.0,K. Walker misses 2-pt layup from 1 ft,,64,52
196,2,0:00.0,Offensive rebound by Team,,64,52
197,3,11:48.0,,M. Muscala makes 3-pt jump shot from 24 ft (assist by K. Bazemore),64,55
198,3,11:22.0,F. Kaminsky misses 2-pt jump shot from 7 ft (block by M. Muscala),,64,55
199,3,11:22.0,Offensive rebound by Team,,64,55
200,3,11:19.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,64,55
201,3,11:19.0,Offensive rebound by Team,,64,55
202,3,11:19.0,Turnover by Team (shot clock),,64,55
203,3,11:11.0,,M. Muscala misses 3-pt jump shot from 25 ft,64,55
204,3,11:08.0,Defensive rebound by F. Kaminsky,,64,55
205,3,11:03.0,K. Walker misses 3-pt jump shot from 25 ft,,64,55
206,3,10:59.0,,Defensive rebound by D. Schröder,64,55
207,3,10:57.0,,Turnover by D. Schröder (bad pass; steal by F. Kaminsky),64,55
208,3,10:43.0,M. Kidd-Gilchrist makes 2-pt jump shot from 14 ft,,66,55
209,3,10:22.0,,D. Schröder misses 2-pt jump shot from 11 ft,66,55
210,3,10:19.0,Defensive rebound by D. Howard,,66,55
211,3,10:15.0,K. Walker misses 3-pt jump shot from 26 ft,,66,55
212,3,10:11.0,,Defensive rebound by M. Muscala,66,55
213,3,10:05.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by D. Schröder),66,57
214,3,10:05.0,,Shooting foul by D. Howard (drawn by K. Bazemore),66,57
215,3,10:05.0,,K. Bazemore makes free throw 1 of 1,66,58
216,3,9:55.0,K. Walker makes 3-pt jump shot from 25 ft,,69,58
217,3,9:42.0,,Personal foul by M. Kidd-Gilchrist (drawn by K. Bazemore),69,58
218,3,9:42.0,T. Graham enters the game for M. Kidd-Gilchrist,,69,58
219,3,9:34.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by D. Schröder),69,60
220,3,9:20.0,Personal foul by E. İlyasova (drawn by D. Howard),,69,60
221,3,9:17.0,Personal foul by E. İlyasova (drawn by D. Howard),,69,60
222,3,9:06.0,,Offensive charge foul by D. Howard (drawn by E. İlyasova),69,60
223,3,9:06.0,Turnover by D. Howard (offensive foul),,69,60
224,3,8:46.0,,K. Bazemore makes 3-pt jump shot from 25 ft,69,63
225,3,8:46.0,,Shooting foul by T. Graham (drawn by K. Bazemore),69,63
226,3,8:46.0,,K. Bazemore makes free throw 1 of 1,69,64
227,3,8:38.0,K. Walker misses 2-pt layup from 1 ft,,69,64
228,3,8:38.0,Offensive rebound by D. Howard,,69,64
229,3,8:37.0,D. Howard makes 2-pt dunk at rim,,71,64
230,3,8:21.0,,E. İlyasova makes 2-pt jump shot from 15 ft (assist by K. Bazemore),71,66
231,3,8:06.0,Shooting foul by M. Muscala (drawn by D. Howard),,71,66
232,3,8:06.0,D. Howard makes free throw 1 of 2,,72,66
233,3,8:06.0,D. Howard makes free throw 2 of 2,,73,66
234,3,7:55.0,,K. Bazemore makes 3-pt jump shot from 24 ft,73,69
235,3,7:31.0,T. Graham makes 2-pt jump shot from 21 ft (assist by F. Kaminsky),,75,69
236,3,7:14.0,,D. Schröder makes 2-pt jump shot from 19 ft (assist by K. Bazemore),75,71
237,3,7:01.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,75,71
238,3,6:54.0,Offensive rebound by N. Batum,,75,71
239,3,6:54.0,N. Batum misses 2-pt layup at rim,,75,71
240,3,6:54.0,Offensive rebound by N. Batum,,75,71
241,3,6:53.0,N. Batum makes 2-pt layup at rim,,77,71
242,3,6:41.0,,E. İlyasova misses 3-pt jump shot from 25 ft,77,71
243,3,6:38.0,Defensive rebound by D. Howard,,77,71
244,3,6:32.0,K. Walker misses 2-pt layup from 7 ft (block by E. İlyasova),,77,71
245,3,6:29.0,Offensive rebound by D. Howard,,77,71
246,3,6:28.0,Turnover by D. Howard (bad pass; steal by K. Bazemore),,77,71
247,3,6:28.0,,Personal foul by K. Walker (drawn by D. Schröder),77,71
248,3,6:28.0,,Atlanta full timeout,77,71
249,3,6:28.0,,M. Belinelli enters the game for T. Prince,77,71
250,3,6:20.0,,D. Schröder misses 3-pt jump shot from 24 ft,77,71
251,3,6:16.0,Defensive rebound by D. Howard,,77,71
252,3,6:04.0,Turnover by F. Kaminsky (bad pass; steal by M. Muscala),,77,71
253,3,5:55.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by D. Schröder),77,74
254,3,5:28.0,Turnover by D. Howard (turnover),,77,74
255,3,5:28.0,,D. Dedmon enters the game for M. Muscala,77,74
256,3,5:15.0,,D. Schröder makes 2-pt jump shot from 10 ft,77,76
257,3,5:03.0,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),,80,76
258,3,4:44.0,,E. İlyasova makes 2-pt layup at rim (assist by K. Bazemore),80,78
259,3,4:21.0,T. Graham makes 3-pt jump shot from 26 ft (assist by N. Batum),,83,78
260,3,3:59.0,,T. Prince enters the game for K. Bazemore,83,78
261,3,3:59.0,J. Lamb enters the game for F. Kaminsky,,83,78
262,3,3:58.0,,Shooting foul by N. Batum (drawn by D. Schröder),83,78
263,3,3:58.0,,D. Schröder misses free throw 1 of 2,83,78
264,3,3:58.0,,Offensive rebound by Team,83,78
265,3,3:58.0,,D. Schröder makes free throw 2 of 2,83,79
266,3,3:40.0,N. Batum misses 2-pt jump shot from 13 ft,,83,79
267,3,3:36.0,,Defensive rebound by D. Dedmon,83,79
268,3,3:30.0,,M. Delaney enters the game for D. Schröder,83,79
269,3,3:25.0,,T. Prince misses 3-pt jump shot from 23 ft,83,79
270,3,3:21.0,Defensive rebound by J. Lamb,,83,79
271,3,3:02.0,K. Walker makes 3-pt jump shot from 25 ft (assist by T. Graham),,86,79
272,3,2:48.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by M. Delaney),86,82
273,3,2:30.0,J. Lamb makes 2-pt jump shot from 17 ft,,88,82
274,3,2:10.0,,M. Belinelli misses 3-pt jump shot from 24 ft,88,82
275,3,2:06.0,Defensive rebound by N. Batum,,88,82
276,3,2:06.0,Turnover by N. Batum (bad pass; steal by T. Prince),,88,82
277,3,2:01.0,,M. Belinelli misses 3-pt jump shot from 25 ft,88,82
278,3,1:58.0,Defensive rebound by J. Lamb,,88,82
279,3,1:50.0,K. Walker makes 3-pt jump shot from 25 ft,,91,82
280,3,1:39.0,,Atlanta full timeout,91,82
281,3,1:39.0,,J. Collins enters the game for E. İlyasova,91,82
282,3,1:39.0,J. O'Bryant enters the game for D. Howard,,91,82
283,3,1:33.0,,Personal foul by J. Lamb (drawn by M. Belinelli),91,82
284,3,1:33.0,,M. Belinelli makes free throw 1 of 2,91,83
285,3,1:33.0,,M. Belinelli makes free throw 2 of 2,91,84
286,3,1:21.0,K. Walker makes 2-pt jump shot from 6 ft (assist by N. Batum),,93,84
287,3,1:08.0,,M. Belinelli misses 2-pt layup from 1 ft,93,84
288,3,1:06.0,,Offensive rebound by J. Collins,93,84
289,3,1:06.0,,J. Collins misses 2-pt layup at rim,93,84
290,3,1:06.0,Defensive rebound by N. Batum,,93,84
291,3,1:06.0,Turnover by N. Batum (turnover),,93,84
292,3,0:59.0,Offensive charge foul by T. Prince (drawn by J. O'Bryant),,93,84
293,3,0:59.0,,Turnover by T. Prince (offensive foul),93,84
294,3,0:45.0,Shooting foul by D. Dedmon (drawn by K. Walker),,93,84
295,3,0:45.0,K. Walker misses free throw 1 of 2,,93,84
296,3,0:45.0,Offensive rebound by Team,,93,84
297,3,0:45.0,K. Walker makes free throw 2 of 2,,94,84
298,3,0:35.0,,M. Delaney misses 2-pt layup from 4 ft (block by J. O'Bryant),94,84
299,3,0:31.0,Defensive rebound by N. Batum,,94,84
300,3,0:29.0,K. Walker makes 3-pt jump shot from 25 ft,,97,84
301,3,0:05.0,,M. Belinelli misses 2-pt jump shot from 16 ft,97,84
302,3,0:02.0,Defensive rebound by N. Batum,,97,84
303,3,0:00.0,K. Walker misses 3-pt jump shot from 50 ft,,97,84
304,3,0:00.0,Offensive rebound by Team,,97,84
305,4,11:45.0,Personal foul by M. Delaney (drawn by J. Lamb),,97,84
306,4,11:36.0,J. O'Bryant misses 3-pt jump shot from 25 ft,,97,84
307,4,11:33.0,,Defensive rebound by D. Dedmon,97,84
308,4,11:26.0,,Turnover by M. Belinelli (bad pass; steal by M. Carter-Williams),97,84
309,4,11:12.0,K. Walker makes 2-pt layup at rim,,99,84
310,4,10:48.0,,Shooting foul by T. Graham (drawn by D. Dedmon),99,84
311,4,10:48.0,,D. Dedmon makes free throw 1 of 2,99,85
312,4,10:48.0,,D. Dedmon makes free throw 2 of 2,99,86
313,4,10:30.0,Personal foul by T. Dorsey (drawn by J. O'Bryant),,99,86
314,4,10:21.0,T. Graham misses 3-pt jump shot from 23 ft,,99,86
315,4,10:19.0,Offensive rebound by J. O'Bryant,,99,86
316,4,10:16.0,J. Lamb makes 2-pt layup from 1 ft (assist by J. O'Bryant),,101,86
317,4,9:56.0,,J. Collins makes 2-pt jump shot from 12 ft (assist by T. Dorsey),101,88
318,4,9:42.0,J. Lamb misses 2-pt jump shot from 6 ft (block by T. Dorsey),,101,88
319,4,9:41.0,,Defensive rebound by Team,101,88
320,4,9:41.0,,M. Muscala enters the game for M. Delaney,101,88
321,4,9:41.0,,K. Bazemore enters the game for D. Dedmon,101,88
322,4,9:28.0,,T. Dorsey misses 3-pt jump shot from 25 ft,101,88
323,4,9:26.0,Defensive rebound by K. Walker,,101,88
324,4,9:14.0,J. O'Bryant misses 2-pt jump shot from 15 ft,,101,88
325,4,9:11.0,,Defensive rebound by M. Belinelli,101,88
326,4,9:02.0,,M. Belinelli misses 3-pt jump shot from 24 ft,101,88
327,4,9:02.0,Defensive rebound by J. Lamb,,101,88
328,4,8:43.0,M. Carter-Williams misses 3-pt jump shot from 22 ft,,101,88
329,4,8:38.0,Offensive rebound by M. Carter-Williams,,101,88
330,4,8:21.0,M. Carter-Williams misses 3-pt jump shot from 23 ft,,101,88
331,4,8:20.0,Offensive rebound by Team,,101,88
332,4,8:20.0,,D. Schröder enters the game for M. Belinelli,101,88
333,4,8:20.0,N. Batum enters the game for K. Walker,,101,88
334,4,8:17.0,T. Graham misses 2-pt layup from 1 ft,,101,88
335,4,8:13.0,,Defensive rebound by J. Collins,101,88
336,4,8:06.0,,Shooting foul by J. O'Bryant (drawn by K. Bazemore),101,88
337,4,8:06.0,,K. Bazemore makes free throw 1 of 2,101,89
338,4,8:06.0,F. Kaminsky enters the game for T. Graham,,101,89
339,4,8:06.0,,K. Bazemore makes free throw 2 of 2,101,90
340,4,7:48.0,Shooting foul by J. Collins (drawn by F. Kaminsky),,101,90
341,4,7:48.0,F. Kaminsky makes free throw 1 of 2,,102,90
342,4,7:48.0,F. Kaminsky misses free throw 2 of 2,,102,90
343,4,7:46.0,,Defensive rebound by J. Collins,102,90
344,4,7:32.0,,K. Bazemore misses 3-pt jump shot from 22 ft,102,90
345,4,7:31.0,,Offensive rebound by Team,102,90
346,4,7:31.0,Loose ball foul by J. O'Bryant (drawn by J. Collins),,102,90
347,4,7:22.0,,J. Collins makes 2-pt layup at rim (assist by T. Dorsey),102,92
348,4,7:01.0,J. Lamb makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),,105,92
349,4,6:50.0,,Shooting foul by F. Kaminsky (drawn by J. Collins),105,92
350,4,6:50.0,,Atlanta full timeout,105,92
351,4,6:50.0,,E. İlyasova enters the game for M. Muscala,105,92
352,4,6:50.0,D. Howard enters the game for J. Lamb,,105,92
353,4,6:50.0,M. Kidd-Gilchrist enters the game for J. O'Bryant,,105,92
354,4,6:50.0,K. Walker enters the game for M. Carter-Williams,,105,92
355,4,6:50.0,,J. Collins makes free throw 1 of 2,105,93
356,4,6:50.0,,J. Collins makes free throw 2 of 2,105,94
357,4,6:39.0,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Kidd-Gilchrist),,108,94
358,4,6:24.0,,E. İlyasova misses 2-pt jump shot from 18 ft,108,94
359,4,6:20.0,Defensive rebound by N. Batum,,108,94
360,4,6:15.0,F. Kaminsky makes 2-pt dunk from 1 ft (assist by D. Howard),,110,94
361,4,6:15.0,Shooting foul by J. Collins (drawn by F. Kaminsky),,110,94
362,4,6:15.0,,M. Muscala enters the game for J. Collins,110,94
363,4,6:15.0,F. Kaminsky makes free throw 1 of 1,,111,94
364,4,6:02.0,,K. Bazemore makes 2-pt dunk at rim (assist by D. Schröder),111,96
365,4,5:43.0,K. Walker misses 3-pt jump shot from 25 ft,,111,96
366,4,5:40.0,,Defensive rebound by K. Bazemore,111,96
367,4,5:35.0,,K. Bazemore misses 3-pt jump shot from 24 ft,111,96
368,4,5:31.0,Defensive rebound by M. Kidd-Gilchrist,,111,96
369,4,5:23.0,D. Howard makes 2-pt dunk from 1 ft (assist by N. Batum),,113,96
370,4,5:04.0,,M. Muscala misses 2-pt jump shot from 19 ft,113,96
371,4,5:02.0,Defensive rebound by N. Batum,,113,96
372,4,4:51.0,,M. Belinelli enters the game for T. Dorsey,113,96
