,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
65,1,2:57.0,,K. Walker makes 2-pt jump shot from 9 ft,28,22
66,1,2:57.0,,Shooting foul by S. Dinwiddie (drawn by K. Walker),28,22
67,1,2:57.0,,Charlotte full timeout,28,22
68,1,2:57.0,,C. Zeller enters the game for D. Howard,28,22
69,1,2:57.0,,K. Walker makes free throw 1 of 1,28,23
70,1,2:57.0,D. Russell enters the game for S. Dinwiddie,,28,23
71,1,2:40.0,J. Harris makes 2-pt dunk from 1 ft (assist by R. Hollis-Jefferson),,30,23
72,1,2:31.0,,Personal foul by J. Harris (drawn by N. Batum),30,23
73,1,2:31.0,,M. Monk enters the game for K. Walker,30,23
74,1,2:24.0,,N. Batum makes 2-pt jump shot from 13 ft,30,25
75,1,2:09.0,J. Harris misses 3-pt jump shot from 25 ft,,30,25
76,1,2:09.0,,Defensive rebound by N. Batum,30,25
77,1,1:57.0,,J. Lamb misses 2-pt jump shot from 19 ft,30,25
78,1,1:54.0,Defensive rebound by C. LeVert,,30,25
79,1,1:50.0,Shooting foul by C. Zeller (drawn by C. LeVert),,30,25
80,1,1:50.0,C. LeVert makes free throw 1 of 2,,31,25
81,1,1:50.0,C. LeVert makes free throw 2 of 2,,32,25
82,1,1:41.0,,Shooting foul by D. Cunningham (drawn by C. Zeller),32,25
83,1,1:41.0,,C. Zeller makes free throw 1 of 2,32,26
84,1,1:41.0,,C. Zeller makes free throw 2 of 2,32,27
85,1,1:30.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by J. Harris),,34,27
86,1,1:15.0,,F. Kaminsky misses 2-pt jump shot from 5 ft (block by R. Hollis-Jefferson),34,27
87,1,1:15.0,,Offensive rebound by Team,34,27
88,1,1:09.0,,J. Lamb misses 2-pt layup from 5 ft,34,27
89,1,1:07.0,Defensive rebound by C. LeVert,,34,27
90,1,0:54.0,Personal foul by J. Lamb (drawn by R. Hollis-Jefferson),,34,27
91,1,0:54.0,R. Hollis-Jefferson makes free throw 1 of 2,,35,27
92,1,0:54.0,R. Hollis-Jefferson misses free throw 2 of 2,,35,27
93,1,0:50.0,,Defensive rebound by C. Zeller,35,27
94,1,0:34.0,,F. Kaminsky misses 2-pt layup from 7 ft,35,27
95,1,0:32.0,Defensive rebound by D. Cunningham,,35,27
96,1,0:22.0,C. LeVert misses 2-pt layup from 5 ft (block by M. Monk),,35,27
97,1,0:22.0,,Defensive rebound by Team,35,27
98,1,0:01.0,,M. Monk makes 2-pt jump shot from 13 ft,35,29
99,2,11:51.0,,J. Lamb misses 3-pt jump shot from 24 ft,35,29
100,2,11:47.0,Defensive rebound by D. Russell,,35,29
101,2,11:27.0,D. Russell misses 2-pt layup from 3 ft,,35,29
102,2,11:25.0,,Defensive rebound by F. Kaminsky,35,29
103,2,11:22.0,,M. Monk misses 3-pt jump shot from 28 ft,35,29
104,2,11:15.0,Defensive rebound by D. Russell,,35,29
105,2,11:05.0,Personal foul by C. Zeller (drawn by D. Russell),,35,29
106,2,10:52.0,C. LeVert makes 2-pt jump shot from 5 ft (assist by R. Hollis-Jefferson),,37,29
107,2,10:32.0,,F. Kaminsky misses 2-pt layup from 7 ft,37,29
108,2,10:26.0,,Offensive rebound by T. Graham,37,29
109,2,10:26.0,,T. Graham makes 2-pt layup at rim,37,31
110,2,10:13.0,Turnover by C. LeVert (out of bounds lost ball),,37,31
111,2,9:57.0,,C. Zeller makes 2-pt layup from 2 ft (assist by M. Monk),37,33
112,2,9:46.0,D. Russell misses 3-pt jump shot from 26 ft,,37,33
113,2,9:44.0,,Defensive rebound by C. Zeller,37,33
114,2,9:30.0,,J. Lamb makes 2-pt jump shot from 5 ft,37,35
115,2,9:14.0,R. Hollis-Jefferson makes 2-pt jump shot from 13 ft (assist by C. LeVert),,39,35
116,2,9:01.0,,J. Lamb makes 2-pt layup from 2 ft (assist by M. Monk),39,37
117,2,8:54.0,Shooting foul by T. Graham (drawn by D. Russell),,39,37
118,2,8:54.0,D. Russell makes free throw 1 of 2,,40,37
119,2,8:54.0,D. Russell makes free throw 2 of 2,,41,37
120,2,8:42.0,,J. Lamb makes 2-pt jump shot from 14 ft,41,39
121,2,8:42.0,Loose ball foul by J. Harris (drawn by C. Zeller),,41,39
122,2,8:42.0,,C. Zeller makes free throw 1 of 1,41,40
123,2,8:28.0,Turnover by R. Hollis-Jefferson (lost ball; steal by F. Kaminsky),,41,40
124,2,8:23.0,,T. Graham misses 3-pt jump shot from 23 ft,41,40
125,2,8:23.0,,Offensive rebound by Team,41,40
126,2,8:23.0,Loose ball foul by D. Russell (drawn by C. Zeller),,41,40
127,2,8:14.0,,C. Zeller makes 2-pt layup from 2 ft (assist by M. Monk),41,42
128,2,8:00.0,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,,41,42
129,2,7:58.0,,Defensive rebound by J. Lamb,41,42
130,2,7:42.0,,J. Lamb misses 3-pt jump shot from 25 ft,41,42
131,2,7:39.0,Defensive rebound by R. Hollis-Jefferson,,41,42
132,2,7:31.0,D. Cunningham misses 3-pt jump shot from 25 ft,,41,42
133,2,7:27.0,,Defensive rebound by M. Monk,41,42
134,2,7:25.0,,Personal foul by C. LeVert (drawn by M. Monk),41,42
135,2,7:25.0,,K. Walker enters the game for T. Graham,41,42
136,2,7:25.0,A. Crabbe enters the game for D. Russell,,41,42
137,2,7:18.0,,J. Lamb makes 2-pt jump shot from 12 ft,41,44
138,2,7:18.0,,Away from play foul by J. Harris (drawn by C. Zeller),41,44
139,2,7:18.0,,C. Zeller misses free throw 1 of 1,41,44
140,2,7:18.0,Defensive rebound by R. Hollis-Jefferson,,41,44
141,2,7:04.0,C. LeVert misses 3-pt jump shot from 26 ft,,41,44
142,2,6:59.0,,Defensive rebound by M. Monk,41,44
143,2,6:53.0,,M. Monk makes 2-pt layup from 3 ft,41,46
144,2,6:52.0,Brooklyn full timeout,,41,46
145,2,6:52.0,D. Carroll enters the game for J. Harris,,41,46
146,2,6:52.0,J. Allen enters the game for D. Cunningham,,41,46
147,2,6:41.0,Shooting foul by M. Monk (drawn by J. Allen),,41,46
148,2,6:41.0,J. Allen makes free throw 1 of 2,,42,46
149,2,6:41.0,J. Allen makes free throw 2 of 2,,43,46
150,2,6:26.0,,C. Zeller makes 2-pt jump shot from 8 ft (assist by K. Walker),43,48
151,2,6:12.0,J. Allen makes 2-pt layup from 1 ft (assist by C. LeVert),,45,48
152,2,5:56.0,,C. Zeller misses 2-pt layup from 1 ft (block by R. Hollis-Jefferson),45,48
153,2,5:53.0,Defensive rebound by D. Carroll,,45,48
154,2,5:43.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by C. LeVert),,47,48
155,2,5:31.0,,M. Monk misses 2-pt layup from 2 ft (block by A. Crabbe),47,48
156,2,5:26.0,Defensive rebound by D. Carroll,,47,48
157,2,5:26.0,C. LeVert makes 2-pt layup from 1 ft (assist by D. Carroll),,49,48
158,2,5:26.0,,Charlotte full timeout,49,48
159,2,5:26.0,,N. Batum enters the game for M. Monk,49,48
160,2,5:26.0,,M. Williams enters the game for C. Zeller,49,48
161,2,5:26.0,,D. Howard enters the game for F. Kaminsky,49,48
162,2,5:26.0,S. Dinwiddie enters the game for R. Hollis-Jefferson,,49,48
163,2,5:11.0,,M. Williams makes 2-pt layup from 1 ft (assist by K. Walker),49,50
164,2,5:02.0,Offensive foul by A. Crabbe (drawn by M. Williams),,49,50
165,2,5:02.0,Turnover by A. Crabbe (offensive foul),,49,50
166,2,4:48.0,,K. Walker misses 2-pt layup from 2 ft (block by J. Allen),49,50
167,2,4:48.0,,Offensive rebound by Team,49,50
168,2,4:40.0,,J. Lamb makes 2-pt jump shot from 17 ft (assist by M. Williams),49,52
169,2,4:13.0,S. Dinwiddie makes 2-pt layup from 1 ft,,51,52
170,2,3:59.0,,N. Batum misses 2-pt jump shot from 12 ft,51,52
171,2,3:56.0,Defensive rebound by D. Carroll,,51,52
172,2,3:46.0,S. Dinwiddie misses 2-pt jump shot from 19 ft,,51,52
173,2,3:42.0,,Defensive rebound by J. Lamb,51,52
174,2,3:38.0,,Turnover by N. Batum (bad pass),51,52
175,2,3:38.0,,M. Kidd-Gilchrist enters the game for J. Lamb,51,52
176,2,3:38.0,R. Hollis-Jefferson enters the game for C. LeVert,,51,52
177,2,3:30.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,54,52
178,2,3:14.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,54,52
179,2,3:11.0,Defensive rebound by R. Hollis-Jefferson,,54,52
180,2,3:10.0,Personal foul by M. Williams (drawn by R. Hollis-Jefferson),,54,52
181,2,3:05.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by J. Allen),,57,52
182,2,2:44.0,,Shooting foul by J. Allen (drawn by D. Howard),57,52
183,2,2:44.0,,D. Howard misses free throw 1 of 2,57,52
184,2,2:44.0,,Offensive rebound by Team,57,52
185,2,2:44.0,,D. Howard makes free throw 2 of 2,57,53
186,2,2:35.0,A. Crabbe makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),,60,53
187,2,2:13.0,,N. Batum misses 2-pt jump shot from 11 ft,60,53
188,2,2:11.0,Defensive rebound by A. Crabbe,,60,53
189,2,2:04.0,D. Carroll misses 3-pt jump shot from 27 ft,,60,53
190,2,2:00.0,,Defensive rebound by M. Kidd-Gilchrist,60,53
191,2,1:59.0,,Turnover by M. Kidd-Gilchrist (bad pass; steal by D. Carroll),60,53
192,2,1:51.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,63,53
193,2,1:43.0,,Offensive foul by D. Howard (drawn by S. Dinwiddie),63,53
194,2,1:43.0,,Turnover by D. Howard (offensive foul),63,53
195,2,1:34.0,A. Crabbe misses 2-pt jump shot from 20 ft,,63,53
196,2,1:27.0,R. Hollis-Jefferson misses 2-pt layup at rim,,63,53
197,2,1:27.0,,Defensive rebound by M. Williams,63,53
198,2,1:27.0,Defensive rebound by R. Hollis-Jefferson,,63,53
199,2,1:25.0,,Shooting foul by J. Allen (drawn by D. Howard),63,53
200,2,1:25.0,,D. Howard makes free throw 1 of 2,63,54
201,2,1:25.0,,D. Howard makes free throw 2 of 2,63,55
202,2,1:14.0,Turnover by A. Crabbe (bad pass; steal by K. Walker),,63,55
203,2,1:05.0,,M. Kidd-Gilchrist misses 2-pt layup from 5 ft (block by S. Dinwiddie),63,55
204,2,1:01.0,Defensive rebound by A. Crabbe,,63,55
205,2,0:59.0,Turnover by D. Carroll (bad pass; steal by K. Walker),,63,55
206,2,0:53.0,,D. Howard misses 2-pt layup from 2 ft,63,55
207,2,0:53.0,,Offensive rebound by D. Howard,63,55
208,2,0:53.0,,Shooting foul by J. Allen (drawn by D. Howard),63,55
209,2,0:53.0,,D. Howard makes free throw 1 of 2,63,56
210,2,0:53.0,D. Cunningham enters the game for J. Allen,,63,56
211,2,0:53.0,,D. Howard makes free throw 2 of 2,63,57
212,2,0:41.0,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,65,57
213,2,0:31.0,,M. Kidd-Gilchrist makes 2-pt layup from 8 ft (assist by K. Walker),65,59
214,2,0:12.0,Turnover by S. Dinwiddie (bad pass; steal by N. Batum),,65,59
215,2,0:00.0,,M. Williams misses 3-pt jump shot from 25 ft,65,59
216,2,0:00.0,Defensive rebound by D. Carroll,,65,59
217,3,11:46.0,,Turnover by K. Walker (turnover),65,59
218,3,11:29.0,A. Crabbe makes 2-pt jump shot from 9 ft (assist by S. Dinwiddie),,67,59
219,3,11:21.0,,Turnover by K. Walker (bad pass; steal by D. Carroll),67,59
220,3,11:18.0,D. Carroll makes 2-pt dunk from 1 ft,,69,59
221,3,11:04.0,,K. Walker makes 2-pt layup from 3 ft,69,61
222,3,11:03.0,A. Crabbe makes technical free throw,,70,61
223,3,10:49.0,J. Allen misses 2-pt layup from 7 ft (block by D. Howard),,70,61
224,3,10:49.0,Offensive rebound by Team,,70,61
225,3,10:41.0,A. Crabbe misses 2-pt jump shot from 11 ft,,70,61
226,3,10:40.0,Offensive rebound by Team,,70,61
227,3,10:32.0,D. Carroll misses 3-pt jump shot from 23 ft,,70,61
228,3,10:29.0,,Defensive rebound by D. Howard,70,61
229,3,10:21.0,,K. Walker makes 3-pt jump shot from 25 ft,70,64
230,3,10:00.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,72,64
231,3,9:43.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 13 ft,72,64
232,3,9:39.0,Defensive rebound by J. Allen,,72,64
233,3,9:20.0,J. Allen misses 2-pt layup from 1 ft,,72,64
234,3,9:19.0,Offensive rebound by J. Allen,,72,64
235,3,9:19.0,Personal foul by N. Batum (drawn by A. Crabbe),,72,64
236,3,9:05.0,Shooting foul by D. Howard (drawn by J. Allen),,72,64
237,3,9:05.0,J. Allen misses free throw 1 of 2,,72,64
238,3,9:05.0,Offensive rebound by Team,,72,64
239,3,9:05.0,J. Allen makes free throw 2 of 2,,73,64
240,3,8:48.0,,Shooting foul by D. Russell (drawn by D. Howard),73,64
241,3,8:48.0,,D. Howard makes free throw 1 of 2,73,65
242,3,8:48.0,,D. Howard makes free throw 2 of 2,73,66
243,3,8:39.0,Offensive foul by S. Dinwiddie (drawn by M. Kidd-Gilchrist),,73,66
244,3,8:39.0,Turnover by S. Dinwiddie (offensive foul),,73,66
245,3,8:31.0,,N. Batum misses 2-pt jump shot from 17 ft,73,66
246,3,8:28.0,,Offensive rebound by M. Kidd-Gilchrist,73,66
247,3,8:25.0,,M. Williams misses 3-pt jump shot from 25 ft,73,66
248,3,8:22.0,Defensive rebound by A. Crabbe,,73,66
249,3,8:18.0,D. Russell misses 2-pt jump shot from 10 ft,,73,66
250,3,8:15.0,,Defensive rebound by D. Howard,73,66
251,3,8:11.0,,Shooting foul by S. Dinwiddie (drawn by M. Kidd-Gilchrist),73,66
252,3,8:11.0,,M. Kidd-Gilchrist makes free throw 1 of 2,73,67
253,3,8:11.0,C. LeVert enters the game for S. Dinwiddie,,73,67
254,3,8:11.0,,M. Kidd-Gilchrist makes free throw 2 of 2,73,68
255,3,7:58.0,D. Russell makes 2-pt jump shot from 14 ft,,75,68
256,3,7:45.0,,K. Walker misses 2-pt layup from 3 ft,75,68
257,3,7:40.0,,Offensive rebound by M. Kidd-Gilchrist,75,68
258,3,7:40.0,,M. Kidd-Gilchrist makes 2-pt layup at rim,75,70
259,3,7:30.0,Shooting foul by M. Kidd-Gilchrist (drawn by D. Russell),,75,70
260,3,7:30.0,D. Russell makes free throw 1 of 2,,76,70
261,3,7:30.0,D. Russell makes free throw 2 of 2,,77,70
262,3,7:19.0,,K. Walker makes 2-pt jump shot from 16 ft,77,72
263,3,7:06.0,D. Russell misses 2-pt jump shot from 18 ft,,77,72
264,3,7:03.0,,Defensive rebound by M. Williams,77,72
265,3,6:54.0,,Turnover by M. Kidd-Gilchrist (bad pass; steal by D. Carroll),77,72
266,3,6:47.0,A. Crabbe misses 3-pt jump shot from 23 ft,,77,72
267,3,6:45.0,Offensive rebound by J. Allen,,77,72
268,3,6:45.0,J. Allen misses 2-pt layup at rim,,77,72
269,3,6:45.0,Offensive rebound by Team,,77,72
270,3,6:45.0,,Loose ball foul by N. Batum (drawn by D. Carroll),77,72
271,3,6:45.0,,Charlotte full timeout,77,72
272,3,6:29.0,A. Crabbe makes 2-pt jump shot from 10 ft,,79,72
273,3,6:14.0,,Turnover by N. Batum (bad pass; steal by C. LeVert),79,72
274,3,6:09.0,D. Carroll makes 2-pt layup from 1 ft,,81,72
275,3,5:54.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 15 ft (assist by K. Walker),81,74
276,3,5:30.0,C. LeVert misses 2-pt jump shot from 8 ft (block by D. Howard),,81,74
277,3,5:27.0,Offensive rebound by C. LeVert,,81,74
278,3,5:24.0,A. Crabbe misses 3-pt jump shot from 25 ft,,81,74
279,3,5:24.0,Offensive rebound by J. Allen,,81,74
280,3,5:05.0,C. LeVert misses 2-pt jump shot from 10 ft,,81,74
281,3,5:02.0,,Defensive rebound by M. Kidd-Gilchrist,81,74
282,3,4:40.0,,Turnover by K. Walker (bad pass; steal by A. Crabbe),81,74
283,3,4:36.0,J. Allen makes 2-pt dunk from 1 ft (assist by C. LeVert),,83,74
284,3,4:13.0,,D. Howard makes 2-pt layup from 1 ft,83,76
285,3,3:58.0,Turnover by D. Russell (bad pass; steal by D. Howard),,83,76
286,3,3:57.0,,Shooting foul by A. Crabbe (drawn by M. Williams),83,76
287,3,3:57.0,Brooklyn full timeout,,83,76
288,3,3:57.0,,J. Lamb enters the game for M. Kidd-Gilchrist,83,76
289,3,3:57.0,R. Hollis-Jefferson enters the game for D. Russell,,83,76
290,3,3:57.0,D. Cunningham enters the game for J. Allen,,83,76
291,3,3:57.0,J. Harris enters the game for A. Crabbe,,83,76
292,3,3:57.0,,M. Williams misses free throw 1 of 2,83,76
293,3,3:57.0,,Offensive rebound by Team,83,76
294,3,3:57.0,,M. Williams makes free throw 2 of 2,83,77
295,3,3:32.0,C. LeVert misses 2-pt jump shot from 12 ft,,83,77
296,3,3:32.0,Offensive rebound by Team,,83,77
297,3,3:32.0,Turnover by Team (shot clock),,83,77
298,3,3:32.0,,F. Kaminsky enters the game for M. Williams,83,77
299,3,3:32.0,S. Dinwiddie enters the game for D. Carroll,,83,77
300,3,3:22.0,,Shooting foul by D. Cunningham (drawn by D. Howard),83,77
301,3,3:22.0,,D. Howard misses free throw 1 of 2,83,77
302,3,3:22.0,,Offensive rebound by Team,83,77
303,3,3:22.0,,D. Howard makes free throw 2 of 2,83,78
304,3,3:10.0,C. LeVert misses 3-pt jump shot from 24 ft,,83,78
305,3,3:07.0,,Defensive rebound by D. Howard,83,78
306,3,3:00.0,,K. Walker misses 2-pt layup from 2 ft,83,78
307,3,2:57.0,Defensive rebound by R. Hollis-Jefferson,,83,78
308,3,2:48.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by C. LeVert),,85,78
309,3,2:48.0,Shooting foul by D. Howard (drawn by R. Hollis-Jefferson),,85,78
310,3,2:48.0,,M. Monk enters the game for D. Howard,85,78
311,3,2:48.0,,C. Zeller enters the game for K. Walker,85,78
312,3,2:48.0,R. Hollis-Jefferson makes free throw 1 of 1,,86,78
313,3,2:33.0,,Technical foul by C. Zeller,86,78
314,3,2:33.0,,Turnover by C. Zeller (turnover),86,78
315,3,2:33.0,C. LeVert makes flagrant free throw 1 of 2,,87,78
316,3,2:33.0,C. LeVert makes flagrant free throw 2 of 2,,88,78
317,3,2:20.0,J. Harris makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,90,78
318,3,2:07.0,,M. Monk misses 2-pt jump shot from 13 ft,90,78
319,3,2:05.0,Defensive rebound by D. Cunningham,,90,78
320,3,1:56.0,C. LeVert makes 2-pt layup from 1 ft,,92,78
321,3,1:38.0,,Turnover by M. Monk (bad pass; steal by S. Dinwiddie),92,78
322,3,1:34.0,Turnover by C. LeVert (step out of bounds),,92,78
323,3,1:23.0,,M. Monk makes 3-pt jump shot from 25 ft (assist by N. Batum),92,81
324,3,1:06.0,C. LeVert makes 2-pt layup from 1 ft,,94,81
325,3,0:51.0,,M. Monk makes 2-pt jump shot from 20 ft (assist by F. Kaminsky),94,83
326,3,0:34.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,94,83
327,3,0:31.0,,Defensive rebound by Team,94,83
328,3,0:09.0,,M. Monk misses 3-pt jump shot from 25 ft,94,83
329,3,0:09.0,,Offensive rebound by Team,94,83
330,3,0:09.0,Loose ball foul by S. Dinwiddie (drawn by C. Zeller),,94,83
331,3,0:09.0,,C. Zeller makes free throw 1 of 2,94,84
332,3,0:09.0,,C. Zeller makes free throw 2 of 2,94,85
333,3,0:02.0,Shooting foul by M. Monk (drawn by R. Hollis-Jefferson),,94,85
334,3,0:02.0,R. Hollis-Jefferson makes free throw 1 of 2,,95,85
335,3,0:02.0,D. Carroll enters the game for S. Dinwiddie,,95,85
336,3,0:02.0,R. Hollis-Jefferson makes free throw 2 of 2,,96,85
337,3,0:00.0,,J. Lamb misses 3-pt jump shot from 61 ft,96,85
338,3,0:00.0,,Offensive rebound by Team,96,85
339,4,11:42.0,J. Harris makes 2-pt jump shot from 8 ft (assist by C. LeVert),,98,85
340,4,11:30.0,,Personal foul by A. Crabbe (drawn by J. Lamb),98,85
341,4,11:24.0,,M. Monk makes 2-pt jump shot from 17 ft (assist by C. Zeller),98,87
342,4,11:04.0,R. Hollis-Jefferson misses 2-pt layup from 3 ft,,98,87
343,4,11:02.0,,Defensive rebound by F. Kaminsky,98,87
344,4,10:51.0,,Offensive foul by J. Lamb (drawn by D. Cunningham),98,87
345,4,10:51.0,,Turnover by J. Lamb (offensive foul),98,87
346,4,10:35.0,C. LeVert makes 2-pt jump shot from 16 ft,,100,87
347,4,10:08.0,,M. Monk misses 3-pt jump shot from 22 ft,100,87
348,4,10:05.0,Defensive rebound by A. Crabbe,,100,87
349,4,9:59.0,J. Harris makes 3-pt jump shot from 24 ft (assist by A. Crabbe),,103,87
350,4,9:45.0,,J. Lamb makes 2-pt jump shot from 11 ft (assist by M. Monk),103,89
351,4,9:45.0,,Shooting foul by A. Crabbe (drawn by J. Lamb),103,89
352,4,9:45.0,,J. Lamb makes free throw 1 of 1,103,90
353,4,9:32.0,R. Hollis-Jefferson makes 2-pt jump shot from 11 ft,,105,90
354,4,9:17.0,,J. Lamb misses 2-pt jump shot from 19 ft,105,90
355,4,9:14.0,Defensive rebound by D. Cunningham,,105,90
356,4,9:08.0,Personal foul by T. Graham (drawn by C. LeVert),,105,90
357,4,9:01.0,A. Crabbe misses 2-pt jump shot from 9 ft,,105,90
358,4,8:59.0,,Defensive rebound by C. Zeller,105,90
359,4,8:51.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by M. Monk),105,92
360,4,8:37.0,C. LeVert makes 2-pt layup from 1 ft,,107,92
361,4,8:37.0,Shooting foul by F. Kaminsky (drawn by C. LeVert),,107,92
362,4,8:37.0,C. LeVert makes free throw 1 of 1,,108,92
363,4,8:24.0,,J. Lamb makes 2-pt jump shot from 10 ft,108,94
364,4,8:07.0,J. Harris misses 3-pt jump shot from 25 ft,,108,94
365,4,8:04.0,,Defensive rebound by C. Zeller,108,94
366,4,7:57.0,,M. Monk makes 2-pt jump shot from 10 ft,108,96
367,4,7:57.0,Brooklyn full timeout,,108,96
368,4,7:57.0,,K. Walker enters the game for T. Graham,108,96
369,4,7:57.0,D. Carroll enters the game for J. Harris,,108,96
