,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MIAMI_ACTION,LA CLIPPERS_SCORE,MIAMI_SCORE
117,2,11:28.0,,T. Johnson misses 3-pt jump shot from 26 ft,17,24
118,2,11:26.0,Defensive rebound by S. Thornwell,,17,24
119,2,11:06.0,C. Williams makes 2-pt jump shot from 4 ft,,19,24
120,2,10:42.0,,T. Johnson misses 2-pt jump shot from 17 ft,19,24
121,2,10:39.0,Defensive rebound by C. Williams,,19,24
122,2,10:20.0,M. Harrell makes 2-pt jump shot from 1 ft,,21,24
123,2,9:55.0,,W. Ellington misses 2-pt jump shot from 8 ft,21,24
124,2,9:52.0,Defensive rebound by S. Thornwell,,21,24
125,2,9:38.0,M. Harrell misses 2-pt hook shot from 5 ft,,21,24
126,2,9:34.0,,Defensive rebound by T. Johnson,21,24
127,2,9:20.0,,W. Ellington misses 3-pt jump shot from 23 ft,21,24
128,2,9:18.0,Defensive rebound by S. Dekker,,21,24
129,2,9:07.0,S. Dekker misses 2-pt dunk from 2 ft,,21,24
130,2,9:07.0,Offensive rebound by M. Harrell,,21,24
131,2,9:03.0,M. Harrell makes 2-pt dunk from 1 ft,,23,24
132,2,8:38.0,,B. Adebayo misses 2-pt jump shot from 3 ft,23,24
133,2,8:36.0,,Offensive rebound by B. Adebayo,23,24
134,2,8:34.0,,B. Adebayo misses 2-pt layup from 2 ft (block by M. Harrell),23,24
135,2,8:31.0,Defensive rebound by J. Evans,,23,24
136,2,8:28.0,J. Evans misses 2-pt layup from 2 ft (block by J. Richardson),,23,24
137,2,8:25.0,,Defensive rebound by T. Johnson,23,24
138,2,8:19.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by J. Richardson),23,27
139,2,8:18.0,LA Clippers full timeout,,23,27
140,2,8:18.0,,K. Olynyk enters the game for B. Adebayo,23,27
141,2,8:18.0,W. Reed enters the game for S. Dekker,,23,27
142,2,8:18.0,M. Teodosić enters the game for J. Evans,,23,27
143,2,8:00.0,M. Harrell makes 2-pt dunk from 1 ft (assist by M. Teodosić),,25,27
144,2,7:41.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by T. Johnson),25,30
145,2,7:16.0,M. Harrell makes 2-pt jump shot from 1 ft,,27,30
146,2,6:53.0,,J. Mickey makes 2-pt layup from 1 ft (assist by K. Olynyk),27,32
147,2,6:53.0,,Shooting foul by M. Harrell (drawn by J. Mickey),27,32
148,2,6:53.0,L. Williams enters the game for C. Williams,,27,32
149,2,6:53.0,,J. Mickey makes free throw 1 of 1,27,33
150,2,6:38.0,W. Reed makes 2-pt dunk from 1 ft (assist by L. Williams),,29,33
151,2,6:25.0,,J. Richardson makes 2-pt jump shot from 17 ft,29,35
152,2,6:13.0,L. Williams misses 2-pt layup from 1 ft (block by J. Mickey),,29,35
153,2,6:11.0,,Defensive rebound by T. Johnson,29,35
154,2,6:09.0,,W. Ellington makes 2-pt layup from 1 ft (assist by T. Johnson),29,37
155,2,5:54.0,M. Harrell makes 2-pt layup at rim (assist by M. Teodosić),,31,37
156,2,5:46.0,,Miami full timeout,31,37
157,2,5:46.0,,D. Waiters enters the game for J. Richardson,31,37
158,2,5:46.0,,G. Dragić enters the game for W. Ellington,31,37
159,2,5:29.0,,Turnover by Team (shot clock),31,37
160,2,5:10.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,33,37
161,2,4:48.0,,G. Dragić makes 2-pt layup from 1 ft (assist by J. Mickey),33,39
162,2,4:30.0,L. Williams misses 2-pt jump shot from 14 ft,,33,39
163,2,4:27.0,,Defensive rebound by K. Olynyk,33,39
164,2,4:27.0,,Personal foul by M. Teodosić (drawn by G. Dragić),33,39
165,2,4:27.0,,B. Adebayo enters the game for T. Johnson,33,39
166,2,4:27.0,,W. Ellington enters the game for K. Olynyk,33,39
167,2,4:27.0,J. Evans enters the game for S. Thornwell,,33,39
168,2,4:27.0,D. Jordan enters the game for W. Reed,,33,39
169,2,4:16.0,,J. Mickey makes 2-pt jump shot from 17 ft,33,41
170,2,4:06.0,Turnover by M. Teodosić (bad pass),,33,41
171,2,3:49.0,,D. Waiters misses 3-pt jump shot from 27 ft,33,41
172,2,3:45.0,Defensive rebound by D. Jordan,,33,41
173,2,3:35.0,M. Harrell misses 2-pt jump shot from 2 ft (block by J. Mickey),,33,41
174,2,3:32.0,,Defensive rebound by J. Mickey,33,41
175,2,3:28.0,,B. Adebayo makes 2-pt jump shot from 11 ft (assist by J. Mickey),33,43
176,2,3:11.0,L. Williams makes 2-pt dunk from 1 ft (assist by D. Jordan),,35,43
177,2,3:05.0,,Personal foul by J. Evans (drawn by G. Dragić),35,43
178,2,3:05.0,J. Wilson enters the game for M. Harrell,,35,43
179,2,3:05.0,C. Williams enters the game for J. Evans,,35,43
180,2,2:39.0,,B. Adebayo misses 2-pt jump shot from 16 ft,35,43
181,2,2:36.0,Defensive rebound by M. Teodosić,,35,43
182,2,2:30.0,L. Williams misses 2-pt jump shot from 13 ft,,35,43
183,2,2:27.0,,Defensive rebound by J. Mickey,35,43
184,2,2:08.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by W. Ellington),35,46
185,2,1:53.0,M. Teodosić misses 3-pt jump shot from 26 ft,,35,46
186,2,1:49.0,Offensive rebound by Team,,35,46
187,2,1:41.0,J. Wilson misses 2-pt jump shot from 7 ft,,35,46
188,2,1:36.0,,Defensive rebound by D. Waiters,35,46
189,2,1:33.0,,J. Mickey misses 3-pt jump shot from 27 ft,35,46
190,2,1:28.0,Defensive rebound by J. Wilson,,35,46
191,2,1:12.0,M. Teodosić makes 3-pt jump shot from 25 ft (assist by L. Williams),,38,46
192,2,1:00.0,,G. Dragić misses 2-pt layup from 1 ft,38,46
193,2,0:59.0,Defensive rebound by M. Teodosić,,38,46
194,2,0:51.0,C. Williams misses 3-pt jump shot from 25 ft,,38,46
195,2,0:47.0,,Defensive rebound by W. Ellington,38,46
196,2,0:25.0,,G. Dragić misses 2-pt jump shot from 19 ft,38,46
197,2,0:23.0,Defensive rebound by J. Wilson,,38,46
198,2,0:05.0,L. Williams misses 3-pt jump shot from 25 ft,,38,46
199,2,0:04.0,Offensive rebound by D. Jordan,,38,46
200,2,0:02.0,D. Jordan misses 2-pt dunk from 1 ft,,38,46
201,2,0:02.0,Offensive rebound by D. Jordan,,38,46
202,2,0:01.0,D. Jordan makes 2-pt layup from 1 ft,,40,46
203,3,11:37.0,,K. Olynyk misses 3-pt jump shot from 24 ft,40,46
204,3,11:35.0,Defensive rebound by D. Jordan,,40,46
205,3,11:31.0,W. Johnson makes 2-pt layup from 1 ft (assist by M. Teodosić),,42,46
206,3,11:06.0,,D. Waiters makes 3-pt jump shot from 26 ft (assist by K. Olynyk),42,49
207,3,10:46.0,J. Wilson makes 3-pt jump shot from 23 ft (assist by M. Teodosić),,45,49
208,3,10:32.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by D. Waiters),45,52
209,3,10:12.0,Turnover by L. Williams (bad pass; steal by K. Olynyk),,45,52
210,3,9:56.0,,J. Richardson makes 2-pt layup from 1 ft,45,54
211,3,9:38.0,M. Teodosić misses 3-pt jump shot from 24 ft,,45,54
212,3,9:36.0,,Defensive rebound by D. Waiters,45,54
213,3,9:27.0,,Personal foul by M. Teodosić (drawn by K. Olynyk),45,54
214,3,9:18.0,,D. Waiters makes 2-pt jump shot from 19 ft (assist by K. Olynyk),45,56
215,3,8:58.0,L. Williams makes 2-pt layup from 1 ft,,47,56
216,3,8:58.0,Technical foul by L. Williams,,47,56
217,3,8:58.0,,K. Olynyk misses technical free throw,47,56
218,3,8:58.0,,Offensive rebound by Team,47,56
219,3,8:54.0,,Personal foul by M. Teodosić (drawn by G. Dragić),47,56
220,3,8:42.0,,G. Dragić misses 2-pt jump shot from 10 ft,47,56
221,3,8:38.0,Defensive rebound by W. Johnson,,47,56
222,3,8:34.0,M. Teodosić misses 3-pt jump shot from 25 ft,,47,56
223,3,8:31.0,,Defensive rebound by D. Waiters,47,56
224,3,8:26.0,,D. Waiters misses 2-pt layup from 1 ft (block by W. Johnson),47,56
225,3,8:26.0,Defensive rebound by M. Teodosić,,47,56
226,3,8:19.0,L. Williams misses 3-pt jump shot from 23 ft,,47,56
227,3,8:16.0,Offensive rebound by D. Jordan,,47,56
228,3,8:16.0,D. Jordan makes 2-pt layup at rim,,49,56
229,3,7:52.0,,D. Waiters misses 3-pt jump shot from 24 ft,49,56
230,3,7:49.0,Defensive rebound by L. Williams,,49,56
231,3,7:42.0,W. Johnson misses 2-pt jump shot from 14 ft,,49,56
232,3,7:41.0,Offensive rebound by D. Jordan,,49,56
233,3,7:41.0,J. Evans enters the game for W. Johnson,,49,56
234,3,7:33.0,J. Wilson makes 3-pt jump shot from 22 ft (assist by L. Williams),,52,56
235,3,7:14.0,,B. Adebayo misses 2-pt jump shot from 18 ft,52,56
236,3,7:11.0,Defensive rebound by J. Evans,,52,56
237,3,7:06.0,L. Williams makes 2-pt dunk at rim (assist by J. Evans),,54,56
238,3,7:00.0,,Miami full timeout,54,56
239,3,7:00.0,,J. Mickey enters the game for K. Olynyk,54,56
240,3,6:41.0,,Personal foul by D. Jordan (drawn by J. Mickey),54,56
241,3,6:32.0,,J. Richardson makes 2-pt jump shot from 22 ft (assist by B. Adebayo),54,58
242,3,6:14.0,,Offensive charge foul by L. Williams (drawn by J. Richardson),54,58
243,3,6:14.0,Turnover by L. Williams (offensive foul),,54,58
244,3,6:14.0,,T. Johnson enters the game for J. Richardson,54,58
245,3,6:01.0,,T. Johnson misses 2-pt jump shot from 17 ft,54,58
246,3,5:57.0,,Offensive rebound by T. Johnson,54,58
247,3,5:52.0,,Shooting foul by D. Jordan (drawn by B. Adebayo),54,58
248,3,5:52.0,,B. Adebayo makes free throw 1 of 2,54,59
249,3,5:52.0,,B. Adebayo makes free throw 2 of 2,54,60
250,3,5:52.0,C. Williams enters the game for M. Teodosić,,54,60
251,3,5:40.0,J. Wilson misses 3-pt jump shot from 22 ft,,54,60
252,3,5:37.0,,Defensive rebound by T. Johnson,54,60
253,3,5:26.0,,Turnover by G. Dragić (bad pass; steal by D. Jordan),54,60
254,3,5:22.0,Turnover by L. Williams (lost ball; steal by G. Dragić),,54,60
255,3,5:11.0,,D. Waiters misses 2-pt jump shot from 19 ft,54,60
256,3,5:09.0,Defensive rebound by D. Jordan,,54,60
257,3,4:55.0,J. Wilson makes 3-pt jump shot from 25 ft (assist by L. Williams),,57,60
258,3,4:33.0,,G. Dragić misses 2-pt jump shot from 17 ft,57,60
259,3,4:31.0,Defensive rebound by J. Wilson,,57,60
260,3,4:21.0,Shooting foul by B. Adebayo (drawn by L. Williams),,57,60
261,3,4:21.0,L. Williams makes free throw 1 of 2,,58,60
262,3,4:21.0,L. Williams makes free throw 2 of 2,,59,60
263,3,3:55.0,,J. Mickey makes 2-pt layup from 1 ft (assist by D. Waiters),59,62
264,3,3:29.0,C. Williams makes 2-pt layup at rim,,61,62
265,3,3:15.0,LA Clippers full timeout,,61,62
266,3,3:15.0,,W. Ellington enters the game for D. Waiters,61,62
267,3,3:15.0,,K. Olynyk enters the game for B. Adebayo,61,62
268,3,3:13.0,,Turnover by W. Ellington (bad pass),61,62
269,3,3:03.0,Personal foul by G. Dragić (drawn by D. Jordan),,61,62
270,3,3:00.0,Personal foul by G. Dragić (drawn by J. Evans),,61,62
271,3,3:00.0,,J. Richardson enters the game for G. Dragić,61,62
272,3,2:53.0,Turnover by J. Evans (lost ball; steal by K. Olynyk),,61,62
273,3,2:45.0,,Shooting foul by C. Williams (drawn by J. Mickey),61,62
274,3,2:45.0,,J. Mickey makes free throw 1 of 2,61,63
275,3,2:45.0,,J. Mickey makes free throw 2 of 2,61,64
276,3,2:26.0,J. Evans misses 2-pt jump shot from 17 ft,,61,64
277,3,2:25.0,Offensive rebound by Team,,61,64
278,3,2:24.0,,Loose ball foul by K. Olynyk (drawn by D. Jordan),61,64
279,3,2:18.0,Turnover by C. Williams (traveling),,61,64
280,3,2:03.0,,T. Johnson misses 3-pt jump shot from 25 ft,61,64
281,3,2:00.0,Defensive rebound by D. Jordan,,61,64
282,3,1:55.0,Shooting foul by T. Johnson (drawn by L. Williams),,61,64
283,3,1:55.0,L. Williams makes free throw 1 of 2,,62,64
284,3,1:55.0,S. Dekker enters the game for J. Wilson,,62,64
285,3,1:55.0,L. Williams makes free throw 2 of 2,,63,64
286,3,1:43.0,,K. Olynyk makes 2-pt jump shot from 21 ft (assist by J. Richardson),63,66
287,3,1:30.0,Shooting foul by J. Mickey (drawn by J. Evans),,63,66
288,3,1:30.0,J. Evans makes free throw 1 of 2,,64,66
289,3,1:30.0,M. Harrell enters the game for D. Jordan,,64,66
290,3,1:30.0,J. Evans misses free throw 2 of 2,,64,66
291,3,1:27.0,,Defensive rebound by J. Richardson,64,66
292,3,1:14.0,,T. Johnson misses 2-pt jump shot from 1 ft,64,66
293,3,1:13.0,,Offensive rebound by T. Johnson,64,66
294,3,1:12.0,,K. Olynyk misses 2-pt jump shot from 5 ft,64,66
295,3,1:12.0,Defensive rebound by Team,,64,66
296,3,0:57.0,L. Williams misses 3-pt jump shot from 28 ft,,64,66
297,3,0:53.0,,Defensive rebound by W. Ellington,64,66
298,3,0:48.0,,Turnover by W. Ellington (bad pass; steal by C. Williams),64,66
299,3,0:43.0,S. Dekker misses 2-pt jump shot from 1 ft,,64,66
300,3,0:43.0,Offensive rebound by Team,,64,66
301,3,0:43.0,,Loose ball foul by J. Richardson (drawn by M. Harrell),64,66
302,3,0:43.0,M. Harrell misses free throw 1 of 2,,64,66
303,3,0:43.0,Offensive rebound by Team,,64,66
304,3,0:43.0,S. Thornwell enters the game for L. Williams,,64,66
305,3,0:43.0,M. Harrell makes free throw 2 of 2,,65,66
306,3,0:32.0,,J. Richardson makes 3-pt jump shot from 28 ft (assist by K. Olynyk),65,69
307,3,0:16.0,Turnover by S. Thornwell (lost ball; steal by J. Richardson),,65,69
308,3,0:00.0,,Turnover by J. Richardson (bad pass),65,69
309,3,0:00.0,J. Evans misses 3-pt jump shot from 61 ft,,65,69
310,3,0:00.0,Offensive rebound by Team,,65,69
311,4,11:42.0,Turnover by J. Evans (bad pass; steal by J. Mickey),,65,69
312,4,11:30.0,,J. Richardson misses 2-pt layup from 4 ft,65,69
313,4,11:26.0,Defensive rebound by S. Thornwell,,65,69
314,4,11:23.0,Turnover by S. Thornwell (lost ball; steal by J. Mickey),,65,69
315,4,11:19.0,,J. Richardson misses 2-pt layup at rim (block by M. Harrell),65,69
316,4,11:19.0,,Offensive rebound by Team,65,69
317,4,11:12.0,,Turnover by T. Johnson (out of bounds lost ball),65,69
318,4,10:56.0,J. Evans makes 2-pt jump shot from 6 ft,,67,69
319,4,10:38.0,,W. Ellington misses 3-pt jump shot from 25 ft,67,69
320,4,10:38.0,Defensive rebound by Team,,67,69
321,4,10:24.0,M. Harrell makes 2-pt dunk from 1 ft (assist by S. Dekker),,69,69
322,4,10:07.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by T. Johnson),69,72
323,4,9:44.0,C. Williams makes 3-pt jump shot from 25 ft (assist by J. Evans),,72,72
324,4,9:17.0,,W. Ellington misses 3-pt jump shot from 23 ft,72,72
325,4,9:17.0,Defensive rebound by Team,,72,72
326,4,9:17.0,,Loose ball foul by J. Mickey (drawn by S. Dekker),72,72
327,4,8:56.0,Turnover by S. Thornwell (bad pass; steal by K. Olynyk),,72,72
328,4,8:47.0,,K. Olynyk misses 3-pt jump shot from 25 ft,72,72
329,4,8:47.0,,Offensive rebound by K. Olynyk,72,72
330,4,8:47.0,,Personal foul by S. Thornwell (drawn by K. Olynyk),72,72
331,4,8:39.0,,T. Johnson misses 2-pt jump shot from 6 ft,72,72
332,4,8:37.0,,Offensive rebound by J. Mickey,72,72
333,4,8:35.0,,J. Mickey misses 2-pt layup from 2 ft (block by S. Thornwell),72,72
334,4,8:31.0,Defensive rebound by C. Williams,,72,72
335,4,8:21.0,Turnover by J. Evans (bad pass; steal by T. Johnson),,72,72
336,4,7:59.0,,J. Richardson makes 3-pt jump shot from 27 ft (assist by W. Ellington),72,75
337,4,7:58.0,LA Clippers full timeout,,72,75
338,4,7:58.0,L. Williams enters the game for J. Evans,,72,75
339,4,7:58.0,M. Teodosić enters the game for S. Thornwell,,72,75
340,4,7:41.0,M. Teodosić makes 2-pt layup from 1 ft,,74,75
341,4,7:25.0,,J. Richardson misses 2-pt jump shot from 17 ft,74,75
342,4,7:22.0,,Offensive rebound by K. Olynyk,74,75
343,4,7:16.0,,J. Richardson misses 2-pt layup from 1 ft,74,75
344,4,7:16.0,Defensive rebound by Team,,74,75
345,4,6:53.0,S. Dekker misses 2-pt hook shot from 3 ft,,74,75
346,4,6:52.0,Offensive rebound by M. Harrell,,74,75
347,4,6:52.0,M. Harrell misses 2-pt layup from 2 ft,,74,75
348,4,6:51.0,,Defensive rebound by J. Mickey,74,75
349,4,6:37.0,,Turnover by K. Olynyk (bad pass),74,75
350,4,6:37.0,J. Wilson enters the game for M. Harrell,,74,75
351,4,6:37.0,D. Jordan enters the game for S. Dekker,,74,75
352,4,6:24.0,M. Teodosić misses 3-pt jump shot from 26 ft,,74,75
353,4,6:24.0,Offensive rebound by Team,,74,75
354,4,6:24.0,,D. Waiters enters the game for T. Johnson,74,75
355,4,6:11.0,M. Teodosić makes 3-pt jump shot from 27 ft (assist by D. Jordan),,77,75
356,4,6:09.0,,Miami full timeout,77,75
357,4,5:46.0,,K. Olynyk makes 2-pt jump shot from 10 ft,77,77
358,4,5:34.0,L. Williams misses 2-pt jump shot from 21 ft (block by J. Richardson),,77,77
359,4,5:28.0,Offensive rebound by M. Teodosić,,77,77
360,4,5:28.0,M. Teodosić misses 3-pt jump shot from 25 ft,,77,77
361,4,5:25.0,,Defensive rebound by J. Richardson,77,77
362,4,5:15.0,,J. Mickey misses 2-pt jump shot from 21 ft,77,77
363,4,5:12.0,Defensive rebound by M. Teodosić,,77,77
364,4,5:07.0,C. Williams misses 2-pt layup from 1 ft (block by J. Mickey),,77,77
365,4,5:07.0,Offensive rebound by D. Jordan,,77,77
366,4,5:07.0,Shooting foul by J. Richardson (drawn by D. Jordan),,77,77
367,4,5:07.0,D. Jordan misses free throw 1 of 2,,77,77
368,4,5:07.0,Offensive rebound by Team,,77,77
369,4,5:07.0,,B. Adebayo enters the game for W. Ellington,77,77
370,4,5:07.0,,G. Dragić enters the game for J. Mickey,77,77
371,4,5:07.0,D. Jordan misses free throw 2 of 2,,77,77
372,4,5:04.0,,Defensive rebound by J. Richardson,77,77
373,4,4:54.0,,Shooting foul by J. Wilson (drawn by K. Olynyk),77,77
374,4,4:54.0,,K. Olynyk makes free throw 1 of 2,77,78
375,4,4:54.0,,K. Olynyk makes free throw 2 of 2,77,79
376,4,4:37.0,J. Wilson misses 2-pt jump shot from 13 ft,,77,79
377,4,4:36.0,Offensive rebound by D. Jordan,,77,79
378,4,4:36.0,D. Jordan misses 2-pt layup from 1 ft,,77,79
379,4,4:35.0,,Defensive rebound by D. Waiters,77,79
380,4,4:18.0,,D. Waiters misses 2-pt jump shot from 20 ft,77,79
381,4,4:18.0,Defensive rebound by Team,,77,79
382,4,4:18.0,Personal foul by B. Adebayo (drawn by D. Jordan),,77,79
383,4,4:02.0,M. Teodosić makes 2-pt jump shot from 18 ft,,79,79
