,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
148,2,7:28.0,,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by J. Tatum),31,33
149,2,7:05.0,Shooting foul by A. Baynes (drawn by J. Embiid),,31,33
150,2,7:05.0,J. Embiid makes free throw 1 of 2,,32,33
151,2,7:05.0,,A. Horford enters the game for M. Smart,32,33
152,2,7:05.0,,S. Larkin enters the game for A. Baynes,32,33
153,2,7:05.0,M. Belinelli enters the game for T. McConnell,,32,33
154,2,7:05.0,D. Šarić enters the game for J. Redick,,32,33
155,2,7:05.0,B. Simmons enters the game for E. İlyasova,,32,33
156,2,7:05.0,J. Embiid makes free throw 2 of 2,,33,33
157,2,6:42.0,,A. Horford makes 2-pt jump shot from 9 ft,33,35
158,2,6:23.0,J. Embiid misses 2-pt jump shot from 7 ft,,33,35
159,2,6:21.0,,Defensive rebound by A. Horford,33,35
160,2,6:03.0,,A. Horford makes 2-pt dunk from 1 ft (assist by S. Larkin),33,37
161,2,6:03.0,Philadelphia full timeout,,33,37
162,2,6:03.0,,T. Rozier enters the game for M. Morris,33,37
163,2,6:03.0,A. Johnson enters the game for J. Embiid,,33,37
164,2,5:45.0,M. Belinelli misses 2-pt jump shot from 20 ft,,33,37
165,2,5:42.0,,Defensive rebound by S. Larkin,33,37
166,2,5:26.0,,S. Larkin misses 2-pt jump shot from 18 ft,33,37
167,2,5:25.0,,Offensive rebound by Team,33,37
168,2,5:14.0,,A. Horford makes 2-pt layup from 1 ft (assist by S. Larkin),33,39
169,2,5:05.0,D. Šarić misses 3-pt jump shot from 25 ft,,33,39
170,2,5:02.0,,Defensive rebound by T. Rozier,33,39
171,2,4:57.0,,Personal foul by A. Johnson (drawn by A. Horford),33,39
172,2,4:51.0,,J. Tatum makes 2-pt layup from 1 ft (assist by A. Horford),33,41
173,2,4:40.0,R. Covington misses 3-pt jump shot from 25 ft,,33,41
174,2,4:36.0,,Defensive rebound by A. Horford,33,41
175,2,4:25.0,,A. Horford makes 2-pt hook shot from 3 ft (assist by T. Rozier),33,43
176,2,4:23.0,Philadelphia full timeout,,33,43
177,2,4:23.0,,A. Baynes enters the game for S. Ojeleye,33,43
178,2,4:23.0,J. Embiid enters the game for M. Belinelli,,33,43
179,2,4:23.0,J. Redick enters the game for A. Johnson,,33,43
180,2,4:11.0,B. Simmons makes 2-pt jump shot from 3 ft,,35,43
181,2,3:49.0,,A. Baynes makes 3-pt jump shot from 22 ft (assist by T. Rozier),35,46
182,2,3:39.0,Personal foul by A. Baynes (drawn by D. Šarić),,35,46
183,2,3:31.0,J. Embiid makes 2-pt jump shot from 15 ft (assist by J. Redick),,37,46
184,2,3:14.0,,S. Larkin misses 2-pt layup from 4 ft (block by R. Covington),37,46
185,2,3:14.0,,Offensive rebound by Team,37,46
186,2,3:12.0,,J. Tatum makes 3-pt jump shot from 22 ft (assist by S. Larkin),37,49
187,2,2:53.0,B. Simmons makes 2-pt dunk at rim (assist by J. Redick),,39,49
188,2,2:31.0,,T. Rozier misses 2-pt layup from 3 ft,39,49
189,2,2:28.0,Defensive rebound by J. Embiid,,39,49
190,2,2:20.0,J. Redick makes 2-pt jump shot from 15 ft (assist by R. Covington),,41,49
191,2,1:54.0,,A. Horford makes 2-pt jump shot from 11 ft,41,51
192,2,1:44.0,Shooting foul by A. Horford (drawn by B. Simmons),,41,51
193,2,1:44.0,B. Simmons misses free throw 1 of 2,,41,51
194,2,1:44.0,Offensive rebound by Team,,41,51
195,2,1:44.0,,M. Smart enters the game for S. Larkin,41,51
196,2,1:44.0,,M. Morris enters the game for A. Baynes,41,51
197,2,1:44.0,B. Simmons makes free throw 2 of 2,,42,51
198,2,1:27.0,,J. Tatum makes 2-pt dunk from 1 ft (assist by A. Horford),42,53
199,2,1:11.0,B. Simmons misses 2-pt hook shot from 4 ft,,42,53
200,2,1:07.0,Offensive rebound by D. Šarić,,42,53
201,2,1:07.0,Turnover by B. Simmons (traveling),,42,53
202,2,0:45.0,,T. Rozier misses 3-pt jump shot from 23 ft,42,53
203,2,0:43.0,Defensive rebound by Team,,42,53
204,2,0:37.0,Personal foul by M. Smart (drawn by J. Redick),,42,53
205,2,0:37.0,J. Redick misses free throw 1 of 2,,42,53
206,2,0:37.0,Offensive rebound by Team,,42,53
207,2,0:37.0,J. Redick makes free throw 2 of 2,,43,53
208,2,0:27.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by A. Horford),43,56
209,2,0:05.0,J. Embiid makes 2-pt layup from 1 ft (assist by D. Šarić),,45,56
210,2,0:02.0,,Turnover by T. Rozier (out of bounds lost ball),45,56
211,2,0:02.0,,S. Ojeleye enters the game for T. Rozier,45,56
212,2,0:00.0,J. Embiid misses 3-pt jump shot from 28 ft,,45,56
213,2,0:00.0,Offensive rebound by Team,,45,56
214,3,11:43.0,,J. Tatum misses 2-pt jump shot from 16 ft,45,56
215,3,11:39.0,Defensive rebound by J. Embiid,,45,56
216,3,11:23.0,Shooting foul by M. Smart (drawn by J. Redick),,45,56
217,3,11:23.0,J. Redick makes free throw 1 of 3,,46,56
218,3,11:23.0,J. Redick makes free throw 2 of 3,,47,56
219,3,11:23.0,J. Redick makes free throw 3 of 3,,48,56
220,3,11:09.0,,Personal foul by J. Redick (drawn by M. Smart),48,56
221,3,11:03.0,,Turnover by A. Baynes (bad pass; steal by R. Covington),48,56
222,3,10:50.0,J. Embiid makes 2-pt hook shot from 4 ft,,50,56
223,3,10:27.0,,M. Smart makes 3-pt jump shot from 25 ft,50,59
224,3,10:06.0,J. Embiid misses 2-pt jump shot from 15 ft,,50,59
225,3,10:03.0,,Defensive rebound by A. Horford,50,59
226,3,9:50.0,,J. Tatum misses 3-pt jump shot from 23 ft,50,59
227,3,9:49.0,,Offensive rebound by Team,50,59
228,3,9:49.0,Loose ball foul by J. Redick (drawn by A. Horford),,50,59
229,3,9:43.0,,T. Rozier makes 3-pt jump shot from 22 ft (assist by M. Smart),50,62
230,3,9:40.0,Philadelphia full timeout,,50,62
231,3,9:31.0,J. Embiid makes 2-pt hook shot from 3 ft (assist by D. Šarić),,52,62
232,3,9:19.0,,J. Tatum makes 2-pt layup from 1 ft (assist by M. Smart),52,64
233,3,9:00.0,J. Embiid makes 2-pt hook shot from 4 ft,,54,64
234,3,8:36.0,,A. Horford misses 2-pt hook shot from 4 ft,54,64
235,3,8:34.0,Defensive rebound by R. Covington,,54,64
236,3,8:21.0,Shooting foul by M. Smart (drawn by D. Šarić),,54,64
237,3,8:21.0,D. Šarić makes free throw 1 of 2,,55,64
238,3,8:21.0,D. Šarić makes free throw 2 of 2,,56,64
239,3,8:02.0,,M. Smart misses 3-pt jump shot from 25 ft,56,64
240,3,7:59.0,,Offensive rebound by A. Baynes,56,64
241,3,7:57.0,,M. Smart misses 3-pt jump shot from 25 ft,56,64
242,3,7:54.0,Defensive rebound by B. Simmons,,56,64
243,3,7:53.0,M. Belinelli enters the game for J. Redick,,56,64
244,3,7:47.0,B. Simmons misses 2-pt jump shot from 7 ft,,56,64
245,3,7:46.0,Offensive rebound by Team,,56,64
246,3,7:46.0,,Loose ball foul by A. Baynes (drawn by J. Embiid),56,64
247,3,7:31.0,J. Embiid makes 2-pt layup from 2 ft,,58,64
248,3,7:14.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by A. Baynes),58,67
249,3,6:52.0,Turnover by J. Embiid (out of bounds lost ball),,58,67
250,3,6:52.0,E. İlyasova enters the game for J. Embiid,,58,67
251,3,6:30.0,,A. Baynes makes 3-pt jump shot from 22 ft (assist by T. Rozier),58,70
252,3,6:11.0,R. Covington misses 2-pt hook shot from 3 ft,,58,70
253,3,6:10.0,,Defensive rebound by Team,58,70
254,3,5:57.0,,J. Tatum misses 3-pt jump shot from 23 ft,58,70
255,3,5:53.0,Defensive rebound by B. Simmons,,58,70
256,3,5:50.0,R. Covington misses 3-pt jump shot from 25 ft,,58,70
257,3,5:46.0,,Defensive rebound by A. Baynes,58,70
258,3,5:39.0,,Shooting foul by E. İlyasova (drawn by A. Horford),58,70
259,3,5:39.0,,A. Horford makes free throw 1 of 2,58,71
260,3,5:39.0,,M. Morris enters the game for M. Smart,58,71
261,3,5:39.0,,S. Ojeleye enters the game for A. Baynes,58,71
262,3,5:39.0,,A. Horford makes free throw 2 of 2,58,72
263,3,5:21.0,D. Šarić makes 2-pt layup from 2 ft,,60,72
264,3,5:07.0,,Turnover by A. Horford (lost ball; steal by E. İlyasova),60,72
265,3,5:01.0,B. Simmons makes 2-pt dunk at rim,,62,72
266,3,5:01.0,,Boston full timeout,62,72
267,3,4:47.0,,A. Horford makes 2-pt dunk from 2 ft (assist by T. Rozier),62,74
268,3,4:33.0,M. Belinelli misses 2-pt hook shot from 2 ft (block by J. Tatum),,62,74
269,3,4:29.0,,Defensive rebound by M. Morris,62,74
270,3,4:27.0,,S. Ojeleye misses 2-pt jump shot from 23 ft,62,74
271,3,4:24.0,Defensive rebound by B. Simmons,,62,74
272,3,4:19.0,B. Simmons misses 2-pt layup from 2 ft,,62,74
273,3,4:17.0,,Defensive rebound by A. Horford,62,74
274,3,4:14.0,,J. Tatum makes 2-pt dunk at rim (assist by A. Horford),62,76
275,3,3:48.0,E. İlyasova misses 3-pt jump shot from 25 ft,,62,76
276,3,3:44.0,,Defensive rebound by J. Tatum,62,76
277,3,3:38.0,,Turnover by J. Tatum (bad pass; steal by D. Šarić),62,76
278,3,3:33.0,B. Simmons makes 2-pt layup at rim,,64,76
279,3,3:33.0,Shooting foul by S. Ojeleye (drawn by B. Simmons),,64,76
280,3,3:33.0,,S. Larkin enters the game for J. Tatum,64,76
281,3,3:33.0,,M. Smart enters the game for T. Rozier,64,76
282,3,3:33.0,J. Embiid enters the game for D. Šarić,,64,76
283,3,3:33.0,J. Redick enters the game for R. Covington,,64,76
284,3,3:33.0,B. Simmons makes free throw 1 of 1,,65,76
285,3,3:23.0,,M. Morris misses 3-pt jump shot from 26 ft,65,76
286,3,3:20.0,Defensive rebound by J. Embiid,,65,76
287,3,3:15.0,B. Simmons misses 2-pt layup from 2 ft,,65,76
288,3,3:13.0,,Defensive rebound by A. Horford,65,76
289,3,3:03.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by M. Smart),65,79
290,3,2:49.0,M. Belinelli makes 2-pt jump shot from 20 ft (assist by J. Embiid),,67,79
291,3,2:23.0,,Shooting foul by B. Simmons (drawn by A. Horford),67,79
292,3,2:23.0,,A. Horford makes free throw 1 of 2,67,80
293,3,2:23.0,,A. Horford makes free throw 2 of 2,67,81
294,3,2:11.0,Personal foul by A. Horford (drawn by J. Embiid),,67,81
295,3,2:11.0,J. Embiid misses free throw 1 of 2,,67,81
296,3,2:11.0,Offensive rebound by Team,,67,81
297,3,2:11.0,,A. Baynes enters the game for A. Horford,67,81
298,3,2:11.0,J. Embiid makes free throw 2 of 2,,68,81
299,3,1:52.0,,M. Smart misses 3-pt jump shot from 26 ft,68,81
300,3,1:49.0,Defensive rebound by J. Redick,,68,81
301,3,1:43.0,Shooting foul by A. Baynes (drawn by J. Embiid),,68,81
302,3,1:43.0,J. Embiid makes free throw 1 of 2,,69,81
303,3,1:43.0,J. Embiid makes free throw 2 of 2,,70,81
304,3,1:22.0,,S. Larkin makes 3-pt jump shot from 26 ft,70,84
305,3,1:09.0,Turnover by B. Simmons (bad pass),,70,84
306,3,0:59.0,,S. Larkin misses 2-pt layup from 3 ft (block by B. Simmons),70,84
307,3,0:55.0,Defensive rebound by J. Embiid,,70,84
308,3,0:53.0,Offensive foul by B. Simmons (drawn by S. Larkin),,70,84
309,3,0:53.0,Turnover by B. Simmons (offensive foul),,70,84
310,3,0:44.0,,M. Morris misses 2-pt jump shot from 18 ft,70,84
311,3,0:40.0,,Offensive rebound by M. Smart,70,84
312,3,0:40.0,,M. Smart makes 2-pt layup from 2 ft,70,86
313,3,0:40.0,,Shooting foul by J. Embiid (drawn by M. Smart),70,86
314,3,0:40.0,,M. Smart makes free throw 1 of 1,70,87
315,3,0:31.0,J. Redick makes 2-pt jump shot from 19 ft (assist by J. Embiid),,72,87
316,3,0:09.0,,Boston full timeout,72,87
317,3,0:09.0,,J. Tatum enters the game for S. Ojeleye,72,87
318,3,0:09.0,,A. Horford enters the game for A. Baynes,72,87
319,3,0:07.0,,Turnover by A. Horford (bad pass; steal by B. Simmons),72,87
320,3,0:05.0,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Simmons),,75,87
321,3,0:01.0,,J. Tatum misses 3-pt jump shot from 27 ft,75,87
322,3,0:01.0,,Offensive rebound by Team,75,87
323,4,11:51.0,Personal foul by J. Tatum (drawn by B. Simmons),,75,87
324,4,11:48.0,Personal foul by M. Morris (drawn by B. Simmons),,75,87
325,4,11:41.0,J. Redick misses 3-pt jump shot from 26 ft,,75,87
326,4,11:40.0,,Defensive rebound by Team,75,87
327,4,11:40.0,Loose ball foul by D. Šarić (drawn by J. Tatum),,75,87
328,4,11:17.0,,A. Baynes misses 2-pt jump shot from 17 ft,75,87
329,4,11:13.0,,Offensive rebound by M. Smart,75,87
330,4,11:12.0,,M. Smart misses 2-pt layup from 4 ft,75,87
331,4,11:10.0,Defensive rebound by J. Embiid,,75,87
332,4,10:58.0,D. Šarić misses 3-pt jump shot from 27 ft,,75,87
333,4,10:53.0,,Defensive rebound by M. Smart,75,87
334,4,10:46.0,,S. Larkin misses 2-pt layup from 1 ft,75,87
335,4,10:44.0,Defensive rebound by B. Simmons,,75,87
336,4,10:41.0,J. Embiid makes 2-pt dunk at rim (assist by B. Simmons),,77,87
337,4,10:24.0,,M. Morris misses 2-pt jump shot from 19 ft,77,87
338,4,10:23.0,Defensive rebound by J. Redick,,77,87
339,4,10:11.0,J. Embiid misses 2-pt hook shot from 3 ft (block by A. Baynes),,77,87
340,4,10:09.0,Offensive rebound by Team,,77,87
341,4,10:09.0,,T. Rozier enters the game for M. Morris,77,87
342,4,10:07.0,Shooting foul by T. Rozier (drawn by M. Belinelli),,77,87
343,4,10:07.0,M. Belinelli makes free throw 1 of 2,,78,87
344,4,10:07.0,M. Belinelli makes free throw 2 of 2,,79,87
345,4,9:59.0,,Shooting foul by J. Redick (drawn by J. Tatum),79,87
346,4,9:59.0,,J. Tatum makes free throw 1 of 2,79,88
347,4,9:59.0,,J. Tatum misses free throw 2 of 2,79,88
348,4,9:57.0,Defensive rebound by B. Simmons,,79,88
349,4,9:40.0,Turnover by J. Embiid (out of bounds lost ball),,79,88
350,4,9:35.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by M. Smart),79,91
351,4,9:32.0,Philadelphia full timeout,,79,91
352,4,9:32.0,,A. Horford enters the game for A. Baynes,79,91
353,4,9:32.0,R. Covington enters the game for J. Redick,,79,91
354,4,9:32.0,E. İlyasova enters the game for J. Embiid,,79,91
355,4,9:15.0,Shooting foul by A. Horford (drawn by E. İlyasova),,79,91
356,4,9:15.0,E. İlyasova misses free throw 1 of 2,,79,91
357,4,9:15.0,Offensive rebound by Team,,79,91
358,4,9:15.0,E. İlyasova misses free throw 2 of 2,,79,91
359,4,9:13.0,,Defensive rebound by A. Horford,79,91
360,4,8:55.0,,J. Tatum misses 2-pt layup from 2 ft,79,91
361,4,8:51.0,Defensive rebound by E. İlyasova,,79,91
362,4,8:49.0,M. Belinelli misses 3-pt jump shot from 25 ft,,79,91
363,4,8:45.0,Offensive rebound by D. Šarić,,79,91
364,4,8:42.0,R. Covington misses 3-pt jump shot from 25 ft,,79,91
365,4,8:37.0,,Defensive rebound by T. Rozier,79,91
366,4,8:33.0,,T. Rozier makes 2-pt layup from 2 ft,79,93
367,4,8:19.0,D. Šarić misses 3-pt jump shot from 27 ft,,79,93
368,4,8:17.0,,Defensive rebound by S. Larkin,79,93
369,4,8:09.0,,Personal foul by M. Belinelli (drawn by M. Smart),79,93
370,4,7:54.0,,T. Rozier misses 3-pt jump shot from 26 ft,79,93
371,4,7:51.0,Defensive rebound by E. İlyasova,,79,93
372,4,7:41.0,Personal foul by S. Larkin (drawn by M. Belinelli),,79,93
373,4,7:41.0,M. Belinelli makes free throw 1 of 2,,80,93
374,4,7:41.0,,M. Morris enters the game for M. Smart,80,93
375,4,7:41.0,J. Embiid enters the game for R. Covington,,80,93
376,4,7:41.0,J. Redick enters the game for E. İlyasova,,80,93
377,4,7:41.0,M. Belinelli makes free throw 2 of 2,,81,93
378,4,7:21.0,,Turnover by J. Tatum (step out of bounds),81,93
379,4,7:08.0,M. Belinelli makes 2-pt layup from 2 ft (assist by D. Šarić),,83,93
380,4,6:47.0,,M. Morris makes 2-pt jump shot from 10 ft (assist by J. Tatum),83,95
381,4,6:38.0,J. Embiid makes 3-pt jump shot from 26 ft (assist by B. Simmons),,86,95
382,4,6:12.0,,A. Horford makes 2-pt jump shot from 13 ft (assist by T. Rozier),86,97
383,4,5:56.0,B. Simmons makes 2-pt layup from 2 ft (assist by J. Embiid),,88,97
384,4,5:32.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by S. Larkin),88,100
