,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SACRAMENTO_ACTION,GOLDEN STATE_SCORE,SACRAMENTO_SCORE
58,1,3:52.0,,Defensive rebound by D. Fox,16,21
59,1,3:47.0,,B. Bogdanović makes 2-pt jump shot from 12 ft (assist by D. Fox),16,23
60,1,3:32.0,K. Durant makes 2-pt layup from 3 ft,,18,23
61,1,3:14.0,,J. Jackson misses 3-pt jump shot from 22 ft,18,23
62,1,3:14.0,Defensive rebound by D. Green,,18,23
63,1,3:10.0,Q. Cook makes 2-pt layup from 2 ft (assist by D. Green),,20,23
64,1,2:53.0,,S. Labissière misses 3-pt jump shot from 24 ft,20,23
65,1,2:50.0,Defensive rebound by K. Durant,,20,23
66,1,2:45.0,K. Durant makes 2-pt jump shot from 12 ft,,22,23
67,1,2:27.0,,S. Labissière misses 3-pt jump shot from 25 ft,22,23
68,1,2:24.0,Defensive rebound by K. Looney,,22,23
69,1,2:18.0,Q. Cook misses 3-pt jump shot from 22 ft,,22,23
70,1,2:14.0,,Defensive rebound by S. Labissière,22,23
71,1,2:09.0,,D. Fox makes 2-pt jump shot from 15 ft,22,25
72,1,1:59.0,Golden State full timeout,,22,25
73,1,1:59.0,,B. Hield enters the game for S. Labissière,22,25
74,1,1:59.0,,V. Carter enters the game for B. Bogdanović,22,25
75,1,1:59.0,P. McCaw enters the game for Q. Cook,,22,25
76,1,1:59.0,J. Bell enters the game for D. Green,,22,25
77,1,1:48.0,K. Durant makes 2-pt jump shot from 19 ft,,24,25
78,1,1:29.0,,B. Hield misses 2-pt jump shot from 9 ft,24,25
79,1,1:27.0,,Offensive rebound by J. Cooley,24,25
80,1,1:24.0,,J. Cooley misses 2-pt layup at rim (block by J. Bell),24,25
81,1,1:24.0,,Offensive rebound by Team,24,25
82,1,1:21.0,,V. Carter misses 3-pt jump shot from 24 ft,24,25
83,1,1:18.0,Defensive rebound by K. Durant,,24,25
84,1,1:13.0,Personal foul by J. Jackson (drawn by K. Durant),,24,25
85,1,1:13.0,K. Durant makes free throw 1 of 2,,25,25
86,1,1:13.0,,F. Mason enters the game for D. Fox,25,25
87,1,1:13.0,,J. Sampson enters the game for J. Jackson,25,25
88,1,1:13.0,K. Durant misses free throw 2 of 2,,25,25
89,1,1:13.0,,Defensive rebound by V. Carter,25,25
90,1,0:49.0,,V. Carter misses 2-pt jump shot from 19 ft,25,25
91,1,0:49.0,,Offensive rebound by J. Cooley,25,25
92,1,0:49.0,,Turnover by Team (shot clock),25,25
93,1,0:30.0,K. Durant makes 3-pt jump shot from 26 ft,,28,25
94,1,0:06.0,,B. Hield misses 2-pt jump shot from 11 ft,28,25
95,1,0:04.0,,Offensive rebound by J. Sampson,28,25
96,1,0:03.0,,J. Sampson misses 2-pt layup from 4 ft,28,25
97,1,0:01.0,Defensive rebound by K. Durant,,28,25
98,1,0:00.0,K. Durant misses 3-pt jump shot from 28 ft,,28,25
99,1,0:00.0,Offensive rebound by Team,,28,25
100,2,11:43.0,,J. Sampson misses 2-pt layup from 3 ft (block by D. Green),28,25
101,2,11:43.0,Defensive rebound by S. Livingston,,28,25
102,2,11:35.0,Personal foul by J. Sampson (drawn by D. Green),,28,25
103,2,11:30.0,P. McCaw makes 2-pt layup from 2 ft (assist by D. Green),,30,25
104,2,11:14.0,,Personal foul by S. Livingston (drawn by V. Carter),30,25
105,2,11:05.0,,J. Sampson misses 2-pt jump shot from 20 ft,30,25
106,2,11:00.0,,Offensive rebound by V. Carter,30,25
107,2,10:59.0,,Turnover by V. Carter (bad pass; steal by P. McCaw),30,25
108,2,10:55.0,Shooting foul by J. Cooley (drawn by S. Livingston),,30,25
109,2,10:55.0,S. Livingston makes free throw 1 of 2,,31,25
110,2,10:55.0,,W. Cauley-Stein enters the game for J. Cooley,31,25
111,2,10:55.0,S. Livingston misses free throw 2 of 2,,31,25
112,2,10:53.0,,Defensive rebound by V. Carter,31,25
113,2,10:43.0,,Turnover by J. Sampson (bad pass),31,25
114,2,10:37.0,D. Green makes 2-pt layup from 5 ft,,33,25
115,2,10:37.0,,Sacramento full timeout,33,25
116,2,10:16.0,,V. Carter misses 3-pt jump shot from 27 ft,33,25
117,2,10:14.0,Defensive rebound by P. McCaw,,33,25
118,2,10:06.0,K. Thompson misses 2-pt jump shot from 17 ft,,33,25
119,2,10:04.0,,Defensive rebound by W. Cauley-Stein,33,25
120,2,9:55.0,,Turnover by B. Hield (bad pass; steal by S. Livingston),33,25
121,2,9:47.0,S. Livingston makes 2-pt dunk at rim (assist by D. West),,35,25
122,2,9:21.0,,B. Hield makes 2-pt layup from 4 ft (assist by V. Carter),35,27
123,2,9:04.0,K. Thompson makes 2-pt jump shot from 13 ft,,37,27
124,2,8:46.0,,V. Carter misses 2-pt layup from 5 ft,37,27
125,2,8:43.0,Defensive rebound by S. Livingston,,37,27
126,2,8:33.0,K. Thompson misses 3-pt jump shot from 22 ft,,37,27
127,2,8:30.0,,Defensive rebound by V. Carter,37,27
128,2,8:20.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by F. Mason),37,29
129,2,8:03.0,D. West misses 2-pt jump shot from 10 ft,,37,29
130,2,8:01.0,,Defensive rebound by F. Mason,37,29
131,2,7:53.0,,Turnover by F. Mason (out of bounds lost ball),37,29
132,2,7:53.0,,S. Labissière enters the game for J. Sampson,37,29
133,2,7:40.0,K. Thompson misses 3-pt jump shot from 26 ft,,37,29
134,2,7:37.0,,Defensive rebound by V. Carter,37,29
135,2,7:27.0,,Personal foul by K. Thompson (drawn by W. Cauley-Stein),37,29
136,2,7:17.0,,B. Hield misses 2-pt jump shot from 21 ft,37,29
137,2,7:15.0,,Offensive rebound by W. Cauley-Stein,37,29
138,2,7:13.0,,Turnover by W. Cauley-Stein (lost ball; steal by D. West),37,29
139,2,7:13.0,Turnover by D. West (out of bounds lost ball),,37,29
140,2,7:05.0,,F. Mason makes 3-pt jump shot from 25 ft,37,32
141,2,6:52.0,D. West makes 2-pt jump shot from 20 ft (assist by D. Green),,39,32
142,2,6:41.0,,Turnover by S. Labissière (out of bounds lost ball),39,32
143,2,6:31.0,Offensive foul by K. Thompson (drawn by V. Carter),,39,32
144,2,6:31.0,Turnover by K. Thompson (offensive foul),,39,32
145,2,6:31.0,,D. Fox enters the game for F. Mason,39,32
146,2,6:31.0,,B. Bogdanović enters the game for V. Carter,39,32
147,2,6:31.0,K. Durant enters the game for K. Thompson,,39,32
148,2,6:31.0,K. Looney enters the game for D. West,,39,32
149,2,6:31.0,D. West enters the game for D. Green,,39,32
150,2,6:12.0,,B. Hield misses 3-pt jump shot from 25 ft,39,32
151,2,6:08.0,Defensive rebound by K. Looney,,39,32
152,2,5:54.0,K. Looney misses 2-pt jump shot from 19 ft,,39,32
153,2,5:47.0,,Defensive rebound by W. Cauley-Stein,39,32
154,2,5:32.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Hield),39,34
155,2,5:14.0,P. McCaw makes 2-pt layup from 2 ft (assist by D. West),,41,34
156,2,5:14.0,Shooting foul by W. Cauley-Stein (drawn by P. McCaw),,41,34
157,2,5:14.0,P. McCaw makes free throw 1 of 1,,42,34
158,2,5:01.0,,Turnover by B. Bogdanović (bad pass; steal by P. McCaw),42,34
159,2,4:55.0,D. West makes 2-pt dunk from 1 ft (assist by S. Livingston),,44,34
160,2,4:40.0,Technical foul by S. Livingston,,44,34
161,2,4:40.0,,S. Labissière makes flagrant free throw 1 of 2,44,35
162,2,4:40.0,,S. Labissière makes flagrant free throw 2 of 2,44,36
163,2,4:40.0,,J. Sampson enters the game for W. Cauley-Stein,44,36
164,2,4:40.0,Q. Cook enters the game for S. Livingston,,44,36
165,2,4:40.0,D. Green enters the game for D. West,,44,36
166,2,4:27.0,,J. Sampson misses 2-pt jump shot from 16 ft,44,36
167,2,4:23.0,Defensive rebound by Q. Cook,,44,36
168,2,4:12.0,Personal foul by S. Labissière (drawn by P. McCaw),,44,36
169,2,4:12.0,,J. Jackson enters the game for B. Hield,44,36
170,2,4:12.0,K. Thompson enters the game for P. McCaw,,44,36
171,2,4:09.0,,Violation by S. Labissière (kicked ball),44,36
172,2,4:09.0,,J. Cooley enters the game for S. Labissière,44,36
173,2,4:05.0,K. Thompson misses 2-pt layup from 4 ft,,44,36
174,2,4:05.0,Offensive rebound by K. Looney,,44,36
175,2,4:05.0,Shooting foul by J. Cooley (drawn by K. Looney),,44,36
176,2,4:05.0,K. Looney makes free throw 1 of 2,,45,36
177,2,4:05.0,K. Looney misses free throw 2 of 2,,45,36
178,2,4:01.0,,Defensive rebound by J. Cooley,45,36
179,2,3:49.0,,Turnover by D. Fox (bad pass; steal by Q. Cook),45,36
180,2,3:44.0,Q. Cook misses 2-pt layup from 2 ft,,45,36
181,2,3:41.0,,Defensive rebound by J. Cooley,45,36
182,2,3:36.0,,J. Sampson misses 2-pt layup from 1 ft,45,36
183,2,3:36.0,Defensive rebound by K. Durant,,45,36
184,2,3:24.0,K. Looney makes 2-pt jump shot from 6 ft,,47,36
185,2,3:20.0,,D. Fox makes 2-pt layup from 2 ft,47,38
186,2,3:20.0,,Shooting foul by Q. Cook (drawn by D. Fox),47,38
187,2,3:20.0,Golden State full timeout,,47,38
188,2,3:20.0,,D. Fox makes free throw 1 of 1,47,39
189,2,3:14.0,Personal foul by B. Bogdanović (drawn by K. Thompson),,47,39
190,2,3:14.0,K. Thompson misses free throw 1 of 2,,47,39
191,2,3:14.0,Offensive rebound by Team,,47,39
192,2,3:14.0,K. Thompson makes free throw 2 of 2,,48,39
193,2,2:58.0,,J. Sampson misses 3-pt jump shot from 22 ft,48,39
194,2,2:56.0,,Offensive rebound by J. Cooley,48,39
195,2,2:55.0,,J. Cooley misses 2-pt layup from 1 ft (block by K. Durant),48,39
196,2,2:50.0,Defensive rebound by D. Green,,48,39
197,2,2:41.0,K. Thompson makes 2-pt layup from 3 ft,,50,39
198,2,2:41.0,Shooting foul by D. Fox (drawn by K. Thompson),,50,39
199,2,2:41.0,K. Thompson makes free throw 1 of 1,,51,39
200,2,2:28.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,51,39
201,2,2:25.0,Defensive rebound by K. Looney,,51,39
202,2,2:19.0,Turnover by D. Green (bad pass; steal by D. Fox),,51,39
203,2,2:16.0,,Shooting foul by K. Durant (drawn by J. Sampson),51,39
204,2,2:16.0,,J. Sampson misses free throw 1 of 2,51,39
205,2,2:16.0,,Offensive rebound by Team,51,39
206,2,2:16.0,P. McCaw enters the game for Q. Cook,,51,39
207,2,2:16.0,,J. Sampson makes free throw 2 of 2,51,40
208,2,2:07.0,P. McCaw misses 2-pt jump shot from 19 ft (block by J. Sampson),,51,40
209,2,2:03.0,,Defensive rebound by D. Fox,51,40
210,2,1:59.0,,J. Cooley makes 2-pt layup from 1 ft (assist by B. Bogdanović),51,42
211,2,1:59.0,,Shooting foul by D. Green (drawn by J. Cooley),51,42
212,2,1:59.0,,B. Hield enters the game for J. Sampson,51,42
213,2,1:59.0,,J. Cooley makes free throw 1 of 1,51,43
214,2,1:47.0,Shooting foul by J. Cooley (drawn by D. Green),,51,43
215,2,1:47.0,D. Green makes free throw 1 of 2,,52,43
216,2,1:47.0,D. Green makes free throw 2 of 2,,53,43
217,2,1:28.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by J. Jackson),53,46
218,2,1:16.0,K. Thompson makes 2-pt jump shot from 14 ft (assist by K. Durant),,55,46
219,2,1:05.0,,J. Jackson misses 3-pt jump shot from 24 ft,55,46
220,2,1:01.0,Defensive rebound by D. Green,,55,46
221,2,0:52.0,K. Thompson misses 2-pt jump shot from 20 ft (block by D. Fox),,55,46
222,2,0:48.0,Offensive rebound by K. Thompson,,55,46
223,2,0:47.0,Shooting foul by B. Bogdanović (drawn by K. Durant),,55,46
224,2,0:47.0,K. Durant makes free throw 1 of 2,,56,46
225,2,0:47.0,J. Bell enters the game for K. Thompson,,56,46
226,2,0:47.0,Q. Cook enters the game for D. Green,,56,46
227,2,0:47.0,K. Durant makes free throw 2 of 2,,57,46
228,2,0:38.0,,D. Fox misses 2-pt jump shot from 17 ft,57,46
229,2,0:35.0,Defensive rebound by J. Bell,,57,46
230,2,0:21.0,K. Durant misses 2-pt layup from 7 ft,,57,46
231,2,0:21.0,Offensive rebound by Team,,57,46
232,2,0:12.0,K. Durant misses 3-pt jump shot from 24 ft,,57,46
233,2,0:09.0,,Defensive rebound by B. Bogdanović,57,46
234,2,0:00.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by D. Fox),57,49
235,3,11:42.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,57,49
236,3,11:38.0,Defensive rebound by K. Durant,,57,49
237,3,11:26.0,J. McGee misses 2-pt layup from 8 ft,,57,49
238,3,11:25.0,Offensive rebound by Team,,57,49
239,3,11:21.0,J. McGee misses 2-pt hook shot from 8 ft,,57,49
240,3,11:18.0,,Defensive rebound by W. Cauley-Stein,57,49
241,3,11:07.0,,W. Cauley-Stein misses 2-pt jump shot from 8 ft,57,49
242,3,11:04.0,Defensive rebound by J. McGee,,57,49
243,3,10:59.0,K. Durant makes 2-pt jump shot from 12 ft,,59,49
244,3,10:46.0,,J. Jackson makes 2-pt layup from 6 ft (assist by D. Fox),59,51
245,3,10:29.0,J. McGee makes 2-pt dunk at rim (assist by K. Durant),,61,51
246,3,10:15.0,,S. Labissière misses 3-pt jump shot from 24 ft,61,51
247,3,10:11.0,Defensive rebound by Q. Cook,,61,51
248,3,10:01.0,J. McGee misses 2-pt layup from 4 ft (block by W. Cauley-Stein),,61,51
249,3,9:58.0,,Defensive rebound by S. Labissière,61,51
250,3,9:55.0,,J. Jackson misses 3-pt jump shot from 24 ft,61,51
251,3,9:51.0,,Offensive rebound by B. Bogdanović,61,51
252,3,9:47.0,,J. Jackson misses 2-pt layup from 6 ft,61,51
253,3,9:44.0,Defensive rebound by K. Durant,,61,51
254,3,9:38.0,K. Durant makes 3-pt jump shot from 24 ft (assist by Q. Cook),,64,51
255,3,9:14.0,,Turnover by S. Labissière (lost ball; steal by D. Green),64,51
256,3,9:13.0,Personal foul by W. Cauley-Stein (drawn by K. Durant),,64,51
257,3,9:08.0,Turnover by K. Thompson (traveling),,64,51
258,3,8:49.0,,Shooting foul by D. Green (drawn by D. Fox),64,51
259,3,8:49.0,,D. Fox makes free throw 1 of 2,64,52
260,3,8:49.0,,D. Fox makes free throw 2 of 2,64,53
261,3,8:30.0,J. McGee misses 2-pt layup from 2 ft,,64,53
262,3,8:27.0,,Defensive rebound by S. Labissière,64,53
263,3,8:17.0,,Turnover by S. Labissière (bad pass),64,53
264,3,7:58.0,Turnover by K. Durant (lost ball; steal by J. Jackson),,64,53
265,3,7:51.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by S. Labissière),64,55
266,3,7:51.0,Golden State full timeout,,64,55
267,3,7:51.0,,V. Carter enters the game for W. Cauley-Stein,64,55
268,3,7:51.0,K. Looney enters the game for J. McGee,,64,55
269,3,7:31.0,Q. Cook misses 3-pt jump shot from 24 ft,,64,55
270,3,7:28.0,,Defensive rebound by B. Bogdanović,64,55
271,3,7:11.0,,J. Jackson misses 3-pt jump shot from 24 ft,64,55
272,3,7:08.0,Defensive rebound by Q. Cook,,64,55
273,3,7:04.0,D. Green makes 2-pt layup from 2 ft,,66,55
274,3,6:44.0,,V. Carter makes 2-pt jump shot from 19 ft (assist by D. Fox),66,57
275,3,6:30.0,K. Durant misses 3-pt jump shot from 24 ft,,66,57
276,3,6:30.0,,Defensive rebound by S. Labissière,66,57
277,3,6:24.0,,J. Jackson misses 3-pt jump shot from 22 ft,66,57
278,3,6:24.0,Defensive rebound by D. Green,,66,57
279,3,6:19.0,Personal foul by D. Fox (drawn by K. Looney),,66,57
280,3,6:15.0,Q. Cook makes 3-pt jump shot from 25 ft (assist by K. Durant),,69,57
281,3,6:00.0,,S. Labissière makes 2-pt hook shot from 7 ft,69,59
282,3,5:54.0,K. Durant misses 2-pt layup from 2 ft,,69,59
283,3,5:51.0,,Defensive rebound by B. Bogdanović,69,59
284,3,5:48.0,,J. Jackson makes 2-pt layup from 2 ft (assist by B. Bogdanović),69,61
285,3,5:36.0,Shooting foul by B. Bogdanović (drawn by K. Durant),,69,61
286,3,5:36.0,K. Durant makes free throw 1 of 2,,70,61
287,3,5:36.0,,B. Hield enters the game for J. Jackson,70,61
288,3,5:36.0,K. Durant makes free throw 2 of 2,,71,61
289,3,5:18.0,,B. Hield makes 3-pt jump shot from 24 ft,71,64
290,3,5:09.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),,74,64
291,3,4:55.0,,S. Labissière misses 2-pt jump shot from 17 ft,74,64
292,3,4:51.0,Defensive rebound by D. Green,,74,64
293,3,4:50.0,Shooting foul by S. Labissière (drawn by K. Looney),,74,64
294,3,4:50.0,K. Looney makes free throw 1 of 2,,75,64
295,3,4:50.0,,J. Cooley enters the game for S. Labissière,75,64
296,3,4:50.0,K. Looney makes free throw 2 of 2,,76,64
297,3,4:34.0,,Personal foul by Q. Cook (drawn by V. Carter),76,64
298,3,4:34.0,P. McCaw enters the game for Q. Cook,,76,64
299,3,4:22.0,,B. Bogdanović misses 2-pt layup from 4 ft,76,64
300,3,4:22.0,Defensive rebound by Team,,76,64
301,3,4:08.0,Turnover by K. Thompson (bad pass; steal by J. Cooley),,76,64
302,3,3:59.0,,B. Hield misses 2-pt layup from 2 ft,76,64
303,3,3:57.0,Defensive rebound by D. Green,,76,64
304,3,3:48.0,Shooting foul by D. Fox (drawn by K. Looney),,76,64
305,3,3:48.0,K. Looney makes free throw 1 of 2,,77,64
306,3,3:48.0,N. Young enters the game for K. Thompson,,77,64
307,3,3:48.0,K. Looney makes free throw 2 of 2,,78,64
308,3,3:35.0,,B. Hield makes 3-pt jump shot from 23 ft (assist by D. Fox),78,67
309,3,3:24.0,N. Young makes 3-pt jump shot from 25 ft (assist by K. Looney),,81,67
310,3,3:07.0,,Personal foul by N. Young (drawn by B. Bogdanović),81,67
311,3,3:07.0,,W. Cauley-Stein enters the game for B. Bogdanović,81,67
312,3,3:07.0,,B. Caboclo enters the game for J. Cooley,81,67
313,3,3:07.0,J. Bell enters the game for D. Green,,81,67
314,3,2:54.0,,W. Cauley-Stein misses 2-pt layup from 7 ft,81,67
315,3,2:51.0,Defensive rebound by K. Durant,,81,67
316,3,2:46.0,Shooting foul by V. Carter (drawn by K. Durant),,81,67
317,3,2:46.0,,Sacramento full timeout,81,67
318,3,2:46.0,K. Durant makes free throw 1 of 2,,82,67
319,3,2:46.0,K. Durant makes free throw 2 of 2,,83,67
320,3,2:34.0,,D. Fox misses 2-pt jump shot from 13 ft,83,67
321,3,2:29.0,Defensive rebound by P. McCaw,,83,67
322,3,2:15.0,P. McCaw misses 3-pt jump shot from 24 ft,,83,67
323,3,2:09.0,,Defensive rebound by B. Caboclo,83,67
324,3,2:00.0,,W. Cauley-Stein misses 2-pt layup from 3 ft (block by K. Looney),83,67
325,3,2:00.0,,Offensive rebound by Team,83,67
326,3,2:00.0,,F. Mason enters the game for D. Fox,83,67
327,3,1:54.0,,F. Mason misses 2-pt layup from 2 ft (block by P. McCaw),83,67
328,3,1:54.0,,Offensive rebound by Team,83,67
329,3,1:52.0,,V. Carter makes 2-pt jump shot from 15 ft (assist by B. Hield),83,69
330,3,1:39.0,N. Young makes 3-pt jump shot from 25 ft (assist by K. Durant),,86,69
331,3,1:19.0,,B. Caboclo misses 3-pt jump shot from 24 ft,86,69
332,3,1:17.0,Defensive rebound by K. Durant,,86,69
333,3,1:07.0,P. McCaw misses 2-pt jump shot from 17 ft,,86,69
334,3,1:03.0,,Defensive rebound by W. Cauley-Stein,86,69
335,3,0:52.0,,B. Caboclo misses 2-pt jump shot from 14 ft,86,69
336,3,0:50.0,Defensive rebound by K. Durant,,86,69
337,3,0:41.0,P. McCaw makes 2-pt layup from 2 ft (assist by J. Bell),,88,69
338,3,0:41.0,,Technical foul by V. Carter,88,69
339,3,0:41.0,Q. Cook enters the game for P. McCaw,,88,69
340,3,0:41.0,K. Durant makes flagrant free throw 1 of 1,,89,69
341,3,0:41.0,,J. Jackson enters the game for V. Carter,89,69
342,3,0:30.0,J. Bell makes 2-pt jump shot from 16 ft (assist by Q. Cook),,91,69
343,3,0:09.0,,J. Jackson misses 3-pt jump shot from 27 ft,91,69
344,3,0:05.0,Defensive rebound by K. Looney,,91,69
345,3,0:01.0,Q. Cook makes 2-pt layup at rim,,93,69
346,4,11:41.0,D. West misses 2-pt hook shot from 5 ft,,93,69
347,4,11:38.0,,Defensive rebound by J. Jackson,93,69
348,4,11:23.0,,B. Caboclo makes 3-pt jump shot from 22 ft (assist by J. Jackson),93,72
349,4,11:04.0,Turnover by D. West (out of bounds lost ball),,93,72
350,4,10:41.0,,Turnover by B. Caboclo (bad pass; steal by K. Thompson),93,72
351,4,10:33.0,D. West makes 2-pt layup from 2 ft (assist by S. Livingston),,95,72
352,4,10:33.0,Shooting foul by B. Hield (drawn by D. West),,95,72
353,4,10:33.0,D. West misses free throw 1 of 1,,95,72
354,4,10:33.0,,Defensive rebound by W. Cauley-Stein,95,72
355,4,10:23.0,,F. Mason makes 2-pt layup from 1 ft,95,74
356,4,10:15.0,Turnover by D. Green (bad pass; steal by B. Hield),,95,74
357,4,10:02.0,,F. Mason misses 2-pt layup from 4 ft,95,74
358,4,9:56.0,,Offensive rebound by B. Caboclo,95,74
359,4,9:56.0,,B. Caboclo makes 2-pt layup at rim,95,76
360,4,9:40.0,K. Thompson misses 2-pt jump shot from 8 ft,,95,76
361,4,9:37.0,,Defensive rebound by B. Hield,95,76
362,4,9:31.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Hield),95,78
363,4,9:30.0,Golden State full timeout,,95,78
364,4,9:15.0,D. West makes 2-pt dunk from 2 ft (assist by S. Livingston),,97,78
365,4,8:57.0,,W. Cauley-Stein misses 2-pt hook shot from 9 ft,97,78
366,4,8:54.0,Defensive rebound by D. Green,,97,78
367,4,8:44.0,D. Green makes 2-pt jump shot from 12 ft (assist by D. West),,99,78
368,4,8:24.0,,S. Labissière enters the game for W. Cauley-Stein,99,78
369,4,8:24.0,,J. Cooley enters the game for J. Jackson,99,78
370,4,8:22.0,,Personal foul by K. Thompson (drawn by B. Hield),99,78
371,4,8:18.0,,F. Mason misses 3-pt jump shot from 25 ft,99,78
372,4,8:15.0,,Offensive rebound by B. Hield,99,78
373,4,8:06.0,,Shooting foul by D. West (drawn by F. Mason),99,78
374,4,8:06.0,,F. Mason makes free throw 1 of 2,99,79
375,4,8:06.0,,F. Mason makes free throw 2 of 2,99,80
376,4,7:53.0,D. West misses 2-pt jump shot from 19 ft,,99,80
377,4,7:50.0,,Defensive rebound by B. Caboclo,99,80
378,4,7:46.0,,Turnover by S. Labissière (step out of bounds),99,80
379,4,7:36.0,K. Thompson misses 2-pt jump shot from 19 ft,,99,80
380,4,7:33.0,,Defensive rebound by S. Labissière,99,80
381,4,7:26.0,,B. Caboclo misses 3-pt jump shot from 25 ft,99,80
382,4,7:22.0,Defensive rebound by D. Green,,99,80
383,4,7:17.0,K. Thompson makes 2-pt jump shot from 15 ft (assist by S. Livingston),,101,80
