,QUARTER,TIME_REMAINING,DENVER_ACTION,SACRAMENTO_ACTION,DENVER_SCORE,SACRAMENTO_SCORE
100,1,1:13.0,W. Chandler makes free throw 2 of 2,,24,27
101,1,0:55.0,,K. Koufos misses 2-pt hook shot from 7 ft,24,27
102,1,0:52.0,Defensive rebound by T. Lyles,,24,27
103,1,0:46.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by W. Barton),,27,27
104,1,0:38.0,,K. Koufos makes 2-pt dunk from 1 ft (assist by G. Temple),27,29
105,1,0:26.0,Turnover by W. Barton (bad pass),,27,29
106,1,0:03.0,,B. Bogdanović misses 2-pt jump shot from 17 ft,27,29
107,1,0:03.0,,Offensive rebound by K. Koufos,27,29
108,2,11:42.0,T. Lyles misses 2-pt jump shot from 15 ft,,27,29
109,2,11:39.0,,Defensive rebound by B. Hield,27,29
110,2,11:22.0,,B. Bogdanović misses 2-pt layup from 4 ft,27,29
111,2,11:22.0,Defensive rebound by Team,,27,29
112,2,11:09.0,W. Barton misses 2-pt jump shot from 8 ft,,27,29
113,2,11:06.0,,Defensive rebound by V. Carter,27,29
114,2,11:03.0,,B. Hield misses 2-pt jump shot from 22 ft,27,29
115,2,10:58.0,Defensive rebound by T. Craig,,27,29
116,2,10:53.0,W. Barton misses 2-pt jump shot from 6 ft,,27,29
117,2,10:53.0,,Defensive rebound by K. Koufos,27,29
118,2,10:37.0,,Personal foul by W. Chandler (drawn by K. Koufos),27,29
119,2,10:30.0,,G. Temple misses 2-pt jump shot from 15 ft,27,29
120,2,10:26.0,Defensive rebound by M. Beasley,,27,29
121,2,10:16.0,T. Lyles misses 3-pt jump shot from 25 ft,,27,29
122,2,10:12.0,,Defensive rebound by Team,27,29
123,2,9:56.0,,B. Hield misses 3-pt jump shot from 26 ft,27,29
124,2,9:54.0,,Offensive rebound by K. Koufos,27,29
125,2,9:51.0,,K. Koufos misses 2-pt jump shot from 4 ft (block by T. Lyles),27,29
126,2,9:47.0,,Offensive rebound by K. Koufos,27,29
127,2,9:44.0,,B. Hield misses 3-pt jump shot from 24 ft,27,29
128,2,9:44.0,Defensive rebound by W. Barton,,27,29
129,2,9:40.0,W. Chandler misses 2-pt jump shot from 19 ft,,27,29
130,2,9:36.0,,Defensive rebound by G. Temple,27,29
131,2,9:20.0,,V. Carter misses 2-pt layup from 3 ft,27,29
132,2,9:17.0,Defensive rebound by W. Barton,,27,29
133,2,9:14.0,T. Craig misses 3-pt jump shot from 25 ft,,27,29
134,2,9:11.0,,Defensive rebound by B. Hield,27,29
135,2,8:57.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by V. Carter),27,32
136,2,8:40.0,Turnover by W. Barton (bad pass; steal by V. Carter),,27,32
137,2,8:36.0,,G. Temple makes 2-pt layup from 2 ft,27,34
138,2,8:22.0,W. Barton misses 3-pt jump shot from 27 ft,,27,34
139,2,8:19.0,,Defensive rebound by V. Carter,27,34
140,2,8:16.0,,Sacramento full timeout,27,34
141,2,8:16.0,J. Murray enters the game for W. Barton,,27,34
142,2,8:16.0,G. Harris enters the game for T. Craig,,27,34
143,2,8:09.0,,B. Hield misses 3-pt jump shot from 25 ft,27,34
144,2,8:09.0,Defensive rebound by W. Chandler,,27,34
145,2,7:47.0,G. Harris misses 3-pt jump shot from 25 ft,,27,34
146,2,7:43.0,,Defensive rebound by V. Carter,27,34
147,2,7:26.0,,B. Bogdanović misses 2-pt jump shot from 8 ft,27,34
148,2,7:24.0,,Offensive rebound by Team,27,34
149,2,7:24.0,,D. Fox enters the game for B. Hield,27,34
150,2,7:24.0,N. Jokić enters the game for T. Lyles,,27,34
151,2,7:15.0,,G. Temple misses 2-pt jump shot from 15 ft,27,34
152,2,7:10.0,Defensive rebound by G. Harris,,27,34
153,2,7:04.0,J. Murray misses 3-pt jump shot from 25 ft,,27,34
154,2,7:00.0,,Defensive rebound by V. Carter,27,34
155,2,6:54.0,,Shooting foul by J. Murray (drawn by D. Fox),27,34
156,2,6:54.0,,D. Fox misses free throw 1 of 2,27,34
157,2,6:54.0,,Offensive rebound by Team,27,34
158,2,6:54.0,,D. Fox makes free throw 2 of 2,27,35
159,2,6:42.0,Personal foul by K. Koufos (drawn by N. Jokić),,27,35
160,2,6:33.0,J. Murray makes 3-pt jump shot from 23 ft (assist by N. Jokić),,30,35
161,2,6:15.0,,Def 3 sec tech foul by W. Chandler,30,35
162,2,6:15.0,,B. Bogdanović makes technical free throw,30,36
163,2,6:07.0,,G. Temple misses 3-pt jump shot from 25 ft,30,36
164,2,6:03.0,Defensive rebound by M. Beasley,,30,36
165,2,5:49.0,Turnover by J. Murray (bad pass; steal by K. Koufos),,30,36
166,2,5:34.0,,K. Koufos misses 2-pt jump shot from 6 ft,30,36
167,2,5:29.0,Defensive rebound by N. Jokić,,30,36
168,2,5:24.0,G. Harris misses 2-pt layup from 3 ft,,30,36
169,2,5:21.0,Offensive rebound by G. Harris,,30,36
170,2,5:15.0,Turnover by N. Jokić (bad pass; steal by V. Carter),,30,36
171,2,5:08.0,,D. Fox makes 2-pt jump shot from 17 ft,30,38
172,2,4:56.0,M. Beasley misses 3-pt jump shot from 25 ft,,30,38
173,2,4:52.0,,Defensive rebound by G. Temple,30,38
174,2,4:44.0,,B. Bogdanović misses 2-pt jump shot from 22 ft,30,38
175,2,4:40.0,Defensive rebound by W. Chandler,,30,38
176,2,4:30.0,Turnover by M. Beasley (out of bounds lost ball),,30,38
177,2,4:30.0,,W. Cauley-Stein enters the game for G. Temple,30,38
178,2,4:30.0,,M. Richardson enters the game for K. Koufos,30,38
179,2,4:30.0,W. Barton enters the game for M. Beasley,,30,38
180,2,4:08.0,,B. Bogdanović makes 3-pt jump shot from 25 ft,30,41
181,2,3:40.0,G. Harris makes 3-pt jump shot from 25 ft (assist by N. Jokić),,33,41
182,2,3:30.0,,D. Fox makes 2-pt jump shot from 15 ft,33,43
183,2,3:08.0,Turnover by W. Chandler (out of bounds lost ball),,33,43
184,2,2:55.0,,M. Richardson misses 3-pt jump shot from 23 ft,33,43
185,2,2:51.0,Defensive rebound by J. Murray,,33,43
186,2,2:49.0,Denver full timeout,,33,43
187,2,2:49.0,T. Lyles enters the game for W. Chandler,,33,43
188,2,2:49.0,,B. Bogdanović makes technical free throw,33,44
189,2,2:44.0,J. Murray misses 3-pt jump shot from 25 ft,,33,44
190,2,2:43.0,,Defensive rebound by Team,33,44
191,2,2:43.0,Loose ball foul by N. Jokić (drawn by V. Carter),,33,44
192,2,2:24.0,,Turnover by D. Fox (bad pass),33,44
193,2,2:10.0,Shooting foul by B. Bogdanović (drawn by N. Jokić),,33,44
194,2,2:10.0,N. Jokić makes free throw 1 of 2,,34,44
195,2,2:10.0,N. Jokić makes free throw 2 of 2,,35,44
196,2,1:58.0,,Turnover by D. Fox (out of bounds lost ball),35,44
197,2,1:40.0,G. Harris makes 2-pt layup from 1 ft (assist by W. Barton),,37,44
198,2,1:33.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Fox),37,46
199,2,1:22.0,,Violation by W. Cauley-Stein (kicked ball),37,46
200,2,1:22.0,,G. Temple enters the game for B. Bogdanović,37,46
201,2,1:14.0,T. Lyles makes 2-pt layup from 2 ft (assist by N. Jokić),,39,46
202,2,1:03.0,,V. Carter misses 3-pt jump shot from 25 ft,39,46
203,2,0:59.0,Defensive rebound by N. Jokić,,39,46
204,2,0:50.0,N. Jokić makes 2-pt layup from 2 ft,,41,46
205,2,0:35.0,,G. Temple misses 3-pt jump shot from 23 ft,41,46
206,2,0:31.0,Defensive rebound by T. Lyles,,41,46
207,2,0:19.0,Personal foul by W. Cauley-Stein (drawn by N. Jokić),,41,46
208,2,0:19.0,,K. Koufos enters the game for W. Cauley-Stein,41,46
209,2,0:15.0,J. Murray misses 2-pt jump shot from 12 ft,,41,46
210,2,0:12.0,,Defensive rebound by K. Koufos,41,46
211,2,0:03.0,,Personal foul by J. Murray (drawn by D. Fox),41,46
212,2,0:03.0,,B. Hield enters the game for K. Koufos,41,46
213,2,0:03.0,M. Beasley enters the game for N. Jokić,,41,46
214,2,0:03.0,W. Chandler enters the game for J. Murray,,41,46
215,2,0:03.0,,Offensive foul by G. Temple (drawn by M. Beasley),41,46
216,2,0:03.0,,Turnover by G. Temple (offensive foul),41,46
217,2,0:03.0,J. Murray enters the game for M. Beasley,,41,46
218,2,0:03.0,N. Jokić enters the game for W. Chandler,,41,46
219,2,0:00.0,G. Harris misses 3-pt jump shot from 28 ft,,41,46
220,2,0:00.0,Offensive rebound by Team,,41,46
221,3,11:54.0,Turnover by J. Murray (bad pass; steal by W. Cauley-Stein),,41,46
222,3,11:51.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft,41,48
223,3,11:31.0,J. Murray misses 3-pt jump shot from 25 ft,,41,48
224,3,11:28.0,,Defensive rebound by W. Cauley-Stein,41,48
225,3,11:14.0,,B. Hield misses 2-pt layup from 4 ft,41,48
226,3,11:12.0,Defensive rebound by M. Plumlee,,41,48
227,3,11:04.0,J. Murray makes 2-pt layup from 3 ft (assist by N. Jokić),,43,48
228,3,11:04.0,Shooting foul by M. Richardson (drawn by J. Murray),,43,48
229,3,11:04.0,J. Murray makes free throw 1 of 1,,44,48
230,3,10:53.0,,S. Labissière makes 2-pt dunk from 2 ft (assist by W. Cauley-Stein),44,50
231,3,10:32.0,J. Murray misses 2-pt layup from 3 ft,,44,50
232,3,10:29.0,Offensive rebound by M. Plumlee,,44,50
233,3,10:28.0,J. Murray makes 2-pt layup from 1 ft,,46,50
234,3,10:10.0,,S. Labissière makes 2-pt hook shot from 7 ft (assist by W. Cauley-Stein),46,52
235,3,9:46.0,N. Jokić misses 3-pt jump shot from 25 ft,,46,52
236,3,9:41.0,,Defensive rebound by D. Fox,46,52
237,3,9:34.0,,S. Labissière misses 2-pt layup from 4 ft (block by M. Plumlee),46,52
238,3,9:33.0,Defensive rebound by J. Murray,,46,52
239,3,9:31.0,Personal foul by D. Fox (drawn by J. Murray),,46,52
240,3,9:20.0,J. Murray misses 2-pt layup from 4 ft,,46,52
241,3,9:20.0,,Defensive rebound by Team,46,52
242,3,9:20.0,Loose ball foul by M. Plumlee (drawn by S. Labissière),,46,52
243,3,9:10.0,,W. Cauley-Stein misses 2-pt hook shot from 6 ft,46,52
244,3,9:06.0,Defensive rebound by M. Plumlee,,46,52
245,3,8:54.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by N. Jokić),,49,52
246,3,8:40.0,,M. Richardson makes 3-pt jump shot from 23 ft (assist by D. Fox),49,55
247,3,8:21.0,W. Chandler misses 3-pt jump shot from 25 ft,,49,55
248,3,8:19.0,Offensive rebound by W. Chandler,,49,55
249,3,8:09.0,M. Plumlee makes 2-pt layup from 2 ft,,51,55
250,3,7:54.0,,S. Labissière misses 2-pt jump shot from 7 ft,51,55
251,3,7:46.0,,Offensive rebound by W. Cauley-Stein,51,55
252,3,7:46.0,,W. Cauley-Stein misses 2-pt layup at rim,51,55
253,3,7:45.0,Defensive rebound by M. Plumlee,,51,55
254,3,7:45.0,G. Harris makes 2-pt layup at rim,,53,55
255,3,7:45.0,,Sacramento full timeout,53,55
256,3,7:30.0,,D. Fox misses 2-pt jump shot from 18 ft,53,55
257,3,7:25.0,Defensive rebound by M. Plumlee,,53,55
258,3,7:14.0,Turnover by J. Murray (bad pass; steal by D. Fox),,53,55
259,3,7:09.0,,M. Richardson misses 2-pt layup from 1 ft,53,55
260,3,7:09.0,,Offensive rebound by S. Labissière,53,55
261,3,7:09.0,,S. Labissière makes 2-pt layup at rim,53,57
262,3,7:04.0,J. Murray misses 2-pt layup from 2 ft (block by S. Labissière),,53,57
263,3,7:04.0,Offensive rebound by Team,,53,57
264,3,7:00.0,M. Plumlee misses 2-pt layup from 2 ft (block by S. Labissière),,53,57
265,3,6:59.0,,Defensive rebound by M. Richardson,53,57
266,3,6:59.0,,Personal foul by M. Plumlee (drawn by M. Richardson),53,57
267,3,6:47.0,,S. Labissière misses 2-pt hook shot from 8 ft,53,57
268,3,6:47.0,Defensive rebound by G. Harris,,53,57
269,3,6:31.0,W. Chandler misses 3-pt jump shot from 25 ft,,53,57
270,3,6:28.0,,Defensive rebound by W. Cauley-Stein,53,57
271,3,6:25.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by D. Fox),53,60
272,3,6:22.0,Denver full timeout,,53,60
273,3,6:22.0,T. Lyles enters the game for M. Plumlee,,53,60
274,3,6:10.0,Turnover by T. Lyles (bad pass; steal by W. Cauley-Stein),,53,60
275,3,6:03.0,,Shooting foul by J. Murray (drawn by D. Fox),53,60
276,3,6:03.0,,D. Fox misses free throw 1 of 2,53,60
277,3,6:03.0,,Offensive rebound by Team,53,60
278,3,6:03.0,,D. Fox makes free throw 2 of 2,53,61
279,3,5:49.0,N. Jokić makes 2-pt layup from 2 ft (assist by G. Harris),,55,61
280,3,5:33.0,,B. Hield misses 2-pt jump shot from 11 ft,55,61
281,3,5:29.0,Defensive rebound by T. Lyles,,55,61
282,3,5:15.0,T. Lyles makes 2-pt layup from 2 ft (assist by G. Harris),,57,61
283,3,5:10.0,,Personal foul by N. Jokić (drawn by W. Cauley-Stein),57,61
284,3,5:10.0,,B. Bogdanović enters the game for W. Cauley-Stein,57,61
285,3,5:10.0,,K. Koufos enters the game for M. Richardson,57,61
286,3,5:10.0,W. Barton enters the game for J. Murray,,57,61
287,3,5:02.0,,D. Fox makes 2-pt layup at rim,57,63
288,3,4:52.0,W. Barton misses 2-pt layup from 2 ft (block by S. Labissière),,57,63
289,3,4:52.0,Offensive rebound by Team,,57,63
290,3,4:41.0,G. Harris makes 2-pt layup from 3 ft,,59,63
291,3,4:26.0,,K. Koufos makes 2-pt jump shot from 5 ft (assist by D. Fox),59,65
292,3,4:15.0,Turnover by N. Jokić (bad pass),,59,65
293,3,3:59.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),59,68
294,3,3:35.0,W. Chandler misses 3-pt jump shot from 26 ft,,59,68
295,3,3:34.0,,Defensive rebound by Team,59,68
296,3,3:34.0,Loose ball foul by N. Jokić (drawn by K. Koufos),,59,68
297,3,3:34.0,,K. Koufos makes free throw 1 of 2,59,69
298,3,3:34.0,,V. Carter enters the game for S. Labissière,59,69
299,3,3:34.0,T. Craig enters the game for W. Chandler,,59,69
300,3,3:34.0,,K. Koufos makes free throw 2 of 2,59,70
301,3,3:22.0,Turnover by N. Jokić (out of bounds lost ball),,59,70
302,3,3:11.0,,D. Fox misses 2-pt jump shot from 16 ft,59,70
303,3,3:07.0,Defensive rebound by N. Jokić,,59,70
304,3,3:01.0,N. Jokić misses 2-pt layup from 3 ft,,59,70
305,3,2:53.0,Offensive rebound by T. Lyles,,59,70
306,3,2:53.0,T. Lyles makes 2-pt layup at rim,,61,70
307,3,2:46.0,,V. Carter makes 2-pt layup from 1 ft (assist by D. Fox),61,72
308,3,2:32.0,N. Jokić makes 2-pt layup from 1 ft,,63,72
309,3,2:16.0,,B. Hield makes 3-pt jump shot from 25 ft,63,75
310,3,2:03.0,T. Lyles makes 2-pt layup from 1 ft (assist by W. Barton),,65,75
311,3,1:42.0,,V. Carter misses 3-pt jump shot from 23 ft,65,75
312,3,1:39.0,Defensive rebound by G. Harris,,65,75
313,3,1:32.0,Personal foul by B. Bogdanović (drawn by G. Harris),,65,75
314,3,1:32.0,,G. Temple enters the game for B. Hield,65,75
315,3,1:32.0,M. Beasley enters the game for N. Jokić,,65,75
316,3,1:28.0,W. Barton makes 2-pt layup from 6 ft,,67,75
317,3,1:28.0,Shooting foul by D. Fox (drawn by W. Barton),,67,75
318,3,1:28.0,W. Barton makes free throw 1 of 1,,68,75
319,3,1:13.0,,Turnover by G. Temple (out of bounds lost ball),68,75
320,3,0:58.0,T. Craig misses 3-pt jump shot from 25 ft,,68,75
321,3,0:51.0,,Defensive rebound by D. Fox,68,75
322,3,0:50.0,,Offensive foul by D. Fox (drawn by M. Beasley),68,75
323,3,0:50.0,,Turnover by D. Fox (offensive foul),68,75
324,3,0:41.0,T. Lyles misses 2-pt layup from 2 ft,,68,75
325,3,0:41.0,Offensive rebound by T. Lyles,,68,75
326,3,0:41.0,Shooting foul by G. Temple (drawn by T. Lyles),,68,75
327,3,0:41.0,T. Lyles makes free throw 1 of 2,,69,75
328,3,0:41.0,T. Lyles misses free throw 2 of 2,,69,75
329,3,0:38.0,,Defensive rebound by V. Carter,69,75
330,3,0:30.0,,D. Fox makes 2-pt jump shot from 20 ft,69,77
331,3,0:05.0,W. Barton makes 2-pt jump shot from 8 ft,,71,77
332,3,0:01.0,,K. Koufos makes 2-pt dunk from 1 ft (assist by B. Bogdanović),71,79
333,4,11:46.0,,V. Carter makes 2-pt jump shot from 18 ft,71,81
334,4,11:28.0,Turnover by T. Lyles (bad pass; steal by K. Koufos),,71,81
335,4,11:15.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),71,84
336,4,11:14.0,Denver full timeout,,71,84
337,4,11:14.0,,G. Temple enters the game for D. Fox,71,84
338,4,11:14.0,M. Plumlee enters the game for T. Craig,,71,84
339,4,10:59.0,W. Barton makes 3-pt jump shot from 24 ft (assist by M. Beasley),,74,84
340,4,10:58.0,Loose ball foul by M. Plumlee (drawn by K. Koufos),,74,84
341,4,10:49.0,,B. Bogdanović makes 2-pt jump shot from 20 ft,74,86
342,4,10:23.0,W. Barton makes 2-pt jump shot from 21 ft,,76,86
343,4,10:04.0,,V. Carter misses 3-pt jump shot from 25 ft (block by M. Plumlee),76,86
344,4,10:00.0,Defensive rebound by J. Murray,,76,86
345,4,9:54.0,W. Barton makes 3-pt jump shot from 25 ft,,79,86
346,4,9:36.0,,K. Koufos makes 2-pt hook shot from 6 ft,79,88
347,4,9:24.0,Shooting foul by B. Hield (drawn by M. Plumlee),,79,88
348,4,9:24.0,M. Plumlee makes free throw 1 of 2,,80,88
349,4,9:24.0,M. Plumlee makes free throw 2 of 2,,81,88
350,4,9:04.0,,Turnover by B. Bogdanović (bad pass; steal by W. Barton),81,88
351,4,9:03.0,Personal foul by K. Koufos (drawn by W. Barton),,81,88
352,4,8:53.0,J. Murray makes 3-pt jump shot from 25 ft,,84,88
353,4,8:31.0,,G. Temple misses 3-pt jump shot from 23 ft,84,88
354,4,8:29.0,Defensive rebound by M. Beasley,,84,88
355,4,8:20.0,W. Barton misses 2-pt jump shot from 6 ft,,84,88
356,4,8:17.0,,Defensive rebound by B. Hield,84,88
357,4,8:09.0,,V. Carter makes 2-pt layup from 3 ft,84,90
358,4,7:51.0,Turnover by T. Lyles (out of bounds lost ball),,84,90
359,4,7:28.0,,B. Bogdanović misses 2-pt layup from 3 ft,84,90
360,4,7:23.0,,Offensive rebound by K. Koufos,84,90
361,4,7:23.0,,K. Koufos makes 2-pt layup at rim,84,92
362,4,7:12.0,J. Murray makes 3-pt jump shot from 25 ft (assist by W. Barton),,87,92
363,4,6:53.0,,G. Temple misses 2-pt layup from 3 ft (block by J. Murray),87,92
364,4,6:53.0,Defensive rebound by Team,,87,92
365,4,6:53.0,G. Harris enters the game for M. Beasley,,87,92
366,4,6:39.0,W. Barton misses 2-pt layup from 4 ft (block by V. Carter),,87,92
367,4,6:38.0,Offensive rebound by M. Plumlee,,87,92
368,4,6:38.0,Shooting foul by G. Temple (drawn by M. Plumlee),,87,92
369,4,6:38.0,M. Plumlee misses free throw 1 of 2,,87,92
370,4,6:38.0,Offensive rebound by Team,,87,92
371,4,6:38.0,M. Plumlee misses free throw 2 of 2,,87,92
372,4,6:35.0,,Defensive rebound by K. Koufos,87,92
373,4,6:17.0,,Turnover by G. Temple (turnover),87,92
374,4,6:17.0,N. Jokić enters the game for M. Plumlee,,87,92
375,4,6:17.0,,W. Cauley-Stein enters the game for B. Hield,87,92
376,4,6:17.0,,D. Fox enters the game for K. Koufos,87,92
377,4,5:59.0,Shooting foul by V. Carter (drawn by T. Lyles),,87,92
378,4,5:59.0,T. Lyles misses free throw 1 of 2,,87,92
379,4,5:59.0,Offensive rebound by Team,,87,92
380,4,5:59.0,T. Lyles misses free throw 2 of 2,,87,92
381,4,5:56.0,,Defensive rebound by V. Carter,87,92
382,4,5:42.0,,D. Fox misses 2-pt jump shot from 20 ft,87,92
383,4,5:38.0,Defensive rebound by T. Lyles,,87,92
