,QUARTER,TIME_REMAINING,DALLAS_ACTION,MINNESOTA_ACTION,DALLAS_SCORE,MINNESOTA_SCORE
84,1,1:54.0,,Defensive rebound by T. Jones,20,18
85,1,1:50.0,,T. Jones misses 2-pt jump shot from 10 ft,20,18
86,1,1:46.0,Defensive rebound by A. Cleveland,,20,18
87,1,1:36.0,A. Cleveland makes 2-pt jump shot from 22 ft (assist by J. Barea),,22,18
88,1,1:21.0,,J. Crawford misses 2-pt jump shot from 20 ft,22,18
89,1,1:18.0,,Offensive rebound by G. Dieng,22,18
90,1,1:16.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by G. Dieng),22,21
91,1,1:02.0,D. Powell misses 2-pt jump shot from 6 ft,,22,21
92,1,1:01.0,,Defensive rebound by T. Jones,22,21
93,1,0:55.0,,J. Crawford misses 2-pt jump shot from 17 ft,22,21
94,1,0:51.0,Defensive rebound by D. Powell,,22,21
95,1,0:35.0,J. Barea makes 2-pt layup from 1 ft,,24,21
96,1,0:14.0,,J. Crawford misses 2-pt layup from 1 ft,24,21
97,1,0:12.0,,Offensive rebound by A. Wiggins,24,21
98,1,0:11.0,,A. Wiggins misses 2-pt layup from 3 ft (block by D. Nowitzki),24,21
99,1,0:11.0,,Offensive rebound by T. Gibson,24,21
100,1,0:11.0,,T. Gibson makes 2-pt layup at rim,24,23
101,1,0:00.0,J. Barea misses 3-pt jump shot from 26 ft,,24,23
102,1,0:00.0,Offensive rebound by Team,,24,23
103,2,11:49.0,A. Cleveland misses 2-pt layup from 1 ft,,24,23
104,2,11:46.0,,Defensive rebound by K. Towns,24,23
105,2,11:27.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by G. Dieng),24,26
106,2,11:11.0,D. Powell misses 2-pt hook shot from 4 ft,,24,26
107,2,11:08.0,,Defensive rebound by K. Towns,24,26
108,2,10:58.0,,J. Butler misses 2-pt jump shot from 9 ft,24,26
109,2,10:56.0,Defensive rebound by D. Powell,,24,26
110,2,10:50.0,D. Harris makes 2-pt layup from 3 ft,,26,26
111,2,10:50.0,Shooting foul by G. Dieng (drawn by D. Harris),,26,26
112,2,10:50.0,D. Harris makes free throw 1 of 1,,27,26
113,2,10:31.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Crawford),27,29
114,2,10:12.0,A. Cleveland misses 2-pt jump shot from 16 ft,,27,29
115,2,10:09.0,,Defensive rebound by G. Dieng,27,29
116,2,10:04.0,,J. Crawford misses 3-pt jump shot from 25 ft,27,29
117,2,10:02.0,Defensive rebound by D. Nowitzki,,27,29
118,2,9:55.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,27,29
119,2,9:51.0,,Defensive rebound by G. Dieng,27,29
120,2,9:38.0,,J. Butler makes 2-pt jump shot from 13 ft,27,31
121,2,9:24.0,J. Barea misses 3-pt jump shot from 24 ft,,27,31
122,2,9:20.0,,Defensive rebound by K. Towns,27,31
123,2,9:10.0,Offensive charge foul by J. Crawford (drawn by A. Cleveland),,27,31
124,2,9:10.0,,Turnover by J. Crawford (offensive foul),27,31
125,2,9:10.0,Y. Ferrell enters the game for A. Cleveland,,27,31
126,2,8:57.0,Personal foul by T. Jones (drawn by J. Barea),,27,31
127,2,8:48.0,Turnover by J. Barea (bad pass; steal by J. Butler),,27,31
128,2,8:40.0,,Personal block foul by D. Powell (drawn by J. Butler),27,31
129,2,8:26.0,,J. Butler misses 3-pt jump shot from 25 ft,27,31
130,2,8:22.0,,Offensive rebound by K. Towns,27,31
131,2,8:16.0,,T. Jones makes 2-pt jump shot from 18 ft,27,33
132,2,8:14.0,Dallas full timeout,,27,33
133,2,8:14.0,H. Barnes enters the game for J. Barea,,27,33
134,2,8:14.0,S. Mejri enters the game for D. Powell,,27,33
135,2,8:14.0,W. Matthews enters the game for D. Harris,,27,33
136,2,8:14.0,M. Kleber enters the game for D. Nowitzki,,27,33
137,2,7:53.0,M. Kleber makes 3-pt jump shot from 23 ft (assist by W. Matthews),,30,33
138,2,7:33.0,,Turnover by K. Towns (lost ball; steal by W. Matthews),30,33
139,2,7:17.0,Turnover by Y. Ferrell (bad pass; steal by K. Towns),,30,33
140,2,7:00.0,,Personal block foul by S. Mejri (drawn by J. Butler),30,33
141,2,7:00.0,,J. Teague enters the game for T. Jones,30,33
142,2,6:56.0,,Personal foul by H. Barnes (drawn by K. Towns),30,33
143,2,6:44.0,,K. Towns makes 2-pt jump shot from 21 ft (assist by J. Butler),30,35
144,2,6:26.0,W. Matthews makes 2-pt jump shot from 13 ft (assist by Y. Ferrell),,32,35
145,2,6:08.0,,Turnover by K. Towns (traveling),32,35
146,2,6:02.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,32,35
147,2,5:57.0,Offensive rebound by H. Barnes,,32,35
148,2,5:56.0,W. Matthews misses 3-pt jump shot from 28 ft,,32,35
149,2,5:56.0,,Defensive rebound by K. Towns,32,35
150,2,5:45.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by J. Butler),32,38
151,2,5:32.0,Personal foul by J. Teague (drawn by Y. Ferrell),,32,38
152,2,5:32.0,,A. Wiggins enters the game for J. Crawford,32,38
153,2,5:20.0,M. Kleber makes 3-pt jump shot from 26 ft (assist by H. Barnes),,35,38
154,2,5:04.0,,K. Towns misses 3-pt jump shot from 24 ft,35,38
155,2,5:01.0,Defensive rebound by M. Kleber,,35,38
156,2,4:55.0,Y. Ferrell makes 2-pt layup from 2 ft,,37,38
157,2,4:39.0,,J. Butler misses 3-pt jump shot from 24 ft,37,38
158,2,4:37.0,Defensive rebound by S. Mejri,,37,38
159,2,4:29.0,Y. Ferrell makes 2-pt jump shot from 15 ft,,39,38
160,2,4:19.0,,Turnover by J. Teague (bad pass; steal by H. Barnes),39,38
161,2,4:17.0,Turnover by S. Mejri (traveling),,39,38
162,2,4:03.0,,K. Towns makes 2-pt layup from 1 ft (assist by A. Wiggins),39,40
163,2,4:03.0,,Shooting foul by M. Kleber (drawn by K. Towns),39,40
164,2,4:03.0,,T. Gibson enters the game for G. Dieng,39,40
165,2,4:03.0,,K. Towns makes free throw 1 of 1,39,41
166,2,3:50.0,H. Barnes makes 3-pt jump shot from 26 ft (assist by M. Kleber),,42,41
167,2,3:36.0,,J. Teague misses 2-pt jump shot from 13 ft,42,41
168,2,3:33.0,Defensive rebound by Y. Ferrell,,42,41
169,2,3:19.0,W. Matthews makes 2-pt jump shot from 18 ft (assist by S. Mejri),,44,41
170,2,3:01.0,,A. Wiggins misses 3-pt jump shot from 24 ft,44,41
171,2,2:59.0,Defensive rebound by S. Mejri,,44,41
172,2,2:42.0,Y. Ferrell makes 2-pt layup from 1 ft,,46,41
173,2,2:32.0,,Minnesota full timeout,46,41
174,2,2:21.0,,Turnover by J. Butler (bad pass),46,41
175,2,2:00.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,46,41
176,2,1:56.0,Offensive rebound by M. Kleber,,46,41
177,2,1:55.0,Shooting foul by K. Towns (drawn by M. Kleber),,46,41
178,2,1:55.0,M. Kleber misses free throw 1 of 2,,46,41
179,2,1:55.0,Offensive rebound by Team,,46,41
180,2,1:55.0,M. Kleber makes free throw 2 of 2,,47,41
181,2,1:45.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Butler),47,44
182,2,1:23.0,Def 3 sec tech foul by T. Gibson,,47,44
183,2,1:23.0,H. Barnes makes technical free throw,,48,44
184,2,1:13.0,Turnover by H. Barnes (bad pass; steal by K. Towns),,48,44
185,2,0:57.0,,T. Gibson misses 2-pt layup from 1 ft (block by S. Mejri),48,44
186,2,0:56.0,Defensive rebound by M. Kleber,,48,44
187,2,0:35.0,M. Kleber misses 3-pt jump shot from 26 ft (block by T. Gibson),,48,44
188,2,0:30.0,,Defensive rebound by K. Towns,48,44
189,2,0:16.0,,J. Butler makes 3-pt jump shot from 22 ft (assist by J. Teague),48,47
190,3,11:48.0,Turnover by Y. Ferrell (bad pass; steal by K. Towns),,48,47
191,3,11:44.0,,K. Towns makes 2-pt layup from 1 ft (assist by J. Teague),48,49
192,3,11:22.0,W. Matthews misses 2-pt jump shot from 19 ft,,48,49
193,3,11:20.0,,Defensive rebound by A. Wiggins,48,49
194,3,11:15.0,,J. Teague misses 3-pt jump shot from 25 ft,48,49
195,3,11:11.0,Defensive rebound by D. Nowitzki,,48,49
196,3,10:53.0,Personal foul by J. Teague (drawn by Y. Ferrell),,48,49
197,3,10:41.0,W. Matthews misses 3-pt jump shot from 27 ft,,48,49
198,3,10:38.0,,Defensive rebound by K. Towns,48,49
199,3,10:31.0,,J. Teague makes 2-pt layup from 2 ft,48,51
200,3,10:30.0,Dallas full timeout,,48,51
201,3,10:07.0,M. Kleber misses 2-pt jump shot from 16 ft,,48,51
202,3,10:04.0,,Defensive rebound by T. Gibson,48,51
203,3,9:57.0,,K. Towns misses 2-pt hook shot from 11 ft,48,51
204,3,9:56.0,Defensive rebound by D. Nowitzki,,48,51
205,3,9:43.0,H. Barnes makes 2-pt layup from 1 ft,,50,51
206,3,9:24.0,,J. Teague makes 2-pt jump shot from 14 ft,50,53
207,3,9:08.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by Y. Ferrell),,53,53
208,3,8:42.0,,J. Butler makes 2-pt jump shot from 6 ft,53,55
209,3,8:24.0,H. Barnes misses 3-pt jump shot from 22 ft,,53,55
210,3,8:21.0,,Defensive rebound by J. Teague,53,55
211,3,8:15.0,,A. Wiggins makes 2-pt layup from 3 ft (assist by J. Teague),53,57
212,3,8:00.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by W. Matthews),,56,57
213,3,7:50.0,,Personal foul by Y. Ferrell (drawn by J. Teague),56,57
214,3,7:35.0,,Offensive foul by K. Towns (drawn by W. Matthews),56,57
215,3,7:35.0,,Turnover by K. Towns (offensive foul),56,57
216,3,7:25.0,W. Matthews misses 2-pt jump shot from 13 ft,,56,57
217,3,7:21.0,Offensive rebound by H. Barnes,,56,57
218,3,7:20.0,M. Kleber makes 2-pt dunk from 2 ft (assist by Y. Ferrell),,58,57
219,3,7:03.0,,Personal foul by Y. Ferrell (drawn by J. Teague),58,57
220,3,7:03.0,A. Cleveland enters the game for D. Nowitzki,,58,57
221,3,6:48.0,,A. Wiggins misses 3-pt jump shot from 25 ft,58,57
222,3,6:45.0,Defensive rebound by W. Matthews,,58,57
223,3,6:33.0,W. Matthews misses 2-pt jump shot from 17 ft,,58,57
224,3,6:32.0,,Defensive rebound by J. Butler,58,57
225,3,6:20.0,,A. Wiggins misses 2-pt layup at rim,58,57
226,3,6:18.0,Defensive rebound by A. Cleveland,,58,57
227,3,5:56.0,Turnover by Team (shot clock),,58,57
228,3,5:44.0,,J. Butler misses 3-pt jump shot from 26 ft,58,57
229,3,5:42.0,Defensive rebound by Y. Ferrell,,58,57
230,3,5:27.0,M. Kleber misses 3-pt jump shot from 24 ft,,58,57
231,3,5:23.0,,Defensive rebound by J. Butler,58,57
232,3,5:17.0,,K. Towns makes 2-pt layup from 2 ft (assist by J. Butler),58,59
233,3,5:17.0,,Shooting foul by M. Kleber (drawn by K. Towns),58,59
234,3,5:17.0,,K. Towns makes free throw 1 of 1,58,60
235,3,5:05.0,H. Barnes makes 2-pt jump shot from 18 ft (assist by Y. Ferrell),,60,60
236,3,4:47.0,,J. Teague misses 2-pt jump shot from 10 ft,60,60
237,3,4:45.0,Defensive rebound by M. Kleber,,60,60
238,3,4:32.0,H. Barnes misses 2-pt layup from 2 ft,,60,60
239,3,4:30.0,,Defensive rebound by T. Gibson,60,60
240,3,4:24.0,,Turnover by K. Towns (lost ball; steal by A. Cleveland),60,60
241,3,4:18.0,H. Barnes makes 2-pt jump shot from 4 ft (assist by Y. Ferrell),,62,60
242,3,4:06.0,,Shooting foul by A. Cleveland (drawn by A. Wiggins),62,60
243,3,4:06.0,,A. Wiggins makes free throw 1 of 2,62,61
244,3,4:06.0,,G. Dieng enters the game for K. Towns,62,61
245,3,4:06.0,,A. Wiggins makes free throw 2 of 2,62,62
246,3,3:44.0,Y. Ferrell misses 3-pt jump shot from 24 ft,,62,62
247,3,3:40.0,,Defensive rebound by T. Gibson,62,62
248,3,3:30.0,,Turnover by G. Dieng (out of bounds lost ball),62,62
249,3,3:30.0,,J. Crawford enters the game for J. Butler,62,62
250,3,3:14.0,Y. Ferrell misses 2-pt jump shot from 13 ft,,62,62
251,3,3:10.0,,Defensive rebound by J. Crawford,62,62
252,3,2:56.0,,T. Gibson misses 2-pt jump shot from 7 ft,62,62
253,3,2:53.0,,Offensive rebound by J. Teague,62,62
254,3,2:48.0,,J. Teague makes 2-pt jump shot from 5 ft,62,64
255,3,2:40.0,Dallas full timeout,,62,64
256,3,2:40.0,J. Barea enters the game for Y. Ferrell,,62,64
257,3,2:40.0,D. Powell enters the game for W. Matthews,,62,64
258,3,2:40.0,D. Harris enters the game for H. Barnes,,62,64
259,3,2:40.0,D. Nowitzki enters the game for M. Kleber,,62,64
260,3,2:38.0,Turnover by D. Nowitzki (bad pass; steal by G. Dieng),,62,64
261,3,2:34.0,,G. Dieng makes 2-pt dunk from 1 ft,62,66
262,3,2:11.0,J. Barea makes 3-pt jump shot from 25 ft (assist by D. Powell),,65,66
263,3,1:55.0,,Offensive foul by J. Teague (drawn by J. Barea),65,66
264,3,1:55.0,,Turnover by J. Teague (offensive foul),65,66
265,3,1:55.0,,T. Jones enters the game for J. Teague,65,66
266,3,1:47.0,J. Barea makes 2-pt jump shot from 6 ft,,67,66
267,3,1:31.0,,A. Wiggins misses 2-pt jump shot from 8 ft (block by A. Cleveland),67,66
268,3,1:29.0,Defensive rebound by J. Barea,,67,66
269,3,1:14.0,J. Barea misses 2-pt jump shot from 5 ft,,67,66
270,3,1:12.0,,Defensive rebound by G. Dieng,67,66
271,3,1:06.0,,J. Crawford makes 2-pt jump shot from 15 ft,67,68
272,3,0:43.0,Turnover by D. Harris (bad pass),,67,68
273,3,0:35.0,,Personal foul by D. Harris (drawn by J. Crawford),67,68
274,3,0:35.0,,J. Crawford makes free throw 1 of 2,67,69
275,3,0:35.0,,J. Crawford makes free throw 2 of 2,67,70
276,3,0:28.0,Personal foul by T. Gibson (drawn by D. Nowitzki),,67,70
277,3,0:16.0,Shooting foul by T. Jones (drawn by J. Barea),,67,70
278,3,0:16.0,J. Barea misses free throw 1 of 3,,67,70
279,3,0:16.0,Offensive rebound by Team,,67,70
280,3,0:16.0,J. Barea makes free throw 2 of 3,,68,70
281,3,0:16.0,W. Matthews enters the game for D. Nowitzki,,68,70
282,3,0:16.0,J. Barea makes free throw 3 of 3,,69,70
283,3,0:02.0,,Personal foul by D. Powell (drawn by A. Wiggins),69,70
284,3,0:02.0,,A. Wiggins makes free throw 1 of 2,69,71
285,3,0:02.0,D. Nowitzki enters the game for A. Cleveland,,69,71
286,3,0:02.0,,A. Wiggins misses free throw 2 of 2,69,71
287,3,0:01.0,Defensive rebound by D. Harris,,69,71
288,4,11:43.0,,J. Butler makes 2-pt layup from 1 ft (assist by T. Jones),69,73
289,4,11:43.0,,Shooting foul by J. Barea (drawn by J. Butler),69,73
290,4,11:43.0,,J. Butler misses free throw 1 of 1,69,73
291,4,11:43.0,W. Matthews enters the game for A. Cleveland,,69,73
292,4,11:40.0,Offensive rebound by D. Powell,,69,73
293,4,11:28.0,W. Matthews makes 3-pt jump shot from 22 ft (assist by D. Nowitzki),,72,73
294,4,11:13.0,,Offensive foul by K. Towns (drawn by W. Matthews),72,73
295,4,11:13.0,,Turnover by K. Towns (offensive foul),72,73
296,4,11:01.0,Personal foul by J. Crawford (drawn by D. Harris),,72,73
297,4,10:54.0,D. Harris makes 2-pt layup from 2 ft,,74,73
298,4,10:53.0,,Minnesota full timeout,74,73
299,4,10:34.0,Offensive charge foul by K. Towns (drawn by D. Powell),,74,73
300,4,10:34.0,,Turnover by K. Towns (offensive foul),74,73
301,4,10:21.0,Turnover by D. Harris (bad pass; steal by G. Dieng),,74,73
302,4,10:18.0,,Shooting foul by D. Nowitzki (drawn by J. Butler),74,73
303,4,10:18.0,,J. Butler makes free throw 1 of 2,74,74
304,4,10:18.0,,J. Butler makes free throw 2 of 2,74,75
305,4,10:03.0,Offensive foul by D. Harris (drawn by J. Crawford),,74,75
306,4,10:03.0,Turnover by D. Harris (offensive foul),,74,75
307,4,9:45.0,,G. Dieng misses 2-pt jump shot from 13 ft,74,75
308,4,9:42.0,Defensive rebound by W. Matthews,,74,75
309,4,9:35.0,J. Barea misses 2-pt jump shot from 10 ft,,74,75
310,4,9:30.0,Offensive rebound by D. Powell,,74,75
311,4,9:30.0,D. Powell misses 2-pt layup at rim,,74,75
312,4,9:29.0,,Defensive rebound by G. Dieng,74,75
313,4,9:19.0,,Personal block foul by D. Nowitzki (drawn by G. Dieng),74,75
314,4,9:19.0,,J. Teague enters the game for T. Jones,74,75
315,4,9:12.0,,G. Dieng misses 2-pt jump shot from 21 ft,74,75
316,4,9:08.0,Defensive rebound by D. Powell,,74,75
317,4,8:56.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,74,75
318,4,8:50.0,,Defensive rebound by J. Butler,74,75
319,4,8:39.0,,J. Butler misses 3-pt jump shot from 25 ft,74,75
320,4,8:39.0,,Offensive rebound by Team,74,75
321,4,8:39.0,Loose ball foul by D. Powell (drawn by K. Towns),,74,75
322,4,8:39.0,M. Kleber enters the game for D. Powell,,74,75
323,4,8:29.0,,J. Crawford makes 2-pt jump shot from 11 ft,74,77
324,4,8:09.0,J. Barea makes 3-pt jump shot from 25 ft,,77,77
325,4,7:57.0,,K. Towns misses 3-pt jump shot from 25 ft,77,77
326,4,7:54.0,Defensive rebound by D. Nowitzki,,77,77
327,4,7:39.0,D. Harris misses 3-pt jump shot from 23 ft,,77,77
328,4,7:35.0,,Defensive rebound by J. Teague,77,77
329,4,7:23.0,,Shooting foul by D. Nowitzki (drawn by K. Towns),77,77
330,4,7:23.0,,K. Towns makes free throw 1 of 2,77,78
331,4,7:23.0,,K. Towns makes free throw 2 of 2,77,79
332,4,7:04.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by J. Barea),,80,79
333,4,6:40.0,,G. Dieng makes 2-pt jump shot from 11 ft (assist by K. Towns),80,81
334,4,6:28.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,80,81
335,4,6:25.0,,Defensive rebound by G. Dieng,80,81
336,4,6:04.0,,J. Crawford makes 2-pt layup from 1 ft,80,83
337,4,6:04.0,Dallas full timeout,,80,83
338,4,6:04.0,,T. Gibson enters the game for G. Dieng,80,83
339,4,6:04.0,,A. Wiggins enters the game for J. Crawford,80,83
340,4,6:04.0,Y. Ferrell enters the game for D. Harris,,80,83
341,4,6:04.0,H. Barnes enters the game for D. Nowitzki,,80,83
342,4,5:46.0,Y. Ferrell misses 2-pt layup from 2 ft,,80,83
343,4,5:43.0,,Defensive rebound by J. Butler,80,83
344,4,5:21.0,,J. Butler makes 2-pt jump shot from 15 ft (assist by K. Towns),80,85
345,4,5:02.0,M. Kleber makes 2-pt dunk from 1 ft (assist by J. Barea),,82,85
346,4,4:41.0,,A. Wiggins makes 2-pt jump shot from 8 ft (assist by J. Teague),82,87
347,4,4:21.0,W. Matthews misses 2-pt layup from 2 ft,,82,87
348,4,4:19.0,,Defensive rebound by K. Towns,82,87
349,4,4:10.0,,Personal foul by Y. Ferrell (drawn by A. Wiggins),82,87
350,4,4:10.0,,A. Wiggins misses free throw 1 of 2,82,87
351,4,4:10.0,,Offensive rebound by Team,82,87
352,4,4:10.0,,A. Wiggins misses free throw 2 of 2,82,87
353,4,4:02.0,Defensive rebound by W. Matthews,,82,87
354,4,3:43.0,M. Kleber makes 3-pt jump shot from 22 ft (assist by H. Barnes),,85,87
355,4,3:17.0,,J. Butler makes 2-pt jump shot from 20 ft,85,89
356,4,3:04.0,Personal take foul by J. Teague (drawn by J. Barea),,85,89
357,4,3:04.0,,G. Dieng enters the game for K. Towns,85,89
358,4,2:49.0,H. Barnes misses 3-pt jump shot from 25 ft,,85,89
359,4,2:46.0,Offensive rebound by Y. Ferrell,,85,89
360,4,2:41.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by J. Barea),,88,89
361,4,2:11.0,,J. Teague misses 2-pt jump shot from 15 ft,88,89
362,4,2:07.0,Defensive rebound by M. Kleber,,88,89
363,4,2:00.0,J. Barea makes 2-pt jump shot from 9 ft,,90,89
364,4,2:00.0,,Minnesota full timeout,90,89
365,4,2:00.0,,K. Towns enters the game for G. Dieng,90,89
366,4,1:46.0,,J. Butler makes 2-pt jump shot from 16 ft,90,91
367,4,1:28.0,H. Barnes misses 3-pt jump shot from 22 ft,,90,91
368,4,1:25.0,,Defensive rebound by K. Towns,90,91
369,4,1:12.0,,A. Wiggins makes 2-pt jump shot from 5 ft (assist by K. Towns),90,93
370,4,0:53.0,W. Matthews misses 2-pt jump shot from 4 ft,,90,93
371,4,0:51.0,,Defensive rebound by J. Butler,90,93
372,4,0:31.0,,A. Wiggins misses 2-pt layup from 3 ft,90,93
373,4,0:30.0,Defensive rebound by Y. Ferrell,,90,93
374,4,0:30.0,Dallas full timeout,,90,93
375,4,0:30.0,D. Harris enters the game for M. Kleber,,90,93
376,4,0:30.0,D. Nowitzki enters the game for Y. Ferrell,,90,93
377,4,0:24.0,Shooting foul by J. Butler (drawn by J. Barea),,90,93
378,4,0:24.0,J. Barea makes free throw 1 of 2,,91,93
379,4,0:24.0,A. Cleveland enters the game for D. Nowitzki,,91,93
380,4,0:24.0,J. Barea makes free throw 2 of 2,,92,93
381,4,0:24.0,,Minnesota full timeout,92,93
