,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MILWAUKEE_ACTION,WASHINGTON_SCORE,MILWAUKEE_SCORE
120,2,7:38.0,,E. Bledsoe makes 2-pt layup from 1 ft,32,27
121,2,7:37.0,Washington full timeout,,32,27
122,2,7:37.0,B. Beal enters the game for T. Frazier,,32,27
123,2,7:37.0,J. Wall enters the game for O. Porter,,32,27
124,2,7:21.0,B. Beal makes 2-pt layup from 2 ft,,34,27
125,2,7:01.0,,K. Middleton makes 2-pt jump shot from 19 ft,34,29
126,2,6:44.0,K. Oubre makes 3-pt jump shot from 28 ft (assist by B. Beal),,37,29
127,2,6:29.0,,G. Payton makes 2-pt layup at rim,37,31
128,2,6:04.0,I. Mahinmi makes 2-pt dunk from 2 ft (assist by B. Beal),,39,31
129,2,5:48.0,,Shooting foul by K. Oubre (drawn by K. Middleton),39,31
130,2,5:48.0,,K. Middleton makes free throw 1 of 2,39,32
131,2,5:48.0,,G. Antetokounmpo enters the game for D. Liggins,39,32
132,2,5:48.0,M. Gortat enters the game for I. Mahinmi,,39,32
133,2,5:48.0,,K. Middleton makes free throw 2 of 2,39,33
134,2,5:39.0,Personal foul by E. Bledsoe (drawn by B. Beal),,39,33
135,2,5:39.0,M. Morris enters the game for J. Meeks,,39,33
136,2,5:39.0,Personal foul by G. Payton (drawn by B. Beal),,39,33
137,2,5:32.0,B. Beal misses 2-pt jump shot from 8 ft (block by E. Bledsoe),,39,33
138,2,5:28.0,,Defensive rebound by K. Middleton,39,33
139,2,5:27.0,,K. Middleton makes 2-pt layup at rim,39,35
140,2,5:08.0,Turnover by B. Beal (lost ball; steal by E. Bledsoe),,39,35
141,2,5:03.0,,E. Bledsoe makes 2-pt layup from 2 ft,39,37
142,2,4:42.0,J. Wall misses 2-pt layup at rim,,39,37
143,2,4:40.0,,Defensive rebound by T. Maker,39,37
144,2,4:37.0,,G. Payton misses 2-pt layup from 1 ft,39,37
145,2,4:37.0,Defensive rebound by K. Oubre,,39,37
146,2,4:14.0,Turnover by B. Beal (lost ball; steal by G. Payton),,39,37
147,2,4:08.0,,G. Antetokounmpo misses 2-pt layup at rim,39,37
148,2,4:08.0,Defensive rebound by M. Gortat,,39,37
149,2,4:08.0,Personal foul by G. Payton (drawn by M. Gortat),,39,37
150,2,4:08.0,,M. Brogdon enters the game for G. Payton,39,37
151,2,4:08.0,,J. Henson enters the game for T. Maker,39,37
152,2,3:52.0,Turnover by J. Wall (bad pass; steal by E. Bledsoe),,39,37
153,2,3:49.0,,G. Antetokounmpo misses 2-pt layup at rim (block by B. Beal),39,37
154,2,3:49.0,,Offensive rebound by Team,39,37
155,2,3:44.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,39,37
156,2,3:38.0,Defensive rebound by M. Gortat,,39,37
157,2,3:36.0,K. Oubre misses 3-pt jump shot from 28 ft,,39,37
158,2,3:33.0,,Defensive rebound by J. Henson,39,37
159,2,3:25.0,,J. Henson makes 2-pt dunk from 1 ft (assist by K. Middleton),39,39
160,2,3:13.0,J. Wall misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,39,39
161,2,3:08.0,,Defensive rebound by E. Bledsoe,39,39
162,2,3:07.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by E. Bledsoe),39,41
163,2,3:07.0,Washington full timeout,,39,41
164,2,3:07.0,,T. Snell enters the game for E. Bledsoe,39,41
165,2,3:07.0,O. Porter enters the game for K. Oubre,,39,41
166,2,2:45.0,M. Morris makes 2-pt layup from 1 ft (assist by M. Gortat),,41,41
167,2,2:20.0,,Turnover by Team (shot clock),41,41
168,2,2:06.0,B. Beal misses 3-pt jump shot from 27 ft,,41,41
169,2,2:02.0,,Defensive rebound by K. Middleton,41,41
170,2,1:57.0,,M. Brogdon misses 3-pt jump shot from 26 ft,41,41
171,2,1:49.0,,Offensive rebound by J. Henson,41,41
172,2,1:49.0,,J. Henson makes 2-pt layup at rim,41,43
173,2,1:37.0,J. Wall makes 2-pt layup from 2 ft,,43,43
174,2,1:37.0,Technical foul by J. Wall,,43,43
175,2,1:37.0,,K. Middleton makes technical free throw,43,44
176,2,1:16.0,,J. Henson makes 2-pt hook shot from 3 ft (assist by M. Brogdon),43,46
177,2,1:06.0,Shooting foul by K. Middleton (drawn by M. Gortat),,43,46
178,2,1:06.0,M. Gortat makes free throw 1 of 2,,44,46
179,2,1:06.0,,E. Bledsoe enters the game for K. Middleton,44,46
180,2,1:06.0,M. Gortat makes free throw 2 of 2,,45,46
181,2,0:44.0,,J. Henson misses 2-pt hook shot from 6 ft,45,46
182,2,0:36.0,,Offensive rebound by G. Antetokounmpo,45,46
183,2,0:36.0,,G. Antetokounmpo misses 2-pt layup at rim,45,46
184,2,0:34.0,,Offensive rebound by T. Snell,45,46
185,2,0:23.0,,G. Antetokounmpo misses 2-pt hook shot from 3 ft,45,46
186,2,0:20.0,Defensive rebound by O. Porter,,45,46
187,2,0:18.0,Shooting foul by E. Bledsoe (drawn by J. Wall),,45,46
188,2,0:18.0,J. Wall makes free throw 1 of 2,,46,46
189,2,0:18.0,K. Oubre enters the game for M. Morris,,46,46
190,2,0:18.0,J. Wall makes free throw 2 of 2,,47,46
191,2,0:00.0,,E. Bledsoe misses 3-pt jump shot from 28 ft,47,46
192,2,0:00.0,,Offensive rebound by Team,47,46
193,3,11:41.0,,G. Antetokounmpo makes 2-pt jump shot from 19 ft (assist by J. Henson),47,48
194,3,11:27.0,O. Porter misses 3-pt jump shot from 26 ft,,47,48
195,3,11:23.0,,Defensive rebound by E. Bledsoe,47,48
196,3,11:16.0,,K. Middleton misses 2-pt jump shot at rim,47,48
197,3,11:09.0,,Offensive rebound by J. Henson,47,48
198,3,11:09.0,,J. Henson misses 2-pt layup at rim,47,48
199,3,11:08.0,Defensive rebound by M. Gortat,,47,48
200,3,10:57.0,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),,50,48
201,3,10:40.0,,E. Bledsoe makes 2-pt layup at rim (assist by J. Henson),50,50
202,3,10:17.0,M. Morris misses 3-pt jump shot from 26 ft,,50,50
203,3,10:16.0,,Defensive rebound by G. Antetokounmpo,50,50
204,3,10:04.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),50,53
205,3,9:48.0,Turnover by B. Beal (bad pass; steal by K. Middleton),,50,53
206,3,9:34.0,,K. Middleton makes 2-pt layup at rim,50,55
207,3,9:26.0,J. Wall makes 3-pt jump shot from 26 ft (assist by M. Gortat),,53,55
208,3,9:03.0,,G. Antetokounmpo misses 2-pt jump shot from 10 ft,53,55
209,3,9:02.0,Defensive rebound by O. Porter,,53,55
210,3,8:45.0,Turnover by M. Gortat (turnover),,53,55
211,3,8:28.0,,K. Middleton misses 3-pt jump shot from 27 ft,53,55
212,3,8:26.0,Defensive rebound by M. Morris,,53,55
213,3,8:16.0,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),,55,55
214,3,7:58.0,,T. Snell misses 3-pt jump shot from 23 ft,55,55
215,3,7:55.0,Defensive rebound by O. Porter,,55,55
216,3,7:50.0,J. Wall misses 2-pt jump shot from 18 ft,,55,55
217,3,7:44.0,Offensive rebound by O. Porter,,55,55
218,3,7:43.0,M. Morris makes 3-pt jump shot from 26 ft (assist by O. Porter),,58,55
219,3,7:26.0,,Personal foul by M. Morris (drawn by K. Middleton),58,55
220,3,7:15.0,,K. Middleton misses 2-pt jump shot from 14 ft,58,55
221,3,7:12.0,Defensive rebound by M. Gortat,,58,55
222,3,6:58.0,Turnover by M. Morris (bad pass),,58,55
223,3,6:58.0,,Milwaukee full timeout,58,55
224,3,6:41.0,,Turnover by E. Bledsoe (bad pass),58,55
225,3,6:18.0,J. Wall misses 2-pt jump shot from 2 ft,,58,55
226,3,6:17.0,,Defensive rebound by J. Henson,58,55
227,3,6:07.0,,K. Middleton makes 2-pt jump shot from 15 ft,58,57
228,3,5:46.0,M. Gortat misses 2-pt layup at rim (block by J. Henson),,58,57
229,3,5:41.0,,Defensive rebound by J. Henson,58,57
230,3,5:32.0,,G. Antetokounmpo misses 2-pt hook shot from 9 ft,58,57
231,3,5:31.0,Defensive rebound by M. Gortat,,58,57
232,3,5:31.0,Personal foul by G. Antetokounmpo (drawn by M. Gortat),,58,57
233,3,5:31.0,,G. Payton enters the game for E. Bledsoe,58,57
234,3,5:18.0,Personal foul by G. Payton (drawn by J. Wall),,58,57
235,3,5:09.0,J. Wall makes 2-pt layup from 1 ft,,60,57
236,3,5:09.0,Shooting foul by G. Payton (drawn by J. Wall),,60,57
237,3,5:09.0,J. Wall misses free throw 1 of 1,,60,57
238,3,5:02.0,Offensive rebound by M. Morris,,60,57
239,3,5:02.0,M. Morris makes 2-pt layup at rim,,62,57
240,3,4:46.0,,J. Henson makes 2-pt dunk from 1 ft (assist by K. Middleton),62,59
241,3,4:21.0,O. Porter misses 3-pt jump shot from 25 ft,,62,59
242,3,4:20.0,,Defensive rebound by G. Antetokounmpo,62,59
243,3,4:07.0,,Turnover by G. Payton (step out of bounds),62,59
244,3,4:07.0,,T. Maker enters the game for J. Henson,62,59
245,3,4:07.0,T. Frazier enters the game for J. Wall,,62,59
246,3,3:43.0,Turnover by O. Porter (bad pass; steal by T. Maker),,62,59
247,3,3:40.0,,G. Payton makes 2-pt dunk at rim (assist by G. Antetokounmpo),62,61
248,3,3:18.0,O. Porter makes 2-pt layup at rim (assist by M. Gortat),,64,61
249,3,3:04.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,64,61
250,3,3:04.0,Defensive rebound by M. Morris,,64,61
251,3,2:49.0,M. Gortat makes 2-pt layup at rim (assist by B. Beal),,66,61
252,3,2:29.0,,G. Antetokounmpo makes 2-pt jump shot from 8 ft,66,63
253,3,2:11.0,M. Gortat misses 2-pt jump shot from 10 ft,,66,63
254,3,2:08.0,,Defensive rebound by K. Middleton,66,63
255,3,2:06.0,,Shooting foul by B. Beal (drawn by G. Antetokounmpo),66,63
256,3,2:06.0,Washington full timeout,,66,63
257,3,2:06.0,,D. Liggins enters the game for T. Snell,66,63
258,3,2:06.0,K. Oubre enters the game for M. Morris,,66,63
259,3,2:06.0,,G. Antetokounmpo makes free throw 1 of 2,66,64
260,3,2:06.0,,G. Antetokounmpo misses free throw 2 of 2,66,64
261,3,2:03.0,Defensive rebound by M. Gortat,,66,64
262,3,1:43.0,T. Frazier misses 2-pt jump shot from 16 ft,,66,64
263,3,1:42.0,Offensive rebound by M. Gortat,,66,64
264,3,1:32.0,B. Beal makes 2-pt layup at rim,,68,64
265,3,1:19.0,,T. Maker misses 3-pt jump shot from 25 ft,68,64
266,3,1:16.0,Defensive rebound by M. Gortat,,68,64
267,3,1:11.0,B. Beal makes 2-pt layup from 1 ft,,70,64
268,3,0:46.0,,G. Antetokounmpo misses 2-pt jump shot from 11 ft,70,64
269,3,0:44.0,Defensive rebound by Team,,70,64
270,3,0:44.0,,M. Brogdon enters the game for K. Middleton,70,64
271,3,0:36.0,B. Beal makes 3-pt jump shot from 27 ft,,73,64
272,3,0:21.0,,G. Payton makes 2-pt layup from 1 ft (assist by D. Liggins),73,66
273,3,0:00.0,O. Porter misses 2-pt jump shot from 19 ft,,73,66
274,3,0:00.0,Offensive rebound by Team,,73,66
275,4,11:39.0,J. Meeks misses 3-pt jump shot from 28 ft,,73,66
276,4,11:35.0,,Defensive rebound by G. Antetokounmpo,73,66
277,4,11:32.0,,Shooting foul by I. Mahinmi (drawn by G. Antetokounmpo),73,66
278,4,11:32.0,,G. Antetokounmpo makes free throw 1 of 2,73,67
279,4,11:32.0,,G. Antetokounmpo misses free throw 2 of 2,73,67
280,4,11:29.0,Defensive rebound by T. Frazier,,73,67
281,4,11:13.0,T. Frazier makes 2-pt layup at rim,,75,67
282,4,11:05.0,,G. Antetokounmpo misses 2-pt layup from 3 ft,75,67
283,4,11:03.0,Defensive rebound by I. Mahinmi,,75,67
284,4,10:47.0,J. Meeks makes 2-pt layup from 1 ft (assist by O. Porter),,77,67
285,4,10:45.0,,Milwaukee full timeout,77,67
286,4,10:45.0,,E. Bledsoe enters the game for G. Payton,77,67
287,4,10:24.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,77,67
288,4,10:24.0,Defensive rebound by O. Porter,,77,67
289,4,10:24.0,Offensive foul by I. Mahinmi (drawn by E. Bledsoe),,77,67
290,4,10:24.0,Turnover by I. Mahinmi (offensive foul),,77,67
291,4,10:12.0,,E. Bledsoe makes 2-pt jump shot from 11 ft,77,69
292,4,9:56.0,J. Meeks makes 2-pt layup at rim (assist by T. Frazier),,79,69
293,4,9:56.0,Shooting foul by T. Maker (drawn by J. Meeks),,79,69
294,4,9:56.0,,K. Middleton enters the game for G. Antetokounmpo,79,69
295,4,9:56.0,J. Meeks makes free throw 1 of 1,,80,69
296,4,9:48.0,,Personal foul by I. Mahinmi (drawn by T. Maker),80,69
297,4,9:37.0,,D. Liggins misses 2-pt jump shot from 18 ft,80,69
298,4,9:34.0,Defensive rebound by O. Porter,,80,69
299,4,9:30.0,K. Oubre makes 2-pt layup from 1 ft,,82,69
300,4,9:30.0,Shooting foul by T. Maker (drawn by K. Oubre),,82,69
301,4,9:30.0,K. Oubre makes free throw 1 of 1,,83,69
302,4,9:14.0,,Shooting foul by J. Meeks (drawn by K. Middleton),83,69
303,4,9:14.0,,K. Middleton makes free throw 1 of 2,83,70
304,4,9:14.0,,K. Middleton misses free throw 2 of 2,83,70
305,4,9:10.0,Defensive rebound by O. Porter,,83,70
306,4,8:48.0,K. Oubre makes 2-pt jump shot from 15 ft (assist by J. Meeks),,85,70
307,4,8:30.0,,K. Middleton misses 3-pt jump shot from 26 ft,85,70
308,4,8:26.0,Defensive rebound by I. Mahinmi,,85,70
309,4,8:24.0,Shooting foul by M. Brogdon (drawn by J. Meeks),,85,70
310,4,8:24.0,J. Meeks makes free throw 1 of 2,,86,70
311,4,8:24.0,,T. Snell enters the game for D. Liggins,86,70
312,4,8:24.0,B. Beal enters the game for O. Porter,,86,70
313,4,8:24.0,J. Meeks misses free throw 2 of 2,,86,70
314,4,8:21.0,,Defensive rebound by T. Maker,86,70
315,4,8:16.0,,Personal block foul by T. Frazier (drawn by K. Middleton),86,70
316,4,8:06.0,,K. Middleton makes 2-pt jump shot from 11 ft,86,72
317,4,8:06.0,,Shooting foul by T. Frazier (drawn by K. Middleton),86,72
318,4,8:06.0,J. Wall enters the game for T. Frazier,,86,72
319,4,8:06.0,,K. Middleton makes free throw 1 of 1,86,73
320,4,7:42.0,B. Beal misses 3-pt jump shot from 23 ft,,86,73
321,4,7:42.0,Offensive rebound by Team,,86,73
322,4,7:41.0,Turnover by Team (shot clock),,86,73
323,4,7:18.0,,Shooting foul by J. Wall (drawn by T. Snell),86,73
324,4,7:18.0,,T. Snell makes free throw 1 of 2,86,74
325,4,7:18.0,,G. Antetokounmpo enters the game for T. Maker,86,74
326,4,7:18.0,,T. Snell misses free throw 2 of 2,86,74
327,4,7:10.0,,Offensive rebound by E. Bledsoe,86,74
328,4,7:10.0,,E. Bledsoe misses 2-pt layup at rim,86,74
329,4,7:09.0,Defensive rebound by I. Mahinmi,,86,74
330,4,6:59.0,Personal foul by G. Antetokounmpo (drawn by B. Beal),,86,74
331,4,6:44.0,K. Oubre makes 3-pt jump shot from 27 ft (assist by J. Wall),,89,74
332,4,6:38.0,Offensive charge foul by K. Middleton (drawn by J. Wall),,89,74
333,4,6:38.0,,Turnover by K. Middleton (offensive foul),89,74
334,4,6:14.0,B. Beal misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,89,74
335,4,6:14.0,Offensive rebound by Team,,89,74
336,4,6:14.0,Turnover by Team (shot clock),,89,74
337,4,6:02.0,,M. Brogdon misses 3-pt jump shot from 26 ft,89,74
338,4,5:58.0,Defensive rebound by K. Oubre,,89,74
339,4,5:51.0,Personal foul by K. Middleton (drawn by K. Oubre),,89,74
340,4,5:51.0,K. Oubre makes free throw 1 of 2,,90,74
341,4,5:51.0,K. Oubre makes free throw 2 of 2,,91,74
342,4,5:40.0,,Shooting foul by I. Mahinmi (drawn by G. Antetokounmpo),91,74
343,4,5:40.0,,G. Antetokounmpo makes free throw 1 of 2,91,75
344,4,5:40.0,,J. Henson enters the game for M. Brogdon,91,75
345,4,5:40.0,M. Gortat enters the game for I. Mahinmi,,91,75
346,4,5:40.0,,G. Antetokounmpo makes free throw 2 of 2,91,76
347,4,5:25.0,Personal foul by J. Henson (drawn by M. Gortat),,91,76
348,4,5:25.0,M. Gortat misses free throw 1 of 2,,91,76
349,4,5:25.0,Offensive rebound by Team,,91,76
350,4,5:25.0,M. Gortat misses free throw 2 of 2,,91,76
351,4,5:19.0,,Defensive rebound by K. Middleton,91,76
352,4,5:14.0,,E. Bledsoe misses 2-pt jump shot from 13 ft,91,76
353,4,5:11.0,Defensive rebound by J. Meeks,,91,76
354,4,4:54.0,M. Gortat misses 2-pt jump shot from 5 ft (block by J. Henson),,91,76
355,4,4:51.0,,Defensive rebound by J. Henson,91,76
356,4,4:46.0,,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by K. Middleton),91,79
357,4,4:46.0,Washington full timeout,,91,79
358,4,4:46.0,O. Porter enters the game for K. Oubre,,91,79
359,4,4:28.0,M. Gortat makes 2-pt hook shot from 3 ft (assist by B. Beal),,93,79
360,4,4:11.0,,T. Snell makes 2-pt layup from 2 ft,93,81
361,4,3:47.0,J. Wall makes 2-pt layup from 1 ft,,95,81
362,4,3:36.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,95,83
363,4,3:36.0,,Shooting foul by O. Porter (drawn by G. Antetokounmpo),95,83
364,4,3:36.0,,G. Antetokounmpo makes free throw 1 of 1,95,84
365,4,3:13.0,J. Wall misses 2-pt jump shot from 12 ft,,95,84
366,4,3:12.0,,Defensive rebound by J. Henson,95,84
367,4,2:52.0,,Turnover by E. Bledsoe (bad pass; steal by O. Porter),95,84
368,4,2:32.0,B. Beal misses 2-pt jump shot from 15 ft (block by E. Bledsoe),,95,84
369,4,2:28.0,,Defensive rebound by J. Henson,95,84
370,4,2:25.0,,Turnover by T. Snell (bad pass),95,84
371,4,2:25.0,M. Morris enters the game for J. Meeks,,95,84
372,4,2:03.0,B. Beal makes 2-pt layup from 5 ft (assist by O. Porter),,97,84
373,4,1:55.0,,G. Antetokounmpo makes 2-pt jump shot from 3 ft,97,86
374,4,1:33.0,Turnover by J. Wall (lost ball; steal by E. Bledsoe),,97,86
375,4,1:31.0,,E. Bledsoe makes 2-pt layup at rim (assist by T. Snell),97,88
376,4,1:08.0,Shooting foul by K. Middleton (drawn by J. Wall),,97,88
377,4,1:08.0,J. Wall makes free throw 1 of 2,,98,88
378,4,1:08.0,J. Wall makes free throw 2 of 2,,99,88
379,4,1:01.0,,T. Snell misses 3-pt jump shot from 22 ft,99,88
