,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PORTLAND_ACTION,SAN ANTONIO_SCORE,PORTLAND_SCORE
68,1,4:01.0,,Loose ball foul by E. Davis (drawn by R. Gay),14,12
69,1,4:01.0,,P. Connaughton enters the game for C. McCollum,14,12
70,1,3:44.0,Personal foul by D. Lillard (drawn by P. Mills),,14,12
71,1,3:39.0,P. Mills makes 2-pt jump shot from 22 ft,,16,12
72,1,3:23.0,,E. Davis misses 2-pt hook shot from 7 ft,16,12
73,1,3:20.0,Defensive rebound by K. Anderson,,16,12
74,1,3:10.0,P. Mills misses 3-pt jump shot from 25 ft,,16,12
75,1,3:07.0,,Defensive rebound by D. Lillard,16,12
76,1,2:59.0,,Z. Collins misses 2-pt hook shot from 3 ft,16,12
77,1,2:55.0,,Offensive rebound by E. Davis,16,12
78,1,2:55.0,,E. Davis makes 2-pt layup at rim,16,14
79,1,2:46.0,Turnover by L. Aldridge (turnover),,16,14
80,1,2:46.0,,Portland full timeout,16,14
81,1,2:46.0,P. Gasol enters the game for L. Aldridge,,16,14
82,1,2:27.0,,Z. Collins makes 2-pt hook shot from 3 ft,16,16
83,1,2:11.0,R. Gay makes 2-pt layup at rim (assist by M. Ginóbili),,18,16
84,1,2:01.0,,D. Lillard makes 2-pt layup from 1 ft,18,18
85,1,1:51.0,Personal foul by A. Aminu (drawn by R. Gay),,18,18
86,1,1:38.0,M. Ginóbili misses 2-pt jump shot from 14 ft,,18,18
87,1,1:36.0,Offensive rebound by Team,,18,18
88,1,1:23.0,Turnover by M. Ginóbili (bad pass; steal by A. Aminu),,18,18
89,1,1:13.0,,P. Connaughton misses 2-pt layup from 1 ft,18,18
90,1,1:10.0,,Offensive rebound by E. Davis,18,18
91,1,1:10.0,,E. Davis makes 2-pt layup at rim,18,20
92,1,1:00.0,P. Mills makes 2-pt layup from 2 ft (assist by K. Anderson),,20,20
93,1,0:43.0,,E. Davis misses 2-pt layup from 1 ft,20,20
94,1,0:40.0,Defensive rebound by P. Gasol,,20,20
95,1,0:31.0,P. Gasol makes 2-pt hook shot from 2 ft,,22,20
96,1,0:10.0,,D. Lillard makes 2-pt layup from 1 ft,22,22
97,1,0:02.0,P. Gasol makes 3-pt jump shot from 25 ft (assist by K. Anderson),,25,22
98,2,11:47.0,,C. McCollum misses 3-pt jump shot from 26 ft,25,22
99,2,11:44.0,,Offensive rebound by C. McCollum,25,22
100,2,11:41.0,,Turnover by E. Turner (bad pass; steal by K. Anderson),25,22
101,2,11:33.0,P. Mills misses 3-pt jump shot from 25 ft,,25,22
102,2,11:30.0,,Defensive rebound by Z. Collins,25,22
103,2,11:15.0,,Turnover by S. Napier (bad pass; steal by M. Ginóbili),25,22
104,2,11:05.0,P. Gasol makes 2-pt hook shot from 1 ft,,27,22
105,2,11:05.0,Shooting foul by Z. Collins (drawn by P. Gasol),,27,22
106,2,11:05.0,D. Murray enters the game for P. Mills,,27,22
107,2,11:05.0,P. Gasol makes free throw 1 of 1,,28,22
108,2,10:48.0,,Z. Collins misses 2-pt dunk at rim (block by R. Gay),28,22
109,2,10:42.0,Defensive rebound by D. Murray,,28,22
110,2,10:37.0,K. Anderson misses 3-pt jump shot from 22 ft,,28,22
111,2,10:35.0,,Defensive rebound by E. Davis,28,22
112,2,10:27.0,,E. Turner misses 2-pt jump shot from 20 ft,28,22
113,2,10:23.0,Defensive rebound by P. Gasol,,28,22
114,2,10:11.0,R. Gay makes 2-pt jump shot from 13 ft,,30,22
115,2,9:53.0,,S. Napier makes 2-pt jump shot from 21 ft (assist by C. McCollum),30,24
116,2,9:36.0,M. Ginóbili makes 3-pt jump shot from 22 ft,,33,24
117,2,9:14.0,,S. Napier makes 2-pt jump shot from 16 ft,33,26
118,2,9:14.0,San Antonio full timeout,,33,26
119,2,9:14.0,L. Aldridge enters the game for K. Anderson,,33,26
120,2,9:14.0,D. Green enters the game for M. Ginóbili,,33,26
121,2,9:14.0,B. Forbes enters the game for R. Gay,,33,26
122,2,8:57.0,P. Gasol makes 2-pt hook shot from 1 ft,,35,26
123,2,8:32.0,,E. Turner makes 2-pt jump shot from 20 ft,35,28
124,2,8:17.0,Personal foul by E. Davis (drawn by L. Aldridge),,35,28
125,2,8:17.0,,J. Nurkić enters the game for E. Davis,35,28
126,2,8:17.0,,M. Leonard enters the game for Z. Collins,35,28
127,2,8:07.0,Personal foul by J. Nurkić (drawn by P. Gasol),,35,28
128,2,7:57.0,L. Aldridge makes 2-pt jump shot from 15 ft (assist by P. Gasol),,37,28
129,2,7:43.0,,S. Napier misses 3-pt jump shot from 26 ft,37,28
130,2,7:42.0,,Offensive rebound by C. McCollum,37,28
131,2,7:41.0,,C. McCollum misses 2-pt layup from 2 ft,37,28
132,2,7:39.0,Defensive rebound by D. Murray,,37,28
133,2,7:32.0,P. Gasol makes 2-pt hook shot from 3 ft (assist by D. Murray),,39,28
134,2,7:32.0,,Portland full timeout,39,28
135,2,7:32.0,,D. Lillard enters the game for E. Turner,39,28
136,2,7:13.0,,S. Napier makes 2-pt jump shot from 16 ft (assist by M. Leonard),39,30
137,2,7:13.0,,Shooting foul by B. Forbes (drawn by S. Napier),39,30
138,2,7:13.0,,S. Napier misses free throw 1 of 1,39,30
139,2,7:11.0,Defensive rebound by P. Gasol,,39,30
140,2,6:54.0,Turnover by L. Aldridge (bad pass),,39,30
141,2,6:41.0,,C. McCollum misses 2-pt jump shot from 12 ft,39,30
142,2,6:39.0,Defensive rebound by L. Aldridge,,39,30
143,2,6:36.0,Turnover by D. Murray (out of bounds lost ball),,39,30
144,2,6:23.0,,J. Nurkić misses 2-pt layup from 1 ft,39,30
145,2,6:21.0,Defensive rebound by D. Murray,,39,30
146,2,6:13.0,D. Green misses 2-pt jump shot from 15 ft,,39,30
147,2,6:12.0,,Defensive rebound by Team,39,30
148,2,6:12.0,Loose ball foul by D. Green (drawn by D. Lillard),,39,30
149,2,5:53.0,,D. Lillard misses 2-pt layup from 2 ft (block by P. Gasol),39,30
150,2,5:50.0,Defensive rebound by P. Gasol,,39,30
151,2,5:37.0,Turnover by D. Green (bad pass; steal by M. Leonard),,39,30
152,2,5:25.0,,C. McCollum misses 3-pt jump shot from 25 ft,39,30
153,2,5:22.0,Defensive rebound by D. Murray,,39,30
154,2,5:03.0,D. Green misses 2-pt layup at rim,,39,30
155,2,5:01.0,,Defensive rebound by M. Leonard,39,30
156,2,4:55.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by C. McCollum),39,33
157,2,4:55.0,San Antonio full timeout,,39,33
158,2,4:55.0,,A. Aminu enters the game for M. Leonard,39,33
159,2,4:55.0,M. Ginóbili enters the game for B. Forbes,,39,33
160,2,4:55.0,K. Anderson enters the game for D. Green,,39,33
161,2,4:55.0,R. Gay enters the game for P. Gasol,,39,33
162,2,4:41.0,L. Aldridge makes 2-pt jump shot from 11 ft,,41,33
163,2,4:25.0,,Shooting foul by R. Gay (drawn by D. Lillard),41,33
164,2,4:25.0,,D. Lillard makes free throw 1 of 3,41,34
165,2,4:25.0,,D. Lillard makes free throw 2 of 3,41,35
166,2,4:25.0,D. Bertāns enters the game for D. Murray,,41,35
167,2,4:25.0,P. Mills enters the game for R. Gay,,41,35
168,2,4:25.0,,D. Lillard makes free throw 3 of 3,41,36
169,2,4:11.0,L. Aldridge makes 2-pt jump shot from 12 ft,,43,36
170,2,4:00.0,,D. Lillard misses 2-pt layup from 1 ft (block by L. Aldridge),43,36
171,2,3:58.0,Defensive rebound by K. Anderson,,43,36
172,2,3:45.0,M. Ginóbili makes 2-pt layup at rim,,45,36
173,2,3:17.0,,C. McCollum misses 3-pt jump shot from 25 ft,45,36
174,2,3:17.0,,Offensive rebound by Team,45,36
175,2,3:17.0,,Turnover by Team (shot clock),45,36
176,2,3:17.0,,E. Davis enters the game for J. Nurkić,45,36
177,2,3:03.0,L. Aldridge makes 2-pt jump shot from 9 ft,,47,36
178,2,2:44.0,,D. Lillard makes 2-pt layup from 1 ft,47,38
179,2,2:28.0,P. Mills makes 2-pt layup from 1 ft,,49,38
180,2,2:17.0,,Turnover by D. Lillard (lost ball; steal by M. Ginóbili),49,38
181,2,2:13.0,Turnover by D. Bertāns (lost ball; steal by C. McCollum),,49,38
182,2,2:08.0,,E. Davis makes 2-pt layup from 1 ft (assist by S. Napier),49,40
183,2,1:54.0,Turnover by L. Aldridge (out of bounds lost ball),,49,40
184,2,1:36.0,,E. Davis misses 2-pt layup from 2 ft (block by K. Anderson),49,40
185,2,1:33.0,Defensive rebound by D. Bertāns,,49,40
186,2,1:26.0,M. Ginóbili misses 3-pt jump shot from 23 ft,,49,40
187,2,1:24.0,,Defensive rebound by E. Davis,49,40
188,2,1:19.0,,S. Napier misses 3-pt jump shot from 25 ft,49,40
189,2,1:16.0,Defensive rebound by L. Aldridge,,49,40
190,2,0:59.0,Turnover by M. Ginóbili (bad pass; steal by S. Napier),,49,40
191,2,0:59.0,,Personal foul by P. Mills (drawn by S. Napier),49,40
192,2,0:44.0,,D. Lillard misses 2-pt jump shot from 15 ft (block by L. Aldridge),49,40
193,2,0:41.0,,Offensive rebound by S. Napier,49,40
194,2,0:39.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by S. Napier),49,43
195,2,0:34.0,M. Ginóbili makes 3-pt jump shot from 24 ft,,52,43
196,2,0:30.0,,D. Lillard makes 3-pt jump shot from 25 ft,52,46
197,2,0:08.0,L. Aldridge makes 2-pt jump shot from 20 ft,,54,46
198,2,0:02.0,,D. Lillard misses 3-pt jump shot from 26 ft (block by D. Bertāns),54,46
199,2,0:02.0,Defensive rebound by L. Aldridge,,54,46
200,2,0:02.0,L. Aldridge misses 3-pt jump shot from 67 ft,,54,46
201,2,0:02.0,Offensive rebound by Team,,54,46
202,3,11:46.0,,E. Turner misses 2-pt jump shot from 13 ft,54,46
203,3,11:43.0,Defensive rebound by P. Gasol,,54,46
204,3,11:33.0,L. Aldridge misses 2-pt jump shot from 21 ft,,54,46
205,3,11:30.0,,Defensive rebound by J. Nurkić,54,46
206,3,11:19.0,,A. Aminu misses 3-pt jump shot from 24 ft,54,46
207,3,11:16.0,Defensive rebound by D. Green,,54,46
208,3,11:05.0,Turnover by D. Green (bad pass; steal by A. Aminu),,54,46
209,3,10:57.0,,E. Turner makes 2-pt jump shot from 13 ft (assist by C. McCollum),54,48
210,3,10:40.0,Turnover by P. Gasol (turnover),,54,48
211,3,10:26.0,,C. McCollum misses 2-pt jump shot from 15 ft,54,48
212,3,10:22.0,Defensive rebound by P. Gasol,,54,48
213,3,10:16.0,B. Forbes misses 2-pt jump shot from 21 ft,,54,48
214,3,10:13.0,,Defensive rebound by D. Lillard,54,48
215,3,10:11.0,,D. Lillard misses 2-pt layup from 2 ft (block by D. Green),54,48
216,3,10:11.0,,Offensive rebound by Team,54,48
217,3,10:04.0,,D. Lillard misses 3-pt jump shot from 24 ft,54,48
218,3,10:04.0,Defensive rebound by D. Murray,,54,48
219,3,9:44.0,P. Gasol misses 2-pt jump shot from 19 ft,,54,48
220,3,9:43.0,,Defensive rebound by D. Lillard,54,48
221,3,9:37.0,,D. Lillard misses 2-pt layup from 1 ft,54,48
222,3,9:34.0,Defensive rebound by P. Gasol,,54,48
223,3,9:33.0,San Antonio full timeout,,54,48
224,3,9:15.0,D. Green makes 3-pt jump shot from 24 ft (assist by B. Forbes),,57,48
225,3,8:58.0,,J. Nurkić makes 2-pt layup at rim (assist by D. Lillard),57,50
226,3,8:58.0,,Shooting foul by B. Forbes (drawn by J. Nurkić),57,50
227,3,8:58.0,,J. Nurkić misses free throw 1 of 1,57,50
228,3,8:55.0,Defensive rebound by P. Gasol,,57,50
229,3,8:45.0,B. Forbes misses 3-pt jump shot from 24 ft,,57,50
230,3,8:43.0,,Defensive rebound by C. McCollum,57,50
231,3,8:34.0,,J. Nurkić makes 2-pt jump shot from 4 ft (assist by C. McCollum),57,52
232,3,8:23.0,Offensive foul by D. Murray (drawn by D. Lillard),,57,52
233,3,8:23.0,Turnover by D. Murray (offensive foul),,57,52
234,3,8:15.0,,J. Nurkić makes 2-pt jump shot from 22 ft (assist by C. McCollum),57,54
235,3,7:53.0,P. Gasol makes 2-pt jump shot from 15 ft (assist by B. Forbes),,59,54
236,3,7:38.0,,J. Nurkić misses 2-pt hook shot from 1 ft (block by P. Gasol),59,54
237,3,7:37.0,Defensive rebound by P. Gasol,,59,54
238,3,7:34.0,Turnover by D. Murray (bad pass; steal by A. Aminu),,59,54
239,3,7:21.0,,J. Nurkić makes 2-pt dunk at rim (assist by C. McCollum),59,56
240,3,7:09.0,Personal take foul by D. Lillard (drawn by D. Murray),,59,56
241,3,7:09.0,,P. Connaughton enters the game for D. Lillard,59,56
242,3,7:09.0,M. Ginóbili enters the game for B. Forbes,,59,56
243,3,7:09.0,K. Anderson enters the game for D. Green,,59,56
244,3,6:52.0,P. Gasol misses 2-pt layup from 1 ft (block by J. Nurkić),,59,56
245,3,6:45.0,Offensive rebound by L. Aldridge,,59,56
246,3,6:45.0,L. Aldridge misses 2-pt layup at rim,,59,56
247,3,6:45.0,,Defensive rebound by J. Nurkić,59,56
248,3,6:33.0,,J. Nurkić makes 2-pt jump shot from 21 ft (assist by E. Turner),59,58
249,3,6:21.0,D. Murray makes 2-pt jump shot from 14 ft,,61,58
250,3,6:03.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by P. Connaughton),61,61
251,3,5:47.0,Turnover by P. Gasol (lost ball; steal by E. Turner),,61,61
252,3,5:43.0,,C. McCollum misses 3-pt jump shot from 25 ft,61,61
253,3,5:41.0,,Offensive rebound by J. Nurkić,61,61
254,3,5:41.0,,Personal foul by M. Ginóbili (drawn by J. Nurkić),61,61
255,3,5:41.0,R. Gay enters the game for D. Murray,,61,61
256,3,5:41.0,P. Mills enters the game for P. Gasol,,61,61
257,3,5:33.0,,C. McCollum makes 2-pt jump shot from 14 ft,61,63
258,3,5:13.0,Turnover by K. Anderson (traveling),,61,63
259,3,4:57.0,,C. McCollum misses 3-pt jump shot from 24 ft,61,63
260,3,4:54.0,Defensive rebound by K. Anderson,,61,63
261,3,4:45.0,R. Gay misses 2-pt hook shot from 8 ft (block by A. Aminu),,61,63
262,3,4:42.0,,Defensive rebound by A. Aminu,61,63
263,3,4:41.0,,Shooting foul by P. Mills (drawn by J. Nurkić),61,63
264,3,4:41.0,,J. Nurkić makes free throw 1 of 2,61,64
265,3,4:41.0,J. Lauvergne enters the game for L. Aldridge,,61,64
266,3,4:41.0,,J. Nurkić misses free throw 2 of 2,61,64
267,3,4:39.0,Defensive rebound by J. Lauvergne,,61,64
268,3,4:25.0,M. Ginóbili misses 2-pt jump shot from 12 ft,,61,64
269,3,4:22.0,Offensive rebound by J. Lauvergne,,61,64
270,3,4:20.0,K. Anderson makes 2-pt jump shot from 3 ft (assist by J. Lauvergne),,63,64
271,3,4:06.0,,J. Nurkić misses 2-pt hook shot from 1 ft,63,64
272,3,4:06.0,Defensive rebound by M. Ginóbili,,63,64
273,3,4:06.0,Personal foul by J. Nurkić (drawn by M. Ginóbili),,63,64
274,3,3:50.0,J. Lauvergne makes 2-pt layup from 1 ft (assist by K. Anderson),,65,64
275,3,3:38.0,,C. McCollum makes 2-pt jump shot from 4 ft,65,66
276,3,3:38.0,,Shooting foul by P. Mills (drawn by C. McCollum),65,66
277,3,3:38.0,,Z. Collins enters the game for A. Aminu,65,66
278,3,3:38.0,,E. Davis enters the game for J. Nurkić,65,66
279,3,3:38.0,,C. McCollum makes free throw 1 of 1,65,67
280,3,3:29.0,Personal foul by P. Connaughton (drawn by P. Mills),,65,67
281,3,3:29.0,,S. Napier enters the game for E. Turner,65,67
282,3,3:24.0,Turnover by P. Mills (bad pass; steal by E. Davis),,65,67
283,3,3:13.0,,P. Connaughton misses 3-pt jump shot from 25 ft,65,67
284,3,3:08.0,Defensive rebound by J. Lauvergne,,65,67
285,3,2:50.0,R. Gay makes 2-pt jump shot from 19 ft,,67,67
286,3,2:48.0,,Portland full timeout,67,67
287,3,2:33.0,,P. Connaughton misses 2-pt layup from 2 ft,67,67
288,3,2:31.0,Defensive rebound by K. Anderson,,67,67
289,3,2:16.0,P. Mills misses 2-pt layup,,67,67
290,3,2:11.0,,Defensive rebound by E. Davis,67,67
291,3,2:11.0,,Shooting foul by R. Gay (drawn by P. Connaughton),67,67
292,3,2:11.0,,P. Connaughton makes free throw 1 of 2,67,68
293,3,2:11.0,,P. Connaughton misses free throw 2 of 2,67,68
294,3,2:10.0,Defensive rebound by K. Anderson,,67,68
295,3,1:50.0,M. Ginóbili misses 2-pt jump shot from 11 ft,,67,68
296,3,1:47.0,,Defensive rebound by E. Davis,67,68
297,3,1:46.0,,Turnover by E. Davis (lost ball; steal by M. Ginóbili),67,68
298,3,1:41.0,R. Gay makes 2-pt layup from 3 ft,,69,68
299,3,1:24.0,,S. Napier misses 2-pt jump shot from 19 ft,69,68
300,3,1:22.0,Defensive rebound by M. Ginóbili,,69,68
301,3,1:14.0,R. Gay misses 2-pt jump shot from 10 ft,,69,68
302,3,1:11.0,,Defensive rebound by Z. Collins,69,68
303,3,1:07.0,,Shooting foul by P. Mills (drawn by C. McCollum),69,68
304,3,1:07.0,,C. McCollum makes free throw 1 of 2,69,69
305,3,1:07.0,D. Murray enters the game for P. Mills,,69,69
306,3,1:07.0,,C. McCollum makes free throw 2 of 2,69,70
307,3,0:44.0,J. Lauvergne makes 2-pt jump shot from 19 ft (assist by D. Murray),,71,70
308,3,0:31.0,,C. McCollum misses 2-pt jump shot from 19 ft,71,70
309,3,0:29.0,Defensive rebound by M. Ginóbili,,71,70
310,3,0:09.0,M. Ginóbili misses 2-pt layup from 1 ft,,71,70
311,3,0:07.0,,Defensive rebound by P. Connaughton,71,70
312,3,0:03.0,,S. Napier makes 2-pt layup from 1 ft,71,72
313,3,0:00.0,K. Anderson makes 3-pt jump shot from 26 ft,,74,72
314,4,11:44.0,Turnover by R. Gay (bad pass; steal by Z. Collins),,74,72
315,4,11:34.0,,Turnover by S. Napier (lost ball; steal by K. Anderson),74,72
316,4,11:34.0,,Violation by S. Napier (kicked ball),74,72
317,4,11:34.0,B. Forbes enters the game for K. Anderson,,74,72
318,4,11:11.0,D. Murray misses 2-pt jump shot from 19 ft,,74,72
319,4,11:08.0,Offensive rebound by R. Gay,,74,72
320,4,10:51.0,B. Forbes misses 2-pt jump shot from 23 ft,,74,72
321,4,10:49.0,,Defensive rebound by E. Turner,74,72
322,4,10:30.0,,S. Napier misses 3-pt jump shot from 26 ft,74,72
323,4,10:25.0,,Offensive rebound by E. Davis,74,72
324,4,10:22.0,,S. Napier makes 3-pt jump shot from 24 ft (assist by P. Connaughton),74,75
325,4,10:04.0,Turnover by D. Green (bad pass),,74,75
326,4,10:04.0,,A. Aminu enters the game for P. Connaughton,74,75
327,4,10:04.0,,D. Lillard enters the game for Z. Collins,74,75
328,4,10:04.0,P. Gasol enters the game for R. Gay,,74,75
329,4,10:04.0,L. Aldridge enters the game for J. Lauvergne,,74,75
330,4,9:41.0,,A. Aminu misses 3-pt jump shot from 25 ft,74,75
331,4,9:39.0,,Offensive rebound by E. Davis,74,75
332,4,9:37.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by E. Davis),74,78
333,4,9:16.0,Turnover by P. Gasol (traveling),,74,78
334,4,8:58.0,,E. Turner makes 2-pt jump shot from 7 ft,74,80
335,4,8:57.0,San Antonio full timeout,,74,80
336,4,8:57.0,P. Mills enters the game for B. Forbes,,74,80
337,4,8:39.0,L. Aldridge makes 2-pt jump shot from 10 ft,,76,80
338,4,8:19.0,,D. Lillard misses 3-pt jump shot from 25 ft,76,80
339,4,8:16.0,Defensive rebound by D. Murray,,76,80
340,4,7:55.0,D. Murray misses 2-pt jump shot from 16 ft,,76,80
341,4,7:52.0,,Defensive rebound by Team,76,80
342,4,7:35.0,,Personal foul by D. Green (drawn by E. Turner),76,80
343,4,7:22.0,,A. Aminu misses 2-pt jump shot from 7 ft,76,80
344,4,7:21.0,,Offensive rebound by E. Davis,76,80
345,4,7:21.0,,Shooting foul by P. Gasol (drawn by E. Davis),76,80
346,4,7:21.0,,E. Davis makes free throw 1 of 2,76,81
347,4,7:21.0,,E. Davis misses free throw 2 of 2,76,81
348,4,7:19.0,Defensive rebound by P. Gasol,,76,81
349,4,7:03.0,D. Green makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,79,81
350,4,6:45.0,,E. Turner makes 2-pt jump shot from 16 ft,79,83
351,4,6:23.0,L. Aldridge makes 2-pt layup from 1 ft (assist by D. Murray),,81,83
352,4,6:23.0,Shooting foul by E. Davis (drawn by L. Aldridge),,81,83
353,4,6:23.0,,C. McCollum enters the game for S. Napier,81,83
354,4,6:23.0,M. Ginóbili enters the game for D. Murray,,81,83
355,4,6:23.0,L. Aldridge makes free throw 1 of 1,,82,83
356,4,6:09.0,,Turnover by D. Lillard (bad pass; steal by D. Green),82,83
357,4,6:07.0,D. Green makes 2-pt dunk at rim,,84,83
358,4,6:07.0,,Portland full timeout,84,83
359,4,5:51.0,,C. McCollum misses 2-pt layup from 1 ft,84,83
360,4,5:48.0,,Offensive rebound by E. Davis,84,83
361,4,5:48.0,,E. Davis misses 2-pt layup at rim,84,83
362,4,5:47.0,Defensive rebound by P. Mills,,84,83
363,4,5:29.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,84,83
364,4,5:27.0,,Defensive rebound by A. Aminu,84,83
365,4,5:23.0,,A. Aminu makes 2-pt layup from 1 ft,84,85
366,4,5:04.0,M. Ginóbili makes 2-pt hook shot from 3 ft (assist by P. Gasol),,86,85
367,4,4:44.0,,E. Turner misses 2-pt jump shot from 17 ft,86,85
368,4,4:41.0,Defensive rebound by D. Green,,86,85
369,4,4:30.0,L. Aldridge misses 2-pt jump shot from 3 ft,,86,85
370,4,4:30.0,Offensive rebound by P. Gasol,,86,85
371,4,4:30.0,Shooting foul by D. Lillard (drawn by P. Gasol),,86,85
372,4,4:30.0,P. Gasol makes free throw 1 of 2,,87,85
373,4,4:30.0,,J. Nurkić enters the game for E. Davis,87,85
374,4,4:30.0,K. Anderson enters the game for D. Green,,87,85
375,4,4:30.0,P. Gasol makes free throw 2 of 2,,88,85
376,4,4:14.0,,A. Aminu misses 3-pt jump shot from 24 ft,88,85
377,4,4:13.0,,Offensive rebound by Team,88,85
378,4,4:13.0,Loose ball foul by P. Gasol (drawn by J. Nurkić),,88,85
379,4,3:57.0,,D. Lillard misses 3-pt jump shot from 27 ft,88,85
380,4,3:54.0,Defensive rebound by L. Aldridge,,88,85
381,4,3:44.0,Turnover by P. Gasol (lost ball; steal by A. Aminu),,88,85
382,4,3:39.0,,C. McCollum makes 2-pt jump shot from 16 ft (assist by A. Aminu),88,87
