,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PHOENIX_ACTION,LA LAKERS_SCORE,PHOENIX_SCORE
50,1,6:30.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by D. Booker),9,15
51,1,6:14.0,B. Ingram misses 2-pt layup from 2 ft (block by T. Warren),,9,15
52,1,6:12.0,,Defensive rebound by M. Chriss,9,15
53,1,6:08.0,,M. Chriss misses 3-pt jump shot from 26 ft,9,15
54,1,6:04.0,Defensive rebound by L. Ball,,9,15
55,1,6:02.0,Turnover by L. Ball (bad pass),,9,15
56,1,5:51.0,,D. Booker makes 2-pt jump shot from 16 ft,9,17
57,1,5:39.0,K. Kuzma makes 2-pt jump shot from 7 ft,,11,17
58,1,5:19.0,,T. Warren misses 2-pt jump shot from 12 ft,11,17
59,1,5:17.0,Defensive rebound by B. Lopez,,11,17
60,1,5:08.0,Personal foul by T. Ulis (drawn by B. Ingram),,11,17
61,1,5:08.0,,A. Len enters the game for M. Chriss,11,17
62,1,5:08.0,,M. James enters the game for T. Chandler,11,17
63,1,5:08.0,,D. Bender enters the game for T. Ulis,11,17
64,1,5:08.0,J. Clarkson enters the game for L. Ball,,11,17
65,1,5:00.0,B. Lopez misses 3-pt jump shot from 26 ft,,11,17
66,1,4:56.0,,Defensive rebound by T. Warren,11,17
67,1,4:36.0,,M. James misses 2-pt jump shot from 20 ft,11,17
68,1,4:34.0,Defensive rebound by B. Lopez,,11,17
69,1,4:29.0,Personal foul by D. Bender (drawn by K. Kuzma),,11,17
70,1,4:29.0,A. Bogut enters the game for K. Kuzma,,11,17
71,1,4:29.0,J. Randle enters the game for B. Lopez,,11,17
72,1,4:20.0,Shooting foul by D. Bender (drawn by J. Randle),,11,17
73,1,4:20.0,J. Randle makes free throw 1 of 2,,12,17
74,1,4:20.0,J. Randle misses free throw 2 of 2,,12,17
75,1,4:18.0,,Defensive rebound by D. Bender,12,17
76,1,4:11.0,,Personal foul by J. Clarkson (drawn by A. Len),12,17
77,1,4:02.0,,D. Bender makes 2-pt layup from 6 ft,12,19
78,1,3:45.0,J. Randle misses 2-pt hook shot from 2 ft,,12,19
79,1,3:43.0,,Defensive rebound by A. Len,12,19
80,1,3:36.0,,A. Len misses 2-pt layup from 7 ft,12,19
81,1,3:36.0,Defensive rebound by J. Clarkson,,12,19
82,1,3:30.0,B. Ingram makes 2-pt layup from 2 ft (assist by J. Clarkson),,14,19
83,1,3:22.0,,T. Warren misses 2-pt jump shot from 17 ft,14,19
84,1,3:19.0,Defensive rebound by J. Randle,,14,19
85,1,3:08.0,J. Randle makes 2-pt hook shot from 5 ft (assist by K. Caldwell-Pope),,16,19
86,1,2:53.0,,D. Booker misses 2-pt layup from 5 ft,16,19
87,1,2:51.0,Defensive rebound by K. Caldwell-Pope,,16,19
88,1,2:44.0,J. Randle misses 2-pt layup from 3 ft,,16,19
89,1,2:42.0,Offensive rebound by K. Caldwell-Pope,,16,19
90,1,2:42.0,Turnover by K. Caldwell-Pope (bad pass),,16,19
91,1,2:42.0,,M. Chriss enters the game for D. Booker,16,19
92,1,2:42.0,,J. Jackson enters the game for T. Warren,16,19
93,1,2:42.0,,T. Daniels enters the game for D. Bender,16,19
94,1,2:32.0,,T. Daniels misses 2-pt jump shot from 19 ft,16,19
95,1,2:29.0,Defensive rebound by A. Bogut,,16,19
96,1,2:20.0,J. Clarkson misses 2-pt jump shot from 16 ft,,16,19
97,1,2:17.0,,Defensive rebound by J. Jackson,16,19
98,1,2:11.0,,J. Jackson misses 2-pt layup from 5 ft (block by A. Bogut),16,19
99,1,2:11.0,,Offensive rebound by Team,16,19
100,1,2:04.0,,T. Daniels misses 3-pt jump shot from 23 ft,16,19
101,1,2:01.0,Defensive rebound by A. Bogut,,16,19
102,1,1:54.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,19,19
103,1,1:33.0,,T. Daniels misses 3-pt jump shot from 27 ft,19,19
104,1,1:31.0,Defensive rebound by J. Randle,,19,19
105,1,1:31.0,Turnover by J. Randle (traveling),,19,19
106,1,1:31.0,V. Blue enters the game for K. Caldwell-Pope,,19,19
107,1,1:26.0,,Shooting foul by B. Ingram (drawn by A. Len),19,19
108,1,1:26.0,,A. Len makes free throw 1 of 2,19,20
109,1,1:26.0,C. Brewer enters the game for B. Ingram,,19,20
110,1,1:26.0,,A. Len misses free throw 2 of 2,19,20
111,1,1:24.0,Defensive rebound by J. Randle,,19,20
112,1,1:01.0,Turnover by J. Randle (bad pass; steal by J. Jackson),,19,20
113,1,0:58.0,,Shooting foul by V. Blue (drawn by J. Jackson),19,20
114,1,0:58.0,,J. Jackson misses free throw 1 of 2,19,20
115,1,0:58.0,,Offensive rebound by Team,19,20
116,1,0:58.0,,J. Jackson misses free throw 2 of 2,19,20
117,1,0:56.0,Defensive rebound by A. Bogut,,19,20
118,1,0:42.0,J. Clarkson makes 2-pt jump shot from 5 ft,,21,20
119,1,0:33.0,,M. James misses 3-pt jump shot from 27 ft,21,20
120,1,0:30.0,Defensive rebound by J. Clarkson,,21,20
121,1,0:25.0,J. Clarkson misses 3-pt jump shot from 24 ft,,21,20
122,1,0:23.0,,Defensive rebound by A. Len,21,20
123,1,0:07.0,,Offensive foul by T. Daniels (drawn by J. Clarkson),21,20
124,1,0:07.0,,Turnover by T. Daniels (offensive foul),21,20
125,1,0:07.0,K. Kuzma enters the game for A. Bogut,,21,20
126,1,0:07.0,B. Lopez enters the game for C. Brewer,,21,20
127,1,0:00.0,K. Kuzma misses 3-pt jump shot from 25 ft,,21,20
128,1,0:00.0,,Defensive rebound by M. Chriss,21,20
129,2,11:39.0,,M. Chriss misses 2-pt jump shot from 7 ft,21,20
130,2,11:36.0,Defensive rebound by A. Bogut,,21,20
131,2,11:18.0,J. Clarkson misses 2-pt layup from 2 ft (block by A. Len),,21,20
132,2,11:18.0,Offensive rebound by J. Randle,,21,20
133,2,11:18.0,J. Clarkson makes 2-pt jump shot from 2 ft,,23,20
134,2,11:06.0,,M. James misses 2-pt jump shot from 19 ft,23,20
135,2,11:04.0,,Offensive rebound by A. Len,23,20
136,2,11:00.0,,M. James misses 2-pt jump shot from 6 ft,23,20
137,2,10:55.0,Defensive rebound by A. Bogut,,23,20
138,2,10:49.0,J. Clarkson makes 3-pt jump shot from 22 ft (assist by V. Blue),,26,20
139,2,10:21.0,,Turnover by Team (shot clock),26,20
140,2,10:21.0,,T. Ulis enters the game for T. Daniels,26,20
141,2,10:21.0,,D. Booker enters the game for M. James,26,20
142,2,10:05.0,L. Ball misses 3-pt jump shot from 26 ft,,26,20
143,2,10:02.0,,Defensive rebound by J. Jackson,26,20
144,2,9:56.0,,J. Jackson misses 2-pt jump shot from 13 ft,26,20
145,2,9:54.0,,D. Bender enters the game for M. Chriss,26,20
146,2,9:54.0,K. Kuzma enters the game for A. Bogut,,26,20
147,2,9:54.0,,Defensive rebound by Team,26,20
148,2,9:45.0,,D. Bender makes 3-pt jump shot from 24 ft (assist by D. Booker),26,23
149,2,9:34.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by L. Ball),,29,23
150,2,9:27.0,,Turnover by J. Jackson (lost ball; steal by J. Clarkson),29,23
151,2,9:20.0,K. Kuzma misses 3-pt jump shot from 23 ft,,29,23
152,2,9:18.0,,Defensive rebound by D. Booker,29,23
153,2,9:01.0,,D. Booker misses 2-pt jump shot from 8 ft,29,23
154,2,8:58.0,Defensive rebound by K. Kuzma,,29,23
155,2,8:56.0,V. Blue misses 2-pt layup at rim,,29,23
156,2,8:54.0,,Defensive rebound by D. Bender,29,23
157,2,8:49.0,,D. Booker makes 3-pt jump shot from 22 ft (assist by J. Jackson),29,26
158,2,8:37.0,J. Randle misses 2-pt layup from 2 ft,,29,26
159,2,8:35.0,,Defensive rebound by T. Ulis,29,26
160,2,8:32.0,,Turnover by T. Ulis (bad pass),29,26
161,2,8:23.0,J. Clarkson makes 2-pt layup from 1 ft,,31,26
162,2,8:09.0,,D. Booker makes 2-pt layup from 2 ft,31,28
163,2,8:00.0,Turnover by L. Ball (discontinued dribble),,31,28
164,2,8:00.0,K. Caldwell-Pope enters the game for V. Blue,,31,28
165,2,7:42.0,,J. Jackson misses 2-pt jump shot from 14 ft,31,28
166,2,7:40.0,,Offensive rebound by D. Bender,31,28
167,2,7:39.0,,D. Bender makes 2-pt layup from 1 ft,31,30
168,2,7:39.0,LA Lakers full timeout,,31,30
169,2,7:39.0,,T. Warren enters the game for J. Jackson,31,30
170,2,7:39.0,,T. Chandler enters the game for A. Len,31,30
171,2,7:30.0,L. Ball misses 2-pt layup from 2 ft,,31,30
172,2,7:27.0,,Defensive rebound by T. Chandler,31,30
173,2,7:22.0,,D. Booker makes 2-pt layup from 4 ft,31,32
174,2,7:14.0,J. Clarkson misses 3-pt jump shot from 23 ft,,31,32
175,2,7:10.0,,Defensive rebound by T. Ulis,31,32
176,2,7:08.0,,D. Booker misses 3-pt jump shot from 26 ft,31,32
177,2,7:05.0,Defensive rebound by K. Caldwell-Pope,,31,32
178,2,6:46.0,J. Clarkson makes 2-pt jump shot from 15 ft,,33,32
179,2,6:20.0,,D. Booker makes 3-pt jump shot from 26 ft,33,35
180,2,6:05.0,J. Randle misses 2-pt jump shot from 4 ft,,33,35
181,2,6:02.0,,Defensive rebound by T. Chandler,33,35
182,2,5:59.0,,Turnover by D. Booker (lost ball; steal by L. Ball),33,35
183,2,5:52.0,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,,33,35
184,2,5:49.0,Offensive rebound by L. Ball,,33,35
185,2,5:48.0,Turnover by L. Ball (traveling),,33,35
186,2,5:48.0,B. Lopez enters the game for J. Clarkson,,33,35
187,2,5:48.0,B. Ingram enters the game for J. Randle,,33,35
188,2,5:38.0,,T. Ulis misses 2-pt jump shot from 18 ft,33,35
189,2,5:35.0,Defensive rebound by B. Lopez,,33,35
190,2,5:27.0,B. Ingram misses 2-pt jump shot from 14 ft,,33,35
191,2,5:25.0,,Defensive rebound by T. Chandler,33,35
192,2,5:11.0,,Offensive foul by D. Booker (drawn by K. Caldwell-Pope),33,35
193,2,5:11.0,,Turnover by D. Booker (offensive foul),33,35
194,2,4:59.0,K. Kuzma misses 2-pt layup from 3 ft,,33,35
195,2,4:57.0,,Defensive rebound by D. Bender,33,35
196,2,4:43.0,,T. Warren makes 2-pt layup from 1 ft,33,37
197,2,4:27.0,B. Ingram misses 2-pt jump shot from 9 ft,,33,37
198,2,4:24.0,,Defensive rebound by T. Chandler,33,37
199,2,4:15.0,,T. Warren makes 2-pt jump shot from 14 ft,33,39
200,2,4:14.0,LA Lakers full timeout,,33,39
201,2,3:51.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,33,39
202,2,3:49.0,,Defensive rebound by D. Bender,33,39
203,2,3:29.0,,D. Booker misses 2-pt jump shot from 13 ft,33,39
204,2,3:27.0,Defensive rebound by B. Lopez,,33,39
205,2,3:24.0,K. Kuzma misses 2-pt layup from 1 ft,,33,39
206,2,3:18.0,Offensive rebound by K. Caldwell-Pope,,33,39
207,2,3:18.0,K. Caldwell-Pope makes 2-pt layup at rim,,35,39
208,2,3:09.0,,Offensive foul by D. Bender (drawn by K. Caldwell-Pope),35,39
209,2,3:09.0,,Turnover by D. Bender (offensive foul),35,39
210,2,3:09.0,,M. Chriss enters the game for D. Bender,35,39
211,2,2:58.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),,38,39
212,2,2:37.0,,D. Booker misses 2-pt jump shot from 11 ft,38,39
213,2,2:32.0,,Offensive rebound by M. Chriss,38,39
214,2,2:32.0,,M. Chriss misses 2-pt layup at rim,38,39
215,2,2:28.0,Defensive rebound by B. Lopez,,38,39
216,2,2:28.0,L. Ball misses 3-pt jump shot from 26 ft,,38,39
217,2,2:24.0,,Defensive rebound by T. Chandler,38,39
218,2,2:17.0,,Phoenix full timeout,38,39
219,2,2:17.0,,J. Jackson enters the game for D. Booker,38,39
220,2,2:05.0,,T. Ulis misses 3-pt jump shot from 25 ft,38,39
221,2,2:01.0,Defensive rebound by K. Caldwell-Pope,,38,39
222,2,1:56.0,Turnover by K. Caldwell-Pope (bad pass; steal by J. Jackson),,38,39
223,2,1:45.0,Violation by B. Lopez (kicked ball),,38,39
224,2,1:40.0,,Turnover by T. Warren (traveling),38,39
225,2,1:32.0,Offensive foul by B. Lopez (drawn by T. Warren),,38,39
226,2,1:32.0,Turnover by B. Lopez (offensive foul),,38,39
227,2,1:32.0,,D. Booker enters the game for T. Ulis,38,39
228,2,1:24.0,,T. Warren makes 2-pt jump shot from 19 ft (assist by D. Booker),38,41
229,2,1:11.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by L. Ball),,41,41
230,2,0:52.0,,J. Jackson misses 3-pt jump shot from 24 ft,41,41
231,2,0:50.0,Defensive rebound by B. Ingram,,41,41
232,2,0:43.0,B. Ingram misses 2-pt layup from 2 ft,,41,41
233,2,0:41.0,Offensive rebound by B. Lopez,,41,41
234,2,0:41.0,B. Lopez makes 2-pt layup at rim,,43,41
235,2,0:33.0,,Shooting foul by B. Lopez (drawn by D. Booker),43,41
236,2,0:33.0,,D. Booker makes free throw 1 of 2,43,42
237,2,0:33.0,,D. Booker misses free throw 2 of 2,43,42
238,2,0:31.0,Defensive rebound by L. Ball,,43,42
239,2,0:20.0,K. Kuzma misses 2-pt jump shot from 18 ft,,43,42
240,2,0:16.0,,Defensive rebound by J. Jackson,43,42
241,2,0:02.0,,D. Booker makes 2-pt jump shot from 7 ft,43,44
242,2,0:00.0,K. Kuzma misses 3-pt jump shot from 30 ft,,43,44
243,2,0:00.0,Offensive rebound by Team,,43,44
244,3,11:53.0,,M. Chriss misses 3-pt jump shot from 22 ft,43,44
245,3,11:50.0,Defensive rebound by B. Lopez,,43,44
246,3,11:34.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,,46,44
247,3,11:11.0,,T. Chandler makes 2-pt dunk from 1 ft (assist by T. Warren),46,46
248,3,10:53.0,B. Lopez makes 3-pt jump shot from 22 ft (assist by L. Ball),,49,46
249,3,10:27.0,,Turnover by Team (shot clock),49,46
250,3,10:13.0,Shooting foul by D. Booker (drawn by K. Caldwell-Pope),,49,46
251,3,10:13.0,K. Caldwell-Pope misses free throw 1 of 2,,49,46
252,3,10:13.0,Offensive rebound by Team,,49,46
253,3,10:13.0,K. Caldwell-Pope misses free throw 2 of 2,,49,46
254,3,10:11.0,,Defensive rebound by M. Chriss,49,46
255,3,10:07.0,,D. Booker misses 3-pt jump shot from 26 ft,49,46
256,3,10:04.0,Defensive rebound by L. Ball,,49,46
257,3,9:59.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,49,46
258,3,9:55.0,,Defensive rebound by T. Ulis,49,46
259,3,9:54.0,,Personal block foul by B. Ingram (drawn by D. Booker),49,46
260,3,9:42.0,,Turnover by D. Booker (traveling),49,46
261,3,9:33.0,L. Ball makes 2-pt layup from 2 ft,,51,46
262,3,9:23.0,,T. Ulis misses 2-pt jump shot from 1 ft,51,46
263,3,9:20.0,,Offensive rebound by T. Chandler,51,46
264,3,9:20.0,,T. Chandler makes 2-pt layup at rim,51,48
265,3,9:15.0,B. Lopez makes 2-pt layup from 8 ft (assist by L. Ball),,53,48
266,3,9:02.0,,T. Warren misses 2-pt jump shot from 21 ft,53,48
267,3,8:59.0,Defensive rebound by K. Caldwell-Pope,,53,48
268,3,8:57.0,Turnover by K. Caldwell-Pope (bad pass; steal by T. Ulis),,53,48
269,3,8:50.0,,T. Chandler makes 2-pt layup from 1 ft (assist by T. Warren),53,50
270,3,8:37.0,Turnover by L. Ball (lost ball; steal by T. Ulis),,53,50
271,3,8:35.0,,T. Warren makes 2-pt layup from 2 ft (assist by T. Ulis),53,52
272,3,8:35.0,,Shooting foul by B. Lopez (drawn by T. Warren),53,52
273,3,8:35.0,,T. Warren makes free throw 1 of 1,53,53
274,3,8:27.0,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,,53,53
275,3,8:24.0,,Defensive rebound by T. Chandler,53,53
276,3,8:17.0,,T. Ulis misses 2-pt jump shot from 8 ft,53,53
277,3,8:14.0,Defensive rebound by K. Caldwell-Pope,,53,53
278,3,8:06.0,L. Ball misses 2-pt layup from 3 ft,,53,53
279,3,8:04.0,,Defensive rebound by T. Chandler,53,53
280,3,7:57.0,,T. Ulis makes 2-pt jump shot from 5 ft,53,55
281,3,7:43.0,Personal foul by D. Booker,,53,55
282,3,7:43.0,,Technical foul by D. Booker,53,55
283,3,7:43.0,K. Caldwell-Pope makes technical free throw,,54,55
284,3,7:37.0,B. Lopez makes 2-pt layup from 5 ft,,56,55
285,3,7:23.0,,T. Warren misses 2-pt layup at rim,56,55
286,3,7:23.0,,Offensive rebound by D. Booker,56,55
287,3,7:20.0,,D. Booker makes 2-pt layup from 2 ft,56,57
288,3,7:04.0,L. Ball misses 3-pt jump shot from 28 ft,,56,57
289,3,7:04.0,,Defensive rebound by T. Warren,56,57
290,3,6:50.0,,D. Booker makes 2-pt jump shot from 10 ft (assist by T. Warren),56,59
291,3,6:41.0,Personal foul by T. Warren (drawn by B. Ingram),,56,59
292,3,6:41.0,,Phoenix full timeout,56,59
293,3,6:41.0,,M. James enters the game for T. Chandler,56,59
294,3,6:41.0,,A. Len enters the game for T. Ulis,56,59
295,3,6:33.0,Personal foul by M. James (drawn by K. Kuzma),,56,59
296,3,6:27.0,B. Ingram misses 2-pt jump shot from 17 ft,,56,59
297,3,6:24.0,Offensive rebound by B. Lopez,,56,59
298,3,6:23.0,B. Lopez makes 2-pt layup from 1 ft,,58,59
299,3,6:06.0,,D. Booker makes 2-pt jump shot from 17 ft (assist by A. Len),58,61
300,3,5:55.0,B. Lopez misses 3-pt jump shot from 23 ft,,58,61
301,3,5:54.0,,Defensive rebound by Team,58,61
302,3,5:54.0,Loose ball foul by L. Ball (drawn by D. Booker),,58,61
303,3,5:35.0,,T. Warren makes 2-pt jump shot from 15 ft (assist by M. Chriss),58,63
304,3,5:35.0,,Shooting foul by B. Ingram (drawn by T. Warren),58,63
305,3,5:35.0,,T. Warren makes free throw 1 of 1,58,64
306,3,5:15.0,L. Ball makes 3-pt jump shot from 30 ft,,61,64
307,3,4:50.0,,Shooting foul by L. Ball (drawn by T. Warren),61,64
308,3,4:50.0,,T. Warren misses free throw 1 of 2,61,64
309,3,4:50.0,,Offensive rebound by Team,61,64
310,3,4:50.0,,D. Bender enters the game for M. Chriss,61,64
311,3,4:50.0,C. Brewer enters the game for B. Ingram,,61,64
312,3,4:50.0,,T. Warren makes free throw 2 of 2,61,65
313,3,4:33.0,Turnover by K. Kuzma (bad pass; steal by A. Len),,61,65
314,3,4:25.0,,D. Bender misses 3-pt jump shot from 22 ft,61,65
315,3,4:19.0,Defensive rebound by K. Caldwell-Pope,,61,65
316,3,4:09.0,C. Brewer makes 2-pt dunk at rim (assist by L. Ball),,63,65
317,3,4:06.0,,Personal block foul by K. Caldwell-Pope (drawn by D. Booker),63,65
318,3,4:06.0,,D. Booker misses free throw 1 of 2,63,65
319,3,4:06.0,,Offensive rebound by Team,63,65
320,3,4:06.0,,J. Jackson enters the game for T. Warren,63,65
321,3,4:06.0,A. Bogut enters the game for K. Kuzma,,63,65
322,3,4:06.0,J. Randle enters the game for B. Lopez,,63,65
323,3,4:06.0,,D. Booker makes free throw 2 of 2,63,66
324,3,3:56.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,63,66
325,3,3:52.0,,Defensive rebound by A. Len,63,66
326,3,3:43.0,,Turnover by J. Jackson (bad pass; steal by K. Caldwell-Pope),63,66
327,3,3:36.0,C. Brewer makes 2-pt dunk at rim,,65,66
328,3,3:21.0,,D. Booker misses 2-pt jump shot from 22 ft,65,66
329,3,3:19.0,Defensive rebound by J. Randle,,65,66
330,3,3:16.0,Offensive foul by A. Bogut (drawn by M. James),,65,66
331,3,3:16.0,Turnover by A. Bogut (offensive foul),,65,66
332,3,3:08.0,,M. James makes 3-pt jump shot from 26 ft,65,69
333,3,2:53.0,J. Randle misses 2-pt hook shot from 4 ft,,65,69
334,3,2:50.0,,Defensive rebound by A. Len,65,69
335,3,2:47.0,,Turnover by M. James (bad pass),65,69
336,3,2:47.0,LA Lakers full timeout,,65,69
337,3,2:47.0,,T. Daniels enters the game for D. Booker,65,69
338,3,2:47.0,J. Clarkson enters the game for L. Ball,,65,69
339,3,2:37.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,65,69
340,3,2:35.0,,Defensive rebound by J. Jackson,65,69
341,3,2:30.0,,Turnover by J. Jackson (bad pass; steal by C. Brewer),65,69
342,3,2:10.0,J. Clarkson makes 3-pt jump shot from 25 ft,,68,69
343,3,1:47.0,,D. Bender makes 3-pt jump shot from 25 ft (assist by M. James),68,72
344,3,1:29.0,J. Clarkson misses 2-pt jump shot from 17 ft,,68,72
345,3,1:27.0,,Defensive rebound by J. Jackson,68,72
346,3,1:22.0,,J. Jackson misses 3-pt jump shot from 25 ft,68,72
347,3,1:20.0,,Offensive rebound by Team,68,72
348,3,1:20.0,Loose ball foul by J. Randle (drawn by D. Bender),,68,72
349,3,1:20.0,,D. Bender misses free throw 1 of 2,68,72
350,3,1:20.0,,Offensive rebound by Team,68,72
351,3,1:20.0,,D. Bender makes free throw 2 of 2,68,73
352,3,1:03.0,A. Bogut misses 2-pt hook shot from 8 ft,,68,73
353,3,1:01.0,J. Randle makes 2-pt layup at rim,,70,73
354,3,1:00.0,Offensive rebound by J. Randle,,70,73
355,3,0:45.0,,A. Len misses 2-pt hook shot from 3 ft (block by J. Randle),70,73
356,3,0:42.0,Defensive rebound by K. Caldwell-Pope,,70,73
357,3,0:37.0,C. Brewer makes 2-pt layup from 6 ft,,72,73
358,3,0:20.0,,A. Len misses 2-pt layup from 3 ft,72,73
359,3,0:17.0,Defensive rebound by C. Brewer,,72,73
360,3,0:03.0,J. Clarkson makes 2-pt layup from 2 ft,,74,73
361,3,0:00.0,,M. James misses 3-pt jump shot from 30 ft (block by J. Randle),74,73
362,3,0:00.0,,Offensive rebound by Team,74,73
363,4,11:50.0,J. Clarkson makes 2-pt jump shot from 19 ft,,76,73
364,4,11:27.0,,M. James misses 2-pt layup from 1 ft (block by A. Bogut),76,73
365,4,11:27.0,,Offensive rebound by Team,76,73
366,4,11:23.0,,M. James misses 3-pt jump shot from 26 ft,76,73
367,4,11:20.0,,Offensive rebound by A. Len,76,73
368,4,11:19.0,,A. Len misses 2-pt layup at rim,76,73
369,4,11:19.0,Defensive rebound by J. Randle,,76,73
370,4,11:11.0,C. Brewer misses 2-pt jump shot from 14 ft,,76,73
371,4,11:10.0,,Defensive rebound by Team,76,73
372,4,11:10.0,Loose ball foul by C. Brewer (drawn by D. Bender),,76,73
373,4,10:59.0,,M. James makes 2-pt jump shot from 17 ft,76,75
374,4,10:45.0,J. Randle makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,79,75
375,4,10:33.0,,Turnover by M. James (discontinued dribble),79,75
376,4,10:33.0,,T. Warren enters the game for J. Jackson,79,75
377,4,10:16.0,J. Clarkson misses 3-pt jump shot from 26 ft,,79,75
378,4,10:14.0,,Defensive rebound by M. James,79,75
379,4,10:06.0,,M. James misses 2-pt jump shot from 6 ft,79,75
380,4,10:04.0,Defensive rebound by J. Randle,,79,75
381,4,9:59.0,J. Randle misses 2-pt layup from 2 ft,,79,75
382,4,9:56.0,,Defensive rebound by T. Warren,79,75
383,4,9:35.0,,Personal block foul by C. Brewer (drawn by T. Warren),79,75
384,4,9:35.0,,T. Ulis enters the game for T. Daniels,79,75
385,4,9:35.0,,D. Booker enters the game for M. James,79,75
386,4,9:29.0,,T. Warren makes 2-pt jump shot from 13 ft,79,77
387,4,9:10.0,J. Clarkson makes 2-pt layup at rim,,81,77
388,4,8:49.0,,D. Bender makes 2-pt jump shot from 16 ft,81,79
389,4,8:42.0,Personal foul by T. Ulis (drawn by A. Bogut),,81,79
