,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHICAGO_ACTION,MIAMI_SCORE,CHICAGO_SCORE
71,1,3:58.0,K. Olynyk enters the game for J. Richardson,,7,8
72,1,3:58.0,W. Ellington enters the game for H. Whiteside,,7,8
73,1,3:43.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by R. Lopez),7,11
74,1,3:39.0,Miami full timeout,,7,11
75,1,3:39.0,J. Johnson enters the game for J. Winslow,,7,11
76,1,3:17.0,K. Olynyk misses 2-pt jump shot from 11 ft,,7,11
77,1,3:17.0,,Defensive rebound by L. Markkanen,7,11
78,1,2:58.0,,L. Markkanen misses 2-pt layup from 1 ft (block by J. Johnson),7,11
79,1,2:58.0,,B. Portis enters the game for L. Markkanen,7,11
80,1,2:58.0,,Offensive rebound by Team,7,11
81,1,2:42.0,,Turnover by B. Portis (bad pass; steal by T. Johnson),7,11
82,1,2:34.0,T. Johnson misses 2-pt jump shot from 2 ft,,7,11
83,1,2:31.0,,Defensive rebound by B. Portis,7,11
84,1,2:14.0,,A. Blakeney misses 3-pt jump shot from 25 ft,7,11
85,1,2:14.0,Defensive rebound by K. Olynyk,,7,11
86,1,2:07.0,K. Olynyk misses 3-pt jump shot from 26 ft,,7,11
87,1,2:03.0,,Defensive rebound by A. Blakeney,7,11
88,1,1:57.0,,A. Blakeney misses 2-pt jump shot from 4 ft,7,11
89,1,1:55.0,Defensive rebound by K. Olynyk,,7,11
90,1,1:38.0,D. Waiters misses 2-pt jump shot from 21 ft,,7,11
91,1,1:38.0,,Defensive rebound by J. Holiday,7,11
92,1,1:28.0,,J. Grant makes 2-pt layup at rim,7,13
93,1,1:06.0,Turnover by D. Waiters (bad pass; steal by A. Blakeney),,7,13
94,1,0:59.0,,A. Blakeney misses 3-pt jump shot from 25 ft (block by T. Johnson),7,13
95,1,0:55.0,Defensive rebound by J. Johnson,,7,13
96,1,0:53.0,Personal foul by J. Grant (drawn by J. Johnson),,7,13
97,1,0:53.0,,D. Valentine enters the game for A. Blakeney,7,13
98,1,0:53.0,,P. Zipser enters the game for R. Lopez,7,13
99,1,0:53.0,J. Richardson enters the game for D. Waiters,,7,13
100,1,0:48.0,T. Johnson misses 2-pt jump shot from 19 ft,,7,13
101,1,0:48.0,,Defensive rebound by D. Valentine,7,13
102,1,0:28.0,,D. Valentine misses 3-pt jump shot from 24 ft,7,13
103,1,0:28.0,Defensive rebound by K. Olynyk,,7,13
104,1,0:22.0,W. Ellington misses 3-pt jump shot from 25 ft,,7,13
105,1,0:22.0,,Defensive rebound by B. Portis,7,13
106,1,0:00.0,,P. Zipser misses 2-pt jump shot from 20 ft,7,13
107,1,0:00.0,Defensive rebound by J. Richardson,,7,13
108,2,11:41.0,,B. Portis makes 2-pt layup from 2 ft (assist by J. Grant),7,15
109,2,11:26.0,K. Olynyk makes 2-pt layup from 1 ft,,9,15
110,2,11:06.0,,D. Valentine makes 2-pt layup from 8 ft (assist by B. Portis),9,17
111,2,10:52.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Johnson),,12,17
112,2,10:28.0,,B. Portis makes 2-pt hook shot from 5 ft,12,19
113,2,10:14.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by J. Johnson),,15,19
114,2,9:55.0,,B. Portis misses 2-pt jump shot from 12 ft (block by J. Johnson),15,19
115,2,9:55.0,Defensive rebound by J. Johnson,,15,19
116,2,9:48.0,J. Johnson makes 2-pt layup from 1 ft,,17,19
117,2,9:34.0,,D. Valentine makes 3-pt jump shot from 24 ft (assist by B. Portis),17,22
118,2,9:19.0,K. Olynyk misses 3-pt jump shot from 25 ft,,17,22
119,2,9:16.0,,Defensive rebound by D. Valentine,17,22
120,2,9:10.0,,J. Grant misses 2-pt layup from 2 ft,17,22
121,2,9:10.0,Defensive rebound by K. Olynyk,,17,22
122,2,9:02.0,J. Johnson misses 3-pt jump shot from 26 ft,,17,22
123,2,9:02.0,,P. Zipser misses 2-pt layup from 2 ft (block by T. Johnson),17,22
124,2,9:02.0,Defensive rebound by T. Johnson,,17,22
125,2,9:01.0,,Defensive rebound by D. Valentine,17,22
126,2,8:33.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Johnson),,20,22
127,2,8:33.0,Shooting foul by J. Grant (drawn by W. Ellington),,20,22
128,2,8:33.0,W. Ellington makes free throw 1 of 1,,21,22
129,2,8:20.0,,P. Zipser misses 3-pt jump shot from 24 ft,21,22
130,2,8:16.0,Defensive rebound by J. Johnson,,21,22
131,2,8:07.0,K. Olynyk makes 2-pt layup from 2 ft,,23,22
132,2,8:07.0,,Chicago full timeout,23,22
133,2,7:52.0,,D. Valentine makes 3-pt jump shot from 27 ft (assist by K. Dunn),23,25
134,2,7:30.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Richardson),,26,25
135,2,7:11.0,,P. Zipser makes 2-pt jump shot from 19 ft,26,27
136,2,6:50.0,J. Johnson makes 2-pt jump shot from 20 ft,,28,27
137,2,6:39.0,,J. Grant misses 2-pt layup from 1 ft,28,27
138,2,6:39.0,,Offensive rebound by Team,28,27
139,2,6:39.0,,Personal foul by T. Johnson (drawn by B. Portis),28,27
140,2,6:39.0,,L. Markkanen enters the game for P. Zipser,28,27
141,2,6:39.0,G. Dragić enters the game for J. Richardson,,28,27
142,2,6:31.0,,L. Markkanen misses 3-pt jump shot from 23 ft,28,27
143,2,6:29.0,Defensive rebound by K. Olynyk,,28,27
144,2,6:24.0,Shooting foul by K. Dunn (drawn by K. Olynyk),,28,27
145,2,6:24.0,K. Olynyk misses free throw 1 of 2,,28,27
146,2,6:24.0,Offensive rebound by Team,,28,27
147,2,6:24.0,,J. Holiday enters the game for J. Grant,28,27
148,2,6:24.0,K. Olynyk makes free throw 2 of 2,,29,27
149,2,6:13.0,,Shooting foul by K. Olynyk (drawn by B. Portis),29,27
150,2,6:13.0,,B. Portis makes free throw 1 of 2,29,28
151,2,6:13.0,,B. Portis makes free throw 2 of 2,29,29
152,2,5:55.0,Shooting foul by L. Markkanen (drawn by K. Olynyk),,29,29
153,2,5:55.0,K. Olynyk makes free throw 1 of 2,,30,29
154,2,5:55.0,,R. Lopez enters the game for B. Portis,30,29
155,2,5:55.0,K. Olynyk makes free throw 2 of 2,,31,29
156,2,5:32.0,,K. Dunn misses 2-pt layup at rim,31,29
157,2,5:32.0,,Offensive rebound by Team,31,29
158,2,5:32.0,Loose ball foul by T. Johnson (drawn by R. Lopez),,31,29
159,2,5:32.0,H. Whiteside enters the game for K. Olynyk,,31,29
160,2,5:16.0,,R. Lopez makes 2-pt layup at rim (assist by D. Valentine),31,31
161,2,5:01.0,T. Johnson misses 3-pt jump shot from 25 ft,,31,31
162,2,4:58.0,Offensive rebound by H. Whiteside,,31,31
163,2,4:56.0,H. Whiteside makes 2-pt jump shot from 19 ft,,33,31
164,2,4:42.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by L. Markkanen),33,34
165,2,4:29.0,Personal foul by K. Dunn (drawn by G. Dragić),,33,34
166,2,4:29.0,D. Waiters enters the game for T. Johnson,,33,34
167,2,4:17.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by W. Ellington),,35,34
168,2,4:03.0,,Turnover by R. Lopez (bad pass; steal by W. Ellington),35,34
169,2,3:55.0,W. Ellington misses 3-pt jump shot from 25 ft,,35,34
170,2,3:51.0,,Defensive rebound by J. Holiday,35,34
171,2,3:44.0,,R. Lopez makes 2-pt layup from 2 ft (assist by K. Dunn),35,36
172,2,3:36.0,Miami full timeout,,35,36
173,2,3:17.0,Turnover by W. Ellington (bad pass; steal by K. Dunn),,35,36
174,2,3:11.0,,K. Dunn misses 2-pt jump shot from 19 ft,35,36
175,2,3:08.0,Defensive rebound by D. Waiters,,35,36
176,2,3:04.0,G. Dragić makes 3-pt jump shot from 26 ft,,38,36
177,2,2:55.0,,J. Holiday makes 2-pt jump shot from 22 ft (assist by D. Valentine),38,38
178,2,2:36.0,H. Whiteside misses 2-pt jump shot from 7 ft,,38,38
179,2,2:36.0,,Defensive rebound by R. Lopez,38,38
180,2,2:23.0,,R. Lopez makes 2-pt hook shot from 3 ft (assist by K. Dunn),38,40
181,2,2:14.0,Personal foul by D. Valentine (drawn by G. Dragić),,38,40
182,2,2:14.0,G. Dragić makes free throw 1 of 2,,39,40
183,2,2:14.0,,J. Grant enters the game for K. Dunn,39,40
184,2,2:14.0,J. Winslow enters the game for W. Ellington,,39,40
185,2,2:14.0,J. Richardson enters the game for J. Johnson,,39,40
186,2,2:14.0,G. Dragić makes free throw 2 of 2,,40,40
187,2,1:55.0,,J. Grant misses 2-pt jump shot from 6 ft,40,40
188,2,1:51.0,Defensive rebound by J. Winslow,,40,40
189,2,1:31.0,J. Winslow makes 2-pt jump shot from 13 ft (assist by G. Dragić),,42,40
190,2,1:19.0,,Turnover by J. Holiday (bad pass; steal by H. Whiteside),42,40
191,2,1:07.0,Turnover by G. Dragić (lost ball; steal by D. Valentine),,42,40
192,2,0:55.0,,L. Markkanen makes 2-pt layup from 1 ft (assist by R. Lopez),42,42
193,2,0:42.0,D. Waiters makes 3-pt jump shot from 26 ft (assist by J. Winslow),,45,42
194,2,0:32.0,,Turnover by J. Grant (bad pass),45,42
195,2,0:11.0,J. Richardson misses 3-pt jump shot from 22 ft,,45,42
196,2,0:09.0,,Defensive rebound by J. Holiday,45,42
197,2,0:01.0,,D. Valentine misses 2-pt jump shot from 14 ft,45,42
198,2,0:01.0,,Offensive rebound by R. Lopez,45,42
199,3,11:47.0,,Turnover by K. Dunn (bad pass; steal by J. Winslow),45,42
200,3,11:38.0,J. Winslow makes 2-pt dunk from 1 ft,,47,42
201,3,11:30.0,,Turnover by K. Dunn (traveling),47,42
202,3,11:13.0,D. Waiters makes 2-pt jump shot from 1 ft,,49,42
203,3,10:54.0,,R. Lopez makes 2-pt dunk from 1 ft (assist by D. Valentine),49,44
204,3,10:28.0,D. Waiters misses 3-pt jump shot from 28 ft,,49,44
205,3,10:24.0,,Defensive rebound by D. Valentine,49,44
206,3,10:15.0,,D. Valentine makes 3-pt jump shot from 26 ft,49,47
207,3,10:02.0,D. Waiters misses 2-pt layup from 1 ft,,49,47
208,3,9:59.0,,Defensive rebound by L. Markkanen,49,47
209,3,9:50.0,,D. Valentine misses 2-pt layup from 3 ft (block by J. Richardson),49,47
210,3,9:46.0,,Offensive rebound by D. Valentine,49,47
211,3,9:42.0,,J. Holiday misses 3-pt jump shot from 25 ft,49,47
212,3,9:39.0,Defensive rebound by G. Dragić,,49,47
213,3,9:31.0,H. Whiteside makes 2-pt layup from 1 ft (assist by G. Dragić),,51,47
214,3,9:22.0,,J. Holiday misses 2-pt layup from 2 ft,51,47
215,3,9:19.0,Defensive rebound by H. Whiteside,,51,47
216,3,9:06.0,J. Winslow misses 2-pt jump shot from 7 ft,,51,47
217,3,9:02.0,,Defensive rebound by L. Markkanen,51,47
218,3,8:52.0,,R. Lopez misses 2-pt jump shot from 21 ft,51,47
219,3,8:50.0,Defensive rebound by J. Winslow,,51,47
220,3,8:37.0,H. Whiteside makes 2-pt jump shot from 8 ft,,53,47
221,3,8:23.0,,L. Markkanen misses 3-pt jump shot from 25 ft,53,47
222,3,8:19.0,Defensive rebound by H. Whiteside,,53,47
223,3,8:02.0,H. Whiteside misses 2-pt jump shot from 15 ft,,53,47
224,3,7:58.0,,Defensive rebound by K. Dunn,53,47
225,3,7:51.0,,R. Lopez makes 2-pt layup from 2 ft (assist by D. Valentine),53,49
226,3,7:30.0,Turnover by G. Dragić (bad pass; steal by J. Holiday),,53,49
227,3,7:30.0,,Personal foul by H. Whiteside (drawn by D. Valentine),53,49
228,3,7:12.0,,D. Valentine misses 2-pt jump shot from 14 ft,53,49
229,3,7:09.0,Defensive rebound by H. Whiteside,,53,49
230,3,7:05.0,D. Waiters misses 3-pt jump shot from 24 ft,,53,49
231,3,7:05.0,,Defensive rebound by L. Markkanen,53,49
232,3,6:51.0,,L. Markkanen misses 2-pt layup from 1 ft,53,49
233,3,6:45.0,Defensive rebound by H. Whiteside,,53,49
234,3,6:37.0,D. Waiters misses 3-pt jump shot from 22 ft,,53,49
235,3,6:34.0,,Defensive rebound by L. Markkanen,53,49
236,3,6:24.0,,K. Dunn misses 2-pt layup from 2 ft,53,49
237,3,6:19.0,,Offensive rebound by R. Lopez,53,49
238,3,6:19.0,,R. Lopez misses 2-pt layup at rim,53,49
239,3,6:18.0,Defensive rebound by J. Winslow,,53,49
240,3,6:15.0,J. Richardson misses 3-pt jump shot from 24 ft,,53,49
241,3,6:15.0,,Defensive rebound by L. Markkanen,53,49
242,3,6:15.0,,Chicago full timeout,53,49
243,3,6:15.0,,J. Grant enters the game for K. Dunn,53,49
244,3,5:58.0,,J. Grant makes 2-pt jump shot from 14 ft,53,51
245,3,5:44.0,Personal foul by J. Holiday (drawn by D. Waiters),,53,51
246,3,5:36.0,Shooting foul by J. Grant (drawn by H. Whiteside),,53,51
247,3,5:36.0,H. Whiteside misses free throw 1 of 2,,53,51
248,3,5:36.0,Offensive rebound by Team,,53,51
249,3,5:36.0,T. Johnson enters the game for G. Dragić,,53,51
250,3,5:36.0,H. Whiteside makes free throw 2 of 2,,54,51
251,3,5:16.0,,J. Grant misses 3-pt jump shot from 25 ft,54,51
252,3,5:13.0,Defensive rebound by D. Waiters,,54,51
253,3,5:00.0,J. Richardson misses 2-pt jump shot from 14 ft,,54,51
254,3,4:58.0,,Defensive rebound by D. Valentine,54,51
255,3,4:55.0,,J. Holiday misses 3-pt jump shot from 25 ft,54,51
256,3,4:55.0,Defensive rebound by D. Waiters,,54,51
257,3,4:32.0,T. Johnson makes 2-pt layup from 2 ft,,56,51
258,3,4:15.0,,A. Blakeney enters the game for D. Valentine,56,51
259,3,4:15.0,K. Olynyk enters the game for H. Whiteside,,56,51
260,3,4:15.0,W. Ellington enters the game for J. Richardson,,56,51
261,3,4:11.0,,Defensive rebound by Team,56,51
262,3,4:11.0,,J. Grant misses 2-pt jump shot from 10 ft,56,51
263,3,4:10.0,,Turnover by Team (shot clock),56,51
264,3,3:54.0,K. Olynyk misses 2-pt layup from 2 ft,,56,51
265,3,3:52.0,,Defensive rebound by L. Markkanen,56,51
266,3,3:32.0,,J. Grant makes 2-pt jump shot from 15 ft,56,53
267,3,3:12.0,J. Winslow misses 2-pt layup from 2 ft,,56,53
268,3,3:10.0,,Defensive rebound by R. Lopez,56,53
269,3,2:57.0,,J. Grant makes 3-pt jump shot from 26 ft (assist by R. Lopez),56,56
270,3,2:48.0,Miami full timeout,,56,56
271,3,2:48.0,,B. Portis enters the game for L. Markkanen,56,56
272,3,2:48.0,J. Johnson enters the game for J. Winslow,,56,56
273,3,2:29.0,W. Ellington misses 3-pt jump shot from 22 ft,,56,56
274,3,2:26.0,,Defensive rebound by A. Blakeney,56,56
275,3,2:16.0,,B. Portis makes 3-pt jump shot from 26 ft (assist by J. Holiday),56,59
276,3,1:56.0,K. Olynyk makes 3-pt jump shot from 23 ft (assist by T. Johnson),,59,59
277,3,1:40.0,,R. Lopez misses 2-pt layup from 2 ft,59,59
278,3,1:37.0,Defensive rebound by J. Johnson,,59,59
279,3,1:34.0,Shooting foul by J. Holiday (drawn by W. Ellington),,59,59
280,3,1:34.0,W. Ellington makes free throw 3 of 3,,60,59
281,3,1:34.0,W. Ellington makes free throw 2 of 3,,61,59
282,3,1:34.0,W. Ellington makes free throw 1 of 3,,62,59
283,3,1:34.0,,P. Zipser enters the game for R. Lopez,62,59
284,3,1:34.0,G. Dragić enters the game for D. Waiters,,62,59
285,3,0:56.0,,J. Holiday makes 2-pt layup from 1 ft (assist by P. Zipser),62,61
286,3,0:51.0,G. Dragić misses 3-pt jump shot from 25 ft,,62,61
287,3,0:51.0,,Defensive rebound by B. Portis,62,61
288,3,0:46.0,,J. Grant misses 2-pt layup from 1 ft,62,61
289,3,0:46.0,,Offensive rebound by Team,62,61
290,3,0:46.0,,Personal foul by K. Olynyk (drawn by B. Portis),62,61
291,3,0:32.0,,B. Portis misses 3-pt jump shot from 26 ft,62,61
292,3,0:32.0,Defensive rebound by T. Johnson,,62,61
293,3,0:09.0,Turnover by K. Olynyk (bad pass; steal by J. Grant),,62,61
294,3,0:04.0,,Turnover by J. Grant (bad pass; steal by T. Johnson),62,61
295,3,0:03.0,G. Dragić makes 2-pt layup from 1 ft (assist by J. Johnson),,64,61
296,3,0:00.0,,A. Blakeney misses 3-pt jump shot from 26 ft,64,61
297,3,0:00.0,,Offensive rebound by Team,64,61
298,4,11:51.0,J. Johnson makes 2-pt layup from 1 ft,,66,61
299,4,11:29.0,,A. Blakeney misses 3-pt jump shot from 23 ft,66,61
300,4,11:26.0,Defensive rebound by W. Ellington,,66,61
301,4,11:11.0,G. Dragić makes 2-pt layup from 1 ft,,68,61
302,4,10:49.0,,D. Valentine makes 3-pt jump shot from 24 ft (assist by P. Zipser),68,64
303,4,10:41.0,T. Johnson makes 3-pt jump shot from 22 ft (assist by J. Johnson),,71,64
304,4,10:26.0,,Shooting foul by T. Johnson (drawn by J. Grant),71,64
305,4,10:26.0,,J. Grant makes free throw 1 of 2,71,65
306,4,10:26.0,,J. Grant makes free throw 2 of 2,71,66
307,4,10:23.0,Personal foul by B. Portis (drawn by K. Olynyk),,71,66
308,4,10:14.0,G. Dragić misses 3-pt jump shot from 26 ft,,71,66
309,4,10:11.0,,Defensive rebound by D. Valentine,71,66
310,4,9:56.0,,B. Portis makes 2-pt layup at rim (assist by A. Blakeney),71,68
311,4,9:40.0,Turnover by K. Olynyk (bad pass; steal by P. Zipser),,71,68
312,4,9:24.0,,Turnover by B. Portis (lost ball; steal by J. Johnson),71,68
313,4,9:05.0,K. Olynyk misses 2-pt hook shot from 4 ft,,71,68
314,4,9:02.0,,Defensive rebound by D. Valentine,71,68
315,4,8:52.0,,Shooting foul by K. Olynyk (drawn by P. Zipser),71,68
316,4,8:52.0,,P. Zipser makes free throw 1 of 2,71,69
317,4,8:52.0,,P. Zipser misses free throw 2 of 2,71,69
318,4,8:49.0,Defensive rebound by J. Johnson,,71,69
319,4,8:42.0,G. Dragić misses 2-pt layup at rim,,71,69
320,4,8:39.0,,Defensive rebound by P. Zipser,71,69
321,4,8:32.0,,Shooting foul by G. Dragić (drawn by A. Blakeney),71,69
322,4,8:32.0,,A. Blakeney misses free throw 1 of 2,71,69
323,4,8:32.0,,Offensive rebound by Team,71,69
324,4,8:32.0,,A. Blakeney makes free throw 2 of 2,71,70
325,4,8:13.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,74,70
326,4,7:58.0,,J. Grant misses 2-pt layup from 2 ft,74,70
327,4,7:55.0,,Offensive rebound by J. Grant,74,70
328,4,7:49.0,,A. Blakeney makes 2-pt layup from 2 ft (assist by J. Grant),74,72
329,4,7:32.0,J. Johnson makes 2-pt layup at rim (assist by T. Johnson),,76,72
330,4,7:21.0,,J. Grant makes 2-pt layup from 2 ft,76,74
331,4,7:14.0,J. Johnson makes 2-pt layup from 1 ft,,78,74
332,4,7:14.0,Shooting foul by P. Zipser (drawn by J. Johnson),,78,74
333,4,7:14.0,J. Johnson misses free throw 1 of 1,,78,74
334,4,7:10.0,,Defensive rebound by P. Zipser,78,74
335,4,7:06.0,,Shooting foul by T. Johnson (drawn by J. Grant),78,74
336,4,7:06.0,,J. Grant makes free throw 1 of 2,78,75
337,4,7:06.0,,J. Grant makes free throw 2 of 2,78,76
338,4,6:52.0,J. Johnson makes 2-pt hook shot from 3 ft,,80,76
339,4,6:40.0,,Turnover by D. Valentine (bad pass; steal by J. Johnson),80,76
340,4,6:39.0,Personal foul by P. Zipser (drawn by J. Johnson),,80,76
341,4,6:39.0,,Chicago full timeout,80,76
342,4,6:39.0,,L. Markkanen enters the game for P. Zipser,80,76
343,4,6:33.0,T. Johnson misses 3-pt jump shot from 22 ft,,80,76
344,4,6:29.0,,Defensive rebound by B. Portis,80,76
345,4,6:11.0,,J. Grant makes 2-pt layup from 1 ft (assist by D. Valentine),80,78
346,4,6:11.0,,Shooting foul by K. Olynyk (drawn by J. Grant),80,78
347,4,6:11.0,,J. Holiday enters the game for A. Blakeney,80,78
348,4,6:11.0,,J. Grant misses free throw 1 of 1,80,78
349,4,6:08.0,Defensive rebound by J. Johnson,,80,78
350,4,5:52.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by W. Ellington),,83,78
351,4,5:40.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by B. Portis),83,81
352,4,5:23.0,Shooting foul by J. Holiday (drawn by G. Dragić),,83,81
353,4,5:23.0,G. Dragić makes free throw 1 of 2,,84,81
354,4,5:23.0,G. Dragić makes free throw 2 of 2,,85,81
355,4,5:06.0,,B. Portis misses 2-pt jump shot from 10 ft,85,81
356,4,5:04.0,Defensive rebound by T. Johnson,,85,81
357,4,4:53.0,G. Dragić makes 2-pt layup from 1 ft (assist by K. Olynyk),,87,81
358,4,4:53.0,Shooting foul by D. Valentine (drawn by G. Dragić),,87,81
359,4,4:53.0,G. Dragić makes free throw 1 of 1,,88,81
360,4,4:43.0,,Turnover by J. Grant (traveling),88,81
361,4,4:31.0,Turnover by G. Dragić (bad pass),,88,81
362,4,4:09.0,,D. Valentine misses 3-pt jump shot from 31 ft,88,81
363,4,4:04.0,Defensive rebound by J. Johnson,,88,81
364,4,3:53.0,T. Johnson misses 2-pt layup from 1 ft,,88,81
365,4,3:49.0,,Personal foul by G. Dragić (drawn by J. Holiday),88,81
366,4,3:49.0,,J. Holiday makes free throw 1 of 2,88,82
367,4,3:49.0,,J. Holiday makes free throw 2 of 2,88,83
368,4,3:48.0,,Defensive rebound by D. Valentine,88,83
369,4,3:46.0,Miami full timeout,,88,83
370,4,3:27.0,J. Johnson misses 2-pt jump shot from 13 ft,,88,83
371,4,3:25.0,,Defensive rebound by Team,88,83
372,4,3:13.0,,Turnover by J. Grant (bad pass; steal by K. Olynyk),88,83
373,4,2:59.0,W. Ellington makes 3-pt jump shot from 22 ft (assist by J. Johnson),,91,83
374,4,2:40.0,,J. Holiday misses 2-pt jump shot from 10 ft,91,83
375,4,2:33.0,Defensive rebound by T. Johnson,,91,83
376,4,2:29.0,Turnover by K. Olynyk (bad pass; steal by J. Grant),,91,83
377,4,2:13.0,,L. Markkanen misses 3-pt jump shot from 26 ft,91,83
378,4,2:09.0,,Offensive rebound by D. Valentine,91,83
379,4,2:08.0,,J. Holiday misses 3-pt jump shot from 25 ft,91,83
380,4,2:02.0,Defensive rebound by W. Ellington,,91,83
381,4,1:53.0,,Violation by B. Portis (kicked ball),91,83
