,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW ORLEANS_ACTION,BOSTON_SCORE,NEW ORLEANS_SCORE
57,1,4:55.0,A. Nader enters the game for J. Tatum,,15,10
58,1,4:40.0,Shooting foul by N. Mirotić (drawn by M. Morris),,15,10
59,1,4:40.0,M. Morris makes free throw 1 of 2,,16,10
60,1,4:40.0,M. Morris makes free throw 2 of 2,,17,10
61,1,4:28.0,,A. Davis makes 2-pt layup from 2 ft (assist by I. Clark),17,12
62,1,4:16.0,T. Rozier misses 2-pt layup from 2 ft (block by I. Clark),,17,12
63,1,4:16.0,,Defensive rebound by Team,17,12
64,1,4:03.0,,I. Clark misses 2-pt jump shot from 20 ft,17,12
65,1,4:02.0,,Offensive rebound by N. Mirotić,17,12
66,1,4:02.0,,N. Mirotić misses 2-pt layup from 1 ft,17,12
67,1,4:01.0,Defensive rebound by Team,,17,12
68,1,3:55.0,M. Morris makes 3-pt jump shot from 27 ft,,20,12
69,1,3:39.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by S. Hill),20,14
70,1,3:26.0,Turnover by G. Monroe (lost ball; steal by I. Clark),,20,14
71,1,3:22.0,,Personal foul by M. Morris (drawn by A. Davis),20,14
72,1,3:21.0,,Personal foul by A. Horford (drawn by A. Davis),20,14
73,1,3:21.0,,A. Davis makes free throw 1 of 2,20,15
74,1,3:21.0,,A. Davis makes free throw 2 of 2,20,16
75,1,3:11.0,M. Morris misses 3-pt jump shot from 26 ft,,20,16
76,1,3:07.0,,Defensive rebound by N. Mirotić,20,16
77,1,3:00.0,,N. Mirotić makes 2-pt layup from 1 ft,20,18
78,1,2:46.0,M. Morris misses 2-pt jump shot from 14 ft,,20,18
79,1,2:46.0,,Defensive rebound by N. Mirotić,20,18
80,1,2:41.0,,Turnover by N. Mirotić (lost ball; steal by G. Monroe),20,18
81,1,2:37.0,G. Monroe makes 2-pt layup from 1 ft,,22,18
82,1,2:31.0,,A. Davis misses 2-pt layup from 2 ft,22,18
83,1,2:31.0,Defensive rebound by M. Morris,,22,18
84,1,2:24.0,Shooting foul by R. Rondo (drawn by M. Morris),,22,18
85,1,2:24.0,,New Orleans full timeout,22,18
86,1,2:24.0,,L. Drew enters the game for R. Rondo,22,18
87,1,2:24.0,S. Ojeleye enters the game for T. Rozier,,22,18
88,1,2:24.0,S. Larkin enters the game for A. Horford,,22,18
89,1,2:24.0,M. Morris misses free throw 1 of 3,,22,18
90,1,2:24.0,Offensive rebound by Team,,22,18
91,1,2:24.0,M. Morris makes free throw 2 of 3,,23,18
92,1,2:24.0,M. Morris makes free throw 3 of 3,,24,18
93,1,2:11.0,,A. Davis misses 2-pt jump shot from 16 ft,24,18
94,1,2:06.0,Defensive rebound by M. Morris,,24,18
95,1,1:45.0,A. Nader misses 2-pt jump shot from 7 ft,,24,18
96,1,1:42.0,,Defensive rebound by N. Mirotić,24,18
97,1,1:31.0,,Personal foul by S. Ojeleye (drawn by N. Mirotić),24,18
98,1,1:31.0,,C. Diallo enters the game for A. Davis,24,18
99,1,1:31.0,,N. Mirotić makes free throw 1 of 2,24,19
100,1,1:31.0,,N. Mirotić misses free throw 2 of 2,24,19
101,1,1:26.0,Defensive rebound by M. Morris,,24,19
102,1,1:07.0,G. Monroe misses 2-pt jump shot from 16 ft,,24,19
103,1,1:03.0,,Defensive rebound by C. Diallo,24,19
104,1,0:56.0,,N. Mirotić misses 3-pt jump shot from 26 ft,24,19
105,1,0:51.0,Defensive rebound by S. Ojeleye,,24,19
106,1,0:45.0,M. Morris makes 2-pt jump shot from 13 ft,,26,19
107,1,0:33.0,,Personal foul by A. Nader (drawn by N. Mirotić),26,19
108,1,0:33.0,,N. Mirotić misses free throw 1 of 2,26,19
109,1,0:33.0,,Offensive rebound by Team,26,19
110,1,0:33.0,,N. Mirotić makes free throw 2 of 2,26,20
111,1,0:19.0,S. Larkin misses 2-pt jump shot from 7 ft,,26,20
112,1,0:18.0,Offensive rebound by G. Monroe,,26,20
113,1,0:18.0,G. Monroe makes 2-pt layup from 1 ft,,28,20
114,1,0:18.0,,Violation by C. Diallo (def goaltending),28,20
115,1,0:04.0,,N. Mirotić misses 3-pt jump shot from 26 ft,28,20
116,1,0:00.0,Defensive rebound by A. Nader,,28,20
117,2,11:47.0,Turnover by G. Monroe (lost ball; steal by I. Clark),,28,20
118,2,11:41.0,,I. Clark misses 2-pt layup from 1 ft,28,20
119,2,11:36.0,Defensive rebound by G. Monroe,,28,20
120,2,11:26.0,Turnover by G. Monroe (lost ball; steal by N. Mirotić),,28,20
121,2,11:19.0,,I. Clark makes 3-pt jump shot from 23 ft (assist by J. Holiday),28,23
122,2,11:02.0,S. Larkin misses 3-pt jump shot from 26 ft,,28,23
123,2,10:57.0,,Defensive rebound by N. Mirotić,28,23
124,2,10:51.0,,Turnover by J. Holiday (bad pass; steal by G. Monroe),28,23
125,2,10:35.0,J. Tatum misses 2-pt jump shot from 20 ft,,28,23
126,2,10:31.0,,Defensive rebound by J. Holiday,28,23
127,2,10:20.0,,I. Clark misses 3-pt jump shot from 26 ft,28,23
128,2,10:16.0,Defensive rebound by J. Tatum,,28,23
129,2,10:03.0,Shooting foul by I. Clark (drawn by J. Tatum),,28,23
130,2,10:03.0,A. Baynes enters the game for G. Monroe,,28,23
131,2,10:03.0,J. Tatum misses free throw 1 of 2,,28,23
132,2,10:03.0,Offensive rebound by Team,,28,23
133,2,10:03.0,J. Tatum makes free throw 2 of 2,,29,23
134,2,9:54.0,,N. Mirotić misses 2-pt jump shot from 21 ft,29,23
135,2,9:52.0,Defensive rebound by A. Baynes,,29,23
136,2,9:45.0,S. Ojeleye misses 3-pt jump shot from 24 ft,,29,23
137,2,9:45.0,,Defensive rebound by D. Miller,29,23
138,2,9:31.0,,N. Mirotić misses 2-pt jump shot from 9 ft,29,23
139,2,9:29.0,Defensive rebound by J. Tatum,,29,23
140,2,9:17.0,A. Nader misses 3-pt jump shot from 26 ft,,29,23
141,2,9:15.0,,Defensive rebound by C. Diallo,29,23
142,2,9:05.0,,C. Diallo makes 2-pt dunk at rim (assist by D. Miller),29,25
143,2,8:43.0,Turnover by S. Larkin (bad pass; steal by N. Mirotić),,29,25
144,2,8:32.0,,Turnover by C. Diallo (bad pass; steal by J. Tatum),29,25
145,2,8:24.0,J. Tatum makes 2-pt jump shot from 17 ft,,31,25
146,2,8:15.0,,I. Clark misses 2-pt jump shot from 17 ft,31,25
147,2,8:08.0,Defensive rebound by S. Larkin,,31,25
148,2,7:52.0,A. Nader makes 3-pt jump shot from 22 ft (assist by A. Baynes),,34,25
149,2,7:38.0,,D. Miller makes 3-pt jump shot from 23 ft (assist by J. Holiday),34,28
150,2,7:20.0,Turnover by J. Tatum (bad pass; steal by J. Holiday),,34,28
151,2,7:10.0,,Shooting foul by A. Baynes (drawn by C. Diallo),34,28
152,2,7:10.0,,R. Rondo enters the game for N. Mirotić,34,28
153,2,7:10.0,,A. Davis enters the game for J. Holiday,34,28
154,2,7:10.0,T. Rozier enters the game for A. Nader,,34,28
155,2,7:10.0,,C. Diallo makes free throw 1 of 2,34,29
156,2,7:10.0,,C. Diallo makes free throw 2 of 2,34,30
157,2,6:48.0,J. Tatum makes 2-pt layup from 2 ft,,36,30
158,2,6:37.0,,Offensive foul by D. Miller (drawn by J. Tatum),36,30
159,2,6:37.0,,Turnover by D. Miller (offensive foul),36,30
160,2,6:37.0,,New Orleans full timeout,36,30
161,2,6:37.0,,S. Hill enters the game for I. Clark,36,30
162,2,6:37.0,,E. Moore enters the game for D. Miller,36,30
163,2,6:24.0,T. Rozier makes 2-pt jump shot from 12 ft (assist by J. Tatum),,38,30
164,2,6:04.0,,E. Moore misses 2-pt jump shot from 13 ft,38,30
165,2,6:00.0,Defensive rebound by T. Rozier,,38,30
166,2,5:49.0,A. Baynes misses 2-pt hook shot from 10 ft,,38,30
167,2,5:45.0,,Defensive rebound by A. Davis,38,30
168,2,5:32.0,,C. Diallo makes 2-pt jump shot from 13 ft (assist by E. Moore),38,32
169,2,5:17.0,T. Rozier misses 2-pt jump shot from 16 ft,,38,32
170,2,5:15.0,,Defensive rebound by Team,38,32
171,2,5:15.0,A. Horford enters the game for S. Ojeleye,,38,32
172,2,4:55.0,,C. Diallo makes 2-pt jump shot from 13 ft (assist by R. Rondo),38,34
173,2,4:41.0,J. Tatum makes 2-pt layup from 1 ft,,40,34
174,2,4:30.0,,C. Diallo misses 2-pt jump shot from 16 ft,40,34
175,2,4:25.0,Defensive rebound by J. Tatum,,40,34
176,2,4:16.0,Turnover by T. Rozier (bad pass; steal by E. Moore),,40,34
177,2,4:08.0,,E. Moore misses 2-pt jump shot from 14 ft,40,34
178,2,4:03.0,,Offensive rebound by C. Diallo,40,34
179,2,4:02.0,,C. Diallo makes 2-pt layup from 2 ft,40,36
180,2,4:01.0,Boston full timeout,,40,36
181,2,4:01.0,,N. Mirotić enters the game for C. Diallo,40,36
182,2,4:01.0,G. Monroe enters the game for J. Tatum,,40,36
183,2,4:01.0,M. Morris enters the game for A. Baynes,,40,36
184,2,3:47.0,T. Rozier makes 2-pt jump shot from 20 ft,,42,36
185,2,3:30.0,,A. Davis misses 2-pt jump shot from 15 ft,42,36
186,2,3:25.0,Defensive rebound by A. Horford,,42,36
187,2,3:16.0,S. Larkin misses 3-pt jump shot from 23 ft,,42,36
188,2,3:12.0,,Defensive rebound by N. Mirotić,42,36
189,2,3:09.0,,A. Davis makes 2-pt layup at rim (assist by R. Rondo),42,38
190,2,3:09.0,,Shooting foul by A. Horford (drawn by A. Davis),42,38
191,2,3:09.0,,D. Miller enters the game for S. Hill,42,38
192,2,3:09.0,,A. Davis makes free throw 1 of 1,42,39
193,2,2:53.0,M. Morris misses 2-pt layup from 1 ft,,42,39
194,2,2:50.0,Offensive rebound by G. Monroe,,42,39
195,2,2:50.0,,Violation by A. Davis (kicked ball),42,39
196,2,2:42.0,G. Monroe misses 2-pt hook shot from 7 ft,,42,39
197,2,2:39.0,,Defensive rebound by A. Davis,42,39
198,2,2:26.0,,E. Moore makes 2-pt layup from 4 ft (assist by R. Rondo),42,41
199,2,2:06.0,Turnover by A. Horford (lost ball; steal by R. Rondo),,42,41
200,2,2:00.0,,J. Holiday enters the game for R. Rondo,42,41
201,2,1:57.0,,A. Davis makes 2-pt dunk at rim (assist by E. Moore),42,43
202,2,1:27.0,A. Horford makes 2-pt jump shot from 20 ft,,44,43
203,2,1:09.0,,N. Mirotić misses 2-pt layup from 1 ft,44,43
204,2,1:04.0,Defensive rebound by G. Monroe,,44,43
205,2,0:59.0,G. Monroe makes 2-pt hook shot from 4 ft (assist by A. Horford),,46,43
206,2,0:46.0,,A. Davis makes 2-pt jump shot from 9 ft (assist by E. Moore),46,45
207,2,0:35.0,M. Morris makes 3-pt jump shot from 26 ft (assist by T. Rozier),,49,45
208,2,0:22.0,,A. Davis makes 2-pt dunk at rim (assist by N. Mirotić),49,47
209,2,0:00.0,M. Morris misses 2-pt jump shot from 22 ft,,49,47
210,2,0:00.0,Offensive rebound by Team,,49,47
211,3,11:43.0,M. Morris misses 2-pt jump shot from 14 ft,,49,47
212,3,11:38.0,,Defensive rebound by E. Okafor,49,47
213,3,11:27.0,,E. Okafor makes 2-pt dunk from 1 ft (assist by A. Davis),49,49
214,3,11:14.0,J. Tatum makes 3-pt jump shot from 24 ft (assist by T. Rozier),,52,49
215,3,10:51.0,,E. Moore makes 3-pt jump shot from 24 ft,52,52
216,3,10:39.0,A. Horford misses 2-pt jump shot from 11 ft,,52,52
217,3,10:35.0,,Defensive rebound by E. Okafor,52,52
218,3,10:29.0,,A. Davis misses 3-pt jump shot from 25 ft,52,52
219,3,10:25.0,Defensive rebound by T. Rozier,,52,52
220,3,10:19.0,T. Rozier misses 3-pt jump shot from 25 ft,,52,52
221,3,10:15.0,,Defensive rebound by E. Moore,52,52
222,3,10:08.0,,E. Okafor makes 2-pt jump shot from 9 ft (assist by E. Moore),52,54
223,3,9:46.0,T. Rozier misses 2-pt layup from 1 ft,,52,54
224,3,9:44.0,Offensive rebound by A. Baynes,,52,54
225,3,9:38.0,A. Horford misses 2-pt jump shot from 8 ft,,52,54
226,3,9:36.0,,Defensive rebound by A. Davis,52,54
227,3,9:31.0,,Personal foul by A. Baynes (drawn by A. Davis),52,54
228,3,9:31.0,G. Monroe enters the game for A. Baynes,,52,54
229,3,9:24.0,,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),52,56
230,3,9:09.0,M. Morris misses 2-pt jump shot from 11 ft,,52,56
231,3,9:07.0,,Defensive rebound by E. Okafor,52,56
232,3,8:52.0,,J. Holiday misses 2-pt jump shot from 8 ft,52,56
233,3,8:47.0,,Offensive rebound by A. Davis,52,56
234,3,8:47.0,,A. Davis makes 2-pt layup at rim,52,58
235,3,8:45.0,Boston full timeout,,52,58
236,3,8:26.0,T. Rozier misses 2-pt jump shot from 21 ft,,52,58
237,3,8:23.0,,Defensive rebound by E. Okafor,52,58
238,3,8:10.0,,R. Rondo misses 2-pt layup from 1 ft,52,58
239,3,8:08.0,Defensive rebound by M. Morris,,52,58
240,3,8:02.0,Shooting foul by J. Holiday (drawn by J. Tatum),,52,58
241,3,8:02.0,J. Tatum makes free throw 1 of 2,,53,58
242,3,8:02.0,J. Tatum misses free throw 2 of 2,,53,58
243,3,8:00.0,,Defensive rebound by E. Okafor,53,58
244,3,7:48.0,,J. Holiday makes 2-pt jump shot from 4 ft (assist by R. Rondo),53,60
245,3,7:48.0,,Shooting foul by J. Tatum (drawn by J. Holiday),53,60
246,3,7:48.0,,J. Holiday makes free throw 1 of 1,53,61
247,3,7:33.0,J. Tatum makes 2-pt jump shot from 16 ft,,55,61
248,3,7:23.0,,Turnover by E. Moore (out of bounds lost ball),55,61
249,3,7:23.0,S. Ojeleye enters the game for A. Horford,,55,61
250,3,7:11.0,G. Monroe makes 2-pt layup from 1 ft,,57,61
251,3,6:54.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by R. Rondo),57,64
252,3,6:38.0,Turnover by S. Ojeleye (step out of bounds),,57,64
253,3,6:38.0,,I. Clark enters the game for R. Rondo,57,64
254,3,6:26.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by E. Moore),57,66
255,3,6:09.0,T. Rozier makes 2-pt layup from 2 ft,,59,66
256,3,5:58.0,,J. Holiday misses 2-pt jump shot from 8 ft,59,66
257,3,5:55.0,Defensive rebound by M. Morris,,59,66
258,3,5:53.0,Personal foul by J. Holiday (drawn by J. Tatum),,59,66
259,3,5:35.0,T. Rozier makes 2-pt layup from 1 ft (assist by G. Monroe),,61,66
260,3,5:25.0,,I. Clark makes 2-pt layup from 2 ft (assist by A. Davis),61,68
261,3,5:11.0,G. Monroe makes 2-pt layup from 1 ft,,63,68
262,3,5:00.0,,Shooting foul by G. Monroe (drawn by A. Davis),63,68
263,3,5:00.0,,A. Davis misses free throw 1 of 2,63,68
264,3,5:00.0,,Offensive rebound by Team,63,68
265,3,5:00.0,,N. Mirotić enters the game for E. Okafor,63,68
266,3,5:00.0,S. Larkin enters the game for J. Tatum,,63,68
267,3,5:00.0,,A. Davis makes free throw 2 of 2,63,69
268,3,4:44.0,T. Rozier makes 2-pt jump shot from 15 ft,,65,69
269,3,4:30.0,,Shooting foul by S. Ojeleye (drawn by N. Mirotić),65,69
270,3,4:30.0,,N. Mirotić makes free throw 1 of 3,65,70
271,3,4:30.0,,N. Mirotić makes free throw 2 of 3,65,71
272,3,4:30.0,,R. Rondo enters the game for J. Holiday,65,71
273,3,4:30.0,A. Nader enters the game for S. Ojeleye,,65,71
274,3,4:30.0,,N. Mirotić makes free throw 3 of 3,65,72
275,3,4:14.0,M. Morris misses 2-pt jump shot from 12 ft,,65,72
276,3,4:11.0,,Defensive rebound by A. Davis,65,72
277,3,4:07.0,,N. Mirotić makes 3-pt jump shot from 27 ft (assist by I. Clark),65,75
278,3,3:41.0,G. Monroe misses 2-pt layup from 3 ft,,65,75
279,3,3:37.0,,Defensive rebound by N. Mirotić,65,75
280,3,3:37.0,,Personal foul by A. Nader (drawn by A. Davis),65,75
281,3,3:37.0,,A. Davis makes free throw 1 of 2,65,76
282,3,3:37.0,A. Horford enters the game for M. Morris,,65,76
283,3,3:37.0,S. Ojeleye enters the game for G. Monroe,,65,76
284,3,3:37.0,,A. Davis misses free throw 2 of 2,65,76
285,3,3:35.0,Defensive rebound by S. Ojeleye,,65,76
286,3,3:25.0,T. Rozier misses 3-pt jump shot from 24 ft,,65,76
287,3,3:20.0,,Defensive rebound by N. Mirotić,65,76
288,3,3:12.0,,A. Davis misses 2-pt jump shot from 11 ft,65,76
289,3,3:07.0,Defensive rebound by T. Rozier,,65,76
290,3,2:59.0,S. Ojeleye misses 2-pt jump shot from 16 ft,,65,76
291,3,2:55.0,,Defensive rebound by A. Davis,65,76
292,3,2:44.0,,A. Davis misses 2-pt layup from 1 ft,65,76
293,3,2:41.0,Defensive rebound by A. Horford,,65,76
294,3,2:39.0,S. Larkin makes 3-pt jump shot from 23 ft (assist by T. Rozier),,68,76
295,3,2:25.0,,A. Davis misses 3-pt jump shot from 25 ft,68,76
296,3,2:21.0,Defensive rebound by S. Ojeleye,,68,76
297,3,2:12.0,A. Horford makes 2-pt layup from 2 ft (assist by T. Rozier),,70,76
298,3,2:03.0,,New Orleans full timeout,70,76
299,3,2:03.0,,J. Holiday enters the game for A. Davis,70,76
300,3,2:03.0,,C. Diallo enters the game for E. Moore,70,76
301,3,2:03.0,J. Tatum enters the game for T. Rozier,,70,76
302,3,1:58.0,,N. Mirotić misses 3-pt jump shot from 25 ft,70,76
303,3,1:54.0,Defensive rebound by J. Tatum,,70,76
304,3,1:43.0,A. Horford makes 2-pt dunk at rim (assist by S. Larkin),,72,76
305,3,1:36.0,,C. Diallo makes 2-pt dunk at rim (assist by I. Clark),72,78
306,3,1:22.0,S. Larkin makes 2-pt layup from 2 ft,,74,78
307,3,1:04.0,,Personal foul by S. Ojeleye (drawn by N. Mirotić),74,78
308,3,1:04.0,,N. Mirotić makes free throw 1 of 2,74,79
309,3,1:04.0,,N. Mirotić makes free throw 2 of 2,74,80
310,3,0:53.0,J. Tatum makes 2-pt jump shot from 15 ft (assist by S. Larkin),,76,80
311,3,0:41.0,,Turnover by N. Mirotić (lost ball; steal by A. Nader),76,80
312,3,0:39.0,Personal foul by J. Holiday (drawn by A. Nader),,76,80
313,3,0:31.0,Turnover by J. Tatum (bad pass; steal by N. Mirotić),,76,80
314,3,0:27.0,,C. Diallo makes 2-pt layup at rim (assist by N. Mirotić),76,82
315,3,0:03.0,J. Tatum misses 3-pt jump shot from 23 ft,,76,82
316,3,0:00.0,,Defensive rebound by J. Holiday,76,82
317,4,11:46.0,,N. Mirotić misses 3-pt jump shot from 25 ft,76,82
318,4,11:42.0,Defensive rebound by A. Nader,,76,82
319,4,11:29.0,S. Larkin misses 3-pt jump shot from 23 ft,,76,82
320,4,11:26.0,,Defensive rebound by C. Diallo,76,82
321,4,11:03.0,,C. Diallo misses 2-pt layup from 3 ft (block by A. Horford),76,82
322,4,11:03.0,,Offensive rebound by Team,76,82
323,4,11:03.0,,Turnover by Team (shot clock),76,82
324,4,10:54.0,Shooting foul by I. Clark (drawn by A. Nader),,76,82
325,4,10:54.0,A. Nader misses technical free throw,,76,82
326,4,10:54.0,Offensive rebound by Team,,76,82
327,4,10:54.0,A. Nader misses free throw 1 of 3,,76,82
328,4,10:54.0,Offensive rebound by Team,,76,82
329,4,10:54.0,A. Nader misses free throw 2 of 3,,76,82
330,4,10:54.0,Offensive rebound by Team,,76,82
331,4,10:54.0,A. Nader misses free throw 3 of 3,,76,82
332,4,10:52.0,,Defensive rebound by C. Diallo,76,82
333,4,10:44.0,,Personal foul by A. Nader (drawn by J. Holiday),76,82
334,4,10:44.0,G. Monroe enters the game for A. Horford,,76,82
335,4,10:31.0,,N. Mirotić makes 2-pt hook shot from 7 ft (assist by C. Diallo),76,84
336,4,10:15.0,J. Tatum misses 2-pt jump shot from 17 ft,,76,84
337,4,10:12.0,,Defensive rebound by R. Rondo,76,84
338,4,10:04.0,,Turnover by N. Mirotić (lost ball; steal by A. Nader),76,84
339,4,9:41.0,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by G. Monroe),,79,84
340,4,9:26.0,,C. Diallo makes 2-pt jump shot from 3 ft (assist by R. Rondo),79,86
341,4,9:14.0,Personal foul by C. Diallo (drawn by S. Larkin),,79,86
342,4,9:03.0,G. Monroe misses 2-pt hook shot from 4 ft,,79,86
343,4,9:01.0,,Defensive rebound by N. Mirotić,79,86
344,4,8:57.0,,Shooting foul by J. Tatum (drawn by J. Holiday),79,86
345,4,8:57.0,,J. Holiday makes free throw 1 of 2,79,87
346,4,8:57.0,M. Morris enters the game for J. Tatum,,79,87
347,4,8:57.0,T. Rozier enters the game for A. Nader,,79,87
348,4,8:57.0,,J. Holiday makes free throw 2 of 2,79,88
349,4,8:42.0,T. Rozier misses 2-pt layup from 1 ft (block by N. Mirotić),,79,88
350,4,8:38.0,,Defensive rebound by N. Mirotić,79,88
351,4,8:30.0,,R. Rondo makes 2-pt layup from 1 ft (assist by N. Mirotić),79,90
352,4,8:12.0,G. Monroe misses 2-pt layup from 2 ft (block by N. Mirotić),,79,90
353,4,8:12.0,,Defensive rebound by Team,79,90
354,4,8:12.0,,E. Moore enters the game for N. Mirotić,79,90
355,4,8:12.0,,A. Davis enters the game for J. Holiday,79,90
356,4,8:01.0,,A. Davis makes 2-pt jump shot from 12 ft (assist by R. Rondo),79,92
357,4,7:52.0,Boston full timeout,,79,92
358,4,7:52.0,A. Horford enters the game for S. Ojeleye,,79,92
359,4,7:46.0,A. Horford misses 3-pt jump shot from 25 ft,,79,92
360,4,7:46.0,,Defensive rebound by R. Rondo,79,92
361,4,7:46.0,Loose ball foul by S. Larkin (drawn by R. Rondo),,79,92
362,4,7:34.0,,I. Clark misses 2-pt jump shot from 6 ft,79,92
363,4,7:31.0,Defensive rebound by G. Monroe,,79,92
364,4,7:16.0,T. Rozier misses 3-pt jump shot from 24 ft,,79,92
365,4,7:14.0,,Defensive rebound by A. Davis,79,92
366,4,6:57.0,,I. Clark makes 2-pt jump shot from 16 ft (assist by R. Rondo),79,94
367,4,6:35.0,M. Morris makes 2-pt jump shot from 17 ft (assist by A. Horford),,81,94
368,4,6:17.0,,Personal foul by A. Horford (drawn by I. Clark),81,94
369,4,6:10.0,,I. Clark misses 3-pt jump shot from 25 ft,81,94
370,4,6:08.0,,Offensive rebound by Team,81,94
371,4,6:08.0,Loose ball foul by M. Morris (drawn by C. Diallo),,81,94
372,4,6:08.0,,C. Diallo misses free throw 1 of 2,81,94
373,4,6:08.0,,Offensive rebound by Team,81,94
374,4,6:08.0,,C. Diallo makes free throw 2 of 2,81,95
375,4,6:04.0,Technical foul by M. Morris,,81,95
376,4,6:04.0,,I. Clark makes technical free throw,81,96
377,4,5:56.0,A. Horford misses 3-pt jump shot from 23 ft,,81,96
378,4,5:53.0,Offensive rebound by T. Rozier,,81,96
379,4,5:53.0,S. Larkin misses 3-pt jump shot from 25 ft,,81,96
380,4,5:49.0,,Defensive rebound by E. Moore,81,96
381,4,5:36.0,,E. Moore makes 3-pt jump shot from 26 ft (assist by R. Rondo),81,99
382,4,5:21.0,A. Horford misses 2-pt jump shot from 20 ft,,81,99
383,4,5:16.0,,Defensive rebound by E. Moore,81,99
384,4,5:00.0,,A. Davis makes 2-pt layup from 2 ft,81,101
