,QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
144,2,7:52.0,J. Brown makes free throw 1 of 2,,20,32
145,2,7:52.0,,G. Antetokounmpo enters the game for J. Parker,20,32
146,2,7:52.0,A. Horford enters the game for A. Baynes,,20,32
147,2,7:52.0,J. Brown makes free throw 2 of 2,,21,32
148,2,7:39.0,,E. Bledsoe misses 2-pt layup from 1 ft,21,32
149,2,7:36.0,Defensive rebound by A. Horford,,21,32
150,2,7:22.0,Personal foul by E. Bledsoe (drawn by S. Larkin),,21,32
151,2,7:18.0,Turnover by A. Horford (lost ball; steal by K. Middleton),,21,32
152,2,7:14.0,,K. Middleton makes 2-pt dunk at rim (assist by E. Bledsoe),21,34
153,2,6:56.0,J. Tatum misses 2-pt layup from 7 ft (block by T. Maker),,21,34
154,2,6:54.0,,Defensive rebound by K. Middleton,21,34
155,2,6:54.0,,Personal foul by G. Yabusele (drawn by G. Antetokounmpo),21,34
156,2,6:54.0,,Milwaukee full timeout,21,34
157,2,6:54.0,T. Rozier enters the game for S. Larkin,,21,34
158,2,6:54.0,,M. Dellavedova enters the game for E. Bledsoe,21,34
159,2,6:42.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by K. Middleton),21,36
160,2,6:13.0,T. Rozier makes 2-pt jump shot from 15 ft,,23,36
161,2,5:52.0,,Shooting foul by G. Yabusele (drawn by K. Middleton),23,36
162,2,5:52.0,,K. Middleton makes free throw 1 of 2,23,37
163,2,5:52.0,,J. Parker enters the game for T. Maker,23,37
164,2,5:52.0,M. Morris enters the game for J. Tatum,,23,37
165,2,5:52.0,,K. Middleton makes free throw 2 of 2,23,38
166,2,5:33.0,J. Brown makes 2-pt jump shot from 18 ft,,25,38
167,2,5:21.0,,Shooting foul by A. Horford (drawn by G. Antetokounmpo),25,38
168,2,5:21.0,,G. Antetokounmpo misses free throw 1 of 2,25,38
169,2,5:21.0,,Offensive rebound by Team,25,38
170,2,5:21.0,,M. Brogdon enters the game for K. Middleton,25,38
171,2,5:21.0,,G. Antetokounmpo makes free throw 2 of 2,25,39
172,2,5:01.0,T. Rozier misses 3-pt jump shot from 28 ft,,25,39
173,2,4:57.0,,Defensive rebound by G. Antetokounmpo,25,39
174,2,4:46.0,,G. Antetokounmpo misses 2-pt jump shot from 15 ft,25,39
175,2,4:44.0,Defensive rebound by A. Horford,,25,39
176,2,4:33.0,J. Brown makes 3-pt jump shot from 28 ft (assist by T. Rozier),,28,39
177,2,4:13.0,,J. Parker makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),28,42
178,2,3:58.0,J. Brown makes 2-pt layup from 1 ft (assist by T. Rozier),,30,42
179,2,3:49.0,,Personal foul by G. Yabusele (drawn by J. Parker),30,42
180,2,3:49.0,,J. Parker misses free throw 1 of 2,30,42
181,2,3:49.0,,Offensive rebound by Team,30,42
182,2,3:49.0,J. Tatum enters the game for G. Yabusele,,30,42
183,2,3:49.0,,J. Parker makes free throw 2 of 2,30,43
184,2,3:38.0,M. Morris misses 2-pt layup from 3 ft,,30,43
185,2,3:35.0,,Defensive rebound by J. Parker,30,43
186,2,3:30.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by J. Parker),30,45
187,2,3:14.0,J. Brown misses 2-pt layup from 3 ft,,30,45
188,2,3:10.0,,Defensive rebound by M. Brogdon,30,45
189,2,2:58.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,30,45
190,2,2:55.0,Defensive rebound by A. Horford,,30,45
191,2,2:50.0,J. Brown makes 2-pt jump shot from 10 ft,,32,45
192,2,2:36.0,,Shooting foul by M. Morris (drawn by J. Parker),32,45
193,2,2:36.0,Boston full timeout,,32,45
194,2,2:36.0,,E. Bledsoe enters the game for M. Dellavedova,32,45
195,2,2:36.0,,K. Middleton enters the game for T. Snell,32,45
196,2,2:36.0,,J. Parker makes free throw 1 of 2,32,46
197,2,2:36.0,,J. Parker misses free throw 2 of 2,32,46
198,2,2:32.0,Defensive rebound by M. Morris,,32,46
199,2,2:25.0,Shooting foul by J. Parker (drawn by M. Morris),,32,46
200,2,2:25.0,M. Morris makes free throw 1 of 2,,33,46
201,2,2:25.0,M. Morris misses free throw 2 of 2,,33,46
202,2,2:22.0,,Defensive rebound by J. Parker,33,46
203,2,2:08.0,,Turnover by G. Antetokounmpo (lost ball; steal by J. Brown),33,46
204,2,2:08.0,Personal foul by G. Antetokounmpo (drawn by J. Brown),,33,46
205,2,2:08.0,J. Brown makes free throw 1 of 2,,34,46
206,2,2:08.0,J. Brown misses free throw 2 of 2,,34,46
207,2,2:05.0,,Defensive rebound by K. Middleton,34,46
208,2,1:43.0,,K. Middleton misses 2-pt jump shot from 15 ft,34,46
209,2,1:41.0,Defensive rebound by J. Brown,,34,46
210,2,1:33.0,T. Rozier misses 3-pt jump shot from 28 ft,,34,46
211,2,1:30.0,,Defensive rebound by G. Antetokounmpo,34,46
212,2,1:23.0,,E. Bledsoe misses 2-pt jump shot from 15 ft,34,46
213,2,1:20.0,Defensive rebound by J. Brown,,34,46
214,2,1:16.0,J. Brown misses 2-pt layup from 4 ft (block by E. Bledsoe),,34,46
215,2,1:13.0,,Defensive rebound by K. Middleton,34,46
216,2,1:05.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),34,49
217,2,0:51.0,Personal foul by K. Middleton (drawn by J. Tatum),,34,49
218,2,0:51.0,J. Tatum makes free throw 1 of 2,,35,49
219,2,0:51.0,S. Larkin enters the game for J. Brown,,35,49
220,2,0:51.0,J. Tatum misses free throw 2 of 2,,35,49
221,2,0:49.0,,Defensive rebound by G. Antetokounmpo,35,49
222,2,0:34.0,,J. Parker makes 2-pt jump shot from 14 ft,35,51
223,2,0:22.0,J. Tatum misses 3-pt jump shot from 25 ft,,35,51
224,2,0:18.0,,Defensive rebound by J. Parker,35,51
225,2,0:02.0,,Turnover by G. Antetokounmpo (bad pass; steal by J. Tatum),35,51
226,3,11:43.0,,T. Zeller makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),35,53
227,3,11:26.0,A. Baynes makes 2-pt jump shot from 10 ft (assist by J. Brown),,37,53
228,3,11:06.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft,37,55
229,3,10:48.0,T. Rozier misses 3-pt jump shot from 24 ft,,37,55
230,3,10:44.0,Offensive rebound by A. Baynes,,37,55
231,3,10:44.0,Shooting foul by T. Zeller (drawn by A. Horford),,37,55
232,3,10:44.0,A. Horford makes free throw 1 of 2,,38,55
233,3,10:44.0,A. Horford makes free throw 2 of 2,,39,55
234,3,10:20.0,,K. Middleton makes 3-pt jump shot from 26 ft,39,58
235,3,9:55.0,Turnover by Team (shot clock),,39,58
236,3,9:40.0,,M. Brogdon misses 3-pt jump shot from 27 ft,39,58
237,3,9:38.0,Defensive rebound by A. Baynes,,39,58
238,3,9:31.0,J. Brown makes 2-pt layup at rim (assist by A. Baynes),,41,58
239,3,9:18.0,,Personal foul by J. Brown (drawn by G. Antetokounmpo),41,58
240,3,9:14.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by T. Zeller),41,60
241,3,8:50.0,J. Tatum makes 2-pt jump shot from 11 ft (assist by A. Baynes),,43,60
242,3,8:35.0,,E. Bledsoe misses 2-pt jump shot from 5 ft,43,60
243,3,8:33.0,Defensive rebound by A. Baynes,,43,60
244,3,8:28.0,Personal foul by E. Bledsoe (drawn by J. Tatum),,43,60
245,3,8:17.0,Shooting foul by T. Zeller (drawn by T. Rozier),,43,60
246,3,8:17.0,T. Rozier makes free throw 1 of 2,,44,60
247,3,8:17.0,,T. Maker enters the game for T. Zeller,44,60
248,3,8:17.0,S. Ojeleye enters the game for A. Baynes,,44,60
249,3,8:17.0,T. Rozier makes free throw 2 of 2,,45,60
250,3,7:58.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),45,62
251,3,7:58.0,,Shooting foul by J. Tatum (drawn by M. Brogdon),45,62
252,3,7:58.0,,M. Brogdon makes free throw 1 of 1,45,63
253,3,7:44.0,J. Tatum misses 2-pt layup from 3 ft (block by E. Bledsoe),,45,63
254,3,7:39.0,,Defensive rebound by K. Middleton,45,63
255,3,7:37.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),45,65
256,3,7:37.0,Boston full timeout,,45,65
257,3,7:24.0,Personal foul by G. Antetokounmpo (drawn by A. Horford),,45,65
258,3,7:18.0,J. Tatum makes 2-pt dunk from 1 ft (assist by T. Rozier),,47,65
259,3,6:51.0,,Turnover by Team (shot clock),47,65
260,3,6:30.0,S. Ojeleye makes 2-pt dunk from 1 ft (assist by A. Horford),,49,65
261,3,6:15.0,,M. Brogdon misses 3-pt jump shot from 25 ft,49,65
262,3,6:12.0,Defensive rebound by T. Rozier,,49,65
263,3,5:55.0,J. Tatum makes 2-pt layup from 1 ft (assist by T. Rozier),,51,65
264,3,5:47.0,,Milwaukee full timeout,51,65
265,3,5:47.0,,M. Dellavedova enters the game for E. Bledsoe,51,65
266,3,5:47.0,,J. Parker enters the game for K. Middleton,51,65
267,3,5:27.0,,Turnover by M. Brogdon (lost ball; steal by J. Brown),51,65
268,3,5:23.0,J. Brown makes 2-pt layup from 1 ft (assist by T. Rozier),,53,65
269,3,5:02.0,,Shooting foul by A. Horford (drawn by M. Dellavedova),53,65
270,3,5:02.0,,M. Dellavedova makes free throw 1 of 2,53,66
271,3,5:02.0,,T. Snell enters the game for M. Brogdon,53,66
272,3,5:02.0,,M. Dellavedova makes free throw 2 of 2,53,67
273,3,4:50.0,A. Horford makes 2-pt dunk from 1 ft,,55,67
274,3,4:41.0,,J. Parker misses 2-pt jump shot from 9 ft,55,67
275,3,4:38.0,Defensive rebound by A. Horford,,55,67
276,3,4:33.0,J. Brown makes 2-pt layup at rim (assist by A. Horford),,57,67
277,3,4:17.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft (assist by M. Dellavedova),57,69
278,3,4:04.0,T. Rozier misses 3-pt jump shot from 26 ft,,57,69
279,3,4:00.0,,Defensive rebound by J. Parker,57,69
280,3,3:48.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,57,69
281,3,3:45.0,Defensive rebound by S. Ojeleye,,57,69
282,3,3:32.0,A. Horford misses 3-pt jump shot from 27 ft,,57,69
283,3,3:30.0,Offensive rebound by A. Horford,,57,69
284,3,3:26.0,J. Tatum makes 3-pt jump shot from 23 ft (assist by T. Rozier),,60,69
285,3,2:56.0,,J. Parker makes 2-pt jump shot from 6 ft,60,71
286,3,2:37.0,J. Brown makes 3-pt jump shot from 26 ft (assist by J. Tatum),,63,71
287,3,2:21.0,,T. Maker misses 3-pt jump shot from 26 ft,63,71
288,3,2:18.0,Defensive rebound by J. Tatum,,63,71
289,3,2:12.0,J. Brown misses 3-pt jump shot from 26 ft,,63,71
290,3,2:09.0,,Defensive rebound by T. Snell,63,71
291,3,2:05.0,,Turnover by T. Snell (lost ball; steal by J. Tatum),63,71
292,3,1:56.0,J. Tatum misses 3-pt jump shot from 26 ft,,63,71
293,3,1:51.0,Offensive rebound by J. Tatum,,63,71
294,3,1:47.0,Shooting foul by T. Snell (drawn by J. Tatum),,63,71
295,3,1:47.0,J. Tatum makes free throw 1 of 2,,64,71
296,3,1:47.0,,K. Middleton enters the game for G. Antetokounmpo,64,71
297,3,1:47.0,G. Yabusele enters the game for J. Brown,,64,71
298,3,1:47.0,S. Larkin enters the game for T. Rozier,,64,71
299,3,1:47.0,M. Morris enters the game for A. Horford,,64,71
300,3,1:47.0,J. Tatum makes free throw 2 of 2,,65,71
301,3,1:27.0,,Shooting foul by G. Yabusele (drawn by J. Parker),65,71
302,3,1:27.0,,J. Parker makes free throw 1 of 2,65,72
303,3,1:27.0,,J. Parker makes free throw 2 of 2,65,73
304,3,1:02.0,G. Yabusele misses 3-pt jump shot from 24 ft (block by K. Middleton),,65,73
305,3,0:56.0,,Defensive rebound by M. Dellavedova,65,73
306,3,0:56.0,,K. Middleton makes 2-pt layup at rim (assist by T. Snell),65,75
307,3,0:42.0,Personal foul by T. Snell (drawn by J. Tatum),,65,75
308,3,0:42.0,J. Tatum makes free throw 1 of 2,,66,75
309,3,0:42.0,A. Baynes enters the game for G. Yabusele,,66,75
310,3,0:42.0,J. Tatum makes free throw 2 of 2,,67,75
311,3,0:32.0,,M. Dellavedova misses 2-pt jump shot from 5 ft,67,75
312,3,0:30.0,Defensive rebound by A. Baynes,,67,75
313,3,0:14.0,J. Tatum misses 2-pt layup from 2 ft (block by T. Maker),,67,75
314,3,0:14.0,Offensive rebound by Team,,67,75
315,3,0:05.0,S. Ojeleye misses 3-pt jump shot from 26 ft,,67,75
316,3,0:05.0,,Defensive rebound by T. Maker,67,75
317,3,0:00.0,,K. Middleton misses 2-pt jump shot from 15 ft,67,75
318,3,0:00.0,,Offensive rebound by Team,67,75
319,4,11:53.0,Personal foul by T. Maker (drawn by S. Larkin),,67,75
320,4,11:43.0,S. Ojeleye misses 3-pt jump shot from 25 ft,,67,75
321,4,11:40.0,Offensive rebound by M. Morris,,67,75
322,4,11:40.0,M. Morris misses 2-pt layup at rim,,67,75
323,4,11:40.0,,Defensive rebound by J. Parker,67,75
324,4,11:29.0,,E. Bledsoe misses 2-pt jump shot from 10 ft,67,75
325,4,11:25.0,Defensive rebound by J. Brown,,67,75
326,4,11:11.0,A. Baynes makes 2-pt dunk at rim (assist by S. Larkin),,69,75
327,4,10:51.0,,J. Parker misses 3-pt jump shot from 25 ft,69,75
328,4,10:49.0,Defensive rebound by A. Baynes,,69,75
329,4,10:41.0,J. Brown makes 3-pt jump shot from 28 ft (assist by S. Larkin),,72,75
330,4,10:37.0,,Milwaukee full timeout,72,75
331,4,10:09.0,,G. Antetokounmpo makes 2-pt jump shot from 6 ft,72,77
332,4,9:47.0,M. Morris makes 3-pt jump shot from 22 ft (assist by S. Larkin),,75,77
333,4,9:35.0,,Personal foul by M. Morris (drawn by K. Middleton),75,77
334,4,9:35.0,,M. Brogdon enters the game for J. Parker,75,77
335,4,9:19.0,,G. Antetokounmpo misses 2-pt jump shot from 16 ft,75,77
336,4,9:19.0,Defensive rebound by Team,,75,77
337,4,9:03.0,M. Morris makes 2-pt layup at rim,,77,77
338,4,8:58.0,,Personal foul by M. Morris (drawn by K. Middleton),77,77
339,4,8:53.0,,T. Maker makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),77,80
340,4,8:31.0,M. Morris misses 2-pt layup from 4 ft,,77,80
341,4,8:27.0,Offensive rebound by J. Brown,,77,80
342,4,8:26.0,J. Brown misses 3-pt jump shot from 25 ft,,77,80
343,4,8:23.0,,Defensive rebound by G. Antetokounmpo,77,80
344,4,8:13.0,Offensive charge foul by K. Middleton (drawn by M. Morris),,77,80
345,4,8:13.0,,Turnover by K. Middleton (offensive foul),77,80
346,4,8:13.0,A. Horford enters the game for A. Baynes,,77,80
347,4,7:58.0,S. Ojeleye misses 2-pt layup from 4 ft (block by T. Maker),,77,80
348,4,7:53.0,Offensive rebound by A. Horford,,77,80
349,4,7:53.0,Shooting foul by G. Antetokounmpo (drawn by M. Morris),,77,80
350,4,7:53.0,M. Morris makes free throw 1 of 2,,78,80
351,4,7:53.0,M. Morris makes free throw 2 of 2,,79,80
352,4,7:40.0,,E. Bledsoe makes 3-pt jump shot from 27 ft (assist by M. Brogdon),79,83
353,4,7:21.0,Turnover by A. Horford (bad pass; steal by E. Bledsoe),,79,83
354,4,7:14.0,,Turnover by T. Maker (bad pass; steal by J. Brown),79,83
355,4,7:08.0,Boston full timeout,,79,83
356,4,7:08.0,T. Rozier enters the game for S. Larkin,,79,83
357,4,7:08.0,J. Tatum enters the game for M. Morris,,79,83
358,4,6:48.0,J. Tatum makes 3-pt jump shot from 27 ft (assist by T. Rozier),,82,83
359,4,6:27.0,,K. Middleton makes 3-pt jump shot from 28 ft (assist by T. Maker),82,86
360,4,6:13.0,T. Rozier makes 3-pt jump shot from 27 ft,,85,86
361,4,5:54.0,,E. Bledsoe makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),85,88
362,4,5:43.0,J. Tatum misses 3-pt jump shot from 27 ft,,85,88
363,4,5:40.0,,Defensive rebound by T. Maker,85,88
364,4,5:27.0,,Shooting foul by T. Rozier (drawn by E. Bledsoe),85,88
365,4,5:27.0,,E. Bledsoe misses free throw 1 of 3,85,88
366,4,5:27.0,,Offensive rebound by Team,85,88
367,4,5:27.0,,E. Bledsoe makes free throw 2 of 3,85,89
368,4,5:27.0,M. Morris enters the game for S. Ojeleye,,85,89
369,4,5:27.0,,E. Bledsoe makes free throw 3 of 3,85,90
370,4,5:14.0,M. Morris misses 2-pt layup from 2 ft (block by T. Maker),,85,90
371,4,5:14.0,Offensive rebound by Team,,85,90
372,4,5:12.0,T. Rozier misses 3-pt jump shot from 23 ft,,85,90
373,4,5:09.0,Offensive rebound by J. Tatum,,85,90
374,4,5:04.0,J. Brown makes 2-pt jump shot from 4 ft (assist by J. Tatum),,87,90
375,4,4:49.0,,Personal block foul by J. Brown (drawn by K. Middleton),87,90
376,4,4:35.0,,Shooting foul by J. Tatum (drawn by K. Middleton),87,90
377,4,4:35.0,,K. Middleton makes free throw 1 of 2,87,91
378,4,4:35.0,,K. Middleton makes free throw 2 of 2,87,92
