,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
285,3,2:44.0,Turnover by D. Bembry (lost ball; steal by B. Biyombo),,73,70
286,3,2:38.0,,A. Gordon misses 3-pt jump shot from 23 ft,73,70
287,3,2:35.0,Defensive rebound by M. Plumlee,,73,70
288,3,2:20.0,Turnover by D. Bembry (bad pass; steal by B. Biyombo),,73,70
289,3,2:15.0,Offensive charge foul by A. Gordon (drawn by M. Plumlee),,73,70
290,3,2:15.0,,Turnover by A. Gordon (offensive foul),73,70
291,3,2:15.0,T. Cavanaugh enters the game for M. Plumlee,,73,70
292,3,2:04.0,M. Belinelli makes 3-pt jump shot from 26 ft,,76,70
293,3,1:47.0,,E. Fournier makes 2-pt layup from 2 ft,76,72
294,3,1:34.0,M. Belinelli misses 3-pt jump shot from 25 ft,,76,72
295,3,1:30.0,Offensive rebound by I. Taylor,,76,72
296,3,1:28.0,D. Bembry makes 3-pt jump shot from 23 ft (assist by I. Taylor),,79,72
297,3,1:16.0,,E. Fournier misses 2-pt jump shot from 15 ft,79,72
298,3,1:13.0,Defensive rebound by M. Belinelli,,79,72
299,3,1:02.0,Personal foul by E. Fournier (drawn by M. Belinelli),,79,72
300,3,1:02.0,,A. Afflalo enters the game for E. Fournier,79,72
301,3,0:52.0,M. Belinelli misses 2-pt jump shot from 19 ft,,79,72
302,3,0:48.0,,Defensive rebound by A. Gordon,79,72
303,3,0:41.0,,J. Simmons makes 2-pt layup from 1 ft (assist by A. Gordon),79,74
304,3,0:20.0,M. Belinelli misses 3-pt jump shot from 27 ft,,79,74
305,3,0:17.0,,Defensive rebound by A. Gordon,79,74
306,3,0:13.0,T. Prince enters the game for M. Belinelli,,79,74
307,3,0:13.0,M. Plumlee enters the game for L. Babbitt,,79,74
308,4,11:44.0,,Shooting foul by K. Bazemore (drawn by B. Biyombo),79,74
309,4,11:44.0,,B. Biyombo makes free throw 1 of 2,79,75
310,4,11:44.0,,B. Biyombo misses free throw 2 of 2,79,75
311,4,11:41.0,Defensive rebound by M. Belinelli,,79,75
312,4,11:29.0,T. Cavanaugh makes 2-pt layup from 2 ft (assist by K. Bazemore),,81,75
313,4,11:29.0,Shooting foul by D. Augustin (drawn by T. Cavanaugh),,81,75
314,4,11:29.0,T. Cavanaugh misses free throw 1 of 1,,81,75
315,4,11:27.0,,Defensive rebound by B. Biyombo,81,75
316,4,11:17.0,,Turnover by E. Fournier (lost ball; steal by T. Cavanaugh),81,75
317,4,11:11.0,D. Bembry makes 2-pt dunk from 1 ft (assist by K. Bazemore),,83,75
318,4,10:53.0,,E. Payton misses 3-pt jump shot from 25 ft,83,75
319,4,10:53.0,Defensive rebound by D. Bembry,,83,75
320,4,10:35.0,I. Taylor misses 2-pt jump shot from 4 ft,,83,75
321,4,10:32.0,,Defensive rebound by B. Biyombo,83,75
322,4,10:22.0,,Shooting foul by I. Taylor (drawn by D. Augustin),83,75
323,4,10:22.0,,D. Augustin makes free throw 1 of 2,83,76
324,4,10:22.0,,N. Vučević enters the game for B. Biyombo,83,76
325,4,10:22.0,,D. Augustin makes free throw 2 of 2,83,77
326,4,10:12.0,T. Cavanaugh makes 2-pt layup from 2 ft (assist by K. Bazemore),,85,77
327,4,10:12.0,Shooting foul by E. Fournier (drawn by T. Cavanaugh),,85,77
328,4,10:12.0,T. Cavanaugh makes free throw 1 of 1,,86,77
329,4,10:00.0,Offensive charge foul by E. Payton (drawn by T. Cavanaugh),,86,77
330,4,10:00.0,,Turnover by E. Payton (offensive foul),86,77
331,4,9:46.0,T. Cavanaugh misses 3-pt jump shot from 24 ft,,86,77
332,4,9:42.0,,Defensive rebound by E. Payton,86,77
333,4,9:33.0,,N. Vučević misses 2-pt hook shot from 5 ft,86,77
334,4,9:30.0,Defensive rebound by M. Belinelli,,86,77
335,4,9:29.0,Turnover by I. Taylor (bad pass),,86,77
336,4,9:29.0,,A. Gordon enters the game for A. Afflalo,86,77
337,4,9:16.0,,E. Fournier misses 2-pt layup from 3 ft,86,77
338,4,9:15.0,,Offensive rebound by A. Gordon,86,77
339,4,9:13.0,,Shooting foul by K. Bazemore (drawn by A. Gordon),86,77
340,4,9:13.0,,A. Gordon makes free throw 1 of 2,86,78
341,4,9:13.0,T. Prince enters the game for M. Belinelli,,86,78
342,4,9:13.0,D. Schröder enters the game for I. Taylor,,86,78
343,4,9:13.0,,A. Gordon makes free throw 2 of 2,86,79
344,4,9:02.0,K. Bazemore misses 3-pt jump shot from 26 ft,,86,79
345,4,8:58.0,,Defensive rebound by N. Vučević,86,79
346,4,8:37.0,,E. Payton misses 2-pt jump shot from 9 ft,86,79
347,4,8:34.0,Defensive rebound by D. Schröder,,86,79
348,4,8:13.0,D. Bembry misses 2-pt layup from 2 ft,,86,79
349,4,8:11.0,,Defensive rebound by E. Fournier,86,79
350,4,8:08.0,,A. Gordon makes 2-pt layup from 1 ft (assist by N. Vučević),86,81
351,4,8:08.0,,Shooting foul by T. Cavanaugh (drawn by A. Gordon),86,81
352,4,8:08.0,,J. Simmons enters the game for E. Payton,86,81
353,4,8:08.0,E. İlyasova enters the game for T. Cavanaugh,,86,81
354,4,8:08.0,,A. Gordon makes free throw 1 of 1,86,82
355,4,7:53.0,D. Schröder misses 2-pt layup from 2 ft (block by N. Vučević),,86,82
356,4,7:49.0,,Defensive rebound by A. Gordon,86,82
357,4,7:47.0,,D. Augustin misses 3-pt jump shot from 23 ft,86,82
358,4,7:47.0,Defensive rebound by K. Bazemore,,86,82
359,4,7:34.0,Turnover by D. Bembry (lost ball; steal by N. Vučević),,86,82
360,4,7:30.0,,D. Augustin makes 2-pt layup from 2 ft,86,84
361,4,7:30.0,Atlanta full timeout,,86,84
362,4,7:30.0,I. Taylor enters the game for D. Bembry,,86,84
363,4,7:13.0,D. Schröder misses 2-pt layup at rim,,86,84
364,4,7:11.0,,Defensive rebound by N. Vučević,86,84
365,4,7:05.0,,D. Augustin misses 2-pt jump shot from 20 ft,86,84
366,4,7:04.0,,Offensive rebound by Team,86,84
367,4,6:57.0,,E. Fournier makes 2-pt layup from 2 ft (assist by D. Augustin),86,86
368,4,6:47.0,Personal foul by J. Simmons (drawn by D. Schröder),,86,86
369,4,6:47.0,,E. Payton enters the game for D. Augustin,86,86
370,4,6:42.0,Personal block foul by J. Simmons (drawn by D. Schröder),,86,86
371,4,6:28.0,D. Schröder misses 3-pt jump shot from 25 ft,,86,86
372,4,6:24.0,,Defensive rebound by A. Gordon,86,86
373,4,6:08.0,,N. Vučević misses 3-pt jump shot from 26 ft,86,86
374,4,6:05.0,Defensive rebound by D. Schröder,,86,86
375,4,6:02.0,I. Taylor makes 2-pt layup at rim (assist by D. Schröder),,88,86
376,4,6:02.0,Shooting foul by N. Vučević (drawn by I. Taylor),,88,86
377,4,6:02.0,L. Babbitt enters the game for D. Schröder,,88,86
378,4,6:02.0,M. Belinelli enters the game for K. Bazemore,,88,86
379,4,6:02.0,I. Taylor misses free throw 1 of 1,,88,86
380,4,5:59.0,,Defensive rebound by N. Vučević,88,86
