,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
87,1,1:39.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by K. Olynyk),23,27
88,1,1:17.0,S. Johnson misses 3-pt jump shot from 26 ft,,23,27
89,1,1:16.0,,Defensive rebound by Team,23,27
90,1,1:16.0,,J. Richardson enters the game for L. Babbitt,23,27
91,1,1:05.0,,K. Olynyk misses 3-pt jump shot from 25 ft,23,27
92,1,1:02.0,Defensive rebound by B. Griffin,,23,27
93,1,0:56.0,B. Griffin makes 3-pt jump shot from 26 ft,,26,27
94,1,0:42.0,,J. Winslow misses 3-pt jump shot from 23 ft,26,27
95,1,0:42.0,Defensive rebound by L. Galloway,,26,27
96,1,0:30.0,E. Moreland makes 2-pt layup from 4 ft (assist by B. Griffin),,28,27
97,1,0:14.0,,J. Winslow misses 2-pt jump shot from 8 ft,28,27
98,1,0:11.0,,Offensive rebound by K. Olynyk,28,27
99,1,0:08.0,,R. McGruder misses 3-pt jump shot from 23 ft,28,27
100,1,0:06.0,Defensive rebound by L. Galloway,,28,27
101,1,0:00.0,B. Griffin misses 3-pt jump shot from 29 ft,,28,27
102,1,0:00.0,,Defensive rebound by D. Wade,28,27
103,2,11:41.0,,Shooting foul by E. Moreland (drawn by K. Olynyk),28,27
104,2,11:41.0,,K. Olynyk makes free throw 1 of 2,28,28
105,2,11:41.0,,K. Olynyk makes free throw 2 of 2,28,29
106,2,11:27.0,L. Galloway misses 2-pt jump shot from 19 ft,,28,29
107,2,11:25.0,,Defensive rebound by D. Wade,28,29
108,2,11:15.0,,D. Wade makes 2-pt jump shot from 16 ft (assist by R. McGruder),28,31
109,2,11:00.0,D. Buycks misses 2-pt jump shot from 20 ft,,28,31
110,2,10:57.0,,Defensive rebound by D. Wade,28,31
111,2,10:53.0,,J. Winslow misses 2-pt layup from 3 ft,28,31
112,2,10:49.0,,Offensive rebound by J. Richardson,28,31
113,2,10:45.0,,J. Winslow makes 2-pt layup from 3 ft (assist by K. Olynyk),28,33
114,2,10:28.0,Offensive foul by E. Moreland (drawn by J. Richardson),,28,33
115,2,10:28.0,Turnover by E. Moreland (offensive foul),,28,33
116,2,10:05.0,,K. Olynyk makes 3-pt jump shot from 27 ft,28,36
117,2,9:53.0,Personal foul by D. Wade (drawn by E. Moreland),,28,36
118,2,9:43.0,Offensive foul by E. Moreland (drawn by D. Wade),,28,36
119,2,9:43.0,Turnover by E. Moreland (offensive foul),,28,36
120,2,9:43.0,A. Drummond enters the game for E. Moreland,,28,36
121,2,9:31.0,,J. Richardson makes 2-pt jump shot from 11 ft,28,38
122,2,9:31.0,Violation by A. Drummond (def goaltending),,28,38
123,2,9:07.0,A. Drummond misses 2-pt layup from 5 ft,,28,38
124,2,9:04.0,,Defensive rebound by J. Winslow,28,38
125,2,9:02.0,,Turnover by J. Winslow (bad pass),28,38
126,2,9:02.0,I. Smith enters the game for D. Buycks,,28,38
127,2,8:55.0,I. Smith makes 2-pt layup from 3 ft,,30,38
128,2,8:55.0,Shooting foul by J. Richardson (drawn by I. Smith),,30,38
129,2,8:55.0,I. Smith misses free throw 1 of 1,,30,38
130,2,8:50.0,Offensive rebound by A. Drummond,,30,38
131,2,8:38.0,A. Tolliver misses 3-pt jump shot from 27 ft,,30,38
132,2,8:35.0,Offensive rebound by A. Drummond,,30,38
133,2,8:32.0,A. Drummond misses 2-pt layup from 2 ft,,30,38
134,2,8:28.0,Offensive rebound by A. Tolliver,,30,38
135,2,8:28.0,A. Tolliver makes 2-pt layup at rim,,32,38
136,2,8:19.0,,D. Wade misses 2-pt jump shot from 14 ft,32,38
137,2,8:17.0,Defensive rebound by L. Galloway,,32,38
138,2,8:17.0,Personal foul by K. Olynyk (drawn by L. Galloway),,32,38
139,2,8:17.0,,H. Whiteside enters the game for K. Olynyk,32,38
140,2,8:08.0,L. Galloway misses 3-pt jump shot from 27 ft,,32,38
141,2,8:08.0,,Defensive rebound by Team,32,38
142,2,7:45.0,,H. Whiteside misses 2-pt hook shot from 6 ft (block by A. Drummond),32,38
143,2,7:41.0,Defensive rebound by A. Drummond,,32,38
144,2,7:39.0,A. Tolliver misses 2-pt layup from 5 ft (block by J. Winslow),,32,38
145,2,7:34.0,,Defensive rebound by J. Richardson,32,38
146,2,7:32.0,,D. Wade makes 2-pt jump shot from 16 ft,32,40
147,2,7:32.0,,Shooting foul by I. Smith (drawn by D. Wade),32,40
148,2,7:32.0,,G. Dragić enters the game for R. McGruder,32,40
149,2,7:32.0,R. Bullock enters the game for L. Galloway,,32,40
150,2,7:32.0,,D. Wade makes free throw 1 of 1,32,41
151,2,7:10.0,R. Bullock misses 2-pt layup from 4 ft (block by J. Richardson),,32,41
152,2,7:05.0,,Defensive rebound by H. Whiteside,32,41
153,2,6:59.0,,J. Richardson makes 2-pt jump shot from 14 ft,32,43
154,2,6:46.0,I. Smith misses 2-pt layup from 3 ft,,32,43
155,2,6:42.0,Offensive rebound by A. Drummond,,32,43
156,2,6:42.0,A. Drummond misses 2-pt layup at rim,,32,43
157,2,6:41.0,,Defensive rebound by H. Whiteside,32,43
158,2,6:29.0,,H. Whiteside misses 2-pt hook shot from 5 ft,32,43
159,2,6:27.0,Defensive rebound by I. Smith,,32,43
160,2,6:23.0,I. Smith makes 2-pt layup from 2 ft,,34,43
161,2,6:12.0,,Miami full timeout,34,43
162,2,6:12.0,,J. Johnson enters the game for J. Richardson,34,43
163,2,6:12.0,,L. Babbitt enters the game for D. Wade,34,43
164,2,6:12.0,B. Griffin enters the game for A. Tolliver,,34,43
165,2,6:03.0,,G. Dragić misses 2-pt jump shot from 9 ft,34,43
166,2,6:03.0,,Offensive rebound by H. Whiteside,34,43
167,2,6:03.0,,Shooting foul by A. Drummond (drawn by H. Whiteside),34,43
168,2,6:03.0,,H. Whiteside makes free throw 1 of 2,34,44
169,2,6:03.0,,H. Whiteside misses free throw 2 of 2,34,44
170,2,6:01.0,Defensive rebound by A. Drummond,,34,44
171,2,5:47.0,R. Bullock misses 3-pt jump shot from 25 ft,,34,44
172,2,5:44.0,,Defensive rebound by H. Whiteside,34,44
173,2,5:35.0,J. Ennis enters the game for S. Johnson,,34,44
174,2,5:28.0,,J. Winslow makes 3-pt jump shot from 24 ft (assist by G. Dragić),34,47
175,2,5:05.0,J. Ennis misses 3-pt jump shot from 26 ft,,34,47
176,2,5:03.0,Offensive rebound by A. Drummond,,34,47
177,2,5:03.0,Shooting foul by J. Johnson (drawn by A. Drummond),,34,47
178,2,5:03.0,A. Drummond misses free throw 1 of 2,,34,47
179,2,5:03.0,Offensive rebound by Team,,34,47
180,2,5:03.0,A. Drummond misses free throw 2 of 2,,34,47
181,2,5:00.0,,Defensive rebound by H. Whiteside,34,47
182,2,4:40.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by H. Whiteside),34,50
183,2,4:25.0,Turnover by R. Bullock (bad pass),,34,50
184,2,4:17.0,,J. Winslow misses 3-pt jump shot from 26 ft,34,50
185,2,4:16.0,,Offensive rebound by H. Whiteside,34,50
186,2,4:16.0,,Personal foul by B. Griffin (drawn by H. Whiteside),34,50
187,2,4:08.0,,J. Winslow makes 2-pt jump shot from 3 ft,34,52
188,2,3:43.0,Turnover by A. Drummond (turnover),,34,52
189,2,3:30.0,,G. Dragić misses 2-pt jump shot from 17 ft,34,52
190,2,3:26.0,Defensive rebound by I. Smith,,34,52
191,2,3:14.0,R. Bullock misses 3-pt jump shot from 25 ft,,34,52
192,2,3:10.0,Offensive rebound by A. Drummond,,34,52
193,2,3:07.0,A. Drummond makes 2-pt hook shot from 6 ft,,36,52
194,2,2:59.0,,L. Babbitt misses 3-pt jump shot from 26 ft,36,52
195,2,2:56.0,Defensive rebound by R. Bullock,,36,52
196,2,2:47.0,B. Griffin makes 3-pt jump shot from 25 ft (assist by I. Smith),,39,52
197,2,2:18.0,,Turnover by H. Whiteside (turnover),39,52
198,2,2:18.0,Detroit full timeout,,39,52
199,2,2:18.0,,K. Olynyk enters the game for J. Johnson,39,52
200,2,2:18.0,,J. Richardson enters the game for H. Whiteside,39,52
201,2,2:06.0,B. Griffin makes 2-pt layup from 4 ft (assist by I. Smith),,41,52
202,2,1:51.0,,G. Dragić makes 2-pt layup from 3 ft,41,54
203,2,1:31.0,Turnover by I. Smith (traveling),,41,54
204,2,1:31.0,D. Buycks enters the game for I. Smith,,41,54
205,2,1:24.0,,Personal foul by D. Buycks (drawn by G. Dragić),41,54
206,2,1:24.0,,G. Dragić makes free throw 1 of 2,41,55
207,2,1:24.0,,G. Dragić makes free throw 2 of 2,41,56
208,2,1:11.0,B. Griffin misses 2-pt jump shot from 20 ft,,41,56
209,2,1:08.0,,Defensive rebound by G. Dragić,41,56
210,2,1:02.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by J. Richardson),41,59
211,2,0:47.0,,Technical foul by J. Winslow,41,59
212,2,0:47.0,,U. Haslem enters the game for J. Winslow,41,59
213,2,0:47.0,B. Griffin makes flagrant free throw 1 of 2,,42,59
214,2,0:47.0,B. Griffin makes flagrant free throw 2 of 2,,43,59
215,2,0:38.0,J. Ennis makes 3-pt jump shot from 22 ft (assist by D. Buycks),,46,59
216,2,0:16.0,,G. Dragić misses 3-pt jump shot from 28 ft,46,59
217,2,0:15.0,Defensive rebound by Team,,46,59
218,2,0:01.0,R. Bullock misses 3-pt jump shot from 26 ft,,46,59
219,2,0:00.0,Offensive rebound by D. Buycks,,46,59
220,3,11:45.0,,J. Johnson makes 3-pt jump shot from 26 ft (assist by J. Richardson),46,62
221,3,11:23.0,B. Griffin makes 2-pt jump shot from 11 ft (assist by R. Bullock),,48,62
222,3,11:23.0,Shooting foul by J. Richardson (drawn by B. Griffin),,48,62
223,3,11:23.0,B. Griffin makes free throw 1 of 1,,49,62
224,3,11:05.0,,J. Richardson misses 3-pt jump shot from 30 ft,49,62
225,3,11:05.0,Defensive rebound by I. Smith,,49,62
226,3,10:52.0,Shooting foul by J. Johnson (drawn by B. Griffin),,49,62
227,3,10:52.0,B. Griffin makes free throw 1 of 2,,50,62
228,3,10:52.0,B. Griffin makes free throw 2 of 2,,51,62
229,3,10:36.0,,H. Whiteside misses 2-pt hook shot from 6 ft,51,62
230,3,10:36.0,,Offensive rebound by H. Whiteside,51,62
231,3,10:36.0,,Shooting foul by J. Ennis (drawn by H. Whiteside),51,62
232,3,10:36.0,,H. Whiteside makes free throw 1 of 2,51,63
233,3,10:36.0,,H. Whiteside makes free throw 2 of 2,51,64
234,3,10:29.0,J. Ennis misses 3-pt jump shot from 23 ft,,51,64
235,3,10:28.0,,Defensive rebound by J. Richardson,51,64
236,3,10:28.0,,Personal foul by A. Drummond (drawn by H. Whiteside),51,64
237,3,10:17.0,,Turnover by H. Whiteside (bad pass; steal by A. Drummond),51,64
238,3,10:17.0,Personal foul by H. Whiteside (drawn by A. Drummond),,51,64
239,3,10:06.0,B. Griffin misses 2-pt jump shot from 21 ft,,51,64
240,3,10:03.0,,Defensive rebound by G. Dragić,51,64
241,3,9:56.0,,L. Babbitt misses 3-pt jump shot from 29 ft,51,64
242,3,9:53.0,Defensive rebound by A. Drummond,,51,64
243,3,9:42.0,R. Bullock misses 2-pt jump shot from 21 ft,,51,64
244,3,9:39.0,Offensive rebound by A. Drummond,,51,64
245,3,9:37.0,A. Drummond misses 2-pt jump shot from 5 ft,,51,64
246,3,9:33.0,Offensive rebound by A. Drummond,,51,64
247,3,9:33.0,A. Drummond makes 2-pt layup at rim,,53,64
248,3,9:18.0,,J. Johnson misses 3-pt jump shot from 27 ft,53,64
249,3,9:16.0,Defensive rebound by A. Drummond,,53,64
250,3,8:55.0,Shooting foul by G. Dragić (drawn by B. Griffin),,53,64
251,3,8:55.0,B. Griffin makes free throw 1 of 2,,54,64
252,3,8:55.0,B. Griffin makes free throw 2 of 2,,55,64
253,3,8:43.0,,J. Richardson makes 2-pt jump shot from 3 ft,55,66
254,3,8:28.0,J. Ennis makes 2-pt jump shot from 20 ft (assist by A. Drummond),,57,66
255,3,8:15.0,,Turnover by G. Dragić (lost ball; steal by A. Drummond),57,66
256,3,8:10.0,J. Ennis misses 2-pt layup from 3 ft (block by J. Johnson),,57,66
257,3,8:10.0,Offensive rebound by Team,,57,66
258,3,7:52.0,I. Smith misses 2-pt jump shot from 7 ft,,57,66
259,3,7:46.0,,Defensive rebound by H. Whiteside,57,66
260,3,7:43.0,Offensive charge foul by G. Dragić (drawn by I. Smith),,57,66
261,3,7:43.0,,Turnover by G. Dragić (offensive foul),57,66
262,3,7:40.0,R. Bullock makes 2-pt layup from 4 ft (assist by B. Griffin),,59,66
263,3,7:40.0,,Miami full timeout,59,66
264,3,7:16.0,,J. Richardson misses 2-pt jump shot from 12 ft,59,66
265,3,7:14.0,Defensive rebound by B. Griffin,,59,66
266,3,7:10.0,A. Drummond misses 2-pt layup from 4 ft,,59,66
267,3,7:02.0,Offensive rebound by A. Drummond,,59,66
268,3,7:02.0,A. Drummond makes 2-pt layup at rim,,61,66
269,3,6:51.0,,L. Babbitt makes 3-pt jump shot from 28 ft (assist by G. Dragić),61,69
270,3,6:22.0,J. Ennis misses 3-pt jump shot from 27 ft,,61,69
271,3,6:21.0,Offensive rebound by Team,,61,69
272,3,6:21.0,Turnover by Team (shot clock),,61,69
273,3,6:21.0,Detroit full timeout,,61,69
274,3,6:21.0,,R. McGruder enters the game for J. Richardson,61,69
275,3,6:07.0,,L. Babbitt misses 3-pt jump shot from 27 ft,61,69
276,3,6:03.0,,Offensive rebound by H. Whiteside,61,69
277,3,5:57.0,,J. Johnson makes 3-pt jump shot from 22 ft (assist by L. Babbitt),61,72
278,3,5:37.0,R. Bullock makes 2-pt jump shot from 16 ft (assist by B. Griffin),,63,72
279,3,5:15.0,,H. Whiteside misses 2-pt jump shot from 19 ft,63,72
280,3,5:15.0,Defensive rebound by Team,,63,72
281,3,5:00.0,Turnover by A. Drummond (step out of bounds),,63,72
282,3,4:45.0,,L. Babbitt misses 3-pt jump shot from 26 ft,63,72
283,3,4:43.0,,Offensive rebound by H. Whiteside,63,72
284,3,4:40.0,,Turnover by H. Whiteside (lost ball; steal by A. Drummond),63,72
285,3,4:40.0,S. Johnson enters the game for J. Ennis,,63,72
286,3,4:40.0,D. Buycks enters the game for I. Smith,,63,72
287,3,4:21.0,S. Johnson makes 3-pt jump shot from 27 ft (assist by B. Griffin),,66,72
288,3,4:06.0,,Turnover by J. Johnson (bad pass),66,72
289,3,4:06.0,,D. Wade enters the game for L. Babbitt,66,72
290,3,4:06.0,E. Moreland enters the game for A. Drummond,,66,72
291,3,3:49.0,B. Griffin misses 3-pt jump shot from 25 ft,,66,72
292,3,3:45.0,,Defensive rebound by H. Whiteside,66,72
293,3,3:32.0,,D. Wade misses 2-pt layup from 3 ft,66,72
294,3,3:29.0,Defensive rebound by S. Johnson,,66,72
295,3,3:17.0,B. Griffin makes 2-pt jump shot from 3 ft,,68,72
296,3,2:55.0,,R. McGruder misses 3-pt jump shot from 23 ft,68,72
297,3,2:51.0,Defensive rebound by B. Griffin,,68,72
298,3,2:36.0,B. Griffin misses 3-pt jump shot from 24 ft,,68,72
299,3,2:33.0,,Defensive rebound by H. Whiteside,68,72
300,3,2:29.0,,Personal foul by S. Johnson (drawn by D. Wade),68,72
301,3,2:29.0,,K. Olynyk enters the game for G. Dragić,68,72
302,3,2:29.0,,J. Winslow enters the game for J. Johnson,68,72
303,3,2:29.0,,J. Richardson enters the game for H. Whiteside,68,72
304,3,2:21.0,,D. Wade misses 2-pt jump shot from 19 ft,68,72
305,3,2:17.0,Defensive rebound by S. Johnson,,68,72
306,3,2:12.0,Turnover by S. Johnson (lost ball; steal by J. Winslow),,68,72
307,3,2:12.0,,Personal foul by S. Johnson (drawn by J. Winslow),68,72
308,3,1:54.0,,Turnover by K. Olynyk (lost ball; steal by R. Bullock),68,72
309,3,1:49.0,S. Johnson makes 2-pt layup from 4 ft (assist by B. Griffin),,70,72
310,3,1:31.0,,K. Olynyk misses 3-pt jump shot from 27 ft,70,72
311,3,1:27.0,,Offensive rebound by J. Winslow,70,72
312,3,1:26.0,,K. Olynyk misses 2-pt jump shot from 20 ft,70,72
313,3,1:23.0,Defensive rebound by E. Moreland,,70,72
314,3,1:06.0,B. Griffin misses 2-pt jump shot from 17 ft,,70,72
315,3,1:00.0,,Defensive rebound by D. Wade,70,72
316,3,0:48.0,,J. Richardson makes 2-pt hook shot from 9 ft,70,74
317,3,0:35.0,D. Buycks misses 2-pt jump shot from 16 ft,,70,74
318,3,0:31.0,,Defensive rebound by D. Wade,70,74
319,3,0:24.0,,Turnover by D. Wade (bad pass; steal by D. Buycks),70,74
320,3,0:03.0,S. Johnson misses 3-pt jump shot from 25 ft,,70,74
321,3,0:00.0,,Defensive rebound by R. McGruder,70,74
322,3,0:00.0,,D. Wade misses 3-pt jump shot from 39 ft,70,74
323,3,0:00.0,,Offensive rebound by Team,70,74
324,4,11:40.0,Turnover by S. Johnson (bad pass; steal by K. Olynyk),,70,74
325,4,11:26.0,,J. Richardson makes 2-pt jump shot from 21 ft,70,76
326,4,11:14.0,D. Buycks misses 2-pt layup from 9 ft (block by J. Richardson),,70,76
327,4,11:14.0,Offensive rebound by Team,,70,76
328,4,11:13.0,Shooting foul by K. Olynyk (drawn by A. Drummond),,70,76
329,4,11:13.0,A. Drummond makes free throw 1 of 2,,71,76
330,4,11:13.0,A. Drummond makes free throw 2 of 2,,72,76
331,4,11:00.0,,J. Winslow makes 2-pt layup from 3 ft (assist by D. Wade),72,78
332,4,10:39.0,L. Galloway makes 2-pt jump shot from 17 ft (assist by D. Buycks),,74,78
333,4,10:18.0,,Shooting foul by S. Johnson (drawn by J. Richardson),74,78
334,4,10:18.0,,J. Richardson makes free throw 1 of 2,74,79
335,4,10:18.0,,J. Richardson makes free throw 2 of 2,74,80
336,4,10:05.0,Turnover by L. Galloway (bad pass; steal by J. Winslow),,74,80
337,4,10:02.0,,J. Winslow makes 2-pt dunk from 3 ft,74,82
338,4,10:02.0,Detroit full timeout,,74,82
339,4,9:55.0,Personal foul by J. Richardson (drawn by D. Buycks),,74,82
340,4,9:47.0,Shooting foul by D. Wade (drawn by A. Drummond),,74,82
341,4,9:47.0,A. Drummond makes free throw 1 of 2,,75,82
342,4,9:47.0,A. Drummond misses free throw 2 of 2,,75,82
343,4,9:43.0,,Defensive rebound by K. Olynyk,75,82
344,4,9:30.0,,J. Richardson misses 2-pt jump shot from 11 ft,75,82
345,4,9:28.0,,Offensive rebound by J. Richardson,75,82
346,4,9:27.0,,J. Richardson makes 2-pt jump shot from 6 ft,75,84
347,4,9:10.0,D. Buycks makes 3-pt jump shot from 24 ft,,78,84
348,4,8:57.0,,Shooting foul by S. Johnson (drawn by D. Wade),78,84
349,4,8:57.0,,D. Wade makes free throw 1 of 2,78,85
350,4,8:57.0,,D. Wade makes free throw 2 of 2,78,86
351,4,8:44.0,D. Buycks makes 2-pt jump shot from 14 ft,,80,86
352,4,8:17.0,,D. Wade misses 3-pt jump shot from 27 ft,80,86
353,4,8:14.0,,Offensive rebound by J. Winslow,80,86
354,4,8:12.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Winslow),80,88
355,4,8:00.0,Shooting foul by K. Olynyk (drawn by A. Drummond),,80,88
356,4,8:00.0,A. Drummond misses free throw 1 of 2,,80,88
357,4,8:00.0,Offensive rebound by Team,,80,88
358,4,8:00.0,J. Ennis enters the game for L. Galloway,,80,88
359,4,8:00.0,A. Drummond makes free throw 2 of 2,,81,88
360,4,7:47.0,,J. Richardson misses 2-pt jump shot from 15 ft,81,88
361,4,7:46.0,Defensive rebound by Team,,81,88
362,4,7:34.0,D. Buycks misses 2-pt layup from 3 ft,,81,88
363,4,7:30.0,Offensive rebound by A. Drummond,,81,88
364,4,7:30.0,A. Drummond makes 2-pt layup at rim,,83,88
365,4,7:19.0,,R. McGruder makes 3-pt jump shot from 23 ft (assist by J. Winslow),83,91
366,4,6:56.0,S. Johnson misses 2-pt layup from 2 ft,,83,91
367,4,6:54.0,,Defensive rebound by K. Olynyk,83,91
368,4,6:47.0,,K. Olynyk makes 3-pt jump shot from 28 ft (assist by R. McGruder),83,94
369,4,6:46.0,Detroit full timeout,,83,94
370,4,6:46.0,B. Griffin enters the game for S. Johnson,,83,94
371,4,6:46.0,I. Smith enters the game for D. Buycks,,83,94
372,4,6:46.0,R. Bullock enters the game for A. Tolliver,,83,94
373,4,6:36.0,R. Bullock makes 2-pt layup from 2 ft (assist by A. Drummond),,85,94
374,4,6:18.0,,J. Richardson misses 2-pt layup from 4 ft,85,94
375,4,6:18.0,,Offensive rebound by Team,85,94
376,4,6:15.0,,K. Olynyk misses 2-pt jump shot from 14 ft,85,94
377,4,6:09.0,Defensive rebound by J. Ennis,,85,94
378,4,5:55.0,A. Drummond makes 2-pt hook shot from 4 ft,,87,94
379,4,5:55.0,,Miami full timeout,87,94
380,4,5:55.0,,G. Dragić enters the game for R. McGruder,87,94
381,4,5:45.0,,Shooting foul by R. Bullock (drawn by D. Wade),87,94
382,4,5:45.0,,D. Wade misses free throw 1 of 2,87,94
383,4,5:45.0,,Offensive rebound by Team,87,94
