,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
54,1,3:17.0,,E. Moreland makes 2-pt layup from 1 ft (assist by S. Johnson),22,18
55,1,3:04.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,22,18
56,1,3:02.0,,Defensive rebound by R. Jackson,22,18
57,1,2:53.0,,R. Jackson misses 2-pt layup at rim,22,18
58,1,2:53.0,,Offensive rebound by Team,22,18
59,1,2:53.0,,Personal foul by T. Maker (drawn by E. Moreland),22,18
60,1,2:53.0,,A. Tolliver enters the game for R. Jackson,22,18
61,1,2:53.0,,I. Smith enters the game for S. Johnson,22,18
62,1,2:53.0,T. Snell enters the game for D. Liggins,,22,18
63,1,2:53.0,R. Vaughn enters the game for G. Antetokounmpo,,22,18
64,1,2:31.0,,I. Smith makes 2-pt jump shot from 16 ft,22,20
65,1,2:16.0,T. Snell makes 2-pt layup from 1 ft (assist by M. Dellavedova),,24,20
66,1,2:03.0,,A. Bradley misses 2-pt layup from 6 ft,24,20
67,1,2:01.0,,Offensive rebound by E. Moreland,24,20
68,1,1:58.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by I. Smith),24,23
69,1,1:45.0,T. Maker misses 3-pt jump shot from 26 ft,,24,23
70,1,1:42.0,Offensive rebound by M. Dellavedova,,24,23
71,1,1:38.0,Personal foul by E. Moreland (drawn by T. Maker),,24,23
72,1,1:33.0,Turnover by M. Dellavedova (bad pass; steal by A. Bradley),,24,23
73,1,1:29.0,,A. Bradley misses 2-pt layup from 3 ft (block by R. Vaughn),24,23
74,1,1:29.0,,Offensive rebound by Team,24,23
75,1,1:12.0,,A. Tolliver makes 2-pt layup from 1 ft,24,25
76,1,1:12.0,,Shooting foul by T. Maker (drawn by A. Tolliver),24,25
77,1,1:12.0,,A. Tolliver makes free throw 1 of 1,24,26
78,1,0:58.0,T. Maker makes 2-pt dunk from 1 ft (assist by K. Middleton),,26,26
79,1,0:48.0,,T. Harris misses 3-pt jump shot from 28 ft,26,26
80,1,0:44.0,Defensive rebound by K. Middleton,,26,26
81,1,0:31.0,K. Middleton misses 2-pt jump shot from 13 ft,,26,26
82,1,0:27.0,Offensive rebound by T. Maker,,26,26
83,1,0:14.0,K. Middleton misses 2-pt jump shot from 11 ft,,26,26
84,1,0:09.0,,Defensive rebound by I. Smith,26,26
85,1,0:00.0,,T. Harris misses 2-pt layup from 4 ft,26,26
86,1,0:00.0,,Offensive rebound by E. Moreland,26,26
87,1,0:00.0,,E. Moreland makes 2-pt layup at rim,26,28
88,2,11:43.0,,Turnover by I. Smith (bad pass; steal by T. Snell),26,28
89,2,11:27.0,R. Vaughn misses 2-pt layup from 3 ft,,26,28
90,2,11:22.0,,Defensive rebound by R. Bullock,26,28
91,2,11:07.0,,I. Smith makes 2-pt layup from 1 ft,26,30
92,2,10:49.0,M. Teletović misses 2-pt jump shot from 20 ft,,26,30
93,2,10:49.0,,Defensive rebound by E. Moreland,26,30
94,2,10:23.0,,E. Moreland makes 2-pt hook shot from 6 ft (assist by I. Smith),26,32
95,2,10:12.0,Shooting foul by A. Tolliver (drawn by M. Dellavedova),,26,32
96,2,10:12.0,M. Dellavedova makes free throw 1 of 2,,27,32
97,2,10:12.0,M. Dellavedova makes free throw 2 of 2,,28,32
98,2,9:58.0,,Turnover by E. Moreland (bad pass; steal by M. Teletović),28,32
99,2,9:51.0,T. Snell makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,31,32
100,2,9:27.0,,Shooting foul by G. Antetokounmpo (drawn by A. Tolliver),31,32
101,2,9:27.0,,A. Tolliver makes free throw 1 of 3,31,33
102,2,9:27.0,,A. Tolliver misses free throw 2 of 3,31,33
103,2,9:27.0,,Offensive rebound by Team,31,33
104,2,9:27.0,,A. Tolliver makes free throw 3 of 3,31,34
105,2,9:10.0,G. Antetokounmpo makes 2-pt jump shot from 14 ft,,33,34
106,2,8:56.0,,Turnover by A. Tolliver (turnover),33,34
107,2,8:49.0,Offensive foul by M. Dellavedova (drawn by A. Tolliver),,33,34
108,2,8:49.0,Turnover by M. Dellavedova (offensive foul),,33,34
109,2,8:34.0,,L. Galloway misses 3-pt jump shot from 25 ft,33,34
110,2,8:31.0,Defensive rebound by M. Dellavedova,,33,34
111,2,8:17.0,R. Vaughn misses 2-pt layup from 3 ft (block by E. Moreland),,33,34
112,2,8:17.0,,Defensive rebound by A. Tolliver,33,34
113,2,8:02.0,,R. Bullock misses 3-pt jump shot from 23 ft,33,34
114,2,7:59.0,Defensive rebound by M. Teletović,,33,34
115,2,7:49.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,33,34
116,2,7:47.0,,Defensive rebound by L. Galloway,33,34
117,2,7:39.0,,A. Tolliver misses 3-pt jump shot from 27 ft,33,34
118,2,7:37.0,Defensive rebound by M. Dellavedova,,33,34
119,2,7:37.0,Offensive foul by M. Dellavedova (drawn by L. Galloway),,33,34
120,2,7:37.0,Turnover by M. Dellavedova (offensive foul),,33,34
121,2,7:37.0,,R. Jackson enters the game for I. Smith,33,34
122,2,7:37.0,,S. Johnson enters the game for R. Bullock,33,34
123,2,7:37.0,M. Brogdon enters the game for M. Dellavedova,,33,34
124,2,7:15.0,,L. Galloway misses 3-pt jump shot from 23 ft,33,34
125,2,7:12.0,,Offensive rebound by A. Tolliver,33,34
126,2,7:10.0,,A. Tolliver makes 2-pt layup from 1 ft,33,36
127,2,6:49.0,M. Teletović misses 2-pt layup from 2 ft,,33,36
128,2,6:49.0,,Defensive rebound by Team,33,36
129,2,6:49.0,,Detroit full timeout,33,36
130,2,6:49.0,,A. Drummond enters the game for E. Moreland,33,36
131,2,6:49.0,J. Henson enters the game for R. Vaughn,,33,36
132,2,6:49.0,K. Middleton enters the game for M. Teletović,,33,36
133,2,6:37.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Jackson),33,38
134,2,6:16.0,J. Henson makes 2-pt layup from 1 ft,,35,38
135,2,6:01.0,,A. Tolliver misses 3-pt jump shot from 25 ft,35,38
136,2,6:01.0,Defensive rebound by K. Middleton,,35,38
137,2,5:55.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,37,38
138,2,5:36.0,,T. Harris enters the game for A. Tolliver,37,38
139,2,5:27.0,,Turnover by L. Galloway (turnover; steal by J. Henson),37,38
140,2,5:22.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,37,38
141,2,5:20.0,Offensive rebound by J. Henson,,37,38
142,2,5:20.0,Personal foul by R. Jackson (drawn by J. Henson),,37,38
143,2,5:20.0,,A. Bradley enters the game for L. Galloway,37,38
144,2,5:06.0,T. Snell makes 3-pt jump shot from 23 ft (assist by K. Middleton),,40,38
145,2,4:52.0,,S. Johnson misses 3-pt jump shot from 22 ft,40,38
146,2,4:49.0,Defensive rebound by J. Henson,,40,38
147,2,4:38.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,40,38
148,2,4:34.0,Offensive rebound by K. Middleton,,40,38
149,2,4:32.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,40,38
150,2,4:32.0,,Defensive rebound by A. Drummond,40,38
151,2,4:26.0,,Shooting foul by M. Brogdon (drawn by R. Jackson),40,38
152,2,4:26.0,,R. Jackson makes free throw 1 of 2,40,39
153,2,4:26.0,,R. Jackson makes free throw 2 of 2,40,40
154,2,4:11.0,M. Brogdon misses 2-pt layup from 4 ft (block by A. Drummond),,40,40
155,2,4:07.0,,Defensive rebound by A. Bradley,40,40
156,2,3:51.0,,R. Jackson misses 2-pt jump shot from 9 ft,40,40
157,2,3:49.0,Defensive rebound by J. Henson,,40,40
158,2,3:28.0,D. Liggins enters the game for G. Antetokounmpo,,40,40
159,2,3:26.0,D. Liggins misses 3-pt jump shot from 57 ft,,40,40
160,2,3:26.0,Offensive rebound by Team,,40,40
161,2,3:23.0,Turnover by Team (shot clock),,40,40
162,2,3:17.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by R. Jackson),40,43
163,2,3:00.0,K. Middleton makes 2-pt jump shot from 13 ft (assist by J. Henson),,42,43
164,2,2:47.0,,A. Bradley misses 2-pt jump shot from 20 ft,42,43
165,2,2:47.0,,Offensive rebound by A. Drummond,42,43
166,2,2:31.0,,A. Drummond makes 2-pt layup from 1 ft (assist by S. Johnson),42,45
167,2,2:22.0,J. Henson misses 2-pt hook shot from 7 ft,,42,45
168,2,2:20.0,,Defensive rebound by A. Drummond,42,45
169,2,2:11.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),42,47
170,2,2:11.0,Milwaukee full timeout,,42,47
171,2,2:11.0,,E. Moreland enters the game for A. Drummond,42,47
172,2,2:11.0,G. Antetokounmpo enters the game for D. Liggins,,42,47
173,2,1:55.0,Turnover by K. Middleton (lost ball; steal by S. Johnson),,42,47
174,2,1:51.0,,S. Johnson makes 2-pt layup at rim,42,49
175,2,1:41.0,Turnover by M. Brogdon (step out of bounds),,42,49
176,2,1:25.0,,A. Bradley makes 2-pt jump shot from 21 ft (assist by T. Harris),42,51
177,2,1:07.0,M. Brogdon misses 2-pt layup from 5 ft (block by A. Bradley),,42,51
178,2,1:04.0,Offensive rebound by K. Middleton,,42,51
179,2,0:59.0,M. Brogdon makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),,45,51
180,2,0:40.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by A. Bradley),45,54
181,2,0:31.0,K. Middleton misses 2-pt jump shot from 22 ft,,45,54
182,2,0:31.0,,Defensive rebound by Team,45,54
183,2,0:31.0,Loose ball foul by J. Henson (drawn by E. Moreland),,45,54
184,2,0:20.0,,A. Bradley makes 2-pt jump shot from 22 ft (assist by E. Moreland),45,56
185,2,0:20.0,,Shooting foul by T. Snell (drawn by A. Bradley),45,56
186,2,0:20.0,,A. Bradley makes free throw 1 of 1,45,57
187,2,0:07.0,Turnover by M. Brogdon (bad pass; steal by A. Bradley),,45,57
188,2,0:04.0,,A. Bradley makes 2-pt layup at rim,45,59
189,2,0:00.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,48,59
190,3,11:45.0,,T. Harris misses 3-pt jump shot from 25 ft,48,59
191,3,11:42.0,Defensive rebound by J. Henson,,48,59
192,3,11:22.0,M. Brogdon misses 2-pt jump shot from 12 ft,,48,59
193,3,11:17.0,,Defensive rebound by A. Drummond,48,59
194,3,11:11.0,,S. Johnson makes 2-pt jump shot from 17 ft (assist by R. Jackson),48,61
195,3,10:49.0,K. Middleton makes 2-pt jump shot from 14 ft,,50,61
196,3,10:25.0,,A. Bradley makes 2-pt layup from 1 ft (assist by T. Harris),50,63
197,3,10:03.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft,,50,63
198,3,10:01.0,,Defensive rebound by A. Drummond,50,63
199,3,9:54.0,,Personal foul by K. Middleton (drawn by A. Drummond),50,63
200,3,9:46.0,,R. Jackson misses 2-pt layup from 7 ft,50,63
201,3,9:44.0,,Offensive rebound by R. Jackson,50,63
202,3,9:43.0,,Shooting foul by K. Middleton (drawn by A. Drummond),50,63
203,3,9:43.0,,A. Drummond makes free throw 1 of 2,50,64
204,3,9:43.0,,A. Drummond makes free throw 2 of 2,50,65
205,3,9:30.0,Turnover by G. Antetokounmpo (lost ball; steal by A. Bradley),,50,65
206,3,9:30.0,,Personal foul by J. Henson (drawn by R. Jackson),50,65
207,3,9:10.0,,A. Bradley misses 2-pt layup from 2 ft,50,65
208,3,9:10.0,Defensive rebound by J. Henson,,50,65
209,3,9:04.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,50,65
210,3,9:03.0,,Defensive rebound by S. Johnson,50,65
211,3,8:47.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),50,67
212,3,8:47.0,Milwaukee full timeout,,50,67
213,3,8:24.0,T. Snell makes 2-pt jump shot from 8 ft (assist by G. Antetokounmpo),,52,67
214,3,8:03.0,,Shooting foul by K. Middleton (drawn by S. Johnson),52,67
215,3,8:03.0,,S. Johnson misses free throw 1 of 2,52,67
216,3,8:03.0,,Offensive rebound by Team,52,67
217,3,8:03.0,,S. Johnson misses free throw 2 of 2,52,67
218,3,8:00.0,Defensive rebound by K. Middleton,,52,67
219,3,7:45.0,K. Middleton makes 2-pt jump shot from 19 ft,,54,67
220,3,7:32.0,,Shooting foul by M. Brogdon (drawn by A. Drummond),54,67
221,3,7:32.0,,A. Drummond makes free throw 1 of 2,54,68
222,3,7:32.0,,A. Drummond makes free throw 2 of 2,54,69
223,3,7:22.0,T. Snell misses 3-pt jump shot from 23 ft,,54,69
224,3,7:19.0,,Defensive rebound by A. Drummond,54,69
225,3,7:11.0,,A. Drummond misses 2-pt layup from 4 ft,54,69
226,3,7:10.0,,Offensive rebound by Team,54,69
227,3,6:57.0,,T. Harris misses 2-pt jump shot from 7 ft,54,69
228,3,6:54.0,Defensive rebound by J. Henson,,54,69
229,3,6:49.0,Shooting foul by S. Johnson (drawn by M. Brogdon),,54,69
230,3,6:49.0,M. Brogdon makes free throw 1 of 2,,55,69
231,3,6:49.0,M. Brogdon makes free throw 2 of 2,,56,69
232,3,6:23.0,,R. Jackson misses 3-pt jump shot from 22 ft (block by G. Antetokounmpo),56,69
233,3,6:17.0,Defensive rebound by J. Henson,,56,69
234,3,6:15.0,M. Brogdon makes 2-pt layup at rim,,58,69
235,3,6:04.0,,Shooting foul by J. Henson (drawn by A. Drummond),58,69
236,3,6:04.0,,A. Drummond makes free throw 1 of 2,58,70
237,3,6:04.0,,A. Drummond makes free throw 2 of 2,58,71
238,3,5:44.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,58,71
239,3,5:40.0,,Defensive rebound by A. Drummond,58,71
240,3,5:31.0,,S. Johnson misses 2-pt layup from 2 ft,58,71
241,3,5:31.0,,Offensive rebound by A. Bradley,58,71
242,3,5:30.0,,A. Bradley misses 2-pt layup from 2 ft,58,71
243,3,5:30.0,Defensive rebound by J. Henson,,58,71
244,3,5:21.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),,60,71
245,3,4:58.0,,R. Jackson makes 3-pt jump shot from 23 ft (assist by T. Harris),60,74
246,3,4:42.0,Personal foul by S. Johnson (drawn by G. Antetokounmpo),,60,74
247,3,4:42.0,,I. Smith enters the game for R. Jackson,60,74
248,3,4:35.0,G. Antetokounmpo makes 2-pt jump shot from 10 ft (assist by M. Brogdon),,62,74
249,3,4:12.0,,S. Johnson misses 3-pt jump shot from 25 ft,62,74
250,3,4:09.0,Defensive rebound by M. Brogdon,,62,74
251,3,4:00.0,M. Brogdon makes 2-pt layup from 2 ft,,64,74
252,3,3:41.0,,Turnover by A. Bradley (lost ball; steal by G. Antetokounmpo),64,74
253,3,3:38.0,G. Antetokounmpo makes 2-pt layup at rim (assist by K. Middleton),,66,74
254,3,3:38.0,,Detroit full timeout,66,74
255,3,3:38.0,M. Dellavedova enters the game for K. Middleton,,66,74
256,3,3:23.0,,Turnover by I. Smith (turnover),66,74
257,3,3:12.0,M. Brogdon makes 2-pt jump shot from 5 ft,,68,74
258,3,2:51.0,,Shooting foul by M. Dellavedova (drawn by A. Drummond),68,74
259,3,2:51.0,,A. Drummond makes free throw 1 of 2,68,75
260,3,2:51.0,,A. Tolliver enters the game for S. Johnson,68,75
261,3,2:51.0,,A. Drummond misses free throw 2 of 2,68,75
262,3,2:48.0,Defensive rebound by G. Antetokounmpo,,68,75
263,3,2:35.0,G. Antetokounmpo misses 2-pt jump shot from 10 ft,,68,75
264,3,2:33.0,,Defensive rebound by A. Drummond,68,75
265,3,2:25.0,,A. Drummond makes 2-pt dunk at rim (assist by I. Smith),68,77
266,3,2:13.0,T. Snell misses 2-pt layup from 1 ft (block by A. Drummond),,68,77
267,3,2:10.0,,Defensive rebound by A. Drummond,68,77
268,3,2:05.0,,A. Bradley misses 3-pt jump shot from 22 ft,68,77
269,3,2:05.0,Defensive rebound by Team,,68,77
270,3,1:52.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Brogdon),,70,77
271,3,1:33.0,,I. Smith makes 2-pt layup at rim (assist by A. Bradley),70,79
272,3,1:20.0,M. Brogdon makes 2-pt jump shot from 19 ft (assist by J. Henson),,72,79
273,3,1:00.0,,A. Bradley misses 2-pt jump shot from 6 ft,72,79
274,3,0:58.0,Defensive rebound by G. Antetokounmpo,,72,79
275,3,0:53.0,,L. Galloway enters the game for A. Bradley,72,79
276,3,0:42.0,G. Antetokounmpo misses 2-pt jump shot from 10 ft,,72,79
277,3,0:39.0,Offensive rebound by J. Henson,,72,79
278,3,0:38.0,J. Henson misses 2-pt layup from 3 ft,,72,79
279,3,0:38.0,Offensive rebound by Team,,72,79
280,3,0:31.0,T. Snell misses 3-pt jump shot from 23 ft,,72,79
281,3,0:28.0,,Defensive rebound by I. Smith,72,79
282,3,0:18.0,,Shooting foul by T. Snell (drawn by A. Drummond),72,79
283,3,0:18.0,,A. Drummond makes free throw 1 of 2,72,80
284,3,0:18.0,,S. Johnson enters the game for T. Harris,72,80
285,3,0:18.0,M. Teletović enters the game for J. Henson,,72,80
286,3,0:18.0,K. Middleton enters the game for G. Antetokounmpo,,72,80
287,3,0:18.0,T. Maker enters the game for T. Snell,,72,80
288,3,0:18.0,,A. Drummond makes free throw 2 of 2,72,81
289,3,0:05.0,Turnover by M. Brogdon (lost ball; steal by A. Drummond),,72,81
290,3,0:02.0,,Shooting foul by M. Brogdon (drawn by A. Drummond),72,81
291,3,0:02.0,,A. Drummond makes free throw 1 of 2,72,82
292,3,0:02.0,,A. Drummond misses free throw 2 of 2,72,82
293,3,0:00.0,Defensive rebound by K. Middleton,,72,82
294,3,0:00.0,K. Middleton misses 3-pt jump shot from 57 ft,,72,82
295,3,0:00.0,Offensive rebound by Team,,72,82
296,4,11:43.0,K. Middleton misses 3-pt jump shot from 22 ft,,72,82
297,4,11:38.0,,Defensive rebound by I. Smith,72,82
298,4,11:35.0,,I. Smith misses 2-pt layup at rim,72,82
299,4,11:35.0,Defensive rebound by M. Dellavedova,,72,82
300,4,11:28.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,72,82
301,4,11:28.0,,Defensive rebound by E. Moreland,72,82
302,4,11:12.0,,Personal foul by J. Terry (drawn by L. Galloway),72,82
303,4,10:56.0,,S. Johnson makes 2-pt jump shot from 8 ft,72,84
304,4,10:40.0,Shooting foul by I. Smith (drawn by K. Middleton),,72,84
305,4,10:40.0,K. Middleton misses free throw 1 of 2,,72,84
306,4,10:40.0,Offensive rebound by Team,,72,84
307,4,10:40.0,K. Middleton makes free throw 2 of 2,,73,84
308,4,10:26.0,,I. Smith makes 2-pt jump shot from 8 ft,73,86
309,4,10:08.0,K. Middleton misses 2-pt jump shot from 16 ft,,73,86
310,4,10:06.0,,Defensive rebound by E. Moreland,73,86
311,4,9:54.0,,Turnover by E. Moreland (turnover),73,86
312,4,9:29.0,J. Terry misses 3-pt jump shot from 29 ft,,73,86
313,4,9:27.0,,Defensive rebound by E. Moreland,73,86
314,4,9:18.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by I. Smith),73,89
315,4,9:15.0,Milwaukee full timeout,,73,89
316,4,9:04.0,M. Dellavedova misses 2-pt layup from 3 ft,,73,89
317,4,9:04.0,,Defensive rebound by E. Moreland,73,89
318,4,9:04.0,,Personal foul by T. Maker (drawn by E. Moreland),73,89
319,4,8:53.0,,Turnover by A. Tolliver (bad pass; steal by M. Dellavedova),73,89
320,4,8:42.0,Turnover by J. Terry (bad pass; steal by L. Galloway),,73,89
321,4,8:42.0,,Personal foul by M. Teletović (drawn by I. Smith),73,89
322,4,8:21.0,,S. Johnson misses 2-pt jump shot from 8 ft,73,89
323,4,8:20.0,Defensive rebound by M. Teletović,,73,89
324,4,8:14.0,M. Dellavedova misses 3-pt jump shot from 22 ft,,73,89
325,4,8:11.0,,Defensive rebound by L. Galloway,73,89
326,4,8:02.0,,S. Johnson makes 2-pt jump shot from 18 ft,73,91
327,4,7:46.0,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by M. Teletović),,76,91
328,4,7:30.0,,I. Smith makes 2-pt jump shot from 14 ft,76,93
329,4,7:11.0,T. Maker makes 3-pt jump shot from 23 ft (assist by M. Teletović),,79,93
330,4,6:48.0,,L. Galloway makes 2-pt jump shot from 20 ft,79,95
331,4,6:31.0,Personal foul by E. Moreland,,79,95
332,4,6:31.0,G. Antetokounmpo enters the game for M. Dellavedova,,79,95
333,4,6:31.0,T. Snell enters the game for M. Teletović,,79,95
334,4,6:31.0,M. Brogdon enters the game for J. Terry,,79,95
335,4,6:31.0,,A. Bradley enters the game for L. Galloway,79,95
336,4,6:20.0,Turnover by T. Maker (bad pass; steal by A. Tolliver),,79,95
337,4,6:15.0,,Personal foul by G. Antetokounmpo (drawn by A. Tolliver),79,95
338,4,6:03.0,,A. Bradley misses 2-pt jump shot from 22 ft,79,95
339,4,5:59.0,Defensive rebound by G. Antetokounmpo,,79,95
340,4,5:49.0,T. Maker makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,82,95
341,4,5:49.0,Shooting foul by E. Moreland (drawn by T. Maker),,82,95
342,4,5:49.0,,A. Drummond enters the game for E. Moreland,82,95
343,4,5:49.0,T. Maker makes free throw 1 of 1,,83,95
344,4,5:33.0,,A. Bradley misses 2-pt layup at rim (block by G. Antetokounmpo),83,95
345,4,5:33.0,Defensive rebound by Team,,83,95
346,4,5:33.0,,R. Jackson enters the game for I. Smith,83,95
347,4,5:33.0,,T. Harris enters the game for A. Tolliver,83,95
348,4,5:22.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,83,95
349,4,5:20.0,,Defensive rebound by A. Drummond,83,95
350,4,5:05.0,,T. Harris misses 2-pt jump shot from 10 ft,83,95
351,4,5:03.0,Defensive rebound by K. Middleton,,83,95
352,4,4:58.0,K. Middleton makes 2-pt layup from 1 ft (assist by M. Brogdon),,85,95
353,4,4:56.0,,Detroit full timeout,85,95
354,4,4:35.0,,A. Bradley misses 3-pt jump shot from 24 ft,85,95
355,4,4:35.0,,Offensive rebound by Team,85,95
356,4,4:35.0,,Shooting foul by K. Middleton (drawn by A. Drummond),85,95
357,4,4:35.0,,A. Drummond makes free throw 1 of 2,85,96
358,4,4:35.0,,A. Drummond makes free throw 2 of 2,85,97
359,4,4:16.0,K. Middleton misses 2-pt jump shot from 19 ft,,85,97
360,4,4:13.0,,Defensive rebound by A. Drummond,85,97
361,4,4:03.0,,T. Harris misses 3-pt jump shot from 24 ft,85,97
362,4,3:59.0,Defensive rebound by T. Maker,,85,97
363,4,3:47.0,M. Brogdon makes 2-pt layup at rim,,87,97
364,4,3:27.0,,Shooting foul by K. Middleton (drawn by A. Drummond),87,97
365,4,3:27.0,,A. Drummond makes free throw 1 of 2,87,98
366,4,3:27.0,,A. Drummond makes free throw 2 of 2,87,99
367,4,3:13.0,G. Antetokounmpo makes 2-pt jump shot from 11 ft,,89,99
368,4,2:56.0,,T. Harris makes 2-pt hook shot from 9 ft,89,101
369,4,2:45.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by M. Brogdon),,92,101
370,4,2:24.0,,A. Bradley makes 2-pt jump shot from 16 ft (assist by R. Jackson),92,103
371,4,2:23.0,Milwaukee full timeout,,92,103
372,4,2:16.0,K. Middleton makes 2-pt jump shot from 15 ft,,94,103
373,4,2:03.0,,A. Drummond misses 2-pt layup from 5 ft (block by G. Antetokounmpo),94,103
