,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DETROIT_ACTION,ATLANTA_SCORE,DETROIT_SCORE
29,1,8:19.0,K. Bazemore makes 2-pt layup from 4 ft (assist by T. Prince),,9,7
30,1,8:19.0,,Detroit full timeout,9,7
31,1,8:07.0,,T. Harris makes 2-pt jump shot from 12 ft (assist by R. Jackson),9,9
32,1,7:43.0,Turnover by T. Prince (bad pass),,9,9
33,1,7:34.0,,R. Jackson makes 3-pt jump shot from 23 ft (assist by A. Drummond),9,12
34,1,7:23.0,L. Babbitt makes 3-pt jump shot from 26 ft (assist by D. Schröder),,12,12
35,1,7:08.0,,R. Bullock misses 3-pt jump shot from 24 ft,12,12
36,1,7:05.0,Defensive rebound by K. Bazemore,,12,12
37,1,7:00.0,K. Bazemore misses 3-pt jump shot from 25 ft,,12,12
38,1,6:58.0,,Defensive rebound by Team,12,12
39,1,6:58.0,Loose ball foul by D. Dedmon (drawn by A. Bradley),,12,12
40,1,6:58.0,J. Collins enters the game for L. Babbitt,,12,12
41,1,6:58.0,M. Belinelli enters the game for D. Dedmon,,12,12
42,1,6:44.0,,R. Jackson misses 2-pt jump shot from 5 ft,12,12
43,1,6:40.0,,Offensive rebound by A. Drummond,12,12
44,1,6:40.0,,A. Drummond makes 2-pt layup at rim,12,14
45,1,6:29.0,T. Prince misses 2-pt jump shot from 9 ft,,12,14
46,1,6:27.0,,Defensive rebound by A. Drummond,12,14
47,1,6:12.0,,Turnover by T. Harris (bad pass),12,14
48,1,6:00.0,Turnover by J. Collins (traveling),,12,14
49,1,5:45.0,,Shooting foul by K. Bazemore (drawn by T. Harris),12,14
50,1,5:45.0,,A. Bradley misses free throw 2 of 2,12,14
51,1,5:45.0,,Offensive rebound by A. Drummond,12,14
52,1,5:45.0,,A. Bradley misses free throw 1 of 2,12,14
53,1,5:45.0,,Offensive rebound by Team,12,14
54,1,5:45.0,,A. Drummond makes 2-pt layup from 2 ft,12,16
55,1,5:45.0,Turnover by J. Collins (lost ball; steal by R. Jackson),,12,16
56,1,5:20.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by R. Jackson),12,19
57,1,5:20.0,Atlanta full timeout,,12,19
58,1,5:02.0,M. Belinelli misses 2-pt jump shot from 15 ft,,12,19
59,1,5:00.0,Offensive rebound by T. Prince,,12,19
60,1,4:58.0,T. Prince misses 2-pt layup from 1 ft (block by A. Drummond),,12,19
61,1,4:58.0,Offensive rebound by D. Schröder,,12,19
62,1,4:47.0,T. Prince misses 3-pt jump shot from 25 ft,,12,19
63,1,4:45.0,,Defensive rebound by R. Bullock,12,19
64,1,4:35.0,,A. Drummond misses 2-pt layup from 2 ft,12,19
65,1,4:33.0,,Offensive rebound by A. Drummond,12,19
66,1,4:32.0,,A. Drummond misses 2-pt layup from 2 ft,12,19
67,1,4:32.0,,Offensive rebound by A. Drummond,12,19
68,1,4:28.0,,A. Drummond misses 2-pt layup at rim,12,19
69,1,4:24.0,Defensive rebound by D. Schröder,,12,19
70,1,4:19.0,Personal foul by T. Harris (drawn by M. Belinelli),,12,19
71,1,4:05.0,K. Bazemore misses 3-pt jump shot from 25 ft,,12,19
72,1,4:02.0,,Defensive rebound by T. Harris,12,19
73,1,3:47.0,,Turnover by A. Drummond (bad pass; steal by K. Bazemore),12,19
74,1,3:45.0,K. Bazemore makes 2-pt layup from 1 ft,,14,19
75,1,3:24.0,,A. Bradley misses 2-pt jump shot from 22 ft,14,19
76,1,3:22.0,,Offensive rebound by A. Bradley,14,19
77,1,3:19.0,,A. Bradley misses 2-pt jump shot from 18 ft,14,19
78,1,3:17.0,Defensive rebound by K. Bazemore,,14,19
79,1,3:02.0,K. Bazemore misses 2-pt layup from 3 ft,,14,19
80,1,3:00.0,,Defensive rebound by A. Drummond,14,19
81,1,2:52.0,,R. Jackson misses 2-pt layup from 5 ft (block by J. Collins),14,19
82,1,2:50.0,,Offensive rebound by A. Drummond,14,19
83,1,2:49.0,,A. Drummond misses 2-pt layup from 2 ft (block by T. Prince),14,19
84,1,2:49.0,,Offensive rebound by R. Bullock,14,19
85,1,2:41.0,,R. Jackson misses 3-pt jump shot from 24 ft,14,19
86,1,2:38.0,,Offensive rebound by T. Harris,14,19
87,1,2:28.0,,R. Jackson misses 3-pt jump shot from 22 ft,14,19
88,1,2:24.0,Defensive rebound by K. Bazemore,,14,19
89,1,2:22.0,D. Schröder makes 2-pt layup at rim (assist by K. Bazemore),,16,19
90,1,2:07.0,,R. Jackson makes 2-pt layup from 2 ft,16,21
91,1,1:48.0,D. Schröder misses 2-pt jump shot from 21 ft,,16,21
92,1,1:47.0,Offensive rebound by Team,,16,21
93,1,1:47.0,,L. Galloway enters the game for R. Jackson,16,21
94,1,1:47.0,,I. Smith enters the game for R. Bullock,16,21
95,1,1:47.0,L. Babbitt enters the game for D. Schröder,,16,21
96,1,1:47.0,I. Taylor enters the game for K. Bazemore,,16,21
97,1,1:38.0,I. Taylor misses 2-pt jump shot from 5 ft,,16,21
98,1,1:35.0,,Defensive rebound by I. Smith,16,21
99,1,1:34.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by I. Smith),16,24
100,1,1:08.0,J. Collins makes 2-pt jump shot from 12 ft (assist by L. Babbitt),,18,24
101,1,0:53.0,,A. Bradley makes 2-pt dunk from 1 ft (assist by A. Drummond),18,26
102,1,0:39.0,L. Babbitt makes 2-pt jump shot from 9 ft (assist by T. Prince),,20,26
103,1,0:30.0,,Turnover by A. Drummond (bad pass; steal by L. Babbitt),20,26
104,1,0:22.0,T. Prince makes 2-pt layup from 1 ft (assist by M. Belinelli),,22,26
105,1,0:02.0,,I. Smith misses 2-pt jump shot from 14 ft,22,26
106,1,0:02.0,Defensive rebound by L. Babbitt,,22,26
107,2,11:40.0,M. Belinelli misses 3-pt jump shot from 28 ft,,22,26
108,2,11:35.0,,Defensive rebound by I. Smith,22,26
109,2,11:30.0,,I. Smith misses 2-pt jump shot from 10 ft (block by I. Taylor),22,26
110,2,11:28.0,Defensive rebound by M. Delaney,,22,26
111,2,11:25.0,Personal foul by I. Smith (drawn by M. Belinelli),,22,26
112,2,11:24.0,J. Collins misses 2-pt layup from 4 ft (block by E. Moreland),,22,26
113,2,11:24.0,,Defensive rebound by A. Tolliver,22,26
114,2,11:16.0,,A. Tolliver misses 3-pt jump shot from 24 ft,22,26
115,2,11:16.0,Defensive rebound by L. Babbitt,,22,26
116,2,10:58.0,J. Collins misses 2-pt jump shot from 16 ft,,22,26
117,2,10:58.0,,Defensive rebound by L. Kennard,22,26
118,2,10:43.0,,L. Galloway misses 2-pt jump shot from 19 ft,22,26
119,2,10:41.0,Defensive rebound by J. Collins,,22,26
120,2,10:27.0,Turnover by J. Collins (bad pass; steal by I. Smith),,22,26
121,2,10:14.0,,L. Kennard misses 3-pt jump shot from 25 ft,22,26
122,2,10:09.0,Defensive rebound by L. Babbitt,,22,26
123,2,10:03.0,Shooting foul by I. Smith (drawn by I. Taylor),,22,26
124,2,10:03.0,I. Taylor misses free throw 1 of 2,,22,26
125,2,10:03.0,Offensive rebound by Team,,22,26
126,2,10:03.0,T. Cavanaugh enters the game for J. Collins,,22,26
127,2,10:03.0,I. Taylor makes free throw 2 of 2,,23,26
128,2,9:53.0,,L. Galloway misses 3-pt jump shot from 24 ft,23,26
129,2,9:51.0,Defensive rebound by M. Belinelli,,23,26
130,2,9:42.0,M. Belinelli makes 2-pt jump shot from 11 ft (assist by I. Taylor),,25,26
131,2,9:27.0,,L. Galloway misses 2-pt layup from 4 ft,25,26
132,2,9:25.0,Defensive rebound by T. Cavanaugh,,25,26
133,2,9:19.0,T. Cavanaugh misses 3-pt jump shot from 26 ft,,25,26
134,2,9:16.0,,Defensive rebound by E. Moreland,25,26
135,2,9:12.0,,I. Smith makes 2-pt layup at rim,25,28
136,2,9:11.0,Atlanta full timeout,,25,28
137,2,9:11.0,D. Dedmon enters the game for T. Cavanaugh,,25,28
138,2,9:06.0,Turnover by L. Babbitt (bad pass; steal by L. Galloway),,25,28
139,2,9:03.0,,I. Smith makes 2-pt layup from 1 ft (assist by L. Kennard),25,30
140,2,8:51.0,Shooting foul by E. Moreland (drawn by I. Taylor),,25,30
141,2,8:51.0,I. Taylor makes free throw 1 of 2,,26,30
142,2,8:51.0,I. Taylor makes free throw 2 of 2,,27,30
143,2,8:36.0,,Turnover by L. Kennard (bad pass; steal by M. Belinelli),27,30
144,2,8:23.0,M. Belinelli makes 2-pt jump shot from 15 ft (assist by D. Dedmon),,29,30
145,2,8:06.0,,E. Moreland makes 2-pt dunk from 1 ft (assist by I. Smith),29,32
146,2,7:52.0,,Offensive charge foul by L. Babbitt (drawn by E. Moreland),29,32
147,2,7:52.0,Turnover by L. Babbitt (offensive foul),,29,32
148,2,7:52.0,D. Schröder enters the game for M. Belinelli,,29,32
149,2,7:33.0,,L. Galloway misses 3-pt jump shot from 23 ft,29,32
150,2,7:31.0,Defensive rebound by D. Dedmon,,29,32
151,2,7:20.0,Turnover by D. Schröder (bad pass; steal by L. Kennard),,29,32
152,2,7:14.0,,L. Kennard misses 3-pt jump shot from 25 ft,29,32
153,2,7:09.0,,Offensive rebound by E. Moreland,29,32
154,2,6:59.0,,A. Tolliver misses 2-pt layup from 3 ft,29,32
155,2,6:56.0,Defensive rebound by L. Babbitt,,29,32
156,2,6:50.0,D. Dedmon makes 2-pt jump shot from 19 ft (assist by M. Delaney),,31,32
157,2,6:30.0,,L. Kennard makes 2-pt layup from 1 ft (assist by E. Moreland),31,34
158,2,6:19.0,L. Babbitt misses 3-pt jump shot from 26 ft,,31,34
159,2,6:17.0,,Defensive rebound by L. Kennard,31,34
160,2,6:10.0,,I. Smith misses 3-pt jump shot from 23 ft,31,34
161,2,6:10.0,Defensive rebound by D. Schröder,,31,34
162,2,6:02.0,Shooting foul by I. Smith (drawn by D. Schröder),,31,34
163,2,6:02.0,D. Schröder makes free throw 1 of 2,,32,34
164,2,6:02.0,,A. Drummond enters the game for L. Galloway,32,34
165,2,6:02.0,,R. Jackson enters the game for I. Smith,32,34
166,2,6:02.0,,A. Bradley enters the game for E. Moreland,32,34
167,2,6:02.0,K. Bazemore enters the game for L. Babbitt,,32,34
168,2,6:02.0,D. Schröder misses free throw 2 of 2,,32,34
169,2,5:59.0,,Defensive rebound by A. Tolliver,32,34
170,2,5:43.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),32,36
171,2,5:24.0,M. Delaney misses 3-pt jump shot from 22 ft,,32,36
172,2,5:24.0,,Defensive rebound by A. Drummond,32,36
173,2,5:12.0,,R. Jackson makes 2-pt layup at rim,32,38
174,2,4:58.0,D. Schröder misses 2-pt layup from 2 ft,,32,38
175,2,4:55.0,,Defensive rebound by A. Drummond,32,38
176,2,4:50.0,,Shooting foul by I. Taylor (drawn by A. Tolliver),32,38
177,2,4:50.0,,A. Tolliver makes free throw 1 of 2,32,39
178,2,4:50.0,,R. Bullock enters the game for L. Kennard,32,39
179,2,4:50.0,T. Prince enters the game for I. Taylor,,32,39
180,2,4:50.0,,A. Tolliver misses free throw 2 of 2,32,39
181,2,4:48.0,Defensive rebound by D. Dedmon,,32,39
182,2,4:36.0,D. Dedmon makes 2-pt jump shot from 17 ft (assist by K. Bazemore),,34,39
183,2,4:19.0,,R. Jackson makes 2-pt jump shot from 8 ft,34,41
184,2,3:54.0,Turnover by D. Schröder (bad pass; steal by R. Bullock),,34,41
185,2,3:50.0,,A. Bradley makes 2-pt layup at rim (assist by R. Jackson),34,43
186,2,3:32.0,D. Dedmon makes 2-pt jump shot from 12 ft (assist by D. Schröder),,36,43
187,2,3:16.0,,T. Harris enters the game for A. Tolliver,36,43
188,2,3:16.0,M. Belinelli enters the game for M. Delaney,,36,43
189,2,3:11.0,,A. Bradley makes 2-pt jump shot from 15 ft (assist by R. Jackson),36,45
190,2,2:45.0,,Detroit full timeout,36,45
191,2,2:42.0,Turnover by Team (shot clock),,36,45
192,2,2:34.0,,T. Harris makes 2-pt layup from 3 ft,36,47
193,2,2:17.0,K. Bazemore misses 2-pt layup from 1 ft,,36,47
194,2,2:15.0,,Defensive rebound by R. Jackson,36,47
195,2,2:08.0,,R. Bullock makes 3-pt jump shot from 22 ft (assist by R. Jackson),36,50
196,2,1:49.0,M. Belinelli misses 2-pt jump shot from 17 ft,,36,50
197,2,1:45.0,,Defensive rebound by T. Harris,36,50
198,2,1:38.0,,Personal foul by K. Bazemore (drawn by R. Jackson),36,50
199,2,1:38.0,L. Babbitt enters the game for K. Bazemore,,36,50
200,2,1:33.0,,R. Jackson misses 2-pt dunk from 2 ft,36,50
201,2,1:26.0,,Offensive rebound by A. Drummond,36,50
202,2,1:26.0,,A. Drummond makes 2-pt dunk at rim,36,52
203,2,1:25.0,Turnover by D. Dedmon (offensive goaltending),,36,52
204,2,1:17.0,,R. Bullock makes 3-pt jump shot from 25 ft (assist by A. Drummond),36,55
205,2,0:54.0,D. Dedmon makes 3-pt jump shot from 23 ft (assist by D. Schröder),,39,55
206,2,0:43.0,Offensive charge foul by T. Harris (drawn by D. Dedmon),,39,55
207,2,0:43.0,,Turnover by T. Harris (offensive foul),39,55
208,2,0:43.0,,A. Tolliver enters the game for T. Harris,39,55
209,2,0:30.0,Turnover by T. Prince (traveling),,39,55
210,2,0:19.0,,A. Bradley makes 2-pt jump shot from 19 ft (assist by A. Drummond),39,57
211,2,0:06.0,D. Dedmon makes 2-pt hook shot from 7 ft (assist by D. Schröder),,41,57
212,2,0:00.0,,R. Jackson misses 3-pt jump shot from 25 ft,41,57
213,2,0:00.0,Defensive rebound by D. Dedmon,,41,57
214,3,11:48.0,D. Schröder makes 2-pt layup at rim (assist by K. Bazemore),,43,57
215,3,11:33.0,,R. Bullock misses 3-pt jump shot from 26 ft,43,57
216,3,11:30.0,Defensive rebound by L. Babbitt,,43,57
217,3,11:20.0,D. Schröder misses 2-pt layup from 1 ft (block by R. Bullock),,43,57
218,3,11:18.0,,Defensive rebound by T. Harris,43,57
219,3,11:12.0,,T. Harris misses 2-pt jump shot from 13 ft,43,57
220,3,11:09.0,,Offensive rebound by T. Harris,43,57
221,3,11:07.0,,T. Harris misses 2-pt layup from 4 ft (block by D. Dedmon),43,57
222,3,11:07.0,Defensive rebound by D. Dedmon,,43,57
223,3,10:54.0,T. Prince misses 3-pt jump shot from 28 ft,,43,57
224,3,10:48.0,,Defensive rebound by A. Bradley,43,57
225,3,10:46.0,,Shooting foul by D. Schröder (drawn by A. Bradley),43,57
226,3,10:46.0,,A. Bradley makes free throw 1 of 2,43,58
227,3,10:46.0,J. Collins enters the game for D. Dedmon,,43,58
228,3,10:46.0,,A. Bradley makes free throw 2 of 2,43,59
229,3,10:37.0,L. Babbitt makes 3-pt jump shot from 24 ft (assist by J. Collins),,46,59
230,3,10:15.0,,Turnover by A. Bradley (bad pass; steal by L. Babbitt),46,59
231,3,10:12.0,Personal foul by R. Bullock (drawn by J. Collins),,46,59
232,3,10:07.0,D. Schröder makes 2-pt jump shot from 18 ft,,48,59
233,3,9:49.0,,A. Bradley misses 2-pt layup from 1 ft (block by T. Prince),48,59
234,3,9:49.0,Defensive rebound by J. Collins,,48,59
235,3,9:40.0,Turnover by K. Bazemore (bad pass; steal by A. Bradley),,48,59
236,3,9:35.0,,A. Bradley misses 2-pt layup from 4 ft (block by K. Bazemore),48,59
237,3,9:31.0,,Offensive rebound by T. Harris,48,59
238,3,9:29.0,,R. Jackson misses 3-pt jump shot from 23 ft,48,59
239,3,9:18.0,,Offensive rebound by A. Drummond,48,59
240,3,9:18.0,,A. Drummond makes 2-pt layup at rim,48,61
241,3,9:05.0,J. Collins misses 2-pt jump shot from 10 ft,,48,61
242,3,9:03.0,,Defensive rebound by T. Harris,48,61
243,3,8:50.0,,R. Jackson misses 2-pt layup from 8 ft,48,61
244,3,8:46.0,Defensive rebound by L. Babbitt,,48,61
245,3,8:36.0,J. Collins makes 2-pt dunk at rim (assist by L. Babbitt),,50,61
246,3,8:23.0,,Detroit full timeout,50,61
247,3,8:12.0,,Turnover by R. Jackson (bad pass; steal by D. Schröder),50,61
248,3,8:09.0,J. Collins makes 2-pt layup from 1 ft (assist by D. Schröder),,52,61
249,3,7:57.0,,A. Bradley misses 3-pt jump shot from 25 ft,52,61
250,3,7:55.0,Defensive rebound by L. Babbitt,,52,61
251,3,7:49.0,K. Bazemore misses 2-pt layup from 1 ft,,52,61
252,3,7:49.0,,Defensive rebound by A. Drummond,52,61
253,3,7:42.0,,T. Harris misses 3-pt jump shot from 28 ft,52,61
254,3,7:37.0,Defensive rebound by J. Collins,,52,61
255,3,7:30.0,D. Schröder makes 2-pt layup from 1 ft,,54,61
256,3,7:16.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by R. Bullock),54,64
257,3,6:52.0,J. Collins misses 2-pt dunk from 1 ft,,54,64
258,3,6:51.0,,Defensive rebound by A. Drummond,54,64
259,3,6:47.0,,A. Bradley misses 2-pt layup from 1 ft,54,64
260,3,6:46.0,Defensive rebound by T. Prince,,54,64
261,3,6:43.0,Personal foul by R. Bullock (drawn by J. Collins),,54,64
262,3,6:43.0,M. Belinelli enters the game for L. Babbitt,,54,64
263,3,6:38.0,M. Belinelli misses 2-pt jump shot from 17 ft,,54,64
264,3,6:35.0,,Defensive rebound by T. Harris,54,64
265,3,6:27.0,,A. Bradley misses 3-pt jump shot from 23 ft,54,64
266,3,6:23.0,Defensive rebound by J. Collins,,54,64
267,3,6:15.0,D. Schröder misses 3-pt jump shot from 24 ft,,54,64
268,3,6:11.0,,Defensive rebound by A. Drummond,54,64
269,3,6:04.0,,T. Harris misses 2-pt layup from 6 ft (block by J. Collins),54,64
270,3,6:02.0,Defensive rebound by K. Bazemore,,54,64
271,3,5:55.0,Personal foul by A. Bradley (drawn by D. Schröder),,54,64
272,3,5:47.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. Schröder),,57,64
273,3,5:29.0,,Turnover by A. Drummond (lost ball; steal by K. Bazemore),57,64
274,3,5:26.0,,L. Kennard enters the game for R. Bullock,57,64
275,3,5:15.0,K. Bazemore makes 2-pt layup from 2 ft,,59,64
276,3,5:08.0,,Detroit full timeout,59,64
277,3,5:08.0,,I. Smith enters the game for R. Jackson,59,64
278,3,4:49.0,,A. Bradley misses 2-pt jump shot from 19 ft,59,64
279,3,4:47.0,,Offensive rebound by A. Drummond,59,64
280,3,4:47.0,,Personal foul by J. Collins (drawn by A. Drummond),59,64
281,3,4:36.0,,I. Smith makes 2-pt jump shot from 9 ft (assist by A. Drummond),59,66
282,3,4:36.0,,Loose ball foul by A. Drummond (drawn by J. Collins),59,66
283,3,4:24.0,D. Schröder misses 2-pt jump shot from 17 ft,,59,66
284,3,4:19.0,,Defensive rebound by I. Smith,59,66
285,3,4:14.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by I. Smith),59,69
286,3,3:47.0,T. Prince misses 3-pt jump shot from 23 ft,,59,69
287,3,3:44.0,Offensive rebound by J. Collins,,59,69
288,3,3:43.0,J. Collins makes 2-pt layup from 1 ft,,61,69
289,3,3:31.0,,Turnover by T. Harris (traveling),61,69
290,3,3:31.0,L. Babbitt enters the game for K. Bazemore,,61,69
291,3,3:15.0,T. Prince misses 2-pt jump shot from 10 ft,,61,69
292,3,3:12.0,,Defensive rebound by A. Drummond,61,69
293,3,3:04.0,,A. Drummond misses 2-pt layup from 4 ft,61,69
294,3,3:02.0,Defensive rebound by J. Collins,,61,69
295,3,2:54.0,M. Belinelli misses 3-pt jump shot from 24 ft,,61,69
296,3,2:51.0,,Defensive rebound by A. Bradley,61,69
297,3,2:45.0,,Shooting foul by J. Collins (drawn by I. Smith),61,69
298,3,2:45.0,,I. Smith makes free throw 1 of 2,61,70
299,3,2:45.0,I. Taylor enters the game for D. Schröder,,61,70
300,3,2:45.0,,L. Galloway enters the game for A. Bradley,61,70
301,3,2:45.0,,I. Smith makes free throw 2 of 2,61,71
302,3,2:29.0,L. Babbitt makes 2-pt jump shot from 15 ft,,63,71
303,3,2:09.0,,Turnover by I. Smith (bad pass; steal by T. Prince),63,71
304,3,2:05.0,M. Belinelli misses 2-pt layup from 3 ft,,63,71
305,3,2:01.0,Offensive rebound by T. Prince,,63,71
306,3,2:01.0,T. Prince makes 2-pt layup from 1 ft,,65,71
307,3,1:38.0,,I. Smith makes 3-pt jump shot from 25 ft (assist by T. Harris),65,74
308,3,1:13.0,T. Prince misses 2-pt layup from 1 ft (block by L. Galloway),,65,74
309,3,1:12.0,T. Prince misses 2-pt layup at rim,,65,74
310,3,1:12.0,Offensive rebound by T. Prince,,65,74
311,3,1:11.0,Offensive rebound by T. Prince,,65,74
312,3,1:11.0,T. Prince misses 2-pt layup at rim,,65,74
313,3,1:11.0,,Defensive rebound by Team,65,74
314,3,1:11.0,,Personal foul by J. Collins (drawn by A. Drummond),65,74
315,3,1:11.0,,A. Tolliver enters the game for T. Harris,65,74
316,3,0:53.0,,A. Drummond misses 2-pt hook shot from 9 ft,65,74
317,3,0:52.0,,Offensive rebound by A. Tolliver,65,74
318,3,0:52.0,,Shooting foul by L. Babbitt (drawn by A. Tolliver),65,74
319,3,0:52.0,,A. Tolliver makes free throw 1 of 2,65,75
320,3,0:52.0,K. Bazemore enters the game for L. Babbitt,,65,75
321,3,0:52.0,M. Delaney enters the game for T. Prince,,65,75
322,3,0:52.0,,A. Tolliver makes free throw 2 of 2,65,76
323,3,0:36.0,M. Belinelli makes 2-pt layup from 1 ft,,67,76
324,3,0:18.0,,L. Kennard misses 2-pt jump shot from 14 ft,67,76
325,3,0:13.0,Defensive rebound by M. Delaney,,67,76
326,3,0:01.0,Shooting foul by I. Smith (drawn by K. Bazemore),,67,76
327,3,0:01.0,K. Bazemore makes free throw 1 of 2,,68,76
328,3,0:01.0,T. Cavanaugh enters the game for J. Collins,,68,76
329,3,0:01.0,K. Bazemore makes free throw 2 of 2,,69,76
330,3,0:01.0,,Turnover by A. Tolliver (bad pass; steal by M. Belinelli),69,76
331,3,0:00.0,M. Belinelli misses 3-pt jump shot from 30 ft,,69,76
332,3,0:00.0,Offensive rebound by Team,,69,76
333,4,11:49.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by I. Smith),69,79
334,4,11:33.0,J. Collins makes 2-pt dunk at rim (assist by I. Taylor),,71,79
335,4,11:19.0,,A. Tolliver misses 3-pt jump shot from 27 ft,71,79
336,4,11:14.0,Defensive rebound by J. Collins,,71,79
337,4,11:05.0,J. Collins misses 2-pt layup from 5 ft,,71,79
338,4,11:03.0,,Defensive rebound by E. Moreland,71,79
339,4,10:57.0,,I. Smith makes 2-pt jump shot from 19 ft (assist by L. Kennard),71,81
340,4,10:40.0,M. Belinelli makes 3-pt jump shot from 27 ft (assist by M. Delaney),,74,81
341,4,10:29.0,Personal foul by A. Tolliver (drawn by M. Delaney),,74,81
342,4,10:29.0,,Turnover by A. Tolliver (turnover),74,81
343,4,10:17.0,M. Belinelli misses 2-pt layup from 4 ft,,74,81
344,4,10:12.0,Offensive rebound by J. Collins,,74,81
345,4,10:12.0,J. Collins makes 2-pt layup at rim,,76,81
346,4,10:02.0,,A. Tolliver misses 3-pt jump shot from 27 ft,76,81
347,4,10:02.0,,Offensive rebound by E. Moreland,76,81
348,4,10:02.0,Loose ball foul by M. Belinelli (drawn by E. Moreland),,76,81
349,4,9:51.0,,A. Tolliver makes 2-pt dunk at rim (assist by I. Smith),76,83
350,4,9:43.0,L. Babbitt enters the game for J. Collins,,76,83
351,4,9:30.0,M. Belinelli misses 3-pt jump shot from 24 ft,,76,83
352,4,9:28.0,,Defensive rebound by L. Galloway,76,83
353,4,9:22.0,,I. Smith makes 2-pt jump shot from 18 ft,76,85
354,4,9:01.0,Turnover by D. Dedmon (bad pass),,76,85
355,4,9:01.0,D. Schröder enters the game for I. Taylor,,76,85
356,4,8:48.0,,I. Smith makes 2-pt layup from 1 ft,76,87
357,4,8:38.0,D. Schröder makes 2-pt jump shot from 6 ft,,78,87
358,4,8:18.0,,Personal foul by D. Dedmon (drawn by I. Smith),78,87
359,4,8:18.0,K. Bazemore enters the game for M. Belinelli,,78,87
360,4,8:11.0,,Turnover by A. Tolliver (lost ball; steal by K. Bazemore),78,87
361,4,8:07.0,D. Schröder makes 2-pt layup from 1 ft (assist by K. Bazemore),,80,87
362,4,7:41.0,,Shooting foul by M. Delaney (drawn by L. Galloway),80,87
363,4,7:41.0,,L. Galloway makes free throw 1 of 2,80,88
364,4,7:41.0,,A. Drummond enters the game for L. Kennard,80,88
365,4,7:41.0,,R. Bullock enters the game for E. Moreland,80,88
366,4,7:41.0,,L. Galloway makes free throw 2 of 2,80,89
367,4,7:26.0,D. Dedmon misses 2-pt layup from 3 ft,,80,89
368,4,7:26.0,Offensive rebound by D. Dedmon,,80,89
369,4,7:26.0,Personal foul by R. Bullock (drawn by D. Dedmon),,80,89
370,4,7:26.0,,A. Bradley enters the game for L. Galloway,80,89
371,4,7:20.0,D. Schröder misses 2-pt layup from 3 ft,,80,89
372,4,7:16.0,Offensive rebound by D. Dedmon,,80,89
373,4,7:15.0,D. Dedmon makes 2-pt layup at rim,,82,89
374,4,6:54.0,,A. Drummond misses 2-pt layup from 2 ft,82,89
375,4,6:52.0,Defensive rebound by M. Delaney,,82,89
376,4,6:34.0,K. Bazemore makes 2-pt jump shot from 19 ft,,84,89
377,4,6:13.0,,Shooting foul by D. Dedmon (drawn by A. Bradley),84,89
378,4,6:13.0,,Detroit full timeout,84,89
379,4,6:13.0,,T. Harris enters the game for I. Smith,84,89
