,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MIAMI_ACTION,PHILADELPHIA_SCORE,MIAMI_SCORE
381,4,9:41.0,,J. Winslow misses 2-pt layup from 1 ft,103,95
382,4,9:40.0,Defensive rebound by B. Simmons,,103,95
383,4,9:38.0,R. Covington misses 2-pt layup from 1 ft,,103,95
384,4,9:37.0,,Defensive rebound by K. Olynyk,103,95
385,4,9:37.0,,Personal foul by J. Embiid (drawn by K. Olynyk),103,95
386,4,9:37.0,,J. Johnson enters the game for K. Olynyk,103,95
387,4,9:18.0,,Turnover by H. Whiteside (lost ball; steal by B. Simmons),103,95
388,4,9:11.0,Shooting foul by J. Winslow (drawn by B. Simmons),,103,95
389,4,9:11.0,B. Simmons makes free throw 1 of 2,,104,95
390,4,9:11.0,,G. Dragić enters the game for W. Ellington,104,95
391,4,9:11.0,,J. Richardson enters the game for J. Winslow,104,95
392,4,9:11.0,B. Simmons makes free throw 2 of 2,,105,95
393,4,9:11.0,,Miami full timeout,105,95
394,4,9:11.0,M. Belinelli enters the game for J. Redick,,105,95
395,4,9:11.0,D. Šarić enters the game for J. Embiid,,105,95
396,4,9:00.0,,Turnover by H. Whiteside (bad pass),105,95
397,4,8:49.0,M. Belinelli misses 3-pt jump shot from 25 ft,,105,95
398,4,8:48.0,,Defensive rebound by J. Johnson,105,95
399,4,8:41.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),105,97
400,4,8:33.0,Personal foul by D. Wade (drawn by E. İlyasova),,105,97
401,4,8:33.0,,K. Olynyk enters the game for H. Whiteside,105,97
402,4,8:31.0,Turnover by R. Covington (bad pass; steal by J. Richardson),,105,97
403,4,8:12.0,,J. Johnson makes 2-pt jump shot from 12 ft (assist by K. Olynyk),105,99
404,4,8:12.0,Philadelphia full timeout,,105,99
405,4,7:58.0,B. Simmons makes 2-pt hook shot from 3 ft (assist by M. Belinelli),,107,99
406,4,7:43.0,,D. Wade misses 2-pt jump shot from 17 ft,107,99
407,4,7:42.0,Defensive rebound by D. Šarić,,107,99
408,4,7:30.0,Turnover by E. İlyasova (step out of bounds),,107,99
409,4,7:30.0,J. Embiid enters the game for E. İlyasova,,107,99
410,4,7:13.0,,G. Dragić misses 3-pt jump shot from 24 ft,107,99
411,4,7:12.0,Defensive rebound by J. Embiid,,107,99
412,4,7:02.0,B. Simmons misses 2-pt layup from 1 ft,,107,99
413,4,7:01.0,,Defensive rebound by J. Johnson,107,99
414,4,6:51.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by G. Dragić),107,102
415,4,6:34.0,Personal foul by K. Olynyk (drawn by J. Embiid),,107,102
416,4,6:34.0,,J. Winslow enters the game for D. Wade,107,102
417,4,6:31.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by R. Covington),,110,102
418,4,6:08.0,,Turnover by J. Richardson (lost ball; steal by M. Belinelli),110,102
419,4,6:04.0,D. Šarić makes 2-pt layup from 1 ft (assist by R. Covington),,112,102
420,4,5:40.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. Winslow),112,105
421,4,5:32.0,Philadelphia full timeout,,112,105
422,4,5:27.0,R. Covington misses 2-pt dunk from 2 ft (block by J. Winslow),,112,105
423,4,5:26.0,Offensive rebound by Team,,112,105
424,4,5:19.0,J. Embiid makes 2-pt jump shot from 15 ft,,114,105
425,4,5:00.0,,J. Richardson misses 3-pt jump shot from 25 ft,114,105
426,4,4:59.0,Defensive rebound by B. Simmons,,114,105
427,4,4:39.0,J. Embiid makes 3-pt jump shot from 23 ft (assist by D. Šarić),,117,105
428,4,4:25.0,,J. Johnson misses 2-pt layup from 1 ft (block by J. Embiid),117,105
429,4,4:24.0,,Offensive rebound by J. Richardson,117,105
430,4,4:12.0,,J. Richardson misses 2-pt layup from 1 ft,117,105
431,4,4:11.0,,Offensive rebound by Team,117,105
432,4,4:11.0,Loose ball foul by J. Embiid (drawn by J. Richardson),,117,105
433,4,4:11.0,,D. Wade enters the game for J. Richardson,117,105
434,4,3:56.0,,J. Johnson misses 2-pt jump shot from 12 ft,117,105
435,4,3:55.0,Defensive rebound by M. Belinelli,,117,105
436,4,3:34.0,D. Šarić misses 3-pt jump shot from 26 ft,,117,105
437,4,3:32.0,Offensive rebound by Team,,117,105
438,4,3:32.0,,Loose ball foul by J. Winslow (drawn by J. Embiid),117,105
439,4,3:32.0,J. Embiid makes free throw 1 of 2,,118,105
440,4,3:32.0,J. Embiid makes free throw 2 of 2,,119,105
441,4,3:24.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Johnson),119,108
442,4,3:02.0,Personal foul by D. Wade (drawn by M. Belinelli),,119,108
443,4,3:02.0,M. Belinelli makes free throw 1 of 2,,120,108
444,4,3:02.0,M. Belinelli makes free throw 2 of 2,,121,108
445,4,2:49.0,,D. Wade misses 2-pt hook shot from 3 ft,121,108
446,4,2:46.0,Defensive rebound by D. Šarić,,121,108
447,4,2:31.0,B. Simmons makes 2-pt dunk from 1 ft (assist by M. Belinelli),,123,108
448,4,2:20.0,,Miami full timeout,123,108
449,4,2:12.0,,G. Dragić misses 3-pt jump shot from 23 ft,123,108
450,4,2:11.0,Defensive rebound by J. Embiid,,123,108
451,4,1:59.0,Personal foul by K. Olynyk (drawn by D. Šarić),,123,108
452,4,1:59.0,D. Šarić makes free throw 1 of 2,,124,108
453,4,1:59.0,,R. McGruder enters the game for G. Dragić,124,108
454,4,1:59.0,,W. Ellington enters the game for D. Wade,124,108
455,4,1:59.0,D. Šarić misses free throw 2 of 2,,124,108
456,4,1:59.0,T. McConnell enters the game for J. Embiid,,124,108
457,4,1:55.0,,Defensive rebound by J. Winslow,124,108
458,4,1:43.0,,Turnover by J. Winslow (lost ball; steal by R. Covington),124,108
459,4,1:30.0,R. Covington makes 3-pt jump shot from 23 ft (assist by M. Belinelli),,127,108
460,4,1:21.0,,W. Ellington misses 3-pt jump shot from 25 ft,127,108
461,4,1:20.0,Defensive rebound by M. Belinelli,,127,108
462,4,0:57.0,B. Simmons misses 2-pt jump shot from 11 ft,,127,108
463,4,0:56.0,Offensive rebound by Team,,127,108
464,4,0:56.0,Turnover by Team (shot clock),,127,108
465,4,0:56.0,,L. Babbitt enters the game for J. Johnson,127,108
466,4,0:44.0,,R. McGruder misses 2-pt layup from 2 ft (block by R. Covington),127,108
467,4,0:43.0,Defensive rebound by B. Simmons,,127,108
468,4,0:23.0,D. Šarić misses 3-pt jump shot from 24 ft (block by K. Olynyk),,127,108
469,4,0:22.0,,Defensive rebound by R. McGruder,127,108
470,4,0:08.0,,L. Babbitt misses 2-pt jump shot from 19 ft,127,108
471,4,0:04.0,Defensive rebound by B. Simmons,,127,108
472,4,0:04.0,D. Šarić misses 2-pt layup from 2 ft (block by K. Olynyk),,127,108
473,4,0:03.0,Offensive rebound by Team,,127,108
474,4,0:01.0,Personal foul by W. Ellington (drawn by R. Covington),,127,108
475,4,0:01.0,R. Covington makes free throw 1 of 2,,128,108
476,4,0:01.0,R. Covington misses free throw 2 of 2,,128,108
477,4,0:01.0,,Defensive rebound by J. Winslow,128,108
