,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,BOSTON_ACTION,NEW ORLEANS_SCORE,BOSTON_SCORE
416,4,4:18.0,Offensive rebound by Team,,95,98
417,4,4:18.0,,M. Smart enters the game for J. Brown,95,98
418,4,4:18.0,J. Holiday makes free throw 2 of 2,,96,98
419,4,3:54.0,,D. Theis makes 3-pt jump shot from 26 ft (assist by K. Irving),96,101
420,4,3:45.0,New Orleans full timeout,,96,101
421,4,3:45.0,D. Cousins enters the game for D. Cunningham,,96,101
422,4,3:37.0,A. Davis misses 2-pt hook shot from 9 ft,,96,101
423,4,3:32.0,,Defensive rebound by K. Irving,96,101
424,4,3:13.0,,M. Smart misses 2-pt hook shot from 8 ft,96,101
425,4,3:11.0,Defensive rebound by D. Cousins,,96,101
426,4,2:52.0,E. Moore misses 3-pt jump shot from 22 ft,,96,101
427,4,2:50.0,,Defensive rebound by A. Horford,96,101
428,4,2:34.0,,K. Irving misses 3-pt jump shot from 24 ft,96,101
429,4,2:31.0,Defensive rebound by D. Cousins,,96,101
430,4,2:23.0,Personal foul by D. Theis (drawn by D. Cousins),,96,101
431,4,2:15.0,Turnover by J. Holiday (traveling),,96,101
432,4,1:53.0,,Turnover by K. Irving (lost ball; steal by J. Holiday),96,101
433,4,1:50.0,I. Clark makes 2-pt layup from 1 ft,,98,101
434,4,1:35.0,,Turnover by M. Smart (bad pass),98,101
435,4,1:35.0,,J. Brown enters the game for T. Rozier,98,101
436,4,1:26.0,J. Holiday makes 3-pt jump shot from 24 ft,,101,101
437,4,1:09.0,,K. Irving misses 3-pt jump shot from 28 ft,101,101
438,4,1:06.0,Defensive rebound by E. Moore,,101,101
439,4,1:01.0,Turnover by E. Moore (lost ball; steal by K. Irving),,101,101
440,4,1:00.0,,Shooting foul by J. Holiday (drawn by K. Irving),101,101
441,4,1:00.0,,K. Irving misses free throw 1 of 2,101,101
442,4,1:00.0,,Offensive rebound by Team,101,101
443,4,1:00.0,,K. Irving makes free throw 2 of 2,101,102
444,4,1:00.0,New Orleans full timeout,,101,102
445,4,0:54.0,Personal foul by M. Smart (drawn by A. Davis),,101,102
446,4,0:54.0,A. Davis makes free throw 1 of 2,,102,102
447,4,0:54.0,,J. Tatum enters the game for D. Theis,102,102
448,4,0:54.0,A. Davis makes free throw 2 of 2,,103,102
449,4,0:39.0,,K. Irving misses 2-pt layup from 3 ft,103,102
450,4,0:38.0,Defensive rebound by I. Clark,,103,102
451,4,0:20.0,Personal foul by J. Tatum (drawn by A. Davis),,103,102
452,4,0:20.0,A. Davis misses free throw 1 of 2,,103,102
453,4,0:20.0,Offensive rebound by Team,,103,102
454,4,0:20.0,,A. Baynes enters the game for J. Tatum,103,102
455,4,0:20.0,D. Cunningham enters the game for D. Cousins,,103,102
456,4,0:20.0,A. Davis makes free throw 2 of 2,,104,102
457,4,0:20.0,,Boston full timeout,104,102
458,4,0:20.0,,J. Tatum enters the game for A. Baynes,104,102
459,4,0:20.0,D. Cousins enters the game for E. Moore,,104,102
460,4,0:11.0,,K. Irving makes 2-pt layup from 1 ft,104,104
461,4,0:11.0,New Orleans full timeout,,104,104
462,4,0:11.0,,D. Theis enters the game for J. Tatum,104,104
463,4,0:11.0,E. Moore enters the game for D. Cunningham,,104,104
464,4,0:01.0,,Violation by D. Theis (kicked ball),104,104
465,4,0:01.0,,J. Tatum enters the game for K. Irving,104,104
466,4,0:01.0,R. Rondo enters the game for I. Clark,,104,104
467,4,0:00.0,D. Cousins misses 3-pt jump shot from 31 ft,,104,104
468,4,0:00.0,Offensive rebound by Team,,104,104
469,1OT,4:45.0,A. Davis makes 2-pt jump shot from 18 ft (assist by J. Holiday),,106,104
470,1OT,4:29.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by M. Smart),106,107
471,1OT,4:18.0,D. Cousins makes 2-pt layup at rim,,108,107
472,1OT,4:01.0,,K. Irving makes 2-pt jump shot from 20 ft,108,109
473,1OT,3:44.0,D. Cousins misses 3-pt jump shot from 25 ft,,108,109
474,1OT,3:43.0,Offensive rebound by A. Davis,,108,109
475,1OT,3:43.0,A. Davis makes 2-pt dunk at rim,,110,109
476,1OT,3:26.0,,K. Irving misses 2-pt jump shot from 7 ft,110,109
477,1OT,3:25.0,Defensive rebound by A. Davis,,110,109
478,1OT,3:00.0,A. Davis misses 2-pt jump shot from 8 ft,,110,109
479,1OT,2:55.0,,Defensive rebound by A. Horford,110,109
480,1OT,2:42.0,,K. Irving misses 2-pt layup from 2 ft (block by J. Holiday),110,109
481,1OT,2:40.0,,Offensive rebound by J. Brown,110,109
482,1OT,2:38.0,,J. Brown makes 2-pt layup from 2 ft,110,111
483,1OT,2:26.0,Turnover by D. Cousins (traveling),,110,111
484,1OT,2:11.0,,M. Smart makes 2-pt jump shot from 9 ft,110,113
485,1OT,1:52.0,D. Cousins makes 2-pt hook shot from 2 ft (assist by I. Clark),,112,113
486,1OT,1:36.0,,M. Smart misses 3-pt jump shot from 26 ft,112,113
487,1OT,1:32.0,Defensive rebound by E. Moore,,112,113
488,1OT,1:22.0,J. Holiday makes 2-pt jump shot from 11 ft,,114,113
489,1OT,1:22.0,,Boston full timeout,114,113
490,1OT,1:22.0,,M. Morris enters the game for D. Theis,114,113
491,1OT,1:22.0,,J. Tatum enters the game for M. Smart,114,113
492,1OT,1:11.0,,Turnover by J. Brown (bad pass; steal by D. Cousins),114,113
493,1OT,0:53.0,J. Holiday makes 2-pt jump shot from 12 ft,,116,113
494,1OT,0:40.0,,M. Morris misses 3-pt jump shot from 27 ft,116,113
495,1OT,0:34.0,Defensive rebound by I. Clark,,116,113
496,1OT,0:15.0,D. Cousins misses 2-pt jump shot from 11 ft,,116,113
497,1OT,0:12.0,,Defensive rebound by M. Morris,116,113
498,1OT,0:05.0,,K. Irving misses 3-pt jump shot from 26 ft,116,113
499,1OT,0:03.0,Defensive rebound by Team,,116,113
500,1OT,0:03.0,New Orleans full timeout,,116,113
501,1OT,0:03.0,,T. Rozier enters the game for K. Irving,116,113
502,1OT,0:03.0,,M. Smart enters the game for M. Morris,116,113
503,1OT,0:03.0,R. Rondo enters the game for I. Clark,,116,113
504,1OT,0:01.0,Personal take foul by J. Brown (drawn by J. Holiday),,116,113
505,1OT,0:01.0,New Orleans full timeout,,116,113
