,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
118,2,11:00.0,,S. Mack makes free throw 1 of 1,25,31
119,2,10:48.0,M. Delaney misses 3-pt jump shot from 24 ft,,25,31
120,2,10:45.0,,Defensive rebound by A. Afflalo,25,31
121,2,10:28.0,,Turnover by K. Birch (out of bounds lost ball),25,31
122,2,10:16.0,I. Taylor misses 2-pt jump shot from 7 ft,,25,31
123,2,10:14.0,,Defensive rebound by K. Birch,25,31
124,2,10:09.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by S. Mack),25,34
125,2,9:50.0,Shooting foul by W. Iwundu (drawn by M. Delaney),,25,34
126,2,9:50.0,M. Delaney misses free throw 1 of 2,,25,34
127,2,9:50.0,Offensive rebound by Team,,25,34
128,2,9:50.0,E. İlyasova enters the game for T. Prince,,25,34
129,2,9:50.0,K. Bazemore enters the game for J. Collins,,25,34
130,2,9:50.0,M. Delaney makes free throw 2 of 2,,26,34
131,2,9:40.0,,M. Speights misses 3-pt jump shot from 25 ft,26,34
132,2,9:37.0,Defensive rebound by K. Bazemore,,26,34
133,2,9:24.0,Turnover by E. İlyasova (lost ball; steal by S. Mack),,26,34
134,2,9:24.0,,Personal foul by E. İlyasova (drawn by S. Mack),26,34
135,2,9:09.0,,A. Afflalo misses 2-pt layup from 3 ft (block by M. Muscala),26,34
136,2,9:09.0,,Offensive rebound by Team,26,34
137,2,9:03.0,,M. Speights misses 2-pt jump shot from 17 ft,26,34
138,2,9:01.0,Defensive rebound by K. Bazemore,,26,34
139,2,8:49.0,K. Bazemore misses 2-pt jump shot from 19 ft,,26,34
140,2,8:49.0,Offensive rebound by Team,,26,34
141,2,8:49.0,Personal foul by K. Birch (drawn by M. Muscala),,26,34
142,2,8:49.0,,J. Simmons enters the game for M. Speights,26,34
143,2,8:40.0,K. Bazemore misses 3-pt jump shot from 23 ft,,26,34
144,2,8:37.0,,Defensive rebound by S. Mack,26,34
145,2,8:20.0,,W. Iwundu misses 2-pt jump shot from 13 ft,26,34
146,2,8:18.0,Defensive rebound by K. Bazemore,,26,34
147,2,8:11.0,M. Muscala misses 2-pt jump shot from 19 ft,,26,34
148,2,8:10.0,Offensive rebound by Team,,26,34
149,2,8:10.0,,Loose ball foul by A. Afflalo (drawn by E. İlyasova),26,34
150,2,8:10.0,D. Schröder enters the game for M. Delaney,,26,34
151,2,8:05.0,M. Muscala makes 2-pt layup from 4 ft (assist by K. Bazemore),,28,34
152,2,8:05.0,Shooting foul by W. Iwundu (drawn by M. Muscala),,28,34
153,2,8:05.0,,D. Augustin enters the game for W. Iwundu,28,34
154,2,8:05.0,M. Muscala makes free throw 1 of 1,,29,34
155,2,7:42.0,,Turnover by A. Afflalo (bad pass; steal by K. Bazemore),29,34
156,2,7:39.0,Shooting foul by J. Simmons (drawn by I. Taylor),,29,34
157,2,7:39.0,I. Taylor misses free throw 1 of 2,,29,34
158,2,7:39.0,Offensive rebound by Team,,29,34
159,2,7:39.0,I. Taylor makes free throw 2 of 2,,30,34
160,2,7:14.0,,S. Mack misses 3-pt jump shot from 25 ft,30,34
161,2,7:12.0,Defensive rebound by M. Muscala,,30,34
162,2,7:02.0,D. Schröder misses 2-pt layup from 1 ft,,30,34
163,2,6:59.0,,Defensive rebound by K. Birch,30,34
164,2,6:55.0,,A. Afflalo misses 3-pt jump shot from 25 ft,30,34
165,2,6:51.0,Defensive rebound by M. Muscala,,30,34
166,2,6:47.0,I. Taylor misses 2-pt layup from 4 ft (block by A. Afflalo),,30,34
167,2,6:44.0,Offensive rebound by M. Muscala,,30,34
168,2,6:44.0,M. Muscala misses 2-pt layup from 2 ft,,30,34
169,2,6:44.0,Offensive rebound by M. Muscala,,30,34
170,2,6:44.0,M. Muscala misses 2-pt layup from 2 ft (block by K. Birch),,30,34
171,2,6:44.0,,Defensive rebound by Team,30,34
172,2,6:44.0,,Orlando full timeout,30,34
173,2,6:44.0,,M. Hezonja enters the game for A. Afflalo,30,34
174,2,6:29.0,,J. Simmons misses 2-pt jump shot from 11 ft,30,34
175,2,6:27.0,Defensive rebound by E. İlyasova,,30,34
176,2,6:08.0,E. İlyasova misses 2-pt layup from 6 ft (block by K. Birch),,30,34
177,2,6:08.0,Offensive rebound by Team,,30,34
178,2,6:04.0,E. İlyasova misses 3-pt jump shot from 31 ft,,30,34
179,2,6:01.0,,Defensive rebound by M. Hezonja,30,34
180,2,5:49.0,,D. Augustin makes 3-pt jump shot from 26 ft,30,37
181,2,5:33.0,Shooting foul by S. Mack (drawn by E. İlyasova),,30,37
182,2,5:33.0,E. İlyasova misses free throw 1 of 2,,30,37
183,2,5:33.0,Offensive rebound by Team,,30,37
184,2,5:33.0,,E. Fournier enters the game for S. Mack,30,37
185,2,5:33.0,J. Collins enters the game for I. Taylor,,30,37
186,2,5:33.0,T. Dorsey enters the game for M. Muscala,,30,37
187,2,5:33.0,E. İlyasova makes free throw 2 of 2,,31,37
188,2,5:18.0,,K. Birch makes 2-pt hook shot from 6 ft,31,39
189,2,5:06.0,K. Bazemore makes 2-pt layup from 4 ft (assist by T. Dorsey),,33,39
190,2,4:43.0,,Turnover by J. Simmons (bad pass; steal by J. Collins),33,39
191,2,4:36.0,D. Schröder misses 3-pt jump shot from 26 ft,,33,39
192,2,4:36.0,Offensive rebound by E. İlyasova,,33,39
193,2,4:36.0,,Offensive charge foul by E. İlyasova (drawn by D. Augustin),33,39
194,2,4:36.0,Turnover by E. İlyasova (offensive foul),,33,39
195,2,4:36.0,D. Dedmon enters the game for E. İlyasova,,33,39
196,2,4:21.0,,E. Fournier misses 2-pt layup from 6 ft (block by K. Bazemore),33,39
197,2,4:15.0,Defensive rebound by D. Schröder,,33,39
198,2,4:07.0,T. Dorsey makes 2-pt layup from 3 ft (assist by K. Bazemore),,35,39
199,2,3:46.0,,D. Augustin misses 3-pt jump shot from 26 ft,35,39
200,2,3:43.0,Defensive rebound by J. Collins,,35,39
201,2,3:33.0,D. Schröder makes 2-pt jump shot from 14 ft,,37,39
202,2,3:33.0,,Orlando full timeout,37,39
203,2,3:33.0,,B. Biyombo enters the game for K. Birch,37,39
204,2,3:33.0,T. Prince enters the game for K. Bazemore,,37,39
205,2,3:19.0,,Turnover by B. Biyombo (turnover),37,39
206,2,3:04.0,D. Dedmon misses 2-pt jump shot from 15 ft,,37,39
207,2,3:01.0,,Defensive rebound by B. Biyombo,37,39
208,2,2:49.0,,M. Hezonja misses 3-pt jump shot from 25 ft,37,39
209,2,2:49.0,Defensive rebound by T. Dorsey,,37,39
210,2,2:37.0,D. Schröder misses 2-pt jump shot from 21 ft,,37,39
211,2,2:33.0,Offensive rebound by J. Collins,,37,39
212,2,2:32.0,T. Dorsey misses 3-pt jump shot from 25 ft,,37,39
213,2,2:32.0,,Defensive rebound by M. Hezonja,37,39
214,2,2:25.0,,Turnover by M. Hezonja (discontinued dribble),37,39
215,2,2:17.0,Turnover by D. Schröder (bad pass; steal by M. Hezonja),,37,39
216,2,2:01.0,,J. Simmons misses 2-pt layup from 4 ft (block by J. Collins),37,39
217,2,1:57.0,Defensive rebound by T. Dorsey,,37,39
218,2,1:44.0,D. Dedmon misses 3-pt jump shot from 23 ft,,37,39
219,2,1:43.0,Offensive rebound by Team,,37,39
220,2,1:37.0,D. Dedmon misses 3-pt jump shot from 26 ft,,37,39
221,2,1:33.0,,Defensive rebound by E. Fournier,37,39
222,2,1:26.0,,Personal foul by T. Prince (drawn by D. Augustin),37,39
223,2,1:18.0,,M. Hezonja misses 3-pt jump shot from 26 ft,37,39
224,2,1:15.0,,Offensive rebound by B. Biyombo,37,39
225,2,1:04.0,,B. Biyombo misses 2-pt jump shot from 7 ft,37,39
226,2,1:02.0,Defensive rebound by T. Prince,,37,39
227,2,0:45.0,Shooting foul by B. Biyombo (drawn by D. Schröder),,37,39
228,2,0:45.0,D. Schröder makes free throw 1 of 2,,38,39
229,2,0:45.0,,A. Afflalo enters the game for D. Augustin,38,39
230,2,0:45.0,,S. Mack enters the game for J. Simmons,38,39
231,2,0:45.0,D. Schröder makes free throw 2 of 2,,39,39
232,2,0:25.0,,E. Fournier misses 2-pt jump shot from 17 ft,39,39
233,2,0:22.0,Defensive rebound by D. Dedmon,,39,39
234,2,0:02.0,T. Dorsey misses 2-pt jump shot from 7 ft,,39,39
235,2,0:02.0,,Defensive rebound by Team,39,39
236,3,11:44.0,Turnover by K. Bazemore (bad pass; steal by D. Augustin),,39,39
237,3,11:38.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by D. Augustin),39,42
238,3,11:17.0,T. Prince makes 2-pt jump shot from 17 ft,,41,42
239,3,11:01.0,,E. Fournier makes 2-pt layup from 6 ft,41,44
240,3,11:01.0,,Shooting foul by E. İlyasova (drawn by E. Fournier),41,44
241,3,11:01.0,,E. Fournier makes free throw 1 of 1,41,45
242,3,10:48.0,K. Bazemore makes 2-pt dunk from 1 ft (assist by D. Schröder),,43,45
243,3,10:32.0,,Turnover by B. Biyombo (bad pass),43,45
244,3,10:19.0,Shooting foul by M. Hezonja (drawn by D. Schröder),,43,45
245,3,10:19.0,D. Schröder makes free throw 1 of 2,,44,45
246,3,10:19.0,D. Schröder makes free throw 2 of 2,,45,45
247,3,10:05.0,,M. Hezonja makes 2-pt jump shot from 14 ft (assist by D. Augustin),45,47
248,3,9:57.0,D. Schröder makes 2-pt jump shot from 14 ft,,47,47
249,3,9:29.0,,Turnover by E. Fournier (bad pass; steal by T. Prince),47,47
250,3,9:25.0,D. Schröder misses 3-pt jump shot from 25 ft,,47,47
251,3,9:20.0,,Defensive rebound by M. Hezonja,47,47
252,3,9:10.0,,B. Biyombo makes 2-pt hook shot from 5 ft (assist by D. Augustin),47,49
253,3,8:44.0,T. Prince misses 2-pt layup from 1 ft,,47,49
254,3,8:41.0,,Defensive rebound by B. Biyombo,47,49
255,3,8:39.0,,M. Hezonja makes 2-pt dunk from 2 ft (assist by E. Fournier),47,51
256,3,8:16.0,D. Dedmon enters the game for E. İlyasova,,47,51
257,3,8:14.0,D. Schröder misses 2-pt jump shot from 15 ft,,47,51
258,3,8:09.0,,Defensive rebound by M. Hezonja,47,51
259,3,7:53.0,,D. Augustin misses 2-pt layup from 3 ft (block by M. Plumlee),47,51
260,3,7:50.0,Defensive rebound by D. Schröder,,47,51
261,3,7:44.0,T. Prince misses 2-pt jump shot from 6 ft,,47,51
262,3,7:43.0,Offensive rebound by Team,,47,51
263,3,7:37.0,T. Prince makes 3-pt jump shot from 22 ft (assist by D. Schröder),,50,51
264,3,7:23.0,,E. Fournier makes 2-pt jump shot from 6 ft (assist by D. Augustin),50,53
265,3,7:11.0,D. Schröder makes 2-pt jump shot from 16 ft,,52,53
266,3,6:57.0,,M. Hezonja misses 2-pt jump shot from 7 ft,52,53
267,3,6:57.0,,Offensive rebound by M. Hezonja,52,53
268,3,6:57.0,,Personal foul by K. Bazemore (drawn by M. Hezonja),52,53
269,3,6:57.0,,Orlando full timeout,52,53
270,3,6:57.0,M. Delaney enters the game for K. Bazemore,,52,53
271,3,6:49.0,,Shooting foul by D. Dedmon (drawn by M. Hezonja),52,53
272,3,6:49.0,,M. Hezonja makes free throw 1 of 2,52,54
273,3,6:49.0,,M. Hezonja misses free throw 2 of 2,52,54
274,3,6:46.0,Defensive rebound by D. Dedmon,,52,54
275,3,6:30.0,Personal foul by B. Biyombo (drawn by D. Dedmon),,52,54
276,3,6:17.0,M. Plumlee makes 2-pt layup from 3 ft (assist by D. Schröder),,54,54
277,3,6:06.0,,E. Fournier misses 3-pt jump shot from 25 ft,54,54
278,3,6:03.0,Defensive rebound by M. Plumlee,,54,54
279,3,5:57.0,D. Schröder misses 2-pt jump shot from 12 ft,,54,54
280,3,5:55.0,,Defensive rebound by E. Fournier,54,54
281,3,5:48.0,,J. Simmons makes 3-pt jump shot from 25 ft (assist by E. Fournier),54,57
282,3,5:26.0,M. Plumlee makes 2-pt hook shot from 5 ft (assist by M. Delaney),,56,57
283,3,5:14.0,,D. Augustin makes 2-pt jump shot from 19 ft,56,59
284,3,4:58.0,Turnover by D. Schröder (bad pass; steal by B. Biyombo),,56,59
285,3,4:42.0,,Offensive foul by B. Biyombo (drawn by M. Delaney),56,59
286,3,4:42.0,,Turnover by B. Biyombo (offensive foul),56,59
287,3,4:42.0,J. Collins enters the game for T. Prince,,56,59
288,3,4:42.0,T. Dorsey enters the game for M. Plumlee,,56,59
289,3,4:26.0,Personal foul by J. Simmons (drawn by T. Dorsey),,56,59
290,3,4:19.0,D. Schröder misses 2-pt layup from 4 ft,,56,59
291,3,4:19.0,,Defensive rebound by Team,56,59
292,3,4:06.0,,B. Biyombo misses 2-pt hook shot from 3 ft,56,59
293,3,4:03.0,Defensive rebound by M. Delaney,,56,59
294,3,3:57.0,M. Delaney misses 2-pt jump shot from 19 ft,,56,59
295,3,3:54.0,Offensive rebound by J. Collins,,56,59
296,3,3:39.0,M. Delaney makes 3-pt jump shot from 23 ft (assist by T. Dorsey),,59,59
297,3,3:21.0,,E. Fournier misses 3-pt jump shot from 24 ft,59,59
298,3,3:19.0,Defensive rebound by M. Delaney,,59,59
299,3,3:12.0,M. Delaney makes 2-pt layup from 3 ft,,61,59
300,3,2:57.0,,B. Biyombo makes 2-pt dunk at rim (assist by D. Augustin),61,61
301,3,2:39.0,J. Collins misses 2-pt layup from 3 ft,,61,61
302,3,2:39.0,Offensive rebound by T. Dorsey,,61,61
303,3,2:39.0,T. Dorsey makes 2-pt layup from 3 ft,,63,61
304,3,2:39.0,Shooting foul by B. Biyombo (drawn by T. Dorsey),,63,61
305,3,2:39.0,Atlanta full timeout,,63,61
306,3,2:39.0,,M. Speights enters the game for M. Hezonja,63,61
307,3,2:39.0,,S. Mack enters the game for E. Fournier,63,61
308,3,2:39.0,,K. Birch enters the game for B. Biyombo,63,61
309,3,2:39.0,,W. Iwundu enters the game for D. Augustin,63,61
310,3,2:39.0,K. Bazemore enters the game for D. Schröder,,63,61
311,3,2:39.0,T. Dorsey misses free throw 1 of 1,,63,61
312,3,2:35.0,Offensive rebound by J. Collins,,63,61
313,3,2:27.0,,Offensive charge foul by D. Dedmon (drawn by M. Speights),63,61
314,3,2:27.0,Turnover by D. Dedmon (offensive foul),,63,61
315,3,2:14.0,,Personal foul by K. Bazemore (drawn by J. Simmons),63,61
316,3,2:14.0,M. Muscala enters the game for D. Dedmon,,63,61
317,3,2:04.0,,J. Simmons makes 2-pt jump shot from 6 ft,63,63
318,3,1:45.0,J. Collins makes 3-pt jump shot from 22 ft (assist by T. Dorsey),,66,63
319,3,1:23.0,,J. Simmons misses 2-pt jump shot from 9 ft,66,63
320,3,1:21.0,,Offensive rebound by J. Simmons,66,63
321,3,1:21.0,,J. Simmons misses 2-pt hook shot from 6 ft,66,63
322,3,1:21.0,Defensive rebound by M. Muscala,,66,63
323,3,1:00.0,M. Delaney makes 2-pt layup from 2 ft,,68,63
324,3,0:48.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by S. Mack),68,66
325,3,0:41.0,J. Collins makes 2-pt dunk from 3 ft (assist by K. Bazemore),,70,66
326,3,0:28.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by W. Iwundu),70,69
327,3,0:12.0,K. Bazemore misses 2-pt jump shot from 20 ft,,70,69
328,3,0:09.0,,Defensive rebound by K. Birch,70,69
329,3,0:01.0,,M. Speights misses 3-pt jump shot from 30 ft,70,69
330,3,0:00.0,,Offensive rebound by Team,70,69
331,4,11:40.0,,D. Augustin misses 3-pt jump shot from 23 ft,70,69
332,4,11:39.0,Defensive rebound by Team,,70,69
333,4,11:29.0,Turnover by J. Collins (bad pass; steal by W. Iwundu),,70,69
334,4,11:26.0,,W. Iwundu makes 2-pt dunk from 1 ft (assist by M. Speights),70,71
335,4,11:09.0,T. Dorsey makes 2-pt layup from 2 ft,,72,71
336,4,10:58.0,,S. Mack misses 2-pt jump shot from 9 ft,72,71
337,4,10:58.0,Defensive rebound by Team,,72,71
338,4,10:58.0,Personal foul by K. Birch (drawn by J. Collins),,72,71
339,4,10:58.0,M. Plumlee enters the game for J. Collins,,72,71
340,4,10:45.0,K. Bazemore misses 2-pt layup from 5 ft (block by W. Iwundu),,72,71
341,4,10:45.0,Offensive rebound by Team,,72,71
342,4,10:34.0,K. Bazemore makes 2-pt jump shot from 12 ft (assist by M. Muscala),,74,71
343,4,10:15.0,,M. Speights makes 2-pt jump shot from 5 ft (assist by D. Augustin),74,73
344,4,9:58.0,Turnover by K. Bazemore (lost ball; steal by D. Augustin),,74,73
345,4,9:46.0,,S. Mack misses 3-pt jump shot from 27 ft,74,73
346,4,9:44.0,,Offensive rebound by K. Birch,74,73
347,4,9:33.0,,Turnover by K. Birch (bad pass),74,73
348,4,9:19.0,T. Dorsey misses 2-pt jump shot from 21 ft,,74,73
349,4,9:17.0,,Defensive rebound by M. Speights,74,73
350,4,9:06.0,,D. Augustin misses 2-pt layup from 4 ft (block by K. Bazemore),74,73
351,4,9:05.0,Defensive rebound by M. Plumlee,,74,73
352,4,8:59.0,K. Bazemore misses 3-pt jump shot from 26 ft,,74,73
353,4,8:59.0,,Defensive rebound by W. Iwundu,74,73
354,4,8:52.0,,W. Iwundu misses 2-pt layup from 4 ft,74,73
355,4,8:52.0,Defensive rebound by M. Plumlee,,74,73
356,4,8:37.0,I. Taylor misses 2-pt jump shot from 23 ft,,74,73
357,4,8:34.0,Offensive rebound by M. Plumlee,,74,73
358,4,8:33.0,,Offensive charge foul by K. Bazemore (drawn by M. Speights),74,73
359,4,8:33.0,Turnover by K. Bazemore (offensive foul),,74,73
360,4,8:33.0,T. Prince enters the game for K. Bazemore,,74,73
361,4,8:19.0,,D. Augustin misses 3-pt jump shot from 25 ft,74,73
362,4,8:18.0,,Offensive rebound by Team,74,73
363,4,8:18.0,Loose ball foul by M. Plumlee (drawn by K. Birch),,74,73
364,4,8:03.0,,M. Speights misses 3-pt jump shot from 25 ft,74,73
365,4,7:58.0,,Offensive rebound by D. Augustin,74,73
366,4,7:58.0,,D. Augustin makes 2-pt layup from 3 ft,74,75
367,4,7:48.0,Shooting foul by M. Speights (drawn by T. Prince),,74,75
368,4,7:48.0,T. Prince misses free throw 1 of 2,,74,75
369,4,7:48.0,Offensive rebound by Team,,74,75
370,4,7:48.0,D. Dedmon enters the game for M. Muscala,,74,75
371,4,7:48.0,M. Delaney enters the game for T. Dorsey,,74,75
372,4,7:48.0,T. Prince makes free throw 2 of 2,,75,75
373,4,7:29.0,,W. Iwundu makes 2-pt layup from 2 ft (assist by D. Augustin),75,77
374,4,7:13.0,D. Dedmon makes 2-pt dunk from 1 ft (assist by M. Plumlee),,77,77
375,4,7:00.0,,D. Augustin misses 2-pt jump shot from 7 ft,77,77
376,4,6:58.0,,Offensive rebound by K. Birch,77,77
377,4,6:53.0,,S. Mack makes 2-pt jump shot from 9 ft,77,79
378,4,6:41.0,Personal foul by S. Mack (drawn by I. Taylor),,77,79
379,4,6:41.0,,Orlando full timeout,77,79
380,4,6:41.0,J. Collins enters the game for M. Plumlee,,77,79
