,QUARTER,TIME_REMAINING,ATLANTA_ACTION,LA CLIPPERS_ACTION,ATLANTA_SCORE,LA CLIPPERS_SCORE
131,2,8:36.0,K. Bazemore enters the game for M. Belinelli,,29,39
132,2,8:36.0,M. Plumlee enters the game for J. Collins,,29,39
133,2,8:31.0,M. Delaney misses 2-pt jump shot from 18 ft,,29,39
134,2,8:25.0,Offensive rebound by T. Dorsey,,29,39
135,2,8:18.0,Shooting foul by M. Harrell (drawn by K. Bazemore),,29,39
136,2,8:18.0,K. Bazemore misses free throw 1 of 2,,29,39
137,2,8:18.0,Offensive rebound by Team,,29,39
138,2,8:18.0,,W. Johnson enters the game for S. Dekker,29,39
139,2,8:18.0,K. Bazemore makes free throw 2 of 2,,30,39
140,2,7:58.0,,W. Johnson misses 3-pt jump shot from 22 ft,30,39
141,2,7:54.0,Defensive rebound by K. Bazemore,,30,39
142,2,7:47.0,T. Cavanaugh misses 3-pt jump shot from 25 ft,,30,39
143,2,7:44.0,,Defensive rebound by S. Thornwell,30,39
144,2,7:34.0,,S. Thornwell misses 2-pt jump shot from 2 ft,30,39
145,2,7:30.0,Defensive rebound by T. Cavanaugh,,30,39
146,2,7:22.0,K. Bazemore misses 2-pt layup from 2 ft (block by M. Harrell),,30,39
147,2,7:21.0,Offensive rebound by M. Plumlee,,30,39
148,2,7:21.0,M. Plumlee makes 2-pt layup at rim,,32,39
149,2,7:21.0,,LA Clippers full timeout,32,39
150,2,7:21.0,,J. Evans enters the game for S. Thornwell,32,39
151,2,7:21.0,,D. Jordan enters the game for M. Harrell,32,39
152,2,7:21.0,E. İlyasova enters the game for T. Dorsey,,32,39
153,2,7:21.0,D. Schröder enters the game for M. Delaney,,32,39
154,2,7:21.0,T. Prince enters the game for T. Cavanaugh,,32,39
155,2,7:06.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by J. Evans),32,41
156,2,6:46.0,Turnover by M. Plumlee (out of bounds lost ball),,32,41
157,2,6:43.0,,Shooting foul by D. Schröder (drawn by D. Jordan),32,41
158,2,6:43.0,,D. Jordan misses free throw 1 of 2,32,41
159,2,6:43.0,,Offensive rebound by Team,32,41
160,2,6:43.0,,D. Jordan misses free throw 2 of 2,32,41
161,2,6:40.0,Defensive rebound by M. Plumlee,,32,41
162,2,6:21.0,E. İlyasova misses 3-pt jump shot from 24 ft,,32,41
163,2,6:18.0,,Defensive rebound by J. Evans,32,41
164,2,6:17.0,,T. Wallace makes 2-pt layup at rim (assist by J. Evans),32,43
165,2,6:17.0,,Shooting foul by T. Prince (drawn by T. Wallace),32,43
166,2,6:17.0,,T. Wallace makes free throw 1 of 1,32,44
167,2,6:01.0,Turnover by M. Plumlee (lost ball; steal by J. Evans),,32,44
168,2,5:55.0,,W. Johnson misses 2-pt layup from 1 ft (block by T. Prince),32,44
169,2,5:48.0,Defensive rebound by D. Schröder,,32,44
170,2,5:47.0,D. Schröder misses 2-pt jump shot from 5 ft,,32,44
171,2,5:42.0,Offensive rebound by E. İlyasova,,32,44
172,2,5:42.0,E. İlyasova makes 2-pt layup at rim,,34,44
173,2,5:39.0,,L. Williams makes 2-pt layup from 1 ft,34,46
174,2,5:39.0,Atlanta full timeout,,34,46
175,2,5:39.0,,C. Williams enters the game for T. Wallace,34,46
176,2,5:21.0,Personal foul by J. Evans (drawn by M. Plumlee),,34,46
177,2,5:21.0,M. Plumlee misses free throw 1 of 2,,34,46
178,2,5:21.0,Offensive rebound by Team,,34,46
179,2,5:21.0,M. Plumlee makes free throw 2 of 2,,35,46
180,2,5:03.0,,L. Williams misses 2-pt jump shot from 16 ft,35,46
181,2,5:00.0,Defensive rebound by E. İlyasova,,35,46
182,2,4:51.0,Turnover by K. Bazemore (lost ball; steal by W. Johnson),,35,46
183,2,4:48.0,,Shooting foul by T. Prince (drawn by L. Williams),35,46
184,2,4:48.0,,L. Williams makes free throw 1 of 2,35,47
185,2,4:48.0,D. Dedmon enters the game for M. Plumlee,,35,47
186,2,4:48.0,,L. Williams makes free throw 2 of 2,35,48
187,2,4:30.0,D. Schröder makes 2-pt layup from 1 ft,,37,48
188,2,4:13.0,,L. Williams misses 2-pt hook shot from 5 ft,37,48
189,2,4:12.0,,Offensive rebound by D. Jordan,37,48
190,2,4:12.0,,D. Jordan makes 2-pt layup at rim,37,50
191,2,3:52.0,Turnover by T. Prince (lost ball; steal by C. Williams),,37,50
192,2,3:43.0,,L. Williams makes 2-pt dunk from 1 ft (assist by C. Williams),37,52
193,2,3:32.0,Personal foul by C. Williams (drawn by D. Schröder),,37,52
194,2,3:32.0,D. Schröder makes free throw 1 of 2,,38,52
195,2,3:32.0,M. Delaney enters the game for T. Prince,,38,52
196,2,3:32.0,M. Belinelli enters the game for K. Bazemore,,38,52
197,2,3:32.0,D. Schröder makes free throw 2 of 2,,39,52
198,2,3:16.0,,J. Evans misses 2-pt jump shot from 7 ft (block by D. Schröder),39,52
199,2,3:12.0,Defensive rebound by D. Dedmon,,39,52
200,2,3:09.0,D. Schröder makes 2-pt jump shot from 19 ft,,41,52
201,2,2:53.0,,L. Williams misses 3-pt jump shot from 25 ft,41,52
202,2,2:51.0,Defensive rebound by E. İlyasova,,41,52
203,2,2:37.0,Shooting foul by J. Evans (drawn by E. İlyasova),,41,52
204,2,2:37.0,E. İlyasova makes free throw 1 of 2,,42,52
205,2,2:37.0,E. İlyasova misses free throw 2 of 2,,42,52
206,2,2:34.0,,Defensive rebound by W. Johnson,42,52
207,2,2:20.0,,C. Williams misses 2-pt jump shot from 6 ft,42,52
208,2,2:17.0,,Offensive rebound by D. Jordan,42,52
209,2,2:17.0,,D. Jordan makes 2-pt dunk at rim,42,54
210,2,2:05.0,D. Schröder misses 2-pt jump shot from 18 ft,,42,54
211,2,1:56.0,,Defensive rebound by J. Evans,42,54
212,2,1:54.0,,Turnover by L. Williams (lost ball; steal by D. Schröder),42,54
213,2,1:50.0,M. Belinelli makes 3-pt jump shot from 22 ft (assist by E. İlyasova),,45,54
214,2,1:32.0,,Offensive foul by C. Williams (drawn by M. Belinelli),45,54
215,2,1:32.0,,Turnover by C. Williams (offensive foul),45,54
216,2,1:16.0,D. Schröder makes 2-pt jump shot from 19 ft,,47,54
217,2,0:58.0,,L. Williams makes 2-pt layup from 1 ft,47,56
218,2,0:51.0,D. Dedmon misses 3-pt jump shot from 22 ft,,47,56
219,2,0:47.0,,Defensive rebound by W. Johnson,47,56
220,2,0:43.0,,L. Williams misses 3-pt jump shot from 32 ft,47,56
221,2,0:39.0,Defensive rebound by E. İlyasova,,47,56
222,2,0:30.0,D. Schröder misses 2-pt jump shot from 10 ft,,47,56
223,2,0:28.0,Offensive rebound by D. Schröder,,47,56
224,2,0:26.0,M. Delaney misses 3-pt jump shot from 25 ft,,47,56
225,2,0:24.0,,Defensive rebound by J. Evans,47,56
226,2,0:22.0,,J. Evans makes 2-pt layup from 1 ft,47,58
227,2,0:02.0,D. Dedmon misses 3-pt jump shot from 24 ft,,47,58
228,2,0:02.0,Offensive rebound by M. Delaney,,47,58
229,2,0:00.0,M. Delaney misses 2-pt layup from 2 ft (block by D. Jordan),,47,58
230,2,0:00.0,Offensive rebound by Team,,47,58
231,3,11:50.0,Offensive foul by D. Schröder (drawn by J. Evans),,47,58
232,3,11:50.0,Turnover by D. Schröder (offensive foul),,47,58
233,3,11:36.0,,J. Evans misses 2-pt jump shot from 16 ft,47,58
234,3,11:32.0,Defensive rebound by M. Plumlee,,47,58
235,3,11:19.0,Personal foul by C. Williams (drawn by T. Prince),,47,58
236,3,11:05.0,K. Bazemore misses 2-pt jump shot from 20 ft,,47,58
237,3,11:02.0,,Defensive rebound by W. Johnson,47,58
238,3,11:00.0,,J. Evans makes 2-pt layup from 1 ft (assist by W. Johnson),47,60
239,3,10:44.0,T. Prince misses 3-pt jump shot from 25 ft,,47,60
240,3,10:41.0,Offensive rebound by E. İlyasova,,47,60
241,3,10:40.0,E. İlyasova makes 2-pt layup at rim,,49,60
242,3,10:30.0,,Turnover by W. Johnson (bad pass; steal by K. Bazemore),49,60
243,3,10:29.0,Personal foul by D. Jordan (drawn by K. Bazemore),,49,60
244,3,10:14.0,E. İlyasova misses 3-pt jump shot from 23 ft,,49,60
245,3,10:08.0,Offensive rebound by M. Plumlee,,49,60
246,3,10:06.0,T. Prince makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,52,60
247,3,9:49.0,,L. Williams makes 2-pt layup from 3 ft (assist by D. Jordan),52,62
248,3,9:43.0,Shooting foul by W. Johnson (drawn by D. Schröder),,52,62
249,3,9:43.0,D. Schröder makes free throw 1 of 2,,53,62
250,3,9:43.0,D. Schröder makes free throw 2 of 2,,54,62
251,3,9:29.0,,L. Williams makes 3-pt jump shot from 25 ft,54,65
252,3,9:08.0,D. Schröder misses 2-pt jump shot from 17 ft,,54,65
253,3,9:05.0,,Defensive rebound by D. Jordan,54,65
254,3,9:04.0,,Turnover by D. Jordan (bad pass; steal by D. Schröder),54,65
255,3,8:59.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by D. Schröder),,56,65
256,3,8:46.0,,L. Williams makes 2-pt jump shot from 9 ft,56,67
257,3,8:27.0,Turnover by D. Schröder (bad pass; steal by C. Williams),,56,67
258,3,8:25.0,,Personal foul by D. Schröder (drawn by L. Williams),56,67
259,3,8:17.0,,J. Evans misses 2-pt jump shot from 10 ft,56,67
260,3,8:15.0,,Offensive rebound by D. Jordan,56,67
261,3,8:15.0,,D. Jordan makes 2-pt dunk at rim,56,69
262,3,8:10.0,Atlanta full timeout,,56,69
263,3,8:00.0,Turnover by E. İlyasova (bad pass; steal by W. Johnson),,56,69
264,3,7:44.0,,C. Williams misses 3-pt jump shot from 24 ft,56,69
265,3,7:41.0,Defensive rebound by M. Plumlee,,56,69
266,3,7:33.0,Personal foul by D. Jordan (drawn by K. Bazemore),,56,69
267,3,7:26.0,Shooting foul by W. Johnson (drawn by E. İlyasova),,56,69
268,3,7:26.0,E. İlyasova misses free throw 1 of 2,,56,69
269,3,7:26.0,Offensive rebound by Team,,56,69
270,3,7:26.0,E. İlyasova makes free throw 2 of 2,,57,69
271,3,7:15.0,,J. Evans misses 2-pt layup from 1 ft,57,69
272,3,7:14.0,,D. Jordan misses 2-pt layup from 1 ft,57,69
273,3,7:14.0,,Offensive rebound by Team,57,69
274,3,7:14.0,D. Dedmon enters the game for M. Plumlee,,57,69
275,3,7:14.0,,Defensive rebound by D. Jordan,57,69
276,3,7:02.0,,L. Williams makes 2-pt jump shot from 13 ft,57,71
277,3,6:48.0,D. Schröder misses 3-pt jump shot from 24 ft,,57,71
278,3,6:39.0,Offensive rebound by D. Dedmon,,57,71
279,3,6:39.0,D. Dedmon misses 2-pt layup at rim,,57,71
280,3,6:38.0,,Defensive rebound by D. Jordan,57,71
281,3,6:33.0,,Turnover by L. Williams (bad pass; steal by K. Bazemore),57,71
282,3,6:30.0,D. Schröder makes 2-pt layup at rim,,59,71
283,3,6:20.0,,Personal foul by E. İlyasova (drawn by C. Williams),59,71
284,3,6:12.0,Offensive charge foul by L. Williams (drawn by D. Schröder),,59,71
285,3,6:12.0,,Turnover by L. Williams (offensive foul),59,71
286,3,5:55.0,T. Prince misses 3-pt jump shot from 25 ft,,59,71
287,3,5:53.0,Offensive rebound by E. İlyasova,,59,71
288,3,5:53.0,Shooting foul by D. Jordan (drawn by E. İlyasova),,59,71
289,3,5:53.0,E. İlyasova makes free throw 1 of 2,,60,71
290,3,5:53.0,,S. Dekker enters the game for D. Jordan,60,71
291,3,5:53.0,,M. Harrell enters the game for W. Johnson,60,71
292,3,5:53.0,E. İlyasova makes free throw 2 of 2,,61,71
293,3,5:33.0,,J. Evans misses 2-pt jump shot from 6 ft,61,71
294,3,5:29.0,Defensive rebound by E. İlyasova,,61,71
295,3,5:25.0,T. Prince misses 2-pt layup from 1 ft,,61,71
296,3,5:21.0,,Defensive rebound by L. Williams,61,71
297,3,5:18.0,,Turnover by S. Dekker (bad pass; steal by T. Prince),61,71
298,3,5:12.0,E. İlyasova misses 2-pt layup from 1 ft,,61,71
299,3,5:11.0,,Defensive rebound by J. Evans,61,71
300,3,5:11.0,,Personal foul by D. Schröder (drawn by J. Evans),61,71
301,3,5:11.0,M. Delaney enters the game for D. Schröder,,61,71
302,3,5:00.0,,L. Williams makes 3-pt jump shot from 24 ft,61,74
303,3,4:52.0,Turnover by D. Dedmon (bad pass; steal by J. Evans),,61,74
304,3,4:48.0,,S. Dekker misses 2-pt dunk at rim (block by E. İlyasova),61,74
305,3,4:46.0,,Offensive rebound by M. Harrell,61,74
306,3,4:46.0,,M. Harrell misses 2-pt hook shot from 5 ft,61,74
307,3,4:45.0,Defensive rebound by M. Delaney,,61,74
308,3,4:41.0,T. Cavanaugh enters the game for E. İlyasova,,61,74
309,3,4:30.0,T. Prince makes 3-pt jump shot from 25 ft (assist by M. Delaney),,64,74
310,3,4:21.0,Violation by M. Delaney (kicked ball),,64,74
311,3,4:21.0,,LA Clippers full timeout,64,74
312,3,4:18.0,,Turnover by L. Williams (bad pass; steal by K. Bazemore),64,74
313,3,4:15.0,K. Bazemore makes 2-pt layup from 2 ft,,66,74
314,3,4:15.0,,T. Wallace enters the game for J. Evans,66,74
315,3,3:58.0,,S. Dekker makes 2-pt dunk at rim (assist by M. Harrell),66,76
316,3,3:40.0,M. Delaney makes 3-pt jump shot from 23 ft (assist by T. Prince),,69,76
317,3,3:25.0,,Shooting foul by M. Delaney (drawn by M. Harrell),69,76
318,3,3:25.0,,M. Harrell misses free throw 1 of 2,69,76
319,3,3:25.0,,Offensive rebound by Team,69,76
320,3,3:25.0,,M. Harrell misses free throw 2 of 2,69,76
321,3,3:22.0,,Offensive rebound by S. Dekker,69,76
322,3,3:10.0,,Turnover by L. Williams (bad pass; steal by K. Bazemore),69,76
323,3,3:03.0,D. Dedmon makes 2-pt dunk from 1 ft (assist by M. Delaney),,71,76
324,3,2:38.0,,Shooting block foul by M. Delaney (drawn by T. Wallace),71,76
325,3,2:38.0,,T. Wallace makes free throw 1 of 2,71,77
326,3,2:38.0,,J. Evans enters the game for L. Williams,71,77
327,3,2:38.0,M. Belinelli enters the game for K. Bazemore,,71,77
328,3,2:38.0,,T. Wallace makes free throw 2 of 2,71,78
329,3,2:32.0,Personal foul by C. Williams (drawn by M. Belinelli),,71,78
330,3,2:32.0,M. Belinelli makes free throw 1 of 2,,72,78
331,3,2:32.0,,S. Thornwell enters the game for C. Williams,72,78
332,3,2:32.0,M. Belinelli makes free throw 2 of 2,,73,78
333,3,2:08.0,,M. Harrell misses 2-pt jump shot from 17 ft,73,78
334,3,2:08.0,,Offensive rebound by Team,73,78
335,3,2:08.0,,Turnover by Team (shot clock),73,78
336,3,1:54.0,T. Cavanaugh makes 3-pt jump shot from 24 ft (assist by M. Belinelli),,76,78
337,3,1:42.0,,J. Evans misses 2-pt jump shot from 20 ft,76,78
338,3,1:36.0,Defensive rebound by T. Prince,,76,78
339,3,1:35.0,Offensive foul by T. Cavanaugh (drawn by J. Evans),,76,78
340,3,1:35.0,Turnover by T. Cavanaugh (offensive foul),,76,78
341,3,1:14.0,,Shooting foul by T. Cavanaugh (drawn by T. Wallace),76,78
342,3,1:14.0,,T. Wallace makes free throw 1 of 2,76,79
343,3,1:14.0,,T. Wallace misses free throw 2 of 2,76,79
344,3,1:11.0,Defensive rebound by M. Delaney,,76,79
345,3,1:04.0,M. Delaney misses 2-pt jump shot from 17 ft,,76,79
346,3,1:01.0,,Defensive rebound by J. Evans,76,79
347,3,0:56.0,,T. Wallace misses 3-pt jump shot from 25 ft,76,79
348,3,0:52.0,Defensive rebound by M. Delaney,,76,79
349,3,0:46.0,M. Belinelli misses 3-pt jump shot from 25 ft,,76,79
350,3,0:42.0,,Defensive rebound by J. Evans,76,79
351,3,0:37.0,,M. Harrell misses 2-pt layup from 1 ft (block by T. Cavanaugh),76,79
352,3,0:31.0,Defensive rebound by M. Delaney,,76,79
353,3,0:28.0,Shooting foul by S. Thornwell (drawn by M. Belinelli),,76,79
354,3,0:28.0,M. Belinelli makes free throw 1 of 2,,77,79
355,3,0:28.0,M. Plumlee enters the game for D. Dedmon,,77,79
356,3,0:28.0,M. Belinelli misses free throw 2 of 2,,77,79
357,3,0:26.0,Offensive rebound by Team,,77,79
358,3,0:20.0,M. Belinelli misses 3-pt jump shot from 25 ft,,77,79
359,3,0:18.0,,Defensive rebound by Team,77,79
360,3,0:18.0,Loose ball foul by T. Cavanaugh (drawn by S. Thornwell),,77,79
361,3,0:18.0,,S. Thornwell misses free throw 2 of 2,77,79
362,3,0:18.0,Defensive rebound by M. Muscala,,77,79
363,3,0:18.0,M. Muscala enters the game for M. Plumlee,,77,79
364,3,0:18.0,,S. Thornwell makes free throw 1 of 2,77,80
365,3,0:01.0,M. Belinelli misses 3-pt jump shot from 22 ft,,77,80
366,3,0:00.0,Offensive rebound by Team,,77,80
367,4,11:46.0,,Shooting foul by M. Belinelli (drawn by L. Williams),77,80
368,4,11:46.0,,L. Williams makes free throw 1 of 2,77,81
369,4,11:46.0,,L. Williams makes free throw 2 of 2,77,82
370,4,11:31.0,T. Prince misses 3-pt jump shot from 24 ft,,77,82
371,4,11:31.0,Offensive rebound by Team,,77,82
372,4,11:31.0,,Loose ball foul by T. Wallace (drawn by T. Cavanaugh),77,82
373,4,11:20.0,M. Belinelli misses 2-pt layup from 5 ft (block by T. Wallace),,77,82
374,4,11:17.0,,Defensive rebound by T. Wallace,77,82
375,4,11:12.0,,L. Williams misses 2-pt jump shot from 6 ft,77,82
376,4,11:10.0,Defensive rebound by M. Muscala,,77,82
377,4,11:00.0,T. Prince makes 2-pt layup from 1 ft,,79,82
378,4,10:49.0,,Offensive foul by M. Harrell (drawn by T. Prince),79,82
379,4,10:49.0,,Turnover by M. Harrell (offensive foul),79,82
380,4,10:35.0,T. Cavanaugh misses 3-pt jump shot from 25 ft,,79,82
381,4,10:31.0,Offensive rebound by M. Belinelli,,79,82
382,4,10:29.0,M. Belinelli misses 3-pt jump shot from 24 ft,,79,82
383,4,10:23.0,,Defensive rebound by L. Williams,79,82
384,4,10:15.0,,S. Dekker misses 2-pt hook shot from 8 ft,79,82
