,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
101,1,0:55.0,Defensive rebound by F. VanVleet,,23,29
102,1,0:47.0,D. DeRozan misses 2-pt jump shot from 9 ft,,23,29
103,1,0:43.0,Offensive rebound by J. Poeltl,,23,29
104,1,0:43.0,J. Poeltl misses 2-pt layup at rim,,23,29
105,1,0:42.0,Offensive rebound by D. DeRozan,,23,29
106,1,0:41.0,Turnover by D. DeRozan (bad pass; steal by C. Joseph),,23,29
107,1,0:32.0,,Turnover by L. Stephenson (bad pass; steal by D. DeRozan),23,29
108,1,0:27.0,Turnover by D. DeRozan (lost ball; steal by T. Leaf),,23,29
109,1,0:08.0,,C. Joseph misses 2-pt jump shot from 20 ft,23,29
110,1,0:04.0,Defensive rebound by J. Poeltl,,23,29
111,1,0:00.0,P. Siakam makes 2-pt layup from 1 ft (assist by F. VanVleet),,25,29
112,2,11:48.0,,Turnover by D. Sabonis (traveling),25,29
113,2,11:26.0,F. VanVleet makes 3-pt jump shot from 23 ft (assist by N. Powell),,28,29
114,2,11:07.0,,D. Sabonis makes 2-pt layup from 5 ft (assist by C. Joseph),28,31
115,2,10:48.0,F. VanVleet makes 2-pt layup from 1 ft,,30,31
116,2,10:48.0,Shooting foul by D. Collison (drawn by F. VanVleet),,30,31
117,2,10:48.0,F. VanVleet makes free throw 1 of 1,,31,31
118,2,10:34.0,,Turnover by L. Stephenson (bad pass; steal by F. VanVleet),31,31
119,2,10:28.0,Turnover by P. Siakam (step out of bounds),,31,31
120,2,10:11.0,,L. Stephenson makes 3-pt jump shot from 27 ft (assist by D. Collison),31,34
121,2,9:56.0,J. Poeltl makes 2-pt layup from 4 ft (assist by F. VanVleet),,33,34
122,2,9:43.0,,D. Sabonis makes 2-pt jump shot from 19 ft (assist by D. Collison),33,36
123,2,9:27.0,N. Powell makes 2-pt layup at rim,,35,36
124,2,9:21.0,,Indiana full timeout,35,36
125,2,9:08.0,,T. Leaf misses 3-pt jump shot from 23 ft,35,36
126,2,9:05.0,Defensive rebound by N. Powell,,35,36
127,2,8:52.0,P. Siakam misses 3-pt jump shot from 26 ft,,35,36
128,2,8:48.0,,Defensive rebound by D. Sabonis,35,36
129,2,8:39.0,,L. Stephenson misses 2-pt jump shot from 9 ft,35,36
130,2,8:37.0,,Offensive rebound by T. Leaf,35,36
131,2,8:28.0,,T. Leaf misses 2-pt layup from 1 ft,35,36
132,2,8:25.0,,Offensive rebound by D. Sabonis,35,36
133,2,8:25.0,,D. Sabonis misses 2-pt layup at rim,35,36
134,2,8:24.0,Defensive rebound by P. Siakam,,35,36
135,2,8:20.0,F. VanVleet misses 3-pt jump shot from 23 ft,,35,36
136,2,8:16.0,,Defensive rebound by D. Sabonis,35,36
137,2,8:01.0,,D. Sabonis misses 2-pt hook shot from 5 ft,35,36
138,2,7:55.0,,Offensive rebound by T. Leaf,35,36
139,2,7:54.0,,C. Joseph misses 3-pt jump shot from 29 ft,35,36
140,2,7:49.0,Defensive rebound by K. Lowry,,35,36
141,2,7:43.0,J. Poeltl makes 2-pt dunk from 1 ft (assist by K. Lowry),,37,36
142,2,7:19.0,,D. Collison misses 2-pt jump shot from 18 ft,37,36
143,2,7:16.0,Defensive rebound by K. Lowry,,37,36
144,2,7:07.0,Shooting block foul by C. Joseph (drawn by N. Powell),,37,36
145,2,7:07.0,N. Powell misses free throw 2 of 2,,37,36
146,2,7:07.0,,Defensive rebound by Team,37,36
147,2,7:07.0,N. Powell makes free throw 1 of 2,,38,36
148,2,7:07.0,,T. Young enters the game for L. Stephenson,38,36
149,2,7:07.0,,M. Turner enters the game for D. Sabonis,38,36
150,2,7:07.0,,V. Oladipo enters the game for T. Leaf,38,36
151,2,7:07.0,S. Ibaka enters the game for J. Poeltl,,38,36
152,2,7:07.0,Violation by N. Powell (lane),,38,36
153,2,7:07.0,D. DeRozan enters the game for N. Powell,,38,36
154,2,6:53.0,,M. Turner misses 2-pt layup from 1 ft,38,36
155,2,6:50.0,Defensive rebound by S. Ibaka,,38,36
156,2,6:47.0,K. Lowry makes 3-pt jump shot from 28 ft,,41,36
157,2,6:41.0,,Indiana full timeout,41,36
158,2,6:41.0,O. Anunoby enters the game for P. Siakam,,41,36
159,2,6:41.0,,B. Bogdanović enters the game for C. Joseph,41,36
160,2,6:28.0,,T. Young misses 2-pt hook shot from 6 ft (block by S. Ibaka),41,36
161,2,6:26.0,Defensive rebound by K. Lowry,,41,36
162,2,6:17.0,O. Anunoby makes 2-pt layup from 1 ft (assist by K. Lowry),,43,36
163,2,6:01.0,,B. Bogdanović makes 2-pt layup at rim,43,38
164,2,5:52.0,K. Lowry misses 3-pt jump shot from 26 ft,,43,38
165,2,5:49.0,,Defensive rebound by D. Collison,43,38
166,2,5:42.0,,M. Turner misses 3-pt jump shot from 26 ft,43,38
167,2,5:40.0,Defensive rebound by S. Ibaka,,43,38
168,2,5:20.0,S. Ibaka makes 2-pt jump shot from 17 ft,,45,38
169,2,5:03.0,,V. Oladipo misses 2-pt jump shot from 16 ft,45,38
170,2,5:00.0,Defensive rebound by F. VanVleet,,45,38
171,2,4:51.0,Shooting foul by M. Turner (drawn by O. Anunoby),,45,38
172,2,4:51.0,O. Anunoby makes free throw 1 of 2,,46,38
173,2,4:51.0,,D. Sabonis enters the game for M. Turner,46,38
174,2,4:51.0,O. Anunoby makes free throw 2 of 2,,47,38
175,2,4:39.0,,V. Oladipo misses 2-pt jump shot from 20 ft,47,38
176,2,4:36.0,Defensive rebound by F. VanVleet,,47,38
177,2,4:31.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by F. VanVleet),,50,38
178,2,4:14.0,,Shooting foul by S. Ibaka (drawn by D. Sabonis),50,38
179,2,4:14.0,,D. Sabonis misses free throw 1 of 2,50,38
180,2,4:14.0,,Offensive rebound by Team,50,38
181,2,4:14.0,,D. Sabonis makes free throw 2 of 2,50,39
182,2,3:50.0,Turnover by Team (shot clock),,50,39
183,2,3:40.0,,Def 3 sec tech foul by S. Ibaka,50,39
184,2,3:40.0,,V. Oladipo makes technical free throw,50,40
185,2,3:27.0,,V. Oladipo makes 2-pt layup at rim,50,42
186,2,3:10.0,K. Lowry makes 3-pt jump shot from 26 ft,,53,42
187,2,2:49.0,,D. Collison makes 2-pt layup from 1 ft,53,44
188,2,2:37.0,D. DeRozan makes 2-pt jump shot from 11 ft,,55,44
189,2,2:23.0,,Turnover by V. Oladipo (lost ball; steal by K. Lowry),55,44
190,2,2:14.0,S. Ibaka misses 2-pt jump shot from 17 ft,,55,44
191,2,2:11.0,,Defensive rebound by T. Young,55,44
192,2,1:59.0,,T. Young makes 2-pt layup from 1 ft (assist by V. Oladipo),55,46
193,2,1:49.0,Toronto full timeout,,55,46
194,2,1:49.0,L. Nogueira enters the game for S. Ibaka,,55,46
195,2,1:49.0,N. Powell enters the game for F. VanVleet,,55,46
196,2,1:40.0,N. Powell misses 3-pt jump shot from 26 ft,,55,46
197,2,1:37.0,,Defensive rebound by D. Sabonis,55,46
198,2,1:22.0,,D. Collison misses 3-pt jump shot from 27 ft,55,46
199,2,1:21.0,Defensive rebound by Team,,55,46
200,2,0:58.0,N. Powell misses 3-pt jump shot from 25 ft,,55,46
201,2,0:57.0,Offensive rebound by Team,,55,46
202,2,0:57.0,Turnover by Team (shot clock),,55,46
203,2,0:41.0,,B. Bogdanović makes 2-pt layup from 1 ft,55,48
204,2,0:34.0,K. Lowry makes 3-pt jump shot from 27 ft,,58,48
205,2,0:14.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,58,48
206,2,0:11.0,Defensive rebound by D. DeRozan,,58,48
207,2,0:07.0,D. DeRozan makes 2-pt layup at rim,,60,48
208,2,0:00.0,,B. Bogdanović makes 2-pt layup from 1 ft,60,50
209,3,11:41.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by M. Turner),60,52
210,3,11:23.0,D. DeRozan misses 2-pt jump shot from 7 ft,,60,52
211,3,11:18.0,Offensive rebound by P. Siakam,,60,52
212,3,11:18.0,P. Siakam misses 2-pt layup at rim,,60,52
213,3,11:17.0,,Defensive rebound by T. Young,60,52
214,3,11:15.0,,V. Oladipo makes 3-pt jump shot from 27 ft (assist by T. Young),60,55
215,3,10:55.0,Turnover by S. Ibaka (bad pass),,60,55
216,3,10:42.0,,V. Oladipo misses 3-pt jump shot from 23 ft,60,55
217,3,10:39.0,Defensive rebound by K. Lowry,,60,55
218,3,10:32.0,S. Ibaka makes 2-pt dunk from 1 ft (assist by K. Lowry),,62,55
219,3,10:13.0,,V. Oladipo makes 2-pt layup at rim,62,57
220,3,9:50.0,S. Ibaka misses 3-pt jump shot from 29 ft,,62,57
221,3,9:46.0,Offensive rebound by P. Siakam,,62,57
222,3,9:45.0,D. DeRozan misses 3-pt jump shot from 28 ft,,62,57
223,3,9:42.0,,Defensive rebound by M. Turner,62,57
224,3,9:33.0,,Personal foul by O. Anunoby (drawn by M. Turner),62,57
225,3,9:27.0,,B. Bogdanović makes 2-pt layup from 1 ft,62,59
226,3,9:15.0,P. Siakam makes 3-pt jump shot from 23 ft (assist by K. Lowry),,65,59
227,3,8:58.0,,V. Oladipo misses 2-pt jump shot from 19 ft,65,59
228,3,8:58.0,Defensive rebound by K. Lowry,,65,59
229,3,8:50.0,Personal foul by D. Collison (drawn by K. Lowry),,65,59
230,3,8:41.0,D. DeRozan misses 2-pt jump shot from 10 ft,,65,59
231,3,8:40.0,,Defensive rebound by M. Turner,65,59
232,3,8:27.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by D. Collison),65,62
233,3,8:09.0,D. DeRozan misses 2-pt jump shot from 13 ft,,65,62
234,3,8:07.0,,Defensive rebound by M. Turner,65,62
235,3,7:57.0,,D. Collison misses 2-pt jump shot from 6 ft,65,62
236,3,7:54.0,Defensive rebound by S. Ibaka,,65,62
237,3,7:45.0,P. Siakam misses 3-pt jump shot from 22 ft,,65,62
238,3,7:42.0,,Defensive rebound by M. Turner,65,62
239,3,7:40.0,,Shooting foul by S. Ibaka (drawn by V. Oladipo),65,62
240,3,7:40.0,,V. Oladipo misses free throw 1 of 2,65,62
241,3,7:40.0,,Offensive rebound by Team,65,62
242,3,7:40.0,,V. Oladipo misses free throw 2 of 2,65,62
243,3,7:38.0,Defensive rebound by S. Ibaka,,65,62
244,3,7:36.0,Toronto full timeout,,65,62
245,3,7:28.0,K. Lowry misses 2-pt jump shot from 8 ft,,65,62
246,3,7:26.0,,Defensive rebound by B. Bogdanović,65,62
247,3,7:17.0,,T. Young misses 2-pt layup from 2 ft,65,62
248,3,7:15.0,Defensive rebound by O. Anunoby,,65,62
249,3,7:04.0,K. Lowry misses 3-pt jump shot from 27 ft,,65,62
250,3,7:00.0,,Defensive rebound by M. Turner,65,62
251,3,6:48.0,,B. Bogdanović makes 2-pt jump shot from 4 ft (assist by D. Collison),65,64
252,3,6:48.0,,Shooting foul by K. Lowry (drawn by B. Bogdanović),65,64
253,3,6:48.0,N. Powell enters the game for O. Anunoby,,65,64
254,3,6:48.0,,B. Bogdanović makes free throw 1 of 1,65,65
255,3,6:35.0,Shooting foul by M. Turner (drawn by K. Lowry),,65,65
256,3,6:35.0,K. Lowry makes free throw 1 of 2,,66,65
257,3,6:35.0,,D. Sabonis enters the game for M. Turner,66,65
258,3,6:35.0,K. Lowry makes free throw 2 of 2,,67,65
259,3,6:22.0,,D. Collison misses 3-pt jump shot from 27 ft,67,65
260,3,6:18.0,Defensive rebound by S. Ibaka,,67,65
261,3,6:15.0,N. Powell makes 2-pt jump shot from 5 ft,,69,65
262,3,6:15.0,Shooting foul by B. Bogdanović (drawn by N. Powell),,69,65
263,3,6:15.0,N. Powell misses free throw 1 of 1,,69,65
264,3,6:13.0,,Defensive rebound by T. Young,69,65
265,3,6:02.0,,Turnover by V. Oladipo (lost ball; steal by K. Lowry),69,65
266,3,5:41.0,D. DeRozan misses 2-pt jump shot from 17 ft,,69,65
267,3,5:38.0,,Defensive rebound by V. Oladipo,69,65
268,3,5:35.0,,B. Bogdanović misses 2-pt layup from 1 ft,69,65
269,3,5:35.0,Defensive rebound by D. DeRozan,,69,65
270,3,5:27.0,N. Powell makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,72,65
271,3,5:12.0,,Shooting foul by S. Ibaka (drawn by V. Oladipo),72,65
272,3,5:12.0,,V. Oladipo makes free throw 1 of 2,72,66
273,3,5:12.0,J. Valančiūnas enters the game for S. Ibaka,,72,66
274,3,5:12.0,,V. Oladipo makes free throw 2 of 2,72,67
275,3,4:54.0,Turnover by J. Valančiūnas (bad pass; steal by T. Young),,72,67
276,3,4:50.0,,D. Sabonis misses 2-pt layup from 5 ft,72,67
277,3,4:46.0,,Offensive rebound by D. Sabonis,72,67
278,3,4:46.0,,D. Sabonis misses 2-pt layup at rim,72,67
279,3,4:45.0,Defensive rebound by N. Powell,,72,67
280,3,4:40.0,Turnover by N. Powell (bad pass; steal by D. Sabonis),,72,67
281,3,4:39.0,,Personal take foul by D. DeRozan (drawn by D. Collison),72,67
282,3,4:39.0,,D. Collison makes free throw 1 of 2,72,68
283,3,4:39.0,,D. Collison makes free throw 2 of 2,72,69
284,3,4:21.0,Turnover by P. Siakam (traveling),,72,69
285,3,4:08.0,,T. Young makes 2-pt hook shot from 6 ft,72,71
286,3,3:46.0,K. Lowry misses 3-pt jump shot from 26 ft,,72,71
287,3,3:43.0,,Defensive rebound by T. Young,72,71
288,3,3:38.0,,Turnover by V. Oladipo (lost ball; steal by P. Siakam),72,71
289,3,3:35.0,N. Powell misses 2-pt layup from 2 ft,,72,71
290,3,3:35.0,Offensive rebound by Team,,72,71
291,3,3:35.0,O. Anunoby enters the game for P. Siakam,,72,71
292,3,3:35.0,,L. Stephenson enters the game for T. Young,72,71
293,3,3:32.0,Offensive foul by J. Valančiūnas (drawn by D. Collison),,72,71
294,3,3:32.0,Turnover by J. Valančiūnas (offensive foul),,72,71
295,3,3:32.0,,C. Joseph enters the game for D. Collison,72,71
296,3,3:23.0,,B. Bogdanović misses 2-pt layup from 1 ft,72,71
297,3,3:20.0,,Offensive rebound by D. Sabonis,72,71
298,3,3:20.0,,Personal foul by D. DeRozan (drawn by D. Sabonis),72,71
299,3,3:20.0,,D. Sabonis makes free throw 1 of 2,72,72
300,3,3:20.0,F. VanVleet enters the game for K. Lowry,,72,72
301,3,3:20.0,,D. Sabonis makes free throw 2 of 2,72,73
302,3,2:53.0,Turnover by J. Valančiūnas (lost ball; steal by V. Oladipo),,72,73
303,3,2:48.0,,L. Stephenson makes 2-pt jump shot from 13 ft,72,75
304,3,2:35.0,F. VanVleet makes 2-pt jump shot from 8 ft,,74,75
305,3,2:22.0,,V. Oladipo makes 2-pt jump shot from 17 ft,74,77
306,3,2:10.0,J. Valančiūnas makes 2-pt layup at rim (assist by N. Powell),,76,77
307,3,1:57.0,,Shooting foul by J. Valančiūnas (drawn by D. Sabonis),76,77
308,3,1:57.0,,Indiana full timeout,76,77
309,3,1:57.0,,D. Sabonis makes free throw 1 of 2,76,78
310,3,1:57.0,,D. Sabonis makes free throw 2 of 2,76,79
311,3,1:43.0,D. DeRozan makes 2-pt layup at rim (assist by F. VanVleet),,78,79
312,3,1:36.0,,V. Oladipo misses 3-pt jump shot from 26 ft,78,79
313,3,1:36.0,Defensive rebound by J. Valančiūnas,,78,79
314,3,1:13.0,N. Powell misses 2-pt jump shot from 19 ft,,78,79
315,3,1:13.0,Offensive rebound by J. Valančiūnas,,78,79
316,3,1:10.0,J. Valančiūnas makes 2-pt layup at rim,,80,79
317,3,0:47.0,,D. Sabonis misses 2-pt jump shot from 15 ft,80,79
318,3,0:46.0,Defensive rebound by J. Valančiūnas,,80,79
319,3,0:27.0,F. VanVleet misses 2-pt layup from 2 ft,,80,79
320,3,0:26.0,Offensive rebound by J. Valančiūnas,,80,79
321,3,0:26.0,Personal foul by C. Joseph (drawn by J. Valančiūnas),,80,79
322,3,0:25.0,D. DeRozan misses 3-pt jump shot from 28 ft,,80,79
323,3,0:22.0,,Defensive rebound by L. Stephenson,80,79
324,3,0:04.0,,V. Oladipo misses 2-pt jump shot from 7 ft,80,79
325,3,0:04.0,,Offensive rebound by Team,80,79
326,3,0:04.0,Loose ball foul by N. Powell (drawn by D. Sabonis),,80,79
327,3,0:04.0,,D. Sabonis makes free throw 1 of 2,80,80
328,3,0:04.0,,D. Sabonis makes free throw 2 of 2,80,81
329,4,11:44.0,J. Valančiūnas misses 2-pt layup at rim (block by T. Young),,80,81
330,4,11:41.0,,Defensive rebound by T. Young,80,81
331,4,11:25.0,,T. Young misses 2-pt hook shot from 7 ft (block by N. Powell),80,81
332,4,11:22.0,,Offensive rebound by T. Young,80,81
333,4,11:21.0,,T. Young makes 2-pt layup from 3 ft,80,83
334,4,11:08.0,Turnover by N. Powell (out of bounds lost ball),,80,83
335,4,10:54.0,,Turnover by T. Young (lost ball; steal by L. Brown),80,83
336,4,10:51.0,,Violation by T. Young (kicked ball),80,83
337,4,10:38.0,O. Anunoby misses 3-pt jump shot from 23 ft,,80,83
338,4,10:35.0,,Defensive rebound by L. Stephenson,80,83
339,4,10:23.0,,Shooting foul by F. VanVleet (drawn by D. Sabonis),80,83
340,4,10:23.0,,D. Sabonis misses free throw 1 of 2,80,83
341,4,10:23.0,,Offensive rebound by Team,80,83
342,4,10:23.0,,D. Sabonis makes free throw 2 of 2,80,84
343,4,10:11.0,Turnover by N. Powell (lost ball; steal by C. Joseph),,80,84
344,4,10:07.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by D. Collison),80,86
345,4,10:06.0,Toronto full timeout,,80,86
346,4,10:06.0,K. Lowry enters the game for J. Valančiūnas,,80,86
347,4,10:06.0,J. Poeltl enters the game for L. Brown,,80,86
348,4,9:47.0,K. Lowry makes 2-pt layup at rim,,82,86
349,4,9:25.0,,L. Stephenson makes 2-pt jump shot from 18 ft,82,88
350,4,9:12.0,Personal foul by D. Sabonis (drawn by J. Poeltl),,82,88
351,4,9:02.0,J. Poeltl makes 2-pt layup at rim (assist by K. Lowry),,84,88
352,4,8:45.0,,Turnover by L. Stephenson (bad pass; steal by K. Lowry),84,88
353,4,8:26.0,N. Powell misses 3-pt jump shot from 24 ft,,84,88
354,4,8:22.0,,Defensive rebound by L. Stephenson,84,88
355,4,8:08.0,,T. Young misses 3-pt jump shot from 23 ft,84,88
356,4,8:06.0,Defensive rebound by F. VanVleet,,84,88
357,4,7:55.0,,B. Bogdanović enters the game for C. Joseph,84,88
358,4,7:55.0,D. DeRozan enters the game for N. Powell,,84,88
359,4,7:46.0,K. Lowry misses 2-pt jump shot from 1 ft (block by D. Sabonis),,84,88
360,4,7:44.0,Offensive rebound by K. Lowry,,84,88
361,4,7:44.0,Turnover by K. Lowry (traveling),,84,88
362,4,7:44.0,,V. Oladipo enters the game for L. Stephenson,84,88
363,4,7:27.0,,B. Bogdanović makes 2-pt jump shot from 1 ft,84,90
364,4,7:15.0,F. VanVleet makes 3-pt jump shot from 23 ft (assist by K. Lowry),,87,90
365,4,7:01.0,,V. Oladipo makes 2-pt jump shot from 13 ft,87,92
366,4,6:52.0,Turnover by K. Lowry (bad pass; steal by B. Bogdanović),,87,92
367,4,6:48.0,Offensive charge foul by V. Oladipo (drawn by K. Lowry),,87,92
368,4,6:48.0,,Turnover by V. Oladipo (offensive foul),87,92
369,4,6:48.0,S. Ibaka enters the game for O. Anunoby,,87,92
370,4,6:48.0,P. Siakam enters the game for J. Poeltl,,87,92
371,4,6:48.0,,L. Stephenson enters the game for V. Oladipo,87,92
372,4,6:48.0,,C. Joseph enters the game for D. Collison,87,92
373,4,6:38.0,Shooting foul by C. Joseph (drawn by K. Lowry),,87,92
374,4,6:38.0,K. Lowry makes free throw 1 of 3,,88,92
375,4,6:38.0,K. Lowry makes free throw 2 of 3,,89,92
376,4,6:38.0,K. Lowry makes free throw 3 of 3,,90,92
377,4,6:15.0,,Turnover by D. Sabonis (lost ball; steal by P. Siakam),90,92
378,4,6:05.0,F. VanVleet makes 2-pt layup from 1 ft,,92,92
379,4,5:49.0,,T. Young makes 2-pt layup from 1 ft (assist by D. Sabonis),92,94
380,4,5:49.0,,Shooting foul by P. Siakam (drawn by T. Young),92,94
381,4,5:49.0,,M. Turner enters the game for D. Sabonis,92,94
