,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
55,1,5:30.0,,J. Simmons enters the game for T. Ross,17,15
56,1,5:21.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by D. Waiters),,19,15
57,1,5:09.0,,E. Payton misses 2-pt layup from 4 ft,19,15
58,1,5:09.0,Defensive rebound by H. Whiteside,,19,15
59,1,5:02.0,T. Johnson makes 3-pt jump shot from 23 ft (assist by G. Dragić),,22,15
60,1,5:01.0,,Orlando full timeout,22,15
61,1,4:50.0,,Shooting foul by J. Johnson (drawn by N. Vučević),22,15
62,1,4:50.0,,N. Vučević makes free throw 1 of 2,22,16
63,1,4:50.0,,N. Vučević makes free throw 2 of 2,22,17
64,1,4:38.0,D. Waiters misses 2-pt layup from 5 ft,,22,17
65,1,4:37.0,,Defensive rebound by Team,22,17
66,1,4:27.0,,E. Fournier misses 2-pt jump shot from 8 ft,22,17
67,1,4:20.0,,Offensive rebound by N. Vučević,22,17
68,1,4:20.0,,N. Vučević misses 2-pt layup at rim,22,17
69,1,4:18.0,Defensive rebound by T. Johnson,,22,17
70,1,4:17.0,Shooting foul by J. Simmons (drawn by J. Johnson),,22,17
71,1,4:17.0,J. Johnson misses free throw 1 of 2,,22,17
72,1,4:17.0,Offensive rebound by Team,,22,17
73,1,4:17.0,J. Johnson misses free throw 2 of 2,,22,17
74,1,4:15.0,,Defensive rebound by A. Gordon,22,17
75,1,4:01.0,,N. Vučević misses 2-pt layup from 2 ft,22,17
76,1,3:56.0,,Offensive rebound by J. Simmons,22,17
77,1,3:56.0,,J. Simmons makes 2-pt layup at rim,22,19
78,1,3:48.0,J. Johnson makes 2-pt layup from 3 ft (assist by G. Dragić),,24,19
79,1,3:41.0,,E. Payton misses 2-pt layup from 2 ft,24,19
80,1,3:39.0,Defensive rebound by H. Whiteside,,24,19
81,1,3:32.0,G. Dragić misses 2-pt jump shot from 15 ft (block by E. Payton),,24,19
82,1,3:32.0,Offensive rebound by J. Johnson,,24,19
83,1,3:25.0,G. Dragić makes 2-pt hook shot from 7 ft (assist by J. Johnson),,26,19
84,1,3:10.0,,B. Biyombo enters the game for E. Payton,26,19
85,1,3:10.0,,J. Isaac enters the game for N. Vučević,26,19
86,1,3:10.0,,D. Augustin enters the game for E. Fournier,26,19
87,1,3:10.0,J. Winslow enters the game for G. Dragić,,26,19
88,1,3:00.0,,D. Augustin misses 3-pt jump shot from 26 ft,26,19
89,1,2:57.0,,Offensive rebound by J. Isaac,26,19
90,1,2:55.0,,J. Isaac makes 2-pt layup from 1 ft,26,21
91,1,2:47.0,Turnover by J. Johnson (traveling),,26,21
92,1,2:34.0,,J. Simmons makes 2-pt dunk from 1 ft,26,23
93,1,2:26.0,Miami full timeout,,26,23
94,1,2:26.0,K. Olynyk enters the game for H. Whiteside,,26,23
95,1,2:20.0,Shooting foul by B. Biyombo (drawn by J. Johnson),,26,23
96,1,2:20.0,J. Johnson makes free throw 1 of 2,,27,23
97,1,2:20.0,J. Johnson misses free throw 2 of 2,,27,23
98,1,2:17.0,,Defensive rebound by D. Augustin,27,23
99,1,2:07.0,,A. Gordon misses 2-pt jump shot from 8 ft (block by J. Johnson),27,23
100,1,2:02.0,Defensive rebound by J. Winslow,,27,23
101,1,1:55.0,J. Winslow makes 2-pt layup from 3 ft (assist by K. Olynyk),,29,23
102,1,1:46.0,,Shooting block foul by T. Johnson (drawn by D. Augustin),29,23
103,1,1:46.0,,D. Augustin misses free throw 1 of 2,29,23
104,1,1:46.0,,Offensive rebound by Team,29,23
105,1,1:46.0,J. Richardson enters the game for D. Waiters,,29,23
106,1,1:46.0,,D. Augustin makes free throw 2 of 2,29,24
107,1,1:37.0,T. Johnson makes 2-pt jump shot from 18 ft (assist by J. Winslow),,31,24
108,1,1:23.0,,B. Biyombo makes 2-pt layup from 3 ft (assist by A. Gordon),31,26
109,1,1:14.0,Offensive foul by J. Johnson (drawn by J. Simmons),,31,26
110,1,1:14.0,Turnover by J. Johnson (offensive foul),,31,26
111,1,1:06.0,,D. Augustin makes 2-pt layup from 2 ft,31,28
112,1,1:00.0,Personal foul by J. Simmons (drawn by J. Winslow),,31,28
113,1,1:00.0,J. Winslow misses free throw 1 of 2,,31,28
114,1,1:00.0,Offensive rebound by Team,,31,28
115,1,1:00.0,J. Winslow makes free throw 2 of 2,,32,28
116,1,0:45.0,,Shooting foul by T. Johnson (drawn by D. Augustin),32,28
117,1,0:45.0,,D. Augustin makes free throw 1 of 2,32,29
118,1,0:45.0,B. Adebayo enters the game for J. Johnson,,32,29
119,1,0:45.0,,D. Augustin makes free throw 2 of 2,32,30
120,1,0:35.0,J. Winslow makes 2-pt layup from 3 ft,,34,30
121,1,0:28.0,,Shooting foul by B. Adebayo (drawn by A. Gordon),34,30
122,1,0:28.0,,A. Gordon makes free throw 1 of 2,34,31
123,1,0:28.0,,A. Gordon makes free throw 2 of 2,34,32
124,1,0:09.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by J. Winslow),,37,32
125,1,0:04.0,,A. Gordon misses 3-pt jump shot from 26 ft,37,32
126,1,0:01.0,Defensive rebound by K. Olynyk,,37,32
127,1,0:00.0,J. Richardson misses 3-pt jump shot from 41 ft,,37,32
128,1,0:00.0,Offensive rebound by Team,,37,32
129,2,11:36.0,,T. Ross misses 2-pt dunk from 6 ft,37,32
130,2,11:29.0,,Offensive rebound by D. Augustin,37,32
131,2,11:12.0,,Turnover by B. Biyombo (bad pass; steal by J. Winslow),37,32
132,2,11:05.0,J. Richardson misses 3-pt jump shot from 22 ft,,37,32
133,2,11:01.0,,Defensive rebound by B. Biyombo,37,32
134,2,10:55.0,,Turnover by D. Augustin (bad pass; steal by W. Ellington),37,32
135,2,10:44.0,B. Adebayo misses 2-pt layup from 4 ft (block by J. Isaac),,37,32
136,2,10:41.0,,Defensive rebound by J. Isaac,37,32
137,2,10:33.0,,J. Simmons misses 2-pt hook shot from 16 ft,37,32
138,2,10:30.0,Defensive rebound by K. Olynyk,,37,32
139,2,10:10.0,J. Winslow misses 2-pt jump shot from 17 ft,,37,32
140,2,10:06.0,,Defensive rebound by D. Augustin,37,32
141,2,10:04.0,Offensive charge foul by D. Augustin (drawn by K. Olynyk),,37,32
142,2,10:04.0,,Turnover by D. Augustin (offensive foul),37,32
143,2,9:51.0,W. Ellington misses 3-pt jump shot from 25 ft,,37,32
144,2,9:51.0,,Defensive rebound by J. Isaac,37,32
145,2,9:42.0,,Shooting foul by B. Adebayo (drawn by B. Biyombo),37,32
146,2,9:42.0,,B. Biyombo makes free throw 1 of 2,37,33
147,2,9:42.0,,B. Biyombo misses free throw 2 of 2,37,33
148,2,9:39.0,Defensive rebound by K. Olynyk,,37,33
149,2,9:20.0,Personal foul by J. Isaac (drawn by W. Ellington),,37,33
150,2,9:06.0,K. Olynyk misses 2-pt jump shot from 20 ft,,37,33
151,2,9:02.0,,Defensive rebound by T. Ross,37,33
152,2,8:55.0,,J. Isaac misses 3-pt jump shot from 23 ft,37,33
153,2,8:54.0,,Offensive rebound by Team,37,33
154,2,8:52.0,,J. Simmons makes 2-pt jump shot from 16 ft (assist by T. Ross),37,35
155,2,8:32.0,J. Winslow makes 3-pt jump shot from 23 ft (assist by K. Olynyk),,40,35
156,2,8:21.0,,J. Simmons makes 2-pt hook shot from 12 ft,40,37
157,2,8:06.0,W. Ellington makes 2-pt jump shot from 18 ft (assist by K. Olynyk),,42,37
158,2,8:06.0,Shooting foul by J. Isaac (drawn by W. Ellington),,42,37
159,2,8:06.0,W. Ellington makes free throw 1 of 1,,43,37
160,2,7:57.0,,T. Ross makes 3-pt jump shot from 26 ft,43,40
161,2,7:37.0,W. Ellington misses 3-pt jump shot from 26 ft,,43,40
162,2,7:33.0,,Defensive rebound by J. Isaac,43,40
163,2,7:24.0,,T. Ross misses 3-pt jump shot from 25 ft,43,40
164,2,7:21.0,Defensive rebound by K. Olynyk,,43,40
165,2,7:09.0,J. Richardson makes 2-pt layup from 3 ft,,45,40
166,2,7:04.0,,Orlando full timeout,45,40
167,2,7:04.0,G. Dragić enters the game for J. Richardson,,45,40
168,2,7:04.0,H. Whiteside enters the game for K. Olynyk,,45,40
169,2,7:04.0,J. Johnson enters the game for B. Adebayo,,45,40
170,2,6:48.0,,B. Biyombo misses 2-pt hook shot from 6 ft,45,40
171,2,6:46.0,Defensive rebound by H. Whiteside,,45,40
172,2,6:37.0,Turnover by W. Ellington (traveling),,45,40
173,2,6:37.0,,E. Payton enters the game for B. Biyombo,45,40
174,2,6:37.0,,E. Fournier enters the game for D. Augustin,45,40
175,2,6:37.0,,N. Vučević enters the game for J. Simmons,45,40
176,2,6:23.0,,T. Ross makes 2-pt jump shot from 19 ft,45,42
177,2,6:07.0,J. Johnson makes 2-pt dunk from 3 ft,,47,42
178,2,5:57.0,,Shooting foul by J. Winslow (drawn by N. Vučević),47,42
179,2,5:57.0,,N. Vučević misses free throw 1 of 2,47,42
180,2,5:57.0,,Offensive rebound by Team,47,42
181,2,5:57.0,,A. Gordon enters the game for J. Isaac,47,42
182,2,5:57.0,D. Waiters enters the game for W. Ellington,,47,42
183,2,5:57.0,T. Johnson enters the game for J. Winslow,,47,42
184,2,5:57.0,,N. Vučević makes free throw 2 of 2,47,43
185,2,5:47.0,G. Dragić misses 2-pt jump shot from 8 ft,,47,43
186,2,5:44.0,,Defensive rebound by N. Vučević,47,43
187,2,5:40.0,,E. Payton makes 2-pt layup from 5 ft,47,45
188,2,5:21.0,T. Johnson misses 2-pt jump shot from 17 ft,,47,45
189,2,5:19.0,,Defensive rebound by A. Gordon,47,45
190,2,5:10.0,,E. Fournier makes 2-pt jump shot from 15 ft (assist by N. Vučević),47,47
191,2,5:02.0,Miami full timeout,,47,47
192,2,4:51.0,J. Johnson makes 2-pt dunk from 2 ft,,49,47
193,2,4:36.0,,Personal foul by J. Johnson (drawn by E. Fournier),49,47
194,2,4:36.0,J. Winslow enters the game for J. Johnson,,49,47
195,2,4:28.0,,A. Gordon misses 2-pt jump shot from 6 ft,49,47
196,2,4:25.0,Defensive rebound by H. Whiteside,,49,47
197,2,4:10.0,G. Dragić misses 2-pt jump shot from 11 ft,,49,47
198,2,4:08.0,,Defensive rebound by N. Vučević,49,47
199,2,4:05.0,,E. Payton misses 2-pt layup from 5 ft (block by D. Waiters),49,47
200,2,4:05.0,,Offensive rebound by Team,49,47
201,2,3:59.0,,E. Fournier misses 3-pt jump shot from 25 ft,49,47
202,2,3:58.0,,N. Vučević makes 2-pt layup from 3 ft (assist by E. Fournier),49,49
203,2,3:48.0,,Offensive rebound by Team,49,49
204,2,3:36.0,Turnover by D. Waiters (lost ball; steal by E. Payton),,49,49
205,2,3:30.0,,E. Fournier makes 2-pt dunk from 3 ft (assist by E. Payton),49,51
206,2,3:18.0,J. Winslow misses 2-pt jump shot from 16 ft,,49,51
207,2,3:18.0,,Defensive rebound by A. Gordon,49,51
208,2,3:09.0,,A. Gordon misses 2-pt layup from 5 ft,49,51
209,2,3:09.0,,Offensive rebound by A. Gordon,49,51
210,2,3:02.0,,A. Gordon makes 2-pt dunk at rim,49,53
211,2,3:02.0,Miami full timeout,,49,53
212,2,3:02.0,,J. Simmons enters the game for T. Ross,49,53
213,2,2:52.0,Turnover by T. Johnson (bad pass),,49,53
214,2,2:43.0,,Turnover by E. Payton (bad pass),49,53
215,2,2:23.0,D. Waiters makes 2-pt layup from 4 ft,,51,53
216,2,2:09.0,,E. Fournier misses 2-pt layup from 5 ft,51,53
217,2,2:09.0,Defensive rebound by J. Winslow,,51,53
218,2,2:03.0,G. Dragić misses 3-pt jump shot from 22 ft,,51,53
219,2,2:03.0,,Defensive rebound by N. Vučević,51,53
220,2,1:55.0,,Shooting foul by H. Whiteside (drawn by A. Gordon),51,53
221,2,1:55.0,,A. Gordon makes free throw 1 of 2,51,54
222,2,1:55.0,J. Richardson enters the game for T. Johnson,,51,54
223,2,1:55.0,,A. Gordon makes free throw 2 of 2,51,55
224,2,1:41.0,D. Waiters misses 2-pt layup from 5 ft (block by N. Vučević),,51,55
225,2,1:40.0,Offensive rebound by Team,,51,55
226,2,1:27.0,D. Waiters misses 2-pt layup from 1 ft,,51,55
227,2,1:24.0,,Defensive rebound by N. Vučević,51,55
228,2,1:12.0,,A. Gordon misses 2-pt jump shot from 13 ft,51,55
229,2,1:09.0,,Offensive rebound by N. Vučević,51,55
230,2,1:04.0,,A. Gordon misses 2-pt jump shot from 18 ft,51,55
231,2,1:03.0,,Offensive rebound by Team,51,55
232,2,0:57.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by E. Payton),51,58
233,2,0:43.0,H. Whiteside makes 2-pt layup from 3 ft (assist by G. Dragić),,53,58
234,2,0:30.0,,Turnover by E. Payton (lost ball; steal by G. Dragić),53,58
235,2,0:25.0,G. Dragić makes 2-pt layup from 3 ft (assist by D. Waiters),,55,58
236,2,0:02.0,,N. Vučević misses 2-pt jump shot from 15 ft,55,58
237,2,0:02.0,Defensive rebound by H. Whiteside,,55,58
238,3,11:46.0,,N. Vučević makes 2-pt jump shot from 13 ft (assist by E. Payton),55,60
239,3,11:30.0,G. Dragić misses 2-pt layup from 2 ft,,55,60
240,3,11:30.0,,Defensive rebound by N. Vučević,55,60
241,3,11:14.0,,Shooting foul by K. Olynyk (drawn by N. Vučević),55,60
242,3,11:14.0,,N. Vučević makes free throw 1 of 2,55,61
243,3,11:14.0,,N. Vučević makes free throw 2 of 2,55,62
244,3,10:59.0,Turnover by D. Waiters (bad pass; steal by T. Ross),,55,62
245,3,10:45.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by A. Gordon),55,65
246,3,10:22.0,G. Dragić makes 2-pt jump shot from 17 ft,,57,65
247,3,10:13.0,,E. Payton makes 2-pt jump shot from 17 ft,57,67
248,3,9:56.0,D. Waiters misses 3-pt jump shot from 25 ft,,57,67
249,3,9:52.0,,Defensive rebound by T. Ross,57,67
250,3,9:47.0,,N. Vučević misses 3-pt jump shot from 26 ft,57,67
251,3,9:44.0,Defensive rebound by H. Whiteside,,57,67
252,3,9:37.0,J. Richardson misses 3-pt jump shot from 22 ft,,57,67
253,3,9:33.0,,Defensive rebound by E. Payton,57,67
254,3,9:26.0,,E. Payton misses 2-pt layup from 6 ft,57,67
255,3,9:24.0,,Offensive rebound by A. Gordon,57,67
256,3,9:24.0,,A. Gordon makes 2-pt dunk at rim,57,69
257,3,9:24.0,Miami full timeout,,57,69
258,3,9:11.0,H. Whiteside misses 2-pt layup from 2 ft,,57,69
259,3,9:06.0,Offensive rebound by G. Dragić,,57,69
260,3,9:06.0,G. Dragić misses 2-pt layup at rim,,57,69
261,3,9:05.0,,Defensive rebound by N. Vučević,57,69
262,3,9:03.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by E. Payton),57,72
263,3,8:47.0,H. Whiteside makes 2-pt hook shot from 10 ft,,59,72
264,3,8:29.0,,Personal foul by K. Olynyk (drawn by A. Gordon),59,72
265,3,8:29.0,J. Johnson enters the game for K. Olynyk,,59,72
266,3,8:20.0,,E. Fournier misses 2-pt jump shot from 13 ft,59,72
267,3,8:15.0,Defensive rebound by J. Richardson,,59,72
268,3,8:09.0,G. Dragić makes 3-pt jump shot from 23 ft (assist by J. Johnson),,62,72
269,3,7:47.0,,A. Gordon misses 2-pt jump shot from 16 ft,62,72
270,3,7:44.0,Defensive rebound by J. Richardson,,62,72
271,3,7:34.0,Turnover by J. Richardson (bad pass; steal by T. Ross),,62,72
272,3,7:33.0,,Shooting foul by J. Johnson (drawn by E. Fournier),62,72
273,3,7:33.0,,E. Fournier makes free throw 1 of 2,62,73
274,3,7:33.0,J. Winslow enters the game for J. Johnson,,62,73
275,3,7:33.0,,E. Fournier makes free throw 2 of 2,62,74
276,3,7:21.0,G. Dragić misses 2-pt layup from 4 ft,,62,74
277,3,7:15.0,Offensive rebound by J. Winslow,,62,74
278,3,7:15.0,J. Winslow makes 2-pt layup at rim,,64,74
279,3,7:14.0,,Turnover by E. Payton (traveling),64,74
280,3,7:03.0,G. Dragić misses 3-pt jump shot from 26 ft,,64,74
281,3,7:01.0,,Defensive rebound by T. Ross,64,74
282,3,7:00.0,,Shooting foul by J. Winslow (drawn by E. Payton),64,74
283,3,7:00.0,,E. Payton misses free throw 1 of 2,64,74
284,3,7:00.0,,Offensive rebound by Team,64,74
285,3,7:00.0,,E. Payton misses free throw 2 of 2,64,74
286,3,6:56.0,Defensive rebound by H. Whiteside,,64,74
287,3,6:44.0,Turnover by J. Winslow (bad pass; steal by E. Payton),,64,74
288,3,6:31.0,,N. Vučević makes 2-pt dunk from 1 ft (assist by T. Ross),64,76
289,3,6:15.0,Turnover by J. Richardson (bad pass; steal by E. Fournier),,64,76
290,3,6:09.0,,E. Payton makes 3-pt jump shot from 23 ft (assist by T. Ross),64,79
291,3,5:43.0,Turnover by H. Whiteside (lost ball; steal by N. Vučević),,64,79
292,3,5:42.0,,Turnover by A. Gordon (traveling),64,79
293,3,5:35.0,G. Dragić misses 2-pt layup from 3 ft,,64,79
294,3,5:32.0,,Defensive rebound by N. Vučević,64,79
295,3,5:30.0,,E. Fournier misses 3-pt jump shot from 25 ft,64,79
296,3,5:24.0,Defensive rebound by G. Dragić,,64,79
297,3,5:18.0,Shooting foul by A. Gordon (drawn by H. Whiteside),,64,79
298,3,5:18.0,H. Whiteside makes free throw 1 of 2,,65,79
299,3,5:18.0,T. Johnson enters the game for D. Waiters,,65,79
300,3,5:18.0,H. Whiteside makes free throw 2 of 2,,66,79
301,3,5:05.0,,E. Fournier misses 2-pt jump shot from 11 ft,66,79
302,3,5:02.0,Defensive rebound by H. Whiteside,,66,79
303,3,4:53.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by T. Johnson),,69,79
304,3,4:52.0,,Orlando full timeout,69,79
305,3,4:52.0,,J. Simmons enters the game for E. Fournier,69,79
306,3,4:34.0,,T. Ross misses 3-pt jump shot from 26 ft,69,79
307,3,4:31.0,Defensive rebound by H. Whiteside,,69,79
308,3,4:19.0,T. Johnson misses 2-pt jump shot from 9 ft,,69,79
309,3,4:19.0,Offensive rebound by Team,,69,79
310,3,4:19.0,Personal foul by N. Vučević (drawn by H. Whiteside),,69,79
311,3,4:15.0,Personal foul by J. Simmons (drawn by H. Whiteside),,69,79
312,3,4:05.0,T. Johnson misses 2-pt jump shot from 12 ft,,69,79
313,3,4:02.0,,Defensive rebound by E. Payton,69,79
314,3,4:00.0,,Personal foul by J. Richardson (drawn by A. Gordon),69,79
315,3,4:00.0,,A. Gordon makes free throw 1 of 2,69,80
316,3,4:00.0,,E. Fournier enters the game for T. Ross,69,80
317,3,4:00.0,,A. Gordon misses free throw 2 of 2,69,80
318,3,3:57.0,Defensive rebound by J. Winslow,,69,80
319,3,3:46.0,G. Dragić misses 3-pt jump shot from 23 ft,,69,80
320,3,3:43.0,,Defensive rebound by A. Gordon,69,80
321,3,3:30.0,,E. Payton makes 2-pt layup from 3 ft,69,82
322,3,3:25.0,Personal foul by E. Payton (drawn by J. Richardson),,69,82
323,3,3:25.0,D. Waiters enters the game for G. Dragić,,69,82
324,3,3:13.0,D. Waiters makes 2-pt jump shot from 10 ft,,71,82
325,3,2:52.0,,J. Simmons makes 2-pt layup from 3 ft,71,84
326,3,2:40.0,D. Waiters makes 2-pt jump shot from 16 ft,,73,84
327,3,2:33.0,,E. Payton makes 2-pt layup from 2 ft,73,86
328,3,2:15.0,T. Johnson makes 2-pt layup from 3 ft,,75,86
329,3,1:52.0,,Personal foul by J. Richardson (drawn by N. Vučević),75,86
330,3,1:52.0,,N. Vučević makes free throw 1 of 2,75,87
331,3,1:52.0,,D. Augustin enters the game for A. Gordon,75,87
332,3,1:52.0,,J. Isaac enters the game for E. Payton,75,87
333,3,1:52.0,W. Ellington enters the game for J. Richardson,,75,87
334,3,1:52.0,K. Olynyk enters the game for H. Whiteside,,75,87
335,3,1:52.0,,N. Vučević makes free throw 2 of 2,75,88
336,3,1:39.0,,B. Biyombo enters the game for N. Vučević,75,88
337,3,1:38.0,D. Waiters misses 2-pt layup from 4 ft,,75,88
338,3,1:38.0,Offensive rebound by Team,,75,88
339,3,1:28.0,T. Johnson misses 3-pt jump shot from 26 ft,,75,88
340,3,1:24.0,,Defensive rebound by J. Isaac,75,88
341,3,1:05.0,,E. Fournier misses 2-pt jump shot from 15 ft,75,88
342,3,1:02.0,Defensive rebound by K. Olynyk,,75,88
343,3,0:50.0,J. Winslow misses 2-pt jump shot from 9 ft,,75,88
344,3,0:47.0,,Defensive rebound by J. Simmons,75,88
345,3,0:43.0,Offensive charge foul by J. Simmons (drawn by K. Olynyk),,75,88
346,3,0:43.0,,Turnover by J. Simmons (offensive foul),75,88
347,3,0:26.0,K. Olynyk makes 2-pt jump shot from 12 ft,,77,88
348,3,0:26.0,Shooting foul by B. Biyombo (drawn by K. Olynyk),,77,88
349,3,0:26.0,K. Olynyk makes free throw 1 of 1,,78,88
350,3,0:04.0,,Turnover by B. Biyombo (traveling),78,88
351,3,0:00.0,W. Ellington misses 3-pt jump shot from 28 ft,,78,88
352,3,0:00.0,Offensive rebound by Team,,78,88
353,4,11:49.0,W. Ellington misses 3-pt jump shot from 26 ft,,78,88
354,4,11:46.0,,Defensive rebound by J. Isaac,78,88
355,4,11:30.0,,Offensive foul by B. Biyombo (drawn by T. Johnson),78,88
356,4,11:30.0,,Turnover by B. Biyombo (offensive foul),78,88
357,4,11:15.0,J. Winslow misses 2-pt jump shot from 14 ft,,78,88
358,4,11:11.0,,Defensive rebound by B. Biyombo,78,88
359,4,11:07.0,,D. Augustin makes 2-pt jump shot from 11 ft,78,90
360,4,11:07.0,,Shooting foul by K. Olynyk (drawn by D. Augustin),78,90
361,4,11:07.0,,D. Augustin misses free throw 1 of 1,78,90
362,4,11:04.0,,Offensive rebound by B. Biyombo,78,90
363,4,10:55.0,,T. Ross makes 3-pt jump shot from 22 ft (assist by D. Augustin),78,93
364,4,10:36.0,D. Waiters makes 2-pt layup from 3 ft,,80,93
365,4,10:25.0,,B. Biyombo makes 2-pt hook shot from 6 ft (assist by D. Augustin),80,95
366,4,10:17.0,Turnover by D. Waiters (discontinued dribble),,80,95
367,4,10:17.0,J. Johnson enters the game for J. Winslow,,80,95
368,4,10:05.0,,B. Biyombo misses 2-pt layup from 5 ft,80,95
369,4,10:00.0,,Offensive rebound by J. Isaac,80,95
370,4,9:58.0,,D. Augustin misses 2-pt layup from 5 ft,80,95
371,4,9:58.0,,Offensive rebound by J. Isaac,80,95
372,4,9:58.0,,J. Isaac makes 2-pt dunk at rim,80,97
373,4,9:58.0,Miami full timeout,,80,97
374,4,9:58.0,H. Whiteside enters the game for W. Ellington,,80,97
375,4,9:58.0,J. Richardson enters the game for K. Olynyk,,80,97
376,4,9:45.0,H. Whiteside makes 2-pt layup from 3 ft (assist by J. Johnson),,82,97
377,4,9:22.0,,T. Ross misses 2-pt jump shot from 19 ft,82,97
378,4,9:19.0,Defensive rebound by J. Johnson,,82,97
379,4,9:17.0,J. Richardson makes 2-pt layup from 3 ft (assist by J. Johnson),,84,97
380,4,8:50.0,,B. Biyombo misses 2-pt hook shot from 8 ft,84,97
381,4,8:48.0,Defensive rebound by H. Whiteside,,84,97
382,4,8:41.0,T. Johnson misses 2-pt layup from 3 ft (block by B. Biyombo),,84,97
383,4,8:38.0,,Defensive rebound by D. Augustin,84,97
384,4,8:36.0,,J. Simmons misses 2-pt jump shot from 15 ft (block by H. Whiteside),84,97
