,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
73,1,2:47.0,,Á. Abrines enters the game for C. Brewer,18,16
74,1,2:47.0,,T. Ferguson enters the game for P. George,18,16
75,1,2:47.0,D. Favors enters the game for R. Gobert,,18,16
76,1,2:47.0,R. Rubio makes free throw 1 of 1,,19,16
77,1,2:28.0,,Turnover by C. Anthony (bad pass; steal by R. O'Neale),19,16
78,1,2:25.0,Shooting foul by T. Ferguson (drawn by R. O'Neale),,19,16
79,1,2:25.0,R. O'Neale misses free throw 1 of 2,,19,16
80,1,2:25.0,Offensive rebound by Team,,19,16
81,1,2:25.0,D. Exum enters the game for R. Rubio,,19,16
82,1,2:25.0,R. O'Neale makes free throw 2 of 2,,20,16
83,1,2:12.0,,Á. Abrines makes 2-pt layup from 1 ft,20,18
84,1,1:52.0,D. Exum makes 2-pt jump shot from 1 ft (assist by D. Mitchell),,22,18
85,1,1:46.0,,R. Felton enters the game for R. Westbrook,22,18
86,1,1:46.0,,J. Grant enters the game for S. Adams,22,18
87,1,1:46.0,J. Jerebko enters the game for D. Mitchell,,22,18
88,1,1:33.0,,C. Anthony makes 2-pt dunk from 1 ft,22,20
89,1,1:09.0,D. Exum misses 2-pt layup at rim,,22,20
90,1,1:08.0,,Defensive rebound by C. Anthony,22,20
91,1,1:05.0,,R. Felton makes 2-pt layup at rim,22,22
92,1,0:43.0,J. Jerebko misses 3-pt jump shot from 24 ft,,22,22
93,1,0:41.0,,Defensive rebound by Á. Abrines,22,22
94,1,0:35.0,,C. Anthony makes 3-pt jump shot from 25 ft,22,25
95,1,0:18.0,D. Favors makes 2-pt layup from 1 ft (assist by D. Exum),,24,25
96,1,0:18.0,Shooting foul by T. Ferguson (drawn by D. Favors),,24,25
97,1,0:18.0,J. Ingles enters the game for J. Jerebko,,24,25
98,1,0:18.0,,P. George enters the game for T. Ferguson,24,25
99,1,0:18.0,D. Favors makes free throw 1 of 1,,25,25
100,1,0:01.0,,R. Felton misses 2-pt jump shot from 17 ft,25,25
101,1,0:01.0,Defensive rebound by R. O'Neale,,25,25
102,2,11:43.0,,P. George misses 2-pt layup from 3 ft (block by D. Favors),25,25
103,2,11:41.0,,Offensive rebound by P. George,25,25
104,2,11:40.0,,P. George makes 2-pt layup from 1 ft,25,27
105,2,11:17.0,J. Jerebko misses 2-pt layup from 1 ft (block by J. Grant),,25,27
106,2,11:16.0,,Defensive rebound by P. Patterson,25,27
107,2,11:06.0,,P. George misses 3-pt jump shot from 25 ft,25,27
108,2,11:02.0,Defensive rebound by D. Exum,,25,27
109,2,10:53.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by J. Jerebko),,28,27
110,2,10:36.0,,R. Felton misses 2-pt jump shot from 6 ft,28,27
111,2,10:34.0,Defensive rebound by D. Favors,,28,27
112,2,10:17.0,J. Crowder misses 3-pt jump shot from 24 ft,,28,27
113,2,10:13.0,,Defensive rebound by J. Grant,28,27
114,2,10:06.0,,P. George makes 2-pt jump shot from 15 ft,28,29
115,2,9:39.0,J. Crowder misses 2-pt layup from 1 ft (block by R. Felton),,28,29
116,2,9:37.0,,Defensive rebound by P. Patterson,28,29
117,2,9:33.0,,Shooting foul by D. Favors (drawn by P. George),28,29
118,2,9:33.0,,P. George makes free throw 1 of 2,28,30
119,2,9:33.0,R. Rubio enters the game for D. Exum,,28,30
120,2,9:33.0,R. O'Neale enters the game for D. Favors,,28,30
121,2,9:33.0,R. Gobert enters the game for J. Jerebko,,28,30
122,2,9:33.0,,P. George makes free throw 2 of 2,28,31
123,2,9:11.0,R. Rubio misses 3-pt jump shot from 24 ft,,28,31
124,2,9:07.0,Offensive rebound by R. Rubio,,28,31
125,2,9:02.0,J. Ingles misses 2-pt jump shot from 20 ft,,28,31
126,2,9:00.0,,Defensive rebound by J. Grant,28,31
127,2,8:47.0,,Turnover by J. Grant (lost ball; steal by R. O'Neale),28,31
128,2,8:39.0,R. Rubio misses 3-pt jump shot from 24 ft,,28,31
129,2,8:36.0,,Defensive rebound by J. Grant,28,31
130,2,8:34.0,,Personal block foul by J. Ingles (drawn by P. George),28,31
131,2,8:34.0,,R. Westbrook enters the game for R. Felton,28,31
132,2,8:34.0,,S. Adams enters the game for J. Grant,28,31
133,2,8:28.0,,P. George misses 2-pt layup from 1 ft,28,31
134,2,8:25.0,Defensive rebound by R. Rubio,,28,31
135,2,8:20.0,Shooting foul by P. Patterson (drawn by R. Gobert),,28,31
136,2,8:20.0,R. Gobert misses free throw 1 of 2,,28,31
137,2,8:20.0,Offensive rebound by Team,,28,31
138,2,8:20.0,D. Mitchell enters the game for J. Crowder,,28,31
139,2,8:20.0,R. Gobert misses free throw 2 of 2,,28,31
140,2,8:18.0,,Defensive rebound by R. Westbrook,28,31
141,2,8:12.0,,R. Westbrook misses 3-pt jump shot from 25 ft,28,31
142,2,8:12.0,,Offensive rebound by Team,28,31
143,2,8:12.0,,Personal foul by R. O'Neale (drawn by P. Patterson),28,31
144,2,8:12.0,,C. Brewer enters the game for P. George,28,31
145,2,8:01.0,,R. Westbrook makes 2-pt jump shot from 17 ft,28,33
146,2,7:57.0,Personal foul by R. Westbrook (drawn by R. Rubio),,28,33
147,2,7:51.0,Shooting foul by Á. Abrines (drawn by R. Rubio),,28,33
148,2,7:51.0,R. Rubio makes free throw 1 of 2,,29,33
149,2,7:51.0,,C. Anthony enters the game for P. Patterson,29,33
150,2,7:51.0,D. Favors enters the game for J. Ingles,,29,33
151,2,7:51.0,R. Rubio makes free throw 2 of 2,,30,33
152,2,7:40.0,,Á. Abrines misses 2-pt jump shot from 8 ft (block by R. Gobert),30,33
153,2,7:37.0,Defensive rebound by R. O'Neale,,30,33
154,2,7:36.0,Offensive foul by R. Gobert (drawn by Á. Abrines),,30,33
155,2,7:36.0,Turnover by R. Gobert (offensive foul),,30,33
156,2,7:25.0,,Á. Abrines makes 3-pt jump shot from 25 ft,30,36
157,2,7:05.0,R. Rubio makes 2-pt jump shot from 9 ft,,32,36
158,2,6:56.0,,R. Westbrook makes 2-pt jump shot from 14 ft,32,38
159,2,6:39.0,R. Rubio misses 2-pt jump shot from 11 ft,,32,38
160,2,6:38.0,,Defensive rebound by R. Westbrook,32,38
161,2,6:33.0,,S. Adams misses 2-pt layup from 3 ft (block by R. O'Neale),32,38
162,2,6:31.0,Defensive rebound by D. Mitchell,,32,38
163,2,6:26.0,R. O'Neale misses 3-pt jump shot from 23 ft,,32,38
164,2,6:23.0,Offensive rebound by R. Gobert,,32,38
165,2,6:23.0,R. Gobert makes 2-pt layup at rim,,34,38
166,2,6:12.0,,Á. Abrines misses 3-pt jump shot from 24 ft,34,38
167,2,6:09.0,Defensive rebound by D. Mitchell,,34,38
168,2,6:02.0,D. Mitchell misses 2-pt layup from 1 ft,,34,38
169,2,6:01.0,,Defensive rebound by Á. Abrines,34,38
170,2,5:58.0,,Turnover by R. Westbrook (bad pass),34,38
171,2,5:58.0,,Oklahoma City full timeout,34,38
172,2,5:58.0,,P. George enters the game for Á. Abrines,34,38
173,2,5:37.0,Turnover by R. Rubio (bad pass; steal by C. Anthony),,34,38
174,2,5:35.0,,R. Westbrook makes 2-pt dunk from 1 ft (assist by C. Anthony),34,40
175,2,5:20.0,Shooting foul by S. Adams (drawn by R. Gobert),,34,40
176,2,5:20.0,R. Gobert makes free throw 1 of 2,,35,40
177,2,5:20.0,J. Crowder enters the game for D. Favors,,35,40
178,2,5:20.0,R. Gobert misses free throw 2 of 2,,35,40
179,2,5:19.0,,Defensive rebound by R. Westbrook,35,40
180,2,5:08.0,,R. Westbrook misses 2-pt jump shot from 14 ft,35,40
181,2,5:04.0,Defensive rebound by J. Crowder,,35,40
182,2,4:57.0,D. Mitchell makes 2-pt layup from 1 ft (assist by J. Crowder),,37,40
183,2,4:44.0,,P. George makes 3-pt jump shot from 26 ft (assist by R. Westbrook),37,43
184,2,4:28.0,Personal foul by C. Brewer (drawn by D. Mitchell),,37,43
185,2,4:28.0,D. Mitchell makes free throw 1 of 2,,38,43
186,2,4:28.0,D. Mitchell makes free throw 2 of 2,,39,43
187,2,4:17.0,,Turnover by R. Westbrook (bad pass; steal by R. Rubio),39,43
188,2,4:11.0,R. Gobert makes 2-pt dunk at rim (assist by R. Rubio),,41,43
189,2,3:48.0,,P. George makes 2-pt jump shot from 5 ft,41,45
190,2,3:33.0,D. Mitchell misses 3-pt jump shot from 24 ft,,41,45
191,2,3:31.0,,Defensive rebound by C. Anthony,41,45
192,2,3:23.0,,R. Westbrook makes 2-pt jump shot from 10 ft,41,47
193,2,3:21.0,Utah full timeout,,41,47
194,2,3:21.0,J. Ingles enters the game for R. O'Neale,,41,47
195,2,3:07.0,D. Mitchell misses 3-pt jump shot from 26 ft,,41,47
196,2,3:05.0,,Defensive rebound by R. Westbrook,41,47
197,2,2:50.0,,Turnover by R. Westbrook (lost ball; steal by J. Crowder),41,47
198,2,2:48.0,Turnover by J. Crowder (bad pass; steal by C. Brewer),,41,47
199,2,2:47.0,,Turnover by C. Brewer (bad pass),41,47
200,2,2:31.0,R. Rubio makes 2-pt layup from 1 ft,,43,47
201,2,2:08.0,,P. George makes 3-pt jump shot from 25 ft,43,50
202,2,1:54.0,R. Rubio makes 2-pt layup from 1 ft,,45,50
203,2,1:42.0,,C. Anthony misses 3-pt jump shot from 25 ft,45,50
204,2,1:42.0,,Offensive rebound by C. Brewer,45,50
205,2,1:39.0,,Shooting foul by R. Rubio (drawn by C. Brewer),45,50
206,2,1:39.0,,C. Brewer makes free throw 1 of 2,45,51
207,2,1:39.0,,C. Brewer makes free throw 2 of 2,45,52
208,2,1:26.0,R. Rubio misses 2-pt jump shot from 18 ft,,45,52
209,2,1:24.0,,Defensive rebound by P. George,45,52
210,2,1:09.0,,Shooting foul by R. Gobert (drawn by S. Adams),45,52
211,2,1:09.0,,S. Adams makes free throw 1 of 2,45,53
212,2,1:09.0,,S. Adams makes free throw 2 of 2,45,54
213,2,0:49.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by R. Gobert),,48,54
214,2,0:32.0,,Turnover by C. Anthony (bad pass; steal by D. Mitchell),48,54
215,2,0:27.0,J. Ingles misses 2-pt jump shot from 22 ft,,48,54
216,2,0:24.0,,Defensive rebound by C. Anthony,48,54
217,2,0:04.0,,R. Westbrook misses 3-pt jump shot from 25 ft,48,54
218,2,0:01.0,Defensive rebound by J. Crowder,,48,54
219,2,0:00.0,J. Crowder misses 3-pt jump shot from 66 ft,,48,54
220,2,0:00.0,Offensive rebound by Team,,48,54
221,3,11:45.0,,C. Brewer makes 2-pt layup from 1 ft,48,56
222,3,11:23.0,Turnover by D. Favors (out of bounds lost ball),,48,56
223,3,11:04.0,,S. Adams misses 2-pt layup from 1 ft (block by R. Gobert),48,56
224,3,11:01.0,Defensive rebound by D. Mitchell,,48,56
225,3,10:42.0,D. Mitchell makes 3-pt jump shot from 30 ft (assist by R. Rubio),,51,56
226,3,10:25.0,,R. Westbrook misses 2-pt jump shot from 17 ft,51,56
227,3,10:23.0,Defensive rebound by R. Rubio,,51,56
228,3,10:14.0,J. Ingles misses 3-pt jump shot from 26 ft,,51,56
229,3,10:11.0,,Defensive rebound by C. Anthony,51,56
230,3,10:05.0,,C. Anthony misses 3-pt jump shot from 25 ft,51,56
231,3,10:02.0,Defensive rebound by J. Ingles,,51,56
232,3,9:54.0,J. Ingles makes 2-pt layup at rim,,53,56
233,3,9:39.0,,P. George makes 3-pt jump shot from 24 ft (assist by S. Adams),53,59
234,3,9:18.0,R. Rubio misses 2-pt jump shot from 2 ft,,53,59
235,3,9:16.0,,Defensive rebound by C. Anthony,53,59
236,3,9:01.0,,S. Adams misses 2-pt jump shot from 8 ft,53,59
237,3,8:59.0,Defensive rebound by D. Favors,,53,59
238,3,8:56.0,Turnover by D. Mitchell (bad pass),,53,59
239,3,8:53.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),53,62
240,3,8:50.0,Utah full timeout,,53,62
241,3,8:33.0,J. Ingles makes 2-pt jump shot from 8 ft (assist by D. Favors),,55,62
242,3,8:09.0,,Turnover by P. George (lost ball; steal by R. Rubio),55,62
243,3,7:47.0,D. Mitchell misses 2-pt layup from 1 ft,,55,62
244,3,7:45.0,,Defensive rebound by R. Westbrook,55,62
245,3,7:30.0,,Shooting foul by J. Ingles (drawn by R. Westbrook),55,62
246,3,7:30.0,,R. Westbrook makes free throw 1 of 2,55,63
247,3,7:30.0,,R. Westbrook makes free throw 2 of 2,55,64
248,3,7:15.0,Offensive foul by R. Gobert (drawn by C. Brewer),,55,64
249,3,7:15.0,Turnover by R. Gobert (offensive foul),,55,64
250,3,6:57.0,,Turnover by C. Anthony (out of bounds lost ball),55,64
251,3,6:46.0,Personal foul by P. George (drawn by D. Mitchell),,55,64
252,3,6:43.0,,Violation by R. Westbrook (kicked ball),55,64
253,3,6:38.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Rubio),,58,64
254,3,6:24.0,,C. Brewer makes 3-pt jump shot from 23 ft (assist by R. Westbrook),58,67
255,3,6:05.0,R. Rubio misses 3-pt jump shot from 25 ft,,58,67
256,3,6:01.0,Offensive rebound by R. Rubio,,58,67
257,3,5:58.0,R. Rubio makes 2-pt jump shot from 15 ft,,60,67
258,3,5:49.0,,Offensive foul by R. Westbrook (drawn by R. Rubio),60,67
259,3,5:49.0,,Turnover by R. Westbrook (offensive foul),60,67
260,3,5:49.0,J. Crowder enters the game for D. Favors,,60,67
261,3,5:36.0,Shooting foul by C. Brewer (drawn by R. Gobert),,60,67
262,3,5:36.0,R. Gobert misses free throw 1 of 2,,60,67
263,3,5:36.0,Offensive rebound by Team,,60,67
264,3,5:36.0,R. Gobert makes free throw 2 of 2,,61,67
265,3,5:35.0,,Away from play foul by J. Crowder (drawn by R. Westbrook),61,67
266,3,5:35.0,,R. Westbrook makes free throw 1 of 1,61,68
267,3,5:20.0,,C. Anthony misses 2-pt jump shot from 17 ft,61,68
268,3,5:19.0,,Offensive rebound by Team,61,68
269,3,5:19.0,Loose ball foul by R. Gobert (drawn by S. Adams),,61,68
270,3,5:19.0,,Á. Abrines enters the game for P. George,61,68
271,3,5:19.0,D. Favors enters the game for R. Gobert,,61,68
272,3,5:02.0,,Shooting foul by J. Ingles (drawn by C. Anthony),61,68
273,3,5:02.0,,C. Anthony makes free throw 1 of 2,61,69
274,3,5:02.0,R. O'Neale enters the game for J. Ingles,,61,69
275,3,5:02.0,,C. Anthony makes free throw 2 of 2,61,70
276,3,4:51.0,Turnover by R. Rubio (bad pass; steal by R. Westbrook),,61,70
277,3,4:46.0,,Oklahoma City full timeout,61,70
278,3,4:38.0,,Turnover by Á. Abrines (bad pass; steal by R. Rubio),61,70
279,3,4:38.0,Personal take foul by C. Brewer (drawn by R. Rubio),,61,70
280,3,4:38.0,D. Exum enters the game for R. Rubio,,61,70
281,3,4:28.0,D. Mitchell misses 2-pt jump shot from 12 ft,,61,70
282,3,4:25.0,,Defensive rebound by S. Adams,61,70
283,3,4:19.0,,R. Westbrook misses 2-pt jump shot from 6 ft,61,70
284,3,4:17.0,,Offensive rebound by S. Adams,61,70
285,3,4:17.0,,S. Adams makes 2-pt layup at rim,61,72
286,3,4:06.0,Personal foul by R. Westbrook (drawn by D. Exum),,61,72
287,3,3:58.0,D. Favors misses 2-pt layup at rim,,61,72
288,3,3:57.0,,Defensive rebound by R. Westbrook,61,72
289,3,3:52.0,,R. Westbrook misses 2-pt jump shot from 1 ft,61,72
290,3,3:50.0,Defensive rebound by D. Mitchell,,61,72
291,3,3:46.0,D. Mitchell makes 2-pt layup at rim,,63,72
292,3,3:25.0,,R. Westbrook misses 2-pt jump shot from 15 ft,63,72
293,3,3:22.0,Defensive rebound by J. Crowder,,63,72
294,3,3:14.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by J. Crowder),,66,72
295,3,2:55.0,,C. Anthony misses 3-pt jump shot from 25 ft,66,72
296,3,2:53.0,Defensive rebound by D. Mitchell,,66,72
297,3,2:38.0,D. Mitchell misses 3-pt jump shot from 26 ft,,66,72
298,3,2:34.0,,Defensive rebound by C. Brewer,66,72
299,3,2:34.0,,Personal take foul by D. Mitchell (drawn by R. Westbrook),66,72
300,3,2:34.0,,R. Westbrook makes free throw 1 of 2,66,73
301,3,2:34.0,,P. George enters the game for C. Brewer,66,73
302,3,2:34.0,,J. Grant enters the game for S. Adams,66,73
303,3,2:34.0,,R. Westbrook makes free throw 2 of 2,66,74
304,3,2:13.0,Turnover by D. Exum (lost ball; steal by C. Anthony),,66,74
305,3,2:10.0,,R. Westbrook makes 2-pt layup at rim,66,76
306,3,2:04.0,Turnover by D. Exum (out of bounds lost ball),,66,76
307,3,2:04.0,,R. Felton enters the game for R. Westbrook,66,76
308,3,1:48.0,,P. George makes 3-pt jump shot from 24 ft,66,79
309,3,1:32.0,D. Mitchell misses 2-pt layup from 1 ft,,66,79
310,3,1:30.0,,Defensive rebound by P. George,66,79
311,3,1:24.0,,P. George misses 3-pt jump shot from 25 ft,66,79
312,3,1:21.0,Defensive rebound by D. Favors,,66,79
313,3,1:07.0,D. Mitchell misses 2-pt jump shot from 6 ft,,66,79
314,3,1:05.0,Offensive rebound by D. Mitchell,,66,79
315,3,1:04.0,D. Mitchell makes 2-pt layup from 1 ft,,68,79
316,3,0:49.0,,Turnover by P. George (out of bounds lost ball),68,79
317,3,0:34.0,Shooting block foul by J. Grant (drawn by J. Crowder),,68,79
318,3,0:34.0,J. Crowder makes free throw 1 of 2,,69,79
319,3,0:34.0,J. Crowder makes free throw 2 of 2,,70,79
320,3,0:21.0,,Turnover by R. Felton (bad pass; steal by J. Crowder),70,79
321,3,0:18.0,Shooting foul by R. Felton (drawn by D. Exum),,70,79
322,3,0:18.0,D. Exum makes free throw 1 of 2,,71,79
323,3,0:18.0,D. Exum makes free throw 2 of 2,,72,79
324,3,0:06.0,,Á. Abrines misses 3-pt jump shot from 24 ft,72,79
325,3,0:02.0,,Offensive rebound by P. George,72,79
326,3,0:00.0,,P. George makes 2-pt jump shot from 21 ft,72,81
327,4,11:44.0,J. Ingles misses 3-pt jump shot from 23 ft,,72,81
328,4,11:41.0,Offensive rebound by J. Ingles,,72,81
329,4,11:36.0,,Violation by P. Patterson (kicked ball),72,81
330,4,11:29.0,D. Exum makes 2-pt layup from 1 ft,,74,81
331,4,11:14.0,,R. Felton misses 3-pt jump shot from 24 ft,74,81
332,4,11:11.0,Defensive rebound by R. Gobert,,74,81
333,4,11:00.0,Turnover by J. Ingles (turnover),,74,81
334,4,10:51.0,,Personal foul by R. O'Neale (drawn by P. George),74,81
335,4,10:39.0,,P. George makes 2-pt jump shot from 15 ft,74,83
336,4,10:23.0,D. Exum makes 2-pt layup at rim,,76,83
337,4,10:01.0,,Á. Abrines makes 3-pt jump shot from 22 ft (assist by J. Grant),76,86
338,4,9:40.0,D. Exum makes 2-pt layup from 2 ft,,78,86
339,4,9:20.0,,P. George makes 3-pt jump shot from 26 ft,78,89
340,4,9:01.0,Turnover by D. Exum (bad pass; steal by J. Grant),,78,89
341,4,9:00.0,,Personal foul by R. O'Neale (drawn by R. Felton),78,89
342,4,8:48.0,,J. Grant misses 2-pt layup from 1 ft,78,89
343,4,8:47.0,Defensive rebound by J. Crowder,,78,89
344,4,8:39.0,R. Gobert makes 2-pt hook shot from 5 ft (assist by J. Ingles),,80,89
345,4,8:24.0,,Á. Abrines makes 3-pt jump shot from 22 ft (assist by J. Grant),80,92
346,4,8:23.0,Utah full timeout,,80,92
347,4,8:23.0,,R. Westbrook enters the game for R. Felton,80,92
348,4,8:23.0,,S. Adams enters the game for P. Patterson,80,92
349,4,8:11.0,J. Crowder makes 3-pt jump shot from 25 ft,,83,92
350,4,7:55.0,,J. Grant makes 2-pt layup at rim (assist by R. Westbrook),83,94
351,4,7:47.0,Personal foul by Á. Abrines (drawn by J. Ingles),,83,94
352,4,7:47.0,D. Mitchell enters the game for R. O'Neale,,83,94
353,4,7:37.0,J. Crowder misses 3-pt jump shot from 23 ft,,83,94
354,4,7:35.0,,Defensive rebound by J. Grant,83,94
355,4,7:30.0,,R. Westbrook makes 2-pt jump shot from 17 ft,83,96
356,4,7:15.0,D. Mitchell makes 2-pt jump shot from 14 ft,,85,96
357,4,6:56.0,,J. Grant makes 2-pt jump shot from 6 ft,85,98
358,4,6:47.0,Personal foul by R. Westbrook (drawn by D. Mitchell),,85,98
359,4,6:47.0,,C. Brewer enters the game for P. George,85,98
360,4,6:47.0,R. Rubio enters the game for J. Crowder,,85,98
361,4,6:47.0,D. Favors enters the game for D. Mitchell,,85,98
362,4,6:42.0,D. Mitchell enters the game for D. Exum,,85,98
363,4,6:33.0,R. Rubio misses 2-pt jump shot from 19 ft,,85,98
364,4,6:31.0,,Defensive rebound by R. Westbrook,85,98
365,4,6:23.0,,R. Westbrook misses 2-pt jump shot from 10 ft (block by R. Rubio),85,98
366,4,6:23.0,,Offensive rebound by Team,85,98
367,4,6:17.0,,R. Westbrook makes 2-pt jump shot from 15 ft (assist by S. Adams),85,100
368,4,5:58.0,D. Favors makes 2-pt layup from 1 ft (assist by D. Mitchell),,87,100
369,4,5:43.0,,J. Grant misses 2-pt layup at rim,87,100
370,4,5:40.0,,Offensive rebound by R. Westbrook,87,100
371,4,5:28.0,,Turnover by J. Grant (out of bounds lost ball),87,100
372,4,5:28.0,,C. Anthony enters the game for J. Grant,87,100
373,4,5:13.0,D. Mitchell makes 2-pt layup at rim,,89,100
374,4,4:55.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),89,102
375,4,4:53.0,Utah full timeout,,89,102
376,4,4:53.0,,P. George enters the game for Á. Abrines,89,102
377,4,4:38.0,D. Favors makes 2-pt dunk at rim,,91,102
378,4,4:23.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),91,104
379,4,4:02.0,D. Mitchell misses 2-pt layup from 4 ft (block by C. Anthony),,91,104
380,4,3:59.0,,Defensive rebound by P. George,91,104
381,4,3:54.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by S. Adams),91,107
382,4,3:40.0,R. Rubio misses 2-pt jump shot from 9 ft,,91,107
383,4,3:37.0,Offensive rebound by R. Gobert,,91,107
