,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
55,1,5:02.0,,P. George makes 3-pt jump shot from 25 ft,6,19
56,1,4:59.0,Denver full timeout,,6,19
57,1,4:49.0,G. Harris misses 2-pt jump shot from 19 ft,,6,19
58,1,4:49.0,Offensive rebound by Team,,6,19
59,1,4:49.0,Personal foul by Á. Abrines (drawn by N. Jokić),,6,19
60,1,4:47.0,G. Harris makes 3-pt jump shot from 25 ft (assist by W. Barton),,9,19
61,1,4:26.0,,R. Westbrook makes 2-pt jump shot from 12 ft,9,21
62,1,4:16.0,,Loose ball foul by J. Grant (drawn by N. Jokić),9,21
63,1,4:08.0,J. Murray makes 3-pt jump shot from 25 ft,,12,21
64,1,3:52.0,,Shooting foul by N. Jokić (drawn by J. Grant),12,21
65,1,3:52.0,,J. Grant makes free throw 1 of 2,12,22
66,1,3:52.0,,J. Huestis enters the game for P. George,12,22
67,1,3:52.0,,J. Grant misses free throw 2 of 2,12,22
68,1,3:50.0,Defensive rebound by W. Chandler,,12,22
69,1,3:32.0,W. Chandler makes 2-pt jump shot from 7 ft,,14,22
70,1,3:15.0,,Á. Abrines makes 3-pt jump shot from 24 ft (assist by R. Westbrook),14,25
71,1,3:02.0,W. Barton misses 2-pt layup from 1 ft (block by J. Huestis),,14,25
72,1,3:00.0,,Defensive rebound by Á. Abrines,14,25
73,1,2:57.0,,C. Anthony misses 3-pt jump shot from 24 ft,14,25
74,1,2:54.0,Defensive rebound by W. Chandler,,14,25
75,1,2:47.0,W. Chandler makes 2-pt layup from 1 ft,,16,25
76,1,2:47.0,Shooting foul by J. Huestis (drawn by W. Chandler),,16,25
77,1,2:47.0,,R. Felton enters the game for R. Westbrook,16,25
78,1,2:47.0,T. Lyles enters the game for J. Murray,,16,25
79,1,2:47.0,W. Chandler misses free throw 1 of 1,,16,25
80,1,2:43.0,,Defensive rebound by C. Anthony,16,25
81,1,2:28.0,,J. Huestis misses 3-pt jump shot from 25 ft,16,25
82,1,2:26.0,Defensive rebound by N. Jokić,,16,25
83,1,2:08.0,W. Barton misses 3-pt jump shot from 25 ft,,16,25
84,1,2:02.0,,Defensive rebound by Á. Abrines,16,25
85,1,1:48.0,,Turnover by C. Anthony (bad pass; steal by W. Chandler),16,25
86,1,1:37.0,T. Lyles misses 3-pt jump shot from 25 ft,,16,25
87,1,1:34.0,,Defensive rebound by Á. Abrines,16,25
88,1,1:12.0,,C. Anthony makes 2-pt layup from 1 ft,16,27
89,1,0:58.0,Turnover by G. Harris (lost ball; steal by Á. Abrines),,16,27
90,1,0:53.0,,Personal foul by W. Barton (drawn by J. Grant),16,27
91,1,0:53.0,,P. Patterson enters the game for C. Anthony,16,27
92,1,0:53.0,M. Beasley enters the game for W. Chandler,,16,27
93,1,0:47.0,,Personal foul by M. Beasley (drawn by Á. Abrines),16,27
94,1,0:47.0,,Á. Abrines makes free throw 1 of 2,16,28
95,1,0:47.0,,Á. Abrines makes free throw 2 of 2,16,29
96,1,0:24.0,W. Barton makes 2-pt layup from 1 ft,,18,29
97,1,0:03.0,,R. Felton makes 3-pt jump shot from 24 ft,18,32
98,1,0:00.0,W. Barton misses 3-pt jump shot from 31 ft,,18,32
99,1,0:00.0,Offensive rebound by Team,,18,32
100,2,11:50.0,,Shooting foul by T. Lyles (drawn by J. Grant),18,32
101,2,11:50.0,,J. Grant makes free throw 1 of 2,18,33
102,2,11:50.0,,J. Grant misses free throw 2 of 2,18,33
103,2,11:48.0,Defensive rebound by N. Jokić,,18,33
104,2,11:28.0,Shooting foul by J. Grant (drawn by W. Barton),,18,33
105,2,11:28.0,W. Barton makes free throw 1 of 2,,19,33
106,2,11:28.0,W. Barton makes free throw 2 of 2,,20,33
107,2,11:12.0,,P. Patterson misses 3-pt jump shot from 22 ft,20,33
108,2,11:10.0,,Offensive rebound by Team,20,33
109,2,11:10.0,Loose ball foul by T. Lyles (drawn by J. Huestis),,20,33
110,2,11:00.0,,R. Felton misses 2-pt jump shot from 7 ft,20,33
111,2,10:56.0,,Offensive rebound by J. Huestis,20,33
112,2,10:56.0,,J. Huestis misses 2-pt layup at rim,20,33
113,2,10:56.0,Defensive rebound by N. Jokić,,20,33
114,2,10:50.0,W. Barton misses 2-pt jump shot from 5 ft,,20,33
115,2,10:47.0,,Defensive rebound by R. Felton,20,33
116,2,10:30.0,,J. Huestis misses 3-pt jump shot from 25 ft,20,33
117,2,10:28.0,Defensive rebound by N. Jokić,,20,33
118,2,10:24.0,W. Chandler misses 2-pt jump shot from 2 ft,,20,33
119,2,10:22.0,,Defensive rebound by Team,20,33
120,2,10:04.0,,J. Grant misses 2-pt jump shot from 17 ft,20,33
121,2,10:04.0,Defensive rebound by T. Lyles,,20,33
122,2,9:56.0,N. Jokić misses 2-pt layup from 4 ft,,20,33
123,2,9:56.0,Offensive rebound by N. Jokić,,20,33
124,2,9:51.0,N. Jokić makes 2-pt layup from 1 ft,,22,33
125,2,9:30.0,,P. Patterson makes 2-pt jump shot from 5 ft,22,35
126,2,9:16.0,W. Chandler misses 3-pt jump shot from 26 ft,,22,35
127,2,9:13.0,Offensive rebound by Team,,22,35
128,2,9:13.0,,P. George enters the game for Á. Abrines,22,35
129,2,9:03.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by W. Barton),,25,35
130,2,8:37.0,,P. George misses 2-pt jump shot from 12 ft,25,35
131,2,8:35.0,Defensive rebound by N. Jokić,,25,35
132,2,8:26.0,N. Jokić makes 2-pt layup from 1 ft (assist by W. Barton),,27,35
133,2,8:16.0,,Oklahoma City full timeout,27,35
134,2,8:16.0,,A. Roberson enters the game for R. Felton,27,35
135,2,8:16.0,,R. Westbrook enters the game for J. Huestis,27,35
136,2,8:16.0,T. Craig enters the game for W. Chandler,,27,35
137,2,8:16.0,G. Harris enters the game for M. Beasley,,27,35
138,2,8:05.0,,J. Grant makes 2-pt layup at rim,27,37
139,2,7:44.0,Shooting foul by P. Patterson (drawn by N. Jokić),,27,37
140,2,7:44.0,N. Jokić makes free throw 1 of 2,,28,37
141,2,7:44.0,N. Jokić makes free throw 2 of 2,,29,37
142,2,7:26.0,,R. Westbrook misses 2-pt jump shot from 16 ft,29,37
143,2,7:22.0,Defensive rebound by T. Craig,,29,37
144,2,7:17.0,N. Jokić misses 3-pt jump shot from 26 ft,,29,37
145,2,7:17.0,,Defensive rebound by R. Westbrook,29,37
146,2,7:10.0,,Shooting foul by T. Craig (drawn by R. Westbrook),29,37
147,2,7:10.0,,R. Westbrook makes free throw 1 of 2,29,38
148,2,7:10.0,,R. Westbrook makes free throw 2 of 2,29,39
149,2,6:46.0,T. Lyles misses 3-pt jump shot from 22 ft,,29,39
150,2,6:42.0,Offensive rebound by T. Lyles,,29,39
151,2,6:37.0,W. Barton makes 2-pt jump shot from 14 ft,,31,39
152,2,6:28.0,,P. Patterson misses 3-pt jump shot from 24 ft,31,39
153,2,6:24.0,Defensive rebound by G. Harris,,31,39
154,2,6:19.0,N. Jokić makes 2-pt layup from 1 ft (assist by G. Harris),,33,39
155,2,6:07.0,,D. Johnson enters the game for J. Grant,33,39
156,2,6:07.0,,C. Anthony enters the game for P. Patterson,33,39
157,2,6:07.0,J. Murray enters the game for W. Barton,,33,39
158,2,5:59.0,,A. Roberson makes 2-pt layup from 2 ft,33,41
159,2,5:38.0,Personal foul by D. Johnson (drawn by N. Jokić),,33,41
160,2,5:31.0,Turnover by N. Jokić (lost ball; steal by P. George),,33,41
161,2,5:25.0,,Turnover by P. George (bad pass; steal by N. Jokić),33,41
162,2,5:20.0,T. Lyles makes 2-pt layup at rim (assist by T. Craig),,35,41
163,2,5:01.0,,R. Westbrook misses 2-pt jump shot from 9 ft,35,41
164,2,5:00.0,Defensive rebound by N. Jokić,,35,41
165,2,4:50.0,T. Lyles misses 3-pt jump shot from 25 ft,,35,41
166,2,4:47.0,,Defensive rebound by D. Johnson,35,41
167,2,4:31.0,,Oklahoma City full timeout,35,41
168,2,4:31.0,M. Plumlee enters the game for T. Lyles,,35,41
169,2,4:31.0,W. Chandler enters the game for N. Jokić,,35,41
170,2,4:24.0,,R. Westbrook makes 2-pt jump shot from 2 ft,35,43
171,2,4:11.0,G. Harris makes 2-pt layup at rim,,37,43
172,2,3:53.0,,P. George misses 3-pt jump shot from 22 ft,37,43
173,2,3:51.0,,Offensive rebound by A. Roberson,37,43
174,2,3:47.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),37,45
175,2,3:33.0,M. Plumlee makes 2-pt dunk at rim (assist by G. Harris),,39,45
176,2,3:18.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),39,47
177,2,3:07.0,J. Murray makes 2-pt jump shot from 16 ft (assist by M. Plumlee),,41,47
178,2,2:50.0,,D. Johnson makes 2-pt dunk at rim (assist by A. Roberson),41,49
179,2,2:49.0,Denver full timeout,,41,49
180,2,2:49.0,W. Barton enters the game for J. Murray,,41,49
181,2,2:22.0,W. Chandler makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,44,49
182,2,2:11.0,,R. Westbrook makes 2-pt layup from 1 ft,44,51
183,2,1:58.0,W. Barton misses 2-pt layup from 3 ft (block by D. Johnson),,44,51
184,2,1:56.0,,Defensive rebound by P. George,44,51
185,2,1:50.0,,Turnover by P. George (bad pass; steal by W. Chandler),44,51
186,2,1:36.0,W. Chandler misses 2-pt jump shot from 17 ft,,44,51
187,2,1:34.0,,Defensive rebound by C. Anthony,44,51
188,2,1:25.0,,Turnover by C. Anthony (bad pass; steal by G. Harris),44,51
189,2,1:20.0,W. Barton misses 2-pt jump shot from 17 ft,,44,51
190,2,1:20.0,Offensive rebound by Team,,44,51
191,2,1:20.0,,Loose ball foul by R. Westbrook (drawn by T. Craig),44,51
192,2,1:20.0,,P. Patterson enters the game for D. Johnson,44,51
193,2,1:20.0,N. Jokić enters the game for M. Plumlee,,44,51
194,2,1:08.0,G. Harris misses 3-pt jump shot from 25 ft,,44,51
195,2,1:04.0,,Defensive rebound by A. Roberson,44,51
196,2,1:00.0,,Turnover by R. Westbrook (bad pass),44,51
197,2,0:46.0,G. Harris misses 3-pt jump shot from 24 ft,,44,51
198,2,0:42.0,,Defensive rebound by A. Roberson,44,51
199,2,0:40.0,,Shooting foul by W. Chandler (drawn by P. George),44,51
200,2,0:40.0,,P. George misses free throw 1 of 2,44,51
201,2,0:40.0,,Offensive rebound by Team,44,51
202,2,0:40.0,,P. George makes free throw 2 of 2,44,52
203,2,0:19.0,Turnover by T. Craig (lost ball; steal by R. Westbrook),,44,52
204,2,0:03.0,,P. Patterson misses 3-pt jump shot from 24 ft,44,52
205,2,0:00.0,,Offensive rebound by R. Westbrook,44,52
206,2,0:00.0,,P. George misses 3-pt jump shot from 23 ft,44,52
207,2,0:00.0,,Offensive rebound by Team,44,52
208,3,11:49.0,,R. Westbrook misses 2-pt jump shot from 10 ft,44,52
209,3,11:46.0,,Offensive rebound by D. Johnson,44,52
210,3,11:44.0,,Turnover by D. Johnson (bad pass),44,52
211,3,11:36.0,Turnover by G. Harris (bad pass; steal by R. Westbrook),,44,52
212,3,11:33.0,,R. Westbrook makes 2-pt layup at rim,44,54
213,3,11:19.0,M. Plumlee makes 2-pt layup from 1 ft (assist by G. Harris),,46,54
214,3,11:19.0,Shooting foul by D. Johnson (drawn by M. Plumlee),,46,54
215,3,11:19.0,M. Plumlee makes free throw 1 of 1,,47,54
216,3,10:59.0,,C. Anthony misses 2-pt jump shot from 14 ft,47,54
217,3,10:56.0,Defensive rebound by W. Chandler,,47,54
218,3,10:49.0,W. Chandler misses 3-pt jump shot from 25 ft,,47,54
219,3,10:48.0,,Defensive rebound by R. Westbrook,47,54
220,3,10:48.0,,Oklahoma City full timeout,47,54
221,3,10:25.0,,R. Westbrook misses 2-pt jump shot from 13 ft (block by M. Plumlee),47,54
222,3,10:22.0,Defensive rebound by W. Chandler,,47,54
223,3,10:20.0,G. Harris makes 2-pt dunk from 1 ft (assist by W. Chandler),,49,54
224,3,9:58.0,,P. George misses 2-pt jump shot from 17 ft,49,54
225,3,9:55.0,Defensive rebound by T. Craig,,49,54
226,3,9:45.0,Shooting foul by R. Westbrook (drawn by G. Harris),,49,54
227,3,9:45.0,G. Harris misses free throw 1 of 2,,49,54
228,3,9:45.0,Offensive rebound by Team,,49,54
229,3,9:45.0,G. Harris makes free throw 2 of 2,,50,54
230,3,9:26.0,,A. Roberson misses 2-pt dunk from 1 ft (block by M. Plumlee),50,54
231,3,9:26.0,Defensive rebound by Team,,50,54
232,3,9:12.0,M. Plumlee misses 2-pt hook shot from 6 ft,,50,54
233,3,9:10.0,,Defensive rebound by C. Anthony,50,54
234,3,8:56.0,,Turnover by R. Westbrook (bad pass; steal by T. Craig),50,54
235,3,8:52.0,T. Craig makes 2-pt layup from 2 ft,,52,54
236,3,8:27.0,,P. George misses 3-pt jump shot from 26 ft,52,54
237,3,8:24.0,Defensive rebound by M. Plumlee,,52,54
238,3,8:05.0,J. Murray makes 2-pt jump shot from 15 ft,,54,54
239,3,7:47.0,,P. George makes 2-pt layup at rim,54,56
240,3,7:39.0,G. Harris misses 3-pt jump shot from 24 ft,,54,56
241,3,7:37.0,,Defensive rebound by Team,54,56
242,3,7:24.0,,R. Westbrook makes 2-pt jump shot from 17 ft,54,58
243,3,7:05.0,W. Chandler misses 3-pt jump shot from 23 ft,,54,58
244,3,7:03.0,Offensive rebound by J. Murray,,54,58
245,3,7:01.0,G. Harris makes 3-pt jump shot from 24 ft (assist by J. Murray),,57,58
246,3,6:32.0,,P. George misses 2-pt jump shot from 19 ft,57,58
247,3,6:28.0,Defensive rebound by G. Harris,,57,58
248,3,6:16.0,J. Murray misses 2-pt jump shot from 7 ft,,57,58
249,3,6:14.0,,Defensive rebound by D. Johnson,57,58
250,3,5:59.0,,Personal foul by M. Plumlee (drawn by A. Roberson),57,58
251,3,5:59.0,,Á. Abrines enters the game for A. Roberson,57,58
252,3,5:54.0,,Shooting foul by M. Plumlee (drawn by R. Westbrook),57,58
253,3,5:54.0,,R. Westbrook makes free throw 1 of 2,57,59
254,3,5:54.0,,R. Westbrook makes free throw 2 of 2,57,60
255,3,5:41.0,J. Murray makes 3-pt jump shot from 25 ft (assist by G. Harris),,60,60
256,3,5:24.0,,Turnover by R. Westbrook (lost ball; steal by W. Chandler),60,60
257,3,5:12.0,W. Chandler makes 2-pt layup from 1 ft,,62,60
258,3,4:57.0,,P. George misses 2-pt jump shot from 4 ft,62,60
259,3,4:56.0,Defensive rebound by M. Plumlee,,62,60
260,3,4:48.0,T. Craig makes 3-pt jump shot from 24 ft (assist by G. Harris),,65,60
261,3,4:48.0,,Oklahoma City full timeout,65,60
262,3,4:48.0,,J. Grant enters the game for D. Johnson,65,60
263,3,4:27.0,,R. Westbrook makes 2-pt layup from 1 ft,65,62
264,3,4:10.0,J. Murray misses 3-pt jump shot from 24 ft,,65,62
265,3,4:08.0,,Defensive rebound by C. Anthony,65,62
266,3,3:53.0,,Á. Abrines makes 3-pt jump shot from 22 ft (assist by C. Anthony),65,65
267,3,3:35.0,G. Harris misses 2-pt layup from 1 ft,,65,65
268,3,3:34.0,,Defensive rebound by Á. Abrines,65,65
269,3,3:26.0,,R. Westbrook misses 2-pt jump shot from 19 ft,65,65
270,3,3:24.0,,Offensive rebound by J. Grant,65,65
271,3,3:22.0,,Á. Abrines makes 3-pt jump shot from 28 ft (assist by J. Grant),65,68
272,3,3:21.0,Denver full timeout,,65,68
273,3,3:21.0,,J. Huestis enters the game for P. George,65,68
274,3,3:21.0,N. Jokić enters the game for W. Chandler,,65,68
275,3,3:21.0,W. Barton enters the game for M. Plumlee,,65,68
276,3,3:21.0,T. Lyles enters the game for J. Murray,,65,68
277,3,3:05.0,T. Craig makes 2-pt layup from 1 ft (assist by N. Jokić),,67,68
278,3,2:48.0,,R. Westbrook makes 2-pt layup at rim,67,70
279,3,2:24.0,W. Barton misses 3-pt jump shot from 23 ft,,67,70
280,3,2:24.0,,Defensive rebound by Team,67,70
281,3,2:24.0,Loose ball foul by N. Jokić (drawn by J. Grant),,67,70
282,3,2:24.0,,P. Patterson enters the game for R. Westbrook,67,70
283,3,2:24.0,,R. Felton enters the game for C. Anthony,67,70
284,3,2:07.0,,J. Grant misses 2-pt jump shot from 18 ft,67,70
285,3,2:05.0,Defensive rebound by T. Lyles,,67,70
286,3,1:52.0,T. Craig makes 3-pt jump shot from 23 ft (assist by W. Barton),,70,70
287,3,1:29.0,,Turnover by R. Felton (bad pass; steal by N. Jokić),70,70
288,3,1:27.0,M. Beasley enters the game for T. Craig,,70,70
289,3,1:17.0,G. Harris makes 2-pt layup at rim,,72,70
290,3,1:02.0,,R. Felton misses 2-pt layup from 1 ft,72,70
291,3,1:00.0,Defensive rebound by T. Lyles,,72,70
292,3,0:51.0,Shooting foul by J. Huestis (drawn by N. Jokić),,72,70
293,3,0:51.0,N. Jokić makes free throw 1 of 2,,73,70
294,3,0:51.0,,P. George enters the game for Á. Abrines,73,70
295,3,0:51.0,N. Jokić misses free throw 2 of 2,,73,70
296,3,0:50.0,,Defensive rebound by J. Grant,73,70
297,3,0:37.0,,P. George misses 3-pt jump shot from 22 ft,73,70
298,3,0:32.0,Defensive rebound by T. Lyles,,73,70
299,3,0:15.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by T. Lyles),,76,70
300,3,0:05.0,,Personal take foul by M. Beasley (drawn by R. Felton),76,70
301,3,0:05.0,T. Craig enters the game for G. Harris,,76,70
302,3,0:01.0,,R. Felton misses 2-pt jump shot from 9 ft,76,70
303,3,0:01.0,Defensive rebound by N. Jokić,,76,70
304,4,11:44.0,N. Jokić misses 2-pt jump shot from 10 ft,,76,70
305,4,11:42.0,,Defensive rebound by J. Grant,76,70
306,4,11:37.0,,Personal take foul by W. Chandler (drawn by P. George),76,70
307,4,11:37.0,M. Plumlee enters the game for N. Jokić,,76,70
308,4,11:26.0,,Turnover by P. George (bad pass; steal by M. Beasley),76,70
309,4,11:13.0,W. Barton misses 3-pt jump shot from 24 ft,,76,70
310,4,11:10.0,,Defensive rebound by P. George,76,70
311,4,11:03.0,,R. Felton misses 3-pt jump shot from 25 ft,76,70
312,4,10:59.0,Defensive rebound by T. Lyles,,76,70
313,4,10:48.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by W. Barton),,79,70
314,4,10:35.0,,Personal foul by W. Chandler (drawn by J. Grant),79,70
315,4,10:35.0,N. Jokić enters the game for M. Plumlee,,79,70
316,4,10:24.0,,J. Huestis makes 3-pt jump shot from 24 ft (assist by P. George),79,73
317,4,10:14.0,N. Jokić makes 2-pt layup from 1 ft (assist by W. Barton),,81,73
318,4,10:14.0,,Violation by J. Grant (def goaltending),81,73
319,4,9:59.0,,J. Grant misses 3-pt jump shot from 22 ft,81,73
320,4,9:56.0,Defensive rebound by W. Chandler,,81,73
321,4,9:41.0,Personal foul by J. Grant (drawn by N. Jokić),,81,73
322,4,9:41.0,,R. Westbrook enters the game for J. Huestis,81,73
323,4,9:29.0,W. Barton misses 3-pt jump shot from 24 ft,,81,73
324,4,9:28.0,Offensive rebound by T. Lyles,,81,73
325,4,9:28.0,T. Lyles makes 2-pt layup at rim,,83,73
326,4,9:13.0,,R. Westbrook makes 2-pt layup at rim,83,75
327,4,8:56.0,M. Beasley misses 2-pt layup from 1 ft (block by R. Westbrook),,83,75
328,4,8:53.0,,Defensive rebound by R. Felton,83,75
329,4,8:47.0,,J. Grant makes 2-pt layup from 1 ft (assist by R. Felton),83,77
330,4,8:33.0,N. Jokić misses 3-pt jump shot from 25 ft,,83,77
331,4,8:29.0,,Defensive rebound by P. Patterson,83,77
332,4,8:21.0,,R. Felton makes 2-pt layup at rim,83,79
333,4,8:21.0,Denver full timeout,,83,79
334,4,8:21.0,G. Harris enters the game for W. Chandler,,83,79
335,4,8:21.0,T. Craig enters the game for M. Beasley,,83,79
336,4,8:06.0,G. Harris makes 2-pt jump shot from 23 ft,,85,79
337,4,7:52.0,,R. Westbrook makes 2-pt jump shot from 19 ft,85,81
338,4,7:36.0,W. Barton misses 3-pt jump shot from 25 ft,,85,81
339,4,7:34.0,,Defensive rebound by P. George,85,81
340,4,7:29.0,,P. George misses 3-pt jump shot from 26 ft,85,81
341,4,7:26.0,Defensive rebound by T. Lyles,,85,81
342,4,7:15.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by W. Barton),,88,81
343,4,7:01.0,,R. Westbrook makes 3-pt jump shot from 25 ft,88,84
344,4,6:36.0,G. Harris misses 2-pt jump shot from 14 ft,,88,84
345,4,6:33.0,Offensive rebound by N. Jokić,,88,84
346,4,6:31.0,N. Jokić makes 2-pt hook shot from 6 ft,,90,84
347,4,6:22.0,,R. Westbrook makes 2-pt jump shot from 10 ft,90,86
348,4,5:55.0,G. Harris misses 2-pt jump shot from 21 ft,,90,86
349,4,5:53.0,,Defensive rebound by R. Westbrook,90,86
350,4,5:41.0,,R. Felton misses 2-pt jump shot from 7 ft (block by T. Craig),90,86
351,4,5:38.0,Defensive rebound by W. Barton,,90,86
352,4,5:34.0,Turnover by W. Barton (bad pass; steal by P. George),,90,86
353,4,5:23.0,,R. Westbrook makes 2-pt layup from 2 ft,90,88
354,4,5:04.0,T. Lyles makes 2-pt layup from 1 ft (assist by N. Jokić),,92,88
355,4,4:48.0,,P. George makes 2-pt layup from 1 ft,92,90
356,4,4:29.0,W. Barton misses 3-pt jump shot from 24 ft,,92,90
357,4,4:26.0,,Defensive rebound by R. Westbrook,92,90
358,4,4:22.0,,R. Westbrook misses 3-pt jump shot from 26 ft,92,90
359,4,4:20.0,Defensive rebound by G. Harris,,92,90
360,4,4:06.0,W. Barton misses 2-pt jump shot from 5 ft,,92,90
361,4,4:05.0,Offensive rebound by T. Lyles,,92,90
362,4,4:05.0,T. Lyles misses 2-pt layup at rim,,92,90
363,4,4:04.0,,Defensive rebound by P. George,92,90
364,4,4:04.0,,Oklahoma City full timeout,92,90
365,4,4:04.0,,C. Anthony enters the game for R. Felton,92,90
366,4,4:04.0,,A. Roberson enters the game for J. Grant,92,90
367,4,4:04.0,J. Murray enters the game for W. Barton,,92,90
368,4,4:04.0,M. Plumlee enters the game for N. Jokić,,92,90
369,4,4:04.0,W. Chandler enters the game for T. Craig,,92,90
370,4,3:54.0,,R. Westbrook makes 2-pt jump shot from 18 ft,92,92
371,4,3:36.0,G. Harris misses 2-pt jump shot from 10 ft,,92,92
372,4,3:33.0,,Defensive rebound by R. Westbrook,92,92
373,4,3:28.0,,C. Anthony misses 3-pt jump shot from 25 ft,92,92
374,4,3:26.0,Defensive rebound by M. Plumlee,,92,92
375,4,3:03.0,M. Plumlee misses 2-pt layup from 3 ft (block by P. George),,92,92
376,4,3:03.0,Offensive rebound by Team,,92,92
377,4,3:03.0,Turnover by Team (shot clock),,92,92
378,4,2:52.0,,R. Westbrook misses 2-pt jump shot from 19 ft,92,92
379,4,2:48.0,Defensive rebound by W. Chandler,,92,92
380,4,2:31.0,G. Harris makes 2-pt layup from 1 ft,,94,92
381,4,2:14.0,,R. Westbrook misses 2-pt layup from 1 ft,94,92
382,4,2:12.0,Defensive rebound by W. Chandler,,94,92
383,4,2:12.0,Personal foul by C. Anthony (drawn by W. Chandler),,94,92
384,4,1:51.0,Turnover by W. Chandler (lost ball; steal by P. George),,94,92
385,4,1:48.0,,R. Westbrook makes 2-pt layup from 1 ft,94,94
386,4,1:26.0,J. Murray misses 3-pt jump shot from 24 ft,,94,94
387,4,1:22.0,,Defensive rebound by P. George,94,94
388,4,1:10.0,,R. Westbrook misses 2-pt jump shot from 16 ft,94,94
