,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DENVER_ACTION,NEW ORLEANS_SCORE,DENVER_SCORE
44,1,5:53.0,R. Rondo makes 2-pt layup from 2 ft (assist by D. Cousins),,6,25
45,1,5:31.0,E. Moore enters the game for D. Cunningham,,6,25
46,1,5:31.0,J. Nelson enters the game for R. Rondo,,6,25
47,1,5:27.0,,P. Millsap makes 2-pt jump shot from 12 ft (assist by G. Harris),6,27
48,1,5:09.0,D. Cousins misses 2-pt layup from 5 ft,,6,27
49,1,5:07.0,,Defensive rebound by W. Chandler,6,27
50,1,5:01.0,,P. Millsap misses 3-pt jump shot from 24 ft,6,27
51,1,4:54.0,,Offensive rebound by G. Harris,6,27
52,1,4:54.0,,G. Harris makes 2-pt dunk at rim,6,29
53,1,4:50.0,,Violation by G. Harris (kicked ball),6,29
54,1,4:50.0,,W. Barton enters the game for W. Chandler,6,29
55,1,4:50.0,D. Cunningham enters the game for A. Davis,,6,29
56,1,4:42.0,Turnover by J. Nelson (turnover),,6,29
57,1,4:42.0,,M. Plumlee enters the game for N. Jokić,6,29
58,1,4:25.0,,P. Millsap misses 2-pt layup from 4 ft,6,29
59,1,4:23.0,Defensive rebound by D. Cousins,,6,29
60,1,4:09.0,E. Moore makes 2-pt jump shot from 6 ft (assist by J. Holiday),,8,29
61,1,3:46.0,,J. Murray makes 2-pt jump shot from 23 ft,8,31
62,1,3:36.0,Turnover by D. Cousins (turnover),,8,31
63,1,3:27.0,,G. Harris makes 2-pt jump shot from 20 ft (assist by M. Plumlee),8,33
64,1,3:11.0,E. Moore misses 3-pt jump shot from 23 ft,,8,33
65,1,3:07.0,,Defensive rebound by M. Plumlee,8,33
66,1,2:56.0,,J. Murray makes 2-pt jump shot from 16 ft,8,35
67,1,2:45.0,D. Cousins misses 3-pt jump shot from 25 ft,,8,35
68,1,2:45.0,,Defensive rebound by G. Harris,8,35
69,1,2:35.0,,P. Millsap misses 2-pt jump shot from 17 ft,8,35
70,1,2:29.0,Defensive rebound by D. Cousins,,8,35
71,1,2:19.0,D. Cousins makes 2-pt layup from 2 ft (assist by J. Holiday),,10,35
72,1,2:14.0,,Denver full timeout,10,35
73,1,2:14.0,,N. Jokić enters the game for P. Millsap,10,35
74,1,2:14.0,,E. Mudiay enters the game for G. Harris,10,35
75,1,2:14.0,D. Miller enters the game for D. Cousins,,10,35
76,1,2:14.0,C. Diallo enters the game for J. Holiday,,10,35
77,1,2:14.0,A. Davis enters the game for D. Cunningham,,10,35
78,1,2:11.0,,Turnover by W. Barton (traveling),10,35
79,1,1:56.0,A. Davis makes 2-pt layup from 1 ft (assist by J. Nelson),,12,35
80,1,1:39.0,,Turnover by M. Plumlee (bad pass),12,35
81,1,1:24.0,A. Davis makes 2-pt layup from 2 ft,,14,35
82,1,1:17.0,,Turnover by E. Mudiay (discontinued dribble),14,35
83,1,1:03.0,C. Diallo makes 2-pt layup from 2 ft (assist by J. Nelson),,16,35
84,1,0:50.0,,Personal block foul by C. Diallo (drawn by E. Mudiay),16,35
85,1,0:40.0,,M. Plumlee makes 2-pt hook shot from 6 ft (assist by J. Murray),16,37
86,1,0:40.0,,Shooting foul by C. Diallo (drawn by M. Plumlee),16,37
87,1,0:40.0,,M. Plumlee misses free throw 1 of 1,16,37
88,1,0:38.0,Defensive rebound by C. Diallo,,16,37
89,1,0:28.0,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Nelson),,19,37
90,1,0:03.0,,E. Mudiay misses 3-pt jump shot from 24 ft,19,37
91,1,0:00.0,,W. Barton misses 2-pt layup from 4 ft,19,37
92,1,0:00.0,,Offensive rebound by W. Barton,19,37
93,1,0:00.0,,Offensive rebound by M. Plumlee,19,37
94,1,0:00.0,,M. Plumlee misses 2-pt layup at rim,19,37
95,1,0:00.0,,Offensive rebound by Team,19,37
96,2,11:45.0,,K. Faried misses 2-pt hook shot from 10 ft,19,37
97,2,11:40.0,Defensive rebound by A. Davis,,19,37
98,2,11:35.0,A. Davis makes 2-pt layup from 2 ft (assist by J. Nelson),,21,37
99,2,11:11.0,,W. Chandler makes 2-pt layup from 7 ft,21,39
100,2,10:59.0,D. Miller misses 3-pt jump shot from 25 ft,,21,39
101,2,10:51.0,,Defensive rebound by W. Chandler,21,39
102,2,10:43.0,,Turnover by N. Jokić (traveling),21,39
103,2,10:31.0,Shooting foul by K. Faried (drawn by A. Davis),,21,39
104,2,10:31.0,A. Davis makes free throw 1 of 2,,22,39
105,2,10:31.0,A. Davis makes free throw 2 of 2,,23,39
106,2,10:19.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by N. Jokić),23,42
107,2,10:19.0,,Shooting foul by D. Miller (drawn by W. Chandler),23,42
108,2,10:19.0,,W. Chandler misses free throw 1 of 1,23,42
109,2,10:16.0,Defensive rebound by C. Diallo,,23,42
110,2,10:07.0,A. Davis misses 2-pt jump shot from 13 ft,,23,42
111,2,10:03.0,,Defensive rebound by N. Jokić,23,42
112,2,9:56.0,,W. Barton misses 3-pt jump shot from 24 ft,23,42
113,2,9:53.0,Defensive rebound by A. Davis,,23,42
114,2,9:48.0,C. Diallo makes 2-pt layup from 2 ft (assist by A. Davis),,25,42
115,2,9:31.0,,K. Faried makes 2-pt hook shot from 3 ft,25,44
116,2,9:21.0,Turnover by J. Nelson (bad pass),,25,44
117,2,9:07.0,,K. Faried misses 2-pt layup from 2 ft,25,44
118,2,9:07.0,,Offensive rebound by N. Jokić,25,44
119,2,9:07.0,,Shooting foul by C. Diallo (drawn by N. Jokić),25,44
120,2,9:07.0,,N. Jokić makes free throw 1 of 2,25,45
121,2,9:07.0,D. Cousins enters the game for C. Diallo,,25,45
122,2,9:07.0,D. Cunningham enters the game for A. Davis,,25,45
123,2,9:07.0,,N. Jokić makes free throw 2 of 2,25,46
124,2,8:54.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by E. Moore),,28,46
125,2,8:42.0,,E. Mudiay misses 2-pt jump shot from 13 ft,28,46
126,2,8:41.0,,Offensive rebound by N. Jokić,28,46
127,2,8:37.0,,Turnover by W. Barton (turnover),28,46
128,2,8:25.0,D. Cousins misses 2-pt layup from 2 ft,,28,46
129,2,8:22.0,,Defensive rebound by N. Jokić,28,46
130,2,8:15.0,,Turnover by K. Faried (bad pass),28,46
131,2,7:59.0,Shooting foul by N. Jokić (drawn by D. Cousins),,28,46
132,2,7:59.0,,Denver full timeout,28,46
133,2,7:59.0,A. Davis enters the game for J. Nelson,,28,46
134,2,7:59.0,R. Rondo enters the game for D. Cunningham,,28,46
135,2,7:59.0,D. Cousins makes free throw 1 of 2,,29,46
136,2,7:59.0,D. Cousins makes free throw 2 of 2,,30,46
137,2,7:46.0,,K. Faried makes 2-pt dunk from 1 ft (assist by W. Barton),30,48
138,2,7:34.0,J. Holiday enters the game for E. Moore,,30,48
139,2,7:29.0,A. Davis makes 2-pt jump shot from 17 ft,,32,48
140,2,7:15.0,,E. Mudiay misses 3-pt jump shot from 25 ft,32,48
141,2,7:12.0,Defensive rebound by D. Cousins,,32,48
142,2,7:09.0,,P. Millsap enters the game for N. Jokić,32,48
143,2,7:07.0,J. Holiday misses 2-pt layup from 2 ft (block by W. Barton),,32,48
144,2,7:03.0,Offensive rebound by J. Holiday,,32,48
145,2,6:56.0,A. Davis makes 2-pt layup from 2 ft (assist by D. Cousins),,34,48
146,2,6:56.0,Shooting foul by K. Faried (drawn by A. Davis),,34,48
147,2,6:56.0,A. Davis makes free throw 1 of 1,,35,48
148,2,6:33.0,,W. Barton makes 2-pt layup from 4 ft,35,50
149,2,6:24.0,J. Holiday makes 2-pt dunk from 2 ft (assist by A. Davis),,37,50
150,2,6:09.0,,W. Barton misses 2-pt layup from 8 ft,37,50
151,2,6:03.0,,Offensive rebound by K. Faried,37,50
152,2,6:03.0,,K. Faried misses 2-pt layup at rim,37,50
153,2,6:02.0,,Offensive rebound by K. Faried,37,50
154,2,6:02.0,,K. Faried makes 2-pt layup at rim,37,52
155,2,6:00.0,Turnover by R. Rondo (bad pass; steal by K. Faried),,37,52
156,2,5:55.0,,E. Mudiay misses 3-pt jump shot from 23 ft,37,52
157,2,5:50.0,Defensive rebound by J. Holiday,,37,52
158,2,5:47.0,D. Cousins makes 2-pt dunk from 1 ft (assist by J. Holiday),,39,52
159,2,5:17.0,,Turnover by P. Millsap (bad pass; steal by A. Davis),39,52
160,2,5:15.0,J. Holiday makes 2-pt layup from 2 ft,,41,52
161,2,5:14.0,,Denver full timeout,41,52
162,2,5:14.0,,N. Jokić enters the game for E. Mudiay,41,52
163,2,5:14.0,,G. Harris enters the game for W. Barton,41,52
164,2,5:14.0,,J. Murray enters the game for K. Faried,41,52
165,2,4:52.0,,Shooting foul by D. Cousins (drawn by P. Millsap),41,52
166,2,4:52.0,,P. Millsap misses free throw 1 of 2,41,52
167,2,4:52.0,,Offensive rebound by Team,41,52
168,2,4:52.0,,P. Millsap makes free throw 2 of 2,41,53
169,2,4:27.0,A. Davis misses 3-pt jump shot from 24 ft,,41,53
170,2,4:25.0,,Defensive rebound by N. Jokić,41,53
171,2,4:17.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by W. Chandler),41,56
172,2,4:09.0,Turnover by R. Rondo (bad pass),,41,56
173,2,4:00.0,,P. Millsap misses 3-pt jump shot from 25 ft,41,56
174,2,3:57.0,Defensive rebound by A. Davis,,41,56
175,2,3:57.0,Personal take foul by N. Jokić (drawn by A. Davis),,41,56
176,2,3:57.0,E. Moore enters the game for D. Miller,,41,56
177,2,3:44.0,A. Davis misses 2-pt layup from 2 ft (block by P. Millsap),,41,56
178,2,3:40.0,Offensive rebound by A. Davis,,41,56
179,2,3:33.0,E. Moore makes 3-pt jump shot from 25 ft (assist by R. Rondo),,44,56
180,2,3:15.0,,G. Harris makes 2-pt jump shot from 15 ft (assist by N. Jokić),44,58
181,2,3:00.0,Offensive foul by D. Cousins (drawn by G. Harris),,44,58
182,2,3:00.0,Turnover by D. Cousins (offensive foul),,44,58
183,2,3:00.0,D. Cunningham enters the game for D. Cousins,,44,58
184,2,2:49.0,,J. Murray misses 2-pt layup from 4 ft,44,58
185,2,2:47.0,Defensive rebound by A. Davis,,44,58
186,2,2:42.0,J. Holiday makes 2-pt dunk from 1 ft (assist by R. Rondo),,46,58
187,2,2:23.0,,Shooting foul by J. Holiday (drawn by W. Chandler),46,58
188,2,2:23.0,,W. Chandler makes free throw 1 of 2,46,59
189,2,2:23.0,,W. Chandler misses free throw 2 of 2,46,59
190,2,2:21.0,Defensive rebound by R. Rondo,,46,59
191,2,2:15.0,R. Rondo makes 2-pt jump shot from 15 ft,,48,59
192,2,2:02.0,Violation by A. Davis (kicked ball),,48,59
193,2,1:50.0,,P. Millsap misses 2-pt layup from 3 ft,48,59
194,2,1:48.0,Defensive rebound by E. Moore,,48,59
195,2,1:43.0,A. Davis makes 2-pt dunk from 1 ft (assist by R. Rondo),,50,59
196,2,1:29.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),50,62
197,2,1:15.0,D. Cunningham misses 3-pt jump shot from 22 ft,,50,62
198,2,1:11.0,,Defensive rebound by P. Millsap,50,62
199,2,1:10.0,,N. Jokić misses 3-pt jump shot from 24 ft,50,62
200,2,1:06.0,Defensive rebound by J. Holiday,,50,62
201,2,0:52.0,R. Rondo makes 2-pt layup from 3 ft,,52,62
202,2,0:38.0,,J. Murray misses 3-pt jump shot from 23 ft,52,62
203,2,0:34.0,Defensive rebound by R. Rondo,,52,62
204,2,0:29.0,J. Holiday makes 2-pt layup from 2 ft,,54,62
205,2,0:08.0,,N. Jokić misses 2-pt layup from 7 ft,54,62
206,2,0:07.0,,Offensive rebound by Team,54,62
207,2,0:07.0,,Personal foul by R. Rondo (drawn by N. Jokić),54,62
208,2,0:07.0,D. Miller enters the game for D. Cunningham,,54,62
209,2,0:07.0,,N. Jokić makes free throw 1 of 2,54,63
210,2,0:07.0,,N. Jokić makes free throw 2 of 2,54,64
211,2,0:00.0,R. Rondo makes 2-pt layup from 1 ft,,56,64
212,3,11:34.0,,P. Millsap misses 3-pt jump shot from 24 ft,56,64
213,3,11:32.0,,Offensive rebound by J. Murray,56,64
214,3,11:31.0,,J. Murray makes 2-pt layup from 2 ft,56,66
215,3,11:10.0,A. Davis makes 2-pt jump shot from 18 ft (assist by D. Cousins),,58,66
216,3,11:02.0,Offensive charge foul by N. Jokić (drawn by A. Davis),,58,66
217,3,11:02.0,,Turnover by N. Jokić (offensive foul),58,66
218,3,11:02.0,C. Diallo enters the game for A. Davis,,58,66
219,3,11:02.0,D. Miller enters the game for C. Diallo,,58,66
220,3,10:45.0,D. Cousins misses 2-pt jump shot from 2 ft,,58,66
221,3,10:43.0,,Defensive rebound by W. Chandler,58,66
222,3,10:40.0,,Personal foul by D. Cousins (drawn by N. Jokić),58,66
223,3,10:29.0,,J. Murray makes 2-pt jump shot from 18 ft (assist by P. Millsap),58,68
224,3,10:12.0,J. Holiday misses 3-pt jump shot from 24 ft,,58,68
225,3,10:09.0,,Defensive rebound by N. Jokić,58,68
226,3,10:03.0,,Shooting foul by J. Holiday (drawn by J. Murray),58,68
227,3,10:03.0,,J. Murray makes free throw 1 of 2,58,69
228,3,10:03.0,,J. Murray makes free throw 2 of 2,58,70
229,3,9:52.0,Shooting foul by J. Murray (drawn by D. Cousins),,58,70
230,3,9:40.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by D. Miller),,61,70
231,3,9:16.0,,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),61,72
232,3,9:08.0,D. Miller misses 2-pt jump shot from 18 ft,,61,72
233,3,9:05.0,,Defensive rebound by W. Chandler,61,72
234,3,8:59.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by P. Millsap),61,75
235,3,8:51.0,J. Holiday misses 3-pt jump shot from 24 ft,,61,75
236,3,8:48.0,,Defensive rebound by P. Millsap,61,75
237,3,8:35.0,,P. Millsap makes 2-pt hook shot from 7 ft (assist by G. Harris),61,77
238,3,8:28.0,New Orleans full timeout,,61,77
239,3,8:18.0,D. Miller misses 3-pt jump shot from 24 ft,,61,77
240,3,8:16.0,Offensive rebound by D. Cousins,,61,77
241,3,8:15.0,D. Cousins misses 2-pt layup from 2 ft,,61,77
242,3,8:15.0,Offensive rebound by D. Cousins,,61,77
243,3,8:13.0,D. Cousins makes 2-pt layup at rim,,63,77
244,3,7:50.0,,N. Jokić makes 2-pt hook shot from 4 ft,63,79
245,3,7:27.0,D. Cunningham misses 2-pt layup from 2 ft (block by N. Jokić),,63,79
246,3,7:27.0,Offensive rebound by Team,,63,79
247,3,7:23.0,D. Cousins makes 2-pt jump shot from 20 ft (assist by R. Rondo),,65,79
248,3,7:14.0,,W. Chandler misses 3-pt jump shot from 25 ft,65,79
249,3,7:13.0,Defensive rebound by Team,,65,79
250,3,6:59.0,R. Rondo misses 2-pt jump shot from 18 ft,,65,79
251,3,6:55.0,,Defensive rebound by P. Millsap,65,79
252,3,6:46.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by P. Millsap),65,82
253,3,6:27.0,D. Cunningham misses 2-pt layup from 2 ft,,65,82
254,3,6:25.0,,Defensive rebound by N. Jokić,65,82
255,3,6:18.0,,P. Millsap makes 3-pt jump shot from 23 ft (assist by G. Harris),65,85
256,3,6:17.0,New Orleans full timeout,,65,85
257,3,6:17.0,J. Nelson enters the game for R. Rondo,,65,85
258,3,6:17.0,E. Moore enters the game for D. Cunningham,,65,85
259,3,6:05.0,J. Holiday makes 2-pt jump shot from 19 ft,,67,85
260,3,5:45.0,,G. Harris misses 3-pt jump shot from 22 ft,67,85
261,3,5:43.0,,Offensive rebound by W. Chandler,67,85
262,3,5:40.0,,Personal foul by E. Moore (drawn by W. Chandler),67,85
263,3,5:36.0,Violation by D. Miller (kicked ball),,67,85
264,3,5:26.0,,J. Murray makes 2-pt jump shot from 13 ft (assist by N. Jokić),67,87
265,3,5:06.0,Turnover by D. Miller (traveling),,67,87
266,3,5:06.0,,W. Barton enters the game for N. Jokić,67,87
267,3,4:52.0,,P. Millsap makes 2-pt layup from 3 ft,67,89
268,3,4:33.0,D. Cousins misses 2-pt layup from 4 ft (block by P. Millsap),,67,89
269,3,4:30.0,,Defensive rebound by W. Chandler,67,89
270,3,4:27.0,,W. Chandler makes 2-pt layup from 2 ft,67,91
271,3,4:16.0,D. Cousins makes 2-pt layup from 2 ft (assist by J. Holiday),,69,91
272,3,4:16.0,Shooting foul by P. Millsap (drawn by D. Cousins),,69,91
273,3,4:16.0,D. Cousins misses free throw 1 of 1,,69,91
274,3,4:13.0,,Defensive rebound by W. Barton,69,91
275,3,4:02.0,,J. Murray makes 2-pt layup from 2 ft,69,93
276,3,3:52.0,D. Cousins misses 3-pt jump shot from 26 ft,,69,93
277,3,3:49.0,,Defensive rebound by W. Chandler,69,93
278,3,3:36.0,,J. Murray makes 2-pt jump shot from 17 ft (assist by P. Millsap),69,95
279,3,3:24.0,E. Moore misses 2-pt jump shot from 16 ft,,69,95
280,3,3:20.0,Offensive rebound by E. Moore,,69,95
281,3,3:15.0,E. Moore makes 2-pt layup from 1 ft (assist by D. Cousins),,71,95
282,3,3:04.0,,Offensive foul by P. Millsap (drawn by J. Holiday),71,95
283,3,3:04.0,,Turnover by P. Millsap (offensive foul),71,95
284,3,3:04.0,C. Diallo enters the game for D. Cousins,,71,95
285,3,2:52.0,J. Holiday misses 3-pt jump shot from 23 ft,,71,95
286,3,2:51.0,Offensive rebound by Team,,71,95
287,3,2:51.0,,Loose ball foul by G. Harris (drawn by C. Diallo),71,95
288,3,2:45.0,Turnover by J. Nelson (bad pass; steal by P. Millsap),,71,95
289,3,2:41.0,,Turnover by W. Barton (bad pass),71,95
290,3,2:22.0,C. Diallo makes 2-pt layup from 1 ft (assist by J. Holiday),,73,95
291,3,2:11.0,,P. Millsap makes 2-pt layup from 5 ft,73,97
292,3,2:11.0,,Shooting foul by C. Diallo (drawn by P. Millsap),73,97
293,3,2:11.0,,E. Mudiay enters the game for J. Murray,73,97
294,3,2:11.0,,P. Millsap misses free throw 1 of 1,73,97
295,3,2:09.0,Defensive rebound by J. Holiday,,73,97
296,3,2:02.0,E. Moore makes 2-pt layup from 6 ft (assist by J. Holiday),,75,97
297,3,1:52.0,,Shooting foul by D. Miller (drawn by W. Chandler),75,97
298,3,1:52.0,,W. Chandler makes free throw 1 of 2,75,98
299,3,1:52.0,,M. Plumlee enters the game for P. Millsap,75,98
300,3,1:52.0,I. Clark enters the game for J. Holiday,,75,98
301,3,1:52.0,,W. Chandler makes free throw 2 of 2,75,99
302,3,1:40.0,Offensive foul by C. Diallo (drawn by W. Chandler),,75,99
303,3,1:40.0,Turnover by C. Diallo (offensive foul),,75,99
304,3,1:27.0,,M. Plumlee makes 2-pt layup from 3 ft (assist by G. Harris),75,101
305,3,1:22.0,J. Nelson misses 3-pt jump shot from 24 ft,,75,101
306,3,1:17.0,,Defensive rebound by G. Harris,75,101
307,3,1:01.0,,E. Mudiay makes 2-pt layup from 2 ft (assist by W. Chandler),75,103
308,3,0:44.0,E. Moore makes 2-pt jump shot from 14 ft,,77,103
309,3,0:33.0,,Offensive foul by G. Harris (drawn by I. Clark),77,103
310,3,0:33.0,,Turnover by G. Harris (offensive foul),77,103
311,3,0:33.0,D. Cunningham enters the game for C. Diallo,,77,103
312,3,0:27.0,I. Clark makes 3-pt jump shot from 24 ft (assist by J. Nelson),,80,103
313,3,0:02.0,,E. Mudiay makes 3-pt jump shot from 23 ft (assist by G. Harris),80,106
314,4,11:47.0,J. Nelson makes 2-pt layup from 2 ft,,82,106
315,4,11:30.0,,W. Chandler misses 3-pt jump shot from 25 ft,82,106
316,4,11:28.0,Defensive rebound by J. Nelson,,82,106
317,4,11:18.0,E. Moore misses 2-pt layup from 6 ft,,82,106
318,4,11:15.0,,Defensive rebound by W. Chandler,82,106
319,4,11:03.0,,Turnover by W. Chandler (bad pass; steal by E. Moore),82,106
320,4,10:55.0,E. Moore makes 3-pt jump shot from 23 ft (assist by J. Nelson),,85,106
321,4,10:39.0,,W. Chandler makes 2-pt layup from 2 ft,85,108
322,4,10:25.0,J. Nelson makes 3-pt jump shot from 25 ft,,88,108
323,4,10:23.0,,Denver full timeout,88,108
324,4,10:09.0,,J. Murray misses 3-pt jump shot from 22 ft,88,108
325,4,10:07.0,Defensive rebound by J. Nelson,,88,108
326,4,10:02.0,E. Moore makes 2-pt layup from 3 ft (assist by J. Nelson),,90,108
327,4,9:43.0,,E. Mudiay makes 2-pt layup from 1 ft (assist by W. Chandler),90,110
328,4,9:31.0,Personal foul by W. Chandler (drawn by D. Miller),,90,110
329,4,9:21.0,D. Miller makes 3-pt jump shot from 25 ft (assist by E. Moore),,93,110
330,4,8:58.0,,E. Mudiay makes 3-pt jump shot from 22 ft (assist by M. Plumlee),93,113
331,4,8:42.0,Personal foul by J. Murray (drawn by D. Cunningham),,93,113
332,4,8:33.0,J. Nelson makes 3-pt jump shot from 25 ft,,96,113
333,4,8:17.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by J. Murray),96,116
334,4,8:03.0,J. Nelson misses 3-pt jump shot from 24 ft,,96,116
335,4,8:00.0,,Defensive rebound by W. Chandler,96,116
336,4,7:53.0,,M. Plumlee makes 2-pt dunk from 2 ft (assist by E. Mudiay),96,118
337,4,7:39.0,I. Clark misses 3-pt jump shot from 25 ft,,96,118
338,4,7:37.0,,Defensive rebound by E. Mudiay,96,118
339,4,7:30.0,,Shooting foul by D. Cunningham (drawn by E. Mudiay),96,118
340,4,7:30.0,,E. Mudiay makes free throw 1 of 2,96,119
341,4,7:30.0,,G. Harris enters the game for W. Chandler,96,119
342,4,7:30.0,,E. Mudiay makes free throw 2 of 2,96,120
343,4,7:07.0,D. Cunningham makes 2-pt layup from 2 ft (assist by E. Moore),,98,120
344,4,6:54.0,,G. Harris misses 3-pt jump shot from 22 ft,98,120
345,4,6:50.0,,Offensive rebound by M. Plumlee,98,120
346,4,6:46.0,,G. Harris makes 2-pt dunk at rim (assist by E. Mudiay),98,122
347,4,6:40.0,I. Clark makes 3-pt jump shot from 22 ft (assist by J. Nelson),,101,122
348,4,6:23.0,,J. Murray misses 3-pt jump shot from 23 ft,101,122
349,4,6:19.0,Defensive rebound by J. Nelson,,101,122
350,4,6:11.0,D. Cunningham makes 2-pt layup from 1 ft (assist by I. Clark),,103,122
351,4,5:55.0,,J. Murray makes 2-pt layup from 11 ft,103,124
352,4,5:46.0,D. Miller misses 3-pt jump shot from 25 ft,,103,124
353,4,5:43.0,Offensive rebound by D. Cunningham,,103,124
354,4,5:34.0,I. Clark misses 2-pt layup from 3 ft,,103,124
355,4,5:31.0,,Defensive rebound by M. Plumlee,103,124
356,4,5:30.0,,W. Barton makes 2-pt dunk from 2 ft (assist by E. Mudiay),103,126
357,4,5:08.0,E. Moore misses 2-pt jump shot from 21 ft,,103,126
358,4,5:05.0,,Defensive rebound by W. Barton,103,126
359,4,5:03.0,,E. Mudiay makes 2-pt dunk at rim (assist by W. Barton),103,128
360,4,5:03.0,New Orleans full timeout,,103,128
361,4,5:03.0,,M. Beasley enters the game for J. Murray,103,128
362,4,5:03.0,J. Jones enters the game for D. Miller,,103,128
363,4,5:03.0,R. Rondo enters the game for D. Cunningham,,103,128
364,4,5:03.0,C. Diallo enters the game for E. Moore,,103,128
365,4,4:54.0,J. Jones makes 3-pt jump shot from 26 ft (assist by R. Rondo),,106,128
366,4,4:39.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by E. Mudiay),106,131
367,4,4:24.0,I. Clark misses 3-pt jump shot from 27 ft,,106,131
368,4,4:21.0,Offensive rebound by J. Nelson,,106,131
369,4,4:14.0,J. Jones misses 2-pt layup from 3 ft,,106,131
370,4,4:11.0,,Defensive rebound by M. Plumlee,106,131
371,4,4:06.0,,M. Plumlee misses 2-pt layup from 2 ft,106,131
372,4,4:04.0,Defensive rebound by J. Jones,,106,131
373,4,3:57.0,,T. Lyles enters the game for W. Barton,106,131
374,4,3:57.0,,J. Hernangómez enters the game for G. Harris,106,131
375,4,3:53.0,J. Nelson makes 2-pt jump shot from 20 ft (assist by R. Rondo),,108,131
376,4,3:35.0,,Turnover by T. Lyles (step out of bounds),108,131
377,4,3:26.0,I. Clark misses 3-pt jump shot from 25 ft,,108,131
378,4,3:23.0,,Defensive rebound by T. Lyles,108,131
