,QUARTER,TIME_REMAINING,MIAMI_ACTION,BOSTON_ACTION,MIAMI_SCORE,BOSTON_SCORE
50,1,5:07.0,,A. Baynes misses 2-pt jump shot from 19 ft,5,14
51,1,5:06.0,,Offensive rebound by Team,5,14
52,1,5:06.0,,S. Ojeleye enters the game for A. Horford,5,14
53,1,4:48.0,,K. Irving misses 2-pt jump shot from 12 ft,5,14
54,1,4:46.0,Defensive rebound by W. Ellington,,5,14
55,1,4:32.0,B. Adebayo misses 2-pt layup from 4 ft (block by K. Irving),,5,14
56,1,4:32.0,Offensive rebound by Team,,5,14
57,1,4:27.0,K. Olynyk makes 2-pt jump shot from 6 ft,,7,14
58,1,4:14.0,,J. Brown makes 2-pt layup from 1 ft (assist by M. Smart),7,16
59,1,3:57.0,B. Adebayo makes 2-pt layup from 2 ft (assist by K. Olynyk),,9,16
60,1,3:57.0,Shooting foul by M. Smart (drawn by B. Adebayo),,9,16
61,1,3:57.0,J. Mickey enters the game for K. Olynyk,,9,16
62,1,3:57.0,B. Adebayo misses free throw 1 of 1,,9,16
63,1,3:54.0,,Defensive rebound by A. Baynes,9,16
64,1,3:45.0,,A. Baynes misses 2-pt layup from 2 ft,9,16
65,1,3:42.0,Defensive rebound by D. Waiters,,9,16
66,1,3:36.0,W. Ellington makes 2-pt dunk from 2 ft (assist by D. Waiters),,11,16
67,1,3:19.0,,K. Irving misses 3-pt jump shot from 24 ft,11,16
68,1,3:16.0,Defensive rebound by B. Adebayo,,11,16
69,1,2:51.0,Turnover by D. Waiters (bad pass; steal by K. Irving),,11,16
70,1,2:47.0,,J. Brown makes 2-pt layup from 2 ft (assist by K. Irving),11,18
71,1,2:27.0,B. Adebayo misses 2-pt jump shot from 16 ft,,11,18
72,1,2:24.0,,Defensive rebound by M. Smart,11,18
73,1,2:19.0,,S. Ojeleye misses 3-pt jump shot from 24 ft,11,18
74,1,2:17.0,Defensive rebound by B. Adebayo,,11,18
75,1,1:55.0,J. Richardson misses 2-pt jump shot from 7 ft,,11,18
76,1,1:50.0,,Defensive rebound by K. Irving,11,18
77,1,1:47.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by K. Irving),11,21
78,1,1:19.0,D. Waiters misses 3-pt jump shot from 26 ft,,11,21
79,1,1:18.0,,Defensive rebound by Team,11,21
80,1,1:18.0,,Boston full timeout,11,21
81,1,1:18.0,,T. Rozier enters the game for J. Brown,11,21
82,1,1:18.0,,D. Theis enters the game for K. Irving,11,21
83,1,1:18.0,,A. Horford enters the game for A. Baynes,11,21
84,1,1:18.0,T. Johnson enters the game for J. Richardson,,11,21
85,1,1:18.0,D. Walton enters the game for D. Waiters,,11,21
86,1,1:18.0,K. Olynyk enters the game for B. Adebayo,,11,21
87,1,1:05.0,,M. Smart misses 2-pt jump shot from 5 ft,11,21
88,1,1:03.0,,Offensive rebound by S. Ojeleye,11,21
89,1,0:55.0,,A. Horford misses 2-pt jump shot from 14 ft,11,21
90,1,0:52.0,Defensive rebound by W. Ellington,,11,21
91,1,0:41.0,K. Olynyk makes 2-pt layup from 1 ft (assist by D. Walton),,13,21
92,1,0:41.0,Shooting foul by A. Horford (drawn by K. Olynyk),,13,21
93,1,0:41.0,K. Olynyk misses free throw 1 of 1,,13,21
94,1,0:39.0,,Defensive rebound by D. Theis,13,21
95,1,0:24.0,,M. Smart misses 3-pt jump shot from 24 ft,13,21
96,1,0:21.0,Defensive rebound by D. Walton,,13,21
97,1,0:04.0,T. Johnson makes 2-pt layup from 1 ft (assist by K. Olynyk),,15,21
98,1,0:00.0,,M. Smart makes 3-pt jump shot from 28 ft,15,24
99,2,11:43.0,Turnover by J. Mickey (bad pass; steal by D. Theis),,15,24
100,2,11:31.0,,Turnover by S. Larkin (lost ball; steal by T. Johnson),15,24
101,2,11:22.0,W. Ellington misses 3-pt jump shot from 28 ft,,15,24
102,2,11:18.0,,Defensive rebound by D. Theis,15,24
103,2,11:09.0,,A. Horford makes 2-pt layup from 1 ft (assist by T. Rozier),15,26
104,2,11:09.0,,Shooting foul by K. Olynyk (drawn by A. Horford),15,26
105,2,11:09.0,,A. Horford makes free throw 1 of 1,15,27
106,2,10:50.0,J. Mickey misses 3-pt jump shot from 23 ft,,15,27
107,2,10:50.0,Offensive rebound by Team,,15,27
108,2,10:50.0,,Loose ball foul by S. Larkin (drawn by K. Olynyk),15,27
109,2,10:35.0,Turnover by Team (shot clock),,15,27
110,2,10:18.0,,Shooting foul by K. Olynyk (drawn by A. Horford),15,27
111,2,10:18.0,,A. Horford misses free throw 1 of 2,15,27
112,2,10:18.0,,Offensive rebound by Team,15,27
113,2,10:18.0,,A. Horford misses free throw 2 of 2,15,27
114,2,10:15.0,Defensive rebound by K. Olynyk,,15,27
115,2,10:04.0,T. Johnson misses 2-pt jump shot from 20 ft,,15,27
116,2,10:04.0,Offensive rebound by J. Mickey,,15,27
117,2,10:02.0,J. Mickey makes 2-pt dunk from 1 ft,,17,27
118,2,9:48.0,,T. Rozier misses 2-pt jump shot from 20 ft,17,27
119,2,9:48.0,Defensive rebound by J. Mickey,,17,27
120,2,9:38.0,K. Olynyk makes 3-pt jump shot from 26 ft (assist by T. Johnson),,20,27
121,2,9:14.0,,S. Larkin misses 2-pt jump shot from 17 ft,20,27
122,2,9:10.0,Defensive rebound by T. Johnson,,20,27
123,2,9:03.0,W. Ellington misses 3-pt jump shot from 23 ft,,20,27
124,2,9:01.0,,Defensive rebound by S. Larkin,20,27
125,2,8:51.0,,Personal foul by J. Mickey (drawn by D. Theis),20,27
126,2,8:51.0,U. Haslem enters the game for K. Olynyk,,20,27
127,2,8:43.0,,A. Horford misses 2-pt hook shot from 5 ft,20,27
128,2,8:41.0,Defensive rebound by T. Johnson,,20,27
129,2,8:29.0,Turnover by J. Mickey (out of bounds lost ball),,20,27
130,2,8:14.0,,J. Tatum misses 2-pt layup from 3 ft,20,27
131,2,8:13.0,Defensive rebound by W. Ellington,,20,27
132,2,8:02.0,U. Haslem misses 2-pt jump shot from 14 ft,,20,27
133,2,7:58.0,,Defensive rebound by T. Rozier,20,27
134,2,7:43.0,,A. Horford misses 3-pt jump shot from 23 ft,20,27
135,2,7:42.0,Defensive rebound by Team,,20,27
136,2,7:25.0,Shooting foul by D. Theis (drawn by T. Johnson),,20,27
137,2,7:25.0,T. Johnson misses free throw 1 of 2,,20,27
138,2,7:25.0,Offensive rebound by Team,,20,27
139,2,7:25.0,,M. Smart enters the game for S. Larkin,20,27
140,2,7:25.0,,G. Yabusele enters the game for A. Horford,20,27
141,2,7:25.0,T. Johnson misses free throw 2 of 2,,20,27
142,2,7:22.0,,Defensive rebound by G. Yabusele,20,27
143,2,7:08.0,,G. Yabusele makes 3-pt jump shot from 25 ft (assist by T. Rozier),20,30
144,2,6:50.0,T. Johnson misses 2-pt jump shot from 20 ft,,20,30
145,2,6:47.0,,Defensive rebound by J. Tatum,20,30
146,2,6:44.0,,J. Tatum makes 2-pt dunk from 1 ft,20,32
147,2,6:44.0,Miami full timeout,,20,32
148,2,6:44.0,D. Waiters enters the game for T. Johnson,,20,32
149,2,6:44.0,J. Richardson enters the game for D. Walton,,20,32
150,2,6:21.0,J. Mickey makes 2-pt layup from 1 ft (assist by J. Richardson),,22,32
151,2,6:05.0,,Turnover by J. Tatum (lost ball; steal by J. Richardson),22,32
152,2,6:03.0,J. Richardson makes 2-pt layup from 2 ft,,24,32
153,2,6:03.0,Shooting foul by J. Tatum (drawn by J. Richardson),,24,32
154,2,6:03.0,,K. Irving enters the game for T. Rozier,24,32
155,2,6:03.0,J. Richardson makes free throw 1 of 1,,25,32
156,2,5:49.0,,J. Tatum misses 2-pt layup from 1 ft,25,32
157,2,5:48.0,,Offensive rebound by G. Yabusele,25,32
158,2,5:47.0,,G. Yabusele misses 2-pt layup at rim (block by U. Haslem),25,32
159,2,5:47.0,Defensive rebound by W. Ellington,,25,32
160,2,5:27.0,Personal foul by K. Irving (drawn by J. Richardson),,25,32
161,2,5:18.0,J. Richardson makes 2-pt jump shot from 18 ft (assist by J. Mickey),,27,32
162,2,5:05.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by D. Theis),27,35
163,2,4:50.0,Personal foul by D. Theis (drawn by J. Mickey),,27,35
164,2,4:50.0,J. Mickey misses free throw 1 of 2,,27,35
165,2,4:50.0,Offensive rebound by Team,,27,35
166,2,4:50.0,,J. Brown enters the game for J. Tatum,27,35
167,2,4:50.0,,A. Baynes enters the game for D. Theis,27,35
168,2,4:50.0,J. Mickey misses free throw 2 of 2,,27,35
169,2,4:48.0,,Defensive rebound by G. Yabusele,27,35
170,2,4:38.0,,A. Baynes misses 2-pt jump shot from 21 ft,27,35
171,2,4:36.0,,Offensive rebound by Team,27,35
172,2,4:33.0,,K. Irving misses 2-pt jump shot from 9 ft,27,35
173,2,4:30.0,Defensive rebound by J. Mickey,,27,35
174,2,4:23.0,D. Waiters makes 2-pt layup from 1 ft,,29,35
175,2,4:10.0,,Turnover by J. Brown (traveling),29,35
176,2,4:10.0,K. Olynyk enters the game for J. Mickey,,29,35
177,2,3:58.0,W. Ellington misses 3-pt jump shot from 26 ft,,29,35
178,2,3:54.0,,Defensive rebound by A. Baynes,29,35
179,2,3:47.0,,K. Irving misses 2-pt jump shot from 14 ft,29,35
180,2,3:44.0,Defensive rebound by W. Ellington,,29,35
181,2,3:38.0,W. Ellington misses 2-pt jump shot from 3 ft (block by J. Brown),,29,35
182,2,3:38.0,,Defensive rebound by A. Baynes,29,35
183,2,3:31.0,,G. Yabusele makes 3-pt jump shot from 25 ft (assist by K. Irving),29,38
184,2,3:12.0,Personal foul by G. Yabusele (drawn by J. Richardson),,29,38
185,2,3:12.0,J. Richardson makes free throw 1 of 2,,30,38
186,2,3:12.0,T. Johnson enters the game for W. Ellington,,30,38
187,2,3:12.0,J. Richardson misses free throw 2 of 2,,30,38
188,2,3:10.0,,Defensive rebound by A. Baynes,30,38
189,2,2:54.0,,Shooting foul by U. Haslem (drawn by A. Baynes),30,38
190,2,2:54.0,,Boston full timeout,30,38
191,2,2:54.0,,A. Horford enters the game for G. Yabusele,30,38
192,2,2:54.0,,A. Baynes makes free throw 1 of 2,30,39
193,2,2:54.0,,A. Baynes makes free throw 2 of 2,30,40
194,2,2:31.0,D. Waiters misses 2-pt jump shot from 20 ft,,30,40
195,2,2:28.0,,Defensive rebound by A. Horford,30,40
196,2,2:21.0,,A. Horford misses 2-pt layup from 1 ft,30,40
197,2,2:19.0,Defensive rebound by K. Olynyk,,30,40
198,2,2:16.0,Personal foul by J. Brown (drawn by D. Waiters),,30,40
199,2,2:16.0,D. Waiters makes free throw 1 of 2,,31,40
200,2,2:16.0,J. Mickey enters the game for K. Olynyk,,31,40
201,2,2:16.0,D. Waiters makes free throw 2 of 2,,32,40
202,2,1:56.0,,A. Baynes misses 2-pt dunk from 1 ft,32,40
203,2,1:53.0,Defensive rebound by J. Mickey,,32,40
204,2,1:47.0,D. Waiters misses 2-pt layup from 2 ft,,32,40
205,2,1:44.0,Offensive rebound by U. Haslem,,32,40
206,2,1:33.0,J. Richardson misses 3-pt jump shot from 27 ft,,32,40
207,2,1:28.0,,Defensive rebound by K. Irving,32,40
208,2,1:19.0,,K. Irving misses 2-pt layup at rim,32,40
209,2,1:17.0,Defensive rebound by J. Mickey,,32,40
210,2,0:59.0,Personal foul by A. Baynes (drawn by J. Richardson),,32,40
211,2,0:59.0,J. Richardson makes free throw 1 of 2,,33,40
212,2,0:59.0,,J. Tatum enters the game for A. Baynes,33,40
213,2,0:59.0,W. Ellington enters the game for U. Haslem,,33,40
214,2,0:59.0,J. Richardson makes free throw 2 of 2,,34,40
215,2,0:40.0,,K. Irving makes 2-pt jump shot from 6 ft (assist by J. Tatum),34,42
216,2,0:21.0,J. Mickey makes 2-pt layup from 2 ft (assist by D. Waiters),,36,42
217,2,0:01.0,,K. Irving makes 2-pt jump shot at rim (assist by A. Horford),36,44
218,3,11:40.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by T. Johnson),,39,44
219,3,11:22.0,,Turnover by K. Irving (bad pass; steal by K. Olynyk),39,44
220,3,11:08.0,T. Johnson misses 3-pt jump shot from 25 ft,,39,44
221,3,11:05.0,,Defensive rebound by J. Tatum,39,44
222,3,10:57.0,,A. Horford misses 3-pt jump shot from 27 ft,39,44
223,3,10:54.0,Defensive rebound by J. Richardson,,39,44
224,3,10:44.0,Turnover by K. Olynyk (traveling),,39,44
225,3,10:30.0,,K. Irving makes 2-pt layup from 2 ft (assist by A. Horford),39,46
226,3,10:30.0,,Shooting foul by T. Johnson (drawn by K. Irving),39,46
227,3,10:30.0,,K. Irving makes free throw 1 of 1,39,47
228,3,10:06.0,J. Richardson misses 3-pt jump shot from 23 ft (block by J. Tatum),,39,47
229,3,10:06.0,Offensive rebound by Team,,39,47
230,3,10:06.0,Turnover by Team (shot clock),,39,47
231,3,9:57.0,,K. Irving misses 3-pt jump shot from 28 ft,39,47
232,3,9:52.0,Defensive rebound by B. Adebayo,,39,47
233,3,9:41.0,Shooting foul by A. Horford (drawn by D. Waiters),,39,47
234,3,9:41.0,D. Waiters makes free throw 1 of 2,,40,47
235,3,9:41.0,,M. Smart enters the game for A. Baynes,40,47
236,3,9:41.0,D. Waiters makes free throw 2 of 2,,41,47
237,3,9:24.0,,M. Smart misses 3-pt jump shot from 29 ft,41,47
238,3,9:22.0,Defensive rebound by Team,,41,47
239,3,9:06.0,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Richardson),,43,47
240,3,9:06.0,,Boston full timeout,43,47
241,3,8:45.0,,J. Brown misses 3-pt jump shot from 28 ft,43,47
242,3,8:39.0,Defensive rebound by B. Adebayo,,43,47
243,3,8:29.0,J. Richardson misses 2-pt layup from 1 ft (block by J. Brown),,43,47
244,3,8:27.0,,Defensive rebound by A. Horford,43,47
245,3,8:10.0,,A. Horford misses 2-pt jump shot from 21 ft,43,47
246,3,8:07.0,Defensive rebound by T. Johnson,,43,47
247,3,8:00.0,D. Waiters misses 2-pt layup from 1 ft,,43,47
248,3,7:57.0,,Defensive rebound by J. Tatum,43,47
249,3,7:53.0,,J. Tatum makes 2-pt layup from 2 ft,43,49
250,3,7:32.0,,Violation by A. Horford (kicked ball),43,49
251,3,7:25.0,T. Johnson misses 2-pt jump shot from 21 ft,,43,49
252,3,7:24.0,Offensive rebound by Team,,43,49
253,3,7:24.0,,Loose ball foul by J. Tatum (drawn by B. Adebayo),43,49
254,3,7:14.0,J. Richardson makes 3-pt jump shot from 28 ft (assist by D. Waiters),,46,49
255,3,6:56.0,,J. Tatum misses 3-pt jump shot from 25 ft,46,49
256,3,6:54.0,Defensive rebound by T. Johnson,,46,49
257,3,6:40.0,Turnover by B. Adebayo (out of bounds lost ball),,46,49
258,3,6:24.0,,Turnover by M. Smart (lost ball; steal by D. Waiters),46,49
259,3,6:15.0,J. Richardson makes 3-pt jump shot from 27 ft (assist by D. Waiters),,49,49
260,3,6:00.0,,J. Brown misses 3-pt jump shot from 22 ft,49,49
261,3,5:58.0,Defensive rebound by K. Olynyk,,49,49
262,3,5:47.0,D. Waiters makes 2-pt layup from 1 ft (assist by T. Johnson),,51,49
263,3,5:32.0,,K. Irving misses 2-pt jump shot from 13 ft,51,49
264,3,5:29.0,Defensive rebound by K. Olynyk,,51,49
265,3,5:16.0,K. Olynyk makes 2-pt layup from 2 ft (assist by T. Johnson),,53,49
266,3,4:52.0,,Shooting foul by K. Olynyk (drawn by K. Irving),53,49
267,3,4:52.0,,K. Irving makes free throw 1 of 2,53,50
268,3,4:52.0,,T. Rozier enters the game for J. Tatum,53,50
269,3,4:52.0,,D. Theis enters the game for J. Brown,53,50
270,3,4:52.0,,G. Yabusele enters the game for A. Horford,53,50
271,3,4:52.0,,K. Irving makes free throw 2 of 2,53,51
272,3,4:35.0,K. Olynyk makes 3-pt jump shot from 25 ft,,56,51
273,3,4:12.0,,T. Rozier misses 3-pt jump shot from 23 ft,56,51
274,3,4:11.0,Defensive rebound by T. Johnson,,56,51
275,3,3:49.0,B. Adebayo makes 2-pt jump shot from 6 ft,,58,51
276,3,3:49.0,,Boston full timeout,58,51
277,3,3:49.0,W. Ellington enters the game for J. Richardson,,58,51
278,3,3:32.0,,Shooting foul by B. Adebayo (drawn by K. Irving),58,51
279,3,3:32.0,,K. Irving makes free throw 1 of 2,58,52
280,3,3:32.0,,K. Irving makes free throw 2 of 2,58,53
281,3,3:20.0,Shooting foul by G. Yabusele (drawn by K. Olynyk),,58,53
282,3,3:20.0,K. Olynyk makes free throw 1 of 2,,59,53
283,3,3:20.0,K. Olynyk misses free throw 2 of 2,,59,53
284,3,3:17.0,,Defensive rebound by M. Smart,59,53
285,3,3:07.0,,K. Irving misses 3-pt jump shot from 23 ft,59,53
286,3,3:03.0,Defensive rebound by D. Waiters,,59,53
287,3,2:51.0,T. Johnson makes 2-pt layup at rim,,61,53
288,3,2:51.0,Shooting foul by D. Theis (drawn by T. Johnson),,61,53
289,3,2:51.0,J. Mickey enters the game for B. Adebayo,,61,53
290,3,2:51.0,T. Johnson makes free throw 1 of 1,,62,53
291,3,2:36.0,,M. Smart makes 3-pt jump shot from 27 ft (assist by T. Rozier),62,56
292,3,2:12.0,W. Ellington misses 3-pt jump shot from 25 ft,,62,56
293,3,2:09.0,Offensive rebound by T. Johnson,,62,56
294,3,1:56.0,Turnover by K. Olynyk (bad pass; steal by T. Rozier),,62,56
295,3,1:46.0,,T. Rozier misses 2-pt jump shot from 3 ft,62,56
296,3,1:44.0,Defensive rebound by K. Olynyk,,62,56
297,3,1:39.0,Miami full timeout,,62,56
298,3,1:39.0,,S. Larkin enters the game for K. Irving,62,56
299,3,1:39.0,,S. Ojeleye enters the game for G. Yabusele,62,56
300,3,1:28.0,Offensive foul by J. Mickey (drawn by T. Rozier),,62,56
301,3,1:28.0,Turnover by J. Mickey (offensive foul),,62,56
302,3,1:10.0,,M. Smart makes 3-pt jump shot from 29 ft (assist by T. Rozier),62,59
303,3,0:47.0,Turnover by W. Ellington (step out of bounds),,62,59
304,3,0:33.0,,T. Rozier misses 2-pt jump shot from 17 ft,62,59
305,3,0:30.0,Defensive rebound by T. Johnson,,62,59
306,3,0:13.0,J. Richardson enters the game for D. Waiters,,62,59
307,3,0:08.0,K. Olynyk misses 2-pt jump shot from 9 ft,,62,59
308,3,0:07.0,Offensive rebound by J. Mickey,,62,59
309,3,0:06.0,J. Mickey misses 2-pt layup from 2 ft,,62,59
310,3,0:05.0,,Defensive rebound by M. Smart,62,59
311,3,0:02.0,,M. Smart misses 3-pt jump shot from 28 ft,62,59
312,3,0:01.0,Defensive rebound by J. Mickey,,62,59
313,4,11:41.0,,Personal foul by J. Mickey (drawn by A. Horford),62,59
314,4,11:34.0,,Shooting foul by T. Johnson (drawn by A. Horford),62,59
315,4,11:34.0,,A. Horford makes free throw 1 of 2,62,60
316,4,11:34.0,,A. Horford misses free throw 2 of 2,62,60
317,4,11:32.0,Defensive rebound by K. Olynyk,,62,60
318,4,11:18.0,W. Ellington misses 2-pt layup from 2 ft,,62,60
319,4,11:16.0,Offensive rebound by J. Richardson,,62,60
320,4,11:09.0,K. Olynyk misses 3-pt jump shot from 25 ft,,62,60
321,4,11:05.0,,Defensive rebound by A. Horford,62,60
322,4,10:55.0,,Turnover by M. Smart (bad pass),62,60
323,4,10:44.0,Shooting foul by S. Ojeleye (drawn by W. Ellington),,62,60
324,4,10:44.0,W. Ellington makes free throw 1 of 2,,63,60
325,4,10:44.0,W. Ellington misses free throw 2 of 2,,63,60
326,4,10:42.0,,Defensive rebound by A. Horford,63,60
327,4,10:27.0,,T. Rozier misses 2-pt jump shot from 18 ft,63,60
328,4,10:23.0,Defensive rebound by T. Johnson,,63,60
329,4,10:16.0,J. Richardson makes 2-pt jump shot from 20 ft (assist by T. Johnson),,65,60
330,4,10:02.0,,M. Smart misses 2-pt layup from 3 ft (block by K. Olynyk),65,60
331,4,9:59.0,Defensive rebound by J. Richardson,,65,60
332,4,9:55.0,K. Olynyk makes 3-pt jump shot from 22 ft (assist by W. Ellington),,68,60
333,4,9:54.0,,Boston full timeout,68,60
334,4,9:54.0,,J. Tatum enters the game for S. Larkin,68,60
335,4,9:54.0,,J. Brown enters the game for T. Rozier,68,60
336,4,9:54.0,,K. Irving enters the game for M. Smart,68,60
337,4,9:54.0,,D. Theis enters the game for S. Ojeleye,68,60
338,4,9:42.0,,Offensive foul by A. Horford (drawn by K. Olynyk),68,60
339,4,9:42.0,,Turnover by A. Horford (offensive foul),68,60
340,4,9:32.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Richardson),,71,60
341,4,9:02.0,,J. Tatum makes 2-pt jump shot from 13 ft (assist by J. Brown),71,62
342,4,8:42.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Richardson),,74,62
343,4,8:27.0,,Shooting foul by K. Olynyk (drawn by K. Irving),74,62
344,4,8:27.0,,K. Irving makes free throw 1 of 2,74,63
345,4,8:27.0,,K. Irving makes free throw 2 of 2,74,64
346,4,8:18.0,Personal foul by A. Horford (drawn by K. Olynyk),,74,64
347,4,8:14.0,Personal foul by A. Horford (drawn by K. Olynyk),,74,64
348,4,8:14.0,,M. Smart enters the game for A. Horford,74,64
349,4,8:02.0,J. Mickey misses 2-pt layup from 7 ft (block by D. Theis),,74,64
350,4,8:01.0,Offensive rebound by T. Johnson,,74,64
351,4,8:00.0,T. Johnson misses 2-pt jump shot from 20 ft,,74,64
352,4,7:58.0,Offensive rebound by Team,,74,64
353,4,7:58.0,Turnover by Team (shot clock),,74,64
354,4,7:54.0,,K. Irving misses 3-pt jump shot from 28 ft,74,64
355,4,7:50.0,Defensive rebound by J. Mickey,,74,64
356,4,7:38.0,J. Richardson misses 3-pt jump shot from 25 ft,,74,64
357,4,7:35.0,,Defensive rebound by D. Theis,74,64
358,4,7:29.0,,Shooting foul by T. Johnson (drawn by J. Tatum),74,64
359,4,7:29.0,,J. Tatum makes free throw 1 of 2,74,65
360,4,7:29.0,D. Waiters enters the game for T. Johnson,,74,65
361,4,7:29.0,,J. Tatum makes free throw 2 of 2,74,66
362,4,7:10.0,J. Mickey makes 2-pt layup from 1 ft (assist by J. Richardson),,76,66
363,4,6:52.0,,M. Smart makes 3-pt jump shot from 28 ft (assist by J. Tatum),76,69
364,4,6:31.0,J. Mickey misses 2-pt jump shot from 15 ft,,76,69
365,4,6:27.0,,Defensive rebound by D. Theis,76,69
366,4,6:20.0,,K. Irving misses 3-pt jump shot from 26 ft,76,69
367,4,6:19.0,,Offensive rebound by M. Smart,76,69
368,4,6:19.0,,M. Smart misses 2-pt layup at rim,76,69
369,4,6:18.0,Defensive rebound by D. Waiters,,76,69
370,4,6:09.0,Miami full timeout,,76,69
371,4,5:57.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Mickey),,79,69
372,4,5:40.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by M. Smart),79,72
373,4,5:16.0,D. Waiters misses 2-pt layup from 5 ft,,79,72
374,4,5:14.0,,Defensive rebound by J. Brown,79,72
375,4,5:00.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by D. Theis),79,75
376,4,4:39.0,J. Richardson makes 2-pt layup from 1 ft,,81,75
377,4,4:39.0,Shooting foul by D. Theis (drawn by J. Richardson),,81,75
378,4,4:39.0,,S. Ojeleye enters the game for J. Brown,81,75
379,4,4:39.0,T. Johnson enters the game for J. Mickey,,81,75
380,4,4:39.0,J. Richardson makes free throw 1 of 1,,82,75
381,4,4:29.0,,K. Irving misses 2-pt layup from 4 ft (block by T. Johnson),82,75
382,4,4:27.0,Defensive rebound by T. Johnson,,82,75
383,4,4:13.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by D. Waiters),,85,75
384,4,3:56.0,,J. Tatum misses 2-pt jump shot from 14 ft,85,75
385,4,3:55.0,Defensive rebound by Team,,85,75
386,4,3:37.0,Turnover by K. Olynyk (lost ball; steal by M. Smart),,85,75
387,4,3:35.0,,Shooting foul by J. Richardson (drawn by J. Tatum),85,75
388,4,3:35.0,,J. Tatum misses free throw 1 of 2,85,75
389,4,3:35.0,,Offensive rebound by Team,85,75
