,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
29,1,7:22.0,Defensive rebound by K. Lowry,,6,10
30,1,7:15.0,S. Ibaka misses 2-pt jump shot from 14 ft (block by J. Isaac),,6,10
31,1,7:11.0,Offensive rebound by J. Valančiūnas,,6,10
32,1,7:05.0,S. Ibaka makes 3-pt jump shot from 23 ft (assist by J. Valančiūnas),,9,10
33,1,6:51.0,,A. Afflalo misses 2-pt jump shot from 16 ft,9,10
34,1,6:49.0,Defensive rebound by S. Ibaka,,9,10
35,1,6:43.0,Personal foul by D. Augustin (drawn by J. Valančiūnas),,9,10
36,1,6:34.0,J. Valančiūnas misses 2-pt jump shot from 6 ft,,9,10
37,1,6:32.0,,Defensive rebound by J. Isaac,9,10
38,1,6:25.0,,J. Isaac makes 3-pt jump shot from 26 ft (assist by N. Vučević),9,13
39,1,6:12.0,J. Valančiūnas makes 2-pt hook shot from 5 ft (assist by K. Lowry),,11,13
40,1,5:57.0,,N. Vučević misses 2-pt jump shot from 16 ft,11,13
41,1,5:55.0,Defensive rebound by J. Valančiūnas,,11,13
42,1,5:48.0,O. Anunoby misses 2-pt layup from 4 ft,,11,13
43,1,5:45.0,,Defensive rebound by N. Vučević,11,13
44,1,5:39.0,,J. Isaac makes 3-pt jump shot from 26 ft (assist by A. Gordon),11,16
45,1,5:39.0,,Shooting foul by S. Ibaka (drawn by J. Isaac),11,16
46,1,5:39.0,,W. Iwundu enters the game for A. Afflalo,11,16
47,1,5:39.0,,J. Isaac misses free throw 1 of 1,11,16
48,1,5:39.0,Defensive rebound by J. Valančiūnas,,11,16
49,1,5:22.0,K. Lowry misses 3-pt jump shot from 25 ft,,11,16
50,1,5:20.0,,Defensive rebound by J. Isaac,11,16
51,1,5:12.0,,N. Vučević makes 2-pt layup from 1 ft (assist by D. Augustin),11,18
52,1,4:54.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by J. Valančiūnas),,14,18
53,1,4:38.0,,J. Isaac misses 2-pt hook shot from 6 ft,14,18
54,1,4:36.0,Defensive rebound by J. Valančiūnas,,14,18
55,1,4:31.0,J. Valančiūnas misses 3-pt jump shot from 25 ft,,14,18
56,1,4:27.0,,Defensive rebound by W. Iwundu,14,18
57,1,4:05.0,,W. Iwundu misses 3-pt jump shot from 22 ft,14,18
58,1,4:03.0,Defensive rebound by K. Lowry,,14,18
59,1,3:58.0,K. Lowry makes 3-pt jump shot from 26 ft,,17,18
60,1,3:47.0,,Orlando full timeout,17,18
61,1,3:47.0,,M. Hezonja enters the game for J. Isaac,17,18
62,1,3:47.0,C. Miles enters the game for O. Anunoby,,17,18
63,1,3:47.0,J. Poeltl enters the game for M. Miller,,17,18
64,1,3:47.0,D. Wright enters the game for J. Valančiūnas,,17,18
65,1,3:31.0,,M. Hezonja misses 2-pt layup from 4 ft,17,18
66,1,3:29.0,Defensive rebound by D. Wright,,17,18
67,1,3:24.0,C. Miles misses 2-pt jump shot from 20 ft,,17,18
68,1,3:19.0,,Defensive rebound by D. Augustin,17,18
69,1,3:03.0,,N. Vučević misses 2-pt layup from 3 ft (block by D. Wright),17,18
70,1,3:03.0,Defensive rebound by Team,,17,18
71,1,2:50.0,J. Poeltl makes 2-pt dunk from 3 ft (assist by K. Lowry),,19,18
72,1,2:34.0,,M. Hezonja misses 2-pt jump shot from 18 ft,19,18
73,1,2:32.0,Defensive rebound by S. Ibaka,,19,18
74,1,2:24.0,K. Lowry misses 2-pt layup from 2 ft,,19,18
75,1,2:21.0,,Defensive rebound by N. Vučević,19,18
76,1,2:13.0,,N. Vučević makes 2-pt dunk from 1 ft (assist by D. Augustin),19,20
77,1,1:59.0,S. Ibaka makes 2-pt jump shot from 5 ft,,21,20
78,1,1:59.0,Shooting foul by M. Hezonja (drawn by S. Ibaka),,21,20
79,1,1:59.0,,S. Mack enters the game for A. Gordon,21,20
80,1,1:59.0,,K. Birch enters the game for D. Augustin,21,20
81,1,1:59.0,N. Powell enters the game for K. Lowry,,21,20
82,1,1:59.0,S. Ibaka makes free throw 1 of 1,,22,20
83,1,1:40.0,,M. Hezonja misses 3-pt jump shot from 26 ft,22,20
84,1,1:33.0,,Offensive rebound by W. Iwundu,22,20
85,1,1:26.0,,Turnover by N. Vučević (bad pass; steal by D. Wright),22,20
86,1,1:19.0,C. Miles misses 3-pt jump shot from 25 ft,,22,20
87,1,1:14.0,,Defensive rebound by K. Birch,22,20
88,1,1:06.0,,N. Vučević misses 2-pt jump shot from 6 ft,22,20
89,1,1:06.0,Defensive rebound by C. Miles,,22,20
90,1,0:53.0,S. Ibaka makes 2-pt jump shot from 18 ft (assist by C. Miles),,24,20
91,1,0:39.0,,S. Mack makes 3-pt jump shot from 26 ft,24,23
92,1,0:31.0,Turnover by S. Ibaka (lost ball; steal by W. Iwundu),,24,23
93,1,0:24.0,,M. Hezonja misses 2-pt layup from 5 ft (block by S. Ibaka),24,23
94,1,0:22.0,,Offensive rebound by W. Iwundu,24,23
95,1,0:22.0,,W. Iwundu makes 2-pt layup from 2 ft,24,25
96,1,0:00.0,C. Miles misses 3-pt jump shot from 24 ft,,24,25
97,1,0:00.0,Offensive rebound by Team,,24,25
98,2,11:51.0,,Turnover by Team (turnover),24,25
99,2,11:34.0,P. Siakam misses 2-pt layup from 3 ft,,24,25
100,2,11:32.0,,Defensive rebound by K. Birch,24,25
101,2,11:25.0,,S. Mack misses 2-pt layup from 4 ft,24,25
102,2,11:22.0,Defensive rebound by J. Poeltl,,24,25
103,2,11:13.0,C. Miles misses 3-pt jump shot from 25 ft,,24,25
104,2,11:09.0,,Defensive rebound by B. Biyombo,24,25
105,2,10:48.0,,M. Hezonja makes 2-pt hook shot from 6 ft,24,27
106,2,10:27.0,N. Powell makes 2-pt layup from 1 ft,,26,27
107,2,10:12.0,,Personal foul by N. Powell (drawn by M. Hezonja),26,27
108,2,10:01.0,,M. Hezonja misses 3-pt jump shot from 26 ft,26,27
109,2,9:56.0,,Offensive rebound by K. Birch,26,27
110,2,9:52.0,,S. Mack makes 2-pt layup from 2 ft,26,29
111,2,9:24.0,Turnover by P. Siakam (lost ball; steal by S. Mack),,26,29
112,2,9:15.0,,K. Birch misses 2-pt hook shot from 6 ft,26,29
113,2,9:15.0,,Offensive rebound by B. Biyombo,26,29
114,2,9:10.0,,Turnover by B. Biyombo (turnover; steal by J. Poeltl),26,29
115,2,9:06.0,P. Siakam misses 2-pt layup from 2 ft (block by B. Biyombo),,26,29
116,2,9:03.0,,Defensive rebound by W. Iwundu,26,29
117,2,9:02.0,,Shooting foul by J. Poeltl (drawn by K. Birch),26,29
118,2,9:02.0,,K. Birch misses free throw 1 of 2,26,29
119,2,9:02.0,,Offensive rebound by Team,26,29
120,2,9:02.0,,K. Birch makes free throw 2 of 2,26,30
121,2,8:48.0,N. Powell misses 3-pt jump shot from 26 ft,,26,30
122,2,8:46.0,,Defensive rebound by M. Hezonja,26,30
123,2,8:36.0,,M. Hezonja makes 2-pt jump shot from 16 ft (assist by B. Biyombo),26,32
124,2,8:26.0,Personal foul by M. Hezonja (drawn by N. Powell),,26,32
125,2,8:22.0,Shooting foul by B. Biyombo (drawn by D. Wright),,26,32
126,2,8:22.0,D. Wright makes free throw 1 of 2,,27,32
127,2,8:22.0,D. Wright makes free throw 2 of 2,,28,32
128,2,8:16.0,,M. Hezonja makes 2-pt layup from 1 ft,28,34
129,2,7:57.0,N. Powell makes 2-pt jump shot from 18 ft,,30,34
130,2,7:44.0,,S. Mack makes 2-pt jump shot from 2 ft,30,36
131,2,7:34.0,N. Powell makes 3-pt jump shot from 27 ft (assist by J. Poeltl),,33,36
132,2,7:18.0,,S. Mack makes 3-pt jump shot from 25 ft,33,39
133,2,7:09.0,Toronto full timeout,,33,39
134,2,7:09.0,K. Lowry enters the game for C. Miles,,33,39
135,2,7:01.0,D. Wright misses 3-pt jump shot from 26 ft,,33,39
136,2,6:52.0,,Defensive rebound by B. Biyombo,33,39
137,2,6:46.0,,M. Hezonja misses 2-pt jump shot from 18 ft,33,39
138,2,6:44.0,,Offensive rebound by K. Birch,33,39
139,2,6:38.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by S. Mack),33,41
140,2,6:21.0,P. Siakam misses 2-pt jump shot from 6 ft,,33,41
141,2,6:14.0,Offensive rebound by J. Poeltl,,33,41
142,2,6:14.0,J. Poeltl makes 2-pt layup at rim,,35,41
143,2,6:00.0,,Turnover by M. Hezonja (out of bounds lost ball),35,41
144,2,6:00.0,,A. Gordon enters the game for K. Birch,35,41
145,2,5:49.0,Shooting foul by A. Gordon (drawn by P. Siakam),,35,41
146,2,5:49.0,P. Siakam makes free throw 1 of 2,,36,41
147,2,5:49.0,,D. Augustin enters the game for M. Hezonja,36,41
148,2,5:49.0,,J. Isaac enters the game for W. Iwundu,36,41
149,2,5:49.0,L. Brown enters the game for D. Wright,,36,41
150,2,5:49.0,P. Siakam misses free throw 2 of 2,,36,41
151,2,5:47.0,Offensive rebound by N. Powell,,36,41
152,2,5:38.0,Turnover by J. Poeltl (step out of bounds),,36,41
153,2,5:16.0,,S. Mack makes 2-pt layup from 2 ft (assist by D. Augustin),36,43
154,2,5:08.0,K. Lowry makes 2-pt layup from 3 ft,,38,43
155,2,4:58.0,,A. Gordon makes 2-pt layup from 2 ft,38,45
156,2,4:49.0,N. Powell makes 3-pt jump shot from 23 ft (assist by P. Siakam),,41,45
157,2,4:43.0,,Orlando full timeout,41,45
158,2,4:43.0,,N. Vučević enters the game for B. Biyombo,41,45
159,2,4:43.0,J. Valančiūnas enters the game for J. Poeltl,,41,45
160,2,4:43.0,S. Ibaka enters the game for P. Siakam,,41,45
161,2,4:33.0,,S. Mack makes 2-pt hook shot from 5 ft (assist by D. Augustin),41,47
162,2,4:09.0,Turnover by N. Powell (bad pass; steal by N. Vučević),,41,47
163,2,4:03.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by S. Mack),41,49
164,2,3:52.0,Personal foul by A. Gordon (drawn by K. Lowry),,41,49
165,2,3:46.0,L. Brown misses 2-pt layup from 2 ft (block by J. Isaac),,41,49
166,2,3:46.0,,Defensive rebound by Team,41,49
167,2,3:34.0,,N. Vučević misses 2-pt jump shot from 11 ft,41,49
168,2,3:31.0,Defensive rebound by S. Ibaka,,41,49
169,2,3:20.0,N. Powell misses 3-pt jump shot from 22 ft,,41,49
170,2,3:16.0,Offensive rebound by Team,,41,49
171,2,3:07.0,Turnover by N. Powell (lost ball; steal by S. Mack),,41,49
172,2,2:54.0,,N. Vučević misses 2-pt hook shot from 5 ft,41,49
173,2,2:52.0,Defensive rebound by J. Valančiūnas,,41,49
174,2,2:46.0,Turnover by K. Lowry (bad pass; steal by J. Isaac),,41,49
175,2,2:42.0,,A. Gordon makes 2-pt dunk from 2 ft (assist by S. Mack),41,51
176,2,2:33.0,L. Brown makes 3-pt jump shot from 25 ft,,44,51
177,2,2:21.0,,N. Vučević misses 2-pt jump shot from 10 ft,44,51
178,2,2:21.0,,Offensive rebound by Team,44,51
179,2,2:21.0,,Personal foul by N. Powell (drawn by J. Isaac),44,51
180,2,2:21.0,C. Miles enters the game for N. Powell,,44,51
181,2,2:02.0,,Turnover by J. Isaac (lost ball; steal by C. Miles),44,51
182,2,1:46.0,K. Lowry makes 3-pt jump shot from 25 ft,,47,51
183,2,1:16.0,,S. Mack misses 3-pt jump shot from 23 ft,47,51
184,2,1:14.0,Defensive rebound by C. Miles,,47,51
185,2,1:07.0,Personal foul by S. Mack (drawn by J. Valančiūnas),,47,51
186,2,1:07.0,J. Valančiūnas misses free throw 1 of 2,,47,51
187,2,1:07.0,Offensive rebound by Team,,47,51
188,2,1:07.0,,A. Afflalo enters the game for A. Gordon,47,51
189,2,1:07.0,J. Valančiūnas misses free throw 2 of 2,,47,51
190,2,1:05.0,,Defensive rebound by N. Vučević,47,51
191,2,0:53.0,,S. Mack misses 2-pt hook shot from 9 ft,47,51
192,2,0:52.0,Defensive rebound by S. Ibaka,,47,51
193,2,0:47.0,K. Lowry makes 2-pt layup from 1 ft,,49,51
194,2,0:31.0,,D. Augustin misses 2-pt layup from 3 ft (block by J. Valančiūnas),49,51
195,2,0:27.0,Defensive rebound by C. Miles,,49,51
196,2,0:25.0,K. Lowry makes 3-pt jump shot from 25 ft,,52,51
197,2,0:03.0,,S. Mack misses 3-pt jump shot from 24 ft,52,51
198,2,0:01.0,Defensive rebound by J. Valančiūnas,,52,51
199,2,0:00.0,K. Lowry misses 3-pt jump shot from 43 ft,,52,51
200,2,0:00.0,Offensive rebound by Team,,52,51
201,3,11:38.0,,A. Gordon misses 2-pt jump shot from 10 ft,52,51
202,3,11:36.0,Defensive rebound by N. Powell,,52,51
203,3,11:26.0,S. Ibaka misses 2-pt jump shot from 10 ft,,52,51
204,3,11:24.0,,Defensive rebound by N. Vučević,52,51
205,3,11:22.0,,Turnover by J. Isaac (traveling),52,51
206,3,10:58.0,K. Lowry misses 3-pt jump shot from 25 ft,,52,51
207,3,10:56.0,,Defensive rebound by N. Vučević,52,51
208,3,10:45.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by N. Vučević),52,54
209,3,10:31.0,Shooting foul by N. Vučević (drawn by J. Valančiūnas),,52,54
210,3,10:31.0,J. Valančiūnas misses free throw 1 of 2,,52,54
211,3,10:31.0,Offensive rebound by Team,,52,54
212,3,10:31.0,J. Valančiūnas makes free throw 2 of 2,,53,54
213,3,10:17.0,,A. Gordon misses 2-pt hook shot from 5 ft (block by S. Ibaka),53,54
214,3,10:17.0,,Offensive rebound by Team,53,54
215,3,10:11.0,,A. Afflalo misses 2-pt jump shot from 10 ft (block by N. Powell),53,54
216,3,10:11.0,Defensive rebound by O. Anunoby,,53,54
217,3,10:04.0,J. Valančiūnas misses 3-pt jump shot from 25 ft,,53,54
218,3,10:01.0,,Defensive rebound by J. Isaac,53,54
219,3,9:53.0,,N. Vučević makes 2-pt jump shot from 17 ft (assist by D. Augustin),53,56
220,3,9:38.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by N. Powell),,56,56
221,3,9:26.0,,D. Augustin makes 3-pt jump shot from 26 ft,56,59
222,3,9:12.0,Turnover by K. Lowry (lost ball; steal by J. Isaac),,56,59
223,3,8:54.0,,N. Vučević makes 2-pt layup from 3 ft,56,61
224,3,8:33.0,N. Powell misses 2-pt layup from 2 ft,,56,61
225,3,8:30.0,,Defensive rebound by D. Augustin,56,61
226,3,8:28.0,,Turnover by D. Augustin (bad pass; steal by O. Anunoby),56,61
227,3,8:20.0,Turnover by O. Anunoby (lost ball; steal by J. Isaac),,56,61
228,3,8:14.0,,D. Augustin makes 2-pt layup from 3 ft (assist by A. Gordon),56,63
229,3,7:53.0,Turnover by N. Powell (bad pass; steal by J. Isaac),,56,63
230,3,7:33.0,,J. Isaac makes 2-pt layup from 3 ft (assist by N. Vučević),56,65
231,3,7:05.0,S. Ibaka misses 2-pt layup from 4 ft,,56,65
232,3,7:03.0,,Defensive rebound by N. Vučević,56,65
233,3,6:53.0,,D. Augustin makes 2-pt layup from 3 ft,56,67
234,3,6:35.0,S. Ibaka makes 2-pt layup from 2 ft (assist by K. Lowry),,58,67
235,3,6:19.0,,A. Gordon misses 3-pt jump shot from 27 ft,58,67
236,3,6:17.0,Defensive rebound by J. Valančiūnas,,58,67
237,3,6:06.0,Turnover by K. Lowry (bad pass; steal by N. Vučević),,58,67
238,3,6:04.0,,Personal foul by N. Powell (drawn by D. Augustin),58,67
239,3,6:04.0,D. Wright enters the game for O. Anunoby,,58,67
240,3,6:04.0,C. Miles enters the game for N. Powell,,58,67
241,3,5:55.0,,N. Vučević misses 2-pt hook shot from 4 ft,58,67
242,3,5:53.0,Defensive rebound by S. Ibaka,,58,67
243,3,5:43.0,J. Valančiūnas misses 2-pt jump shot from 6 ft,,58,67
244,3,5:41.0,,Defensive rebound by N. Vučević,58,67
245,3,5:34.0,,Personal foul by J. Valančiūnas (drawn by N. Vučević),58,67
246,3,5:34.0,L. Nogueira enters the game for J. Valančiūnas,,58,67
247,3,5:22.0,,N. Vučević misses 3-pt jump shot from 26 ft,58,67
248,3,5:19.0,Defensive rebound by C. Miles,,58,67
249,3,5:17.0,Personal foul by J. Isaac (drawn by K. Lowry),,58,67
250,3,5:06.0,D. Wright misses 3-pt jump shot from 23 ft,,58,67
251,3,5:02.0,,Defensive rebound by A. Gordon,58,67
252,3,4:55.0,,Personal foul by D. Wright (drawn by A. Afflalo),58,67
253,3,4:55.0,,W. Iwundu enters the game for J. Isaac,58,67
254,3,4:55.0,,M. Hezonja enters the game for A. Afflalo,58,67
255,3,4:41.0,,D. Augustin misses 3-pt jump shot from 28 ft,58,67
256,3,4:41.0,,Offensive rebound by Team,58,67
257,3,4:41.0,,Turnover by Team (shot clock),58,67
258,3,4:28.0,S. Ibaka misses 3-pt jump shot from 22 ft,,58,67
259,3,4:26.0,,Defensive rebound by M. Hezonja,58,67
260,3,4:07.0,,N. Vučević misses 2-pt hook shot from 4 ft,58,67
261,3,4:05.0,Defensive rebound by K. Lowry,,58,67
262,3,3:59.0,C. Miles makes 3-pt jump shot from 25 ft (assist by K. Lowry),,61,67
263,3,3:58.0,,Orlando full timeout,61,67
264,3,3:44.0,,N. Vučević misses 2-pt jump shot from 20 ft,61,67
265,3,3:42.0,Defensive rebound by S. Ibaka,,61,67
266,3,3:35.0,C. Miles misses 3-pt jump shot from 23 ft,,61,67
267,3,3:31.0,,Defensive rebound by A. Gordon,61,67
268,3,3:25.0,,B. Biyombo enters the game for N. Vučević,61,67
269,3,3:17.0,,M. Hezonja makes 2-pt jump shot from 19 ft (assist by D. Augustin),61,69
270,3,3:00.0,L. Nogueira makes 2-pt layup from 2 ft (assist by D. Wright),,63,69
271,3,2:48.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by D. Augustin),63,71
272,3,2:32.0,S. Ibaka makes 3-pt jump shot from 23 ft (assist by C. Miles),,66,71
273,3,2:19.0,,D. Augustin makes 2-pt layup from 3 ft,66,73
274,3,2:13.0,K. Lowry misses 3-pt jump shot from 26 ft,,66,73
275,3,2:08.0,,Defensive rebound by A. Gordon,66,73
276,3,1:46.0,,M. Hezonja misses 2-pt jump shot from 20 ft,66,73
277,3,1:44.0,Defensive rebound by L. Nogueira,,66,73
278,3,1:37.0,Turnover by K. Lowry (lost ball; steal by M. Hezonja),,66,73
279,3,1:13.0,,A. Gordon makes 3-pt jump shot from 26 ft,66,76
280,3,1:04.0,K. Lowry misses 2-pt layup from 3 ft (block by M. Hezonja),,66,76
281,3,1:04.0,Offensive rebound by Team,,66,76
282,3,1:04.0,,K. Birch enters the game for A. Gordon,66,76
283,3,1:04.0,,S. Mack enters the game for D. Augustin,66,76
284,3,1:04.0,P. Siakam enters the game for K. Lowry,,66,76
285,3,1:04.0,L. Brown enters the game for S. Ibaka,,66,76
286,3,1:01.0,C. Miles misses 3-pt jump shot from 23 ft,,66,76
287,3,0:59.0,,Defensive rebound by M. Hezonja,66,76
288,3,0:41.0,,Turnover by S. Mack (bad pass; steal by P. Siakam),66,76
289,3,0:38.0,P. Siakam makes 2-pt layup from 1 ft (assist by D. Wright),,68,76
290,3,0:27.0,,M. Hezonja misses 2-pt layup from 5 ft (block by L. Nogueira),68,76
291,3,0:27.0,Defensive rebound by P. Siakam,,68,76
292,3,0:06.0,Personal foul by B. Biyombo (drawn by D. Wright),,68,76
293,4,11:47.0,D. Wright misses 2-pt jump shot from 6 ft,,68,76
294,4,11:45.0,,Defensive rebound by W. Iwundu,68,76
295,4,11:27.0,,Turnover by W. Iwundu (bad pass; steal by L. Brown),68,76
296,4,11:25.0,P. Siakam misses 2-pt layup from 3 ft (block by B. Biyombo),,68,76
297,4,11:23.0,,Defensive rebound by B. Biyombo,68,76
298,4,11:15.0,,S. Mack misses 2-pt jump shot from 7 ft,68,76
299,4,11:13.0,,Offensive rebound by B. Biyombo,68,76
300,4,11:13.0,,B. Biyombo misses 2-pt dunk at rim,68,76
301,4,11:12.0,Defensive rebound by D. Wright,,68,76
302,4,11:05.0,C. Miles misses 3-pt jump shot from 26 ft,,68,76
303,4,11:02.0,,Defensive rebound by B. Biyombo,68,76
304,4,10:38.0,,S. Mack misses 3-pt jump shot from 28 ft,68,76
305,4,10:38.0,,Offensive rebound by Team,68,76
306,4,10:38.0,,Turnover by Team (shot clock),68,76
307,4,10:28.0,D. Wright makes 2-pt layup from 3 ft,,70,76
308,4,10:04.0,,S. Mack misses 2-pt layup from 5 ft,70,76
309,4,10:04.0,,Offensive rebound by B. Biyombo,70,76
310,4,10:02.0,,B. Biyombo misses 2-pt layup from 4 ft,70,76
311,4,10:00.0,Defensive rebound by P. Siakam,,70,76
312,4,9:42.0,Shooting foul by A. Afflalo (drawn by L. Nogueira),,70,76
313,4,9:42.0,L. Nogueira misses free throw 1 of 2,,70,76
314,4,9:42.0,Offensive rebound by Team,,70,76
315,4,9:42.0,L. Nogueira misses free throw 2 of 2,,70,76
316,4,9:41.0,,Defensive rebound by M. Hezonja,70,76
317,4,9:19.0,,W. Iwundu misses 2-pt jump shot from 16 ft,70,76
318,4,9:18.0,Defensive rebound by L. Nogueira,,70,76
319,4,8:58.0,L. Brown misses 2-pt jump shot from 11 ft,,70,76
320,4,8:56.0,,Defensive rebound by B. Biyombo,70,76
321,4,8:42.0,,S. Mack misses 2-pt layup from 5 ft (block by P. Siakam),70,76
322,4,8:38.0,Defensive rebound by P. Siakam,,70,76
323,4,8:27.0,C. Miles misses 2-pt layup from 6 ft (block by A. Afflalo),,70,76
324,4,8:26.0,Offensive rebound by Team,,70,76
325,4,8:26.0,,D. Augustin enters the game for M. Hezonja,70,76
326,4,8:26.0,,J. Isaac enters the game for W. Iwundu,70,76
327,4,8:26.0,K. Lowry enters the game for C. Miles,,70,76
328,4,8:24.0,Turnover by L. Brown (bad pass),,70,76
329,4,8:08.0,,S. Mack misses 2-pt layup from 4 ft (block by L. Nogueira),70,76
330,4,8:03.0,Defensive rebound by K. Lowry,,70,76
331,4,8:03.0,Shooting foul by J. Isaac (drawn by L. Brown),,70,76
332,4,8:03.0,L. Brown makes free throw 1 of 2,,71,76
333,4,8:03.0,,A. Gordon enters the game for S. Mack,71,76
334,4,8:03.0,L. Brown makes free throw 2 of 2,,72,76
335,4,7:43.0,,Turnover by A. Afflalo (bad pass),72,76
336,4,7:31.0,Turnover by P. Siakam (discontinued dribble),,72,76
337,4,7:13.0,,Shooting foul by D. Wright (drawn by B. Biyombo),72,76
338,4,7:13.0,,B. Biyombo makes free throw 1 of 2,72,77
339,4,7:13.0,,B. Biyombo makes free throw 2 of 2,72,78
340,4,6:58.0,P. Siakam misses 2-pt layup from 6 ft (block by A. Gordon),,72,78
341,4,6:55.0,Offensive rebound by P. Siakam,,72,78
342,4,6:49.0,L. Brown makes 2-pt jump shot from 9 ft,,74,78
343,4,6:35.0,,A. Gordon misses 3-pt jump shot from 26 ft,74,78
344,4,6:32.0,Defensive rebound by D. Wright,,74,78
345,4,6:26.0,D. Wright makes 2-pt layup from 4 ft,,76,78
346,4,6:26.0,,Orlando full timeout,76,78
347,4,6:26.0,,N. Vučević enters the game for B. Biyombo,76,78
348,4,6:19.0,,Offensive foul by D. Augustin (drawn by K. Lowry),76,78
349,4,6:19.0,,Turnover by D. Augustin (offensive foul),76,78
350,4,6:05.0,L. Nogueira makes 2-pt dunk from 2 ft (assist by K. Lowry),,78,78
351,4,5:41.0,,J. Isaac misses 2-pt jump shot from 16 ft,78,78
352,4,5:39.0,Defensive rebound by P. Siakam,,78,78
353,4,5:30.0,K. Lowry makes 3-pt jump shot from 25 ft,,81,78
354,4,5:07.0,,D. Augustin misses 3-pt jump shot from 26 ft,81,78
355,4,5:05.0,Defensive rebound by D. Wright,,81,78
356,4,4:53.0,P. Siakam makes 3-pt jump shot from 23 ft (assist by D. Wright),,84,78
357,4,4:52.0,,Orlando full timeout,84,78
358,4,4:52.0,,S. Mack enters the game for J. Isaac,84,78
359,4,4:31.0,,N. Vučević makes 2-pt hook shot from 7 ft (assist by A. Afflalo),84,80
360,4,4:16.0,Offensive foul by D. Wright (drawn by D. Augustin),,84,80
361,4,4:16.0,Turnover by D. Wright (offensive foul),,84,80
362,4,3:50.0,,D. Augustin misses 2-pt jump shot from 20 ft,84,80
363,4,3:48.0,Defensive rebound by L. Nogueira,,84,80
364,4,3:39.0,P. Siakam makes 2-pt dunk from 1 ft (assist by K. Lowry),,86,80
365,4,3:09.0,,A. Afflalo misses 2-pt jump shot from 22 ft,86,80
366,4,3:07.0,Defensive rebound by K. Lowry,,86,80
367,4,3:04.0,Toronto full timeout,,86,80
368,4,3:04.0,,J. Isaac enters the game for A. Afflalo,86,80
369,4,2:47.0,D. Wright makes 2-pt jump shot from 6 ft,,88,80
370,4,2:21.0,,A. Gordon misses 3-pt jump shot from 25 ft,88,80
371,4,2:19.0,Defensive rebound by P. Siakam,,88,80
372,4,2:05.0,P. Siakam misses 3-pt jump shot from 23 ft,,88,80
373,4,2:01.0,Offensive rebound by L. Nogueira,,88,80
374,4,1:43.0,K. Lowry misses 3-pt jump shot from 25 ft,,88,80
375,4,1:41.0,Offensive rebound by D. Wright,,88,80
376,4,1:39.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. Wright),,91,80
377,4,1:39.0,,Orlando full timeout,91,80
