,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PHILADELPHIA_ACTION,MILWAUKEE_SCORE,PHILADELPHIA_SCORE
52,1,7:08.0,T. Snell misses 3-pt jump shot from 26 ft,,6,18
53,1,7:03.0,,Defensive rebound by A. Johnson,6,18
54,1,6:57.0,,D. Šarić makes 2-pt layup at rim (assist by B. Simmons),6,20
55,1,6:49.0,Personal foul by R. Covington (drawn by K. Middleton),,6,20
56,1,6:49.0,,E. İlyasova enters the game for A. Johnson,6,20
57,1,6:49.0,,J. Anderson enters the game for R. Covington,6,20
58,1,6:49.0,,T. McConnell enters the game for M. Belinelli,6,20
59,1,6:42.0,K. Middleton makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,8,20
60,1,6:35.0,,E. İlyasova misses 2-pt layup from 1 ft,8,20
61,1,6:32.0,Defensive rebound by G. Antetokounmpo,,8,20
62,1,6:29.0,Personal block foul by B. Simmons (drawn by G. Antetokounmpo),,8,20
63,1,6:29.0,,M. Fultz enters the game for B. Simmons,8,20
64,1,6:16.0,G. Antetokounmpo makes 2-pt jump shot from 19 ft,,10,20
65,1,5:53.0,,E. İlyasova misses 2-pt jump shot from 12 ft,10,20
66,1,5:51.0,Defensive rebound by T. Snell,,10,20
67,1,5:44.0,G. Antetokounmpo misses 2-pt layup from 3 ft (block by J. Anderson),,10,20
68,1,5:41.0,,Defensive rebound by J. Anderson,10,20
69,1,5:38.0,,J. Anderson makes 3-pt jump shot from 26 ft (assist by M. Fultz),10,23
70,1,5:22.0,K. Middleton misses 2-pt jump shot from 15 ft,,10,23
71,1,5:18.0,,Defensive rebound by E. İlyasova,10,23
72,1,5:10.0,,M. Fultz makes 2-pt jump shot from 8 ft (assist by T. McConnell),10,25
73,1,5:03.0,Milwaukee full timeout,,10,25
74,1,5:03.0,T. Maker enters the game for T. Snell,,10,25
75,1,5:03.0,M. Dellavedova enters the game for J. Henson,,10,25
76,1,5:03.0,J. Parker enters the game for G. Antetokounmpo,,10,25
77,1,4:54.0,M. Brogdon misses 2-pt layup from 2 ft,,10,25
78,1,4:52.0,,Defensive rebound by D. Šarić,10,25
79,1,4:46.0,,J. Anderson makes 3-pt jump shot from 26 ft (assist by M. Fultz),10,28
80,1,4:25.0,Turnover by T. Maker (bad pass; steal by M. Fultz),,10,28
81,1,4:22.0,,Personal foul by K. Middleton (drawn by M. Fultz),10,28
82,1,4:22.0,,M. Fultz misses free throw 1 of 2,10,28
83,1,4:22.0,,Offensive rebound by Team,10,28
84,1,4:22.0,,R. Holmes enters the game for D. Šarić,10,28
85,1,4:22.0,,M. Fultz makes free throw 2 of 2,10,29
86,1,4:15.0,Turnover by M. Dellavedova (bad pass; steal by T. McConnell),,10,29
87,1,4:11.0,,J. Anderson makes 2-pt layup from 2 ft (assist by M. Fultz),10,31
88,1,3:53.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,10,31
89,1,3:50.0,,Defensive rebound by M. Fultz,10,31
90,1,3:49.0,,Philadelphia full timeout,10,31
91,1,3:46.0,,Turnover by E. İlyasova (out of bounds lost ball),10,31
92,1,3:22.0,Turnover by M. Brogdon (turnover; steal by E. İlyasova),,10,31
93,1,3:18.0,,M. Fultz makes 2-pt layup from 1 ft,10,33
94,1,3:05.0,M. Dellavedova misses 2-pt jump shot from 22 ft,,10,33
95,1,3:02.0,,Defensive rebound by R. Holmes,10,33
96,1,2:57.0,G. Antetokounmpo enters the game for K. Middleton,,10,33
97,1,2:55.0,,J. Anderson misses 3-pt jump shot from 26 ft,10,33
98,1,2:51.0,,Offensive rebound by M. Fultz,10,33
99,1,2:47.0,,R. Holmes makes 2-pt jump shot from 3 ft (assist by M. Fultz),10,35
100,1,2:35.0,T. Maker misses 2-pt layup from 4 ft,,10,35
101,1,2:31.0,Offensive rebound by G. Antetokounmpo,,10,35
102,1,2:30.0,G. Antetokounmpo misses 2-pt hook shot from 5 ft,,10,35
103,1,2:28.0,,Defensive rebound by T. McConnell,10,35
104,1,2:18.0,,M. Fultz makes 2-pt jump shot from 6 ft,10,37
105,1,2:11.0,Personal foul by T. McConnell (drawn by M. Dellavedova),,10,37
106,1,2:11.0,M. Dellavedova makes free throw 1 of 2,,11,37
107,1,2:11.0,S. Brown enters the game for M. Brogdon,,11,37
108,1,2:11.0,M. Dellavedova makes free throw 2 of 2,,12,37
109,1,1:58.0,,T. McConnell makes 3-pt jump shot from 24 ft (assist by M. Fultz),12,40
110,1,1:44.0,J. Parker makes 2-pt jump shot from 18 ft (assist by G. Antetokounmpo),,14,40
111,1,1:20.0,,T. McConnell makes 2-pt jump shot from 11 ft (assist by J. Anderson),14,42
112,1,1:05.0,J. Parker misses 2-pt jump shot from 19 ft,,14,42
113,1,1:01.0,Offensive rebound by M. Dellavedova,,14,42
114,1,0:56.0,Personal foul by E. İlyasova (drawn by J. Parker),,14,42
115,1,0:56.0,J. Parker misses free throw 1 of 2,,14,42
116,1,0:56.0,Offensive rebound by Team,,14,42
117,1,0:56.0,,R. Covington enters the game for J. Anderson,14,42
118,1,0:56.0,J. Parker makes free throw 2 of 2,,15,42
119,1,0:44.0,,T. McConnell makes 3-pt jump shot from 26 ft (assist by R. Covington),15,45
120,1,0:28.0,S. Brown makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,18,45
121,1,0:13.0,,Shooting foul by T. Maker (drawn by R. Holmes),18,45
122,1,0:13.0,,R. Holmes makes free throw 1 of 2,18,46
123,1,0:13.0,,J. Anderson enters the game for E. İlyasova,18,46
124,1,0:13.0,,R. Holmes misses free throw 2 of 2,18,46
125,1,0:13.0,Defensive rebound by J. Parker,,18,46
126,1,0:02.0,Turnover by J. Parker (lost ball; steal by T. McConnell),,18,46
127,2,11:48.0,Shooting foul by R. Holmes (drawn by T. Zeller),,18,46
128,2,11:48.0,T. Zeller makes free throw 1 of 2,,19,46
129,2,11:48.0,T. Zeller makes free throw 2 of 2,,20,46
130,2,11:30.0,,Shooting foul by E. Bledsoe (drawn by M. Belinelli),20,46
131,2,11:30.0,,M. Belinelli makes free throw 1 of 2,20,47
132,2,11:30.0,,M. Belinelli makes free throw 2 of 2,20,48
133,2,11:16.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,20,48
134,2,11:12.0,,Defensive rebound by E. İlyasova,20,48
135,2,11:06.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by M. Belinelli),20,51
136,2,10:56.0,J. Parker makes 3-pt jump shot from 28 ft (assist by E. Bledsoe),,23,51
137,2,10:44.0,,M. Belinelli misses 3-pt jump shot from 26 ft,23,51
138,2,10:41.0,Defensive rebound by T. Zeller,,23,51
139,2,10:28.0,S. Brown misses 3-pt jump shot from 24 ft,,23,51
140,2,10:25.0,,Defensive rebound by M. Fultz,23,51
141,2,10:20.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by M. Fultz),23,54
142,2,10:18.0,Milwaukee full timeout,,23,54
143,2,10:18.0,J. Terry enters the game for E. Bledsoe,,23,54
144,2,10:06.0,G. Antetokounmpo misses 2-pt jump shot from 5 ft (block by R. Covington),,23,54
145,2,10:06.0,,Defensive rebound by Team,23,54
146,2,9:54.0,,M. Fultz misses 2-pt jump shot from 7 ft,23,54
147,2,9:50.0,,Offensive rebound by R. Holmes,23,54
148,2,9:50.0,,R. Holmes makes 2-pt dunk at rim,23,56
149,2,9:44.0,Turnover by J. Parker (bad pass; steal by M. Fultz),,23,56
150,2,9:40.0,,M. Fultz makes 2-pt layup from 1 ft,23,58
151,2,9:27.0,G. Antetokounmpo makes 2-pt hook shot from 8 ft (assist by J. Terry),,25,58
152,2,9:21.0,,M. Fultz misses 2-pt dunk at rim,25,58
153,2,9:18.0,Defensive rebound by G. Antetokounmpo,,25,58
154,2,9:15.0,Turnover by G. Antetokounmpo (bad pass),,25,58
155,2,9:15.0,K. Middleton enters the game for J. Parker,,25,58
156,2,9:03.0,,M. Belinelli misses 3-pt jump shot from 26 ft,25,58
157,2,8:57.0,,Offensive rebound by R. Holmes,25,58
158,2,8:45.0,,Turnover by R. Covington (lost ball; steal by J. Terry),25,58
159,2,8:41.0,J. Terry makes 2-pt layup from 3 ft (assist by K. Middleton),,27,58
160,2,8:41.0,,Philadelphia full timeout,27,58
161,2,8:41.0,,B. Simmons enters the game for M. Fultz,27,58
162,2,8:41.0,,D. Šarić enters the game for E. İlyasova,27,58
163,2,8:26.0,,D. Šarić makes 2-pt dunk from 1 ft,27,60
164,2,8:09.0,K. Middleton misses 2-pt jump shot from 17 ft,,27,60
165,2,8:08.0,,Defensive rebound by B. Simmons,27,60
166,2,8:02.0,,D. Šarić misses 3-pt jump shot from 25 ft,27,60
167,2,8:01.0,,Offensive rebound by Team,27,60
168,2,8:01.0,Loose ball foul by K. Middleton (drawn by R. Holmes),,27,60
169,2,8:01.0,,A. Johnson enters the game for R. Holmes,27,60
170,2,7:54.0,,R. Covington misses 3-pt jump shot from 26 ft,27,60
171,2,7:50.0,Defensive rebound by G. Antetokounmpo,,27,60
172,2,7:49.0,Turnover by G. Antetokounmpo (bad pass; steal by R. Covington),,27,60
173,2,7:43.0,,R. Covington makes 3-pt jump shot from 25 ft,27,63
174,2,7:35.0,Personal foul by R. Covington (drawn by G. Antetokounmpo),,27,63
175,2,7:27.0,J. Terry misses 3-pt jump shot from 24 ft,,27,63
176,2,7:24.0,,Defensive rebound by B. Simmons,27,63
177,2,7:15.0,,Shooting foul by K. Middleton (drawn by D. Šarić),27,63
178,2,7:15.0,,D. Šarić makes free throw 1 of 2,27,64
179,2,7:15.0,,J. Anderson enters the game for R. Covington,27,64
180,2,7:15.0,T. Snell enters the game for K. Middleton,,27,64
181,2,7:15.0,,D. Šarić misses free throw 2 of 2,27,64
182,2,7:12.0,,Offensive rebound by B. Simmons,27,64
183,2,7:02.0,,J. Anderson misses 3-pt jump shot from 24 ft,27,64
184,2,7:02.0,,Offensive rebound by D. Šarić,27,64
185,2,6:47.0,,M. Belinelli misses 3-pt jump shot from 25 ft,27,64
186,2,6:44.0,Defensive rebound by G. Antetokounmpo,,27,64
187,2,6:38.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,29,64
188,2,6:19.0,,A. Johnson makes 2-pt hook shot from 3 ft (assist by M. Belinelli),29,66
189,2,6:10.0,S. Brown misses 3-pt jump shot from 25 ft,,29,66
190,2,6:06.0,,Defensive rebound by J. Anderson,29,66
191,2,6:02.0,,M. Belinelli misses 3-pt jump shot from 27 ft,29,66
192,2,5:57.0,Defensive rebound by G. Antetokounmpo,,29,66
193,2,5:56.0,Turnover by G. Antetokounmpo (lost ball; steal by M. Belinelli),,29,66
194,2,5:50.0,,J. Anderson makes 2-pt layup at rim (assist by B. Simmons),29,68
195,2,5:34.0,Turnover by G. Antetokounmpo (out of bounds lost ball),,29,68
196,2,5:34.0,J. Henson enters the game for T. Zeller,,29,68
197,2,5:18.0,,Personal foul by J. Henson (drawn by A. Johnson),29,68
198,2,5:18.0,M. Dellavedova enters the game for J. Terry,,29,68
199,2,5:18.0,J. Parker enters the game for G. Antetokounmpo,,29,68
200,2,5:07.0,,D. Šarić makes 2-pt jump shot from 3 ft (assist by M. Belinelli),29,70
201,2,4:49.0,J. Parker misses 2-pt jump shot from 17 ft,,29,70
202,2,4:45.0,,Defensive rebound by A. Johnson,29,70
203,2,4:31.0,,Turnover by J. Anderson (bad pass; steal by J. Henson),29,70
204,2,4:25.0,T. Snell makes 2-pt layup from 1 ft (assist by M. Dellavedova),,31,70
205,2,4:09.0,,Turnover by B. Simmons (traveling),31,70
206,2,4:09.0,,R. Covington enters the game for M. Belinelli,31,70
207,2,3:49.0,Personal foul by A. Johnson (drawn by J. Henson),,31,70
208,2,3:49.0,,E. İlyasova enters the game for A. Johnson,31,70
209,2,3:41.0,Shooting foul by R. Covington (drawn by J. Parker),,31,70
210,2,3:41.0,J. Parker makes free throw 1 of 2,,32,70
211,2,3:41.0,,T. McConnell enters the game for R. Covington,32,70
212,2,3:41.0,J. Parker makes free throw 2 of 2,,33,70
213,2,3:30.0,,D. Šarić misses 3-pt jump shot from 25 ft,33,70
214,2,3:27.0,Defensive rebound by J. Henson,,33,70
215,2,3:18.0,S. Brown misses 2-pt layup from 3 ft (block by B. Simmons),,33,70
216,2,3:18.0,Offensive rebound by Team,,33,70
217,2,3:16.0,J. Parker makes 2-pt jump shot from 19 ft (assist by S. Brown),,35,70
218,2,3:00.0,,J. Anderson misses 3-pt jump shot from 24 ft,35,70
219,2,2:58.0,,Offensive rebound by J. Anderson,35,70
220,2,2:55.0,,D. Šarić misses 3-pt jump shot from 26 ft,35,70
221,2,2:54.0,Defensive rebound by Team,,35,70
222,2,2:47.0,Personal foul by E. İlyasova (drawn by J. Parker),,35,70
223,2,2:47.0,J. Parker makes free throw 1 of 2,,36,70
224,2,2:47.0,J. Parker makes free throw 2 of 2,,37,70
225,2,2:31.0,,D. Šarić makes 2-pt layup from 2 ft (assist by T. McConnell),37,72
226,2,2:19.0,,R. Holmes enters the game for E. İlyasova,37,72
227,2,2:10.0,J. Parker misses 2-pt dunk at rim,,37,72
228,2,2:08.0,,Defensive rebound by T. McConnell,37,72
229,2,2:07.0,,T. McConnell misses 2-pt layup from 5 ft (block by S. Brown),37,72
230,2,2:07.0,Defensive rebound by Team,,37,72
231,2,1:58.0,T. Snell makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),,40,72
232,2,1:40.0,,R. Holmes makes 2-pt dunk at rim (assist by B. Simmons),40,74
233,2,1:15.0,J. Parker makes 2-pt jump shot from 19 ft,,42,74
234,2,0:53.0,,T. McConnell makes 2-pt jump shot from 12 ft,42,76
235,2,0:41.0,,M. Belinelli enters the game for B. Simmons,42,76
236,2,0:35.0,J. Parker misses 2-pt jump shot from 3 ft,,42,76
237,2,0:32.0,,Defensive rebound by T. McConnell,42,76
238,2,0:27.0,,R. Holmes makes 2-pt dunk at rim (assist by T. McConnell),42,78
239,2,0:06.0,M. Dellavedova misses 2-pt jump shot from 9 ft,,42,78
240,2,0:05.0,Offensive rebound by J. Parker,,42,78
241,2,0:04.0,J. Parker makes 2-pt dunk at rim,,44,78
242,2,0:00.0,,Shooting foul by S. Brown (drawn by R. Holmes),44,78
243,2,0:00.0,,R. Holmes makes free throw 1 of 2,44,79
244,2,0:00.0,,R. Holmes makes free throw 2 of 2,44,80
245,3,11:38.0,Turnover by E. Bledsoe (lost ball; steal by M. Belinelli),,44,80
246,3,11:29.0,,Personal foul by G. Antetokounmpo (drawn by R. Covington),44,80
247,3,11:23.0,,Turnover by M. Belinelli (bad pass; steal by J. Henson),44,80
248,3,11:17.0,G. Antetokounmpo misses 2-pt layup from 9 ft (block by B. Simmons),,44,80
249,3,11:13.0,,Defensive rebound by R. Covington,44,80
250,3,11:09.0,,D. Šarić misses 3-pt jump shot from 25 ft,44,80
251,3,11:07.0,Defensive rebound by G. Antetokounmpo,,44,80
252,3,11:00.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,44,80
253,3,10:58.0,,Defensive rebound by M. Belinelli,44,80
254,3,10:47.0,,B. Simmons misses 2-pt jump shot from 8 ft,44,80
255,3,10:45.0,Defensive rebound by J. Henson,,44,80
256,3,10:37.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,44,80
257,3,10:34.0,,Defensive rebound by A. Johnson,44,80
258,3,10:27.0,,M. Belinelli makes 2-pt jump shot from 18 ft,44,82
259,3,10:10.0,J. Henson misses 2-pt hook shot from 9 ft,,44,82
260,3,10:07.0,,Defensive rebound by R. Covington,44,82
261,3,10:01.0,,B. Simmons misses 2-pt layup from 4 ft,44,82
262,3,9:59.0,Defensive rebound by T. Snell,,44,82
263,3,9:54.0,Turnover by E. Bledsoe (bad pass; steal by R. Covington),,44,82
264,3,9:47.0,,B. Simmons misses 2-pt layup from 5 ft,44,82
265,3,9:44.0,,Offensive rebound by A. Johnson,44,82
266,3,9:43.0,,A. Johnson makes 2-pt layup from 2 ft,44,84
267,3,9:28.0,T. Snell makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,47,84
268,3,9:05.0,,D. Šarić misses 2-pt hook shot from 2 ft,47,84
269,3,9:03.0,Defensive rebound by G. Antetokounmpo,,47,84
270,3,8:55.0,K. Middleton misses 2-pt jump shot from 10 ft,,47,84
271,3,8:53.0,,Defensive rebound by D. Šarić,47,84
272,3,8:49.0,,Turnover by B. Simmons (bad pass; steal by J. Henson),47,84
273,3,8:33.0,Turnover by K. Middleton (bad pass; steal by R. Covington),,47,84
274,3,8:27.0,,R. Covington makes 2-pt dunk from 1 ft (assist by B. Simmons),47,86
275,3,8:12.0,M. Brogdon enters the game for T. Snell,,47,86
276,3,8:11.0,Personal foul by M. Belinelli (drawn by E. Bledsoe),,47,86
277,3,8:02.0,G. Antetokounmpo makes 2-pt layup from 3 ft (assist by K. Middleton),,49,86
278,3,7:54.0,,R. Covington misses 3-pt jump shot from 25 ft,49,86
279,3,7:51.0,Defensive rebound by J. Henson,,49,86
280,3,7:42.0,K. Middleton makes 2-pt jump shot from 12 ft (assist by G. Antetokounmpo),,51,86
281,3,7:32.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by R. Covington),51,89
282,3,7:07.0,G. Antetokounmpo makes 2-pt jump shot from 3 ft (assist by M. Brogdon),,53,89
283,3,6:57.0,,M. Belinelli misses 3-pt jump shot from 26 ft (block by E. Bledsoe),53,89
284,3,6:52.0,Defensive rebound by E. Bledsoe,,53,89
285,3,6:49.0,E. Bledsoe makes 2-pt layup from 3 ft,,55,89
286,3,6:42.0,,Turnover by D. Šarić (bad pass; steal by E. Bledsoe),55,89
287,3,6:37.0,M. Brogdon makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,58,89
288,3,6:36.0,,Philadelphia full timeout,58,89
289,3,6:36.0,,E. İlyasova enters the game for A. Johnson,58,89
290,3,6:36.0,,J. Anderson enters the game for R. Covington,58,89
291,3,6:36.0,S. Brown enters the game for E. Bledsoe,,58,89
292,3,6:36.0,J. Parker enters the game for K. Middleton,,58,89
293,3,6:36.0,B. Jennings enters the game for J. Henson,,58,89
294,3,6:36.0,T. Zeller enters the game for G. Antetokounmpo,,58,89
295,3,6:21.0,,B. Simmons makes 2-pt jump shot from 3 ft (assist by D. Šarić),58,91
296,3,6:00.0,J. Parker misses 3-pt jump shot from 25 ft,,58,91
297,3,5:57.0,,Defensive rebound by B. Simmons,58,91
298,3,5:46.0,,Turnover by B. Simmons (traveling),58,91
299,3,5:46.0,,T. McConnell enters the game for M. Belinelli,58,91
300,3,5:36.0,Turnover by J. Parker (lost ball; steal by T. McConnell),,58,91
301,3,5:20.0,,J. Anderson makes 3-pt jump shot from 25 ft (assist by T. McConnell),58,94
302,3,5:13.0,S. Brown misses 3-pt jump shot from 25 ft,,58,94
303,3,5:09.0,,Defensive rebound by E. İlyasova,58,94
304,3,5:07.0,,Personal foul by T. Zeller (drawn by B. Simmons),58,94
305,3,4:54.0,,E. İlyasova misses 2-pt jump shot from 8 ft,58,94
306,3,4:52.0,Defensive rebound by S. Brown,,58,94
307,3,4:43.0,B. Jennings misses 3-pt jump shot from 25 ft,,58,94
308,3,4:40.0,,Defensive rebound by B. Simmons,58,94
309,3,4:34.0,,T. McConnell misses 2-pt layup from 4 ft (block by T. Zeller),58,94
310,3,4:34.0,,Offensive rebound by Team,58,94
311,3,4:30.0,,D. Šarić makes 2-pt jump shot from 3 ft (assist by B. Simmons),58,96
312,3,4:23.0,J. Parker makes 2-pt layup from 3 ft (assist by B. Jennings),,60,96
313,3,4:15.0,,D. Šarić misses 2-pt layup from 2 ft,60,96
314,3,4:12.0,Defensive rebound by M. Brogdon,,60,96
315,3,4:03.0,Shooting foul by J. Anderson (drawn by J. Parker),,60,96
316,3,4:03.0,J. Parker misses free throw 1 of 2,,60,96
317,3,4:03.0,Offensive rebound by Team,,60,96
318,3,4:03.0,,R. Holmes enters the game for D. Šarić,60,96
319,3,4:03.0,J. Parker makes free throw 2 of 2,,61,96
320,3,3:57.0,,Shooting foul by S. Brown (drawn by B. Simmons),61,96
321,3,3:57.0,,B. Simmons makes free throw 1 of 2,61,97
322,3,3:57.0,,B. Simmons makes free throw 2 of 2,61,98
323,3,3:37.0,M. Brogdon makes 3-pt jump shot from 23 ft,,64,98
324,3,3:27.0,,Shooting foul by T. Zeller (drawn by J. Anderson),64,98
325,3,3:27.0,,J. Anderson makes free throw 1 of 2,64,99
326,3,3:27.0,,M. Fultz enters the game for B. Simmons,64,99
327,3,3:27.0,,J. Anderson makes free throw 2 of 2,64,100
328,3,3:18.0,B. Jennings misses 2-pt jump shot from 8 ft,,64,100
329,3,3:15.0,Offensive rebound by B. Jennings,,64,100
330,3,3:14.0,B. Jennings misses 2-pt layup from 4 ft,,64,100
331,3,3:12.0,,Defensive rebound by M. Fultz,64,100
332,3,3:08.0,,T. McConnell misses 2-pt jump shot from 3 ft (block by S. Brown),64,100
333,3,3:04.0,Defensive rebound by T. Zeller,,64,100
334,3,3:00.0,M. Brogdon makes 3-pt jump shot from 23 ft (assist by B. Jennings),,67,100
335,3,2:41.0,,M. Fultz misses 2-pt jump shot from 5 ft,67,100
336,3,2:36.0,Defensive rebound by J. Parker,,67,100
337,3,2:31.0,J. Parker makes 2-pt layup from 4 ft (assist by M. Brogdon),,69,100
338,3,2:09.0,,R. Holmes misses 2-pt jump shot from 9 ft,69,100
339,3,2:08.0,,Offensive rebound by R. Holmes,69,100
340,3,2:05.0,,R. Holmes misses 2-pt layup from 4 ft,69,100
341,3,2:03.0,Defensive rebound by T. Zeller,,69,100
342,3,2:00.0,B. Jennings makes 2-pt layup from 1 ft,,71,100
343,3,1:37.0,,J. Anderson makes 3-pt jump shot from 25 ft (assist by T. McConnell),71,103
344,3,1:26.0,B. Jennings misses 2-pt jump shot from 7 ft (block by R. Holmes),,71,103
345,3,1:23.0,,Defensive rebound by M. Fultz,71,103
346,3,1:21.0,,E. İlyasova misses 2-pt layup from 5 ft,71,103
347,3,1:18.0,Defensive rebound by J. Parker,,71,103
348,3,1:13.0,B. Jennings misses 3-pt jump shot from 23 ft,,71,103
349,3,1:13.0,Offensive rebound by T. Zeller,,71,103
350,3,1:07.0,J. Parker makes 2-pt dunk at rim (assist by T. Zeller),,73,103
351,3,0:39.0,,M. Fultz misses 2-pt jump shot from 10 ft,73,103
352,3,0:38.0,,Offensive rebound by J. Anderson,73,103
353,3,0:38.0,,J. Anderson makes 2-pt dunk at rim,73,105
354,3,0:33.0,M. Brogdon misses 3-pt jump shot from 27 ft,,73,105
355,3,0:31.0,,Defensive rebound by J. Anderson,73,105
356,3,0:13.0,,Turnover by M. Fultz (lost ball; steal by J. Parker),73,105
357,3,0:10.0,M. Brogdon misses 2-pt layup from 6 ft (block by M. Fultz),,73,105
358,3,0:10.0,Offensive rebound by J. Parker,,73,105
359,3,0:09.0,J. Parker makes 2-pt dunk from 2 ft,,75,105
360,3,0:02.0,,Turnover by M. Fultz (palming),75,105
361,3,0:02.0,Milwaukee full timeout,,75,105
362,4,11:37.0,,T. McConnell makes 2-pt layup at rim,75,107
363,4,11:25.0,M. Brogdon makes 2-pt jump shot from 15 ft,,77,107
364,4,11:09.0,,D. Šarić misses 2-pt jump shot from 15 ft,77,107
365,4,11:07.0,Defensive rebound by S. Brown,,77,107
366,4,10:53.0,M. Brogdon misses 2-pt jump shot from 8 ft,,77,107
367,4,10:50.0,,Defensive rebound by D. Šarić,77,107
368,4,10:46.0,,J. Anderson misses 2-pt layup from 2 ft,77,107
369,4,10:44.0,Defensive rebound by T. Zeller,,77,107
370,4,10:39.0,S. Brown misses 3-pt jump shot from 25 ft,,77,107
371,4,10:39.0,Offensive rebound by T. Zeller,,77,107
372,4,10:24.0,B. Jennings misses 2-pt jump shot from 14 ft,,77,107
