,QUARTER,TIME_REMAINING,PHOENIX_ACTION,NEW ORLEANS_ACTION,PHOENIX_SCORE,NEW ORLEANS_SCORE
27,1,7:53.0,T. Warren makes 2-pt jump shot from 10 ft (assist by E. Payton),,16,11
28,1,7:44.0,,J. Holiday misses 2-pt jump shot from 8 ft,16,11
29,1,7:44.0,Defensive rebound by D. Booker,,16,11
30,1,7:40.0,D. Booker misses 3-pt jump shot from 27 ft,,16,11
31,1,7:40.0,,Defensive rebound by E. Moore,16,11
32,1,7:31.0,,Shooting foul by T. Warren (drawn by A. Davis),16,11
33,1,7:31.0,,A. Davis makes free throw 1 of 2,16,12
34,1,7:31.0,,A. Davis makes free throw 2 of 2,16,13
35,1,7:18.0,D. Bender makes 3-pt jump shot from 26 ft (assist by D. Booker),,19,13
36,1,7:16.0,,New Orleans full timeout,19,13
37,1,7:05.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),19,15
38,1,6:39.0,D. Booker misses 2-pt layup from 2 ft,,19,15
39,1,6:37.0,,Defensive rebound by R. Rondo,19,15
40,1,6:30.0,,Turnover by J. Holiday (bad pass; steal by A. Len),19,15
41,1,6:20.0,E. Payton misses 2-pt layup from 3 ft,,19,15
42,1,6:20.0,T. Warren misses 2-pt layup at rim,,19,15
43,1,6:20.0,Offensive rebound by T. Warren,,19,15
44,1,6:19.0,Offensive rebound by T. Warren,,19,15
45,1,6:19.0,T. Warren misses 2-pt layup at rim,,19,15
46,1,6:18.0,Offensive rebound by E. Payton,,19,15
47,1,6:18.0,E. Payton misses 2-pt layup at rim,,19,15
48,1,6:17.0,,Defensive rebound by A. Davis,19,15
49,1,6:04.0,,E. Okafor makes 2-pt dunk at rim (assist by E. Moore),19,17
50,1,5:48.0,D. Booker makes 2-pt jump shot from 22 ft,,21,17
51,1,5:32.0,,E. Moore misses 2-pt layup from 2 ft,21,17
52,1,5:30.0,Defensive rebound by A. Len,,21,17
53,1,5:28.0,Shooting foul by A. Davis (drawn by T. Warren),,21,17
54,1,5:28.0,Phoenix full timeout,,21,17
55,1,5:28.0,,D. Liggins enters the game for E. Okafor,21,17
56,1,5:28.0,,N. Mirotić enters the game for J. Holiday,21,17
57,1,5:28.0,M. Chriss enters the game for A. Len,,21,17
58,1,5:28.0,J. Jackson enters the game for D. Booker,,21,17
59,1,5:28.0,T. Warren makes free throw 1 of 2,,22,17
60,1,5:28.0,T. Warren makes free throw 2 of 2,,23,17
61,1,5:19.0,Violation by T. Warren (kicked ball),,23,17
62,1,5:10.0,,A. Davis misses 2-pt jump shot from 7 ft,23,17
63,1,5:06.0,Defensive rebound by D. Bender,,23,17
64,1,5:01.0,Turnover by E. Payton (bad pass; steal by E. Moore),,23,17
65,1,4:56.0,,A. Davis misses 3-pt jump shot from 24 ft,23,17
66,1,4:54.0,Defensive rebound by Team,,23,17
67,1,4:31.0,E. Payton makes 2-pt layup at rim,,25,17
68,1,4:25.0,,R. Rondo misses 2-pt layup from 1 ft (block by M. Chriss),25,17
69,1,4:21.0,Defensive rebound by T. Warren,,25,17
70,1,4:18.0,T. Warren misses 2-pt jump shot from 18 ft,,25,17
71,1,4:14.0,,Defensive rebound by D. Liggins,25,17
72,1,3:56.0,,A. Davis makes 2-pt layup from 1 ft (assist by R. Rondo),25,19
73,1,3:35.0,E. Payton makes 2-pt layup from 1 ft,,27,19
74,1,3:32.0,,Personal foul by M. Chriss (drawn by A. Davis),27,19
75,1,3:32.0,,D. Miller enters the game for E. Moore,27,19
76,1,3:32.0,T. Daniels enters the game for T. Warren,,27,19
77,1,3:32.0,,A. Davis misses clear path free throw 1 of 2,27,19
78,1,3:32.0,,Offensive rebound by Team,27,19
79,1,3:32.0,,A. Davis makes clear path free throw 2 of 2,27,22
80,1,3:17.0,,N. Mirotić misses 3-pt jump shot from 22 ft,27,22
81,1,3:13.0,Defensive rebound by J. Jackson,,27,22
82,1,2:55.0,E. Payton misses 2-pt jump shot from 11 ft,,27,22
83,1,2:53.0,,Defensive rebound by A. Davis,27,22
84,1,2:48.0,,A. Davis makes 2-pt dunk at rim (assist by R. Rondo),27,21
85,1,2:32.0,Shooting foul by N. Mirotić (drawn by J. Jackson),,27,21
86,1,2:32.0,J. Jackson makes free throw 1 of 2,,28,22
87,1,2:32.0,,W. Lemon enters the game for R. Rondo,28,22
88,1,2:32.0,,I. Clark enters the game for A. Davis,28,22
89,1,2:32.0,D. Booker enters the game for E. Payton,,28,22
90,1,2:32.0,J. Jackson makes free throw 2 of 2,,29,22
91,1,2:15.0,,D. Miller misses 3-pt jump shot from 25 ft,29,22
92,1,2:12.0,Defensive rebound by D. Bender,,29,22
93,1,2:05.0,D. Bender makes 3-pt jump shot from 25 ft (assist by D. Booker),,32,22
94,1,1:41.0,,W. Lemon makes 2-pt jump shot from 3 ft (assist by D. Liggins),32,24
95,1,1:22.0,D. Booker makes 2-pt layup at rim,,34,24
96,1,1:10.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by D. Miller),34,26
97,1,0:58.0,D. Booker makes 2-pt layup from 1 ft,,36,26
98,1,0:52.0,,N. Mirotić misses 3-pt jump shot from 23 ft,36,26
99,1,0:48.0,Defensive rebound by M. Chriss,,36,26
100,1,0:34.0,D. Booker misses 2-pt jump shot from 23 ft,,36,26
101,1,0:31.0,,Defensive rebound by N. Mirotić,36,26
102,1,0:18.0,,I. Clark misses 2-pt jump shot from 21 ft,36,26
103,1,0:15.0,Defensive rebound by M. Chriss,,36,26
104,1,0:01.0,D. Booker misses 2-pt jump shot from 21 ft,,36,26
105,1,0:01.0,Offensive rebound by Team,,36,26
106,2,11:41.0,Offensive foul by M. Chriss (drawn by W. Lemon),,36,26
107,2,11:41.0,Turnover by M. Chriss (offensive foul),,36,26
108,2,11:29.0,,N. Mirotić misses 3-pt jump shot from 24 ft,36,26
109,2,11:27.0,Defensive rebound by D. Booker,,36,26
110,2,11:23.0,Shooting foul by W. Lemon (drawn by D. Booker),,36,26
111,2,11:23.0,D. Booker makes free throw 1 of 2,,37,26
112,2,11:23.0,D. Booker makes free throw 2 of 2,,38,26
113,2,10:54.0,,D. Liggins makes 3-pt jump shot from 24 ft (assist by N. Mirotić),38,29
114,2,10:46.0,T. Warren makes 2-pt layup at rim (assist by D. Booker),,40,29
115,2,10:29.0,,I. Clark misses 3-pt jump shot from 26 ft,40,29
116,2,10:25.0,Defensive rebound by D. Booker,,40,29
117,2,10:24.0,M. Chriss makes 2-pt layup at rim (assist by D. Booker),,42,29
118,2,10:24.0,Shooting foul by D. Miller (drawn by M. Chriss),,42,29
119,2,10:24.0,,A. Davis enters the game for N. Mirotić,42,29
120,2,10:24.0,,J. Holiday enters the game for D. Liggins,42,29
121,2,10:24.0,M. Chriss misses free throw 1 of 1,,42,29
122,2,10:23.0,Offensive rebound by Team,,42,29
123,2,10:23.0,,Loose ball foul by J. Holiday (drawn by T. Warren),42,29
124,2,10:08.0,M. Chriss makes 2-pt dunk from 1 ft (assist by D. Booker),,44,29
125,2,10:08.0,,New Orleans full timeout,44,29
126,2,9:56.0,,I. Clark misses 2-pt jump shot from 2 ft (block by M. Chriss),44,29
127,2,9:56.0,,Offensive rebound by Team,44,29
128,2,9:56.0,,Turnover by W. Lemon (turnover),44,29
129,2,9:43.0,,Offensive charge foul by M. Chriss (drawn by A. Davis),44,29
130,2,9:43.0,Turnover by M. Chriss (offensive foul),,44,29
131,2,9:43.0,,E. Moore enters the game for W. Lemon,44,29
132,2,9:43.0,D. Bender enters the game for M. Chriss,,44,29
133,2,9:26.0,,D. Miller misses 3-pt jump shot from 26 ft,44,29
134,2,9:23.0,,Offensive rebound by A. Davis,44,29
135,2,9:23.0,,A. Davis makes 2-pt layup from 1 ft,44,31
136,2,9:23.0,,Shooting foul by J. Jackson (drawn by A. Davis),44,31
137,2,9:23.0,,A. Davis makes free throw 1 of 1,44,32
138,2,9:10.0,D. Bender misses 2-pt layup from 1 ft,,44,32
139,2,9:10.0,,Defensive rebound by Team,44,32
140,2,9:10.0,Loose ball foul by J. Jackson (drawn by A. Davis),,44,32
141,2,8:59.0,,A. Davis misses 2-pt jump shot from 15 ft,44,32
142,2,8:59.0,Defensive rebound by T. Daniels,,44,32
143,2,8:44.0,D. Bender makes 3-pt jump shot from 25 ft (assist by D. Booker),,47,32
144,2,8:28.0,,I. Clark makes 3-pt jump shot from 23 ft (assist by J. Holiday),47,35
145,2,8:03.0,Turnover by D. Booker (lost ball; steal by J. Holiday),,47,35
146,2,7:56.0,,I. Clark misses 3-pt jump shot from 25 ft,47,35
147,2,7:52.0,Defensive rebound by D. Booker,,47,35
148,2,7:49.0,Shooting foul by D. Miller (drawn by D. Booker),,47,35
149,2,7:49.0,D. Booker misses free throw 1 of 2,,47,35
150,2,7:49.0,Offensive rebound by Team,,47,35
151,2,7:49.0,D. Booker makes free throw 2 of 2,,48,35
152,2,7:40.0,,Turnover by I. Clark (bad pass; steal by T. Daniels),48,35
153,2,7:33.0,D. Booker misses 3-pt jump shot from 26 ft,,48,35
154,2,7:26.0,Offensive rebound by J. Jackson,,48,35
155,2,7:26.0,J. Jackson makes 2-pt dunk at rim,,50,35
156,2,7:24.0,,J. Holiday misses 3-pt jump shot from 25 ft,50,35
157,2,7:22.0,Defensive rebound by J. Jackson,,50,35
158,2,7:22.0,Personal foul by E. Moore (drawn by J. Jackson),,50,35
159,2,7:22.0,J. Jackson makes free throw 1 of 2,,51,35
160,2,7:22.0,E. Payton enters the game for D. Booker,,51,35
161,2,7:22.0,J. Jackson makes free throw 2 of 2,,52,35
162,2,7:17.0,,I. Clark misses 3-pt jump shot from 23 ft,52,35
163,2,7:13.0,Defensive rebound by J. Jackson,,52,35
164,2,7:05.0,T. Warren misses 2-pt jump shot from 22 ft,,52,35
165,2,7:02.0,,Defensive rebound by A. Davis,52,35
166,2,6:55.0,,J. Holiday makes 2-pt layup at rim,52,37
167,2,6:33.0,,R. Rondo enters the game for I. Clark,52,37
168,2,6:33.0,,Technical foul by A. Davis,52,37
169,2,6:33.0,T. Warren makes technical free throw,,53,37
170,2,6:24.0,J. Jackson misses 2-pt jump shot from 22 ft,,53,37
171,2,6:21.0,,Defensive rebound by R. Rondo,53,37
172,2,6:19.0,,A. Davis makes 2-pt dunk at rim (assist by E. Moore),53,39
173,2,6:05.0,T. Warren makes 2-pt layup from 2 ft (assist by E. Payton),,55,39
174,2,5:44.0,,J. Holiday makes 2-pt layup at rim (assist by R. Rondo),55,41
175,2,5:26.0,,Offensive charge foul by E. Payton (drawn by A. Davis),55,41
176,2,5:26.0,Turnover by E. Payton (offensive foul),,55,41
177,2,5:18.0,,Shooting foul by J. Jackson (drawn by A. Davis),55,41
178,2,5:18.0,,A. Davis misses free throw 1 of 2,55,41
179,2,5:18.0,,Offensive rebound by Team,55,41
180,2,5:18.0,D. Booker enters the game for J. Jackson,,55,41
181,2,5:18.0,,A. Davis makes free throw 2 of 2,55,42
182,2,5:03.0,D. Booker misses 2-pt jump shot from 12 ft,,55,42
183,2,4:59.0,,Defensive rebound by E. Moore,55,42
184,2,4:54.0,,Shooting foul by D. Bender (drawn by A. Davis),55,42
185,2,4:54.0,,A. Davis makes free throw 1 of 2,55,43
186,2,4:54.0,,A. Davis makes free throw 2 of 2,55,44
187,2,4:44.0,Away from play foul by R. Rondo (drawn by D. Booker),,55,44
188,2,4:44.0,D. Booker makes free throw 1 of 2,,56,44
189,2,4:44.0,D. Booker makes free throw 2 of 2,,57,44
190,2,4:36.0,,A. Davis misses 2-pt jump shot from 14 ft,57,44
191,2,4:31.0,Defensive rebound by D. Booker,,57,44
192,2,4:23.0,D. Bender misses 3-pt jump shot from 26 ft,,57,44
193,2,4:19.0,,Defensive rebound by E. Moore,57,44
194,2,4:13.0,,Shooting foul by D. Bender (drawn by E. Moore),57,44
195,2,4:13.0,,E. Moore misses free throw 1 of 2,57,44
196,2,4:13.0,,Offensive rebound by Team,57,44
197,2,4:13.0,,N. Mirotić enters the game for D. Miller,57,44
198,2,4:13.0,A. Len enters the game for D. Bender,,57,44
199,2,4:13.0,,E. Moore makes free throw 2 of 2,57,45
200,2,3:54.0,T. Warren misses 2-pt jump shot from 11 ft (block by J. Holiday),,57,45
201,2,3:49.0,,Defensive rebound by A. Davis,57,45
202,2,3:44.0,,N. Mirotić misses 2-pt jump shot from 6 ft,57,45
203,2,3:44.0,Defensive rebound by E. Payton,,57,45
204,2,3:41.0,T. Warren misses 2-pt layup from 1 ft (block by A. Davis),,57,45
205,2,3:41.0,,Defensive rebound by Team,57,45
206,2,3:41.0,,Turnover by J. Holiday (turnover),57,45
207,2,3:24.0,D. Booker makes 2-pt layup at rim,,59,45
208,2,3:18.0,,E. Moore makes 3-pt jump shot from 23 ft (assist by R. Rondo),59,48
209,2,3:01.0,A. Len misses 2-pt jump shot from 11 ft,,59,48
210,2,3:01.0,,Defensive rebound by N. Mirotić,59,48
211,2,2:53.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by R. Rondo),59,50
212,2,2:53.0,Phoenix full timeout,,59,50
213,2,2:30.0,T. Daniels misses 3-pt jump shot from 26 ft,,59,50
214,2,2:27.0,,Defensive rebound by J. Holiday,59,50
215,2,2:20.0,,E. Moore misses 2-pt jump shot from 4 ft,59,50
216,2,2:16.0,,Offensive rebound by A. Davis,59,50
217,2,2:16.0,,A. Davis makes 2-pt layup at rim,59,52
218,2,1:59.0,E. Payton misses 2-pt jump shot from 6 ft,,59,52
219,2,1:56.0,,Defensive rebound by N. Mirotić,59,52
220,2,1:42.0,,N. Mirotić misses 3-pt jump shot from 23 ft,59,52
221,2,1:37.0,Defensive rebound by A. Len,,59,52
222,2,1:31.0,D. Booker misses 2-pt layup from 2 ft (block by A. Davis),,59,52
223,2,1:31.0,,Defensive rebound by N. Mirotić,59,52
224,2,1:19.0,,E. Moore misses 3-pt jump shot from 23 ft,59,52
225,2,1:16.0,Defensive rebound by E. Payton,,59,52
226,2,1:14.0,D. Booker makes 3-pt jump shot from 24 ft (assist by E. Payton),,62,52
227,2,1:14.0,Shooting foul by J. Holiday (drawn by D. Booker),,62,52
228,2,1:14.0,D. Booker makes free throw 1 of 1,,63,52
229,2,1:09.0,,A. Davis makes 2-pt dunk at rim (assist by R. Rondo),63,54
230,2,0:54.0,D. Booker misses 2-pt jump shot from 16 ft,,63,54
231,2,0:54.0,,Defensive rebound by A. Davis,63,54
232,2,0:50.0,,Personal foul by T. Warren (drawn by R. Rondo),63,54
233,2,0:50.0,,R. Rondo makes free throw 1 of 2,63,55
234,2,0:50.0,,R. Rondo makes free throw 2 of 2,63,56
235,2,0:35.0,E. Payton misses 2-pt layup from 3 ft,,63,56
236,2,0:33.0,,Defensive rebound by J. Holiday,63,56
237,2,0:18.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),63,58
238,2,0:02.0,Shooting foul by R. Rondo (drawn by D. Booker),,63,58
239,2,0:02.0,D. Booker makes free throw 1 of 2,,64,58
240,2,0:02.0,D. Booker makes free throw 2 of 2,,65,58
241,2,0:00.0,,Turnover by R. Rondo (bad pass),65,58
242,2,0:00.0,Turnover by D. Booker (bad pass; steal by A. Davis),,65,58
243,3,11:51.0,Personal foul by R. Rondo (drawn by D. Booker),,65,58
244,3,11:37.0,Turnover by A. Len (lost ball; steal by E. Okafor),,65,58
245,3,11:37.0,,Personal foul by A. Len (drawn by E. Okafor),65,58
246,3,11:23.0,,J. Holiday makes 2-pt jump shot from 13 ft,65,60
247,3,11:23.0,,Shooting foul by A. Len (drawn by J. Holiday),65,60
248,3,11:23.0,,J. Holiday misses free throw 1 of 1,65,60
249,3,11:18.0,Defensive rebound by D. Bender,,65,60
250,3,11:14.0,E. Payton makes 2-pt layup from 2 ft,,67,60
251,3,10:59.0,,A. Davis makes 2-pt hook shot from 8 ft,67,62
252,3,10:46.0,D. Bender misses 2-pt hook shot from 6 ft (block by A. Davis),,67,62
253,3,10:46.0,Offensive rebound by D. Bender,,67,62
254,3,10:40.0,E. Payton makes 2-pt jump shot from 3 ft (assist by D. Bender),,69,62
255,3,10:32.0,,E. Okafor makes 2-pt layup at rim (assist by A. Davis),69,64
256,3,10:32.0,,Shooting foul by A. Len (drawn by E. Okafor),69,64
257,3,10:32.0,M. Chriss enters the game for A. Len,,69,64
258,3,10:32.0,,E. Okafor misses free throw 1 of 1,69,64
259,3,10:29.0,Defensive rebound by M. Chriss,,69,64
260,3,10:20.0,E. Payton misses 2-pt layup from 1 ft,,69,64
261,3,10:20.0,,Defensive rebound by E. Okafor,69,64
262,3,10:12.0,,Turnover by R. Rondo (bad pass),69,64
263,3,9:58.0,T. Warren makes 2-pt layup from 1 ft (assist by D. Bender),,71,64
264,3,9:49.0,,A. Davis misses 2-pt jump shot from 19 ft,71,64
265,3,9:46.0,Defensive rebound by M. Chriss,,71,64
266,3,9:41.0,D. Bender misses 3-pt jump shot from 22 ft,,71,64
267,3,9:37.0,,Defensive rebound by E. Okafor,71,64
268,3,9:33.0,,J. Holiday makes 2-pt layup from 3 ft,71,66
269,3,9:33.0,,Shooting foul by D. Booker (drawn by J. Holiday),71,66
270,3,9:33.0,,J. Holiday makes free throw 1 of 1,71,67
271,3,9:18.0,E. Payton misses 3-pt jump shot from 23 ft,,71,67
272,3,9:15.0,,Defensive rebound by E. Okafor,71,67
273,3,9:09.0,,Personal foul by M. Chriss (drawn by A. Davis),71,67
274,3,9:09.0,,A. Davis makes free throw 1 of 2,71,68
275,3,9:09.0,,A. Davis makes free throw 2 of 2,71,69
276,3,8:52.0,M. Chriss makes 3-pt jump shot from 25 ft (assist by D. Booker),,74,69
277,3,8:42.0,,A. Davis makes 2-pt jump shot from 21 ft (assist by R. Rondo),74,71
278,3,8:19.0,T. Warren misses 2-pt layup from 1 ft,,74,71
279,3,8:17.0,,Defensive rebound by A. Davis,74,71
280,3,8:10.0,,J. Holiday makes 2-pt jump shot from 3 ft (assist by R. Rondo),74,73
281,3,8:00.0,Personal foul by J. Holiday (drawn by D. Booker),,74,73
282,3,7:58.0,Turnover by D. Bender (traveling),,74,73
283,3,7:36.0,,R. Rondo misses 3-pt jump shot from 23 ft,74,73
284,3,7:32.0,Defensive rebound by D. Bender,,74,73
285,3,7:22.0,D. Booker misses 3-pt jump shot from 26 ft,,74,73
286,3,7:18.0,,Defensive rebound by R. Rondo,74,73
287,3,7:18.0,,Shooting foul by D. Booker (drawn by A. Davis),74,73
288,3,7:18.0,,A. Davis makes free throw 1 of 2,74,74
289,3,7:18.0,,I. Clark enters the game for E. Moore,74,74
290,3,7:18.0,,A. Davis makes free throw 2 of 2,74,75
291,3,7:10.0,D. Booker makes 2-pt jump shot from 15 ft (assist by D. Bender),,76,75
292,3,6:56.0,,A. Davis makes 2-pt jump shot from 16 ft,76,77
293,3,6:39.0,D. Booker misses 3-pt jump shot from 27 ft,,76,77
294,3,6:34.0,Offensive rebound by M. Chriss,,76,77
295,3,6:33.0,D. Bender misses 3-pt jump shot from 25 ft,,76,77
296,3,6:30.0,,Defensive rebound by R. Rondo,76,77
297,3,6:19.0,,A. Davis misses 2-pt jump shot from 7 ft,76,77
298,3,6:19.0,Defensive rebound by T. Warren,,76,77
299,3,6:01.0,D. Booker misses 3-pt jump shot from 27 ft,,76,77
300,3,5:56.0,Offensive rebound by E. Payton,,76,77
301,3,5:49.0,T. Warren makes 2-pt layup from 1 ft,,78,77
302,3,5:37.0,,Away from play foul by D. Booker (drawn by A. Davis),78,77
303,3,5:37.0,,New Orleans full timeout,78,77
304,3,5:37.0,,D. Miller enters the game for J. Holiday,78,77
305,3,5:37.0,J. Jackson enters the game for D. Booker,,78,77
306,3,5:37.0,,A. Davis makes free throw 1 of 2,78,78
307,3,5:37.0,,A. Davis makes free throw 2 of 2,78,79
308,3,5:25.0,T. Warren makes 2-pt jump shot from 16 ft (assist by D. Bender),,80,79
309,3,5:10.0,,Shooting foul by D. Bender (drawn by E. Okafor),80,79
310,3,5:10.0,,E. Okafor makes free throw 1 of 2,80,80
311,3,5:10.0,,N. Mirotić enters the game for A. Davis,80,80
312,3,5:10.0,,E. Okafor makes free throw 2 of 2,80,81
313,3,4:57.0,Turnover by E. Payton (bad pass; steal by D. Miller),,80,81
314,3,4:53.0,,I. Clark misses 2-pt layup from 2 ft (block by M. Chriss),80,81
315,3,4:53.0,,Offensive rebound by Team,80,81
316,3,4:50.0,,Turnover by R. Rondo (bad pass; steal by T. Warren),80,81
317,3,4:45.0,J. Jackson misses 2-pt dunk at rim (block by E. Okafor),,80,81
318,3,4:42.0,Offensive rebound by E. Payton,,80,81
319,3,4:39.0,E. Payton misses 2-pt layup from 3 ft,,80,81
320,3,4:36.0,Offensive rebound by E. Payton,,80,81
321,3,4:34.0,M. Chriss misses 3-pt jump shot from 22 ft,,80,81
322,3,4:34.0,,Defensive rebound by Team,80,81
323,3,4:20.0,,Shooting foul by D. Bender (drawn by E. Okafor),80,81
324,3,4:20.0,,E. Okafor makes free throw 1 of 2,80,82
325,3,4:20.0,A. Len enters the game for D. Bender,,80,82
326,3,4:20.0,,E. Okafor makes free throw 2 of 2,80,83
327,3,4:01.0,Personal foul by E. Okafor (drawn by E. Payton),,80,83
328,3,3:57.0,T. Warren misses 2-pt jump shot from 17 ft,,80,83
329,3,3:54.0,,Defensive rebound by R. Rondo,80,83
330,3,3:50.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by R. Rondo),80,86
331,3,3:26.0,Turnover by E. Payton (bad pass; steal by N. Mirotić),,80,86
332,3,3:20.0,,Turnover by R. Rondo (bad pass; steal by T. Warren),80,86
333,3,3:18.0,Shooting foul by E. Okafor (drawn by T. Warren),,80,86
334,3,3:18.0,T. Warren makes free throw 1 of 2,,81,86
335,3,3:18.0,,J. Holiday enters the game for R. Rondo,81,86
336,3,3:18.0,D. Booker enters the game for M. Chriss,,81,86
337,3,3:18.0,T. Daniels enters the game for E. Payton,,81,86
338,3,3:18.0,T. Warren makes free throw 2 of 2,,82,86
339,3,3:04.0,,E. Okafor makes 2-pt jump shot from 16 ft (assist by D. Miller),82,88
340,3,2:42.0,T. Warren misses 2-pt layup from 4 ft,,82,88
341,3,2:39.0,,Defensive rebound by E. Okafor,82,88
342,3,2:31.0,,N. Mirotić misses 2-pt jump shot from 14 ft,82,88
343,3,2:26.0,Defensive rebound by T. Daniels,,82,88
344,3,2:15.0,J. Jackson misses 2-pt jump shot from 10 ft,,82,88
345,3,2:15.0,,Defensive rebound by D. Miller,82,88
346,3,2:00.0,,I. Clark makes 3-pt jump shot from 22 ft (assist by J. Holiday),82,91
347,3,1:58.0,Phoenix full timeout,,82,91
348,3,1:38.0,D. Booker makes 2-pt jump shot from 2 ft,,84,91
349,3,1:22.0,,Turnover by I. Clark (bad pass; steal by T. Daniels),84,91
350,3,1:15.0,D. Booker makes 2-pt jump shot from 22 ft (assist by T. Daniels),,86,91
351,3,1:03.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Holiday),86,94
352,3,0:51.0,Personal foul by J. Holiday (drawn by D. Booker),,86,94
353,3,0:51.0,D. Booker misses free throw 1 of 2,,86,94
354,3,0:51.0,Offensive rebound by Team,,86,94
355,3,0:51.0,,R. Rondo enters the game for J. Holiday,86,94
356,3,0:51.0,D. Booker makes free throw 2 of 2,,87,94
357,3,0:42.0,,N. Mirotić misses 3-pt jump shot from 26 ft (block by T. Warren),87,94
358,3,0:42.0,Defensive rebound by D. Booker,,87,94
359,3,0:37.0,T. Warren misses 2-pt layup from 1 ft,,87,94
360,3,0:36.0,J. Jackson misses 2-pt layup at rim,,87,94
361,3,0:36.0,Offensive rebound by J. Jackson,,87,94
362,3,0:36.0,Offensive rebound by J. Jackson,,87,94
363,3,0:34.0,J. Jackson misses 2-pt layup at rim,,87,94
364,3,0:34.0,Offensive rebound by J. Jackson,,87,94
365,3,0:34.0,J. Jackson makes 2-pt layup at rim,,89,94
366,3,0:26.0,,R. Rondo makes 2-pt jump shot from 4 ft,89,96
367,3,0:03.0,J. Jackson misses 3-pt jump shot from 25 ft,,89,96
368,3,0:03.0,,Defensive rebound by D. Miller,89,96
369,4,11:45.0,,E. Moore makes 2-pt jump shot from 9 ft (assist by R. Rondo),89,98
370,4,11:30.0,Shooting foul by A. Davis (drawn by J. Jackson),,89,98
371,4,11:30.0,J. Jackson misses free throw 1 of 2,,89,98
372,4,11:30.0,Offensive rebound by Team,,89,98
373,4,11:30.0,J. Jackson makes free throw 2 of 2,,90,98
374,4,11:17.0,,N. Mirotić misses 3-pt jump shot from 23 ft,90,98
375,4,11:14.0,Defensive rebound by D. Booker,,90,98
376,4,11:07.0,D. Booker misses 2-pt jump shot from 18 ft,,90,98
377,4,11:03.0,Offensive rebound by J. Jackson,,90,98
378,4,11:03.0,J. Jackson makes 2-pt dunk at rim,,92,98
379,4,10:47.0,,A. Davis makes 2-pt jump shot from 9 ft,92,100
380,4,10:26.0,J. Jackson makes 2-pt layup from 2 ft,,94,100
381,4,10:14.0,,R. Rondo misses 2-pt jump shot from 20 ft,94,100
382,4,10:11.0,Defensive rebound by J. Jackson,,94,100
383,4,10:06.0,J. Jackson misses 2-pt jump shot from 10 ft,,94,100
384,4,10:03.0,,Defensive rebound by N. Mirotić,94,100
385,4,9:53.0,,R. Rondo misses 2-pt layup from 2 ft,94,100
386,4,9:49.0,,Offensive rebound by A. Davis,94,100
387,4,9:49.0,,A. Davis makes 2-pt dunk at rim,94,102
388,4,9:29.0,M. Chriss misses 2-pt layup from 1 ft (block by A. Davis),,94,102
389,4,9:27.0,,Defensive rebound by I. Clark,94,102
