,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ORLANDO_ACTION,NEW YORK_SCORE,ORLANDO_SCORE
69,1,3:19.0,D. McDermott misses 2-pt jump shot from 6 ft (block by E. Fournier),,21,23
70,1,3:13.0,,Defensive rebound by S. Mack,21,23
71,1,3:12.0,,A. Gordon misses 2-pt jump shot from 10 ft,21,23
72,1,3:12.0,Defensive rebound by T. Hardaway,,21,23
73,1,2:58.0,Personal foul by J. Simmons (drawn by T. Hardaway),,21,23
74,1,2:58.0,F. Ntilikina enters the game for J. Jack,,21,23
75,1,2:50.0,,Violation by N. Vučević (kicked ball),21,23
76,1,2:45.0,Turnover by K. O'Quinn (bad pass; steal by S. Mack),,21,23
77,1,2:43.0,,Shooting foul by F. Ntilikina (drawn by J. Simmons),21,23
78,1,2:43.0,,J. Simmons makes free throw 1 of 2,21,24
79,1,2:43.0,,J. Simmons misses free throw 2 of 2,21,24
80,1,2:41.0,Defensive rebound by K. O'Quinn,,21,24
81,1,2:21.0,T. Hardaway misses 3-pt jump shot from 25 ft,,21,24
82,1,2:17.0,,Defensive rebound by S. Mack,21,24
83,1,2:04.0,,E. Fournier makes 2-pt layup from 3 ft (assist by S. Mack),21,26
84,1,1:50.0,L. Thomas makes 2-pt layup from 1 ft (assist by F. Ntilikina),,23,26
85,1,1:50.0,Shooting foul by N. Vučević (drawn by L. Thomas),,23,26
86,1,1:50.0,,J. Isaac enters the game for A. Gordon,23,26
87,1,1:50.0,,B. Biyombo enters the game for N. Vučević,23,26
88,1,1:50.0,L. Thomas makes free throw 1 of 1,,24,26
89,1,1:39.0,,Personal foul by F. Ntilikina (drawn by E. Fournier),24,26
90,1,1:39.0,,E. Fournier makes free throw 1 of 2,24,27
91,1,1:39.0,,E. Fournier misses free throw 2 of 2,24,27
92,1,1:39.0,Defensive rebound by K. O'Quinn,,24,27
93,1,1:17.0,K. O'Quinn makes 2-pt dunk from 1 ft (assist by F. Ntilikina),,26,27
94,1,0:49.0,,J. Isaac misses 3-pt jump shot from 24 ft,26,27
95,1,0:45.0,Defensive rebound by T. Hardaway,,26,27
96,1,0:26.0,Turnover by T. Hardaway (lost ball; steal by E. Fournier),,26,27
97,1,0:20.0,,Turnover by E. Fournier (turnover),26,27
98,1,0:00.0,D. McDermott makes 2-pt jump shot from 15 ft (assist by K. O'Quinn),,28,27
99,2,11:41.0,,T. Ross misses 2-pt jump shot from 15 ft,28,27
100,2,11:39.0,Defensive rebound by F. Ntilikina,,28,27
101,2,11:17.0,F. Ntilikina makes 2-pt jump shot from 20 ft,,30,27
102,2,11:05.0,,S. Mack misses 2-pt jump shot from 10 ft,30,27
103,2,11:02.0,Defensive rebound by D. McDermott,,30,27
104,2,10:54.0,Turnover by D. McDermott (traveling),,30,27
105,2,10:43.0,,J. Isaac misses 3-pt jump shot from 26 ft,30,27
106,2,10:40.0,Defensive rebound by L. Thomas,,30,27
107,2,10:28.0,F. Ntilikina makes 2-pt jump shot from 18 ft (assist by K. O'Quinn),,32,27
108,2,10:17.0,,J. Isaac makes 2-pt jump shot from 13 ft (assist by S. Mack),32,29
109,2,9:56.0,T. Hardaway misses 2-pt layup from 1 ft,,32,29
110,2,9:54.0,,Defensive rebound by J. Simmons,32,29
111,2,9:47.0,,T. Ross makes 3-pt jump shot from 22 ft (assist by J. Simmons),32,32
112,2,9:28.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by L. Thomas),,35,32
113,2,9:07.0,,J. Simmons misses 2-pt hook shot from 9 ft,35,32
114,2,9:04.0,Defensive rebound by T. Hardaway,,35,32
115,2,8:49.0,F. Ntilikina misses 2-pt jump shot from 17 ft,,35,32
116,2,8:48.0,,Defensive rebound by J. Isaac,35,32
117,2,8:48.0,Loose ball foul by K. O'Quinn (drawn by J. Isaac),,35,32
118,2,8:48.0,M. Beasley enters the game for T. Hardaway,,35,32
119,2,8:48.0,E. Freedom enters the game for K. O'Quinn,,35,32
120,2,8:48.0,C. Lee enters the game for L. Thomas,,35,32
121,2,8:32.0,,J. Simmons misses 2-pt layup at rim,35,32
122,2,8:31.0,,Offensive rebound by J. Simmons,35,32
123,2,8:31.0,,J. Simmons misses 2-pt layup at rim,35,32
124,2,8:31.0,,Offensive rebound by Team,35,32
125,2,8:22.0,,B. Biyombo makes 2-pt hook shot from 5 ft (assist by T. Ross),35,34
126,2,8:08.0,M. Beasley makes 2-pt layup from 2 ft (assist by D. McDermott),,37,34
127,2,7:52.0,,Turnover by J. Isaac (traveling),37,34
128,2,7:34.0,Shooting foul by T. Ross (drawn by C. Lee),,37,34
129,2,7:34.0,C. Lee makes free throw 1 of 2,,38,34
130,2,7:34.0,,E. Payton enters the game for T. Ross,38,34
131,2,7:34.0,C. Lee makes free throw 2 of 2,,39,34
132,2,7:19.0,,E. Payton misses 2-pt jump shot from 14 ft (block by F. Ntilikina),39,34
133,2,7:14.0,Defensive rebound by E. Freedom,,39,34
134,2,7:08.0,M. Beasley misses 2-pt jump shot from 11 ft,,39,34
135,2,7:08.0,,Defensive rebound by B. Biyombo,39,34
136,2,6:54.0,,B. Biyombo makes 2-pt hook shot from 10 ft (assist by S. Mack),39,36
137,2,6:43.0,D. McDermott makes 2-pt jump shot from 20 ft (assist by F. Ntilikina),,41,36
138,2,6:41.0,,Orlando full timeout,41,36
139,2,6:41.0,,E. Fournier enters the game for S. Mack,41,36
140,2,6:41.0,,N. Vučević enters the game for B. Biyombo,41,36
141,2,6:41.0,,A. Gordon enters the game for J. Simmons,41,36
142,2,6:41.0,J. Jack enters the game for F. Ntilikina,,41,36
143,2,6:27.0,,E. Fournier misses 3-pt jump shot from 25 ft,41,36
144,2,6:23.0,Defensive rebound by E. Freedom,,41,36
145,2,6:06.0,Def 3 sec tech foul by N. Vučević,,41,36
146,2,6:06.0,C. Lee makes technical free throw,,42,36
147,2,5:54.0,Turnover by C. Lee (step out of bounds),,42,36
148,2,5:33.0,,N. Vučević makes 2-pt hook shot from 2 ft (assist by E. Fournier),42,38
149,2,5:21.0,Turnover by J. Jack (bad pass; steal by N. Vučević),,42,38
150,2,5:17.0,,E. Fournier makes 2-pt dunk from 3 ft (assist by E. Payton),42,40
151,2,5:02.0,New York full timeout,,42,40
152,2,4:49.0,M. Beasley misses 2-pt hook shot from 12 ft,,42,40
153,2,4:46.0,E. Freedom makes 2-pt layup at rim,,44,40
154,2,4:43.0,Offensive rebound by E. Freedom,,44,40
155,2,4:22.0,,J. Isaac misses 3-pt jump shot from 22 ft,44,40
156,2,4:20.0,Defensive rebound by C. Lee,,44,40
157,2,4:12.0,Turnover by E. Freedom (bad pass; steal by E. Fournier),,44,40
158,2,4:12.0,,Personal foul by D. McDermott (drawn by E. Fournier),44,40
159,2,4:12.0,T. Hardaway enters the game for D. McDermott,,44,40
160,2,4:03.0,,E. Fournier misses 2-pt jump shot from 11 ft,44,40
161,2,3:56.0,,Offensive rebound by J. Isaac,44,40
162,2,3:56.0,,J. Isaac makes 2-pt dunk at rim,44,42
163,2,3:44.0,Turnover by T. Hardaway (bad pass; steal by E. Fournier),,44,42
164,2,3:38.0,,Turnover by E. Fournier (lost ball; steal by C. Lee),44,42
165,2,3:30.0,M. Beasley makes 2-pt layup from 1 ft (assist by J. Jack),,46,42
166,2,3:24.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by E. Payton),46,45
167,2,3:07.0,C. Lee makes 2-pt jump shot from 20 ft (assist by J. Jack),,48,45
168,2,2:45.0,,A. Gordon makes 3-pt jump shot from 22 ft (assist by J. Isaac),48,48
169,2,2:27.0,T. Hardaway misses 2-pt dunk at rim,,48,48
170,2,2:23.0,,Defensive rebound by E. Payton,48,48
171,2,2:22.0,,J. Isaac misses 2-pt dunk at rim,48,48
172,2,2:22.0,,Offensive rebound by E. Payton,48,48
173,2,2:15.0,,E. Payton makes 2-pt layup at rim,48,50
174,2,1:59.0,Turnover by E. Freedom (bad pass; steal by E. Fournier),,48,50
175,2,1:42.0,,Turnover by N. Vučević (lost ball; steal by C. Lee),48,50
176,2,1:35.0,J. Jack misses 2-pt jump shot from 17 ft (block by E. Payton),,48,50
177,2,1:33.0,,Defensive rebound by E. Payton,48,50
178,2,1:33.0,,Personal foul by J. Jack (drawn by E. Payton),48,50
179,2,1:33.0,L. Thomas enters the game for E. Freedom,,48,50
180,2,1:33.0,K. O'Quinn enters the game for M. Beasley,,48,50
181,2,1:23.0,,N. Vučević misses 2-pt jump shot from 22 ft,48,50
182,2,1:19.0,Defensive rebound by C. Lee,,48,50
183,2,1:13.0,Turnover by J. Jack (bad pass; steal by E. Fournier),,48,50
184,2,1:09.0,,E. Fournier makes 2-pt layup at rim (assist by A. Gordon),48,52
185,2,0:49.0,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by L. Thomas),,50,52
186,2,0:36.0,,N. Vučević makes 2-pt dunk from 2 ft (assist by E. Payton),50,54
187,2,0:27.0,,Offensive charge foul by K. O'Quinn (drawn by N. Vučević),50,54
188,2,0:27.0,Turnover by K. O'Quinn (offensive foul),,50,54
189,2,0:06.0,,N. Vučević misses 2-pt jump shot from 17 ft,50,54
190,2,0:02.0,Defensive rebound by Team,,50,54
191,2,0:02.0,,Loose ball foul by E. Fournier (drawn by J. Jack),50,54
192,2,0:00.0,K. O'Quinn misses 3-pt jump shot from 30 ft,,50,54
193,2,0:00.0,Offensive rebound by Team,,50,54
194,3,11:39.0,,E. Fournier misses 2-pt layup from 4 ft,50,54
195,3,11:35.0,,Offensive rebound by E. Payton,50,54
196,3,11:27.0,,E. Payton misses 3-pt jump shot from 25 ft,50,54
197,3,11:24.0,Defensive rebound by E. Freedom,,50,54
198,3,11:14.0,E. Freedom makes 2-pt dunk from 1 ft (assist by C. Lee),,52,54
199,3,11:06.0,,E. Payton makes 2-pt layup at rim (assist by T. Ross),52,56
200,3,10:52.0,T. Hardaway makes 2-pt layup from 1 ft (assist by M. Beasley),,54,56
201,3,10:38.0,,N. Vučević makes 2-pt jump shot from 20 ft (assist by E. Fournier),54,58
202,3,10:15.0,T. Hardaway misses 3-pt jump shot from 26 ft,,54,58
203,3,10:15.0,,Defensive rebound by N. Vučević,54,58
204,3,9:59.0,,T. Ross misses 3-pt jump shot from 24 ft,54,58
205,3,9:54.0,,Offensive rebound by N. Vučević,54,58
206,3,9:54.0,,N. Vučević misses 2-pt layup at rim,54,58
207,3,9:53.0,Defensive rebound by E. Freedom,,54,58
208,3,9:50.0,Shooting foul by E. Fournier (drawn by C. Lee),,54,58
209,3,9:50.0,C. Lee makes free throw 1 of 2,,55,58
210,3,9:50.0,C. Lee makes free throw 2 of 2,,56,58
211,3,9:38.0,,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Payton),56,60
212,3,9:18.0,Turnover by J. Jack (lost ball; steal by E. Payton),,56,60
213,3,9:15.0,,E. Payton makes 2-pt layup from 1 ft (assist by E. Fournier),56,62
214,3,8:59.0,Turnover by M. Beasley (bad pass; steal by N. Vučević),,56,62
215,3,8:53.0,,A. Gordon misses 3-pt jump shot from 26 ft,56,62
216,3,8:50.0,Defensive rebound by M. Beasley,,56,62
217,3,8:42.0,E. Freedom makes 2-pt hook shot from 6 ft,,58,62
218,3,8:23.0,,E. Payton misses 2-pt layup from 3 ft (block by M. Beasley),58,62
219,3,8:18.0,Defensive rebound by T. Hardaway,,58,62
220,3,8:16.0,T. Hardaway makes 2-pt layup from 3 ft,,60,62
221,3,8:08.0,,Personal foul by T. Hardaway (drawn by E. Payton),60,62
222,3,8:01.0,,Turnover by E. Payton (step out of bounds),60,62
223,3,7:39.0,C. Lee makes 3-pt jump shot from 22 ft,,63,62
224,3,7:23.0,,Shooting foul by E. Freedom (drawn by N. Vučević),63,62
225,3,7:23.0,,N. Vučević makes free throw 1 of 2,63,63
226,3,7:23.0,F. Ntilikina enters the game for J. Jack,,63,63
227,3,7:23.0,,N. Vučević makes free throw 2 of 2,63,64
228,3,7:01.0,Turnover by C. Lee (traveling),,63,64
229,3,6:48.0,,A. Gordon makes 3-pt jump shot from 24 ft (assist by E. Payton),63,67
230,3,6:24.0,T. Hardaway makes 2-pt layup from 3 ft,,65,67
231,3,6:24.0,Shooting foul by A. Gordon (drawn by T. Hardaway),,65,67
232,3,6:24.0,,Orlando full timeout,65,67
233,3,6:24.0,T. Hardaway makes free throw 1 of 1,,66,67
234,3,6:13.0,,A. Gordon makes 3-pt jump shot from 26 ft,66,70
235,3,5:58.0,C. Lee makes 2-pt jump shot from 19 ft (assist by F. Ntilikina),,68,70
236,3,5:47.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by E. Payton),68,73
237,3,5:29.0,E. Freedom misses 2-pt layup from 1 ft,,68,73
238,3,5:25.0,,Defensive rebound by E. Fournier,68,73
239,3,5:24.0,,E. Payton makes 2-pt layup at rim (assist by E. Fournier),68,75
240,3,5:05.0,Turnover by F. Ntilikina (bad pass; steal by N. Vučević),,68,75
241,3,4:58.0,,N. Vučević misses 3-pt jump shot from 26 ft,68,75
242,3,4:56.0,Defensive rebound by Team,,68,75
243,3,4:56.0,L. Thomas enters the game for E. Freedom,,68,75
244,3,4:56.0,K. O'Quinn enters the game for M. Beasley,,68,75
245,3,4:45.0,Turnover by T. Hardaway (bad pass; steal by T. Ross),,68,75
246,3,4:34.0,,E. Fournier misses 3-pt jump shot from 23 ft,68,75
247,3,4:30.0,Defensive rebound by T. Hardaway,,68,75
248,3,4:07.0,F. Ntilikina misses 2-pt jump shot from 15 ft,,68,75
249,3,4:04.0,,Defensive rebound by T. Ross,68,75
250,3,4:00.0,,A. Gordon makes 2-pt dunk from 2 ft (assist by E. Payton),68,77
251,3,4:00.0,New York full timeout,,68,77
252,3,4:00.0,,J. Simmons enters the game for T. Ross,68,77
253,3,4:00.0,D. McDermott enters the game for T. Hardaway,,68,77
254,3,3:43.0,K. O'Quinn misses 2-pt layup from 1 ft,,68,77
255,3,3:41.0,Offensive rebound by L. Thomas,,68,77
256,3,3:41.0,L. Thomas misses 2-pt layup at rim,,68,77
257,3,3:41.0,Offensive rebound by Team,,68,77
258,3,3:30.0,Personal foul by E. Payton (drawn by L. Thomas),,68,77
259,3,3:22.0,L. Thomas misses 2-pt jump shot from 17 ft,,68,77
260,3,3:19.0,,Defensive rebound by E. Payton,68,77
261,3,2:57.0,,Turnover by Team (shot clock),68,77
262,3,2:57.0,,S. Mack enters the game for E. Payton,68,77
263,3,2:57.0,Personal foul by S. Mack (drawn by F. Ntilikina),,68,77
264,3,2:46.0,C. Lee misses 2-pt jump shot from 14 ft,,68,77
265,3,2:42.0,,Defensive rebound by N. Vučević,68,77
266,3,2:28.0,,N. Vučević misses 2-pt jump shot from 20 ft,68,77
267,3,2:25.0,Defensive rebound by F. Ntilikina,,68,77
268,3,2:19.0,K. O'Quinn makes 2-pt layup from 1 ft (assist by F. Ntilikina),,70,77
269,3,2:06.0,,J. Simmons makes 2-pt jump shot from 20 ft,70,79
270,3,1:41.0,L. Thomas misses 2-pt jump shot from 17 ft,,70,79
271,3,1:38.0,,Defensive rebound by E. Fournier,70,79
272,3,1:35.0,,Turnover by E. Fournier (bad pass; steal by C. Lee),70,79
273,3,1:29.0,F. Ntilikina misses 2-pt jump shot from 12 ft,,70,79
274,3,1:28.0,Offensive rebound by Team,,70,79
275,3,1:28.0,,J. Isaac enters the game for N. Vučević,70,79
276,3,1:28.0,,B. Biyombo enters the game for E. Fournier,70,79
277,3,1:15.0,Shooting foul by B. Biyombo (drawn by L. Thomas),,70,79
278,3,1:15.0,L. Thomas makes free throw 1 of 2,,71,79
279,3,1:15.0,L. Thomas misses free throw 2 of 2,,71,79
280,3,1:13.0,,Defensive rebound by A. Gordon,71,79
281,3,0:53.0,,J. Simmons makes 2-pt layup from 2 ft (assist by J. Isaac),71,81
282,3,0:35.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),,74,81
283,3,0:13.0,,Turnover by J. Simmons (lost ball; steal by C. Lee),74,81
284,3,0:08.0,K. O'Quinn makes 2-pt layup from 1 ft (assist by F. Ntilikina),,76,81
285,3,0:02.0,,Personal foul by L. Thomas (drawn by A. Gordon),76,81
286,3,0:00.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by J. Simmons),76,84
287,4,11:44.0,T. Hardaway makes 2-pt layup from 3 ft (assist by K. O'Quinn),,78,84
288,4,11:32.0,,Personal foul by L. Thomas (drawn by A. Gordon),78,84
289,4,11:18.0,,J. Simmons misses 2-pt layup from 10 ft,78,84
290,4,11:14.0,Defensive rebound by T. Hardaway,,78,84
291,4,11:04.0,K. O'Quinn misses 2-pt hook shot from 3 ft (block by A. Gordon),,78,84
292,4,11:03.0,Offensive rebound by K. O'Quinn,,78,84
293,4,11:03.0,Turnover by K. O'Quinn (step out of bounds),,78,84
294,4,10:50.0,,S. Mack misses 2-pt jump shot from 17 ft,78,84
295,4,10:46.0,Defensive rebound by K. O'Quinn,,78,84
296,4,10:39.0,D. McDermott misses 3-pt jump shot from 26 ft,,78,84
297,4,10:36.0,,Defensive rebound by S. Mack,78,84
298,4,10:31.0,,Personal foul by D. McDermott (drawn by B. Biyombo),78,84
299,4,10:25.0,,A. Gordon makes 2-pt jump shot from 17 ft,78,86
300,4,10:06.0,Turnover by F. Ntilikina (bad pass; steal by S. Mack),,78,86
301,4,10:04.0,,J. Simmons makes 2-pt layup from 1 ft (assist by S. Mack),78,88
302,4,10:04.0,,Shooting foul by T. Hardaway (drawn by J. Simmons),78,88
303,4,10:04.0,J. Jack enters the game for F. Ntilikina,,78,88
304,4,10:04.0,,J. Simmons makes free throw 1 of 1,78,89
305,4,9:41.0,T. Hardaway makes 2-pt layup from 2 ft,,80,89
306,4,9:39.0,,Turnover by J. Simmons (bad pass; steal by T. Hardaway),80,89
307,4,9:39.0,Personal foul by S. Mack (drawn by T. Hardaway),,80,89
308,4,9:21.0,L. Thomas makes 2-pt layup from 5 ft,,82,89
309,4,9:07.0,,J. Simmons makes 3-pt jump shot from 26 ft (assist by S. Mack),82,92
310,4,8:52.0,Turnover by J. Jack (bad pass; steal by J. Simmons),,82,92
311,4,8:50.0,,J. Simmons makes 2-pt layup from 1 ft,82,94
312,4,8:50.0,,Shooting foul by T. Hardaway (drawn by J. Simmons),82,94
313,4,8:50.0,,T. Ross enters the game for A. Gordon,82,94
314,4,8:50.0,C. Lee enters the game for L. Thomas,,82,94
315,4,8:50.0,,J. Simmons misses free throw 1 of 1,82,94
316,4,8:47.0,Defensive rebound by T. Hardaway,,82,94
317,4,8:29.0,T. Hardaway misses 2-pt layup from 1 ft,,82,94
318,4,8:26.0,,Defensive rebound by B. Biyombo,82,94
319,4,8:24.0,,Shooting foul by J. Jack (drawn by J. Simmons),82,94
320,4,8:24.0,,J. Simmons misses free throw 1 of 2,82,94
321,4,8:24.0,,Offensive rebound by Team,82,94
322,4,8:24.0,,J. Simmons makes free throw 2 of 2,82,95
323,4,8:02.0,T. Hardaway makes 2-pt jump shot from 20 ft,,84,95
324,4,7:41.0,,Turnover by J. Isaac (step out of bounds),84,95
325,4,7:41.0,W. Hernangómez enters the game for K. O'Quinn,,84,95
326,4,7:23.0,D. McDermott misses 2-pt layup from 1 ft,,84,95
327,4,7:20.0,Offensive rebound by W. Hernangómez,,84,95
328,4,7:20.0,W. Hernangómez misses 2-pt layup at rim (block by S. Mack),,84,95
329,4,7:20.0,Offensive rebound by W. Hernangómez,,84,95
330,4,7:19.0,W. Hernangómez makes 2-pt layup at rim,,86,95
331,4,7:19.0,,Orlando full timeout,86,95
332,4,7:19.0,,E. Payton enters the game for S. Mack,86,95
333,4,7:02.0,,J. Simmons makes 2-pt jump shot from 12 ft,86,97
334,4,6:40.0,T. Hardaway misses 2-pt layup from 2 ft (block by B. Biyombo),,86,97
335,4,6:36.0,Offensive rebound by J. Jack,,86,97
336,4,6:36.0,W. Hernangómez makes 2-pt layup from 2 ft (assist by J. Jack),,88,97
337,4,6:22.0,,Personal foul by J. Jack (drawn by B. Biyombo),88,97
338,4,6:22.0,,E. Fournier enters the game for J. Isaac,88,97
339,4,6:22.0,,A. Gordon enters the game for J. Simmons,88,97
340,4,6:22.0,,B. Biyombo misses free throw 1 of 2,88,97
341,4,6:22.0,,Offensive rebound by Team,88,97
342,4,6:22.0,,B. Biyombo misses free throw 2 of 2,88,97
343,4,6:18.0,,Offensive rebound by A. Gordon,88,97
344,4,6:10.0,,T. Ross makes 3-pt jump shot from 23 ft (assist by E. Payton),88,100
345,4,5:51.0,C. Lee misses 2-pt layup from 1 ft,,88,100
346,4,5:51.0,,Defensive rebound by Team,88,100
347,4,5:51.0,,Personal foul by W. Hernangómez (drawn by B. Biyombo),88,100
348,4,5:51.0,,B. Biyombo makes free throw 1 of 2,88,101
349,4,5:51.0,,B. Biyombo makes free throw 2 of 2,88,102
350,4,5:40.0,W. Hernangómez makes 2-pt dunk from 2 ft (assist by T. Hardaway),,90,102
351,4,5:22.0,,E. Fournier misses 2-pt jump shot from 17 ft,90,102
352,4,5:22.0,,Offensive rebound by Team,90,102
353,4,5:22.0,,Personal foul by W. Hernangómez (drawn by B. Biyombo),90,102
354,4,5:22.0,F. Ntilikina enters the game for C. Lee,,90,102
355,4,5:22.0,L. Thomas enters the game for J. Jack,,90,102
356,4,5:22.0,,B. Biyombo misses free throw 1 of 2,90,102
357,4,5:22.0,,Offensive rebound by Team,90,102
358,4,5:22.0,,B. Biyombo makes free throw 2 of 2,90,103
359,4,5:11.0,Shooting foul by B. Biyombo (drawn by W. Hernangómez),,90,103
360,4,5:11.0,W. Hernangómez misses free throw 1 of 2,,90,103
361,4,5:11.0,Offensive rebound by Team,,90,103
362,4,5:11.0,,N. Vučević enters the game for B. Biyombo,90,103
363,4,5:11.0,W. Hernangómez misses free throw 2 of 2,,90,103
364,4,5:08.0,,Defensive rebound by A. Gordon,90,103
365,4,4:52.0,,E. Fournier makes 3-pt jump shot from 26 ft,90,106
366,4,4:32.0,Personal foul by N. Vučević (drawn by W. Hernangómez),,90,106
367,4,4:32.0,New York full timeout,,90,106
368,4,4:20.0,W. Hernangómez misses 2-pt jump shot from 8 ft,,90,106
369,4,4:17.0,Offensive rebound by W. Hernangómez,,90,106
370,4,4:17.0,W. Hernangómez makes 2-pt layup from 1 ft,,92,106
371,4,3:59.0,,Shooting foul by D. McDermott (drawn by E. Fournier),92,106
372,4,3:59.0,,E. Fournier makes free throw 1 of 2,92,107
373,4,3:59.0,,E. Fournier misses free throw 2 of 2,92,107
374,4,3:58.0,,Offensive rebound by Team,92,107
375,4,3:53.0,,Turnover by T. Ross (bad pass; steal by F. Ntilikina),92,107
